username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
marwilliamson,2023-09-20 07:06:35+00:00,5,Border/community/family,0.5296066,negative,0.8960690498352051,anger,0.4139865636825561,1.0,American/economics/health,0.20938791,"If we don’t teach our children what fascists have done, we’re increasing the probability they’ll be doing it again. https://t.co/XQwuKiluhJ",teach child fascist increasing probability,"[('probability', [5]), ('child', [5, 1]), ('teach', [5]), ('increasing', [1, 5]), ('fascist', [2, 5])]","[('probability', ['Border/community/family']), ('child', ['Border/community/family', 'American/economics/health']), ('teach', ['Border/community/family']), ('increasing', ['American/economics/health', 'Border/community/family']), ('fascist', ['War', 'Border/community/family'])]"
marwilliamson,2023-10-06 06:55:20+00:00,5,Border/community/family,0.5585568,negative,0.8425866365432739,anger,0.6080209612846375,4.0,Republicans vs democrats,0.21721989,"The president continuing to build the wall on the Southern border is a betrayal of a campaign promise. It's also a desperate bid for approval by the border hardliners who want a president to be ""tough on the border.""",president continuing build wall southern border betrayal campaign promise desperate bid approval border hardliner want president tough border,"[('wall', [5, 4]), ('president', [5, 4]), ('border', [5, 4]), ('build', [5, 6]), ('tough', [5, 6]), ('southern', [5, 4]), ('want', [4, 5]), ('campaign', [6, 4]), ('desperate', [4]), ('promise', [5, 4]), ('continuing', [5, 4]), ('bid', [6, 5]), ('hardliner', [5]), ('approval', [4, 6]), ('betrayal', [6])]","[('wall', ['Border/community/family', 'Republicans vs democrats']), ('president', ['Border/community/family', 'Republicans vs democrats']), ('border', ['Border/community/family', 'Republicans vs democrats']), ('build', ['Border/community/family', 'Election/debate']), ('tough', ['Border/community/family', 'Election/debate']), ('southern', ['Border/community/family', 'Republicans vs democrats']), ('want', ['Republicans vs democrats', 'Border/community/family']), ('campaign', ['Election/debate', 'Republicans vs democrats']), ('desperate', ['Republicans vs democrats']), ('promise', ['Border/community/family', 'Republicans vs democrats']), ('continuing', ['Border/community/family', 'Republicans vs democrats']), ('bid', ['Election/debate', 'Border/community/family']), ('hardliner', ['Border/community/family']), ('approval', ['Republicans vs democrats', 'Election/debate']), ('betrayal', ['Election/debate'])]"
marwilliamson,2023-09-14 01:01:57+00:00,5,Border/community/family,0.41520658,negative,0.889202356338501,anger,0.6640433669090271,2.0,War,0.32057744,"To the elite who run the world, I have one question: What the hell do you expect these kids to do? Have their leaders shown up for them? Have the institutions set up to protect them provided for them? Not even remotely. Yet you are going to criminalize their protesting the actual criminals? 100 years from now, these kids will be seen as the heroes.",elite run world question hell expect kid leader shown institution set protect provided remotely going criminalize protesting actual criminal year kid seen hero,"[('seen', [2, 6]), ('world', [5, 2]), ('year', [5, 2]), ('provided', [5, 8]), ('question', [6, 2]), ('going', [2, 6]), ('criminal', [2, 5]), ('kid', [5, 2]), ('run', [2, 6]), ('hero', [5, 2]), ('protect', [5, 8]), ('elite', [2, 6]), ('set', [5, 6]), ('leader', [5, 2]), ('hell', [2, 6]), ('shown', [5, 2]), ('expect', [2, 6]), ('actual', [2, 5]), ('protesting', [5]), ('institution', [2, 5]), ('criminalize', [8]), ('remotely', [6])]","[('seen', ['War', 'Election/debate']), ('world', ['Border/community/family', 'War']), ('year', ['Border/community/family', 'War']), ('provided', ['Border/community/family', 'Infrastructure/job/energy']), ('question', ['Election/debate', 'War']), ('going', ['War', 'Election/debate']), ('criminal', ['War', 'Border/community/family']), ('kid', ['Border/community/family', 'War']), ('run', ['War', 'Election/debate']), ('hero', ['Border/community/family', 'War']), ('protect', ['Border/community/family', 'Infrastructure/job/energy']), ('elite', ['War', 'Election/debate']), ('set', ['Border/community/family', 'Election/debate']), ('leader', ['Border/community/family', 'War']), ('hell', ['War', 'Election/debate']), ('shown', ['Border/community/family', 'War']), ('expect', ['War', 'Election/debate']), ('actual', ['War', 'Border/community/family']), ('protesting', ['Border/community/family']), ('institution', ['War', 'Border/community/family']), ('criminalize', ['Infrastructure/job/energy']), ('remotely', ['Election/debate'])]"
marwilliamson,2023-09-13 09:44:47+00:00,5,Border/community/family,0.5207554,negative,0.9241507649421692,anger,0.7759361267089844,3.0,News/radio/livestream,0.35410666,"Seattle, get on it. This man should never ever be a police officer in Seattle or anywhere.",seattle man police officer seattle,"[('officer', [5]), ('police', [5]), ('man', [5]), ('seattle', [3])]","[('officer', ['Border/community/family']), ('police', ['Border/community/family']), ('man', ['Border/community/family']), ('seattle', ['News/radio/livestream'])]"
marwilliamson,2023-08-20 06:08:40+00:00,5,Border/community/family,0.5343589,neutral,0.5041851997375488,anger,0.5276063680648804,2.0,War,0.35236228,"It should not be considered an act of bravery to fly a pride flag; it should simply be considered an act of freedom. Whoever thinks you own America - that everyone has to think or act the way that you do, or *else* - know this: we are going to overwhelm your hate with love. For Lauri Carelton - an artist, and a mother - we will continue to honor this flag with pride. You who killed her desecrate the very idea of America. We who honor her uphold it. https://t.co/YCF21DPbEH",considered act bravery fly pride flag simply considered act freedom think america think act way know going overwhelm hate love lauri carelton artist mother continue honor flag pride killed desecrate idea america honor uphold,"[('freedom', [5, 2]), ('know', [2, 5]), ('way', [5, 2]), ('hate', [2, 5]), ('america', [5, 2]), ('killed', [5, 2]), ('going', [2, 5]), ('think', [2, 5]), ('idea', [2, 5]), ('act', [1, 5]), ('love', [5, 2]), ('honor', [5]), ('continue', [5, 1]), ('flag', [5, 2]), ('fly', [2, 1]), ('simply', [2, 5]), ('mother', [5, 2]), ('considered', [2, 1]), ('artist', [5, 2]), ('pride', [5]), ('bravery', [5]), ('uphold', [5]), ('carelton', [2, 5]), ('desecrate', [2, 5]), ('lauri', [2, 5]), ('overwhelm', [2])]","[('freedom', ['Border/community/family', 'War']), ('know', ['War', 'Border/community/family']), ('way', ['Border/community/family', 'War']), ('hate', ['War', 'Border/community/family']), ('america', ['Border/community/family', 'War']), ('killed', ['Border/community/family', 'War']), ('going', ['War', 'Border/community/family']), ('think', ['War', 'Border/community/family']), ('idea', ['War', 'Border/community/family']), ('act', ['American/economics/health', 'Border/community/family']), ('love', ['Border/community/family', 'War']), ('honor', ['Border/community/family']), ('continue', ['Border/community/family', 'American/economics/health']), ('flag', ['Border/community/family', 'War']), ('fly', ['War', 'American/economics/health']), ('simply', ['War', 'Border/community/family']), ('mother', ['Border/community/family', 'War']), ('considered', ['War', 'American/economics/health']), ('artist', ['Border/community/family', 'War']), ('pride', ['Border/community/family']), ('bravery', ['Border/community/family']), ('uphold', ['Border/community/family']), ('carelton', ['War', 'Border/community/family']), ('desecrate', ['War', 'Border/community/family']), ('lauri', ['War', 'Border/community/family']), ('overwhelm', ['War'])]"
marwilliamson,2023-06-25 11:16:32+00:00,5,Border/community/family,0.3849948,negative,0.8813164830207825,anger,0.7410872578620911,2.0,War,0.2889558,"Antisemitism such as this, violent white supremacy and virulent misogyny do not go way; they’re just temporarily driven underground in certain times and places. Ignored and unchecked, all of them are deadly phenomena. Whenever and wherever we see them, we should stand up and challenge them in whatever possible way.",antisemitism violent white supremacy virulent misogyny way temporarily driven underground certain time place ignored unchecked deadly phenomenon stand challenge possible way,"[('way', [5, 2]), ('antisemitism', [7]), ('violent', [2, 5]), ('ignored', [5, 1]), ('time', [5, 2]), ('place', [5, 2]), ('white', [5, 2]), ('possible', [5, 1]), ('challenge', [5, 1]), ('stand', [5, 2]), ('certain', [2, 1]), ('supremacy', [2]), ('deadly', [5, 1]), ('driven', [1, 2]), ('phenomenon', [5]), ('virulent', [2, 5]), ('temporarily', [5, 7]), ('unchecked', [2, 1]), ('underground', [1]), ('misogyny', [7])]","[('way', ['Border/community/family', 'War']), ('antisemitism', ['Abortion/rights/guns']), ('violent', ['War', 'Border/community/family']), ('ignored', ['Border/community/family', 'American/economics/health']), ('time', ['Border/community/family', 'War']), ('place', ['Border/community/family', 'War']), ('white', ['Border/community/family', 'War']), ('possible', ['Border/community/family', 'American/economics/health']), ('challenge', ['Border/community/family', 'American/economics/health']), ('stand', ['Border/community/family', 'War']), ('certain', ['War', 'American/economics/health']), ('supremacy', ['War']), ('deadly', ['Border/community/family', 'American/economics/health']), ('driven', ['American/economics/health', 'War']), ('phenomenon', ['Border/community/family']), ('virulent', ['War', 'Border/community/family']), ('temporarily', ['Border/community/family', 'Abortion/rights/guns']), ('unchecked', ['War', 'American/economics/health']), ('underground', ['American/economics/health']), ('misogyny', ['Abortion/rights/guns'])]"
marwilliamson,2023-06-29 17:16:39+00:00,5,Border/community/family,0.56544685,negative,0.8262799978256226,anger,0.3345722556114197,2.0,War,0.15124553,"Systemic racism begins in early childhood in the United States, and dealing with it there is how we will override the deepening racial injustices only exacerbated by today’s decision. Unequal opportunity in childhood education is where the problem begins and where we will ultimately solve it. 2/2",systemic racism begin early childhood united state dealing override deepening racial injustice exacerbated today decision unequal opportunity childhood education problem begin ultimately solve,"[('state', [5, 7]), ('today', [5, 7]), ('united', [5, 2]), ('decision', [7, 5]), ('problem', [5, 4]), ('solve', [5, 4]), ('opportunity', [5, 7]), ('dealing', [4, 5]), ('education', [5, 4]), ('racism', [2]), ('begin', [5, 2]), ('early', [5, 4]), ('childhood', [5]), ('racial', [7, 2]), ('ultimately', [4]), ('systemic', [2]), ('injustice', [2, 5]), ('unequal', [5]), ('exacerbated', [5]), ('override', [7]), ('deepening', [5])]","[('state', ['Border/community/family', 'Abortion/rights/guns']), ('today', ['Border/community/family', 'Abortion/rights/guns']), ('united', ['Border/community/family', 'War']), ('decision', ['Abortion/rights/guns', 'Border/community/family']), ('problem', ['Border/community/family', 'Republicans vs democrats']), ('solve', ['Border/community/family', 'Republicans vs democrats']), ('opportunity', ['Border/community/family', 'Abortion/rights/guns']), ('dealing', ['Republicans vs democrats', 'Border/community/family']), ('education', ['Border/community/family', 'Republicans vs democrats']), ('racism', ['War']), ('begin', ['Border/community/family', 'War']), ('early', ['Border/community/family', 'Republicans vs democrats']), ('childhood', ['Border/community/family']), ('racial', ['Abortion/rights/guns', 'War']), ('ultimately', ['Republicans vs democrats']), ('systemic', ['War']), ('injustice', ['War', 'Border/community/family']), ('unequal', ['Border/community/family']), ('exacerbated', ['Border/community/family']), ('override', ['Abortion/rights/guns']), ('deepening', ['Border/community/family'])]"
marwilliamson,2023-08-03 08:50:30+00:00,5,Border/community/family,0.24162069,negative,0.7544982433319092,anger,0.4003860354423523,2.0,War,0.24123809,"If this had been even five years ago I would have thought, ""Well, maybe this is bit much."" But at this point I think we should expect this kind of civil disobedience...and if we don't listen to these kids now, the disturbances produced by their frustration will get much worse. There's a lot of bravery in what they're doing and I respect it. They are right to think officialdom is ignoring the pleas of their generation, because it is.",year ago thought maybe bit point think expect kind civil disobedience listen kid disturbance produced frustration worse lot bravery respect right think officialdom ignoring plea generation,"[('year', [5, 6]), ('thought', [5, 6]), ('think', [2, 6]), ('lot', [6, 2]), ('right', [7, 2]), ('point', [6, 2]), ('ago', [5, 7]), ('maybe', [6, 2]), ('civil', [7, 2]), ('bit', [6, 2]), ('kid', [5, 2]), ('worse', [2, 4]), ('respect', [7, 5]), ('generation', [5, 7]), ('ignoring', [2, 4]), ('plea', [4]), ('expect', [2, 6]), ('kind', [2, 6]), ('listen', [6, 2]), ('disobedience', [7]), ('produced', [6]), ('frustration', [2, 6]), ('bravery', [5]), ('disturbance', [5]), ('officialdom', [2, 5])]","[('year', ['Border/community/family', 'Election/debate']), ('thought', ['Border/community/family', 'Election/debate']), ('think', ['War', 'Election/debate']), ('lot', ['Election/debate', 'War']), ('right', ['Abortion/rights/guns', 'War']), ('point', ['Election/debate', 'War']), ('ago', ['Border/community/family', 'Abortion/rights/guns']), ('maybe', ['Election/debate', 'War']), ('civil', ['Abortion/rights/guns', 'War']), ('bit', ['Election/debate', 'War']), ('kid', ['Border/community/family', 'War']), ('worse', ['War', 'Republicans vs democrats']), ('respect', ['Abortion/rights/guns', 'Border/community/family']), ('generation', ['Border/community/family', 'Abortion/rights/guns']), ('ignoring', ['War', 'Republicans vs democrats']), ('plea', ['Republicans vs democrats']), ('expect', ['War', 'Election/debate']), ('kind', ['War', 'Election/debate']), ('listen', ['Election/debate', 'War']), ('disobedience', ['Abortion/rights/guns']), ('produced', ['Election/debate']), ('frustration', ['War', 'Election/debate']), ('bravery', ['Border/community/family']), ('disturbance', ['Border/community/family']), ('officialdom', ['War', 'Border/community/family'])]"
marwilliamson,2023-08-09 04:51:49+00:00,5,Border/community/family,0.7808885,negative,0.9206949472427368,anger,0.61640864610672,2.0,War,0.031476103,"Disgusting, immoral and illegal. @GregAbbott_TX",disgusting immoral illegal,"[('illegal', [5]), ('disgusting', [5]), ('immoral', [5])]","[('illegal', ['Border/community/family']), ('disgusting', ['Border/community/family']), ('immoral', ['Border/community/family'])]"
marwilliamson,2023-08-09 16:13:39+00:00,5,Border/community/family,0.9202808,negative,0.8294774889945984,anger,0.6307907700538635,1.0,American/economics/health,0.011404026,TEENAGERS SHOULD NOT BE WORKING IN A MEAT PACKING PLANT. We need a mother in the White House and you can take that however you want.,teenager working meat packing plant need mother white house want,"[('house', [5]), ('need', [5]), ('working', [5]), ('white', [5]), ('want', [5]), ('meat', [5]), ('mother', [5]), ('teenager', [5]), ('plant', [5]), ('packing', [5])]","[('house', ['Border/community/family']), ('need', ['Border/community/family']), ('working', ['Border/community/family']), ('white', ['Border/community/family']), ('want', ['Border/community/family']), ('meat', ['Border/community/family']), ('mother', ['Border/community/family']), ('teenager', ['Border/community/family']), ('plant', ['Border/community/family']), ('packing', ['Border/community/family'])]"
