username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NikkiHaley,2023-08-06 16:52:41+00:00,8,Infrastructure/job/energy,0.34897953,negative,0.8357716798782349,anger,0.7395632863044739,2.0,War,0.3263798,"China is our enemy, not our friend. We shouldn’t let enemies buy land near our military facilities. https://t.co/wqRj3qpmya",china enemy friend let enemy buy land near military facility,"[('military', [5, 2]), ('near', [8, 5]), ('let', [2, 5]), ('china', [2, 8]), ('buy', [8, 2]), ('land', [8, 5]), ('enemy', [2, 5]), ('friend', [5, 2]), ('facility', [8, 5])]","[('military', ['Border/community/family', 'War']), ('near', ['Infrastructure/job/energy', 'Border/community/family']), ('let', ['War', 'Border/community/family']), ('china', ['War', 'Infrastructure/job/energy']), ('buy', ['Infrastructure/job/energy', 'War']), ('land', ['Infrastructure/job/energy', 'Border/community/family']), ('enemy', ['War', 'Border/community/family']), ('friend', ['Border/community/family', 'War']), ('facility', ['Infrastructure/job/energy', 'Border/community/family'])]"
NikkiHaley,2023-09-19 20:45:35+00:00,8,Infrastructure/job/energy,0.78086627,negative,0.4865909516811371,anger,0.7782095670700073,7.0,Abortion/rights/guns,0.031422246,Ban all foreign lobbying. https://t.co/huN7pu9Yts,ban foreign lobbying,"[('ban', [8]), ('foreign', [8]), ('lobbying', [8])]","[('ban', ['Infrastructure/job/energy']), ('foreign', ['Infrastructure/job/energy']), ('lobbying', ['Infrastructure/job/energy'])]"
NikkiHaley,2023-08-09 18:56:42+00:00,8,Infrastructure/job/energy,0.3982702,negative,0.8575220108032227,anger,0.5163325071334839,4.0,Republicans vs democrats,0.39013085,China is trying to steal seeds and farming technology off the backs of our farmers. We have to let China know we mean business or they’ll keep walking all over us. https://t.co/13kQBnskFs,china trying steal seed farming technology back farmer let china know mean business walking,"[('know', [4, 8]), ('let', [8, 1]), ('technology', [8, 1]), ('china', [8, 4]), ('trying', [4, 1]), ('business', [8, 4]), ('mean', [8, 4]), ('steal', [4]), ('walking', [4, 1]), ('back', [4, 1]), ('farmer', [8]), ('seed', [8]), ('farming', [1])]","[('know', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('let', ['Infrastructure/job/energy', 'American/economics/health']), ('technology', ['Infrastructure/job/energy', 'American/economics/health']), ('china', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('trying', ['Republicans vs democrats', 'American/economics/health']), ('business', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('mean', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('steal', ['Republicans vs democrats']), ('walking', ['Republicans vs democrats', 'American/economics/health']), ('back', ['Republicans vs democrats', 'American/economics/health']), ('farmer', ['Infrastructure/job/energy']), ('seed', ['Infrastructure/job/energy']), ('farming', ['American/economics/health'])]"
NikkiHaley,2023-08-12 19:49:06+00:00,8,Infrastructure/job/energy,0.5611023,neutral,0.4937697649002075,anger,0.4736813604831695,4.0,Republicans vs democrats,0.20636417,"RT @""They are stealing seeds from Iowa because China is food insecure. So they are trying to figure out how to go take what we have so that they don't need us. That's leverage. ... Food security is national security."" — @NikkiHaley https://t.co/spjZ8ce0gj",stealing seed iowa china food insecure trying figure need leverage food security national security,"[('national', [8, 6]), ('security', [8, 4]), ('china', [8, 4]), ('need', [8, 4]), ('trying', [4, 6]), ('stealing', [4, 8]), ('figure', [4, 6]), ('leverage', [8, 6]), ('iowa', [6, 4]), ('food', [8, 6]), ('seed', [8]), ('insecure', [3])]","[('national', ['Infrastructure/job/energy', 'Election/debate']), ('security', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('china', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('need', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('trying', ['Republicans vs democrats', 'Election/debate']), ('stealing', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('figure', ['Republicans vs democrats', 'Election/debate']), ('leverage', ['Infrastructure/job/energy', 'Election/debate']), ('iowa', ['Election/debate', 'Republicans vs democrats']), ('food', ['Infrastructure/job/energy', 'Election/debate']), ('seed', ['Infrastructure/job/energy']), ('insecure', ['News/radio/livestream'])]"
NikkiHaley,2023-08-16 22:22:41+00:00,8,Infrastructure/job/energy,0.47844678,negative,0.8728471994400024,anger,0.478685587644577,4.0,Republicans vs democrats,0.28655514,"China is our biggest threat, but Joe Biden has done little to stop China from buying our land, stealing our seeds, and taking our farming technology. Our farmers deserve better. https://t.co/iikzGYcnmu",china biggest threat joe biden little stop china buying land stealing seed taking farming technology farmer deserve better,"[('biden', [4, 1]), ('taking', [1, 8]), ('joe', [4, 1]), ('threat', [8, 4]), ('technology', [8, 1]), ('china', [8, 4]), ('better', [8, 1]), ('biggest', [8, 4]), ('land', [8, 1]), ('stealing', [4, 8]), ('stop', [1, 4]), ('little', [4, 1]), ('deserve', [1, 8]), ('buying', [8, 1]), ('farmer', [8]), ('seed', [8]), ('farming', [1])]","[('biden', ['Republicans vs democrats', 'American/economics/health']), ('taking', ['American/economics/health', 'Infrastructure/job/energy']), ('joe', ['Republicans vs democrats', 'American/economics/health']), ('threat', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('technology', ['Infrastructure/job/energy', 'American/economics/health']), ('china', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('better', ['Infrastructure/job/energy', 'American/economics/health']), ('biggest', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('land', ['Infrastructure/job/energy', 'American/economics/health']), ('stealing', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('stop', ['American/economics/health', 'Republicans vs democrats']), ('little', ['Republicans vs democrats', 'American/economics/health']), ('deserve', ['American/economics/health', 'Infrastructure/job/energy']), ('buying', ['Infrastructure/job/energy', 'American/economics/health']), ('farmer', ['Infrastructure/job/energy']), ('seed', ['Infrastructure/job/energy']), ('farming', ['American/economics/health'])]"
NikkiHaley,2023-08-17 19:40:30+00:00,8,Infrastructure/job/energy,0.58035314,negative,0.9006855487823486,anger,0.6471204161643982,6.0,Election/debate,0.3512869,"Listen up China, your days of buying American farmland and stealing our seeds are numbered. Not under my watch. https://t.co/UXssmB4sAI",listen china day buying american farmland stealing seed numbered watch,"[('american', [8, 6]), ('day', [6, 8]), ('china', [8]), ('watch', [6, 8]), ('stealing', [8]), ('listen', [6]), ('buying', [8]), ('numbered', [6]), ('seed', [8]), ('farmland', [8])]","[('american', ['Infrastructure/job/energy', 'Election/debate']), ('day', ['Election/debate', 'Infrastructure/job/energy']), ('china', ['Infrastructure/job/energy']), ('watch', ['Election/debate', 'Infrastructure/job/energy']), ('stealing', ['Infrastructure/job/energy']), ('listen', ['Election/debate']), ('buying', ['Infrastructure/job/energy']), ('numbered', ['Election/debate']), ('seed', ['Infrastructure/job/energy']), ('farmland', ['Infrastructure/job/energy'])]"
NikkiHaley,2023-08-03 20:25:32+00:00,8,Infrastructure/job/energy,0.27363795,neutral,0.8697198629379272,anticipation,0.6755423545837402,5.0,Border/community/family,0.2593284,"RT @I was on this morning with Drew Cline discussing fentanyl, China and why I support .@NikkiHaley Here’s a small clip! #TeamHaley #FITN https://t.co/UuMsXWXZrO",morning drew cline discussing fentanyl china support small clip,"[('support', [8, 5]), ('china', [8, 4]), ('fentanyl', [5]), ('small', [8, 4]), ('morning', [5, 8]), ('clip', [4]), ('discussing', [8, 4]), ('cline', [3]), ('drew', [7])]","[('support', ['Infrastructure/job/energy', 'Border/community/family']), ('china', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('fentanyl', ['Border/community/family']), ('small', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('morning', ['Border/community/family', 'Infrastructure/job/energy']), ('clip', ['Republicans vs democrats']), ('discussing', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('cline', ['News/radio/livestream']), ('drew', ['Abortion/rights/guns'])]"
NikkiHaley,2023-09-22 19:55:02+00:00,8,Infrastructure/job/energy,0.41341144,negative,0.69405198097229,disgust,0.4200615286827087,4.0,Republicans vs democrats,0.3158345,"RT @@NikkiHaley @nhiop @NHGOP In @NHIOP speech on economy, @NikkiHaley attacks premise of industrial policy. ""This is the same federal government that can’t build a bridge or pipeline in under a decade. Do you really think Washington knows how to pick the right winners in the economy?"" @NHGOP #FITN",speech economy attack premise industrial policy federal government build bridge pipeline decade think washington know pick right winner economy,"[('decade', [8, 4]), ('attack', [7, 4]), ('know', [4, 8]), ('speech', [4, 7]), ('build', [8, 4]), ('think', [4, 7]), ('right', [7, 4]), ('federal', [8, 4]), ('government', [4, 8]), ('washington', [4, 8]), ('policy', [4, 8]), ('bridge', [8]), ('economy', [8, 4]), ('pick', [4, 7]), ('industrial', [8, 7]), ('pipeline', [8]), ('winner', [4, 7]), ('premise', [7])]","[('decade', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('attack', ['Abortion/rights/guns', 'Republicans vs democrats']), ('know', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('speech', ['Republicans vs democrats', 'Abortion/rights/guns']), ('build', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('think', ['Republicans vs democrats', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'Republicans vs democrats']), ('federal', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('government', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('washington', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('policy', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('bridge', ['Infrastructure/job/energy']), ('economy', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('pick', ['Republicans vs democrats', 'Abortion/rights/guns']), ('industrial', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('pipeline', ['Infrastructure/job/energy']), ('winner', ['Republicans vs democrats', 'Abortion/rights/guns']), ('premise', ['Abortion/rights/guns'])]"
NikkiHaley,2023-10-05 16:49:27+00:00,8,Infrastructure/job/energy,0.6134123,positive,0.7143981456756592,fear,0.529900074005127,2.0,War,0.27901593,#TheFreedomPlan will make our economy stronger as we face our greatest threat—Communist China. https://t.co/EWrz1CdbcM,economy stronger face greatest threatcommunist china,"[('china', [8, 2]), ('face', [2, 8]), ('greatest', [2, 8]), ('economy', [8, 2]), ('stronger', [8]), ('threatcommunist', [8])]","[('china', ['Infrastructure/job/energy', 'War']), ('face', ['War', 'Infrastructure/job/energy']), ('greatest', ['War', 'Infrastructure/job/energy']), ('economy', ['Infrastructure/job/energy', 'War']), ('stronger', ['Infrastructure/job/energy']), ('threatcommunist', ['Infrastructure/job/energy'])]"
NikkiHaley,2023-08-12 14:48:41+00:00,8,Infrastructure/job/energy,0.8904589,negative,0.6614998579025269,fear,0.9538717865943908,2.0,War,0.01565886,"RT @.@NikkiHaley: “Our biggest national security threat is China, and it's doing everything it can to take down the United States” https://t.co/AHKQFYaXGy",biggest national security threat china united state,"[('national', [8]), ('security', [8]), ('state', [8]), ('united', [8]), ('threat', [8]), ('china', [8]), ('biggest', [8])]","[('national', ['Infrastructure/job/energy']), ('security', ['Infrastructure/job/energy']), ('state', ['Infrastructure/job/energy']), ('united', ['Infrastructure/job/energy']), ('threat', ['Infrastructure/job/energy']), ('china', ['Infrastructure/job/energy']), ('biggest', ['Infrastructure/job/energy'])]"
