username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
Jim_Jordan,2023-06-14 00:16:39+00:00,1,American/economics/health,0.44252518,negative,0.828222930431366,"{'negative': 0.828222930431366, 'neutral': 0.1639319807291031, 'positive': 0.00784507766366005}",disgust,0.4879790544509887,"{'disgust': 0.48797905445098877, 'anger': 0.48685336112976074, 'sadness': 0.01589643396437168, 'pessimism': 0.0036241947673261166, 'fear': 0.0025985543616116047, 'anticipation': 0.0015254582976922393, 'surprise': 0.0007633537752553821, 'joy': 0.000282756780507043, 'optimism': 0.00027786949067376554, 'trust': 0.00013300645514391363, 'love': 6.595633749384433e-05}",not-hate,0.9694040417671204,"{'not-hate': 0.9694040417671204, 'hate': 0.030595926567912102}",non-offensive,0.8125044703483582,"{'non-offensive': 0.8125044703483582, 'offensive': 0.18749554455280304}",7.0,Abortion/rights/guns,0.43230173,RT @JudiciaryGOP: The Biden Administration doesn’t support women’s sports.,biden administration support woman sport,"[('biden', [1, 7]), ('support', [1, 7]), ('administration', [1, 7]), ('sport', [7, 1]), ('woman', [7, 1])]","[('biden', ['American/economics/health', 'Abortion/rights/guns']), ('support', ['American/economics/health', 'Abortion/rights/guns']), ('administration', ['American/economics/health', 'Abortion/rights/guns']), ('sport', ['Abortion/rights/guns', 'American/economics/health']), ('woman', ['Abortion/rights/guns', 'American/economics/health'])]"
RepSpanberger,2023-06-14 00:20:54+00:00,1,American/economics/health,0.95387286,neutral,0.8405794501304626,"{'neutral': 0.8405794501304626, 'positive': 0.10662247240543365, 'negative': 0.05279802531003952}",optimism,0.3684352040290832,"{'optimism': 0.36843520402908325, 'fear': 0.26559481024742126, 'anticipation': 0.1663070172071457, 'anger': 0.0782286524772644, 'trust': 0.044857122004032135, 'disgust': 0.03859862685203552, 'joy': 0.018770726397633553, 'surprise': 0.008670510724186897, 'pessimism': 0.005814705044031143, 'love': 0.0024758968502283096, 'sadness': 0.0022467575035989285}",not-hate,0.9982569813728333,"{'not-hate': 0.9982569813728333, 'hate': 0.0017429720610380173}",non-offensive,0.7168585658073425,"{'non-offensive': 0.7168585658073425, 'offensive': 0.2831414043903351}",,,,This bipartisan bill would make sure that existing background check laws meant to keep guns out of the hands of dangerous individuals are enforced — including for sales made online or at gun shows. (2/3),bipartisan bill sure existing background check law meant gun hand dangerous individual enforced including sale online gun show,"[('hand', [1]), ('individual', [1]), ('law', [1]), ('show', [1]), ('meant', [1]), ('sure', [1]), ('gun', [1]), ('including', [1]), ('online', [1]), ('bill', [1]), ('existing', [1]), ('check', [1]), ('bipartisan', [1]), ('enforced', [1]), ('sale', [1]), ('dangerous', [1]), ('background', [1])]","[('hand', ['American/economics/health']), ('individual', ['American/economics/health']), ('law', ['American/economics/health']), ('show', ['American/economics/health']), ('meant', ['American/economics/health']), ('sure', ['American/economics/health']), ('gun', ['American/economics/health']), ('including', ['American/economics/health']), ('online', ['American/economics/health']), ('bill', ['American/economics/health']), ('existing', ['American/economics/health']), ('check', ['American/economics/health']), ('bipartisan', ['American/economics/health']), ('enforced', ['American/economics/health']), ('sale', ['American/economics/health']), ('dangerous', ['American/economics/health']), ('background', ['American/economics/health'])]"
RepSpanberger,2023-06-14 00:20:54+00:00,1,American/economics/health,0.5046529,neutral,0.7195646166801453,"{'neutral': 0.7195646166801453, 'negative': 0.1419135332107544, 'positive': 0.13852189481258392}",anger,0.7464926838874817,"{'anger': 0.7464926838874817, 'disgust': 0.18537485599517822, 'optimism': 0.021988272666931152, 'fear': 0.017237698659300804, 'anticipation': 0.015519553795456886, 'trust': 0.0039803944528102875, 'pessimism': 0.0037913278210908175, 'sadness': 0.0023008431307971478, 'surprise': 0.0015817942330613732, 'joy': 0.0013218704843893647, 'love': 0.00041078421054407954}",not-hate,0.9968379735946656,"{'not-hate': 0.9968379735946655, 'hate': 0.003161958884447813}",non-offensive,0.6548429131507874,"{'non-offensive': 0.6548429131507874, 'offensive': 0.34515705704689026}",5.0,Border/community/family,0.28259546,"TODAY, I signed a discharge petition to force the Bipartisan Background Checks Act to the floor of the U.S. House. Even if @SpeakerMcCarthy objects. Because loopholes SHOULD NOT allow criminals and those with a history of violence to have unfettered access to guns. (1/3)",today signed discharge petition force bipartisan background check act floor  house object loophole allow criminal history violence unfettered access gun,"[('today', [5, 1]), ('force', [5, 1]), ('house', [1, 5]), ('act', [1, 8]), ('criminal', [5]), ('history', [1, 5]), ('violence', [1, 5]), ('gun', [1, 5]), ('allow', [1, 5]), ('floor', [1, 5]), ('access', [1, 8]), ('check', [1, 5]), ('loophole', [8]), ('bipartisan', [1, 8]), ('petition', [5]), ('signed', [1, 8]), ('object', [3]), ('background', [1, 8]), ('unfettered', [3]), ('discharge', [5])]","[('today', ['Border/community/family', 'American/economics/health']), ('force', ['Border/community/family', 'American/economics/health']), ('house', ['American/economics/health', 'Border/community/family']), ('act', ['American/economics/health', 'Infrastructure/job/energy']), ('criminal', ['Border/community/family']), ('history', ['American/economics/health', 'Border/community/family']), ('violence', ['American/economics/health', 'Border/community/family']), ('gun', ['American/economics/health', 'Border/community/family']), ('allow', ['American/economics/health', 'Border/community/family']), ('floor', ['American/economics/health', 'Border/community/family']), ('access', ['American/economics/health', 'Infrastructure/job/energy']), ('check', ['American/economics/health', 'Border/community/family']), ('loophole', ['Infrastructure/job/energy']), ('bipartisan', ['American/economics/health', 'Infrastructure/job/energy']), ('petition', ['Border/community/family']), ('signed', ['American/economics/health', 'Infrastructure/job/energy']), ('object', ['News/radio/livestream']), ('background', ['American/economics/health', 'Infrastructure/job/energy']), ('unfettered', ['News/radio/livestream']), ('discharge', ['Border/community/family'])]"
RepSpanberger,2023-06-14 00:20:56+00:00,1,American/economics/health,0.7281541,neutral,0.5441298484802246,"{'neutral': 0.5441298484802246, 'positive': 0.43174096941947937, 'negative': 0.024129211902618408}",optimism,0.7565101385116577,"{'optimism': 0.7565101385116577, 'anticipation': 0.11714994162321091, 'joy': 0.051661837846040726, 'trust': 0.040781304240226746, 'fear': 0.01930726319551468, 'surprise': 0.004102965816855431, 'anger': 0.004096305929124355, 'disgust': 0.0022576777264475822, 'pessimism': 0.0017203039024025202, 'love': 0.0016755121760070324, 'sadness': 0.0007368433871306479}",not-hate,0.9984614849090576,"{'not-hate': 0.9984614849090576, 'hate': 0.0015385015867650509}",non-offensive,0.7947770357131958,"{'non-offensive': 0.7947770357131958, 'offensive': 0.2052229642868042}",5.0,Border/community/family,0.20272727,"As a former federal law enforcement officer who carried a gun every day, I know what responsible gun ownership entails. And I know that background checks are proven to help law enforcement keep guns out of the hands of those who shouldn't have access — and save lives. (3/3)",federal law enforcement officer carried gun day know responsible gun ownership entail know background check proven help law enforcement gun hand access save life,"[('officer', [5, 1]), ('know', [1, 5]), ('hand', [1, 5]), ('law', [1, 5]), ('day', [1, 5]), ('help', [1, 5]), ('federal', [1, 5]), ('life', [1, 5]), ('gun', [1, 5]), ('access', [1]), ('check', [1, 5]), ('enforcement', [1, 5]), ('save', [1, 5]), ('responsible', [1, 5]), ('proven', [1]), ('background', [1]), ('carried', [5]), ('ownership', [1]), ('entail', [3])]","[('officer', ['Border/community/family', 'American/economics/health']), ('know', ['American/economics/health', 'Border/community/family']), ('hand', ['American/economics/health', 'Border/community/family']), ('law', ['American/economics/health', 'Border/community/family']), ('day', ['American/economics/health', 'Border/community/family']), ('help', ['American/economics/health', 'Border/community/family']), ('federal', ['American/economics/health', 'Border/community/family']), ('life', ['American/economics/health', 'Border/community/family']), ('gun', ['American/economics/health', 'Border/community/family']), ('access', ['American/economics/health']), ('check', ['American/economics/health', 'Border/community/family']), ('enforcement', ['American/economics/health', 'Border/community/family']), ('save', ['American/economics/health', 'Border/community/family']), ('responsible', ['American/economics/health', 'Border/community/family']), ('proven', ['American/economics/health']), ('background', ['American/economics/health']), ('carried', ['Border/community/family']), ('ownership', ['American/economics/health']), ('entail', ['News/radio/livestream'])]"
Jim_Jordan,2023-06-14 01:06:28+00:00,1,American/economics/health,0.58328706,positive,0.9040752649307252,"{'positive': 0.9040752649307251, 'neutral': 0.08221415430307388, 'negative': 0.013710583560168743}",anger,0.4142939746379852,"{'anger': 0.41429397463798523, 'disgust': 0.2503742575645447, 'joy': 0.16382825374603271, 'optimism': 0.117237389087677, 'anticipation': 0.02371586114168167, 'sadness': 0.009729050099849701, 'pessimism': 0.006007837597280741, 'surprise': 0.005839100573211908, 'trust': 0.004717728588730097, 'fear': 0.0023623346351087093, 'love': 0.0018941963789984584}",not-hate,0.9975348711013794,"{'not-hate': 0.9975348711013794, 'hate': 0.0024651202838867903}",non-offensive,0.8929527401924133,"{'non-offensive': 0.8929527401924133, 'offensive': 0.10704728215932846}",5.0,Border/community/family,0.11245008,President Trump: -Taxes cut -Regulations reduced -Rapid economic growth -Lowest unemployment in 40 years -Wages up -Out of Iran deal -Embassy in Jerusalem -Hostages home from North Korea -New NAFTA -Three SCOUTS justices Real America gets it!,president trump tax cut regulation reduced rapid economic growth lowest unemployment year wage iran deal embassy jerusalem hostage home north korea nafta scout justice real america,"[('year', [1, 5]), ('america', [1, 5]), ('trump', [6, 1]), ('president', [1, 5]), ('embassy', [5, 2]), ('iran', [2, 5]), ('justice', [7, 1]), ('regulation', [1, 8]), ('home', [1, 5]), ('real', [1, 6]), ('tax', [1]), ('cut', [1]), ('north', [5, 6]), ('deal', [1, 2]), ('unemployment', [1]), ('wage', [1, 8]), ('korea', [5]), ('economic', [1, 8]), ('hostage', [1, 2]), ('rapid', [8, 6]), ('reduced', [1, 8]), ('growth', [1, 8]), ('lowest', [1]), ('scout', [7]), ('jerusalem', [6]), ('nafta', [1])]","[('year', ['American/economics/health', 'Border/community/family']), ('america', ['American/economics/health', 'Border/community/family']), ('trump', ['Election/debate', 'American/economics/health']), ('president', ['American/economics/health', 'Border/community/family']), ('embassy', ['Border/community/family', 'War']), ('iran', ['War', 'Border/community/family']), ('justice', ['Abortion/rights/guns', 'American/economics/health']), ('regulation', ['American/economics/health', 'Infrastructure/job/energy']), ('home', ['American/economics/health', 'Border/community/family']), ('real', ['American/economics/health', 'Election/debate']), ('tax', ['American/economics/health']), ('cut', ['American/economics/health']), ('north', ['Border/community/family', 'Election/debate']), ('deal', ['American/economics/health', 'War']), ('unemployment', ['American/economics/health']), ('wage', ['American/economics/health', 'Infrastructure/job/energy']), ('korea', ['Border/community/family']), ('economic', ['American/economics/health', 'Infrastructure/job/energy']), ('hostage', ['American/economics/health', 'War']), ('rapid', ['Infrastructure/job/energy', 'Election/debate']), ('reduced', ['American/economics/health', 'Infrastructure/job/energy']), ('growth', ['American/economics/health', 'Infrastructure/job/energy']), ('lowest', ['American/economics/health']), ('scout', ['Abortion/rights/guns']), ('jerusalem', ['Election/debate']), ('nafta', ['American/economics/health'])]"
SenWarren,2023-06-14 01:07:58+00:00,1,American/economics/health,0.642833,positive,0.9322476983070374,"{'positive': 0.9322476983070374, 'neutral': 0.060534313321113586, 'negative': 0.007217928301542997}",optimism,0.7772748470306396,"{'optimism': 0.7772748470306396, 'joy': 0.17750006914138794, 'anticipation': 0.023091426119208336, 'trust': 0.01648516207933426, 'love': 0.0016146160196512938, 'surprise': 0.0012020730646327138, 'fear': 0.0009158067405223846, 'anger': 0.0008629157091490924, 'disgust': 0.0004034192825201899, 'pessimism': 0.0003694421611726284, 'sadness': 0.00028023618506267667}",not-hate,0.998961329460144,"{'not-hate': 0.998961329460144, 'hate': 0.0010386420181021094}",non-offensive,0.9382758140563964,"{'non-offensive': 0.9382758140563965, 'offensive': 0.06172420084476471}",6.0,Election/debate,0.17023882,"History made in Massachusetts to address both housing affordability and climate change! I fought hard for new green investments funded by my corporate profits tax, and now that federal funding has a better shot at coming back home. Powerfully important action by Governor Healey.",history massachusetts address housing affordability climate change fought hard green investment funded corporate profit tax federal funding better shot coming home powerfully important action governor healey,"[('shot', [1, 6]), ('action', [1, 8]), ('funding', [1, 8]), ('federal', [1, 8]), ('better', [1, 8]), ('housing', [1, 8]), ('important', [1, 6]), ('history', [1, 6]), ('hard', [1, 6]), ('coming', [1, 6]), ('home', [1, 8]), ('address', [1, 8]), ('tax', [1]), ('fought', [1, 8]), ('change', [1, 6]), ('governor', [6, 1]), ('climate', [1, 8]), ('massachusetts', [8, 6]), ('investment', [1, 8]), ('corporate', [1, 8]), ('funded', [1, 8]), ('green', [1, 8]), ('profit', [1, 8]), ('affordability', [1]), ('healey', [6]), ('powerfully', [6])]","[('shot', ['American/economics/health', 'Election/debate']), ('action', ['American/economics/health', 'Infrastructure/job/energy']), ('funding', ['American/economics/health', 'Infrastructure/job/energy']), ('federal', ['American/economics/health', 'Infrastructure/job/energy']), ('better', ['American/economics/health', 'Infrastructure/job/energy']), ('housing', ['American/economics/health', 'Infrastructure/job/energy']), ('important', ['American/economics/health', 'Election/debate']), ('history', ['American/economics/health', 'Election/debate']), ('hard', ['American/economics/health', 'Election/debate']), ('coming', ['American/economics/health', 'Election/debate']), ('home', ['American/economics/health', 'Infrastructure/job/energy']), ('address', ['American/economics/health', 'Infrastructure/job/energy']), ('tax', ['American/economics/health']), ('fought', ['American/economics/health', 'Infrastructure/job/energy']), ('change', ['American/economics/health', 'Election/debate']), ('governor', ['Election/debate', 'American/economics/health']), ('climate', ['American/economics/health', 'Infrastructure/job/energy']), ('massachusetts', ['Infrastructure/job/energy', 'Election/debate']), ('investment', ['American/economics/health', 'Infrastructure/job/energy']), ('corporate', ['American/economics/health', 'Infrastructure/job/energy']), ('funded', ['American/economics/health', 'Infrastructure/job/energy']), ('green', ['American/economics/health', 'Infrastructure/job/energy']), ('profit', ['American/economics/health', 'Infrastructure/job/energy']), ('affordability', ['American/economics/health']), ('healey', ['Election/debate']), ('powerfully', ['Election/debate'])]"
KamalaHarris,2023-06-14 01:17:05+00:00,1,American/economics/health,0.95389503,positive,0.9453354477882384,"{'positive': 0.9453354477882385, 'neutral': 0.0509209968149662, 'negative': 0.0037435656413435936}",optimism,0.8499225378036499,"{'optimism': 0.8499225378036499, 'joy': 0.10866839438676834, 'anticipation': 0.023497842252254486, 'trust': 0.009860792197287083, 'fear': 0.003135665087029338, 'surprise': 0.0009947186335921288, 'sadness': 0.0009147946257144213, 'love': 0.0008547797333449125, 'pessimism': 0.0007879565819166601, 'anger': 0.0007096774061210454, 'disgust': 0.0006528858211822808}",not-hate,0.9988799691200256,"{'not-hate': 0.9988799691200256, 'hate': 0.001119969179853797}",non-offensive,0.92773699760437,"{'non-offensive': 0.9277369976043701, 'offensive': 0.07226304709911346}",,,,Over 13 million new jobs. The unemployment rate has remained near historic lows. Record small business growth. We are making historic progress—now let’s finish the job. https://t.co/PPhdl9mrt0,million job unemployment rate remained near historic low record small business growth making historic progressnow let finish job,"[('million', [1]), ('near', [1]), ('job', [1]), ('let', [1]), ('record', [1]), ('making', [1]), ('business', [1]), ('rate', [1]), ('small', [1]), ('low', [1]), ('unemployment', [1]), ('remained', [1]), ('finish', [1]), ('historic', [1]), ('growth', [1]), ('progressnow', [1])]","[('million', ['American/economics/health']), ('near', ['American/economics/health']), ('job', ['American/economics/health']), ('let', ['American/economics/health']), ('record', ['American/economics/health']), ('making', ['American/economics/health']), ('business', ['American/economics/health']), ('rate', ['American/economics/health']), ('small', ['American/economics/health']), ('low', ['American/economics/health']), ('unemployment', ['American/economics/health']), ('remained', ['American/economics/health']), ('finish', ['American/economics/health']), ('historic', ['American/economics/health']), ('growth', ['American/economics/health']), ('progressnow', ['American/economics/health'])]"
GovMLG,2023-06-14 01:23:04+00:00,1,American/economics/health,0.9040328,positive,0.5574719905853271,"{'positive': 0.5574719905853271, 'neutral': 0.40423887968063354, 'negative': 0.03828903287649155}",optimism,0.791781485080719,"{'optimism': 0.791781485080719, 'anticipation': 0.08336418122053146, 'sadness': 0.043793514370918274, 'pessimism': 0.024520060047507286, 'trust': 0.016271324828267097, 'fear': 0.015548761002719402, 'joy': 0.012611002661287785, 'disgust': 0.005974474363029003, 'anger': 0.00348462606780231, 'surprise': 0.0015138176968321204, 'love': 0.0011368184350430965}",not-hate,0.9991963505744934,"{'not-hate': 0.9991963505744934, 'hate': 0.0008037018124014139}",non-offensive,0.934046983718872,"{'non-offensive': 0.9340469837188721, 'offensive': 0.06595300883054733}",5.0,Border/community/family,0.061719492,There are $15m available for economic relief payments to non-filers. but you must apply soon! I want to alleviate as much economic stress on you and your families as possible as the cost of living around the country remains high. Apply here by June 23: https://t.co/0BuhiWi3nF,available economic relief payment non filer apply soon want alleviate economic stress family possible cost living country remains high apply june,"[('soon', [1, 5]), ('country', [1, 5]), ('available', [1]), ('family', [1, 5]), ('want', [1, 5]), ('payment', [1]), ('possible', [1, 5]), ('high', [1, 5]), ('cost', [1]), ('remains', [1, 5]), ('non', [1]), ('apply', [1, 5]), ('living', [1]), ('june', [1, 5]), ('relief', [1]), ('stress', [1]), ('economic', [1]), ('filer', [5]), ('alleviate', [1])]","[('soon', ['American/economics/health', 'Border/community/family']), ('country', ['American/economics/health', 'Border/community/family']), ('available', ['American/economics/health']), ('family', ['American/economics/health', 'Border/community/family']), ('want', ['American/economics/health', 'Border/community/family']), ('payment', ['American/economics/health']), ('possible', ['American/economics/health', 'Border/community/family']), ('high', ['American/economics/health', 'Border/community/family']), ('cost', ['American/economics/health']), ('remains', ['American/economics/health', 'Border/community/family']), ('non', ['American/economics/health']), ('apply', ['American/economics/health', 'Border/community/family']), ('living', ['American/economics/health']), ('june', ['American/economics/health', 'Border/community/family']), ('relief', ['American/economics/health']), ('stress', ['American/economics/health']), ('economic', ['American/economics/health']), ('filer', ['Border/community/family']), ('alleviate', ['American/economics/health'])]"
annalynnfrey,2023-06-14 01:51:37+00:00,1,American/economics/health,0.32060057,negative,0.8845406770706177,"{'negative': 0.8845406770706177, 'neutral': 0.10952527076005936, 'positive': 0.005934007000178099}",sadness,0.9110357165336608,"{'sadness': 0.9110357165336609, 'disgust': 0.03787020593881607, 'pessimism': 0.030681101605296135, 'anger': 0.014637522399425507, 'fear': 0.0019651823677122593, 'anticipation': 0.0014334022998809814, 'surprise': 0.000993240624666214, 'joy': 0.000592147815041244, 'optimism': 0.00036947804619558156, 'trust': 0.0002128483756678179, 'love': 0.00020924414275214076}",not-hate,0.9985484480857848,"{'not-hate': 0.9985484480857849, 'hate': 0.0014515207149088383}",non-offensive,0.8685190677642822,"{'non-offensive': 0.8685190677642822, 'offensive': 0.13148091733455658}",8.0,Infrastructure/job/energy,0.2520964,"Bad news: Gannett has announced that they're shutting down print production at The Pueblo Chieftain, effective August 13, 2023. The paper will be printed at The Denver Post print facility. 51 people are losing their jobs. Here's a statement from our union. https://t.co/QDtj7c8A7P",bad news gannett announced shutting print production pueblo chieftain effective august paper printed denver post print facility people losing job statement union,"[('post', [4, 1]), ('statement', [4, 1]), ('news', [4, 1]), ('job', [1, 8]), ('people', [1, 4]), ('losing', [1, 5]), ('announced', [8, 1]), ('denver', [5]), ('union', [8, 1]), ('bad', [4, 1]), ('august', [1, 4]), ('shutting', [1, 4]), ('facility', [8, 1]), ('production', [8, 1]), ('paper', [3]), ('print', [3]), ('printed', [1]), ('effective', [1, 8]), ('pueblo', [8]), ('chieftain', [3, 1]), ('gannett', [3, 1])]","[('post', ['Republicans vs democrats', 'American/economics/health']), ('statement', ['Republicans vs democrats', 'American/economics/health']), ('news', ['Republicans vs democrats', 'American/economics/health']), ('job', ['American/economics/health', 'Infrastructure/job/energy']), ('people', ['American/economics/health', 'Republicans vs democrats']), ('losing', ['American/economics/health', 'Border/community/family']), ('announced', ['Infrastructure/job/energy', 'American/economics/health']), ('denver', ['Border/community/family']), ('union', ['Infrastructure/job/energy', 'American/economics/health']), ('bad', ['Republicans vs democrats', 'American/economics/health']), ('august', ['American/economics/health', 'Republicans vs democrats']), ('shutting', ['American/economics/health', 'Republicans vs democrats']), ('facility', ['Infrastructure/job/energy', 'American/economics/health']), ('production', ['Infrastructure/job/energy', 'American/economics/health']), ('paper', ['News/radio/livestream']), ('print', ['News/radio/livestream']), ('printed', ['American/economics/health']), ('effective', ['American/economics/health', 'Infrastructure/job/energy']), ('pueblo', ['Infrastructure/job/energy']), ('chieftain', ['News/radio/livestream', 'American/economics/health']), ('gannett', ['News/radio/livestream', 'American/economics/health'])]"
RepSpanberger,2023-06-14 13:30:41+00:00,1,American/economics/health,0.51423943,negative,0.9209464192390442,"{'negative': 0.9209464192390442, 'neutral': 0.07145802676677704, 'positive': 0.0075956122018396854}",fear,0.6689539551734924,"{'fear': 0.6689539551734924, 'disgust': 0.16026344895362854, 'anger': 0.15413303673267365, 'sadness': 0.00805068388581276, 'pessimism': 0.004583971109241247, 'anticipation': 0.0013346250634640455, 'optimism': 0.0010137027129530907, 'surprise': 0.0008402969688177109, 'trust': 0.00043941583135165274, 'love': 0.0001938220375450328, 'joy': 0.00019310209609102458}",not-hate,0.9925190210342408,"{'not-hate': 0.9925190210342407, 'hate': 0.00748099572956562}",offensive,0.5085821151733398,"{'offensive': 0.5085821151733398, 'non-offensive': 0.49141788482666016}",5.0,Border/community/family,0.35510278,"Each time yet another mass shooting claims the lives of Americans, inaction from Congress to prevent this senseless violence becomes even more heinous and unacceptable. @SpeakerMcCarthy — it's time to act. Fearful children and families deserve better. https://t.co/pkKwxllv2c",time mass shooting claim life american inaction congress prevent senseless violence heinous unacceptable time act fearful child family deserve better,"[('american', [1, 5]), ('congress', [1, 5]), ('claim', [1, 5]), ('time', [1, 5]), ('prevent', [1, 5]), ('act', [1, 5]), ('life', [5, 1]), ('better', [1, 5]), ('violence', [1, 5]), ('family', [1, 5]), ('child', [1, 5]), ('mass', [5]), ('deserve', [1, 5]), ('inaction', [3]), ('fearful', [3]), ('shooting', [5]), ('unacceptable', [1, 5]), ('senseless', [5]), ('heinous', [5])]","[('american', ['American/economics/health', 'Border/community/family']), ('congress', ['American/economics/health', 'Border/community/family']), ('claim', ['American/economics/health', 'Border/community/family']), ('time', ['American/economics/health', 'Border/community/family']), ('prevent', ['American/economics/health', 'Border/community/family']), ('act', ['American/economics/health', 'Border/community/family']), ('life', ['Border/community/family', 'American/economics/health']), ('better', ['American/economics/health', 'Border/community/family']), ('violence', ['American/economics/health', 'Border/community/family']), ('family', ['American/economics/health', 'Border/community/family']), ('child', ['American/economics/health', 'Border/community/family']), ('mass', ['Border/community/family']), ('deserve', ['American/economics/health', 'Border/community/family']), ('inaction', ['News/radio/livestream']), ('fearful', ['News/radio/livestream']), ('shooting', ['Border/community/family']), ('unacceptable', ['American/economics/health', 'Border/community/family']), ('senseless', ['Border/community/family']), ('heinous', ['Border/community/family'])]"
