username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
SenatorHick,2023-03-06 02:12:01+00:00,6,Election/debate,0.52250785,positive,0.5483938455581665,"{'positive': 0.5483938455581665, 'neutral': 0.4471653699874878, 'negative': 0.004440784454345703}",joy,0.6008139848709106,"{'joy': 0.6008139848709106, 'optimism': 0.24446389079093933, 'anticipation': 0.12649895250797272, 'trust': 0.014009453356266022, 'surprise': 0.006389903370290995, 'love': 0.0023268675431609154, 'anger': 0.001901419018395245, 'disgust': 0.0013624228304252028, 'fear': 0.0009307691361755133, 'pessimism': 0.000673698028549552, 'sadness': 0.0006286524585448205}",not-hate,0.9983567595481871,"{'not-hate': 0.9983567595481873, 'hate': 0.0016432366101071239}",non-offensive,0.9572006464004515,"{'non-offensive': 0.9572006464004517, 'offensive': 0.04279937222599983}",3.0,News/radio/livestream,0.17642078,Does your email inbox need a little sprucing up? Sign up for the Giddy Up-Date and stay up to speed on everything we’re doing in Washington! ➡️ https://t.co/BSVdWroOGR ⬅️ https://t.co/qp1dXERV3y,email inbox need little sprucing sign giddy date stay speed washington,"[('speed', [8]), ('need', [6, 8]), ('email', [6]), ('stay', [6, 8]), ('washington', [6, 5]), ('date', [6, 8]), ('little', [6, 5]), ('sign', [6, 5]), ('giddy', [5]), ('inbox', [3]), ('sprucing', [3])]","[('speed', ['Infrastructure/job/energy']), ('need', ['Election/debate', 'Infrastructure/job/energy']), ('email', ['Election/debate']), ('stay', ['Election/debate', 'Infrastructure/job/energy']), ('washington', ['Election/debate', 'Border/community/family']), ('date', ['Election/debate', 'Infrastructure/job/energy']), ('little', ['Election/debate', 'Border/community/family']), ('sign', ['Election/debate', 'Border/community/family']), ('giddy', ['Border/community/family']), ('inbox', ['News/radio/livestream']), ('sprucing', ['News/radio/livestream'])]"
AspenInstitute,2023-03-06 16:57:06+00:00,6,Election/debate,0.42248523,positive,0.6107662320137024,"{'positive': 0.6107662320137024, 'neutral': 0.3854544758796692, 'negative': 0.0037792748771607876}",optimism,0.4086596965789795,"{'optimism': 0.4086596965789795, 'anticipation': 0.3015410602092743, 'joy': 0.24256378412246704, 'trust': 0.027673576027154922, 'surprise': 0.0076413690112531185, 'anger': 0.0031014662235975266, 'love': 0.0022540625650435686, 'disgust': 0.002127327723428607, 'fear': 0.002005206188187003, 'pessimism': 0.0014259066665545106, 'sadness': 0.0010065478272736073}",not-hate,0.9980610013008118,"{'not-hate': 0.9980610013008118, 'hate': 0.0019389651715755463}",non-offensive,0.951126217842102,"{'non-offensive': 0.951126217842102, 'offensive': 0.048873770982027054}",5.0,Border/community/family,0.1997443,"#AspenIdeasClimate kicks off today! Joining us today in Miami Beach are activists, congresspeople, politicians, executives, experts, but most of all, climate problem solvers. https://t.co/Ro0NzBVHeL https://t.co/6zryMKopC4",kick today joining today miami beach activist congresspeople politician executive expert climate problem solver,"[('today', [6, 5]), ('miami', [4, 5]), ('problem', [4, 6]), ('expert', [6, 5]), ('activist', [6, 7]), ('politician', [7, 6]), ('executive', [4, 5]), ('beach', [5, 6]), ('climate', [6, 5]), ('kick', [6, 5]), ('joining', [6, 5]), ('solver', [5]), ('congresspeople', [7])]","[('today', ['Election/debate', 'Border/community/family']), ('miami', ['Republicans vs democrats', 'Border/community/family']), ('problem', ['Republicans vs democrats', 'Election/debate']), ('expert', ['Election/debate', 'Border/community/family']), ('activist', ['Election/debate', 'Abortion/rights/guns']), ('politician', ['Abortion/rights/guns', 'Election/debate']), ('executive', ['Republicans vs democrats', 'Border/community/family']), ('beach', ['Border/community/family', 'Election/debate']), ('climate', ['Election/debate', 'Border/community/family']), ('kick', ['Election/debate', 'Border/community/family']), ('joining', ['Election/debate', 'Border/community/family']), ('solver', ['Border/community/family']), ('congresspeople', ['Abortion/rights/guns'])]"
BobbyCalvan,2023-03-06 17:42:13+00:00,6,Election/debate,0.58646625,negative,0.6377044320106506,"{'negative': 0.6377044320106506, 'neutral': 0.34996896982192993, 'positive': 0.012326563708484173}",anger,0.7517698407173157,"{'anger': 0.7517698407173157, 'disgust': 0.24078680574893951, 'sadness': 0.0021708838175982237, 'fear': 0.0020667617209255695, 'pessimism': 0.0009802808053791523, 'anticipation': 0.0009354293579235673, 'optimism': 0.000538218766450882, 'joy': 0.0003028008795809001, 'surprise': 0.00023734589922241867, 'trust': 0.00013945101818535477, 'love': 7.215055666165426e-05}",not-hate,0.9961578249931335,"{'not-hate': 0.9961578249931335, 'hate': 0.003842154983431101}",non-offensive,0.6349996328353882,"{'non-offensive': 0.6349996328353882, 'offensive': 0.3650003969669342}",2.0,War,0.31958875,"Thousands of pro-Trump bots are attacking DeSantis, Haley (from @AP) https://t.co/oPQ6fgOzqF",thousand pro trump bot attacking desantis haley,"[('pro', [2, 6]), ('trump', [6, 2]), ('desantis', [6, 2]), ('thousand', [6]), ('attacking', [6, 2]), ('haley', [6]), ('bot', [2])]","[('pro', ['War', 'Election/debate']), ('trump', ['Election/debate', 'War']), ('desantis', ['Election/debate', 'War']), ('thousand', ['Election/debate']), ('attacking', ['Election/debate', 'War']), ('haley', ['Election/debate']), ('bot', ['War'])]"
SenatorTimScott,2023-03-06 20:30:04+00:00,6,Election/debate,0.85406166,positive,0.9833047389984132,"{'positive': 0.9833047389984131, 'neutral': 0.012635007500648499, 'negative': 0.004060238134115934}",joy,0.9479068517684937,"{'joy': 0.9479068517684937, 'optimism': 0.02893306501209736, 'love': 0.020545681938529015, 'trust': 0.0010491686407476664, 'anticipation': 0.0005161992739886045, 'surprise': 0.0004960361402481794, 'anger': 0.00013053708244115114, 'disgust': 0.00012915884144604206, 'sadness': 0.00011384137906134129, 'fear': 0.00011017985525541008, 'pessimism': 6.921858584973961e-05}",not-hate,0.9989105463027954,"{'not-hate': 0.9989105463027954, 'hate': 0.0010894180741161108}",non-offensive,0.964601755142212,"{'non-offensive': 0.9646017551422119, 'offensive': 0.03539825603365898}",5.0,Border/community/family,0.020870075,Congrats on the big win and amazing season! @GamecockWBB,congrats big win amazing season,"[('amazing', [6]), ('big', [6]), ('season', [6]), ('win', [6]), ('congrats', [6])]","[('amazing', ['Election/debate']), ('big', ['Election/debate']), ('season', ['Election/debate']), ('win', ['Election/debate']), ('congrats', ['Election/debate'])]"
kdrum,2023-03-06 21:58:07+00:00,6,Election/debate,0.87473845,neutral,0.5466911792755127,"{'neutral': 0.5466911792755127, 'positive': 0.3281051218509674, 'negative': 0.1252036839723587}",anticipation,0.5197422504425049,"{'anticipation': 0.5197422504425049, 'joy': 0.1999213695526123, 'optimism': 0.12695346772670746, 'surprise': 0.037117600440979004, 'disgust': 0.03670065477490425, 'anger': 0.027884021401405334, 'trust': 0.023465747013688087, 'sadness': 0.01225128024816513, 'pessimism': 0.008219219744205475, 'fear': 0.0038895481266081333, 'love': 0.003854819107800722}",not-hate,0.996389389038086,"{'not-hate': 0.9963893890380859, 'hate': 0.0036106000188738108}",non-offensive,0.9399263858795166,"{'non-offensive': 0.9399263858795166, 'offensive': 0.06007365137338638}",2.0,War,0.01793384,@NateSilver538 But that makes perfect sense. Churches at 100% are more crowded than museums at 100%.,make perfect sense church crowded museum,"[('sense', [6]), ('make', [6]), ('church', [6]), ('perfect', [6]), ('crowded', [6]), ('museum', [6])]","[('sense', ['Election/debate']), ('make', ['Election/debate']), ('church', ['Election/debate']), ('perfect', ['Election/debate']), ('crowded', ['Election/debate']), ('museum', ['Election/debate'])]"
jaylandia_,2023-03-06 22:19:57+00:00,6,Election/debate,0.45198667,neutral,0.8976272940635681,"{'neutral': 0.8976272940635681, 'negative': 0.05288725346326828, 'positive': 0.04948543757200241}",anger,0.4395825266838074,"{'anger': 0.4395825266838074, 'disgust': 0.2684030532836914, 'anticipation': 0.14739607274532318, 'optimism': 0.030163979157805443, 'joy': 0.025301039218902588, 'surprise': 0.02300124056637287, 'sadness': 0.02197524905204773, 'fear': 0.016987269744277, 'pessimism': 0.01255254540592432, 'trust': 0.011951450258493423, 'love': 0.002685616258531809}",not-hate,0.997374415397644,"{'not-hate': 0.997374415397644, 'hate': 0.0026255983393639326}",non-offensive,0.8234403729438782,"{'non-offensive': 0.8234403729438782, 'offensive': 0.17655961215496063}",5.0,Border/community/family,0.3590573,THE RULES AT MARLINS BALLPARK https://t.co/liMGdNftVl,rule marlin ballpark,"[('rule', [6, 5]), ('ballpark', [5]), ('marlin', [6])]","[('rule', ['Election/debate', 'Border/community/family']), ('ballpark', ['Border/community/family']), ('marlin', ['Election/debate'])]"
CentristMadness,2023-03-06 23:40:50+00:00,6,Election/debate,0.48491287,negative,0.5770434737205505,"{'negative': 0.5770434737205505, 'neutral': 0.39159730076789856, 'positive': 0.0313592329621315}",disgust,0.5532894730567932,"{'disgust': 0.5532894730567932, 'anger': 0.2609478533267975, 'anticipation': 0.06658345460891724, 'sadness': 0.0553145669400692, 'pessimism': 0.024526188150048256, 'surprise': 0.021231841295957565, 'joy': 0.0059302994050085545, 'optimism': 0.005053906701505184, 'fear': 0.004759537987411022, 'trust': 0.001852803980000317, 'love': 0.0005100494017824531}",not-hate,0.9982979893684388,"{'not-hate': 0.9982979893684387, 'hate': 0.0017020783852785826}",non-offensive,0.5628463625907898,"{'non-offensive': 0.5628463625907898, 'offensive': 0.4371536374092102}",1.0,American/economics/health,0.29615733,Museums have very high ceilings and are filled with people who are barely talking,museum high ceiling filled people barely talking,"[('people', [1, 6]), ('high', [1, 6]), ('talking', [6, 1]), ('ceiling', [1]), ('filled', [6]), ('museum', [6]), ('barely', [3])]","[('people', ['American/economics/health', 'Election/debate']), ('high', ['American/economics/health', 'Election/debate']), ('talking', ['Election/debate', 'American/economics/health']), ('ceiling', ['American/economics/health']), ('filled', ['Election/debate']), ('museum', ['Election/debate']), ('barely', ['News/radio/livestream'])]"
NewsbySmiley,2023-03-07 00:57:48+00:00,6,Election/debate,0.92012084,positive,0.9053536057472228,"{'positive': 0.9053536057472229, 'neutral': 0.07992079854011536, 'negative': 0.01472555659711361}",joy,0.9727842807769777,"{'joy': 0.9727842807769775, 'optimism': 0.015231278724968433, 'love': 0.0070753199979662895, 'anticipation': 0.002071677939966321, 'surprise': 0.0011554681695997715, 'trust': 0.0010415595024824142, 'sadness': 0.0002005648275371641, 'disgust': 0.0001621527480892837, 'anger': 0.00011688426457112655, 'fear': 8.293917926494032e-05, 'pessimism': 7.790879317326471e-05}",not-hate,0.9975280165672302,"{'not-hate': 0.9975280165672302, 'hate': 0.0024719825014472008}",non-offensive,0.8959422707557678,"{'non-offensive': 0.8959422707557678, 'offensive': 0.10405771434307098}",7.0,Abortion/rights/guns,0.011429672,"I'm definitely in the minority, but the vuvuzela game was my favorite Marlins game. The people in front of me got up and left.",definitely minority vuvuzela game favorite marlin game people got left,"[('people', [6]), ('got', [6]), ('left', [6]), ('game', [6]), ('favorite', [6]), ('definitely', [6]), ('minority', [6]), ('marlin', [6]), ('vuvuzela', [6])]","[('people', ['Election/debate']), ('got', ['Election/debate']), ('left', ['Election/debate']), ('game', ['Election/debate']), ('favorite', ['Election/debate']), ('definitely', ['Election/debate']), ('minority', ['Election/debate']), ('marlin', ['Election/debate']), ('vuvuzela', ['Election/debate'])]"
AlecMacGillis,2023-03-07 01:14:11+00:00,6,Election/debate,0.46240893,positive,0.6668129563331604,"{'positive': 0.6668129563331604, 'neutral': 0.28506577014923096, 'negative': 0.048121314495801926}",anticipation,0.403273344039917,"{'anticipation': 0.403273344039917, 'surprise': 0.19105908274650574, 'disgust': 0.1478458195924759, 'sadness': 0.08410389721393585, 'pessimism': 0.045767366886138916, 'anger': 0.04376676678657532, 'fear': 0.03510842099785805, 'optimism': 0.018684301525354385, 'joy': 0.01742381602525711, 'trust': 0.01065885554999113, 'love': 0.0023083046544343233}",not-hate,0.9980912804603576,"{'not-hate': 0.9980912804603577, 'hate': 0.0019086855463683605}",non-offensive,0.9288142323493958,"{'non-offensive': 0.9288142323493958, 'offensive': 0.07118576765060425}",5.0,Border/community/family,0.20440818,"@NateSilver538 This was great reporting by @davidzweig. It's worth noting, though, that many extended closures in blue cities affected institutions that are indeed highly valued by blue America: the performing arts, libraries, etc. That's what was so especially confounding about the closures.",great reporting worth noting extended closure blue city affected institution highly valued blue america performing art library etc especially confounding closure,"[('reporting', [6, 4]), ('america', [6, 5]), ('worth', [6, 5]), ('city', [6, 5]), ('especially', [6, 5]), ('great', [6, 5]), ('valued', [7]), ('blue', [6, 5]), ('art', [5, 2]), ('noting', [4]), ('etc', [6, 4]), ('institution', [7, 5]), ('performing', [4]), ('closure', [6]), ('highly', [6, 7]), ('extended', [5, 4]), ('library', [6]), ('affected', [5, 6]), ('confounding', [2])]","[('reporting', ['Election/debate', 'Republicans vs democrats']), ('america', ['Election/debate', 'Border/community/family']), ('worth', ['Election/debate', 'Border/community/family']), ('city', ['Election/debate', 'Border/community/family']), ('especially', ['Election/debate', 'Border/community/family']), ('great', ['Election/debate', 'Border/community/family']), ('valued', ['Abortion/rights/guns']), ('blue', ['Election/debate', 'Border/community/family']), ('art', ['Border/community/family', 'War']), ('noting', ['Republicans vs democrats']), ('etc', ['Election/debate', 'Republicans vs democrats']), ('institution', ['Abortion/rights/guns', 'Border/community/family']), ('performing', ['Republicans vs democrats']), ('closure', ['Election/debate']), ('highly', ['Election/debate', 'Abortion/rights/guns']), ('extended', ['Border/community/family', 'Republicans vs democrats']), ('library', ['Election/debate']), ('affected', ['Border/community/family', 'Election/debate']), ('confounding', ['War'])]"
artofbreathing,2023-03-07 01:30:51+00:00,6,Election/debate,0.36174953,neutral,0.8901023268699646,"{'neutral': 0.8901023268699646, 'negative': 0.08964599668979645, 'positive': 0.020251668989658356}",sadness,0.5100144147872925,"{'sadness': 0.5100144147872925, 'fear': 0.14092566072940826, 'anticipation': 0.11858688294887543, 'pessimism': 0.10362450778484344, 'optimism': 0.0700790286064148, 'joy': 0.019048398360610008, 'disgust': 0.01424983236938715, 'surprise': 0.008623241446912289, 'trust': 0.008019193075597286, 'anger': 0.0035116812214255333, 'love': 0.0033171509858220816}",not-hate,0.99893718957901,"{'not-hate': 0.99893718957901, 'hate': 0.001062766881659627}",non-offensive,0.9279831647872924,"{'non-offensive': 0.9279831647872925, 'offensive': 0.07201679795980453}",5.0,Border/community/family,0.29000837,"@autumnvandehei @Christen_P5 We are writing today to share our thoughts and concerns about the sentencing of lay minister Mark Rivera, a youth leader in the Anglican Church’s Upper Midwest Diocese.",writing today share thought concern sentencing lay minister mark rivera youth leader anglican church upper midwest diocese,"[('today', [6, 5]), ('thought', [6, 5]), ('lay', [6, 5]), ('minister', [5, 8]), ('concern', [6, 4]), ('leader', [5, 6]), ('mark', [5, 6]), ('sentencing', [8]), ('share', [6, 5]), ('church', [5, 2]), ('writing', [6, 2]), ('youth', [5, 6]), ('midwest', [2]), ('upper', [6]), ('rivera', [4]), ('anglican', [6, 5]), ('diocese', [6, 5])]","[('today', ['Election/debate', 'Border/community/family']), ('thought', ['Election/debate', 'Border/community/family']), ('lay', ['Election/debate', 'Border/community/family']), ('minister', ['Border/community/family', 'Infrastructure/job/energy']), ('concern', ['Election/debate', 'Republicans vs democrats']), ('leader', ['Border/community/family', 'Election/debate']), ('mark', ['Border/community/family', 'Election/debate']), ('sentencing', ['Infrastructure/job/energy']), ('share', ['Election/debate', 'Border/community/family']), ('church', ['Border/community/family', 'War']), ('writing', ['Election/debate', 'War']), ('youth', ['Border/community/family', 'Election/debate']), ('midwest', ['War']), ('upper', ['Election/debate']), ('rivera', ['Republicans vs democrats']), ('anglican', ['Election/debate', 'Border/community/family']), ('diocese', ['Election/debate', 'Border/community/family'])]"
