username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
GovWhitmer,2023-07-24 01:01:47+00:00,7,Abortion/rights/guns,0.70783097,positive,0.5686125159263611,"{'positive': 0.5686125159263611, 'neutral': 0.42453765869140625, 'negative': 0.006849823519587517}",joy,0.8650254011154175,"{'joy': 0.8650254011154175, 'optimism': 0.09867487847805023, 'anticipation': 0.022553937509655952, 'love': 0.004716877825558186, 'trust': 0.004568105097860098, 'surprise': 0.0022055399604141712, 'sadness': 0.0006307893781922758, 'disgust': 0.0004901571082882583, 'fear': 0.0004069642163813114, 'anger': 0.0003937730798497796, 'pessimism': 0.00033356869244016707}",not-hate,0.9983055591583252,"{'not-hate': 0.9983055591583252, 'hate': 0.001694417791441083}",non-offensive,0.8997934460639954,"{'non-offensive': 0.8997934460639954, 'offensive': 0.10020657628774643}",6.0,Election/debate,0.041846074,Every week is #SharkWeek when you’re a Michigander. 😏 https://t.co/d6bdUpEPfL,week michigander,"[('week', [7]), ('michigander', [7])]","[('week', ['Abortion/rights/guns']), ('michigander', ['Abortion/rights/guns'])]"
TheDemocrats,2023-07-24 01:54:52+00:00,7,Abortion/rights/guns,0.84399575,negative,0.8336943984031677,"{'negative': 0.8336943984031677, 'neutral': 0.1603154093027115, 'positive': 0.005990181118249893}",anger,0.5156290531158447,"{'anger': 0.5156290531158447, 'disgust': 0.44283273816108704, 'fear': 0.020184293389320374, 'sadness': 0.012539761140942574, 'pessimism': 0.005337938200682402, 'anticipation': 0.0015712880995124578, 'optimism': 0.00083904032362625, 'surprise': 0.0005275047733448446, 'trust': 0.00026104963035322726, 'joy': 0.0001715686230454594, 'love': 0.00010584126721369103}",not-hate,0.989488422870636,"{'not-hate': 0.989488422870636, 'hate': 0.010511549189686775}",non-offensive,0.5915072560310364,"{'non-offensive': 0.5915072560310364, 'offensive': 0.408492773771286}",3.0,News/radio/livestream,0.09336283,RT @So many fought and died because of their belief that slavery was a sin against man. Republicans in Florida want to deny this history. https://t.co/lGjiUYnE4T,fought died belief slavery sin man republican florida want deny history,"[('man', [7]), ('republican', [7]), ('died', [7]), ('belief', [7]), ('history', [7]), ('florida', [7]), ('slavery', [7]), ('want', [7]), ('fought', [7]), ('deny', [7]), ('sin', [3])]","[('man', ['Abortion/rights/guns']), ('republican', ['Abortion/rights/guns']), ('died', ['Abortion/rights/guns']), ('belief', ['Abortion/rights/guns']), ('history', ['Abortion/rights/guns']), ('florida', ['Abortion/rights/guns']), ('slavery', ['Abortion/rights/guns']), ('want', ['Abortion/rights/guns']), ('fought', ['Abortion/rights/guns']), ('deny', ['Abortion/rights/guns']), ('sin', ['News/radio/livestream'])]"
rickhasen,2023-07-24 14:14:30+00:00,7,Abortion/rights/guns,0.6529492,neutral,0.8730549812316895,"{'neutral': 0.8730549812316895, 'positive': 0.12243929505348206, 'negative': 0.004505709744989872}",anticipation,0.4336865544319153,"{'anticipation': 0.4336865544319153, 'optimism': 0.38151273131370544, 'joy': 0.11039178818464279, 'trust': 0.03766602650284767, 'surprise': 0.009338296949863434, 'anger': 0.006677335128188133, 'disgust': 0.006208084989339113, 'pessimism': 0.004473785869777203, 'fear': 0.003860743483528495, 'sadness': 0.0035116078797727823, 'love': 0.002673140726983547}",not-hate,0.9961459636688232,"{'not-hate': 0.9961459636688232, 'hate': 0.0038540048990398645}",non-offensive,0.9382032752037048,"{'non-offensive': 0.9382032752037048, 'offensive': 0.061796676367521286}",5.0,Border/community/family,0.16690437,#ELB: Now Available: Jacob Eisler’s “The Law of Freedom: The Supreme Court and Democracy” https://t.co/CHETt4LY9I,available jacob eislers law freedom supreme court democracy,"[('democracy', [7, 5]), ('freedom', [7, 5]), ('law', [7, 1]), ('available', [1, 5]), ('court', [7]), ('supreme', [7]), ('jacob', [5]), ('eislers', [7])]","[('democracy', ['Abortion/rights/guns', 'Border/community/family']), ('freedom', ['Abortion/rights/guns', 'Border/community/family']), ('law', ['Abortion/rights/guns', 'American/economics/health']), ('available', ['American/economics/health', 'Border/community/family']), ('court', ['Abortion/rights/guns']), ('supreme', ['Abortion/rights/guns']), ('jacob', ['Border/community/family']), ('eislers', ['Abortion/rights/guns'])]"
rickhasen,2023-07-24 14:34:16+00:00,7,Abortion/rights/guns,0.6972638,neutral,0.953547477722168,"{'neutral': 0.953547477722168, 'positive': 0.029392197728157043, 'negative': 0.017060324549674988}",anticipation,0.7156867980957031,"{'anticipation': 0.7156867980957031, 'optimism': 0.07540305703878403, 'fear': 0.05884715914726257, 'disgust': 0.027112474665045738, 'joy': 0.026507915928959846, 'anger': 0.0253809355199337, 'surprise': 0.024148255586624146, 'trust': 0.02402888983488083, 'pessimism': 0.013073796406388283, 'sadness': 0.007487053982913494, 'love': 0.0023236575070768595}",not-hate,0.9983296990394592,"{'not-hate': 0.9983296990394592, 'hate': 0.0016703312285244465}",non-offensive,0.9111379981040956,"{'non-offensive': 0.9111379981040955, 'offensive': 0.08886197209358215}",6.0,Election/debate,0.20891047,#ELB: “The fight over Alabama’s congressional redistricting now shifts back to federal court” https://t.co/JTSS22LQn5,fight alabama congressional redistricting shift federal court,"[('federal', [7]), ('fight', [7, 6]), ('court', [7]), ('congressional', [7, 6]), ('alabama', [7]), ('shift', [6]), ('redistricting', [7, 6])]","[('federal', ['Abortion/rights/guns']), ('fight', ['Abortion/rights/guns', 'Election/debate']), ('court', ['Abortion/rights/guns']), ('congressional', ['Abortion/rights/guns', 'Election/debate']), ('alabama', ['Abortion/rights/guns']), ('shift', ['Election/debate']), ('redistricting', ['Abortion/rights/guns', 'Election/debate'])]"
Tyler2ONeil,2023-07-24 15:03:44+00:00,7,Abortion/rights/guns,0.35372573,neutral,0.8730539679527283,"{'neutral': 0.8730539679527283, 'negative': 0.08129891753196716, 'positive': 0.045647092163562775}",anger,0.5750944018363953,"{'anger': 0.5750944018363953, 'disgust': 0.16786357760429382, 'anticipation': 0.09800426661968231, 'optimism': 0.0877600610256195, 'joy': 0.024227842688560486, 'trust': 0.02131735347211361, 'surprise': 0.010482169687747955, 'fear': 0.005849730223417282, 'pessimism': 0.004493931774049997, 'sadness': 0.0024535181000828743, 'love': 0.0024531532544642687}",not-hate,0.9921649694442748,"{'not-hate': 0.9921649694442749, 'hate': 0.007835040800273418}",non-offensive,0.7673066854476929,"{'non-offensive': 0.7673066854476929, 'offensive': 0.23269331455230713}",2.0,War,0.28959647,🚨EXCLUSIVE: @AmericanFreedom urges Supreme Court to strike down Chevron deference and restrain unelected bureaucrats who are currently fleecing New England fishermen. Striking down Chevron would rein in the administrative state 🚨 https://t.co/qpZa6WbInU,exclusive urge supreme court strike chevron deference restrain unelected bureaucrat currently fleecing england fisherman striking chevron rein administrative state,"[('currently', [7, 8]), ('state', [7, 8]), ('strike', [8, 2]), ('court', [7, 4]), ('urge', [7, 2]), ('exclusive', [4]), ('rein', [8, 7]), ('supreme', [7, 4]), ('administrative', [4, 2]), ('striking', [4]), ('england', [7]), ('bureaucrat', [2, 8]), ('unelected', [7, 8]), ('chevron', [2]), ('deference', [2]), ('restrain', [2]), ('fleecing', [7]), ('fisherman', [8])]","[('currently', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('state', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('strike', ['Infrastructure/job/energy', 'War']), ('court', ['Abortion/rights/guns', 'Republicans vs democrats']), ('urge', ['Abortion/rights/guns', 'War']), ('exclusive', ['Republicans vs democrats']), ('rein', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('supreme', ['Abortion/rights/guns', 'Republicans vs democrats']), ('administrative', ['Republicans vs democrats', 'War']), ('striking', ['Republicans vs democrats']), ('england', ['Abortion/rights/guns']), ('bureaucrat', ['War', 'Infrastructure/job/energy']), ('unelected', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('chevron', ['War']), ('deference', ['War']), ('restrain', ['War']), ('fleecing', ['Abortion/rights/guns']), ('fisherman', ['Infrastructure/job/energy'])]"
RepSherrill,2023-07-24 15:20:12+00:00,7,Abortion/rights/guns,0.6390149,positive,0.6606786847114563,"{'positive': 0.6606786847114563, 'neutral': 0.327570378780365, 'negative': 0.011750904843211174}",optimism,0.8003203272819519,"{'optimism': 0.8003203272819519, 'anticipation': 0.06322474777698517, 'joy': 0.05434523895382881, 'trust': 0.02854316309094429, 'sadness': 0.016503041610121727, 'pessimism': 0.010801872238516808, 'fear': 0.010760021395981312, 'love': 0.0053492398001253605, 'disgust': 0.0046320087276399136, 'anger': 0.0036934860982000828, 'surprise': 0.0018268439453095198}",not-hate,0.9969646334648132,"{'not-hate': 0.9969646334648132, 'hate': 0.0030354030895978212}",non-offensive,0.8058944940567017,"{'non-offensive': 0.8058944940567017, 'offensive': 0.19410549104213715}",1.0,American/economics/health,0.30325395,"Access to healthcare, including abortion, is a basic right that every American deserves, including servicewomen and military families. https://t.co/q1CtlWu5V0",access healthcare including abortion basic right american deserves including servicewomen military family,"[('american', [1, 7]), ('military', [7, 1]), ('right', [7, 1]), ('family', [1, 7]), ('including', [7, 1]), ('access', [7, 1]), ('abortion', [7, 1]), ('basic', [7, 1]), ('deserves', [7, 1]), ('healthcare', [1, 7]), ('servicewomen', [7])]","[('american', ['American/economics/health', 'Abortion/rights/guns']), ('military', ['Abortion/rights/guns', 'American/economics/health']), ('right', ['Abortion/rights/guns', 'American/economics/health']), ('family', ['American/economics/health', 'Abortion/rights/guns']), ('including', ['Abortion/rights/guns', 'American/economics/health']), ('access', ['Abortion/rights/guns', 'American/economics/health']), ('abortion', ['Abortion/rights/guns', 'American/economics/health']), ('basic', ['Abortion/rights/guns', 'American/economics/health']), ('deserves', ['Abortion/rights/guns', 'American/economics/health']), ('healthcare', ['American/economics/health', 'Abortion/rights/guns']), ('servicewomen', ['Abortion/rights/guns'])]"
HouseDemocrats,2023-07-24 16:04:22+00:00,7,Abortion/rights/guns,0.62286776,neutral,0.5494009852409363,"{'neutral': 0.5494009852409363, 'positive': 0.4347693622112274, 'negative': 0.01582968235015869}",optimism,0.6785696744918823,"{'optimism': 0.6785696744918823, 'joy': 0.10914599150419235, 'anticipation': 0.10198201984167099, 'trust': 0.029584990814328194, 'sadness': 0.02792213298380375, 'pessimism': 0.015402928926050663, 'fear': 0.010445491410791874, 'disgust': 0.009247731417417526, 'love': 0.007396331988275051, 'anger': 0.006859293673187494, 'surprise': 0.0034433784894645214}",not-hate,0.996552348136902,"{'not-hate': 0.9965523481369019, 'hate': 0.0034475873690098524}",non-offensive,0.8596445322036743,"{'non-offensive': 0.8596445322036743, 'offensive': 0.14035549759864807}",1.0,American/economics/health,0.31458881,"RT @Access to healthcare, including abortion, is a basic right that every American deserves, including servicewomen and military families. https://t.co/q1CtlWu5V0",healthcare including abortion basic right american deserves including servicewomen military family,"[('american', [1, 7]), ('military', [7, 1]), ('right', [7, 1]), ('family', [1, 7]), ('including', [7, 1]), ('abortion', [7, 1]), ('basic', [7, 1]), ('deserves', [7, 1]), ('healthcare', [1, 7]), ('servicewomen', [7])]","[('american', ['American/economics/health', 'Abortion/rights/guns']), ('military', ['Abortion/rights/guns', 'American/economics/health']), ('right', ['Abortion/rights/guns', 'American/economics/health']), ('family', ['American/economics/health', 'Abortion/rights/guns']), ('including', ['Abortion/rights/guns', 'American/economics/health']), ('abortion', ['Abortion/rights/guns', 'American/economics/health']), ('basic', ['Abortion/rights/guns', 'American/economics/health']), ('deserves', ['Abortion/rights/guns', 'American/economics/health']), ('healthcare', ['American/economics/health', 'Abortion/rights/guns']), ('servicewomen', ['Abortion/rights/guns'])]"
HouseDemocrats,2023-07-24 16:28:23+00:00,7,Abortion/rights/guns,0.89058363,positive,0.5288556814193726,"{'positive': 0.5288556814193726, 'neutral': 0.4308898448944092, 'negative': 0.04025447741150856}",optimism,0.928854525089264,"{'optimism': 0.9288545250892639, 'joy': 0.025662031024694443, 'trust': 0.02267611213028431, 'anticipation': 0.01311742514371872, 'anger': 0.00219271844252944, 'love': 0.002075807424262166, 'fear': 0.0013725267490372062, 'pessimism': 0.001291440217755735, 'sadness': 0.001172462711110711, 'disgust': 0.0009814574150368571, 'surprise': 0.0006033905083313584}",not-hate,0.999019742012024,"{'not-hate': 0.9990197420120239, 'hate': 0.00098020292352885}",non-offensive,0.7286041378974915,"{'non-offensive': 0.7286041378974915, 'offensive': 0.27139586210250854}",1.0,American/economics/health,0.015650183,Abortion is health care. We will never back down in the fight to protect reproductive freedom.,abortion health care fight protect reproductive freedom,"[('freedom', [7]), ('fight', [7]), ('care', [7]), ('health', [7]), ('protect', [7]), ('abortion', [7]), ('reproductive', [7])]","[('freedom', ['Abortion/rights/guns']), ('fight', ['Abortion/rights/guns']), ('care', ['Abortion/rights/guns']), ('health', ['Abortion/rights/guns']), ('protect', ['Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns']), ('reproductive', ['Abortion/rights/guns'])]"
NateSilver538,2023-07-24 17:56:39+00:00,7,Abortion/rights/guns,0.46508083,negative,0.7476432919502258,"{'negative': 0.7476432919502258, 'neutral': 0.23673799633979797, 'positive': 0.015618681907653809}",disgust,0.4045464992523193,"{'disgust': 0.40454649925231934, 'anger': 0.2536150813102722, 'anticipation': 0.17000505328178406, 'sadness': 0.05228313058614731, 'pessimism': 0.04561951011419296, 'optimism': 0.04157901182770729, 'surprise': 0.013568442314863205, 'trust': 0.007107351906597614, 'joy': 0.006885147653520107, 'fear': 0.004034822806715965, 'love': 0.0007558896322734654}",not-hate,0.989030420780182,"{'not-hate': 0.9890304207801819, 'hate': 0.010969556868076324}",non-offensive,0.8881336450576782,"{'non-offensive': 0.8881336450576782, 'offensive': 0.11186636984348297}",6.0,Election/debate,0.40405807,"Not sure how you can look at this data, ostensibly be interested in either meritocracy or equality, and want to move away from standardized tests. It's the subjective measures that are most slanted in favor of the rich kids. https://t.co/r4rNYBnrfK https://t.co/S8w8HQ0yz9",sure look data ostensibly interested meritocracy equality want away standardized test subjective measure slanted favor rich kid,"[('test', [6, 1]), ('favor', [7, 6]), ('away', [7, 6]), ('kid', [1, 7]), ('look', [6, 7]), ('sure', [6, 7]), ('want', [6, 7]), ('measure', [7, 1]), ('data', [6, 1]), ('rich', [6, 1]), ('equality', [7]), ('interested', [6]), ('meritocracy', [7]), ('subjective', [7]), ('ostensibly', [6]), ('slanted', [7]), ('standardized', [7])]","[('test', ['Election/debate', 'American/economics/health']), ('favor', ['Abortion/rights/guns', 'Election/debate']), ('away', ['Abortion/rights/guns', 'Election/debate']), ('kid', ['American/economics/health', 'Abortion/rights/guns']), ('look', ['Election/debate', 'Abortion/rights/guns']), ('sure', ['Election/debate', 'Abortion/rights/guns']), ('want', ['Election/debate', 'Abortion/rights/guns']), ('measure', ['Abortion/rights/guns', 'American/economics/health']), ('data', ['Election/debate', 'American/economics/health']), ('rich', ['Election/debate', 'American/economics/health']), ('equality', ['Abortion/rights/guns']), ('interested', ['Election/debate']), ('meritocracy', ['Abortion/rights/guns']), ('subjective', ['Abortion/rights/guns']), ('ostensibly', ['Election/debate']), ('slanted', ['Abortion/rights/guns']), ('standardized', ['Abortion/rights/guns'])]"
HouseDemocrats,2023-07-24 18:01:34+00:00,7,Abortion/rights/guns,0.6155055,negative,0.5724157094955444,"{'negative': 0.5724157094955444, 'neutral': 0.3961682617664337, 'positive': 0.031415995210409164}",optimism,0.6180795431137085,"{'optimism': 0.6180795431137085, 'fear': 0.1382569968700409, 'anticipation': 0.06978940218687057, 'anger': 0.05847930163145065, 'disgust': 0.04429510235786438, 'trust': 0.03459352254867554, 'pessimism': 0.01905716396868229, 'sadness': 0.008901639841496944, 'joy': 0.003940450493246317, 'surprise': 0.0028401995077729225, 'love': 0.0017666417406871915}",not-hate,0.9973100423812866,"{'not-hate': 0.9973100423812866, 'hate': 0.002689989283680916}",non-offensive,0.6227618455886841,"{'non-offensive': 0.6227618455886841, 'offensive': 0.37723812460899353}",1.0,American/economics/health,0.34874806,RT @This year we’ve seen how dangerous restricting abortion has been. We need to restore reproductive rights at the federal level and ensure that every single American woman has the right to make her own health care decisions. It’s time to #CodifyRoe. https://t.co/pPN2L5dH5Y,year seen dangerous restricting abortion need restore reproductive right federal level ensure single american woman right health care decision time,"[('seen', [1, 7]), ('american', [1, 7]), ('decision', [7, 1]), ('year', [1, 7]), ('time', [1, 7]), ('need', [1, 7]), ('right', [7, 1]), ('federal', [7, 1]), ('single', [1, 7]), ('care', [1, 7]), ('health', [1, 7]), ('woman', [7, 1]), ('abortion', [7, 1]), ('level', [1, 7]), ('ensure', [7, 1]), ('restricting', [7]), ('restore', [7, 1]), ('dangerous', [7, 1]), ('reproductive', [7])]","[('seen', ['American/economics/health', 'Abortion/rights/guns']), ('american', ['American/economics/health', 'Abortion/rights/guns']), ('decision', ['Abortion/rights/guns', 'American/economics/health']), ('year', ['American/economics/health', 'Abortion/rights/guns']), ('time', ['American/economics/health', 'Abortion/rights/guns']), ('need', ['American/economics/health', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'American/economics/health']), ('federal', ['Abortion/rights/guns', 'American/economics/health']), ('single', ['American/economics/health', 'Abortion/rights/guns']), ('care', ['American/economics/health', 'Abortion/rights/guns']), ('health', ['American/economics/health', 'Abortion/rights/guns']), ('woman', ['Abortion/rights/guns', 'American/economics/health']), ('abortion', ['Abortion/rights/guns', 'American/economics/health']), ('level', ['American/economics/health', 'Abortion/rights/guns']), ('ensure', ['Abortion/rights/guns', 'American/economics/health']), ('restricting', ['Abortion/rights/guns']), ('restore', ['Abortion/rights/guns', 'American/economics/health']), ('dangerous', ['Abortion/rights/guns', 'American/economics/health']), ('reproductive', ['Abortion/rights/guns'])]"
