username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
KamalaHarris,2023-08-03 00:11:05+00:00,7,Abortion/rights/guns,0.88289994,negative,0.927319884300232,"{'negative': 0.9273198843002319, 'neutral': 0.06750369817018509, 'positive': 0.005176338832825422}",anger,0.6627122163772583,"{'anger': 0.6627122163772583, 'disgust': 0.3307259678840637, 'sadness': 0.003153424710035324, 'fear': 0.0017393288435414433, 'pessimism': 0.0005288630491122603, 'surprise': 0.00042916397796943784, 'anticipation': 0.00029909759177826345, 'joy': 0.0001528585416963324, 'optimism': 9.027352643897757e-05, 'love': 8.746932144276798e-05, 'trust': 8.135942334774882e-05}",not-hate,0.9936085939407348,"{'not-hate': 0.9936085939407349, 'hate': 0.006391423754394054}",offensive,0.5612642168998718,"{'offensive': 0.5612642168998718, 'non-offensive': 0.43873581290245056}",3.0,News/radio/livestream,0.070144534,"Extremists in Florida are banning books, attempting to erase our history, and intend to teach our students that enslaved people benefited from slavery. It’s outrageous. https://t.co/eTufFjscoH",extremist florida banning book attempting erase history intend teach student enslaved people benefited slavery outrageous,"[('people', [7]), ('student', [7]), ('history', [7]), ('florida', [7]), ('slavery', [7]), ('attempting', [7]), ('banning', [7]), ('book', [7]), ('outrageous', [7]), ('benefited', [7]), ('extremist', [7]), ('teach', [7]), ('enslaved', [7]), ('erase', [7]), ('intend', [3])]","[('people', ['Abortion/rights/guns']), ('student', ['Abortion/rights/guns']), ('history', ['Abortion/rights/guns']), ('florida', ['Abortion/rights/guns']), ('slavery', ['Abortion/rights/guns']), ('attempting', ['Abortion/rights/guns']), ('banning', ['Abortion/rights/guns']), ('book', ['Abortion/rights/guns']), ('outrageous', ['Abortion/rights/guns']), ('benefited', ['Abortion/rights/guns']), ('extremist', ['Abortion/rights/guns']), ('teach', ['Abortion/rights/guns']), ('enslaved', ['Abortion/rights/guns']), ('erase', ['Abortion/rights/guns']), ('intend', ['News/radio/livestream'])]"
IngrahamAngle,2023-08-03 00:59:18+00:00,7,Abortion/rights/guns,0.4879164,neutral,0.4914592504501343,"{'neutral': 0.4914592504501343, 'negative': 0.41050153970718384, 'positive': 0.09803914278745651}",anger,0.6672042012214661,"{'anger': 0.6672042012214661, 'disgust': 0.31670379638671875, 'anticipation': 0.005772058852016926, 'fear': 0.0028529830742627382, 'pessimism': 0.0015998717863112688, 'sadness': 0.0015820766566321254, 'surprise': 0.0014760863268747926, 'optimism': 0.0014006855199113488, 'joy': 0.0008242313051596284, 'trust': 0.0004583095433190465, 'love': 0.00012575543951243162}",not-hate,0.9979370832443236,"{'not-hate': 0.9979370832443237, 'hate': 0.0020629644859582186}",non-offensive,0.7974818348884583,"{'non-offensive': 0.7974818348884583, 'offensive': 0.20251819491386414}",4.0,Republicans vs democrats,0.4583697,Welcome to Biden Campaign HQ at DOJ. They want him out and they don’t care about creating a carousel of political prosecutions for years to come. 7pET https://t.co/CanPYIvUme,welcome biden campaign  doj want care creating carousel political prosecution year come pet,"[('come', [4, 7]), ('biden', [4, 7]), ('year', [7, 4]), ('political', [4, 7]), ('care', [7, 4]), ('welcome', [7]), ('want', [4, 7]), ('campaign', [4, 7]), ('doj', [4]), ('prosecution', [4]), ('creating', [7]), ('pet', [7]), ('carousel', [7])]","[('come', ['Republicans vs democrats', 'Abortion/rights/guns']), ('biden', ['Republicans vs democrats', 'Abortion/rights/guns']), ('year', ['Abortion/rights/guns', 'Republicans vs democrats']), ('political', ['Republicans vs democrats', 'Abortion/rights/guns']), ('care', ['Abortion/rights/guns', 'Republicans vs democrats']), ('welcome', ['Abortion/rights/guns']), ('want', ['Republicans vs democrats', 'Abortion/rights/guns']), ('campaign', ['Republicans vs democrats', 'Abortion/rights/guns']), ('doj', ['Republicans vs democrats']), ('prosecution', ['Republicans vs democrats']), ('creating', ['Abortion/rights/guns']), ('pet', ['Abortion/rights/guns']), ('carousel', ['Abortion/rights/guns'])]"
KamalaHarris,2023-08-03 01:53:05+00:00,7,Abortion/rights/guns,0.77928,positive,0.6628109812736511,"{'positive': 0.6628109812736511, 'neutral': 0.32682377099990845, 'negative': 0.01036523561924696}",optimism,0.862087607383728,"{'optimism': 0.862087607383728, 'joy': 0.12028924375772476, 'trust': 0.010193984024226665, 'anticipation': 0.003666760865598917, 'love': 0.0018705688416957855, 'fear': 0.0004439851618371904, 'sadness': 0.0003654172469396144, 'surprise': 0.0003317216760478914, 'anger': 0.0002930424816440791, 'pessimism': 0.00027770359884016216, 'disgust': 0.00017989290063269436}",not-hate,0.9990936517715454,"{'not-hate': 0.9990936517715454, 'hate': 0.0009063402540050447}",non-offensive,0.9348284006118774,"{'non-offensive': 0.9348284006118774, 'offensive': 0.06517159938812256}",5.0,Border/community/family,0.18496135,"Let us fight toward a future where: Every woman has the freedom to make decisions about her own body Every voter has the freedom to make their voice heard Every child can learn our true and full history Let us fight with optimism, faith, and hope. https://t.co/gQeRSTLS3e",let fight future woman freedom decision body voter freedom voice heard child learn true history let fight optimism faith hope,"[('freedom', [7, 5]), ('decision', [7]), ('let', [7, 5]), ('hope', [5, 7]), ('fight', [7, 5]), ('history', [7, 5]), ('child', [5, 7]), ('future', [7, 5]), ('woman', [7, 5]), ('heard', [7, 5]), ('true', [7, 5]), ('voice', [7, 5]), ('faith', [7, 5]), ('voter', [7]), ('body', [7]), ('learn', [7, 5]), ('optimism', [7])]","[('freedom', ['Abortion/rights/guns', 'Border/community/family']), ('decision', ['Abortion/rights/guns']), ('let', ['Abortion/rights/guns', 'Border/community/family']), ('hope', ['Border/community/family', 'Abortion/rights/guns']), ('fight', ['Abortion/rights/guns', 'Border/community/family']), ('history', ['Abortion/rights/guns', 'Border/community/family']), ('child', ['Border/community/family', 'Abortion/rights/guns']), ('future', ['Abortion/rights/guns', 'Border/community/family']), ('woman', ['Abortion/rights/guns', 'Border/community/family']), ('heard', ['Abortion/rights/guns', 'Border/community/family']), ('true', ['Abortion/rights/guns', 'Border/community/family']), ('voice', ['Abortion/rights/guns', 'Border/community/family']), ('faith', ['Abortion/rights/guns', 'Border/community/family']), ('voter', ['Abortion/rights/guns']), ('body', ['Abortion/rights/guns']), ('learn', ['Abortion/rights/guns', 'Border/community/family']), ('optimism', ['Abortion/rights/guns'])]"
IngrahamAngle,2023-08-03 04:10:24+00:00,7,Abortion/rights/guns,0.6546463,negative,0.5302249789237976,"{'negative': 0.5302249789237976, 'neutral': 0.4559079706668854, 'positive': 0.013866989873349667}",anger,0.5999631881713867,"{'anger': 0.5999631881713867, 'disgust': 0.38121452927589417, 'fear': 0.006823532748967409, 'sadness': 0.003911130130290985, 'anticipation': 0.003340371185913682, 'pessimism': 0.0021794880740344524, 'surprise': 0.0009940019808709621, 'optimism': 0.0007916485774330795, 'joy': 0.00041047687409445643, 'trust': 0.00027649992262013257, 'love': 9.514080738881603e-05}",hate,0.7610053420066833,"{'hate': 0.7610053420066833, 'not-hate': 0.23899470269680023}",non-offensive,0.832791268825531,"{'non-offensive': 0.832791268825531, 'offensive': 0.1672087013721466}",4.0,Republicans vs democrats,0.19517086,RT @FoxNews: .@IngrahamAngle: Biden's henchmen aren't defenders of democracy https://t.co/byTHYMGNdC,biden  henchman defender democracy,"[('biden', [4, 7]), ('democracy', [7, 4]), ('defender', [7, 4]), ('henchman', [7])]","[('biden', ['Republicans vs democrats', 'Abortion/rights/guns']), ('democracy', ['Abortion/rights/guns', 'Republicans vs democrats']), ('defender', ['Abortion/rights/guns', 'Republicans vs democrats']), ('henchman', ['Abortion/rights/guns'])]"
rickhasen,2023-08-03 13:32:02+00:00,7,Abortion/rights/guns,0.6317246,neutral,0.8908995985984802,"{'neutral': 0.8908995985984802, 'negative': 0.08561951667070389, 'positive': 0.023480942472815514}",anticipation,0.6343621015548706,"{'anticipation': 0.6343621015548706, 'joy': 0.06462287902832031, 'optimism': 0.062653549015522, 'disgust': 0.05567321926355362, 'anger': 0.050916798412799835, 'surprise': 0.03809737041592598, 'fear': 0.026795390993356705, 'trust': 0.026794828474521637, 'sadness': 0.01954357698559761, 'pessimism': 0.016085309907794, 'love': 0.004454957786947489}",not-hate,0.997572124004364,"{'not-hate': 0.997572124004364, 'hate': 0.0024278953205794096}",non-offensive,0.9252293705940248,"{'non-offensive': 0.9252293705940247, 'offensive': 0.07477060705423355}",4.0,Republicans vs democrats,0.29317787,#ELB: “Lawsuit challenging Wisconsin’s legislative maps filed at the state Supreme Court” https://t.co/Ja8NCFQA1k,lawsuit challenging wisconsin legislative map filed state supreme court,"[('state', [7, 4]), ('challenging', [4]), ('court', [7, 4]), ('legislative', [7]), ('wisconsin', [7]), ('lawsuit', [4, 7]), ('filed', [4]), ('supreme', [7, 4]), ('map', [7])]","[('state', ['Abortion/rights/guns', 'Republicans vs democrats']), ('challenging', ['Republicans vs democrats']), ('court', ['Abortion/rights/guns', 'Republicans vs democrats']), ('legislative', ['Abortion/rights/guns']), ('wisconsin', ['Abortion/rights/guns']), ('lawsuit', ['Republicans vs democrats', 'Abortion/rights/guns']), ('filed', ['Republicans vs democrats']), ('supreme', ['Abortion/rights/guns', 'Republicans vs democrats']), ('map', ['Abortion/rights/guns'])]"
rickhasen,2023-08-03 17:29:44+00:00,7,Abortion/rights/guns,0.56785005,positive,0.9637033939361572,"{'positive': 0.9637033939361572, 'neutral': 0.03408842161297798, 'negative': 0.0022082931827753782}",joy,0.9298548102378844,"{'joy': 0.9298548102378845, 'optimism': 0.032437220215797424, 'anticipation': 0.01709616370499134, 'surprise': 0.00780234020203352, 'disgust': 0.0031101813074201345, 'love': 0.002881366293877363, 'trust': 0.002360834740102291, 'anger': 0.0022663180716335773, 'sadness': 0.0014009069418534636, 'pessimism': 0.0004926443216390908, 'fear': 0.0002971409121528268}",not-hate,0.99722558259964,"{'not-hate': 0.9972255825996399, 'hate': 0.002774375258013606}",non-offensive,0.956453263759613,"{'non-offensive': 0.956453263759613, 'offensive': 0.04354669898748398}",1.0,American/economics/health,0.24399576,"RT @bmaz: Excellent, @rickhasen is on my office teevee: https://t.co/EAqZ8ZlQoA",excellent office teevee,"[('office', [1, 7]), ('excellent', [7, 1]), ('teevee', [7])]","[('office', ['American/economics/health', 'Abortion/rights/guns']), ('excellent', ['Abortion/rights/guns', 'American/economics/health']), ('teevee', ['Abortion/rights/guns'])]"
TheNBPA,2023-08-03 19:21:06+00:00,7,Abortion/rights/guns,0.35810775,neutral,0.9628322720527648,"{'neutral': 0.9628322720527649, 'negative': 0.018595192581415176, 'positive': 0.018572546541690826}",anticipation,0.3361386060714721,"{'anticipation': 0.33613860607147217, 'disgust': 0.23462402820587158, 'anger': 0.1566334366798401, 'sadness': 0.08158090710639954, 'surprise': 0.08125035464763641, 'joy': 0.03819126635789871, 'pessimism': 0.033630307763814926, 'optimism': 0.01796605810523033, 'trust': 0.009990588761866093, 'fear': 0.00716038141399622, 'love': 0.002834059065207839}",not-hate,0.9988511800765992,"{'not-hate': 0.9988511800765991, 'hate': 0.0011488688178360462}",non-offensive,0.912694215774536,"{'non-offensive': 0.9126942157745361, 'offensive': 0.08730581402778625}",6.0,Election/debate,0.29350713,A statement from the NBPA on the Orlando Magic’s recent political donations. Official statement: https://t.co/6fmRZCxVzG https://t.co/JQEk0V4Ztl,statement nbpa orlando magic recent political donation official statement,"[('statement', [4, 7]), ('official', [4, 7]), ('political', [4, 6]), ('recent', [6, 4]), ('donation', [6, 4]), ('magic', [6]), ('orlando', [7]), ('nbpa', [7])]","[('statement', ['Republicans vs democrats', 'Abortion/rights/guns']), ('official', ['Republicans vs democrats', 'Abortion/rights/guns']), ('political', ['Republicans vs democrats', 'Election/debate']), ('recent', ['Election/debate', 'Republicans vs democrats']), ('donation', ['Election/debate', 'Republicans vs democrats']), ('magic', ['Election/debate']), ('orlando', ['Abortion/rights/guns']), ('nbpa', ['Abortion/rights/guns'])]"
WhiteHouse,2023-08-03 20:00:00+00:00,7,Abortion/rights/guns,0.59180194,negative,0.7050713300704956,"{'negative': 0.7050713300704956, 'neutral': 0.2847391366958618, 'positive': 0.010189489461481571}",sadness,0.3832627832889557,"{'sadness': 0.3832627832889557, 'disgust': 0.29022449254989624, 'anger': 0.1764392852783203, 'pessimism': 0.10250375419855118, 'anticipation': 0.02405267022550106, 'optimism': 0.010857444256544113, 'fear': 0.005647645797580481, 'surprise': 0.0028360295109450817, 'joy': 0.0020774584263563156, 'trust': 0.0017080423422157764, 'love': 0.00039043990545906126}",not-hate,0.9962210059165956,"{'not-hate': 0.9962210059165955, 'hate': 0.0037789803463965654}",non-offensive,0.8220129609107971,"{'non-offensive': 0.8220129609107971, 'offensive': 0.1779869943857193}",6.0,Election/debate,0.17338014,"There is no roundtable, no lecture, no invitation we will accept to debate the fact that there were no redeemable qualities of slavery. https://t.co/iHBQV6nR2t",roundtable lecture invitation accept debate fact redeemable quality slavery,"[('fact', [1, 6]), ('debate', [6, 7]), ('slavery', [7]), ('accept', [7, 6]), ('invitation', [7]), ('lecture', [7, 6]), ('quality', [1, 6]), ('roundtable', [7]), ('redeemable', [7])]","[('fact', ['American/economics/health', 'Election/debate']), ('debate', ['Election/debate', 'Abortion/rights/guns']), ('slavery', ['Abortion/rights/guns']), ('accept', ['Abortion/rights/guns', 'Election/debate']), ('invitation', ['Abortion/rights/guns']), ('lecture', ['Abortion/rights/guns', 'Election/debate']), ('quality', ['American/economics/health', 'Election/debate']), ('roundtable', ['Abortion/rights/guns']), ('redeemable', ['Abortion/rights/guns'])]"
rickhasen,2023-08-03 21:10:57+00:00,7,Abortion/rights/guns,0.549418,neutral,0.8892801403999329,"{'neutral': 0.8892801403999329, 'negative': 0.09209764748811722, 'positive': 0.018622178584337234}",anticipation,0.5818668603897095,"{'anticipation': 0.5818668603897095, 'optimism': 0.09873256832361221, 'anger': 0.07732375711202621, 'disgust': 0.07626967877149582, 'fear': 0.07150749862194061, 'trust': 0.02777845412492752, 'surprise': 0.021294375881552696, 'joy': 0.02020883560180664, 'pessimism': 0.014198122546076775, 'sadness': 0.00849121529608965, 'love': 0.002328675938770175}",not-hate,0.9870391488075256,"{'not-hate': 0.9870391488075256, 'hate': 0.012960817664861679}",non-offensive,0.9292113780975342,"{'non-offensive': 0.9292113780975342, 'offensive': 0.07078859210014343}",6.0,Election/debate,0.34335953,RT @Check out The Plot to End Voting Rights with @rickhasen below! Listen: https://t.co/MQXMkewW0d Watch: https://t.co/OJZ814l8vR,plot end voting right listen watch,"[('watch', [6, 7]), ('right', [7, 6]), ('end', [7, 6]), ('voting', [7, 6]), ('listen', [6]), ('plot', [7])]","[('watch', ['Election/debate', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'Election/debate']), ('end', ['Abortion/rights/guns', 'Election/debate']), ('voting', ['Abortion/rights/guns', 'Election/debate']), ('listen', ['Election/debate']), ('plot', ['Abortion/rights/guns'])]"
TheDemocrats,2023-08-03 23:55:03+00:00,7,Abortion/rights/guns,0.79186636,neutral,0.8328951597213745,"{'neutral': 0.8328951597213745, 'negative': 0.118341825902462, 'positive': 0.0487629771232605}",anger,0.529482901096344,"{'anger': 0.529482901096344, 'disgust': 0.40653520822525024, 'anticipation': 0.017981484532356262, 'surprise': 0.016316859051585197, 'sadness': 0.008576959371566772, 'joy': 0.006451622117310762, 'fear': 0.006251542828977108, 'pessimism': 0.004797168541699648, 'optimism': 0.0019143534591421485, 'trust': 0.0011103857541456819, 'love': 0.0005814749165438116}",not-hate,0.9982011318206788,"{'not-hate': 0.9982011318206787, 'hate': 0.0017988665495067835}",non-offensive,0.7706354856491089,"{'non-offensive': 0.7706354856491089, 'offensive': 0.22936443984508514}",2.0,War,0.13984607,WATCH: Trump brags about appointing the Supreme Court justices who overturned Roe v. Wade. https://t.co/s8dwNWPEdD,watch trump brag appointing supreme court justice overturned roe  wade,"[('trump', [7, 2]), ('watch', [7, 2]), ('justice', [7]), ('court', [7]), ('supreme', [7]), ('appointing', [7]), ('roe', [7]), ('wade', [7]), ('overturned', [7]), ('brag', [2])]","[('trump', ['Abortion/rights/guns', 'War']), ('watch', ['Abortion/rights/guns', 'War']), ('justice', ['Abortion/rights/guns']), ('court', ['Abortion/rights/guns']), ('supreme', ['Abortion/rights/guns']), ('appointing', ['Abortion/rights/guns']), ('roe', ['Abortion/rights/guns']), ('wade', ['Abortion/rights/guns']), ('overturned', ['Abortion/rights/guns']), ('brag', ['War'])]"
