username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
BLMMF1,2023-10-05 00:19:41+00:00,2,War,0.58696806,negative,0.8716590404510498,"{'negative': 0.8716590404510498, 'neutral': 0.11198986321687698, 'positive': 0.01635105162858963}",joy,0.4166402518749237,"{'joy': 0.4166402518749237, 'anger': 0.25233346223831177, 'disgust': 0.1713516116142273, 'anticipation': 0.06104777380824089, 'optimism': 0.04570977762341499, 'surprise': 0.029829639941453934, 'sadness': 0.009986743330955505, 'pessimism': 0.005024818703532219, 'trust': 0.004703968297690153, 'love': 0.0024843919090926647, 'fear': 0.0008875402854755521}",not-hate,0.9948327541351318,"{'not-hate': 0.9948327541351318, 'hate': 0.005167257972061634}",non-offensive,0.5748913288116455,"{'non-offensive': 0.5748913288116455, 'offensive': 0.4251086711883545}",6.0,Election/debate,0.28390265,What a joke! A little late for Mace &amp; Ingraham to be talking about giving women a reason to vote for them or the GOP. That ship has sailed! #WomenVoteBlue #Biden2024 🤮⏰💪🇺🇸,joke little late mace ingraham talking giving woman reason vote gop ship sailed,"[('vote', [6, 2]), ('reason', [2, 6]), ('late', [6, 2]), ('giving', [2, 6]), ('joke', [2, 6]), ('gop', [6, 2]), ('woman', [2, 6]), ('talking', [2, 6]), ('little', [2, 6]), ('ship', [2]), ('mace', [8]), ('sailed', [2]), ('ingraham', [2])]","[('vote', ['Election/debate', 'War']), ('reason', ['War', 'Election/debate']), ('late', ['Election/debate', 'War']), ('giving', ['War', 'Election/debate']), ('joke', ['War', 'Election/debate']), ('gop', ['Election/debate', 'War']), ('woman', ['War', 'Election/debate']), ('talking', ['War', 'Election/debate']), ('little', ['War', 'Election/debate']), ('ship', ['War']), ('mace', ['Infrastructure/job/energy']), ('sailed', ['War']), ('ingraham', ['War'])]"
LanaResists,2023-10-05 01:03:05+00:00,2,War,0.70818526,positive,0.9748129844665528,"{'positive': 0.9748129844665527, 'neutral': 0.02220325544476509, 'negative': 0.0029836713802069426}",joy,0.9486798048019408,"{'joy': 0.9486798048019409, 'optimism': 0.03982255235314369, 'anticipation': 0.004052150994539261, 'love': 0.0033757109194993973, 'trust': 0.0017173995729535818, 'surprise': 0.0014475166099146008, 'disgust': 0.0002727059763856232, 'anger': 0.00026975286891683936, 'sadness': 0.00015207960677798837, 'fear': 0.0001164570203400217, 'pessimism': 9.395911183673888e-05}",not-hate,0.9961584210395812,"{'not-hate': 0.9961584210395813, 'hate': 0.003841558238491416}",non-offensive,0.9503536224365234,"{'non-offensive': 0.9503536224365234, 'offensive': 0.04964636266231537}",6.0,Election/debate,0.041724265,@ResisterSis20 The perfect tweet. 👏🏽 #Biden2024 https://t.co/q7xC6Lqxlf,perfect tweet,"[('perfect', [2]), ('tweet', [2])]","[('perfect', ['War']), ('tweet', ['War'])]"
MarioNawfal,2023-10-05 01:07:11+00:00,2,War,0.34764716,negative,0.6209993958473206,"{'negative': 0.6209993958473206, 'neutral': 0.3636603355407715, 'positive': 0.01534030307084322}",disgust,0.5526322722434998,"{'disgust': 0.5526322722434998, 'anger': 0.34984222054481506, 'fear': 0.056471697986125946, 'sadness': 0.02942621149122715, 'pessimism': 0.007177094463258982, 'anticipation': 0.0019498009933158755, 'surprise': 0.001563195139169693, 'optimism': 0.00042635438148863614, 'joy': 0.00022272735077422112, 'trust': 0.00019304215675219893, 'love': 9.538825543131679e-05}",not-hate,0.9984197616577148,"{'not-hate': 0.9984197616577148, 'hate': 0.001580186770297587}",non-offensive,0.8421733379364014,"{'non-offensive': 0.8421733379364014, 'offensive': 0.15782664716243744}",1.0,American/economics/health,0.3433918,"🚨BREAKING: UKRAINE ‘FREAKING OUT’ BILLIONS OF AID MAY STOP AFTER MCCARTHY OUSTER When McCarthy was ousted, the aid to Ukraine was named as one of the reasons Ukrainian officials are at a loss as to what might happen next. “We are freaking out. For us it is a disaster. We are interested in getting things sorted out so American democracy can function, and so we can restore the bipartisan consensus on supporting their own national interest by supporting Ukraine.” - Senior Ukrainian MP Should U.S Taxpayers continue to fund the Ukraine war?",ukraine freaking billion aid stop mccarthy ouster mccarthy ousted aid ukraine named reason ukrainian official loss happen freaking disaster interested getting thing sorted american democracy function restore bipartisan consensus supporting national interest supporting ukraine senior ukrainian   taxpayer continue fund ukraine war,"[('national', [1, 2]), ('american', [1, 2]), ('democracy', [2, 4]), ('war', [2, 1]), ('supporting', [2, 1]), ('interest', [1, 4]), ('official', [4, 1]), ('senior', [1, 4]), ('aid', [2, 1]), ('billion', [1, 2]), ('fund', [1, 2]), ('taxpayer', [1, 4]), ('ukraine', [2, 4]), ('happen', [2, 1]), ('reason', [2, 1]), ('getting', [1, 4]), ('thing', [2, 4]), ('freaking', [4]), ('ukrainian', [2, 4]), ('continue', [1, 2]), ('stop', [2, 1]), ('named', [4, 6]), ('mccarthy', [4, 1]), ('function', [1, 2]), ('bipartisan', [1]), ('disaster', [1, 4]), ('loss', [1, 2]), ('restore', [1]), ('ousted', [2]), ('consensus', [6]), ('interested', [4, 2]), ('sorted', [3]), ('ouster', [2, 3])]","[('national', ['American/economics/health', 'War']), ('american', ['American/economics/health', 'War']), ('democracy', ['War', 'Republicans vs democrats']), ('war', ['War', 'American/economics/health']), ('supporting', ['War', 'American/economics/health']), ('interest', ['American/economics/health', 'Republicans vs democrats']), ('official', ['Republicans vs democrats', 'American/economics/health']), ('senior', ['American/economics/health', 'Republicans vs democrats']), ('aid', ['War', 'American/economics/health']), ('billion', ['American/economics/health', 'War']), ('fund', ['American/economics/health', 'War']), ('taxpayer', ['American/economics/health', 'Republicans vs democrats']), ('ukraine', ['War', 'Republicans vs democrats']), ('happen', ['War', 'American/economics/health']), ('reason', ['War', 'American/economics/health']), ('getting', ['American/economics/health', 'Republicans vs democrats']), ('thing', ['War', 'Republicans vs democrats']), ('freaking', ['Republicans vs democrats']), ('ukrainian', ['War', 'Republicans vs democrats']), ('continue', ['American/economics/health', 'War']), ('stop', ['War', 'American/economics/health']), ('named', ['Republicans vs democrats', 'Election/debate']), ('mccarthy', ['Republicans vs democrats', 'American/economics/health']), ('function', ['American/economics/health', 'War']), ('bipartisan', ['American/economics/health']), ('disaster', ['American/economics/health', 'Republicans vs democrats']), ('loss', ['American/economics/health', 'War']), ('restore', ['American/economics/health']), ('ousted', ['War']), ('consensus', ['Election/debate']), ('interested', ['Republicans vs democrats', 'War']), ('sorted', ['News/radio/livestream']), ('ouster', ['War', 'News/radio/livestream'])]"
citidotio,2023-10-05 01:33:56+00:00,2,War,0.4936353,neutral,0.68099445104599,"{'neutral': 0.68099445104599, 'negative': 0.3072114884853363, 'positive': 0.011794040910899639}",disgust,0.53215092420578,"{'disgust': 0.53215092420578, 'anger': 0.2240668088197708, 'sadness': 0.11578363180160522, 'pessimism': 0.04313712194561958, 'anticipation': 0.041199296712875366, 'fear': 0.022479822859168053, 'surprise': 0.016597306355834007, 'optimism': 0.0018020991701632738, 'trust': 0.0012398031540215015, 'joy': 0.0011829053983092308, 'love': 0.00036025658482685685}",not-hate,0.9925439357757568,"{'not-hate': 0.9925439357757568, 'hate': 0.007456033490598202}",non-offensive,0.8955202102661133,"{'non-offensive': 0.8955202102661133, 'offensive': 0.10447976738214493}",8.0,Infrastructure/job/energy,0.31865016,Why was the #US #HouseSpeaker just ousted from his job? And what does it mean for the #RepublicanParty? #Republicans #McCarthy #Democrats #USPolitics https://t.co/GMllJ0Re4r via @citidotio,ousted job mean,"[('job', [8, 2]), ('mean', [2, 8]), ('ousted', [2])]","[('job', ['Infrastructure/job/energy', 'War']), ('mean', ['War', 'Infrastructure/job/energy']), ('ousted', ['War'])]"
RonDeSantis,2023-10-05 01:41:58+00:00,2,War,0.73182946,negative,0.6010100245475769,"{'negative': 0.6010100245475769, 'neutral': 0.35179245471954346, 'positive': 0.047197554260492325}",optimism,0.5773000717163086,"{'optimism': 0.5773000717163086, 'anger': 0.19052982330322266, 'joy': 0.08675450086593628, 'anticipation': 0.067153699696064, 'disgust': 0.0470360666513443, 'trust': 0.016046492382884026, 'pessimism': 0.005216160323470831, 'sadness': 0.004007072653621435, 'surprise': 0.0032564972061663866, 'love': 0.0014700778992846608, 'fear': 0.001229641493409872}",not-hate,0.9976277947425842,"{'not-hate': 0.9976277947425842, 'hate': 0.002372284419834614}",non-offensive,0.8701132535934448,"{'non-offensive': 0.8701132535934448, 'offensive': 0.12988673150539398}",1.0,American/economics/health,0.12230435,"DC politics revolves around rhetoric, virtue signaling, and entertainment. I operate differently, and that’s why we have delivered more on America First policies than anyone. https://t.co/TohG734d1e", politics revolves rhetoric virtue signaling entertainment operate differently delivered america policy,"[('america', [2, 1]), ('policy', [2, 1]), ('politics', [2, 1]), ('signaling', [2]), ('virtue', [2]), ('rhetoric', [2]), ('delivered', [1]), ('differently', [2]), ('operate', [2]), ('entertainment', [3]), ('revolves', [2])]","[('america', ['War', 'American/economics/health']), ('policy', ['War', 'American/economics/health']), ('politics', ['War', 'American/economics/health']), ('signaling', ['War']), ('virtue', ['War']), ('rhetoric', ['War']), ('delivered', ['American/economics/health']), ('differently', ['War']), ('operate', ['War']), ('entertainment', ['News/radio/livestream']), ('revolves', ['War'])]"
miriamcosic,2023-10-05 02:11:09+00:00,2,War,0.70740324,neutral,0.6157607436180115,"{'neutral': 0.6157607436180115, 'negative': 0.2013881951570511, 'positive': 0.18285104632377625}",anticipation,0.3110601902008056,"{'anticipation': 0.31106019020080566, 'surprise': 0.2539486587047577, 'disgust': 0.15827076137065887, 'joy': 0.11614811420440674, 'anger': 0.07985223084688187, 'sadness': 0.022928889840841293, 'optimism': 0.017064210027456284, 'fear': 0.013481104746460915, 'pessimism': 0.012767774984240532, 'trust': 0.010043898597359657, 'love': 0.004434175789356232}",not-hate,0.997071385383606,"{'not-hate': 0.997071385383606, 'hate': 0.0029286055359989405}",non-offensive,0.9109805822372437,"{'non-offensive': 0.9109805822372437, 'offensive': 0.08901942521333694}",4.0,Republicans vs democrats,0.041942906,What a list. Scroll through them … #USPolitics,list scroll,"[('list', [2]), ('scroll', [2])]","[('list', ['War']), ('scroll', ['War'])]"
miriamcosic,2023-10-05 02:14:50+00:00,2,War,0.5257162,negative,0.8375471830368042,"{'negative': 0.8375471830368042, 'neutral': 0.15552107989788055, 'positive': 0.006931752432137728}",anger,0.7698360681533813,"{'anger': 0.7698360681533813, 'disgust': 0.22193466126918793, 'fear': 0.0034684836864471436, 'sadness': 0.0020974513608962297, 'pessimism': 0.0008340746280737221, 'anticipation': 0.0007555780466645956, 'optimism': 0.0003930758684873581, 'surprise': 0.00022748811170458794, 'joy': 0.00021193246357142925, 'trust': 0.00015163792704697698, 'love': 8.964282460510731e-05}",not-hate,0.9876537919044496,"{'not-hate': 0.9876537919044495, 'hate': 0.012346138246357441}",non-offensive,0.6692416667938232,"{'non-offensive': 0.6692416667938232, 'offensive': 0.330758273601532}",4.0,Republicans vs democrats,0.4239629,‘His menacing words toward Mark Milley and Letitia James should not be shrugged off’ Trump’s escalating violent rhetoric is straight out of the autocrat’s playbook - by @Sulliview #USPolitics https://t.co/BhjQ8CRbUu,menacing word mark milley letitia james shrugged trump escalating violent rhetoric straight autocrat playbook,"[('violent', [2, 4]), ('trump', [4, 2]), ('word', [2, 4]), ('playbook', [2]), ('mark', [4]), ('rhetoric', [2]), ('james', [4, 2]), ('autocrat', [2]), ('milley', [4]), ('menacing', [4]), ('escalating', [2]), ('straight', [2, 4]), ('letitia', [4]), ('shrugged', [2])]","[('violent', ['War', 'Republicans vs democrats']), ('trump', ['Republicans vs democrats', 'War']), ('word', ['War', 'Republicans vs democrats']), ('playbook', ['War']), ('mark', ['Republicans vs democrats']), ('rhetoric', ['War']), ('james', ['Republicans vs democrats', 'War']), ('autocrat', ['War']), ('milley', ['Republicans vs democrats']), ('menacing', ['Republicans vs democrats']), ('escalating', ['War']), ('straight', ['War', 'Republicans vs democrats']), ('letitia', ['Republicans vs democrats']), ('shrugged', ['War'])]"
Gege53555240,2023-10-05 02:51:11+00:00,2,War,0.3249543,negative,0.768243134021759,"{'negative': 0.768243134021759, 'neutral': 0.19932082295417786, 'positive': 0.032436009496450424}",anger,0.386426568031311,"{'anger': 0.38642656803131104, 'disgust': 0.3390354812145233, 'fear': 0.25301241874694824, 'sadness': 0.005885446444153786, 'pessimism': 0.004660533741116524, 'anticipation': 0.0045966156758368015, 'optimism': 0.003235421609133482, 'surprise': 0.0013948732521384954, 'joy': 0.0008634388213977218, 'trust': 0.0006976836593821645, 'love': 0.0001914516615215689}",not-hate,0.9888715147972108,"{'not-hate': 0.9888715147972107, 'hate': 0.01112852431833744}",non-offensive,0.591912031173706,"{'non-offensive': 0.591912031173706, 'offensive': 0.40808796882629395}",6.0,Election/debate,0.24542576,"@_ThatTomGuy_ @ButterflyThp @OccupyDemocrats Nah, afraid. Dude, the base is 31% your the minority &amp; his not gonna win ppl are sick of him. What are you gonna do/say when he loses in 24. Keep sending him your hard earned $ &amp; I'll keep 🤣 see ya in Nov. #VoteBlue2024 #Biden2024 #Bidenomics #GenZ #ItsOver #GOPMockery 🤣🤣🤣 https://t.co/jffONC2nYu",nah afraid dude base minority going win people sick going loses sending hard earned  november,"[('base', [6, 2]), ('people', [2, 1]), ('going', [2, 6]), ('november', [6, 1]), ('sending', [2, 4]), ('hard', [1, 6]), ('afraid', [4, 2]), ('win', [6, 2]), ('sick', [1, 2]), ('loses', [2, 4]), ('earned', [1]), ('minority', [4, 6]), ('dude', [3]), ('nah', [2])]","[('base', ['Election/debate', 'War']), ('people', ['War', 'American/economics/health']), ('going', ['War', 'Election/debate']), ('november', ['Election/debate', 'American/economics/health']), ('sending', ['War', 'Republicans vs democrats']), ('hard', ['American/economics/health', 'Election/debate']), ('afraid', ['Republicans vs democrats', 'War']), ('win', ['Election/debate', 'War']), ('sick', ['American/economics/health', 'War']), ('loses', ['War', 'Republicans vs democrats']), ('earned', ['American/economics/health']), ('minority', ['Republicans vs democrats', 'Election/debate']), ('dude', ['News/radio/livestream']), ('nah', ['War'])]"
guardian,2023-10-05 02:55:45+00:00,2,War,0.9123815,neutral,0.5421527624130249,"{'neutral': 0.5421527624130249, 'negative': 0.4442819356918335, 'positive': 0.01356527954339981}",fear,0.9583688378334044,"{'fear': 0.9583688378334045, 'disgust': 0.009753123857080936, 'anticipation': 0.009561490267515182, 'pessimism': 0.007981061935424805, 'sadness': 0.004963920917361975, 'anger': 0.004419801291078329, 'optimism': 0.002221294678747654, 'surprise': 0.0012843055883422494, 'trust': 0.0007251245551742613, 'joy': 0.0005041478434577584, 'love': 0.00021694069437216967}",not-hate,0.9970245957374572,"{'not-hate': 0.9970245957374573, 'hate': 0.002975363517180085}",non-offensive,0.8040621280670166,"{'non-offensive': 0.8040621280670166, 'offensive': 0.19593793153762817}",4.0,Republicans vs democrats,0.012539454,Biden admits he is worried Republican infighting could hurt Ukraine aid – video https://t.co/FtnF3PqOdQ,biden admits worried republican infighting hurt ukraine aid video,"[('biden', [2]), ('aid', [2]), ('ukraine', [2]), ('republican', [2]), ('hurt', [2]), ('video', [2]), ('admits', [2]), ('worried', [2]), ('infighting', [2])]","[('biden', ['War']), ('aid', ['War']), ('ukraine', ['War']), ('republican', ['War']), ('hurt', ['War']), ('video', ['War']), ('admits', ['War']), ('worried', ['War']), ('infighting', ['War'])]"
TopEndDownUnda,2023-10-05 03:02:24+00:00,2,War,0.44599694,negative,0.9229986667633056,"{'negative': 0.9229986667633057, 'neutral': 0.07193107157945633, 'positive': 0.005070306360721588}",anger,0.7797477841377258,"{'anger': 0.7797477841377258, 'disgust': 0.21577517688274384, 'sadness': 0.0021492773666977882, 'fear': 0.0005553573137149215, 'pessimism': 0.0005452284240163863, 'anticipation': 0.0004468357074074447, 'joy': 0.000226021817070432, 'surprise': 0.0002059228136204183, 'optimism': 0.00017870029842015356, 'trust': 9.549040987621993e-05, 'love': 7.413122511934489e-05}",not-hate,0.9600001573562622,"{'not-hate': 0.9600001573562622, 'hate': 0.03999989107251167}",offensive,0.681479275226593,"{'offensive': 0.681479275226593, 'non-offensive': 0.3185206651687622}",4.0,Republicans vs democrats,0.30835915,"@ADL @JGreenblattADL Why are you still ignoring the #Canadian parliament cheering for a SS nazi? Is it because you're all hypocrites? When someone asks how can a Jew like George Soros work with nazis, I show them the ADL. History repeats. #ADLisaHateGroup #cdnpoli #USPolitics",ignoring parliament cheering  nazi hypocrite asks jew like george soros work nazi adl history repeat,"[('jew', [2]), ('like', [2, 4]), ('work', [5, 2]), ('history', [5, 4]), ('nazi', [2, 5]), ('parliament', [5]), ('asks', [4, 5]), ('ignoring', [2, 4]), ('adl', [3]), ('hypocrite', [2, 4]), ('cheering', [2]), ('george', [4, 5]), ('repeat', [4]), ('soros', [4, 2])]","[('jew', ['War']), ('like', ['War', 'Republicans vs democrats']), ('work', ['Border/community/family', 'War']), ('history', ['Border/community/family', 'Republicans vs democrats']), ('nazi', ['War', 'Border/community/family']), ('parliament', ['Border/community/family']), ('asks', ['Republicans vs democrats', 'Border/community/family']), ('ignoring', ['War', 'Republicans vs democrats']), ('adl', ['News/radio/livestream']), ('hypocrite', ['War', 'Republicans vs democrats']), ('cheering', ['War']), ('george', ['Republicans vs democrats', 'Border/community/family']), ('repeat', ['Republicans vs democrats']), ('soros', ['Republicans vs democrats', 'War'])]"
