username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NewsbySmiley,2023-04-15 01:31:46+00:00,2,War,0.70816785,neutral,0.6091057658195496,"{'neutral': 0.6091057658195496, 'negative': 0.38121297955513, 'positive': 0.009681222029030323}",disgust,0.4102407097816467,"{'disgust': 0.41024070978164673, 'anger': 0.4032869040966034, 'anticipation': 0.09141789376735687, 'fear': 0.027435457333922386, 'sadness': 0.019307885318994522, 'optimism': 0.013316438533365726, 'pessimism': 0.012361053377389908, 'surprise': 0.010555361397564411, 'joy': 0.00784368347376585, 'trust': 0.0034646443091332912, 'love': 0.0007699686684645712}",not-hate,0.9922838807106018,"{'not-hate': 0.9922838807106018, 'hate': 0.0077161784283816814}",non-offensive,0.9284487962722778,"{'non-offensive': 0.9284487962722778, 'offensive': 0.07155119627714157}",4.0,Republicans vs democrats,0.04170786,RT @AGGancarski: Protesters interrupt ⁦@GovRonDeSantis⁩ in NH. https://t.co/D3tyIzQnVF,protester interrupt ,"[('protester', [2]), ('interrupt', [2])]","[('protester', ['War']), ('interrupt', ['War'])]"
KamalaHarris,2023-04-15 20:31:00+00:00,2,War,0.42568293,neutral,0.5222143530845642,"{'neutral': 0.5222143530845642, 'negative': 0.3190159499645233, 'positive': 0.15876971185207367}",fear,0.8115501999855042,"{'fear': 0.8115501999855042, 'optimism': 0.11318960785865784, 'joy': 0.03243260830640793, 'anger': 0.012798551470041275, 'disgust': 0.012504760175943375, 'sadness': 0.004346595611423254, 'trust': 0.0032474808394908905, 'anticipation': 0.0032109874300658703, 'pessimism': 0.003204470034688711, 'love': 0.002334180288016796, 'surprise': 0.0011806379770860076}",not-hate,0.999002993106842,"{'not-hate': 0.999002993106842, 'hate': 0.0009970763931050897}",non-offensive,0.7811453938484192,"{'non-offensive': 0.7811453938484192, 'offensive': 0.21885454654693604}",1.0,American/economics/health,0.3565133,Black women are 3x more likely to die from pregnancy-related causes because of systemic inequities. President @JoeBiden and I are fighting to ensure that being Black and pregnant can be a time free from fear and filled with joy.,black woman  likely die pregnancy related cause systemic inequity president fighting ensure black pregnant time free fear filled joy,"[('fear', [2, 1]), ('black', [2, 7]), ('president', [1, 2]), ('time', [1, 2]), ('pregnant', [2, 7]), ('likely', [1]), ('woman', [7, 1]), ('joy', [2]), ('fighting', [1, 7]), ('free', [2, 1]), ('die', [2, 1]), ('ensure', [1, 7]), ('related', [1]), ('filled', [2]), ('systemic', [2, 3]), ('pregnancy', [2]), ('cause', [1]), ('inequity', [3])]","[('fear', ['War', 'American/economics/health']), ('black', ['War', 'Abortion/rights/guns']), ('president', ['American/economics/health', 'War']), ('time', ['American/economics/health', 'War']), ('pregnant', ['War', 'Abortion/rights/guns']), ('likely', ['American/economics/health']), ('woman', ['Abortion/rights/guns', 'American/economics/health']), ('joy', ['War']), ('fighting', ['American/economics/health', 'Abortion/rights/guns']), ('free', ['War', 'American/economics/health']), ('die', ['War', 'American/economics/health']), ('ensure', ['American/economics/health', 'Abortion/rights/guns']), ('related', ['American/economics/health']), ('filled', ['War']), ('systemic', ['War', 'News/radio/livestream']), ('pregnancy', ['War']), ('cause', ['American/economics/health']), ('inequity', ['News/radio/livestream'])]"
laurenboebert,2023-04-17 14:44:07+00:00,2,War,0.58130795,negative,0.8631972670555115,"{'negative': 0.8631972670555115, 'neutral': 0.12137211859226227, 'positive': 0.015430637635290623}",anger,0.4955676198005676,"{'anger': 0.4955676198005676, 'disgust': 0.46716204285621643, 'sadness': 0.015359011478722095, 'pessimism': 0.008099873550236225, 'anticipation': 0.006141349673271179, 'surprise': 0.003069433383643627, 'fear': 0.0016409879317507148, 'optimism': 0.0013472099089995027, 'joy': 0.00105705251917243, 'trust': 0.0004233465588185936, 'love': 0.0001321618037763983}",not-hate,0.9978620409965516,"{'not-hate': 0.9978620409965515, 'hate': 0.0021380060352385044}",non-offensive,0.5862376093864441,"{'non-offensive': 0.5862376093864441, 'offensive': 0.4137623906135559}",5.0,Border/community/family,0.27459884,"Pete Buttigieg can’t seem to fix the near-constant train derailments in our country, but he’s just come out and told us that car accidents are caused by racism. What would we ever do without his wisdom?",pete buttigieg fix near constant train derailment country  come told car accident caused racism wisdom,"[('come', [2, 5]), ('caused', [2, 5]), ('near', [5, 8]), ('country', [2, 5]), ('told', [2, 5]), ('fix', [2, 8]), ('racism', [2]), ('car', [2, 8]), ('train', [5, 8]), ('constant', [2, 5]), ('accident', [2, 8]), ('buttigieg', [2, 5]), ('derailment', [5]), ('pete', [2]), ('wisdom', [2])]","[('come', ['War', 'Border/community/family']), ('caused', ['War', 'Border/community/family']), ('near', ['Border/community/family', 'Infrastructure/job/energy']), ('country', ['War', 'Border/community/family']), ('told', ['War', 'Border/community/family']), ('fix', ['War', 'Infrastructure/job/energy']), ('racism', ['War']), ('car', ['War', 'Infrastructure/job/energy']), ('train', ['Border/community/family', 'Infrastructure/job/energy']), ('constant', ['War', 'Border/community/family']), ('accident', ['War', 'Infrastructure/job/energy']), ('buttigieg', ['War', 'Border/community/family']), ('derailment', ['Border/community/family']), ('pete', ['War']), ('wisdom', ['War'])]"
HouseDemocrats,2023-04-17 16:42:59+00:00,2,War,0.6690327,neutral,0.5689366459846497,"{'neutral': 0.5689366459846497, 'negative': 0.42023107409477234, 'positive': 0.010832296684384346}",anger,0.416151225566864,"{'anger': 0.416151225566864, 'anticipation': 0.21262530982494354, 'disgust': 0.18658535182476044, 'optimism': 0.07914171367883682, 'fear': 0.04742198437452316, 'trust': 0.015452680177986622, 'joy': 0.011516532860696316, 'pessimism': 0.011453752405941486, 'surprise': 0.00995144248008728, 'sadness': 0.008336585946381092, 'love': 0.0013633957132697105}",not-hate,0.9964038133621216,"{'not-hate': 0.9964038133621216, 'hate': 0.0035962157417088747}",non-offensive,0.8274166584014893,"{'non-offensive': 0.8274166584014893, 'offensive': 0.17258337140083313}",8.0,Infrastructure/job/energy,0.22169323,"RT @Just 2 Republicans joined 217 @HouseDemocrats to pass “The Assault Weapons Ban of 2022,” which would have prohibited the possession, sale, manufacture, or importation of certain semiautomatic assault weapons and large capacity magazines. https://t.co/IlZlM2LVBR",republican joined pas assault weapon ban prohibited possession sale manufacture importation certain semiautomatic assault weapon large capacity magazine,"[('ban', [2, 8]), ('weapon', [2, 8]), ('republican', [2, 4]), ('pas', [8, 2]), ('certain', [2, 4]), ('large', [2, 8]), ('joined', [8, 4]), ('assault', [2, 8]), ('semiautomatic', [2]), ('capacity', [8]), ('sale', [2]), ('possession', [4]), ('magazine', [2, 8]), ('manufacture', [2, 8]), ('prohibited', [2]), ('importation', [2])]","[('ban', ['War', 'Infrastructure/job/energy']), ('weapon', ['War', 'Infrastructure/job/energy']), ('republican', ['War', 'Republicans vs democrats']), ('pas', ['Infrastructure/job/energy', 'War']), ('certain', ['War', 'Republicans vs democrats']), ('large', ['War', 'Infrastructure/job/energy']), ('joined', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('assault', ['War', 'Infrastructure/job/energy']), ('semiautomatic', ['War']), ('capacity', ['Infrastructure/job/energy']), ('sale', ['War']), ('possession', ['Republicans vs democrats']), ('magazine', ['War', 'Infrastructure/job/energy']), ('manufacture', ['War', 'Infrastructure/job/energy']), ('prohibited', ['War']), ('importation', ['War'])]"
SenatorTimScott,2023-04-17 22:21:48+00:00,2,War,0.48703137,negative,0.9049808979034424,"{'negative': 0.9049808979034424, 'neutral': 0.08778190612792969, 'positive': 0.007237168028950691}",fear,0.5115862488746643,"{'fear': 0.5115862488746643, 'disgust': 0.25676190853118896, 'anger': 0.21633626520633698, 'sadness': 0.008114584721624851, 'pessimism': 0.0032829970587044954, 'anticipation': 0.001353439874947071, 'surprise': 0.0012556727742776275, 'optimism': 0.0005029617459513247, 'trust': 0.0003460821171756834, 'joy': 0.00023945423890836537, 'love': 0.0002203996991738677}",hate,0.9982214570045472,"{'hate': 0.9982214570045471, 'not-hate': 0.0017785659292712808}",non-offensive,0.5306769013404846,"{'non-offensive': 0.5306769013404846, 'offensive': 0.46932312846183777}",5.0,Border/community/family,0.47367525,"The Chinese Communist Party’s threat to our homeland is real. They're even running their own police stations right here in America. Emboldened by Biden's weak leadership, the CCP is flagrantly violating US sovereignty. https://t.co/xdgvFAsHWa",chinese communist party threat homeland real running police station right america emboldened biden  weak leadership ccp flagrantly violating sovereignty,"[('biden', [2, 5]), ('america', [2, 5]), ('police', [5, 2]), ('threat', [2, 5]), ('right', [2, 5]), ('homeland', [5]), ('party', [2, 5]), ('running', [5, 2]), ('real', [2, 5]), ('leadership', [5, 2]), ('station', [5]), ('communist', [2, 5]), ('weak', [2, 5]), ('violating', [5]), ('ccp', [2, 5]), ('chinese', [2, 5]), ('sovereignty', [5, 2]), ('emboldened', [5]), ('flagrantly', [2, 5])]","[('biden', ['War', 'Border/community/family']), ('america', ['War', 'Border/community/family']), ('police', ['Border/community/family', 'War']), ('threat', ['War', 'Border/community/family']), ('right', ['War', 'Border/community/family']), ('homeland', ['Border/community/family']), ('party', ['War', 'Border/community/family']), ('running', ['Border/community/family', 'War']), ('real', ['War', 'Border/community/family']), ('leadership', ['Border/community/family', 'War']), ('station', ['Border/community/family']), ('communist', ['War', 'Border/community/family']), ('weak', ['War', 'Border/community/family']), ('violating', ['Border/community/family']), ('ccp', ['War', 'Border/community/family']), ('chinese', ['War', 'Border/community/family']), ('sovereignty', ['Border/community/family', 'War']), ('emboldened', ['Border/community/family']), ('flagrantly', ['War', 'Border/community/family'])]"
timesunion,2023-04-17 22:31:51+00:00,2,War,0.39156044,negative,0.7849762439727783,"{'negative': 0.7849762439727783, 'neutral': 0.2081269472837448, 'positive': 0.006896755658090115}",fear,0.6390851736068726,"{'fear': 0.6390851736068726, 'sadness': 0.21940365433692932, 'disgust': 0.05596894025802612, 'pessimism': 0.04585495963692665, 'anger': 0.027108870446681976, 'anticipation': 0.006469243671745062, 'surprise': 0.003633536398410797, 'optimism': 0.0009113516425713897, 'joy': 0.0005841460078954697, 'trust': 0.0005782918888144195, 'love': 0.0004018883337266743}",not-hate,0.9968354105949402,"{'not-hate': 0.9968354105949402, 'hate': 0.0031645919661968946}",non-offensive,0.5874943733215332,"{'non-offensive': 0.5874943733215332, 'offensive': 0.4125056564807892}",6.0,Election/debate,0.26482785,"BREAKING: A 65-year-old man has been charged with second-degree murder after police say he shot at a car that had mistakenly turned into his driveway Saturday night. 20-year-old Kaylin A. Gillis, from Saratoga County, was killed. FULL DETAILS: https://t.co/GaDLqCIgsD https://t.co/1C0NLLNBAh",year old man charged second degree murder police shot car mistakenly turned driveway saturday night year old kaylin gillis saratoga county killed detail,"[('murder', [2, 5]), ('old', [2, 5]), ('year', [5, 6]), ('shot', [2, 6]), ('second', [6, 5]), ('police', [5, 2]), ('killed', [2, 5]), ('man', [2, 5]), ('turned', [6, 2]), ('county', [6, 5]), ('night', [6, 5]), ('car', [2, 4]), ('detail', [6, 2]), ('charged', [4, 6]), ('saturday', [6, 5]), ('degree', [6, 5]), ('driveway', [2]), ('mistakenly', [5]), ('saratoga', [2]), ('kaylin', [2]), ('gillis', [2])]","[('murder', ['War', 'Border/community/family']), ('old', ['War', 'Border/community/family']), ('year', ['Border/community/family', 'Election/debate']), ('shot', ['War', 'Election/debate']), ('second', ['Election/debate', 'Border/community/family']), ('police', ['Border/community/family', 'War']), ('killed', ['War', 'Border/community/family']), ('man', ['War', 'Border/community/family']), ('turned', ['Election/debate', 'War']), ('county', ['Election/debate', 'Border/community/family']), ('night', ['Election/debate', 'Border/community/family']), ('car', ['War', 'Republicans vs democrats']), ('detail', ['Election/debate', 'War']), ('charged', ['Republicans vs democrats', 'Election/debate']), ('saturday', ['Election/debate', 'Border/community/family']), ('degree', ['Election/debate', 'Border/community/family']), ('driveway', ['War']), ('mistakenly', ['Border/community/family']), ('saratoga', ['War']), ('kaylin', ['War']), ('gillis', ['War'])]"
MichaelBennet,2023-04-18 00:10:50+00:00,2,War,0.3532305,negative,0.594917356967926,"{'negative': 0.594917356967926, 'neutral': 0.274583637714386, 'positive': 0.13049903512001038}",anger,0.3344665467739105,"{'anger': 0.3344665467739105, 'fear': 0.33436086773872375, 'disgust': 0.14905418455600739, 'optimism': 0.09208015352487564, 'sadness': 0.04448859393596649, 'pessimism': 0.025314942002296448, 'trust': 0.008098429068922997, 'anticipation': 0.006072475574910641, 'love': 0.00239983550272882, 'joy': 0.002028010319918394, 'surprise': 0.0016360166482627392}",not-hate,0.997992992401123,"{'not-hate': 0.997992992401123, 'hate': 0.0020070625469088554}",non-offensive,0.6173369884490967,"{'non-offensive': 0.6173369884490967, 'offensive': 0.3826630413532257}",5.0,Border/community/family,0.31814048,On #YomHaShoah we remember and honor the 6 million Jews that were killed during the Holocaust. We must continue working to stamp out anti-Semitism and hate to ensure that such evil never happens again.,remember honor million jew killed holocaust continue working stamp anti semitism hate ensure evil happens,"[('hate', [2, 5]), ('jew', [2]), ('million', [1, 5]), ('killed', [5, 2]), ('working', [1, 5]), ('honor', [5, 1]), ('evil', [2, 5]), ('happens', [2, 1]), ('continue', [5, 1]), ('remember', [5, 2]), ('ensure', [1, 5]), ('anti', [2, 5]), ('stamp', [1, 2]), ('holocaust', [5]), ('semitism', [6])]","[('hate', ['War', 'Border/community/family']), ('jew', ['War']), ('million', ['American/economics/health', 'Border/community/family']), ('killed', ['Border/community/family', 'War']), ('working', ['American/economics/health', 'Border/community/family']), ('honor', ['Border/community/family', 'American/economics/health']), ('evil', ['War', 'Border/community/family']), ('happens', ['War', 'American/economics/health']), ('continue', ['Border/community/family', 'American/economics/health']), ('remember', ['Border/community/family', 'War']), ('ensure', ['American/economics/health', 'Border/community/family']), ('anti', ['War', 'Border/community/family']), ('stamp', ['American/economics/health', 'War']), ('holocaust', ['Border/community/family']), ('semitism', ['Election/debate'])]"
RepSlotkin,2023-04-18 01:27:53+00:00,2,War,0.85403585,negative,0.9060250520706176,"{'negative': 0.9060250520706177, 'neutral': 0.0853351429104805, 'positive': 0.008639824576675892}",anger,0.7532861232757568,"{'anger': 0.7532861232757568, 'disgust': 0.2216348946094513, 'fear': 0.008481819182634354, 'sadness': 0.008401078172028065, 'pessimism': 0.004184184595942497, 'optimism': 0.00169298832770437, 'anticipation': 0.0013488258700817823, 'trust': 0.0003690278099384159, 'surprise': 0.0002933866926468909, 'joy': 0.00018161596381105483, 'love': 0.00012604320363607258}",not-hate,0.99691641330719,"{'not-hate': 0.9969164133071899, 'hate': 0.0030835443176329136}",non-offensive,0.6035110354423523,"{'non-offensive': 0.6035110354423523, 'offensive': 0.3964889645576477}",1.0,American/economics/health,0.020862645,"Political violence has no place in our society, full stop.",political violence place society stop,"[('political', [2]), ('place', [2]), ('violence', [2]), ('stop', [2]), ('society', [2])]","[('political', ['War']), ('place', ['War']), ('violence', ['War']), ('stop', ['War']), ('society', ['War'])]"
RepSlotkin,2023-04-18 04:08:49+00:00,2,War,0.49152437,negative,0.7802488207817078,"{'negative': 0.7802488207817078, 'neutral': 0.21018336713314056, 'positive': 0.009567752480506897}",fear,0.3554034531116485,"{'fear': 0.35540345311164856, 'sadness': 0.16558901965618134, 'anticipation': 0.15156202018260956, 'disgust': 0.11941665410995483, 'pessimism': 0.11403967440128326, 'anger': 0.04559408128261566, 'optimism': 0.02373957261443138, 'surprise': 0.016221655532717705, 'trust': 0.004100688733160496, 'joy': 0.003535817377269268, 'love': 0.0007973841857165098}",not-hate,0.998116970062256,"{'not-hate': 0.9981169700622559, 'hate': 0.0018830676563084126}",non-offensive,0.696398913860321,"{'non-offensive': 0.696398913860321, 'offensive': 0.30360114574432373}",1.0,American/economics/health,0.34449905,"It was the same call @TedDeutch, who represented Parkland, made to me when the shooting happened at Oxford High School. Representing a community that’s experienced a mass shooting puts you in a sick fraternity that changes you.",represented parkland shooting happened oxford high school representing community experienced mass shooting put sick fraternity change,"[('happened', [2, 1]), ('school', [1, 2]), ('mass', [2]), ('community', [1, 7]), ('high', [1]), ('representing', [2, 7]), ('change', [1, 2]), ('sick', [1, 2]), ('shooting', [2]), ('experienced', [1]), ('put', [1, 2]), ('represented', [2, 7]), ('parkland', [2]), ('oxford', [7]), ('fraternity', [2])]","[('happened', ['War', 'American/economics/health']), ('school', ['American/economics/health', 'War']), ('mass', ['War']), ('community', ['American/economics/health', 'Abortion/rights/guns']), ('high', ['American/economics/health']), ('representing', ['War', 'Abortion/rights/guns']), ('change', ['American/economics/health', 'War']), ('sick', ['American/economics/health', 'War']), ('shooting', ['War']), ('experienced', ['American/economics/health']), ('put', ['American/economics/health', 'War']), ('represented', ['War', 'Abortion/rights/guns']), ('parkland', ['War']), ('oxford', ['Abortion/rights/guns']), ('fraternity', ['War'])]"
laurenboebert,2023-04-18 17:00:58+00:00,2,War,0.5299803,neutral,0.6835104823112488,"{'neutral': 0.6835104823112488, 'negative': 0.295794814825058, 'positive': 0.020694715902209282}",anticipation,0.4973949790000915,"{'anticipation': 0.49739497900009155, 'disgust': 0.14884643256664276, 'surprise': 0.10947023332118988, 'sadness': 0.07522179931402206, 'anger': 0.059726595878601074, 'pessimism': 0.04135897755622864, 'fear': 0.027847357094287872, 'joy': 0.017529170960187912, 'trust': 0.010130560956895351, 'optimism': 0.010041777044534683, 'love': 0.0024321353994309902}",not-hate,0.9930388331413268,"{'not-hate': 0.9930388331413269, 'hate': 0.00696120411157608}",non-offensive,0.9362833499908448,"{'non-offensive': 0.9362833499908447, 'offensive': 0.06371665745973587}",6.0,Election/debate,0.31941435,RT @@EndWokeness Where is the manifesto? The Unabomber got his published …,manifesto unabomber got published,"[('got', [2, 6]), ('published', [6]), ('manifesto', [2]), ('unabomber', [2])]","[('got', ['War', 'Election/debate']), ('published', ['Election/debate']), ('manifesto', ['War']), ('unabomber', ['War'])]"
