username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
WhiteHouse,2023-07-04 00:00:00+00:00,1,American/economics/health,0.66635656,positive,0.9327678680419922,"{'positive': 0.9327678680419922, 'neutral': 0.061632152646780014, 'negative': 0.005599951837211847}",optimism,0.7382828593254089,"{'optimism': 0.7382828593254089, 'joy': 0.1920444220304489, 'anticipation': 0.036042436957359314, 'trust': 0.022316981106996536, 'anger': 0.0035072327591478825, 'love': 0.002052443567663431, 'surprise': 0.0018100665183737874, 'disgust': 0.001590158324688673, 'pessimism': 0.0010114015312865376, 'sadness': 0.0009061003220267594, 'fear': 0.0004358085279818624}",not-hate,0.9984288811683656,"{'not-hate': 0.9984288811683655, 'hate': 0.001571059925481677}",non-offensive,0.8942925333976746,"{'non-offensive': 0.8942925333976746, 'offensive': 0.10570744425058365}",8.0,Infrastructure/job/energy,0.258595,"America’s GDP is up. President Biden’s economic plan is growing our economy from the middle out and the bottom up, not the top down. https://t.co/YIK45VJWXG",america gdp president bidens economic plan growing economy middle,"[('middle', [1, 8]), ('america', [1, 8]), ('president', [1, 8]), ('bidens', [1, 8]), ('plan', [1, 8]), ('growing', [1, 8]), ('economy', [1, 8]), ('economic', [1, 8]), ('gdp', [8])]","[('middle', ['American/economics/health', 'Infrastructure/job/energy']), ('america', ['American/economics/health', 'Infrastructure/job/energy']), ('president', ['American/economics/health', 'Infrastructure/job/energy']), ('bidens', ['American/economics/health', 'Infrastructure/job/energy']), ('plan', ['American/economics/health', 'Infrastructure/job/energy']), ('growing', ['American/economics/health', 'Infrastructure/job/energy']), ('economy', ['American/economics/health', 'Infrastructure/job/energy']), ('economic', ['American/economics/health', 'Infrastructure/job/energy']), ('gdp', ['Infrastructure/job/energy'])]"
WhiteHouse,2023-07-04 02:00:00+00:00,1,American/economics/health,0.94847876,neutral,0.4734854996204376,"{'neutral': 0.4734854996204376, 'positive': 0.44984570145606995, 'negative': 0.07666877657175064}",disgust,0.3077253997325897,"{'disgust': 0.3077253997325897, 'anger': 0.2875877916812897, 'fear': 0.1253366470336914, 'sadness': 0.08153405040502548, 'pessimism': 0.07378526031970978, 'optimism': 0.0735255777835846, 'anticipation': 0.03784852474927902, 'trust': 0.007182157598435879, 'surprise': 0.003196302568539977, 'joy': 0.001509052817709744, 'love': 0.0007692356593906879}",not-hate,0.9988425970077516,"{'not-hate': 0.9988425970077515, 'hate': 0.001157407066784799}",non-offensive,0.8617584705352783,"{'non-offensive': 0.8617584705352783, 'offensive': 0.13824152946472168}",,,,"President Biden is not going to stop fighting to deliver student loan borrowers the relief they need, especially those still struggling to get back on their feet after a once-in-a-century pandemic. https://t.co/nMyMxRDurr",president biden going stop fighting deliver student loan borrower relief need especially struggling foot century pandemic,"[('biden', [1]), ('president', [1]), ('going', [1]), ('need', [1]), ('foot', [1]), ('student', [1]), ('especially', [1]), ('stop', [1]), ('pandemic', [1]), ('fighting', [1]), ('deliver', [1]), ('struggling', [1]), ('century', [1]), ('relief', [1]), ('loan', [1]), ('borrower', [1])]","[('biden', ['American/economics/health']), ('president', ['American/economics/health']), ('going', ['American/economics/health']), ('need', ['American/economics/health']), ('foot', ['American/economics/health']), ('student', ['American/economics/health']), ('especially', ['American/economics/health']), ('stop', ['American/economics/health']), ('pandemic', ['American/economics/health']), ('fighting', ['American/economics/health']), ('deliver', ['American/economics/health']), ('struggling', ['American/economics/health']), ('century', ['American/economics/health']), ('relief', ['American/economics/health']), ('loan', ['American/economics/health']), ('borrower', ['American/economics/health'])]"
marwilliamson,2023-07-04 02:45:40+00:00,1,American/economics/health,0.51131076,neutral,0.6224158406257629,"{'neutral': 0.6224158406257629, 'positive': 0.31405770778656006, 'negative': 0.06352650374174118}",anger,0.4039589464664459,"{'anger': 0.4039589464664459, 'optimism': 0.29230213165283203, 'disgust': 0.1186925619840622, 'anticipation': 0.05263953283429146, 'trust': 0.04990403726696968, 'fear': 0.04535393789410591, 'pessimism': 0.011479925364255905, 'joy': 0.008709721267223358, 'surprise': 0.006047425325959921, 'sadness': 0.0060335248708724976, 'love': 0.004878298845142126}",not-hate,0.9962105751037598,"{'not-hate': 0.9962105751037598, 'hate': 0.0037894302513450384}",non-offensive,0.8058897256851196,"{'non-offensive': 0.8058897256851196, 'offensive': 0.1941102296113968}",7.0,Abortion/rights/guns,0.3635314,We need a president who stands up to corporate tyranny. #Marianne2024 https://t.co/M1ulOz5zjY,need president stand corporate tyranny,"[('president', [1, 7]), ('need', [1, 7]), ('stand', [7, 1]), ('corporate', [1]), ('tyranny', [7])]","[('president', ['American/economics/health', 'Abortion/rights/guns']), ('need', ['American/economics/health', 'Abortion/rights/guns']), ('stand', ['Abortion/rights/guns', 'American/economics/health']), ('corporate', ['American/economics/health']), ('tyranny', ['Abortion/rights/guns'])]"
SenAmyKlobuchar,2023-07-04 02:57:29+00:00,1,American/economics/health,0.9561859,positive,0.9670229554176332,"{'positive': 0.9670229554176331, 'neutral': 0.030859535560011864, 'negative': 0.002117529045790434}",joy,0.6153117418289185,"{'joy': 0.6153117418289185, 'optimism': 0.36519551277160645, 'trust': 0.007320797070860863, 'anticipation': 0.007092065643519163, 'love': 0.0029578099492937326, 'surprise': 0.0009129800600931048, 'fear': 0.0004196064837742597, 'anger': 0.00026094019995070994, 'sadness': 0.00018606851517688483, 'disgust': 0.00017558042600285262, 'pessimism': 0.00016689224867150187}",not-hate,0.9992490410804749,"{'not-hate': 0.9992490410804749, 'hate': 0.0007509359857067466}",non-offensive,0.932656705379486,"{'non-offensive': 0.9326567053794861, 'offensive': 0.06734327226877213}",,,,"Over the last couple years we have seen record levels of new businesses and job creation. With 10 million small business applications and 13 million new jobs created, we’re getting the American economy back on track.",couple year seen record level business job creation million small business application million job created getting american economy track,"[('seen', [1]), ('american', [1]), ('million', [1]), ('year', [1]), ('job', [1]), ('track', [1]), ('record', [1]), ('getting', [1]), ('business', [1]), ('application', [1]), ('created', [1]), ('small', [1]), ('level', [1]), ('economy', [1]), ('couple', [1]), ('creation', [1])]","[('seen', ['American/economics/health']), ('american', ['American/economics/health']), ('million', ['American/economics/health']), ('year', ['American/economics/health']), ('job', ['American/economics/health']), ('track', ['American/economics/health']), ('record', ['American/economics/health']), ('getting', ['American/economics/health']), ('business', ['American/economics/health']), ('application', ['American/economics/health']), ('created', ['American/economics/health']), ('small', ['American/economics/health']), ('level', ['American/economics/health']), ('economy', ['American/economics/health']), ('couple', ['American/economics/health']), ('creation', ['American/economics/health'])]"
Mike_Pence,2023-07-04 03:01:27+00:00,1,American/economics/health,0.6708807,positive,0.8864169716835022,"{'positive': 0.8864169716835022, 'neutral': 0.10765358060598373, 'negative': 0.005929382052272558}",optimism,0.8878837823867798,"{'optimism': 0.8878837823867798, 'joy': 0.04235268756747246, 'trust': 0.020475052297115326, 'anticipation': 0.01828264258801937, 'anger': 0.016138598322868347, 'disgust': 0.005993049591779709, 'fear': 0.002915783319622278, 'pessimism': 0.002020839136093855, 'love': 0.0015882650623098016, 'surprise': 0.0012152203125879169, 'sadness': 0.0011341632343828678}",not-hate,0.997527539730072,"{'not-hate': 0.997527539730072, 'hate': 0.002472439780831337}",non-offensive,0.934497058391571,"{'non-offensive': 0.934497058391571, 'offensive': 0.06550290435552597}",5.0,Border/community/family,0.20703255,"RT @My vision for America is grounded in Freedom! As President I will rebuild our military, champion lower taxes, end Biden’s spending spree that is driving record inflation, set our Nation back on a path to a balanced budget and protect Life! 🇺🇸 Join me: https://t.co/NYOplB8K9i",vision america grounded freedom president rebuild military champion lower tax end bidens spending spree driving record inflation set nation path balanced budget protect life join,"[('freedom', [5, 1]), ('military', [1, 5]), ('america', [1, 5]), ('spending', [1]), ('record', [1, 5]), ('president', [1, 5]), ('life', [1, 5]), ('bidens', [1, 5]), ('end', [1, 5]), ('lower', [1, 8]), ('tax', [1]), ('protect', [1, 5]), ('set', [1, 5]), ('budget', [1, 8]), ('driving', [1, 8]), ('nation', [1, 5]), ('join', [1, 5]), ('vision', [1, 5]), ('spree', [8]), ('path', [1, 8]), ('inflation', [1, 8]), ('champion', [5, 8]), ('rebuild', [1, 8]), ('balanced', [1]), ('grounded', [5])]","[('freedom', ['Border/community/family', 'American/economics/health']), ('military', ['American/economics/health', 'Border/community/family']), ('america', ['American/economics/health', 'Border/community/family']), ('spending', ['American/economics/health']), ('record', ['American/economics/health', 'Border/community/family']), ('president', ['American/economics/health', 'Border/community/family']), ('life', ['American/economics/health', 'Border/community/family']), ('bidens', ['American/economics/health', 'Border/community/family']), ('end', ['American/economics/health', 'Border/community/family']), ('lower', ['American/economics/health', 'Infrastructure/job/energy']), ('tax', ['American/economics/health']), ('protect', ['American/economics/health', 'Border/community/family']), ('set', ['American/economics/health', 'Border/community/family']), ('budget', ['American/economics/health', 'Infrastructure/job/energy']), ('driving', ['American/economics/health', 'Infrastructure/job/energy']), ('nation', ['American/economics/health', 'Border/community/family']), ('join', ['American/economics/health', 'Border/community/family']), ('vision', ['American/economics/health', 'Border/community/family']), ('spree', ['Infrastructure/job/energy']), ('path', ['American/economics/health', 'Infrastructure/job/energy']), ('inflation', ['American/economics/health', 'Infrastructure/job/energy']), ('champion', ['Border/community/family', 'Infrastructure/job/energy']), ('rebuild', ['American/economics/health', 'Infrastructure/job/energy']), ('balanced', ['American/economics/health']), ('grounded', ['Border/community/family'])]"
NateSilver538,2023-07-04 05:59:37+00:00,1,American/economics/health,0.3178912,negative,0.5690147876739502,"{'negative': 0.5690147876739502, 'neutral': 0.3779221773147583, 'positive': 0.05306307226419449}",anticipation,0.3799836933612823,"{'anticipation': 0.37998369336128235, 'disgust': 0.19567441940307617, 'optimism': 0.11453122645616531, 'anger': 0.1129130870103836, 'fear': 0.07519090175628662, 'pessimism': 0.053232576698064804, 'sadness': 0.028268760070204735, 'surprise': 0.018206309527158737, 'trust': 0.01578635163605213, 'joy': 0.005496256519109011, 'love': 0.0007164410199038684}",not-hate,0.9987375140190125,"{'not-hate': 0.9987375140190125, 'hate': 0.0012625121744349599}",non-offensive,0.8461447358131409,"{'non-offensive': 0.8461447358131409, 'offensive': 0.15385529398918152}",7.0,Abortion/rights/guns,0.2956024,"It's great he's acknowledging an error but this was both predictable and widely predicted. If you didn't recognize that keeping kids out of school for 3-18 months (depending on jurisdiction) might cause a few public health problems, may need to reevaluate a lot of your premises.",great acknowledging error predictable widely predicted recognize keeping kid school month depending jurisdiction public health problem need reevaluate lot premise,"[('keeping', [1, 6]), ('problem', [1, 4]), ('month', [1, 6]), ('need', [1, 6]), ('lot', [6, 1]), ('school', [1, 7]), ('health', [1, 7]), ('kid', [1, 7]), ('jurisdiction', [4]), ('great', [6, 7]), ('public', [1, 7]), ('depending', [7, 1]), ('widely', [1, 4]), ('recognize', [7, 1]), ('predicted', [7, 4]), ('premise', [7]), ('error', [6, 4]), ('acknowledging', [3]), ('predictable', [7]), ('reevaluate', [6])]","[('keeping', ['American/economics/health', 'Election/debate']), ('problem', ['American/economics/health', 'Republicans vs democrats']), ('month', ['American/economics/health', 'Election/debate']), ('need', ['American/economics/health', 'Election/debate']), ('lot', ['Election/debate', 'American/economics/health']), ('school', ['American/economics/health', 'Abortion/rights/guns']), ('health', ['American/economics/health', 'Abortion/rights/guns']), ('kid', ['American/economics/health', 'Abortion/rights/guns']), ('jurisdiction', ['Republicans vs democrats']), ('great', ['Election/debate', 'Abortion/rights/guns']), ('public', ['American/economics/health', 'Abortion/rights/guns']), ('depending', ['Abortion/rights/guns', 'American/economics/health']), ('widely', ['American/economics/health', 'Republicans vs democrats']), ('recognize', ['Abortion/rights/guns', 'American/economics/health']), ('predicted', ['Abortion/rights/guns', 'Republicans vs democrats']), ('premise', ['Abortion/rights/guns']), ('error', ['Election/debate', 'Republicans vs democrats']), ('acknowledging', ['News/radio/livestream']), ('predictable', ['Abortion/rights/guns']), ('reevaluate', ['Election/debate'])]"
SenDuckworth,2023-07-04 15:00:41+00:00,1,American/economics/health,0.757639,negative,0.6741718649864197,"{'negative': 0.6741718649864197, 'neutral': 0.26961657404899597, 'positive': 0.05621153488755226}",fear,0.6616489887237549,"{'fear': 0.6616489887237549, 'disgust': 0.0966276079416275, 'sadness': 0.08844300359487534, 'anger': 0.0748116597533226, 'pessimism': 0.053675517439842224, 'optimism': 0.012599353678524494, 'anticipation': 0.008378875441849232, 'trust': 0.0016760164871811867, 'surprise': 0.0012786492006853223, 'joy': 0.0004842924536205828, 'love': 0.0003760295803658664}",not-hate,0.9985804557800292,"{'not-hate': 0.9985804557800293, 'hate': 0.0014195917174220085}",non-offensive,0.6537213921546936,"{'non-offensive': 0.6537213921546936, 'offensive': 0.3462786376476288}",2.0,War,0.20282933,"Every gun death in America is a tragedy that can and should be prevented. So again, on behalf of my constituents and every victim of gun violence, I’m urging my Republican colleagues: Help us pass an assault weapons ban.",gun death america tragedy prevented behalf constituent victim gun violence urging republican colleague help pas assault weapon ban,"[('ban', [1, 2]), ('weapon', [2, 1]), ('america', [1, 2]), ('republican', [1, 2]), ('help', [1, 2]), ('victim', [1, 2]), ('urging', [1]), ('violence', [1, 2]), ('death', [1, 2]), ('pas', [1, 2]), ('gun', [1, 2]), ('behalf', [1]), ('colleague', [1]), ('assault', [2]), ('tragedy', [2, 1]), ('constituent', [1]), ('prevented', [2, 1])]","[('ban', ['American/economics/health', 'War']), ('weapon', ['War', 'American/economics/health']), ('america', ['American/economics/health', 'War']), ('republican', ['American/economics/health', 'War']), ('help', ['American/economics/health', 'War']), ('victim', ['American/economics/health', 'War']), ('urging', ['American/economics/health']), ('violence', ['American/economics/health', 'War']), ('death', ['American/economics/health', 'War']), ('pas', ['American/economics/health', 'War']), ('gun', ['American/economics/health', 'War']), ('behalf', ['American/economics/health']), ('colleague', ['American/economics/health']), ('assault', ['War']), ('tragedy', ['War', 'American/economics/health']), ('constituent', ['American/economics/health']), ('prevented', ['War', 'American/economics/health'])]"
WhiteHouse,2023-07-04 18:29:36+00:00,1,American/economics/health,0.4372373,neutral,0.791719913482666,"{'neutral': 0.791719913482666, 'positive': 0.20509037375450134, 'negative': 0.00318971648812294}",anticipation,0.5242975950241089,"{'anticipation': 0.5242975950241089, 'joy': 0.30666181445121765, 'surprise': 0.06544975191354752, 'optimism': 0.03790105879306793, 'trust': 0.0159294530749321, 'disgust': 0.012941012158989906, 'sadness': 0.01120874471962452, 'anger': 0.007283613085746765, 'pessimism': 0.006765469443053007, 'fear': 0.005885343533009291, 'love': 0.005676184315234423}",not-hate,0.9985666871070862,"{'not-hate': 0.9985666871070862, 'hate': 0.0014332823920994997}",non-offensive,0.916902720928192,"{'non-offensive': 0.9169027209281921, 'offensive': 0.08309727162122726}",5.0,Border/community/family,0.3383686,Happening Now: President Biden and the First Lady deliver remarks at the National Education Association Annual Meeting. https://t.co/L8stx7xvYj,happening president biden lady deliver remark national education association annual meeting,"[('national', [5, 1]), ('biden', [1, 5]), ('happening', [1, 5]), ('president', [1, 5]), ('education', [1, 5]), ('deliver', [1, 5]), ('meeting', [5, 1]), ('lady', [5]), ('annual', [1, 5]), ('association', [7]), ('remark', [1, 7])]","[('national', ['Border/community/family', 'American/economics/health']), ('biden', ['American/economics/health', 'Border/community/family']), ('happening', ['American/economics/health', 'Border/community/family']), ('president', ['American/economics/health', 'Border/community/family']), ('education', ['American/economics/health', 'Border/community/family']), ('deliver', ['American/economics/health', 'Border/community/family']), ('meeting', ['Border/community/family', 'American/economics/health']), ('lady', ['Border/community/family']), ('annual', ['American/economics/health', 'Border/community/family']), ('association', ['Abortion/rights/guns']), ('remark', ['American/economics/health', 'Abortion/rights/guns'])]"
POTUS,2023-07-04 19:39:15+00:00,1,American/economics/health,0.5646722,neutral,0.6574311852455139,"{'neutral': 0.6574311852455139, 'positive': 0.1836443692445755, 'negative': 0.15892446041107178}",optimism,0.6318808794021606,"{'optimism': 0.6318808794021606, 'anticipation': 0.12961241602897644, 'anger': 0.10730583220720291, 'trust': 0.05526052042841911, 'disgust': 0.03138359263539314, 'fear': 0.019319066777825356, 'joy': 0.00985393114387989, 'pessimism': 0.0065841395407915115, 'surprise': 0.004590227268636227, 'sadness': 0.0022767740301787853, 'love': 0.0019325818866491318}",not-hate,0.9985945820808412,"{'not-hate': 0.9985945820808411, 'hate': 0.0014053534250706434}",non-offensive,0.7247604727745056,"{'non-offensive': 0.7247604727745056, 'offensive': 0.2752395570278168}",8.0,Infrastructure/job/energy,0.40749952,"It's within our power to ban assault weapons and high-capacity magazines, require safe storage, end gun manufacturers’ immunity from liability, and enact universal background checks. I call on Congressional Republicans to come to the table on meaningful, commonsense reforms.",power ban assault weapon high capacity magazine require safe storage end gun manufacturer immunity liability enact universal background check congressional republican come table meaningful commonsense reform,"[('ban', [1, 8]), ('come', [1, 8]), ('weapon', [1, 8]), ('power', [8, 1]), ('republican', [1]), ('reform', [1, 8]), ('safe', [8, 1]), ('require', [1, 8]), ('end', [1, 8]), ('high', [1, 8]), ('gun', [1]), ('check', [1, 8]), ('congressional', [1, 8]), ('meaningful', [1]), ('table', [1, 8]), ('manufacturer', [8, 1]), ('assault', [8]), ('immunity', [8]), ('capacity', [8]), ('storage', [8]), ('magazine', [8]), ('enact', [8]), ('background', [1, 8]), ('liability', [1]), ('universal', [1]), ('commonsense', [1])]","[('ban', ['American/economics/health', 'Infrastructure/job/energy']), ('come', ['American/economics/health', 'Infrastructure/job/energy']), ('weapon', ['American/economics/health', 'Infrastructure/job/energy']), ('power', ['Infrastructure/job/energy', 'American/economics/health']), ('republican', ['American/economics/health']), ('reform', ['American/economics/health', 'Infrastructure/job/energy']), ('safe', ['Infrastructure/job/energy', 'American/economics/health']), ('require', ['American/economics/health', 'Infrastructure/job/energy']), ('end', ['American/economics/health', 'Infrastructure/job/energy']), ('high', ['American/economics/health', 'Infrastructure/job/energy']), ('gun', ['American/economics/health']), ('check', ['American/economics/health', 'Infrastructure/job/energy']), ('congressional', ['American/economics/health', 'Infrastructure/job/energy']), ('meaningful', ['American/economics/health']), ('table', ['American/economics/health', 'Infrastructure/job/energy']), ('manufacturer', ['Infrastructure/job/energy', 'American/economics/health']), ('assault', ['Infrastructure/job/energy']), ('immunity', ['Infrastructure/job/energy']), ('capacity', ['Infrastructure/job/energy']), ('storage', ['Infrastructure/job/energy']), ('magazine', ['Infrastructure/job/energy']), ('enact', ['Infrastructure/job/energy']), ('background', ['American/economics/health', 'Infrastructure/job/energy']), ('liability', ['American/economics/health']), ('universal', ['American/economics/health']), ('commonsense', ['American/economics/health'])]"
SenDuckworth,2023-07-04 23:02:55+00:00,1,American/economics/health,0.39959496,negative,0.740935742855072,"{'negative': 0.740935742855072, 'neutral': 0.24483780562877655, 'positive': 0.014226368628442287}",fear,0.7731871604919434,"{'fear': 0.7731871604919434, 'sadness': 0.09175867587327957, 'optimism': 0.06278461217880249, 'pessimism': 0.029904618859291077, 'anticipation': 0.016824260354042053, 'joy': 0.008415636606514454, 'disgust': 0.008001849055290222, 'anger': 0.003108883975073695, 'trust': 0.002888376358896494, 'surprise': 0.001629767706617713, 'love': 0.0014961508568376303}",not-hate,0.997739315032959,"{'not-hate': 0.997739315032959, 'hate': 0.002260739915072918}",non-offensive,0.7428428530693054,"{'non-offensive': 0.7428428530693054, 'offensive': 0.2571571469306946}",7.0,Abortion/rights/guns,0.18998562,"Last year, a toddler in Illinois went to a Fourth of July parade with his parents and left an orphan. If Republicans claim to be the “party of freedom,” please help us deliver freedom from gun violence. https://t.co/t75LOqpL30",year toddler illinois went fourth july parade parent left orphan republican claim party freedom help deliver freedom gun violence,"[('freedom', [7, 5]), ('year', [1, 5]), ('went', [1, 4]), ('claim', [1, 4]), ('republican', [1, 4]), ('help', [1, 5]), ('party', [4, 1]), ('left', [1, 7]), ('violence', [1, 5]), ('parent', [1, 5]), ('gun', [1, 5]), ('deliver', [1, 5]), ('toddler', [7, 5]), ('july', [5, 1]), ('fourth', [5, 1]), ('illinois', [7, 5]), ('parade', [3]), ('orphan', [4])]","[('freedom', ['Abortion/rights/guns', 'Border/community/family']), ('year', ['American/economics/health', 'Border/community/family']), ('went', ['American/economics/health', 'Republicans vs democrats']), ('claim', ['American/economics/health', 'Republicans vs democrats']), ('republican', ['American/economics/health', 'Republicans vs democrats']), ('help', ['American/economics/health', 'Border/community/family']), ('party', ['Republicans vs democrats', 'American/economics/health']), ('left', ['American/economics/health', 'Abortion/rights/guns']), ('violence', ['American/economics/health', 'Border/community/family']), ('parent', ['American/economics/health', 'Border/community/family']), ('gun', ['American/economics/health', 'Border/community/family']), ('deliver', ['American/economics/health', 'Border/community/family']), ('toddler', ['Abortion/rights/guns', 'Border/community/family']), ('july', ['Border/community/family', 'American/economics/health']), ('fourth', ['Border/community/family', 'American/economics/health']), ('illinois', ['Abortion/rights/guns', 'Border/community/family']), ('parade', ['News/radio/livestream']), ('orphan', ['Republicans vs democrats'])]"
