username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
dscc,2023-03-16 02:36:16+00:00,1,American/economics/health,0.93264484,positive,0.5769500136375427,"{'positive': 0.5769500136375427, 'neutral': 0.3552834987640381, 'negative': 0.06776648759841919}",optimism,0.3559251427650451,"{'optimism': 0.35592514276504517, 'anger': 0.3556707203388214, 'disgust': 0.13379764556884766, 'anticipation': 0.07748048007488251, 'trust': 0.027085555717349052, 'pessimism': 0.017188170924782753, 'sadness': 0.009389353916049004, 'joy': 0.009354870766401291, 'fear': 0.008610858581960201, 'surprise': 0.003288328880444169, 'love': 0.002208777703344822}",not-hate,0.9946451187133788,"{'not-hate': 0.9946451187133789, 'hate': 0.005354859866201878}",non-offensive,0.9103785753250122,"{'non-offensive': 0.9103785753250122, 'offensive': 0.08962135761976242}",,,,RT @Social Security and Medicare are a promise that our government makes to hard-working people. I won’t let Republicans break that promise.,security medicare promise government make hard working people let republican break promise,"[('security', [1]), ('let', [1]), ('people', [1]), ('republican', [1]), ('government', [1]), ('break', [1]), ('working', [1]), ('hard', [1]), ('make', [1]), ('promise', [1]), ('medicare', [1])]","[('security', ['American/economics/health']), ('let', ['American/economics/health']), ('people', ['American/economics/health']), ('republican', ['American/economics/health']), ('government', ['American/economics/health']), ('break', ['American/economics/health']), ('working', ['American/economics/health']), ('hard', ['American/economics/health']), ('make', ['American/economics/health']), ('promise', ['American/economics/health']), ('medicare', ['American/economics/health'])]"
dscc,2023-03-16 02:36:23+00:00,1,American/economics/health,0.9416204,neutral,0.5600705742835999,"{'neutral': 0.5600705742835999, 'negative': 0.3688228726387024, 'positive': 0.07110658288002014}",anticipation,0.3185544013977051,"{'anticipation': 0.3185544013977051, 'disgust': 0.29501864314079285, 'anger': 0.1933003067970276, 'sadness': 0.05171720311045647, 'pessimism': 0.04393473267555237, 'optimism': 0.03215550631284714, 'surprise': 0.028697669506072998, 'joy': 0.01609661616384983, 'fear': 0.009959431365132332, 'trust': 0.008906053379178047, 'love': 0.0016593780601397157}",not-hate,0.998219072818756,"{'not-hate': 0.9982190728187561, 'hate': 0.001780858961865306}",non-offensive,0.9124680757522584,"{'non-offensive': 0.9124680757522583, 'offensive': 0.0875319391489029}",,,,RT @Your regular reminder that Democrats signed into law last year the largest climate action bill in history and not a single Republican voted for it.,regular reminder democrat signed law year largest climate action bill history single republican voted,"[('year', [1]), ('action', [1]), ('law', [1]), ('republican', [1]), ('single', [1]), ('history', [1]), ('democrat', [1]), ('bill', [1]), ('voted', [1]), ('largest', [1]), ('climate', [1]), ('signed', [1]), ('reminder', [1]), ('regular', [1])]","[('year', ['American/economics/health']), ('action', ['American/economics/health']), ('law', ['American/economics/health']), ('republican', ['American/economics/health']), ('single', ['American/economics/health']), ('history', ['American/economics/health']), ('democrat', ['American/economics/health']), ('bill', ['American/economics/health']), ('voted', ['American/economics/health']), ('largest', ['American/economics/health']), ('climate', ['American/economics/health']), ('signed', ['American/economics/health']), ('reminder', ['American/economics/health']), ('regular', ['American/economics/health'])]"
GovMLG,2023-03-16 02:36:26+00:00,1,American/economics/health,0.47202793,positive,0.9728916883468628,"{'positive': 0.9728916883468628, 'neutral': 0.025646958500146866, 'negative': 0.0014613402308896184}",joy,0.7845882177352905,"{'joy': 0.7845882177352905, 'optimism': 0.1997619867324829, 'anticipation': 0.006033563520759344, 'trust': 0.004761516582220793, 'love': 0.0029804466757923365, 'surprise': 0.0009768619202077389, 'fear': 0.00027346506249159575, 'anger': 0.00023125956067815423, 'disgust': 0.00015949219232425094, 'sadness': 0.00011878344230353832, 'pessimism': 0.0001143687404692173}",not-hate,0.9991965889930724,"{'not-hate': 0.9991965889930725, 'hate': 0.000803378236014396}",non-offensive,0.9541701674461364,"{'non-offensive': 0.9541701674461365, 'offensive': 0.04582982137799263}",8.0,Infrastructure/job/energy,0.42808694,"Senate Bill 7, the Rural Health Care Delivery Fund, is on its way up to my desk for signature! This legislation is great news for rural communities around our state, and it's part of our strategy to continue building affordable health care access for New Mexicans. https://t.co/aK0hX18Yx7",senate bill rural health care delivery fund way desk signature legislation great news rural community state strategy continue building affordable health care access mexican,"[('building', [8, 1]), ('state', [8, 1]), ('way', [1, 8]), ('news', [8, 1]), ('fund', [1, 8]), ('affordable', [1, 8]), ('care', [1, 7]), ('health', [1, 8]), ('mexican', [1, 8]), ('great', [8, 1]), ('community', [8, 1]), ('continue', [1, 8]), ('bill', [1, 8]), ('strategy', [8, 1]), ('senate', [1, 8]), ('access', [8, 1]), ('signature', [8]), ('legislation', [1, 8]), ('desk', [1, 8]), ('rural', [8, 1]), ('delivery', [7])]","[('building', ['Infrastructure/job/energy', 'American/economics/health']), ('state', ['Infrastructure/job/energy', 'American/economics/health']), ('way', ['American/economics/health', 'Infrastructure/job/energy']), ('news', ['Infrastructure/job/energy', 'American/economics/health']), ('fund', ['American/economics/health', 'Infrastructure/job/energy']), ('affordable', ['American/economics/health', 'Infrastructure/job/energy']), ('care', ['American/economics/health', 'Abortion/rights/guns']), ('health', ['American/economics/health', 'Infrastructure/job/energy']), ('mexican', ['American/economics/health', 'Infrastructure/job/energy']), ('great', ['Infrastructure/job/energy', 'American/economics/health']), ('community', ['Infrastructure/job/energy', 'American/economics/health']), ('continue', ['American/economics/health', 'Infrastructure/job/energy']), ('bill', ['American/economics/health', 'Infrastructure/job/energy']), ('strategy', ['Infrastructure/job/energy', 'American/economics/health']), ('senate', ['American/economics/health', 'Infrastructure/job/energy']), ('access', ['Infrastructure/job/energy', 'American/economics/health']), ('signature', ['Infrastructure/job/energy']), ('legislation', ['American/economics/health', 'Infrastructure/job/energy']), ('desk', ['American/economics/health', 'Infrastructure/job/energy']), ('rural', ['Infrastructure/job/energy', 'American/economics/health']), ('delivery', ['Abortion/rights/guns'])]"
SenAmyKlobuchar,2023-03-16 04:22:13+00:00,1,American/economics/health,0.95823103,positive,0.8847566843032837,"{'positive': 0.8847566843032837, 'neutral': 0.11149943619966507, 'negative': 0.003743859240785241}",optimism,0.8467062711715698,"{'optimism': 0.8467062711715698, 'anticipation': 0.06545252352952957, 'joy': 0.05547351762652397, 'trust': 0.01912914402782917, 'sadness': 0.0026263201143592596, 'pessimism': 0.002533034421503544, 'fear': 0.002364350948482752, 'love': 0.0017033166950568557, 'surprise': 0.001457019243389368, 'anger': 0.0013488010736182332, 'disgust': 0.0012057011481374502}",not-hate,0.9991149306297302,"{'not-hate': 0.9991149306297302, 'hate': 0.0008850920130498707}",non-offensive,0.9538561701774596,"{'non-offensive': 0.9538561701774597, 'offensive': 0.0461437925696373}",,,,The PACT Act was the largest expansion of VA benefits in our nation’s history. I was in Owatonna to meet with local veterans and help get the word out to ensure benefits and care reach those who sacrificed for our nation. Visit https://t.co/GvJ3qkrT7L. https://t.co/bNIwPjVUxY,pact act largest expansion  benefit nation history owatonna meet local veteran help word ensure benefit care reach sacrificed nation visit,"[('help', [1]), ('act', [1]), ('history', [1]), ('care', [1]), ('local', [1]), ('benefit', [1]), ('word', [1]), ('largest', [1]), ('reach', [1]), ('nation', [1]), ('veteran', [1]), ('ensure', [1]), ('meet', [1]), ('visit', [1]), ('sacrificed', [1]), ('pact', [1]), ('expansion', [1]), ('owatonna', [1])]","[('help', ['American/economics/health']), ('act', ['American/economics/health']), ('history', ['American/economics/health']), ('care', ['American/economics/health']), ('local', ['American/economics/health']), ('benefit', ['American/economics/health']), ('word', ['American/economics/health']), ('largest', ['American/economics/health']), ('reach', ['American/economics/health']), ('nation', ['American/economics/health']), ('veteran', ['American/economics/health']), ('ensure', ['American/economics/health']), ('meet', ['American/economics/health']), ('visit', ['American/economics/health']), ('sacrificed', ['American/economics/health']), ('pact', ['American/economics/health']), ('expansion', ['American/economics/health']), ('owatonna', ['American/economics/health'])]"
AP,2023-03-16 13:11:42+00:00,1,American/economics/health,0.6287794,positive,0.5495607852935791,"{'positive': 0.5495607852935791, 'neutral': 0.4443805515766144, 'negative': 0.006058596074581146}",optimism,0.7784119844436646,"{'optimism': 0.7784119844436646, 'joy': 0.16180545091629028, 'anticipation': 0.03531062975525856, 'trust': 0.015498794615268707, 'fear': 0.0036954714450985193, 'surprise': 0.0016388464719057083, 'love': 0.0014615225372835994, 'anger': 0.0006484026089310646, 'pessimism': 0.0006088492809794843, 'disgust': 0.00046972924610599875, 'sadness': 0.00045036786468699574}",not-hate,0.9985076785087584,"{'not-hate': 0.9985076785087585, 'hate': 0.0014922403497621417}",non-offensive,0.9246389865875244,"{'non-offensive': 0.9246389865875244, 'offensive': 0.075360968708992}",4.0,Republicans vs democrats,0.33167863,Treasury Secretary Janet Yellen is set to tell the Senate Finance Committee that the nation's banking system “remains sound” and Americans can feel “confident” about their deposits. https://t.co/32OArXSG2z,treasury secretary janet yellen set tell senate finance committee nation  banking system remains sound american feel confident deposit,"[('american', [1, 4]), ('committee', [4, 1]), ('system', [1, 4]), ('feel', [1, 4]), ('tell', [4, 1]), ('remains', [1, 4]), ('sound', [4]), ('secretary', [4, 1]), ('senate', [1, 4]), ('set', [1, 4]), ('finance', [1, 4]), ('nation', [1, 4]), ('confident', [4]), ('janet', [1]), ('treasury', [1, 4]), ('deposit', [1]), ('yellen', [1]), ('banking', [1])]","[('american', ['American/economics/health', 'Republicans vs democrats']), ('committee', ['Republicans vs democrats', 'American/economics/health']), ('system', ['American/economics/health', 'Republicans vs democrats']), ('feel', ['American/economics/health', 'Republicans vs democrats']), ('tell', ['Republicans vs democrats', 'American/economics/health']), ('remains', ['American/economics/health', 'Republicans vs democrats']), ('sound', ['Republicans vs democrats']), ('secretary', ['Republicans vs democrats', 'American/economics/health']), ('senate', ['American/economics/health', 'Republicans vs democrats']), ('set', ['American/economics/health', 'Republicans vs democrats']), ('finance', ['American/economics/health', 'Republicans vs democrats']), ('nation', ['American/economics/health', 'Republicans vs democrats']), ('confident', ['Republicans vs democrats']), ('janet', ['American/economics/health']), ('treasury', ['American/economics/health', 'Republicans vs democrats']), ('deposit', ['American/economics/health']), ('yellen', ['American/economics/health']), ('banking', ['American/economics/health'])]"
AP_Politics,2023-03-16 13:24:41+00:00,1,American/economics/health,0.60674214,positive,0.5611193180084229,"{'positive': 0.5611193180084229, 'neutral': 0.4328576326370239, 'negative': 0.006023057736456394}",optimism,0.7480666041374207,"{'optimism': 0.7480666041374207, 'joy': 0.18675550818443298, 'anticipation': 0.04047364369034767, 'trust': 0.015393266454339027, 'fear': 0.0035455492325127125, 'surprise': 0.001845529186539352, 'love': 0.0015353435883298516, 'anger': 0.0006917722639627755, 'pessimism': 0.0006633424200117588, 'disgust': 0.0005187037750147283, 'sadness': 0.0005107087781652808}",not-hate,0.9983986020088196,"{'not-hate': 0.9983986020088196, 'hate': 0.0016013546846807003}",non-offensive,0.938106894493103,"{'non-offensive': 0.938106894493103, 'offensive': 0.061893120408058167}",4.0,Republicans vs democrats,0.35151744,RT @Treasury Secretary Janet Yellen is set to tell the Senate Finance Committee that the nation's banking system “remains sound” and Americans can feel “confident” about their deposits. https://t.co/32OArXSG2z,secretary janet yellen set tell senate finance committee nation  banking system remains sound american feel confident deposit,"[('american', [1, 4]), ('committee', [4, 1]), ('system', [1, 4]), ('feel', [1, 4]), ('tell', [4, 1]), ('remains', [1, 4]), ('sound', [4]), ('secretary', [4, 1]), ('senate', [1, 4]), ('set', [1, 4]), ('finance', [1, 4]), ('nation', [1, 4]), ('confident', [4]), ('janet', [1]), ('deposit', [1]), ('yellen', [1]), ('banking', [1])]","[('american', ['American/economics/health', 'Republicans vs democrats']), ('committee', ['Republicans vs democrats', 'American/economics/health']), ('system', ['American/economics/health', 'Republicans vs democrats']), ('feel', ['American/economics/health', 'Republicans vs democrats']), ('tell', ['Republicans vs democrats', 'American/economics/health']), ('remains', ['American/economics/health', 'Republicans vs democrats']), ('sound', ['Republicans vs democrats']), ('secretary', ['Republicans vs democrats', 'American/economics/health']), ('senate', ['American/economics/health', 'Republicans vs democrats']), ('set', ['American/economics/health', 'Republicans vs democrats']), ('finance', ['American/economics/health', 'Republicans vs democrats']), ('nation', ['American/economics/health', 'Republicans vs democrats']), ('confident', ['Republicans vs democrats']), ('janet', ['American/economics/health']), ('deposit', ['American/economics/health']), ('yellen', ['American/economics/health']), ('banking', ['American/economics/health'])]"
RepSherrill,2023-03-16 15:10:11+00:00,1,American/economics/health,0.5898672,neutral,0.5848537087440491,"{'neutral': 0.5848537087440491, 'positive': 0.4114462435245514, 'negative': 0.003700115019455552}",anticipation,0.6500975489616394,"{'anticipation': 0.6500975489616394, 'optimism': 0.15230107307434082, 'joy': 0.13525168597698212, 'trust': 0.025600356981158257, 'surprise': 0.017100905999541283, 'fear': 0.009396138601005077, 'disgust': 0.0022526229731738567, 'pessimism': 0.002249301876872778, 'love': 0.002225832547992468, 'anger': 0.002152116969227791, 'sadness': 0.001372402417473495}",not-hate,0.999062478542328,"{'not-hate': 0.9990624785423279, 'hate': 0.0009374860674142838}",non-offensive,0.957403302192688,"{'non-offensive': 0.957403302192688, 'offensive': 0.0425967313349247}",6.0,Election/debate,0.28194213,"We are about one month away from Tax Day (4/18) and my office is hosting a Tax Resources Webinar on Tuesday, March 21 at 2:00PM to help you navigate filing your taxes this year. https://t.co/GARQ1K13lq",month away tax day office hosting tax resource webinar tuesday march help navigate filing tax year,"[('year', [1, 6]), ('office', [1, 6]), ('tuesday', [6, 1]), ('day', [1, 6]), ('month', [1, 6]), ('away', [1, 6]), ('help', [1, 6]), ('resource', [1, 8]), ('tax', [1]), ('filing', [1]), ('march', [1, 6]), ('hosting', [6, 8]), ('navigate', [8]), ('webinar', [6])]","[('year', ['American/economics/health', 'Election/debate']), ('office', ['American/economics/health', 'Election/debate']), ('tuesday', ['Election/debate', 'American/economics/health']), ('day', ['American/economics/health', 'Election/debate']), ('month', ['American/economics/health', 'Election/debate']), ('away', ['American/economics/health', 'Election/debate']), ('help', ['American/economics/health', 'Election/debate']), ('resource', ['American/economics/health', 'Infrastructure/job/energy']), ('tax', ['American/economics/health']), ('filing', ['American/economics/health']), ('march', ['American/economics/health', 'Election/debate']), ('hosting', ['Election/debate', 'Infrastructure/job/energy']), ('navigate', ['Infrastructure/job/energy']), ('webinar', ['Election/debate'])]"
JohnDelaney,2023-03-16 15:29:59+00:00,1,American/economics/health,0.39759487,neutral,0.5207737684249878,"{'neutral': 0.5207737684249878, 'positive': 0.370907723903656, 'negative': 0.1083185076713562}",anticipation,0.4995873868465423,"{'anticipation': 0.49958738684654236, 'optimism': 0.16592377424240112, 'disgust': 0.11383272707462311, 'anger': 0.11260075122117996, 'joy': 0.022495582699775696, 'pessimism': 0.0223714429885149, 'surprise': 0.022287897765636444, 'trust': 0.02044733054935932, 'sadness': 0.01347783301025629, 'fear': 0.005847634747624397, 'love': 0.0011276216246187687}",not-hate,0.9954919815063475,"{'not-hate': 0.9954919815063477, 'hate': 0.004507958423346281}",non-offensive,0.8533527851104736,"{'non-offensive': 0.8533527851104736, 'offensive': 0.14664719998836517}",6.0,Election/debate,0.3888084,Best outcome from Fed next week is 25bps hike as it shows: (a) Fed still has needed inflation resolve and (b) indicates they are not that concerned with the state of the banking industry. They should dial down the tough rhetoric on inflation as it's a tone deaf at this point,best outcome fed week bps hike show fed needed inflation resolve  indicates concerned state banking industry dial tough rhetoric inflation tone deaf point,"[('state', [6, 1]), ('week', [6, 1]), ('concerned', [1, 6]), ('show', [6, 1]), ('needed', [1, 6]), ('point', [6, 1]), ('tough', [6, 5]), ('best', [6, 1]), ('tone', [6]), ('rhetoric', [6, 5]), ('fed', [1, 8]), ('inflation', [1, 8]), ('outcome', [6, 1]), ('resolve', [5]), ('industry', [8, 1]), ('indicates', [1]), ('dial', [8]), ('deaf', [6]), ('hike', [1]), ('banking', [8, 1]), ('bps', [6])]","[('state', ['Election/debate', 'American/economics/health']), ('week', ['Election/debate', 'American/economics/health']), ('concerned', ['American/economics/health', 'Election/debate']), ('show', ['Election/debate', 'American/economics/health']), ('needed', ['American/economics/health', 'Election/debate']), ('point', ['Election/debate', 'American/economics/health']), ('tough', ['Election/debate', 'Border/community/family']), ('best', ['Election/debate', 'American/economics/health']), ('tone', ['Election/debate']), ('rhetoric', ['Election/debate', 'Border/community/family']), ('fed', ['American/economics/health', 'Infrastructure/job/energy']), ('inflation', ['American/economics/health', 'Infrastructure/job/energy']), ('outcome', ['Election/debate', 'American/economics/health']), ('resolve', ['Border/community/family']), ('industry', ['Infrastructure/job/energy', 'American/economics/health']), ('indicates', ['American/economics/health']), ('dial', ['Infrastructure/job/energy']), ('deaf', ['Election/debate']), ('hike', ['American/economics/health']), ('banking', ['Infrastructure/job/energy', 'American/economics/health']), ('bps', ['Election/debate'])]"
lmcgaughy,2023-03-16 15:53:13+00:00,1,American/economics/health,0.7487132,neutral,0.9236660003662108,"{'neutral': 0.9236660003662109, 'positive': 0.057506266981363297, 'negative': 0.01882770285010338}",optimism,0.3733233511447906,"{'optimism': 0.37332335114479065, 'sadness': 0.2323131263256073, 'anticipation': 0.19302785396575928, 'pessimism': 0.06717991828918457, 'fear': 0.06671084463596344, 'joy': 0.029727527871727943, 'trust': 0.021209318190813065, 'disgust': 0.005477451253682375, 'surprise': 0.005161082372069359, 'love': 0.00419981824234128, 'anger': 0.0016696833772584796}",not-hate,0.9985049962997437,"{'not-hate': 0.9985049962997437, 'hate': 0.001495029660873115}",non-offensive,0.8857662081718445,"{'non-offensive': 0.8857662081718445, 'offensive': 0.11423379182815552}",2.0,War,0.15739839,13/ Here are some studies about the effects of gender affirming care on mental health: https://t.co/UTrJqv1azq https://t.co/C09BxzPIVH https://t.co/KFt5dHpX6h https://t.co/lDlim1rQle https://t.co/APNUuX7cNL,study effect gender affirming care mental health,"[('gender', [1, 2]), ('care', [1, 2]), ('affirming', [1]), ('health', [1]), ('mental', [1]), ('study', [2]), ('effect', [1, 2])]","[('gender', ['American/economics/health', 'War']), ('care', ['American/economics/health', 'War']), ('affirming', ['American/economics/health']), ('health', ['American/economics/health']), ('mental', ['American/economics/health']), ('study', ['War']), ('effect', ['American/economics/health', 'War'])]"
AlverniaU,2023-03-16 16:19:22+00:00,1,American/economics/health,0.6852755,positive,0.9604702591896056,"{'positive': 0.9604702591896057, 'neutral': 0.037954382598400116, 'negative': 0.0015753129264339805}",joy,0.9396326541900636,"{'joy': 0.9396326541900635, 'optimism': 0.04934900999069214, 'love': 0.004397462122142315, 'anticipation': 0.0030097949784249067, 'trust': 0.0020215327385812998, 'surprise': 0.000996671966277063, 'anger': 0.00016938001499511302, 'disgust': 0.00015835966041777283, 'sadness': 0.00010541395022301003, 'fear': 8.803592209005728e-05, 'pessimism': 7.179309614002705e-05}",not-hate,0.9990085959434508,"{'not-hate': 0.9990085959434509, 'hate': 0.0009913939284160733}",non-offensive,0.9574769735336304,"{'non-offensive': 0.9574769735336304, 'offensive': 0.04252304881811142}",5.0,Border/community/family,0.25206837,Thank you to @RepHoulahan for meeting with volunteers in our @AmeriCorpsSr Foster Grandparent Program in honor of #AmeriCorpsWeek! Get involved with the Foster Grandparent Program: https://t.co/x4ixTJbFma #readingpa #berkscountypa #berkscounty https://t.co/MdQBpuE7uZ,thank meeting volunteer foster grandparent program honor involved foster grandparent program,"[('involved', [5, 1]), ('honor', [5, 1]), ('meeting', [5, 1]), ('program', [1, 5]), ('thank', [5, 1]), ('grandparent', [1]), ('volunteer', [1]), ('foster', [1])]","[('involved', ['Border/community/family', 'American/economics/health']), ('honor', ['Border/community/family', 'American/economics/health']), ('meeting', ['Border/community/family', 'American/economics/health']), ('program', ['American/economics/health', 'Border/community/family']), ('thank', ['Border/community/family', 'American/economics/health']), ('grandparent', ['American/economics/health']), ('volunteer', ['American/economics/health']), ('foster', ['American/economics/health'])]"
