username,orario,text
RepHoulahan,2023-09-18 16:11:53+00:00,"My time in the @usairforce was one of the most formative periods in my life. 

Happy birthday, and keep aiming high! 🥳✈️"
DeptofDefense,2023-09-18 14:07:00+00:00,"Happy birthday, @USAirForce!  

76 never looked so good! #AimHigh https://t.co/XPFdim8rha"
RepHoulahan,2023-09-15 21:12:02+00:00,"To all the Pennsylvanians celebrating #RoshHashanah this evening, my entire team and I want to wish you a joyous and fruitful new year! 🍎🍯"
RepHoulahan,2023-09-15 18:48:04+00:00,"RT @Right now, 81,000 brave service members remain missing and unaccounted for.
 
But they are not – and will never be – forgotten.
 
On National POW/MIA Recognition Day, I honor their courage and devotion, and promise to never stop fighting to bring them home. https://t.co/K8Hn3kP5dM"
POTUS,2023-09-15 15:35:01+00:00,"Right now, 81,000 brave service members remain missing and unaccounted for.
 
But they are not – and will never be – forgotten.
 
On National POW/MIA Recognition Day, I honor their courage and devotion, and promise to never stop fighting to bring them home. https://t.co/K8Hn3kP5dM"
RepHoulahan,2023-09-14 22:32:52+00:00,"Many of the best ideas in Congress come from everyday Americans.

The Access to Donor Milk Act was inspired by a lactation consultant in my district who shared her concerns about a reliable supply of safe donor breast milk. https://t.co/FHIaAcnrV8"
RepHoulahan,2023-09-14 22:32:53+00:00,"I'm extremely proud to partner with @RepBice, @RepMariaSalazar, @RepNancyMace &amp; @RepDLesko in the House and @SenDuckworth and @SenMarcoRubio in the Senate to support parents and infants, especially our most vulnerable, through this bill."
RepHoulahan,2023-09-14 21:51:05+00:00,"When supporting child and infant nutrition, what's often overlooked is donor breast milk.

My bipartisan, bicameral bill with @RepMariaSalazar, @RepBice and our Senate partners, gives parents the safe and reliable choices for infant nutrition that they are seeking."
SenDuckworth,2023-09-14 21:11:12+00:00,"NEWS: Today, I’m proud to team up with @SenMarcoRubio and @RepHoulahan and announce the introduction of our bicameral, bipartisan Access to Donor Milk Act of 2023 to support donor milk banks nationwide and help ensure families have what they need to raise strong, healthy babies."
RepHoulahan,2023-09-14 20:01:41+00:00,"RT @.@RepDonBacon &amp; @RepHoulahan held a roundtable with military spouses to discuss the quality of life issues they face, including spouse employment and support programs, child care, compensation, housing, and access to health care.
https://t.co/Ag1lm4sKlo https://t.co/CoG73YXnS7"
HASCRepublicans,2023-09-14 17:35:06+00:00,".@RepDonBacon &amp; @RepHoulahan held a roundtable with military spouses to discuss the quality of life issues they face, including spouse employment and support programs, child care, compensation, housing, and access to health care.
https://t.co/Ag1lm4sKlo https://t.co/CoG73YXnS7"
RepHoulahan,2023-09-14 16:20:44+00:00,"Terrible news from Oxford this morning. Bart and I are thinking of all those who lost their belongings, memories, businesses, and livelihoods in this fire. Red Cross is on the ground at Penn's Grove School providing assistance. https://t.co/ZHhyb5zKMm"
RepHoulahan,2023-09-13 21:06:05+00:00,"Our community greatly thanks and appreciates our federal, state, and local law enforcement agents who worked together to catch Cavalcante. The bottom line is this: We look out for one another in Chester County.

I joined @DanaBashCNN to discuss. https://t.co/sXmcskZ3E8"
RepHoulahan,2023-09-13 14:32:12+00:00,AMAZING news. Thank you to all law enforcement.
PAStatePolice,2023-09-13 14:25:47+00:00,"A press conference announcing details of THE CAPTURE of Danelo Cavalcante is scheduled for 9:30am at the Po-Mar-Lin Fire company, 36 Firehouse Drive, Kennett Square, PA."
RepHoulahan,2023-09-12 13:08:28+00:00,🚨 Please read below from @PAStatePolice!
PAStatePolice,2023-09-12 07:47:36+00:00,"PSP is pursuing Danelo Cavalcante in the area of Ridge Rd/Coventryville Rd/Daisy Point Rd in South Coventry Twp., Chester Co. He is armed. Residents in the area are asked to lock all doors and windows, secure vehicles, and remain indoors.  Do not approach. Call 911 if seen."
RepHoulahan,2023-09-11 22:29:10+00:00,"Today, on the anniversary of 9/11, we honor and remember the thousands of lives lost on that tragic day and we offer our gratitude to those who came together to help their fellow Americans in a time of need."
RepHoulahan,2023-09-11 22:29:10+00:00,I had the privilege of speaking at the Coatesville Remembers September 11 ceremony this morning at the @Natlsteelmuseum. The steel that built the World Trade Center was forged in Coatesville and some of that original steel was recovered in 2010 and was returned to the museum. https://t.co/P31f5DL8hG
RepHoulahan,2023-09-11 22:29:11+00:00,"Today is also a day of service. My team and I volunteered at the @YMCA_GBW and participated in their lessons and tribute to honor our community heroes, like firefighters, who step up each and every day to help their neighbors and keep us safe. https://t.co/sNFWKTDXiu"
RepHoulahan,2023-09-11 17:49:17+00:00,LATEST:
PAStatePolice,2023-09-11 17:04:01+00:00,"A press conference to provide an update on the search for Cavalvante will be held at 2 p.m. today at the Po-Mar-Lin Fire Company, at 36 Firehouse Dr, Kennett Square. Lt. Col. Bivens will be speaking. The Chester County DA's Office will host the livestream on their Facebook page."
RepHoulahan,2023-09-10 18:23:33+00:00,"We have also been in contact with the Governor as well.

Remember, please lock your vehicles and homes. Check security footage if you have it and immediately call 9-1-1 if you notice something suspicious.
https://t.co/cL53TC560Q"
RepHoulahan,2023-09-10 14:53:03+00:00,"My office and I are in close coordination with state, local and federal partners.

#PA06 please follow guidance and updates from @PAStatePolice — they are providing updated photos and details of sightings. Again, if you have any information please call 9-1-1 immediately."
PAStatePolice,2023-09-10 12:04:39+00:00,"Last night, Danelo Cavalcante was seen near Phoenixville in northern Chester Co. He is now clean shaven and wearing a yellow or green hooded sweatshirt, black baseball cap, green prison pants, and white shoes. He is operating white vehicle, unknown make. Call 911 if spotted."
RepHoulahan,2023-09-08 22:59:33+00:00,"Here’s our 30-second week in review!                                              ✅ Two town halls 
✅ Two Coffees with Chrissy
✅ Discussing CHIPS and Science Act in Downingtown
✅ Celebrating new Kennett Library and Mushroom Festival https://t.co/DRjvEAlBq2"
RepHoulahan,2023-09-08 18:57:42+00:00,"Thank you to @BPC_Bipartisan for presenting me with the Legislative Action Award for my commitment to bipartisanship!

I was honored to accept this award at my 78th town hall last night focused on civics — where I was joined by BPC Action's Executive Director Laura Hall. https://t.co/vqpq6I1wTv"
RepHoulahan,2023-09-07 19:55:15+00:00,RT @We were proud to host @RepHoulahan and her team! We are so grateful for Rep. Houlahan’s support of our initiatives and look forward to launching these programs in the next few weeks! https://t.co/WqTpmHvg2g
UWChesterCounty,2023-09-07 13:40:12+00:00,We were proud to host @RepHoulahan and her team! We are so grateful for Rep. Houlahan’s support of our initiatives and look forward to launching these programs in the next few weeks! https://t.co/WqTpmHvg2g
RepHoulahan,2023-09-07 18:12:00+00:00,🗓️ REMINDER: Our 78th town hall is happening tonight in Downingtown! We hope to see you there.
RepHoulahan,2023-08-27 21:55:12+00:00,September 7 - Civics Town Hall ft. U.S. Capitol Historical Society and Bipartisan Policy Center: https://t.co/lMrfRvmbln https://t.co/itRuva9ior
RepHoulahan,2023-09-05 23:04:19+00:00,"The @chescoda continues to provide updates regarding the escaped prisoner - I highly recommend following their page for timely information. Again, I want to thank all federal, state and local law enforcement agents who are working around the clock to keep our communities safe."
chescoda,2023-09-05 17:17:25+00:00,"ACTIVE MANHUNT UPDATES

Law enforcement received information about a new sighting of escaped convict Danelo Cavalcante early on 09/05/23. The PSP &amp; the Chesco District Attorney’s Office are releasing the still photos. The fugitive has not changed his appearance. https://t.co/l2bXdb1Ou8"
RepHoulahan,2023-09-05 21:02:30+00:00,"My first of two town halls this week is happening tomorrow!

Please join me (over the phone) at 11 a.m. on Wednesday, September 6 for an important conversation on the state of our economy. You can join by dialing (855) 731-4616 or visiting https://t.co/uBHcxGRYF1."
RepHoulahan,2023-08-27 21:55:11+00:00,September 6 - State of the Economy Town Hall ft. Dr. Mark Zandi: https://t.co/p2O5HG2r0g https://t.co/8HKnX0RDw0
RepHoulahan,2023-09-05 16:18:05+00:00,"When we lead with our values, we promote economic security, national security, and – yes – female empowerment. On a recent congressional delegation, I saw the effects of U.S. leadership firsthand. 

Read @SenCapito and my thoughts via @TheHillOpinion:
https://t.co/JfO1ntSvvt"
RepHoulahan,2023-09-04 23:57:50+00:00,"REMINDER: Coffee with Chrissy 👋 is back! We hope to see you tomorrow at 9 a.m. in our West Chester office. 

Find more details and RSVP: https://t.co/R5ZMVxfakk https://t.co/XGvxE1gUq7"
RepHoulahan,2023-09-04 00:52:02+00:00,"RT @FUGITIVE UPDATE – ACTIVE MANHUNT STILL UNDERWAY

The manhunt of Danelo Cavalcante is still active with additional law enforcement assets joining the hundreds of U.S. Marshals, SWAT, local, state, &amp; other federal agencies already searching throughout the area of Pocopson Twp. https://t.co/NrocoIp0n8"
chescoda,2023-09-03 20:33:23+00:00,"FUGITIVE UPDATE – ACTIVE MANHUNT STILL UNDERWAY

The manhunt of Danelo Cavalcante is still active with additional law enforcement assets joining the hundreds of U.S. Marshals, SWAT, local, state, &amp; other federal agencies already searching throughout the area of Pocopson Twp. https://t.co/NrocoIp0n8"
RepHoulahan,2023-08-27 21:55:11+00:00,"Labor Day Weekend is right around the corner, and I know many of you are making final summer plans! As you do, I hope you'll consider joining one of my upcoming town halls. Find details and RSVP at the links below ⬇️"
RepHoulahan,2023-08-25 21:39:13+00:00,"RT @103 years ago, Congress ratified the 19th Amendment. Today, I am thinking of the women who led the way for suffrage, including Harriet Tubman, Ida B. Wells, Sojourner Truth, and Mary Church Terrell. 

Together, let us continue their fight for equal access to the ballot box. https://t.co/AtKTMoNbue"
VP,2023-08-18 19:11:12+00:00,"103 years ago, Congress ratified the 19th Amendment. Today, I am thinking of the women who led the way for suffrage, including Harriet Tubman, Ida B. Wells, Sojourner Truth, and Mary Church Terrell. 

Together, let us continue their fight for equal access to the ballot box. https://t.co/AtKTMoNbue"
RepHoulahan,2023-08-24 18:42:34+00:00,"RT @Students having access to nutritious food options is important for success both inside and outside of the classroom.

I'm glad to work with @RepHoulahan to support funding for fresh fruit and vegetable snacks for elementary students in the @CoatesvilleASD.
https://t.co/WAR6cR1unN"
SenatorComitta,2023-08-21 15:05:15+00:00,"Students having access to nutritious food options is important for success both inside and outside of the classroom.

I'm glad to work with @RepHoulahan to support funding for fresh fruit and vegetable snacks for elementary students in the @CoatesvilleASD.
https://t.co/WAR6cR1unN"
RepHoulahan,2023-08-18 21:17:56+00:00,"The summer is nearly over! With Labor Day on the horizon, we're saying goodbye to the last of our 2023 summer interns. 

Thank you for all your hard work this summer! We can't wait to see all you accomplish in the future! https://t.co/pdB7mM60H6"
RepHoulahan,2023-08-18 20:09:24+00:00,"Pleased to see U.S. approval for sending F-16s to Ukraine through @NATO partners. As an Air Force vet, I know these jets will be a crucial defense asset.

We're at a pivotal moment and we must stay on the side of democracy. I remain committed to supporting Ukraine's independence."
tedlieu,2023-05-19 18:34:51+00:00,"Last year, in April 2022, @RepHoulahan then Rep @AdamKinzinger and I (all Air Force veterans) wrote a bipartisan letter requesting more air assets for Ukraine, including F-16s. Pleased to see movement on this issue.

In modern warfare, air power is critical and can be decisive. https://t.co/SghIFeWyz7"
RepHoulahan,2023-08-17 21:35:34+00:00,"In my office, serving our community is our bread and butter. I'm so glad we were able to help Rebecca out with receiving the Social Security benefits she deserves!

Please, please, please reach out to us if you are having trouble with a federal agency. That's why we're here. https://t.co/BP9SU17MUT"
RepHoulahan,2023-08-17 19:22:49+00:00,"So excited to get started with the AI Working Group! 

Artificial Intelligence is a rapidly developing field that will have profound impacts on virtually all our industries and day-to-day life.

It's crucial that lawmakers have a thorough understanding of this technology."
NewDemCoalition,2023-08-17 16:36:25+00:00,"ICYMI: New Dems announced our first-ever AI Working Group this week!

Task Force Members will work to shape and advance forward-thinking policies that both encourage innovation and guard against potential risks presented by this emerging technology. https://t.co/qXk9v2nmwH"
RepHoulahan,2023-08-16 22:58:09+00:00,"It’s Black-owned Business Month! This year, I held a Black Leader Roundtable in West Chester to discuss a variety of issues, including Black businesses and economic equity.

We must continue working to even the playing field for Black entrepreneurs and business owners. https://t.co/YbC7uf1CDS"
RepHoulahan,2023-08-16 18:03:15+00:00,"One year ago today, @POTUS signed the IRA into law!

This historic investment in clean energy production, healthcare, &amp; working families has already boosted the production of American-made electric vehicles &amp; capped Insulin prices at $35.

And there’s still so much more to come."
RepHoulahan,2023-08-16 17:54:13+00:00,RT @OOIDA: THANK YOU to @RepHoulahan for fighting for trucker rights in Congress! https://t.co/ukZu2oaCad
OOIDA,2023-08-16 17:05:07+00:00,THANK YOU to @RepHoulahan for fighting for trucker rights in Congress! https://t.co/ukZu2oaCad
RepHoulahan,2023-08-15 20:59:42+00:00,"It was so fun to visit @HSTSugartown and check out some of our area’s rich history! In the 1800s, Sugartown was established as a vital stop for travelers hauling wagonloads of goods to the markets of Philadelphia. Today, much of the little town is still incredibly well preserved! https://t.co/2GIRoiiVVo"
RepHoulahan,2023-08-15 19:58:22+00:00,"RT @Artificial intelligence is the next great frontier of technological advancement.

And we’re already seeing how breakthroughs in this emerging technology present both great opportunities and challenges with potential disruptions for workers, democracy, and national security."
RepDerekKilmer,2023-08-15 19:00:00+00:00,"Artificial intelligence is the next great frontier of technological advancement.

And we’re already seeing how breakthroughs in this emerging technology present both great opportunities and challenges with potential disruptions for workers, democracy, and national security."
CNBCWEX,2023-08-15 12:45:36+00:00,Members of Congress are becoming increasingly concerned about #AI and the potential dangers surrounding deep fakes. @emrwilkins lays out the details. https://t.co/Kq0jiaRTnL
RepHoulahan,2023-08-14 22:01:53+00:00,"On the 88th anniversary of the Social Security Act, I remain committed to protecting Social Security.

For nearly a century, Social Security has provided millions of hardworking Americans with dignity &amp; stability as they enter their golden years. It needs our continued support."
RepHoulahan,2023-08-14 17:37:15+00:00,"It's been nearly two years since the end of the war in Afghanistan, but many Afghans that served alongside our troops are still in harm's way.

I am a proud co-sponsor of the reintroduced bipartisan Afghan Adjustment Act that, in part, helps our Afghan allies settle in the US."
RepHoulahan,2023-08-11 18:46:04+00:00,"This week, we’re saying ""see you later"" to more interns. Sierra and Oriana were both important parts of our team over the past several months and we’re going to miss them dearly! 

Thank you for all your hard work, Sierra and Oriana! https://t.co/kOkLUPeCCC"
RepHoulahan,2023-08-11 16:45:06+00:00,"RT @Listen to @timothyawalton and @AOCrows President Brian Hinkley's conversation with @RepRickLarsen, @RepDonBacon, and @RepHoulahan on the US military’s efforts to achieve spectrum superiority. 🎧 https://t.co/7LkjscUETf"
HudsonInstitute,2023-08-11 16:42:02+00:00,"Listen to @timothyawalton and @AOCrows President Brian Hinkley's conversation with @RepRickLarsen, @RepDonBacon, and @RepHoulahan on the US military’s efforts to achieve spectrum superiority. 🎧 https://t.co/7LkjscUETf"
AOCrows,2023-08-11 16:30:37+00:00,"New episode out now! 🎙️

Tune in to explore achieving spectrum superiority with @HudsonInstitute, hosted by AOC Pres Brian Hinkley &amp; Hudson's Timothy Walton.

Reps Larsen, Bacon &amp; Houlahan discuss #EMSO, defense budget, spectrum sharing &amp; more!

🎧 https://t.co/uThLQMPB8N #FTCN https://t.co/zqdLkq4AWM"
RepHoulahan,2023-08-10 22:31:38+00:00,"The deadline to apply to be an intern in my Reading District Office has been extended to Friday, August 18th! If you have a passion for public service, or want to learn more about Congress, make sure apply by the new deadline.

Apply Here: https://t.co/o81h3GSnei https://t.co/wuO97OjUtr"
RepHoulahan,2023-08-09 21:53:12+00:00,"RT @@CCFoodBank is a fixture of our community, and I am committed to making their voice heard. I recently visited to talk about the upcoming Farm Bill and what Congress can do to support their work serving the increasing number of food-insecure families in our community. https://t.co/j2pZ5nSzPx"
RepHoulahan,2023-08-09 21:21:04+00:00,"@CCFoodBank is a fixture of our community, and I am committed to making their voice heard. I recently visited to talk about the upcoming Farm Bill and what Congress can do to support their work serving the increasing number of food-insecure families in our community. https://t.co/j2pZ5nSzPx"
RepHoulahan,2023-08-09 18:10:28+00:00,"RT @Please continue submitting your intent to file! The error message has been noted and the date you have filed will be acknowledged for backdated benefits. 

Visit https://t.co/J1VOz7xVLr to file your claim TODAY!"
VetAffairsDems,2023-08-09 17:32:39+00:00,"Please continue submitting your intent to file! The error message has been noted and the date you have filed will be acknowledged for backdated benefits. 

Visit https://t.co/J1VOz7xVLr to file your claim TODAY!"
SecVetAffairs,2023-08-09 05:28:47+00:00,"Due to high volume, some Veterans and survivors are receiving error messages when submitting their intent to file PACT Act claims.

If you received one of these messages, don’t worry! We have logged your intent to file and saved your effective date for benefits."
RepHoulahan,2023-08-09 17:24:56+00:00,"Employee-owned businesses can mean greater productivity, higher profitability, and increased revenue.

There is one such company in Chester County - Amsted Industries in West Chester! Thanks for having me to discuss the Employee Equity Investment Act and more. https://t.co/onYU8XFmrN"
RepHoulahan,2023-08-09 17:21:04+00:00,".@POTUS signed the CHIPS and Science Act into law 1 year ago today!

This legislation has boosted manufacturing &amp; STEM industries at home. Crucially, CHIPS has provided over $230B in investments to build semiconductors.

It's time our most critical technology is made in America. https://t.co/07r3yeJ16m"
RepHoulahan,2023-08-08 19:29:37+00:00,I was recently lucky enough to meet with women from Chester County Marching Forward in my West Chester Office! @CCMFWD has worked tirelessly on voter engagement and registration over the past several years to ensure our community’s voice is heard. Thank you for all you do! https://t.co/MlHrmSjbzg
RepHoulahan,2023-08-08 19:08:45+00:00,"One year ago this week, @POTUS signed the PACT Act into law. This historic law provides expanded healthcare services to those exposed to toxic materials and much more. The application deadline to receive retroactive benefits is tomorrow, August 9th. 

Don't wait — sign up today!"
VetAffairsDems,2023-08-08 18:06:15+00:00,"Under the PACT Act, @RepHoulahan’s district became home to the first historic partnership between VA and @PennMedicine, providing state-of-the-art healthcare facilities to our veterans.

Go to https://t.co/NZqDyy4nOz to learn more! https://t.co/YxOExkMK8U"
RepHoulahan,2023-08-07 17:42:21+00:00,"This Congress, I introduced the Industrial Hemp Act, which allows farms to more easily produce industrial hemp without restrictive regulations.

I recently visited one local hemp farm in Avondale, and thoroughly enjoyed the opportunity to learn more about this growing industry! https://t.co/hDvQtRPV0L"
RepHoulahan,2023-08-07 16:13:23+00:00,"RT @Today, let us stop and share this moment to honor our brave men and women who were wounded in battle or made the ultimate sacrifice for their country.  

#PurpleHeartDay https://t.co/elBjd5bUnZ"
DeptofDefense,2023-08-07 14:00:00+00:00,"Today, let us stop and share this moment to honor our brave men and women who were wounded in battle or made the ultimate sacrifice for their country.  

#PurpleHeartDay https://t.co/elBjd5bUnZ"
RepHoulahan,2023-08-07 14:26:41+00:00,"58 years ago this week, the Voting Rights Act became law. This monumental piece of legislation was an important step forward in our history, but voters can still face barriers to voting. @HouseDemocrats remain committed to ensuring all citizens can make their voice heard. https://t.co/hxIP9ih81v"
RepHoulahan,2023-08-04 21:48:05+00:00,"Hi! It's Chrissy! Here's my week in review.
📚Hosted fair and town hall on education in Reading
🏦Met with members of @mainlinechamber
🍽️Met with Kennett Square Area Community Services in my office to see how we can further support them
⛲️Visited the beautiful @longwoodgardens https://t.co/FbRPpNpUaZ"
RepHoulahan,2023-08-04 17:16:50+00:00,"As the summer internship session comes to an end, I want to highlight the awesome interns who served our community!
 
Today is Sarah's last day — she interned in Washington and has been a bubbly presence in our office, is a hard worker, and will be missed by our team. https://t.co/uM0OStK74F"
RepHoulahan,2023-08-03 21:38:00+00:00,"This week, I met with Kennett Area Community Service — an organization in Kennett Square that provides resources to our neighbors facing food and housing insecurity. It was great hearing all the work they do and thank them for their invaluable services. https://t.co/kH5fuCPIUM"
RepHoulahan,2023-08-03 17:51:19+00:00,"My office prides itself on serving our community! We were happy to help Shirley from Reading obtain money she was owed from the @SocialSecurity Administration.

Please reach out if you ever need assistance with a federal agency: https://t.co/LLTs5wmHsS https://t.co/LNPeZgxq8u"
RepHoulahan,2023-08-02 20:05:37+00:00,"I hosted a town hall with @mainlinechamber to share my legislative work with their members across SEPA!
 
We covered a lot — the economy, inflation, paid leave and child care and more. I enjoyed discussing our local economy and how to keep supporting our small businesses. https://t.co/Gc1kOPQAre"
RepHoulahan,2023-08-01 22:20:20+00:00,Missed my town hall yesterday? You can still hear our conversation about education and childhood literacy! Visit my website for a recording of the event and additional resources: https://t.co/pA27obgRzd
RepHoulahan,2023-07-31 21:37:33+00:00,"As a former teacher, my Childhood Literacy Resource Fair &amp; Town Hall today was extra special. I'm committed to improving education in Berks &amp; Chester Counties and hosting events like these are a great way to hear how Congress can best support educational growth in our community. https://t.co/QvTCheWAjk"
RepHoulahan,2023-08-01 21:59:38+00:00,"RT @The PACT Act is the most significant expansion of benefits and services for toxic exposed veterans in more than 30 years.

If you file your claim or submit your intent to file by August 9, 2023, you may receive benefits backdated to August 10, 2022.

https://t.co/emuAN7Ctzw."
WhiteHouse,2023-08-01 21:00:00+00:00,"The PACT Act is the most significant expansion of benefits and services for toxic exposed veterans in more than 30 years.

If you file your claim or submit your intent to file by August 9, 2023, you may receive benefits backdated to August 10, 2022.

https://t.co/emuAN7Ctzw."
RepHoulahan,2023-08-01 21:43:50+00:00,"Congratulations to Southern Chester County Regional Police Department's new chief, Joseph Greenwalt! I proudly secured grants for the force to increase its transparency and purchase improved non-lethal equipment. I look forward to our continued partnership.https://t.co/vksHsnP0Ux"
RepHoulahan,2023-07-31 23:38:28+00:00,RT @The @MillerCntrRACC hosted an amazing Childhood Literacy Resource Fair and Town Hall featuring U.S. @RepHoulahan this afternoon on the @RACC_edu campus. We were thrilled to see so many Berks County residents in attendance! https://t.co/4RBSgadUCW
RACC_edu,2023-07-31 23:35:31+00:00,The @MillerCntrRACC hosted an amazing Childhood Literacy Resource Fair and Town Hall featuring U.S. @RepHoulahan this afternoon on the @RACC_edu campus. We were thrilled to see so many Berks County residents in attendance! https://t.co/4RBSgadUCW
