username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
marwilliamson,2023-07-04 00:33:36+00:00,2,War,0.7069864,positive,0.8506723046302795,"{'positive': 0.8506723046302795, 'neutral': 0.1090417355298996, 'negative': 0.04028593376278877}",joy,0.9484419822692872,"{'joy': 0.9484419822692871, 'optimism': 0.035748597234487534, 'anticipation': 0.0067588696256279945, 'surprise': 0.0035507874563336372, 'trust': 0.0013155140914022923, 'anger': 0.0011522563872858882, 'love': 0.0011487421579658985, 'disgust': 0.0011209500953555107, 'sadness': 0.00030524187604896724, 'fear': 0.00029704731423407793, 'pessimism': 0.00016009988030418754}",not-hate,0.9955054521560668,"{'not-hate': 0.9955054521560669, 'hate': 0.0044945464469492435}",non-offensive,0.8212904930114746,"{'non-offensive': 0.8212904930114746, 'offensive': 0.17870944738388062}",4.0,Republicans vs democrats,0.041860096,"Yay! (Oh Howard, just give it up.)",yay  howard,"[('yay', [2]), ('howard', [2])]","[('yay', ['War']), ('howard', ['War'])]"
WillHurd,2023-07-04 02:31:02+00:00,2,War,0.92034656,negative,0.8846122622489929,"{'negative': 0.8846122622489929, 'neutral': 0.10813301056623459, 'positive': 0.0072546666488051414}",anger,0.7500000596046448,"{'anger': 0.7500000596046448, 'disgust': 0.2365458607673645, 'fear': 0.0037826860789209604, 'sadness': 0.003772629192098975, 'pessimism': 0.002212355611845851, 'anticipation': 0.0015363771235570312, 'optimism': 0.001249348046258092, 'joy': 0.0002823479298967868, 'trust': 0.0002648952940944582, 'surprise': 0.0002514640800654888, 'love': 0.00010198111704085022}",not-hate,0.5547194480895996,"{'not-hate': 0.5547194480895996, 'hate': 0.4452805519104004}",offensive,0.6208335161209106,"{'offensive': 0.6208335161209106, 'non-offensive': 0.37916648387908936}",4.0,Republicans vs democrats,0.011388717,I'm not going to try to make Vladimir Putin my BFF. I'm going to treat him like the war criminal that he is. https://t.co/7nLAWyvkPS,going try vladimir putin bff going treat like war criminal,"[('putin', [2]), ('war', [2]), ('like', [2]), ('vladimir', [2]), ('going', [2]), ('try', [2]), ('criminal', [2]), ('treat', [2]), ('bff', [2])]","[('putin', ['War']), ('war', ['War']), ('like', ['War']), ('vladimir', ['War']), ('going', ['War']), ('try', ['War']), ('criminal', ['War']), ('treat', ['War']), ('bff', ['War'])]"
RobertKennedyJr,2023-07-04 03:59:01+00:00,2,War,0.62813854,negative,0.756358802318573,"{'negative': 0.756358802318573, 'neutral': 0.2266058772802353, 'positive': 0.017035353928804398}",anger,0.6728574633598328,"{'anger': 0.6728574633598328, 'disgust': 0.2689841389656067, 'optimism': 0.022050222381949425, 'anticipation': 0.016525153070688248, 'pessimism': 0.005090151447802782, 'sadness': 0.004914640448987484, 'joy': 0.003601463744416833, 'trust': 0.002134195528924465, 'fear': 0.0018505556508898735, 'surprise': 0.0016632929909974337, 'love': 0.0003286187129560858}",not-hate,0.8651031851768494,"{'not-hate': 0.8651031851768494, 'hate': 0.13489684462547302}",non-offensive,0.6378898620605469,"{'non-offensive': 0.6378898620605469, 'offensive': 0.36211010813713074}",6.0,Election/debate,0.20955086,.@ChrisLynnHedges nails it again — “These pimps of war con us into one conflict after another with flattering narratives that paint us as the world’s saviors.” https://t.co/nOcEVOd8vx,nail pimp war con conflict flattering narrative paint world savior,"[('war', [2, 6]), ('world', [2, 7]), ('narrative', [2, 6]), ('pimp', [2]), ('paint', [6]), ('conflict', [2]), ('nail', [7]), ('savior', [6]), ('con', [2]), ('flattering', [2])]","[('war', ['War', 'Election/debate']), ('world', ['War', 'Abortion/rights/guns']), ('narrative', ['War', 'Election/debate']), ('pimp', ['War']), ('paint', ['Election/debate']), ('conflict', ['War']), ('nail', ['Abortion/rights/guns']), ('savior', ['Election/debate']), ('con', ['War']), ('flattering', ['War'])]"
IngrahamAngle,2023-07-04 14:08:21+00:00,2,War,0.39735714,neutral,0.5081601142883301,"{'neutral': 0.5081601142883301, 'negative': 0.41529691219329834, 'positive': 0.0765429213643074}",joy,0.5426629185676575,"{'joy': 0.5426629185676575, 'anticipation': 0.12699924409389496, 'anger': 0.11978086829185486, 'optimism': 0.0830032154917717, 'disgust': 0.059381429105997086, 'surprise': 0.034573499113321304, 'fear': 0.01519195269793272, 'trust': 0.010458623990416527, 'love': 0.0035947151482105255, 'pessimism': 0.0023748527746647596, 'sadness': 0.0019787712953984737}",not-hate,0.9954441785812378,"{'not-hate': 0.9954441785812378, 'hate': 0.004555824212729931}",non-offensive,0.6104481220245361,"{'non-offensive': 0.6104481220245361, 'offensive': 0.38955193758010864}",5.0,Border/community/family,0.3240962,Read this article and remember that Biden’s Treasury secretary is excitedly traveling to China to suck up to them. Hong Kong leader says 8 overseas activists will be 'pursued for life' | Reuters https://t.co/rLJPGPIYje,read article remember bidens treasury secretary excitedly traveling china suck hong kong leader say overseas activist pursued life reuters,"[('reuters', [2]), ('overseas', [5, 4]), ('traveling', [5, 2]), ('china', [2, 4]), ('say', [4, 2]), ('activist', [2]), ('life', [5, 2]), ('bidens', [4, 5]), ('read', [4, 5]), ('secretary', [5, 4]), ('leader', [5, 2]), ('remember', [5, 2]), ('article', [4, 2]), ('hong', [2]), ('kong', [2]), ('pursued', [5]), ('suck', [4]), ('treasury', [5, 4]), ('excitedly', [2])]","[('reuters', ['War']), ('overseas', ['Border/community/family', 'Republicans vs democrats']), ('traveling', ['Border/community/family', 'War']), ('china', ['War', 'Republicans vs democrats']), ('say', ['Republicans vs democrats', 'War']), ('activist', ['War']), ('life', ['Border/community/family', 'War']), ('bidens', ['Republicans vs democrats', 'Border/community/family']), ('read', ['Republicans vs democrats', 'Border/community/family']), ('secretary', ['Border/community/family', 'Republicans vs democrats']), ('leader', ['Border/community/family', 'War']), ('remember', ['Border/community/family', 'War']), ('article', ['Republicans vs democrats', 'War']), ('hong', ['War']), ('kong', ['War']), ('pursued', ['Border/community/family']), ('suck', ['Republicans vs democrats']), ('treasury', ['Border/community/family', 'Republicans vs democrats']), ('excitedly', ['War'])]"
rickhasen,2023-07-04 18:33:17+00:00,2,War,0.4346429,negative,0.6721941828727722,"{'negative': 0.6721941828727722, 'neutral': 0.3145834803581238, 'positive': 0.013222352601587772}",disgust,0.3165815770626068,"{'disgust': 0.3165815770626068, 'fear': 0.3164139986038208, 'anger': 0.1815497726202011, 'anticipation': 0.10312403738498688, 'pessimism': 0.02526542730629444, 'sadness': 0.020975561812520027, 'optimism': 0.016848698258399963, 'surprise': 0.012272052466869354, 'trust': 0.004496637731790543, 'joy': 0.001902968855574727, 'love': 0.0005692123668268323}",not-hate,0.994200587272644,"{'not-hate': 0.994200587272644, 'hate': 0.005799408070743084}",non-offensive,0.8242871761322021,"{'non-offensive': 0.8242871761322021, 'offensive': 0.17571283876895905}",7.0,Abortion/rights/guns,0.36486503,#ELB: “How the far right tore apart one of the best tools to fight voter fraud” https://t.co/KsmVxvDBHb,far right tore apart best tool fight voter fraud,"[('right', [7, 2]), ('fight', [7, 2]), ('far', [7, 2]), ('best', [2, 7]), ('tool', [2, 7]), ('voter', [7, 4]), ('fraud', [4, 2]), ('apart', [2]), ('tore', [2])]","[('right', ['Abortion/rights/guns', 'War']), ('fight', ['Abortion/rights/guns', 'War']), ('far', ['Abortion/rights/guns', 'War']), ('best', ['War', 'Abortion/rights/guns']), ('tool', ['War', 'Abortion/rights/guns']), ('voter', ['Abortion/rights/guns', 'Republicans vs democrats']), ('fraud', ['Republicans vs democrats', 'War']), ('apart', ['War']), ('tore', ['War'])]"
RobertKennedyJr,2023-07-04 21:53:58+00:00,2,War,0.6020311,neutral,0.7825402617454529,"{'neutral': 0.7825402617454529, 'positive': 0.20719464123249054, 'negative': 0.010265135206282139}",optimism,0.8087886571884155,"{'optimism': 0.8087886571884155, 'joy': 0.110012486577034, 'anticipation': 0.03875444829463959, 'trust': 0.033044472336769104, 'love': 0.0032034963369369507, 'fear': 0.0017385483952239156, 'surprise': 0.0013676712987944484, 'pessimism': 0.0008875686908140779, 'anger': 0.0008705693180672824, 'sadness': 0.0007988655706867576, 'disgust': 0.000533265236299485}",not-hate,0.997408092021942,"{'not-hate': 0.9974080920219421, 'hate': 0.002591965487226844}",non-offensive,0.9499295949935912,"{'non-offensive': 0.9499295949935913, 'offensive': 0.050070375204086304}",5.0,Border/community/family,0.24772006,"In 1776, our founders declared independence. Now we must reclaim it. #Kennedy24 https://t.co/bz8OZknum8",founder declared independence reclaim,"[('independence', [5]), ('founder', [2]), ('declared', [2, 5]), ('reclaim', [2])]","[('independence', ['Border/community/family']), ('founder', ['War']), ('declared', ['War', 'Border/community/family']), ('reclaim', ['War'])]"
TheEconomist,2023-07-05 06:33:11+00:00,2,War,0.55643994,neutral,0.5947815775871277,"{'neutral': 0.5947815775871277, 'negative': 0.28586649894714355, 'positive': 0.11935192346572876}",optimism,0.8909384608268738,"{'optimism': 0.8909384608268738, 'joy': 0.052020106464624405, 'anticipation': 0.028751008212566376, 'trust': 0.015620725229382515, 'sadness': 0.0025818725116550922, 'anger': 0.002319600200280547, 'pessimism': 0.0021171895787119865, 'disgust': 0.001753007061779499, 'fear': 0.001547056483104825, 'love': 0.001438027829863131, 'surprise': 0.0009129013051278889}",not-hate,0.9971721768379213,"{'not-hate': 0.9971721768379211, 'hate': 0.0028278438840061426}",non-offensive,0.791631817817688,"{'non-offensive': 0.791631817817688, 'offensive': 0.2083682119846344}",1.0,American/economics/health,0.3328394,"Beef emits 31 times more CO₂ per calorie of food than tofu does. By cooking so many cows, we are cooking ourselves, too. Forgoing steaks may be one of the most efficient ways to reduce our carbon footprint https://t.co/zhGAmCAajc",beef emits time  calorie food tofu cooking cow cooking forgoing steak efficient way reduce carbon footprint,"[('way', [2, 1]), ('time', [1, 2]), ('carbon', [1, 2]), ('reduce', [1]), ('food', [1, 5]), ('footprint', [2]), ('cow', [2]), ('beef', [5]), ('steak', [1]), ('efficient', [1]), ('cooking', [2]), ('tofu', [2]), ('calorie', [2]), ('emits', [2]), ('forgoing', [2])]","[('way', ['War', 'American/economics/health']), ('time', ['American/economics/health', 'War']), ('carbon', ['American/economics/health', 'War']), ('reduce', ['American/economics/health']), ('food', ['American/economics/health', 'Border/community/family']), ('footprint', ['War']), ('cow', ['War']), ('beef', ['Border/community/family']), ('steak', ['American/economics/health']), ('efficient', ['American/economics/health']), ('cooking', ['War']), ('tofu', ['War']), ('calorie', ['War']), ('emits', ['War']), ('forgoing', ['War'])]"
IngrahamAngle,2023-07-05 14:22:36+00:00,2,War,0.44018376,negative,0.7103499174118042,"{'negative': 0.7103499174118042, 'neutral': 0.2802318334579468, 'positive': 0.009418247267603874}",anticipation,0.2293192893266677,"{'anticipation': 0.22931928932666779, 'anger': 0.2280622124671936, 'disgust': 0.22672046720981598, 'fear': 0.2047269344329834, 'surprise': 0.03299587965011597, 'optimism': 0.029722098261117935, 'joy': 0.013352624140679836, 'pessimism': 0.013143032789230347, 'trust': 0.010439468547701836, 'sadness': 0.0096054058521986, 'love': 0.0019126641564071178}",not-hate,0.9962807297706604,"{'not-hate': 0.9962807297706604, 'hate': 0.003719273256137967}",non-offensive,0.9089998602867126,"{'non-offensive': 0.9089998602867126, 'offensive': 0.09100010246038437}",5.0,Border/community/family,0.38228297,Our business community supports the CCP. Hong Kong issues arrest warrants and offers bounties for eight pro-democracy advocates now living abroad. https://t.co/d0VeaiDt0c via @WSJopinion,business community support ccp hong kong issue arrest warrant offer bounty pro democracy advocate living abroad,"[('democracy', [2, 5]), ('support', [5, 2]), ('abroad', [5, 2]), ('arrest', [2]), ('pro', [2, 8]), ('offer', [5, 2]), ('issue', [5, 8]), ('business', [8, 2]), ('community', [5, 8]), ('living', [5]), ('warrant', [5]), ('hong', [2]), ('kong', [2]), ('advocate', [5, 8]), ('ccp', [2, 5]), ('bounty', [2])]","[('democracy', ['War', 'Border/community/family']), ('support', ['Border/community/family', 'War']), ('abroad', ['Border/community/family', 'War']), ('arrest', ['War']), ('pro', ['War', 'Infrastructure/job/energy']), ('offer', ['Border/community/family', 'War']), ('issue', ['Border/community/family', 'Infrastructure/job/energy']), ('business', ['Infrastructure/job/energy', 'War']), ('community', ['Border/community/family', 'Infrastructure/job/energy']), ('living', ['Border/community/family']), ('warrant', ['Border/community/family']), ('hong', ['War']), ('kong', ['War']), ('advocate', ['Border/community/family', 'Infrastructure/job/energy']), ('ccp', ['War', 'Border/community/family']), ('bounty', ['War'])]"
rickhasen,2023-07-05 16:33:08+00:00,2,War,0.50299746,negative,0.8844057321548462,"{'negative': 0.8844057321548462, 'neutral': 0.10955564677715302, 'positive': 0.006038561463356018}",disgust,0.5002155303955078,"{'disgust': 0.5002155303955078, 'anger': 0.37280750274658203, 'sadness': 0.04144949093461037, 'anticipation': 0.03266972675919533, 'pessimism': 0.0301772803068161, 'optimism': 0.011453534476459026, 'fear': 0.003711894154548645, 'surprise': 0.003544936887919903, 'trust': 0.0020971184130758047, 'joy': 0.001570008578710258, 'love': 0.00030297390185296535}",not-hate,0.9958095550537108,"{'not-hate': 0.9958095550537109, 'hate': 0.004190403968095779}",non-offensive,0.8851962089538574,"{'non-offensive': 0.8851962089538574, 'offensive': 0.1148037537932396}",1.0,American/economics/health,0.38973466,#ELB: “Our two-party political system isn’t working. The fix? More parties.” https://t.co/sJHXCi1frY,party political system working fix party,"[('political', [2, 1]), ('system', [1, 2]), ('fix', [1, 2]), ('party', [2, 1]), ('working', [1, 2])]","[('political', ['War', 'American/economics/health']), ('system', ['American/economics/health', 'War']), ('fix', ['American/economics/health', 'War']), ('party', ['War', 'American/economics/health']), ('working', ['American/economics/health', 'War'])]"
IngrahamAngle,2023-07-06 02:41:48+00:00,2,War,0.49892226,neutral,0.7306457161903381,"{'neutral': 0.7306457161903381, 'negative': 0.2541581988334656, 'positive': 0.015196098946034908}",anticipation,0.6723886728286743,"{'anticipation': 0.6723886728286743, 'surprise': 0.12458434700965881, 'fear': 0.09092939645051956, 'disgust': 0.03454505652189255, 'joy': 0.01581229642033577, 'pessimism': 0.015246136114001274, 'anger': 0.015176844783127308, 'trust': 0.010586443357169628, 'sadness': 0.01020765770226717, 'optimism': 0.008495829999446869, 'love': 0.002027381444349885}",not-hate,0.9791600108146667,"{'not-hate': 0.9791600108146667, 'hate': 0.020840007811784744}",offensive,0.5244868993759155,"{'offensive': 0.5244868993759155, 'non-offensive': 0.47551313042640686}",7.0,Abortion/rights/guns,0.17867944,Not the Babylon Bee: Bill de Blasio wondered if marrying a self-identified lesbian meant there was a 'time bomb ticking' in his marriage https://t.co/FPXdbBZe5D,babylon bee bill  blasio wondered marrying self identified lesbian meant time bomb ticking marriage,"[('time', [2, 1]), ('bomb', [2]), ('meant', [2, 1]), ('bill', [1, 7]), ('self', [2, 7]), ('marriage', [7]), ('identified', [6]), ('lesbian', [2]), ('wondered', [6]), ('ticking', [1]), ('bee', [7]), ('babylon', [2]), ('blasio', [2]), ('marrying', [2])]","[('time', ['War', 'American/economics/health']), ('bomb', ['War']), ('meant', ['War', 'American/economics/health']), ('bill', ['American/economics/health', 'Abortion/rights/guns']), ('self', ['War', 'Abortion/rights/guns']), ('marriage', ['Abortion/rights/guns']), ('identified', ['Election/debate']), ('lesbian', ['War']), ('wondered', ['Election/debate']), ('ticking', ['American/economics/health']), ('bee', ['Abortion/rights/guns']), ('babylon', ['War']), ('blasio', ['War']), ('marrying', ['War'])]"
