username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
marklevinshow,2023-08-14 04:19:54+00:00,3,News/radio/livestream,0.7082712,negative,0.4738280475139618,disgust,0.3855147659778595,6.0,Election/debate,0.04168346,Holy crap https://t.co/7Xb9CboIRD,holy crap,"[('holy', [3]), ('crap', [3])]","[('holy', ['News/radio/livestream']), ('crap', ['News/radio/livestream'])]"
larryelder,2023-08-14 19:30:29+00:00,3,News/radio/livestream,0.51567394,positive,0.886018693447113,anticipation,0.585459291934967,6.0,Election/debate,0.3905136,Larry Elder is the BEST Candidate in 2024? | Interview with Larry Elder https://t.co/4DeF1XmK6Z #WeveGotACountryToSave,larry elder best candidate interview larry elder,"[('interview', [6]), ('candidate', [6]), ('best', [6]), ('larry', [3]), ('elder', [3])]","[('interview', ['Election/debate']), ('candidate', ['Election/debate']), ('best', ['Election/debate']), ('larry', ['News/radio/livestream']), ('elder', ['News/radio/livestream'])]"
larryelder,2023-08-15 20:35:51+00:00,3,News/radio/livestream,0.44784042,neutral,0.5971264839172363,anger,0.6801338195800781,4.0,Republicans vs democrats,0.42013156,Video: ‘They Treat Villains Like Victims’: Larry Elder Blasts California Gov. Gavin Newsom https://t.co/NbHEsBYyIJ #WeveGotACountryToSave,video treat villain like victim larry elder blast california gov gavin newsom,"[('like', [4, 5]), ('blast', [4, 5]), ('victim', [4, 5]), ('video', [4, 5]), ('gavin', [3]), ('newsom', [3, 4]), ('california', [3, 4]), ('treat', [5, 4]), ('gov', [4, 5]), ('larry', [3]), ('elder', [3]), ('villain', [3])]","[('like', ['Republicans vs democrats', 'Border/community/family']), ('blast', ['Republicans vs democrats', 'Border/community/family']), ('victim', ['Republicans vs democrats', 'Border/community/family']), ('video', ['Republicans vs democrats', 'Border/community/family']), ('gavin', ['News/radio/livestream']), ('newsom', ['News/radio/livestream', 'Republicans vs democrats']), ('california', ['News/radio/livestream', 'Republicans vs democrats']), ('treat', ['Border/community/family', 'Republicans vs democrats']), ('gov', ['Republicans vs democrats', 'Border/community/family']), ('larry', ['News/radio/livestream']), ('elder', ['News/radio/livestream']), ('villain', ['News/radio/livestream'])]"
rickhasen,2023-08-16 05:33:36+00:00,3,News/radio/livestream,0.5623234,neutral,0.9222633838653564,anticipation,0.610378623008728,5.0,Border/community/family,0.06256828,RT @NormOrnstein: Insights from @rickhasen https://t.co/4hVVxX85Tn,insight,"[('insight', [3])]","[('insight', ['News/radio/livestream'])]"
larryelder,2023-08-16 07:30:28+00:00,3,News/radio/livestream,0.8248087,neutral,0.6936740875244141,anticipation,0.4493215680122375,4.0,Republicans vs democrats,0.025056086,Larry Elder Will keep the USA from becoming California https://t.co/6cB8xYFTA9 #WeveGotACountryToSave,larry elder usa california,"[('california', [3]), ('larry', [3]), ('usa', [3]), ('elder', [3])]","[('california', ['News/radio/livestream']), ('larry', ['News/radio/livestream']), ('usa', ['News/radio/livestream']), ('elder', ['News/radio/livestream'])]"
IngrahamAngle,2023-08-16 18:57:05+00:00,3,News/radio/livestream,0.4551055,negative,0.5893424153327942,optimism,0.3431071937084198,6.0,Election/debate,0.35701826,"This should be a wake up call to all serious Republicans, you will be in the crosshairs next. https://t.co/F2fpmJibnI",wake republican crosshairs,"[('republican', [6]), ('wake', [3, 6]), ('crosshairs', [3])]","[('republican', ['Election/debate']), ('wake', ['News/radio/livestream', 'Election/debate']), ('crosshairs', ['News/radio/livestream'])]"
larryelder,2023-08-17 16:25:42+00:00,3,News/radio/livestream,0.71973705,neutral,0.9135393500328064,anger,0.5384178161621094,5.0,Border/community/family,0.2119563,"Larry Elder on ‘The Breakfast Club’ Hosted by @cthagod: ‘Systemic Racism,’ Fatherlessness In Black America https://t.co/TIpnTYOIAW #WeveGotACountryToSave",larry elder breakfast club hosted systemic racism fatherlessness black america,"[('america', [5]), ('black', [3, 5]), ('racism', [3]), ('larry', [3]), ('hosted', [5]), ('club', [3, 5]), ('systemic', [3]), ('breakfast', [3, 5]), ('fatherlessness', [3]), ('elder', [3])]","[('america', ['Border/community/family']), ('black', ['News/radio/livestream', 'Border/community/family']), ('racism', ['News/radio/livestream']), ('larry', ['News/radio/livestream']), ('hosted', ['Border/community/family']), ('club', ['News/radio/livestream', 'Border/community/family']), ('systemic', ['News/radio/livestream']), ('breakfast', ['News/radio/livestream', 'Border/community/family']), ('fatherlessness', ['News/radio/livestream']), ('elder', ['News/radio/livestream'])]"
larryelder,2023-08-18 06:38:40+00:00,3,News/radio/livestream,0.6117497,neutral,0.8803986310958862,joy,0.7204380631446838,1.0,American/economics/health,0.21005799,RT @malachimaxeyusa: Professional tap dancer Charlemagne the God cooked on his own radio show by Larry Elder https://t.co/12ZXs8Dt8y,professional tap dancer charlemagne god cooked radio larry elder,"[('god', [3, 2]), ('larry', [3]), ('dancer', [1, 3]), ('radio', [3]), ('professional', [1]), ('tap', [3, 1]), ('cooked', [2]), ('elder', [3]), ('charlemagne', [3])]","[('god', ['News/radio/livestream', 'War']), ('larry', ['News/radio/livestream']), ('dancer', ['American/economics/health', 'News/radio/livestream']), ('radio', ['News/radio/livestream']), ('professional', ['American/economics/health']), ('tap', ['News/radio/livestream', 'American/economics/health']), ('cooked', ['War']), ('elder', ['News/radio/livestream']), ('charlemagne', ['News/radio/livestream'])]"
larryelder,2023-08-18 09:19:44+00:00,3,News/radio/livestream,0.67410064,neutral,0.9337152242660522,anticipation,0.3706679344177246,5.0,Border/community/family,0.20074926,RT @CitizenFreePres: Larry Elder schools Charlemagne the God. https://t.co/yhfK0RLB6n,larry elder school charlemagne god,"[('god', [3, 5]), ('school', [5]), ('larry', [3]), ('elder', [3]), ('charlemagne', [3])]","[('god', ['News/radio/livestream', 'Border/community/family']), ('school', ['Border/community/family']), ('larry', ['News/radio/livestream']), ('elder', ['News/radio/livestream']), ('charlemagne', ['News/radio/livestream'])]"
larryelder,2023-08-18 14:44:01+00:00,3,News/radio/livestream,0.7811368,neutral,0.8153102993965149,disgust,0.3736171722412109,5.0,Border/community/family,0.03127066,RT @TrueBlackTea: .@larryelder nuked The Breakfast Club. https://t.co/aWgbG4ILlU,nuked breakfast club,"[('club', [3]), ('breakfast', [3]), ('nuked', [3])]","[('club', ['News/radio/livestream']), ('breakfast', ['News/radio/livestream']), ('nuked', ['News/radio/livestream'])]"
larryelder,2023-08-18 18:11:41+00:00,3,News/radio/livestream,0.61195874,negative,0.8427461981773376,anger,0.4896466732025146,4.0,Republicans vs democrats,0.19393536,I don't like neither one of them but Larry Elder hella checked Charlem... | larry elder | TikTok https://t.co/vmdo72kaIi,like larry elder hella checked charlem larry elder tiktok,"[('like', [4, 5]), ('larry', [3]), ('tiktok', [4]), ('checked', [5]), ('elder', [3]), ('charlem', [3]), ('hella', [3])]","[('like', ['Republicans vs democrats', 'Border/community/family']), ('larry', ['News/radio/livestream']), ('tiktok', ['Republicans vs democrats']), ('checked', ['Border/community/family']), ('elder', ['News/radio/livestream']), ('charlem', ['News/radio/livestream']), ('hella', ['News/radio/livestream'])]"
larryelder,2023-08-18 18:50:13+00:00,3,News/radio/livestream,0.78267276,neutral,0.5480675101280212,optimism,0.912253439426422,2.0,War,0.14222412,Larry Elder HUMILIATES Charlamagne Tha God To His Face When CONFRONTED On His ‘N Wake Up Call’ https://t.co/IDI0at9SZ0 #WeveGotACountryToSave,larry elder humiliates charlamagne tha god face confronted  wake,"[('god', [3, 2]), ('wake', [3, 2]), ('confronted', [3]), ('face', [2]), ('larry', [3]), ('elder', [3]), ('humiliates', [3]), ('tha', [3]), ('charlamagne', [3])]","[('god', ['News/radio/livestream', 'War']), ('wake', ['News/radio/livestream', 'War']), ('confronted', ['News/radio/livestream']), ('face', ['War']), ('larry', ['News/radio/livestream']), ('elder', ['News/radio/livestream']), ('humiliates', ['News/radio/livestream']), ('tha', ['News/radio/livestream']), ('charlamagne', ['News/radio/livestream'])]"
larryelder,2023-08-18 20:21:53+00:00,3,News/radio/livestream,0.6097125,neutral,0.7614248394966125,anger,0.5918923616409302,5.0,Border/community/family,0.32195082,Larry Elder feuds with Charlamagne Tha God over Biden's 'You ain't Black' line: 'Should've been wake-up call' https://t.co/YdMZwvtnkC #WeveGotACountryToSave,larry elder feud charlamagne tha god biden  black line wake,"[('biden', [5]), ('god', [3, 5]), ('black', [3, 5]), ('wake', [3]), ('line', [5]), ('larry', [3]), ('elder', [3]), ('feud', [5]), ('tha', [3]), ('charlamagne', [3])]","[('biden', ['Border/community/family']), ('god', ['News/radio/livestream', 'Border/community/family']), ('black', ['News/radio/livestream', 'Border/community/family']), ('wake', ['News/radio/livestream']), ('line', ['Border/community/family']), ('larry', ['News/radio/livestream']), ('elder', ['News/radio/livestream']), ('feud', ['Border/community/family']), ('tha', ['News/radio/livestream']), ('charlamagne', ['News/radio/livestream'])]"
