username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
politico,2023-10-18 11:03:21+00:00,3,News/radio/livestream,0.39614493,neutral,0.9321274161338806,"{'neutral': 0.9321274161338806, 'positive': 0.06300088763237, 'negative': 0.004871703218668699}",anticipation,0.7181966304779053,"{'anticipation': 0.7181966304779053, 'optimism': 0.1101691722869873, 'joy': 0.05923023819923401, 'trust': 0.03051120415329933, 'surprise': 0.02901315875351429, 'disgust': 0.013939384371042252, 'anger': 0.011287280358374119, 'pessimism': 0.009018803015351295, 'fear': 0.009011249989271164, 'sadness': 0.006204952020198107, 'love': 0.0034178306814283133}",6.0,Election/debate,0.29373613,"Christina Pascucci, TV anchor, is running for Senate in California https://t.co/Qd59dsgZ1t",christina pascucci  anchor running senate california,"[('running', [6, 1]), ('california', [3, 6]), ('senate', [6, 1]), ('anchor', [3]), ('christina', [1]), ('pascucci', [3])]","[('running', ['Election/debate', 'American/economics/health']), ('california', ['News/radio/livestream', 'Election/debate']), ('senate', ['Election/debate', 'American/economics/health']), ('anchor', ['News/radio/livestream']), ('christina', ['American/economics/health']), ('pascucci', ['News/radio/livestream'])]"
WashTimesOpEd,2023-10-18 22:01:26+00:00,3,News/radio/livestream,0.42504945,neutral,0.915858805179596,"{'neutral': 0.915858805179596, 'positive': 0.07069955766201019, 'negative': 0.01344162318855524}",anticipation,0.4769423007965088,"{'anticipation': 0.4769423007965088, 'optimism': 0.2900499105453491, 'anger': 0.05637752264738083, 'joy': 0.05489295721054077, 'disgust': 0.04985133931040764, 'trust': 0.027011994272470474, 'surprise': 0.014464132487773895, 'pessimism': 0.012992397882044315, 'sadness': 0.010425767861306667, 'fear': 0.004894460551440716, 'love': 0.0020971845369786024}",6.0,Election/debate,0.4247471,Letter to the editor: Standing with DeSantis https://t.co/oyfLInxBsk,letter editor standing desantis,"[('letter', [3]), ('editor', [3]), ('desantis', [6]), ('standing', [6])]","[('letter', ['News/radio/livestream']), ('editor', ['News/radio/livestream']), ('desantis', ['Election/debate']), ('standing', ['Election/debate'])]"
JackPosobiec,2023-10-19 00:38:26+00:00,3,News/radio/livestream,0.7080286,positive,0.5813552141189575,"{'positive': 0.5813552141189575, 'neutral': 0.40110117197036743, 'negative': 0.017543641850352287}",joy,0.4024041295051574,"{'joy': 0.40240412950515747, 'anticipation': 0.19194822013378143, 'disgust': 0.11525117605924606, 'surprise': 0.08688526600599289, 'sadness': 0.056686509400606155, 'anger': 0.05486252158880234, 'optimism': 0.035188473761081696, 'fear': 0.019933879375457764, 'pessimism': 0.017671115696430206, 'trust': 0.009653134271502495, 'love': 0.009515659883618355}",6.0,Election/debate,0.04171814,Holy shlit https://t.co/IGsaASJiWo,holy shlit,"[('holy', [3]), ('shlit', [3])]","[('holy', ['News/radio/livestream']), ('shlit', ['News/radio/livestream'])]"
JCTshirts,2023-10-19 07:05:21+00:00,3,News/radio/livestream,0.64039797,neutral,0.6237435340881348,"{'neutral': 0.6237435340881348, 'negative': 0.2994771897792816, 'positive': 0.07677925378084183}",anger,0.6280362606048584,"{'anger': 0.6280362606048584, 'disgust': 0.32540363073349, 'joy': 0.026144735515117645, 'sadness': 0.013151317834854126, 'optimism': 0.001796696917153895, 'pessimism': 0.0014704916393384337, 'surprise': 0.0012890369398519397, 'anticipation': 0.0011970653431490064, 'love': 0.0008233526605181396, 'fear': 0.00040595323662273586, 'trust': 0.0002815131447277963}",2.0,War,0.26561683,Biden's Merry Mishaps Ugly Christmas Sweater by JCTshirtsandmore https://t.co/oFTKXfeRu7 via @Etsy #political #politicalcartoon #uglysweater #UglyChristmasSweater #Christmasgifts #Christmas2023 #ChristmasCountdown #Holidays #Biden #Trump #BidenWorstPresidentEver #Biden2024,biden  merry mishap ugly christmas sweater jctshirtsandmore,"[('biden', [2]), ('ugly', [2]), ('christmas', [3]), ('merry', [3]), ('sweater', [3]), ('mishap', [3]), ('jctshirtsandmore', [3])]","[('biden', ['War']), ('ugly', ['War']), ('christmas', ['News/radio/livestream']), ('merry', ['News/radio/livestream']), ('sweater', ['News/radio/livestream']), ('mishap', ['News/radio/livestream']), ('jctshirtsandmore', ['News/radio/livestream'])]"
bernadetteaz08,2023-10-19 10:41:44+00:00,3,News/radio/livestream,0.3593941,negative,0.7060275673866272,"{'negative': 0.7060275673866272, 'neutral': 0.27922722697257996, 'positive': 0.014745214022696018}",fear,0.9538785219192504,"{'fear': 0.9538785219192505, 'sadness': 0.02011175826191902, 'pessimism': 0.010023017413914204, 'disgust': 0.008752004243433475, 'anger': 0.004288486670702696, 'anticipation': 0.0013767639175057411, 'optimism': 0.0004896647878922522, 'surprise': 0.0004803664342034608, 'trust': 0.0002180914452765137, 'joy': 0.0002149655483663082, 'love': 0.0001664093288127333}",7.0,Abortion/rights/guns,0.3072919,@Pink I’m a truck driver running for Congress as a Democrat &amp; I can’t display my campaign signage on my semi-truck or it may be vandalized at a truck stop and I worry my dog may be hurt bcuz his fur momma is running against an extremist 🇺🇸 https://t.co/qRyzwW5qOF,truck driver running congress democrat display campaign signage semi truck vandalized truck stop worry dog hurt bcuz fur momma running extremist,"[('congress', [7, 1]), ('dog', [7]), ('hurt', [1, 6]), ('display', [3]), ('worry', [7, 6]), ('running', [6, 7]), ('campaign', [6, 7]), ('democrat', [7, 1]), ('stop', [7, 1]), ('driver', [3, 1]), ('truck', [3]), ('extremist', [7]), ('semi', [7]), ('bcuz', [7]), ('momma', [1]), ('fur', [3]), ('signage', [3]), ('vandalized', [3])]","[('congress', ['Abortion/rights/guns', 'American/economics/health']), ('dog', ['Abortion/rights/guns']), ('hurt', ['American/economics/health', 'Election/debate']), ('display', ['News/radio/livestream']), ('worry', ['Abortion/rights/guns', 'Election/debate']), ('running', ['Election/debate', 'Abortion/rights/guns']), ('campaign', ['Election/debate', 'Abortion/rights/guns']), ('democrat', ['Abortion/rights/guns', 'American/economics/health']), ('stop', ['Abortion/rights/guns', 'American/economics/health']), ('driver', ['News/radio/livestream', 'American/economics/health']), ('truck', ['News/radio/livestream']), ('extremist', ['Abortion/rights/guns']), ('semi', ['Abortion/rights/guns']), ('bcuz', ['Abortion/rights/guns']), ('momma', ['American/economics/health']), ('fur', ['News/radio/livestream']), ('signage', ['News/radio/livestream']), ('vandalized', ['News/radio/livestream'])]"
MuskUltra,2023-10-19 13:38:07+00:00,3,News/radio/livestream,0.42524594,neutral,0.7969322800636292,"{'neutral': 0.7969322800636292, 'negative': 0.16143742203712463, 'positive': 0.0416303388774395}",disgust,0.3137132823467254,"{'disgust': 0.31371328234672546, 'anticipation': 0.28755566477775574, 'anger': 0.12051929533481598, 'surprise': 0.0996633842587471, 'sadness': 0.08270195126533508, 'pessimism': 0.035825762897729874, 'joy': 0.025533687323331833, 'fear': 0.01481194980442524, 'optimism': 0.009930536150932312, 'trust': 0.007221477571874857, 'love': 0.0025230187457054853}",4.0,Republicans vs democrats,0.22476159,@stillgray How did Joes nuts migrate to his chin? #thursdaymorning #Biden2024,joes nut migrate chin,"[('nut', [4]), ('joes', [8]), ('migrate', [3]), ('chin', [3])]","[('nut', ['Republicans vs democrats']), ('joes', ['Infrastructure/job/energy']), ('migrate', ['News/radio/livestream']), ('chin', ['News/radio/livestream'])]"
MakeinSabrina,2023-10-19 15:59:22+00:00,3,News/radio/livestream,0.56246424,neutral,0.940984308719635,"{'neutral': 0.940984308719635, 'positive': 0.030025040730834007, 'negative': 0.028990674763917923}",anticipation,0.5863553285598755,"{'anticipation': 0.5863553285598755, 'disgust': 0.12482012063264847, 'anger': 0.08205772191286087, 'surprise': 0.05553484708070755, 'joy': 0.03699895739555359, 'sadness': 0.03334957733750343, 'optimism': 0.02792985551059246, 'pessimism': 0.022537745535373688, 'trust': 0.01530824601650238, 'fear': 0.011960996314883232, 'love': 0.003146671922877431}",4.0,Republicans vs democrats,0.06250832,Do #democrats also qualify as #housespeaker? #Capitol #DC @TheDemocrats @HouseGOP @SenateGOP #USA Cc: @POTUS @barackobama,qualify ,"[('qualify', [3])]","[('qualify', ['News/radio/livestream'])]"
Theb55,2023-10-19 16:19:35+00:00,3,News/radio/livestream,0.43794912,neutral,0.8758758306503296,"{'neutral': 0.8758758306503296, 'negative': 0.10028277337551117, 'positive': 0.02384137734770775}",disgust,0.3403027951717376,"{'disgust': 0.34030279517173767, 'anger': 0.3253549039363861, 'anticipation': 0.1975935846567154, 'optimism': 0.033909909427165985, 'sadness': 0.029245581477880478, 'pessimism': 0.02088080160319805, 'joy': 0.020539937540888786, 'surprise': 0.016646871343255043, 'fear': 0.00784708745777607, 'trust': 0.006457722280174494, 'love': 0.0012207607505843043}",4.0,Republicans vs democrats,0.26821065,The spokesperson for the GOP Congressional “Dunning-Kruger” club. #uspoli #USPolitics,spokesperson gop congressional dunning kruger club,"[('gop', [6, 4]), ('spokesperson', [4]), ('congressional', [6, 4]), ('club', [3, 4]), ('dunning', [3]), ('kruger', [3])]","[('gop', ['Election/debate', 'Republicans vs democrats']), ('spokesperson', ['Republicans vs democrats']), ('congressional', ['Election/debate', 'Republicans vs democrats']), ('club', ['News/radio/livestream', 'Republicans vs democrats']), ('dunning', ['News/radio/livestream']), ('kruger', ['News/radio/livestream'])]"
ShannonMcLendon,2023-10-19 16:24:15+00:00,3,News/radio/livestream,0.424896,positive,0.7877241373062134,"{'positive': 0.7877241373062134, 'neutral': 0.17780987918376923, 'negative': 0.034465938806533813}",anger,0.7662085890769958,"{'anger': 0.7662085890769958, 'disgust': 0.2028041034936905, 'anticipation': 0.010101254098117352, 'joy': 0.00781724601984024, 'optimism': 0.005631410516798496, 'sadness': 0.0023760537151247263, 'pessimism': 0.0016514762537553906, 'surprise': 0.0016054048901423812, 'trust': 0.001075850217603147, 'fear': 0.0003850956563837826, 'love': 0.0003434841928537935}",4.0,Republicans vs democrats,0.24101655,@JoJoFromJerz I would pay per view the crap outta that. #Biden2024,pay view crap outta,"[('view', [4, 1]), ('outta', [3]), ('pay', [1, 4]), ('crap', [3])]","[('view', ['Republicans vs democrats', 'American/economics/health']), ('outta', ['News/radio/livestream']), ('pay', ['American/economics/health', 'Republicans vs democrats']), ('crap', ['News/radio/livestream'])]"
lor_star,2023-10-19 17:16:53+00:00,3,News/radio/livestream,0.37494692,neutral,0.7154461741447449,"{'neutral': 0.7154461741447449, 'positive': 0.2682098150253296, 'negative': 0.016343988478183746}",anticipation,0.3333228230476379,"{'anticipation': 0.33332282304763794, 'anger': 0.30355149507522583, 'disgust': 0.2001926153898239, 'optimism': 0.07136306911706924, 'fear': 0.021203966811299324, 'pessimism': 0.019636426120996475, 'sadness': 0.013167602010071278, 'trust': 0.0131263742223382, 'joy': 0.011738970875740051, 'surprise': 0.011678892187774181, 'love': 0.00101776875089854}",1.0,American/economics/health,0.37485132,We're here awaiting your command. #Democrats https://t.co/FASVNXl6JK,awaiting command,"[('command', [1]), ('awaiting', [3])]","[('command', ['American/economics/health']), ('awaiting', ['News/radio/livestream'])]"
