username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
CollinRugg,2023-07-24 01:58:04+00:00,4,Republicans vs democrats,0.62238276,negative,0.6303290724754333,"{'negative': 0.6303290724754333, 'neutral': 0.3607913851737976, 'positive': 0.00887959636747837}",disgust,0.3703685700893402,"{'disgust': 0.3703685700893402, 'anger': 0.24248534440994263, 'fear': 0.22848288714885712, 'anticipation': 0.08697923272848129, 'surprise': 0.023064883425831795, 'sadness': 0.019691381603479385, 'pessimism': 0.018381033092737198, 'optimism': 0.005026733037084341, 'trust': 0.0028361522126942873, 'joy': 0.0019887664820998907, 'love': 0.000695015478413552}",1.0,American/economics/health,0.32398063,House Republicans say texts and emails prove Pelosi’s office created and edited failed Capitol security plan on J6: https://t.co/q9s4vWOZhc,house republican text email prove pelosis office created edited failed capitol security plan,"[('security', [1, 4]), ('office', [4, 1]), ('capitol', [4]), ('house', [4, 1]), ('republican', [4, 1]), ('failed', [4, 1]), ('email', [4]), ('text', [4, 1]), ('prove', [4, 1]), ('plan', [1, 4]), ('created', [1, 4]), ('edited', [4]), ('pelosis', [4])]","[('security', ['American/economics/health', 'Republicans vs democrats']), ('office', ['Republicans vs democrats', 'American/economics/health']), ('capitol', ['Republicans vs democrats']), ('house', ['Republicans vs democrats', 'American/economics/health']), ('republican', ['Republicans vs democrats', 'American/economics/health']), ('failed', ['Republicans vs democrats', 'American/economics/health']), ('email', ['Republicans vs democrats']), ('text', ['Republicans vs democrats', 'American/economics/health']), ('prove', ['Republicans vs democrats', 'American/economics/health']), ('plan', ['American/economics/health', 'Republicans vs democrats']), ('created', ['American/economics/health', 'Republicans vs democrats']), ('edited', ['Republicans vs democrats']), ('pelosis', ['Republicans vs democrats'])]"
NateSilver538,2023-07-24 03:19:36+00:00,4,Republicans vs democrats,0.42530125,negative,0.8553094267845154,"{'negative': 0.8553094267845154, 'neutral': 0.12295262515544891, 'positive': 0.02173798903822899}",sadness,0.8205890655517578,"{'sadness': 0.8205890655517578, 'pessimism': 0.06592712551355362, 'disgust': 0.059197381138801575, 'anger': 0.043345771729946136, 'optimism': 0.004786382429301739, 'anticipation': 0.002174945781007409, 'fear': 0.0014627930941060185, 'joy': 0.0010895299492403865, 'trust': 0.0005672300467267632, 'surprise': 0.0005417561042122543, 'love': 0.00031809043139219284}",6.0,Election/debate,0.2827582,There's no one dumber than the person who thinks they're wise for being miserable.,dumber person think wise miserable,"[('person', [4, 6]), ('think', [4, 6]), ('wise', [4]), ('dumber', [3]), ('miserable', [6])]","[('person', ['Republicans vs democrats', 'Election/debate']), ('think', ['Republicans vs democrats', 'Election/debate']), ('wise', ['Republicans vs democrats']), ('dumber', ['News/radio/livestream']), ('miserable', ['Election/debate'])]"
rickhasen,2023-07-24 13:54:14+00:00,4,Republicans vs democrats,0.7622081,neutral,0.8835064768791199,"{'neutral': 0.8835064768791199, 'negative': 0.08984580636024475, 'positive': 0.02664771117269993}",disgust,0.23027303814888,"{'disgust': 0.23027303814888, 'fear': 0.22231259942054749, 'anticipation': 0.20609444379806519, 'anger': 0.20573630928993225, 'surprise': 0.08590666949748993, 'pessimism': 0.01313217543065548, 'sadness': 0.010154547169804573, 'optimism': 0.0084504010155797, 'joy': 0.008107786998152733, 'trust': 0.007885731756687164, 'love': 0.001946343807503581}",5.0,Border/community/family,0.14363761,#ELB: “Unpacking the ‘Surprise’ Crime in DOJ’s Target Letter to Trump” https://t.co/noAQA9Ekxe,unpacking surprise crime doj target letter trump,"[('letter', [4]), ('trump', [4]), ('crime', [4, 5]), ('doj', [4]), ('target', [4, 5]), ('surprise', [4]), ('unpacking', [5])]","[('letter', ['Republicans vs democrats']), ('trump', ['Republicans vs democrats']), ('crime', ['Republicans vs democrats', 'Border/community/family']), ('doj', ['Republicans vs democrats']), ('target', ['Republicans vs democrats', 'Border/community/family']), ('surprise', ['Republicans vs democrats']), ('unpacking', ['Border/community/family'])]"
rickhasen,2023-07-24 14:03:34+00:00,4,Republicans vs democrats,0.8537998,neutral,0.7780104875564575,"{'neutral': 0.7780104875564575, 'negative': 0.20117586851119995, 'positive': 0.020813602954149246}",disgust,0.4628832340240478,"{'disgust': 0.46288323402404785, 'anger': 0.2862420678138733, 'anticipation': 0.1105203926563263, 'sadness': 0.062351442873477936, 'pessimism': 0.029235292226076126, 'surprise': 0.021443193778395653, 'joy': 0.009744754992425442, 'optimism': 0.008285163901746273, 'fear': 0.004848818760365248, 'trust': 0.0035173718351870775, 'love': 0.0009282904793508351}",6.0,Election/debate,0.02095578,#ELB: Opting Out of California’s New Ballot Transparency Law https://t.co/C7wQlaoQEj,opting california ballot transparency law,"[('law', [4]), ('california', [4]), ('ballot', [4]), ('transparency', [4]), ('opting', [4])]","[('law', ['Republicans vs democrats']), ('california', ['Republicans vs democrats']), ('ballot', ['Republicans vs democrats']), ('transparency', ['Republicans vs democrats']), ('opting', ['Republicans vs democrats'])]"
laurenboebert,2023-07-24 14:13:27+00:00,4,Republicans vs democrats,0.5302643,negative,0.8816233277320862,"{'negative': 0.8816233277320862, 'neutral': 0.10415740311145782, 'positive': 0.014219297096133232}",anger,0.7285311818122864,"{'anger': 0.7285311818122864, 'disgust': 0.265720009803772, 'sadness': 0.002076017437502742, 'fear': 0.0018453795928508043, 'pessimism': 0.000617631827481091, 'anticipation': 0.0004539024957921356, 'surprise': 0.00023830456484574825, 'optimism': 0.00019779085414484143, 'joy': 0.000153259388753213, 'trust': 9.511419921182096e-05, 'love': 7.146935240598395e-05}",2.0,War,0.2202672,"I suggest that everyone read this article, even if you support Biden. This is next-level corruption and if we had an honest media would be the biggest presidential controversy in decades. Impeach! https://t.co/W93zeEjPIw",suggest read article support biden level corruption honest medium biggest presidential controversy decade impeach,"[('decade', [4, 2]), ('biden', [4, 2]), ('medium', [4, 2]), ('support', [4, 2]), ('corruption', [4, 2]), ('presidential', [6, 4]), ('read', [4, 6]), ('biggest', [4, 2]), ('suggest', [2]), ('level', [4, 6]), ('article', [4, 6]), ('impeach', [6]), ('honest', [4, 6]), ('controversy', [2])]","[('decade', ['Republicans vs democrats', 'War']), ('biden', ['Republicans vs democrats', 'War']), ('medium', ['Republicans vs democrats', 'War']), ('support', ['Republicans vs democrats', 'War']), ('corruption', ['Republicans vs democrats', 'War']), ('presidential', ['Election/debate', 'Republicans vs democrats']), ('read', ['Republicans vs democrats', 'Election/debate']), ('biggest', ['Republicans vs democrats', 'War']), ('suggest', ['War']), ('level', ['Republicans vs democrats', 'Election/debate']), ('article', ['Republicans vs democrats', 'Election/debate']), ('impeach', ['Election/debate']), ('honest', ['Republicans vs democrats', 'Election/debate']), ('controversy', ['War'])]"
rickhasen,2023-07-24 14:14:31+00:00,4,Republicans vs democrats,0.53482115,neutral,0.6636596918106079,"{'neutral': 0.6636596918106079, 'negative': 0.32139232754707336, 'positive': 0.014947937801480293}",disgust,0.3067042827606201,"{'disgust': 0.3067042827606201, 'fear': 0.25822877883911133, 'anger': 0.24782806634902954, 'anticipation': 0.10654999315738678, 'sadness': 0.02550993673503399, 'pessimism': 0.023703649640083313, 'optimism': 0.012999758124351501, 'surprise': 0.010819128714501858, 'trust': 0.0035715200938284397, 'joy': 0.0033451258204877377, 'love': 0.0007397146546281874}",6.0,Election/debate,0.3713662,#ELB: “GOP Splits Over Jan. 6 Deepen as Trump Indictment Looms” https://t.co/jpLi69Gns7,gop split january deepen trump indictment loom,"[('trump', [4, 6]), ('gop', [6, 4]), ('january', [4, 6]), ('indictment', [4, 6]), ('split', [6, 4]), ('loom', [6]), ('deepen', [4])]","[('trump', ['Republicans vs democrats', 'Election/debate']), ('gop', ['Election/debate', 'Republicans vs democrats']), ('january', ['Republicans vs democrats', 'Election/debate']), ('indictment', ['Republicans vs democrats', 'Election/debate']), ('split', ['Election/debate', 'Republicans vs democrats']), ('loom', ['Election/debate']), ('deepen', ['Republicans vs democrats'])]"
rickhasen,2023-07-24 14:19:45+00:00,4,Republicans vs democrats,0.65091586,neutral,0.6798112392425537,"{'neutral': 0.6798112392425537, 'negative': 0.3017326593399048, 'positive': 0.018456120043992996}",anger,0.5307754278182983,"{'anger': 0.5307754278182983, 'disgust': 0.2450883686542511, 'anticipation': 0.10807090997695923, 'fear': 0.057597815990448, 'optimism': 0.024785522371530533, 'surprise': 0.008233791217207909, 'pessimism': 0.007543457671999931, 'trust': 0.0071676792576909065, 'sadness': 0.005235251039266586, 'joy': 0.00466611934825778, 'love': 0.0008357187616638839}",8.0,Infrastructure/job/energy,0.14920959,"#ELB: “As Inquiries Compound, Justice System Pours Resources Into Scrutinizing Trump” https://t.co/7BHLRqy0pA",inquiry compound justice system pours resource scrutinizing trump,"[('trump', [4, 2]), ('compound', [2]), ('system', [4, 8]), ('justice', [4, 8]), ('resource', [8]), ('inquiry', [4]), ('pours', [4]), ('scrutinizing', [4])]","[('trump', ['Republicans vs democrats', 'War']), ('compound', ['War']), ('system', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('justice', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('resource', ['Infrastructure/job/energy']), ('inquiry', ['Republicans vs democrats']), ('pours', ['Republicans vs democrats']), ('scrutinizing', ['Republicans vs democrats'])]"
CollinRugg,2023-07-24 15:33:14+00:00,4,Republicans vs democrats,0.76399,neutral,0.737413227558136,"{'neutral': 0.737413227558136, 'negative': 0.2389218956232071, 'positive': 0.023664865642786026}",disgust,0.3895187973976135,"{'disgust': 0.3895187973976135, 'anger': 0.3357660472393036, 'anticipation': 0.14697198569774628, 'surprise': 0.039646830409765244, 'fear': 0.037500131875276566, 'sadness': 0.01922733150422573, 'pessimism': 0.01741277426481247, 'optimism': 0.0049563003703951836, 'trust': 0.004104570019990206, 'joy': 0.004024967085570097, 'love': 0.0008702298509888351}",7.0,Abortion/rights/guns,0.10636054,"JUST IN: Hunter Biden’s former business partner Devon Archer is set to testify this week that Joe Biden was deeply involved with Hunter Biden’s overseas business dealings, attending meetings both over the phone and in person. Despite all of the growing evidence Biden is still lying to the American people and claiming that he never spoke to his son about these business dealing. Archer will confirm a meeting Hunter Biden set up with senior Burisma executive Vadym Pozharskyi who urgent approached Hunter. Hunter then called his father on speakerphone & introduced him to the Ukrainians. Archer will also confirm how Joe Biden was used as leverage during a meeting between Pozharskyi and Russian billionaire Yelena Baturina and her husband, former Moscow mayor Yury Luzhkov. If this were Trump, the impeachment process would have begun a long time ago.",hunter bidens business partner devon archer set testify week joe biden deeply involved hunter bidens overseas business dealing attending meeting phone person despite growing evidence biden lying american people claiming spoke son business dealing archer confirm meeting hunter biden set senior burisma executive vadym pozharskyi urgent approached hunter hunter called father speakerphone introduced ukrainian archer confirm joe biden leverage meeting pozharskyi russian billionaire yelena baturina husband moscow mayor yury luzhkov trump impeachment process begun long time ago,"[('american', [4, 7]), ('biden', [4, 5]), ('overseas', [4, 5]), ('week', [4, 5]), ('person', [4, 7]), ('long', [4, 5]), ('people', [4, 7]), ('senior', [4, 5]), ('joe', [4, 5]), ('called', [4, 7]), ('evidence', [4]), ('involved', [4, 5]), ('spoke', [4, 7]), ('trump', [4]), ('hunter', [4]), ('lying', [4]), ('phone', [4, 8]), ('russian', [4, 5]), ('time', [4, 7]), ('testify', [4]), ('process', [4, 7]), ('ago', [4, 5]), ('bidens', [4, 5]), ('son', [4, 5]), ('billionaire', [4, 8]), ('despite', [4, 7]), ('father', [4, 5]), ('impeachment', [4]), ('archer', [4]), ('business', [4, 8]), ('dealing', [4]), ('devon', [4]), ('partner', [4, 8]), ('ukrainian', [4, 5]), ('growing', [4, 8]), ('mayor', [4, 5]), ('moscow', [8, 7]), ('executive', [4, 8]), ('meeting', [4, 5]), ('set', [4, 5]), ('leverage', [8]), ('introduced', [7, 8]), ('claiming', [4, 5]), ('burisma', [4]), ('deeply', [4, 7]), ('attending', [4, 7]), ('baturina', [7]), ('speakerphone', [7]), ('yelena', [7]), ('yury', [4]), ('pozharskyi', [4]), ('vadym', [4]), ('husband', [4, 5]), ('confirm', [7, 5]), ('approached', [5]), ('begun', [5, 4]), ('luzhkov', [4]), ('urgent', [4, 7])]","[('american', ['Republicans vs democrats', 'Abortion/rights/guns']), ('biden', ['Republicans vs democrats', 'Border/community/family']), ('overseas', ['Republicans vs democrats', 'Border/community/family']), ('week', ['Republicans vs democrats', 'Border/community/family']), ('person', ['Republicans vs democrats', 'Abortion/rights/guns']), ('long', ['Republicans vs democrats', 'Border/community/family']), ('people', ['Republicans vs democrats', 'Abortion/rights/guns']), ('senior', ['Republicans vs democrats', 'Border/community/family']), ('joe', ['Republicans vs democrats', 'Border/community/family']), ('called', ['Republicans vs democrats', 'Abortion/rights/guns']), ('evidence', ['Republicans vs democrats']), ('involved', ['Republicans vs democrats', 'Border/community/family']), ('spoke', ['Republicans vs democrats', 'Abortion/rights/guns']), ('trump', ['Republicans vs democrats']), ('hunter', ['Republicans vs democrats']), ('lying', ['Republicans vs democrats']), ('phone', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('russian', ['Republicans vs democrats', 'Border/community/family']), ('time', ['Republicans vs democrats', 'Abortion/rights/guns']), ('testify', ['Republicans vs democrats']), ('process', ['Republicans vs democrats', 'Abortion/rights/guns']), ('ago', ['Republicans vs democrats', 'Border/community/family']), ('bidens', ['Republicans vs democrats', 'Border/community/family']), ('son', ['Republicans vs democrats', 'Border/community/family']), ('billionaire', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('despite', ['Republicans vs democrats', 'Abortion/rights/guns']), ('father', ['Republicans vs democrats', 'Border/community/family']), ('impeachment', ['Republicans vs democrats']), ('archer', ['Republicans vs democrats']), ('business', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('dealing', ['Republicans vs democrats']), ('devon', ['Republicans vs democrats']), ('partner', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('ukrainian', ['Republicans vs democrats', 'Border/community/family']), ('growing', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('mayor', ['Republicans vs democrats', 'Border/community/family']), ('moscow', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('executive', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('meeting', ['Republicans vs democrats', 'Border/community/family']), ('set', ['Republicans vs democrats', 'Border/community/family']), ('leverage', ['Infrastructure/job/energy']), ('introduced', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('claiming', ['Republicans vs democrats', 'Border/community/family']), ('burisma', ['Republicans vs democrats']), ('deeply', ['Republicans vs democrats', 'Abortion/rights/guns']), ('attending', ['Republicans vs democrats', 'Abortion/rights/guns']), ('baturina', ['Abortion/rights/guns']), ('speakerphone', ['Abortion/rights/guns']), ('yelena', ['Abortion/rights/guns']), ('yury', ['Republicans vs democrats']), ('pozharskyi', ['Republicans vs democrats']), ('vadym', ['Republicans vs democrats']), ('husband', ['Republicans vs democrats', 'Border/community/family']), ('confirm', ['Abortion/rights/guns', 'Border/community/family']), ('approached', ['Border/community/family']), ('begun', ['Border/community/family', 'Republicans vs democrats']), ('luzhkov', ['Republicans vs democrats']), ('urgent', ['Republicans vs democrats', 'Abortion/rights/guns'])]"
RobertKennedyJr,2023-07-24 16:24:26+00:00,4,Republicans vs democrats,0.80400425,negative,0.6887731552124023,"{'negative': 0.6887731552124023, 'neutral': 0.3032985329627991, 'positive': 0.00792835745960474}",anger,0.7325342297554016,"{'anger': 0.7325342297554016, 'disgust': 0.2532355487346649, 'anticipation': 0.004896537400782108, 'sadness': 0.0022734147496521473, 'optimism': 0.0015767161967232823, 'pessimism': 0.001515425043180585, 'joy': 0.0014948387397453189, 'surprise': 0.0013398490846157074, 'fear': 0.0005420707166194916, 'trust': 0.00045198411680758, 'love': 0.00013935886090621352}",7.0,Abortion/rights/guns,0.109126404,"RT @The DNC tried to discredit Robert F. Kennedy, Jr last week with deceptive out-of-context quotes and ad hominem attacks. They then censored his ability to respond in the hearing while the cameras were rolling. Here are the receipts, cited and sourced, to correct the record: https://t.co/YjrdWQ9ThF",dnc tried discredit robert  kennedy  week deceptive context quote  hominem attack censored ability respond hearing camera rolling receipt cited sourced correct record,"[('attack', [4, 7]), ('week', [4, 6]), ('record', [4, 6]), ('camera', [4]), ('tried', [4, 7]), ('rolling', [4]), ('ability', [4, 7]), ('hearing', [4, 6]), ('robert', [4]), ('correct', [4]), ('kennedy', [4]), ('dnc', [4]), ('cited', [4]), ('censored', [4]), ('respond', [4, 7]), ('quote', [4]), ('context', [4, 6]), ('discredit', [7]), ('receipt', [6]), ('deceptive', [4]), ('sourced', [7]), ('hominem', [4])]","[('attack', ['Republicans vs democrats', 'Abortion/rights/guns']), ('week', ['Republicans vs democrats', 'Election/debate']), ('record', ['Republicans vs democrats', 'Election/debate']), ('camera', ['Republicans vs democrats']), ('tried', ['Republicans vs democrats', 'Abortion/rights/guns']), ('rolling', ['Republicans vs democrats']), ('ability', ['Republicans vs democrats', 'Abortion/rights/guns']), ('hearing', ['Republicans vs democrats', 'Election/debate']), ('robert', ['Republicans vs democrats']), ('correct', ['Republicans vs democrats']), ('kennedy', ['Republicans vs democrats']), ('dnc', ['Republicans vs democrats']), ('cited', ['Republicans vs democrats']), ('censored', ['Republicans vs democrats']), ('respond', ['Republicans vs democrats', 'Abortion/rights/guns']), ('quote', ['Republicans vs democrats']), ('context', ['Republicans vs democrats', 'Election/debate']), ('discredit', ['Abortion/rights/guns']), ('receipt', ['Election/debate']), ('deceptive', ['Republicans vs democrats']), ('sourced', ['Abortion/rights/guns']), ('hominem', ['Republicans vs democrats'])]"
Mike_Pence,2023-07-24 16:38:47+00:00,4,Republicans vs democrats,0.5554271,neutral,0.7679274678230286,"{'neutral': 0.7679274678230286, 'negative': 0.21406781673431396, 'positive': 0.01800473779439926}",anger,0.3960371911525726,"{'anger': 0.39603719115257263, 'disgust': 0.22796937823295593, 'anticipation': 0.19601307809352875, 'joy': 0.06412254273891449, 'optimism': 0.04300226643681526, 'surprise': 0.030313115566968918, 'sadness': 0.013444514945149422, 'pessimism': 0.01127711683511734, 'trust': 0.010959413833916187, 'fear': 0.004132836125791073, 'love': 0.002728498773649335}",7.0,Abortion/rights/guns,0.31500226,RT @From this AM’s interview w/ former VP ⁦@Mike_Pence⁩ (audio and transcript here: https://t.co/x8qjzn6Gl9). VP Pence also blasted President Biden’s failed attempt to stop Israeli Knesset passage of Israel Supreme Court reform bill. https://t.co/YSxJEtQvhY, interview   audio transcript  penny blasted president bidens failed attempt stop israeli knesset passage israel supreme court reform bill,"[('israel', [2, 4]), ('blasted', [7]), ('israeli', [2, 4]), ('interview', [4]), ('president', [4, 7]), ('reform', [4, 7]), ('failed', [4, 2]), ('bidens', [4, 2]), ('stop', [7, 4]), ('attempt', [4, 7]), ('bill', [7, 4]), ('court', [7, 4]), ('audio', [4]), ('penny', [4, 7]), ('transcript', [4]), ('supreme', [7, 4]), ('passage', [7]), ('knesset', [4])]","[('israel', ['War', 'Republicans vs democrats']), ('blasted', ['Abortion/rights/guns']), ('israeli', ['War', 'Republicans vs democrats']), ('interview', ['Republicans vs democrats']), ('president', ['Republicans vs democrats', 'Abortion/rights/guns']), ('reform', ['Republicans vs democrats', 'Abortion/rights/guns']), ('failed', ['Republicans vs democrats', 'War']), ('bidens', ['Republicans vs democrats', 'War']), ('stop', ['Abortion/rights/guns', 'Republicans vs democrats']), ('attempt', ['Republicans vs democrats', 'Abortion/rights/guns']), ('bill', ['Abortion/rights/guns', 'Republicans vs democrats']), ('court', ['Abortion/rights/guns', 'Republicans vs democrats']), ('audio', ['Republicans vs democrats']), ('penny', ['Republicans vs democrats', 'Abortion/rights/guns']), ('transcript', ['Republicans vs democrats']), ('supreme', ['Abortion/rights/guns', 'Republicans vs democrats']), ('passage', ['Abortion/rights/guns']), ('knesset', ['Republicans vs democrats'])]"
