username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
jamesrhenson,2023-04-25 01:20:03+00:00,4,Republicans vs democrats,0.93728125,neutral,0.9180173873901368,anticipation,0.7523562908172607,,,,"In general, do you think that vaccines are safe? Texas responses by party id via October 2022 @UTAustin / @TxPolProject Poll. Democrats: 83% yes, 8% no, 9% DK Republicans: 50% yes, 34% no, 16% DK https://t.co/pd1e5QzhaJ #txlege https://t.co/1hR5wr2FP7",general think vaccine safe texas response party  october poll democrat yes  republican yes ,"[('response', [4]), ('republican', [4]), ('think', [4]), ('yes', [4]), ('texas', [4]), ('party', [4]), ('safe', [4]), ('democrat', [4]), ('vaccine', [4]), ('poll', [4]), ('general', [4]), ('october', [4])]","[('response', ['Republicans vs democrats']), ('republican', ['Republicans vs democrats']), ('think', ['Republicans vs democrats']), ('yes', ['Republicans vs democrats']), ('texas', ['Republicans vs democrats']), ('party', ['Republicans vs democrats']), ('safe', ['Republicans vs democrats']), ('democrat', ['Republicans vs democrats']), ('vaccine', ['Republicans vs democrats']), ('poll', ['Republicans vs democrats']), ('general', ['Republicans vs democrats']), ('october', ['Republicans vs democrats'])]"
jonathanvswan,2023-04-25 01:22:15+00:00,4,Republicans vs democrats,0.5547593,neutral,0.9222958087921144,anticipation,0.6786884069442749,6.0,Election/debate,0.3513989,RT @ShaneGoldmacher: NEWS: NRSC Chairman Steve Daines endorses Trump in 2024. @jonathanvswan @maggieNYT and me https://t.co/FZV3PAH2DE,news nrsc chairman steve daines endorses trump,"[('news', [4, 6]), ('trump', [4, 6]), ('chairman', [4, 6]), ('steve', [4, 6]), ('endorses', [4]), ('nrsc', [6]), ('daines', [4, 6])]","[('news', ['Republicans vs democrats', 'Election/debate']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('chairman', ['Republicans vs democrats', 'Election/debate']), ('steve', ['Republicans vs democrats', 'Election/debate']), ('endorses', ['Republicans vs democrats']), ('nrsc', ['Election/debate']), ('daines', ['Republicans vs democrats', 'Election/debate'])]"
amyewalter,2023-04-25 04:07:44+00:00,4,Republicans vs democrats,0.63386095,neutral,0.8449814319610596,anticipation,0.632942259311676,1.0,American/economics/health,0.15186733,"*SIREN EMOJI* “Willis said she will announce possible criminal indictments between July 11 and Sept. 1, sending one of the strongest signals yet that she’s on the verge of trying to obtain an indictment against Trump and his supporters.” https://t.co/gxXsgDymGx",siren emoji willis said announce possible criminal indictment july sept sending strongest signal verge trying obtain indictment trump supporter,"[('emoji', [2]), ('said', [4, 1]), ('supporter', [4, 6]), ('trump', [4, 6]), ('siren', [4]), ('trying', [4, 1]), ('criminal', [4, 2]), ('sending', [4, 2]), ('possible', [4, 1]), ('willis', [4]), ('indictment', [4, 6]), ('july', [4, 6]), ('signal', [4, 2]), ('verge', [1, 6]), ('obtain', [4]), ('announce', [4, 6]), ('strongest', [1, 6]), ('sept', [6, 1])]","[('emoji', ['War']), ('said', ['Republicans vs democrats', 'American/economics/health']), ('supporter', ['Republicans vs democrats', 'Election/debate']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('siren', ['Republicans vs democrats']), ('trying', ['Republicans vs democrats', 'American/economics/health']), ('criminal', ['Republicans vs democrats', 'War']), ('sending', ['Republicans vs democrats', 'War']), ('possible', ['Republicans vs democrats', 'American/economics/health']), ('willis', ['Republicans vs democrats']), ('indictment', ['Republicans vs democrats', 'Election/debate']), ('july', ['Republicans vs democrats', 'Election/debate']), ('signal', ['Republicans vs democrats', 'War']), ('verge', ['American/economics/health', 'Election/debate']), ('obtain', ['Republicans vs democrats']), ('announce', ['Republicans vs democrats', 'Election/debate']), ('strongest', ['American/economics/health', 'Election/debate']), ('sept', ['Election/debate', 'American/economics/health'])]"
NewsbySmiley,2023-04-25 04:24:54+00:00,4,Republicans vs democrats,0.40210938,neutral,0.8127092123031616,disgust,0.4308524131774902,6.0,Election/debate,0.3963015,RT @The DeSantis 2018 “Build the Wall” ad was bound to come up this cycle. First candidate to bring it up? Donald Trump. Here it is mentioned in a new Trump ad. https://t.co/CkcLFBcu9t,desantis build wall  bound come cycle candidate bring donald trump mentioned trump ,"[('come', [6, 4]), ('wall', [4]), ('donald', [4, 6]), ('trump', [4, 6]), ('build', [6, 4]), ('candidate', [6, 4]), ('desantis', [6, 4]), ('cycle', [6, 4]), ('bring', [6, 4]), ('mentioned', [7]), ('bound', [7, 4])]","[('come', ['Election/debate', 'Republicans vs democrats']), ('wall', ['Republicans vs democrats']), ('donald', ['Republicans vs democrats', 'Election/debate']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('build', ['Election/debate', 'Republicans vs democrats']), ('candidate', ['Election/debate', 'Republicans vs democrats']), ('desantis', ['Election/debate', 'Republicans vs democrats']), ('cycle', ['Election/debate', 'Republicans vs democrats']), ('bring', ['Election/debate', 'Republicans vs democrats']), ('mentioned', ['Abortion/rights/guns']), ('bound', ['Abortion/rights/guns', 'Republicans vs democrats'])]"
NewsbySmiley,2023-04-25 04:26:51+00:00,4,Republicans vs democrats,0.2958072,positive,0.7956329584121704,joy,0.9455087780952454,5.0,Border/community/family,0.22979452,"RT @NEW: Stunning and extraordinary: Butler scores 56, Heat rallies from 11 down in fourth, beats Bucks and takes 3-1 lead in playoff series: https://t.co/Kl6TooQL3S",stunning extraordinary butler score heat rally fourth beat buck take lead playoff series,"[('lead', [6, 4]), ('take', [6, 4]), ('rally', [6, 4]), ('beat', [4, 6]), ('fourth', [5, 1]), ('extraordinary', [4, 6]), ('series', [5, 4]), ('heat', [1, 4]), ('stunning', [5]), ('score', [1, 4]), ('playoff', [1]), ('buck', [6]), ('butler', [4])]","[('lead', ['Election/debate', 'Republicans vs democrats']), ('take', ['Election/debate', 'Republicans vs democrats']), ('rally', ['Election/debate', 'Republicans vs democrats']), ('beat', ['Republicans vs democrats', 'Election/debate']), ('fourth', ['Border/community/family', 'American/economics/health']), ('extraordinary', ['Republicans vs democrats', 'Election/debate']), ('series', ['Border/community/family', 'Republicans vs democrats']), ('heat', ['American/economics/health', 'Republicans vs democrats']), ('stunning', ['Border/community/family']), ('score', ['American/economics/health', 'Republicans vs democrats']), ('playoff', ['American/economics/health']), ('buck', ['Election/debate']), ('butler', ['Republicans vs democrats'])]"
JohnnyReed1991,2023-04-25 12:06:17+00:00,4,Republicans vs democrats,0.9123106,neutral,0.8612992763519287,anticipation,0.7224040031433105,6.0,Election/debate,0.012573387,He now joins Marianne Williamson and Robert F Kennedy Jnr as democrat candidates for president. #presidentbiden #uselection2024,join marianne williamson robert  kennedy jnr democrat candidate president,"[('president', [4]), ('candidate', [4]), ('democrat', [4]), ('robert', [4]), ('kennedy', [4]), ('join', [4]), ('marianne', [4]), ('williamson', [4]), ('jnr', [4])]","[('president', ['Republicans vs democrats']), ('candidate', ['Republicans vs democrats']), ('democrat', ['Republicans vs democrats']), ('robert', ['Republicans vs democrats']), ('kennedy', ['Republicans vs democrats']), ('join', ['Republicans vs democrats']), ('marianne', ['Republicans vs democrats']), ('williamson', ['Republicans vs democrats']), ('jnr', ['Republicans vs democrats'])]"
GOP,2023-04-25 13:05:25+00:00,4,Republicans vs democrats,0.5326424,negative,0.7870907187461853,disgust,0.4750775694847107,7.0,Abortion/rights/guns,0.35989046,"NIGHTMARE: What if Joe Biden, the weakest president we’ve ever had, is re-elected? https://t.co/b5HvY9GEr0",nightmare joe biden weakest president elected,"[('biden', [4, 7]), ('joe', [4]), ('president', [4, 7]), ('elected', [4, 7]), ('nightmare', [7]), ('weakest', [7])]","[('biden', ['Republicans vs democrats', 'Abortion/rights/guns']), ('joe', ['Republicans vs democrats']), ('president', ['Republicans vs democrats', 'Abortion/rights/guns']), ('elected', ['Republicans vs democrats', 'Abortion/rights/guns']), ('nightmare', ['Abortion/rights/guns']), ('weakest', ['Abortion/rights/guns'])]"
AP,2023-04-25 13:45:05+00:00,4,Republicans vs democrats,0.696255,neutral,0.6910967230796814,anticipation,0.6303936243057251,6.0,Election/debate,0.26619568,"President Joe Biden has formally announced he's seeking reelection. But he's also still the president, with roughly 20 months left in his term regardless of whether he wins a second one on Election Day 2024. Here's a look at why he announced now. https://t.co/rA3VMCUgAZ",president joe biden formally announced seeking reelection president roughly month left term regardless win second election day look announced,"[('biden', [4, 6]), ('second', [6, 4]), ('term', [4, 6]), ('joe', [4, 6]), ('seeking', [4]), ('day', [6, 4]), ('election', [4, 6]), ('month', [4, 6]), ('president', [4, 6]), ('announced', [4, 6]), ('formally', [4, 6]), ('left', [4, 6]), ('look', [4, 6]), ('win', [6, 4]), ('reelection', [4, 6]), ('regardless', [4]), ('roughly', [4])]","[('biden', ['Republicans vs democrats', 'Election/debate']), ('second', ['Election/debate', 'Republicans vs democrats']), ('term', ['Republicans vs democrats', 'Election/debate']), ('joe', ['Republicans vs democrats', 'Election/debate']), ('seeking', ['Republicans vs democrats']), ('day', ['Election/debate', 'Republicans vs democrats']), ('election', ['Republicans vs democrats', 'Election/debate']), ('month', ['Republicans vs democrats', 'Election/debate']), ('president', ['Republicans vs democrats', 'Election/debate']), ('announced', ['Republicans vs democrats', 'Election/debate']), ('formally', ['Republicans vs democrats', 'Election/debate']), ('left', ['Republicans vs democrats', 'Election/debate']), ('look', ['Republicans vs democrats', 'Election/debate']), ('win', ['Election/debate', 'Republicans vs democrats']), ('reelection', ['Republicans vs democrats', 'Election/debate']), ('regardless', ['Republicans vs democrats']), ('roughly', ['Republicans vs democrats'])]"
jamesrhenson,2023-04-25 14:35:43+00:00,4,Republicans vs democrats,0.890543,neutral,0.892812192440033,anticipation,0.5933969020843506,1.0,American/economics/health,0.015650695,Joe Biden job approval in Texas (February 2023 @UTAustin/@TxPolProject Poll) https://t.co/gQs67ZLmCZ #Tx2024 #Txlege https://t.co/ADltoyrZxb,joe biden job approval texas february poll,"[('biden', [4]), ('job', [4]), ('joe', [4]), ('texas', [4]), ('poll', [4]), ('february', [4]), ('approval', [4])]","[('biden', ['Republicans vs democrats']), ('job', ['Republicans vs democrats']), ('joe', ['Republicans vs democrats']), ('texas', ['Republicans vs democrats']), ('poll', ['Republicans vs democrats']), ('february', ['Republicans vs democrats']), ('approval', ['Republicans vs democrats'])]"
AP_Politics,2023-04-25 14:37:04+00:00,4,Republicans vs democrats,0.65790176,neutral,0.7777230739593506,anticipation,0.6396847367286682,6.0,Election/debate,0.30257148,"RT @President Joe Biden has formally announced he's seeking reelection. But he's also still the president, with roughly 20 months left in his term regardless of whether he wins a second one on Election Day 2024. Here's a look at why he announced now. https://t.co/rA3VMCUgAZ",joe biden formally announced seeking reelection president roughly month left term regardless win second election day look announced,"[('biden', [4, 6]), ('second', [6, 4]), ('term', [4, 6]), ('joe', [4, 6]), ('seeking', [4]), ('day', [6, 4]), ('election', [4, 6]), ('month', [4, 6]), ('president', [4, 6]), ('announced', [4, 6]), ('formally', [4, 6]), ('left', [4, 6]), ('look', [4, 6]), ('win', [6, 4]), ('reelection', [6, 4]), ('regardless', [4]), ('roughly', [4])]","[('biden', ['Republicans vs democrats', 'Election/debate']), ('second', ['Election/debate', 'Republicans vs democrats']), ('term', ['Republicans vs democrats', 'Election/debate']), ('joe', ['Republicans vs democrats', 'Election/debate']), ('seeking', ['Republicans vs democrats']), ('day', ['Election/debate', 'Republicans vs democrats']), ('election', ['Republicans vs democrats', 'Election/debate']), ('month', ['Republicans vs democrats', 'Election/debate']), ('president', ['Republicans vs democrats', 'Election/debate']), ('announced', ['Republicans vs democrats', 'Election/debate']), ('formally', ['Republicans vs democrats', 'Election/debate']), ('left', ['Republicans vs democrats', 'Election/debate']), ('look', ['Republicans vs democrats', 'Election/debate']), ('win', ['Election/debate', 'Republicans vs democrats']), ('reelection', ['Election/debate', 'Republicans vs democrats']), ('regardless', ['Republicans vs democrats']), ('roughly', ['Republicans vs democrats'])]"
