username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
laurenboebert,2023-04-15 00:21:02+00:00,6,Election/debate,0.92700016,positive,0.9904053807258606,"{'positive': 0.9904053807258606, 'neutral': 0.007650493178516626, 'negative': 0.0019440272590145469}",joy,0.8266693949699402,"{'joy': 0.8266693949699402, 'optimism': 0.14892372488975525, 'anticipation': 0.010067993775010109, 'love': 0.006307294126600027, 'trust': 0.005999922752380371, 'surprise': 0.001058629248291254, 'fear': 0.0004887851537205279, 'anger': 0.00014223427569959313, 'pessimism': 0.00011895968054886907, 'sadness': 0.00011414511391194537, 'disgust': 0.00010887731332331896}",5.0,Border/community/family,0.010446381,Just pre-ordered my copy of @KayleighMcEnany’s new book. Her journey is profound so I know this book will be a wonderful read. Can’t wait! https://t.co/pvCXh3PJpd,pre ordered copy book journey profound know book wonderful read wait,"[('know', [6]), ('ordered', [6]), ('wait', [6]), ('read', [6]), ('profound', [6]), ('book', [6]), ('journey', [6]), ('wonderful', [6]), ('pre', [6]), ('copy', [6])]","[('know', ['Election/debate']), ('ordered', ['Election/debate']), ('wait', ['Election/debate']), ('read', ['Election/debate']), ('profound', ['Election/debate']), ('book', ['Election/debate']), ('journey', ['Election/debate']), ('wonderful', ['Election/debate']), ('pre', ['Election/debate']), ('copy', ['Election/debate'])]"
JohnDelaney,2023-04-15 03:50:38+00:00,6,Election/debate,0.79943657,neutral,0.4687826037406921,"{'neutral': 0.46878260374069214, 'negative': 0.26751890778541565, 'positive': 0.2636985182762146}",anticipation,0.5614094734191895,"{'anticipation': 0.5614094734191895, 'optimism': 0.20408187806606293, 'joy': 0.07709841430187225, 'disgust': 0.037529535591602325, 'trust': 0.026066366583108902, 'anger': 0.025762353092432022, 'sadness': 0.024130750447511673, 'surprise': 0.019943859428167343, 'pessimism': 0.018033307045698166, 'fear': 0.003349713049829006, 'love': 0.002594355493783951}",4.0,Republicans vs democrats,0.116434954,I wish today's most popular journalists wrote as well as Peggy Noonan writes.,wish today  popular journalist wrote peggy noonan writes,"[('today', [6, 4]), ('journalist', [4, 6]), ('wrote', [6, 4]), ('popular', [6, 4]), ('wish', [6, 4]), ('writes', [6, 4]), ('noonan', [6]), ('peggy', [6])]","[('today', ['Election/debate', 'Republicans vs democrats']), ('journalist', ['Republicans vs democrats', 'Election/debate']), ('wrote', ['Election/debate', 'Republicans vs democrats']), ('popular', ['Election/debate', 'Republicans vs democrats']), ('wish', ['Election/debate', 'Republicans vs democrats']), ('writes', ['Election/debate', 'Republicans vs democrats']), ('noonan', ['Election/debate']), ('peggy', ['Election/debate'])]"
AP_Politics,2023-04-15 15:08:18+00:00,6,Election/debate,0.42643198,neutral,0.5182473659515381,"{'neutral': 0.5182473659515381, 'negative': 0.46335652470588684, 'positive': 0.01839614287018776}",anticipation,0.7005008459091187,"{'anticipation': 0.7005008459091187, 'fear': 0.12760300934314728, 'optimism': 0.054152343422174454, 'surprise': 0.024704759940505028, 'trust': 0.022459590807557106, 'disgust': 0.02052072435617447, 'pessimism': 0.019416341558098793, 'anger': 0.011936620809137821, 'joy': 0.008913940750062466, 'sadness': 0.007949020713567734, 'love': 0.001842779922299087}",7.0,Abortion/rights/guns,0.3693679,Leading Republicans are struggling to navigate the politics of abortion. Hard-line policies against abortion may play well with the conservatives who decide primary elections but could alienate the broader set of voters needed to win the presidency. https://t.co/FRxijtIoHq,leading republican struggling navigate politics abortion hard line policy abortion play conservative decide primary election alienate broader set voter needed win presidency,"[('election', [6, 7]), ('needed', [6, 8]), ('republican', [6, 7]), ('leading', [6, 7]), ('hard', [6, 7]), ('win', [6, 7]), ('set', [6, 7]), ('struggling', [7]), ('abortion', [7, 6]), ('policy', [6, 7]), ('conservative', [6, 7]), ('politics', [6, 7]), ('line', [6, 7]), ('voter', [6, 7]), ('primary', [6, 4]), ('broader', [7, 6]), ('play', [6, 7]), ('presidency', [4]), ('decide', [7, 6]), ('navigate', [8]), ('alienate', [7])]","[('election', ['Election/debate', 'Abortion/rights/guns']), ('needed', ['Election/debate', 'Infrastructure/job/energy']), ('republican', ['Election/debate', 'Abortion/rights/guns']), ('leading', ['Election/debate', 'Abortion/rights/guns']), ('hard', ['Election/debate', 'Abortion/rights/guns']), ('win', ['Election/debate', 'Abortion/rights/guns']), ('set', ['Election/debate', 'Abortion/rights/guns']), ('struggling', ['Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns', 'Election/debate']), ('policy', ['Election/debate', 'Abortion/rights/guns']), ('conservative', ['Election/debate', 'Abortion/rights/guns']), ('politics', ['Election/debate', 'Abortion/rights/guns']), ('line', ['Election/debate', 'Abortion/rights/guns']), ('voter', ['Election/debate', 'Abortion/rights/guns']), ('primary', ['Election/debate', 'Republicans vs democrats']), ('broader', ['Abortion/rights/guns', 'Election/debate']), ('play', ['Election/debate', 'Abortion/rights/guns']), ('presidency', ['Republicans vs democrats']), ('decide', ['Abortion/rights/guns', 'Election/debate']), ('navigate', ['Infrastructure/job/energy']), ('alienate', ['Abortion/rights/guns'])]"
dscc,2023-04-15 17:02:26+00:00,6,Election/debate,0.5517021,positive,0.8835420608520508,"{'positive': 0.8835420608520508, 'neutral': 0.11307170242071152, 'negative': 0.003386246971786022}",optimism,0.5009316205978394,"{'optimism': 0.5009316205978394, 'joy': 0.25008365511894226, 'anticipation': 0.20310376584529877, 'trust': 0.030379140749573708, 'surprise': 0.004890774376690388, 'fear': 0.003547292435541749, 'love': 0.003538720076903701, 'pessimism': 0.0010804978664964437, 'anger': 0.0009531988180242479, 'sadness': 0.0007771339733153582, 'disgust': 0.0007141719688661397}",3.0,News/radio/livestream,0.2602414,"The 2024 cycle is here! We’re partnering with the @DCCC to pair talented, passionate folks with campaigns hiring across the country. Submit your info here: https://t.co/7Ewxb39SSr",cycle partnering pair talented passionate folk campaign hiring country submit info,"[('submit', [6]), ('country', [6, 5]), ('pair', [3]), ('campaign', [6]), ('cycle', [6]), ('folk', [6, 5]), ('hiring', [6]), ('info', [6]), ('talented', [5]), ('passionate', [3]), ('partnering', [3])]","[('submit', ['Election/debate']), ('country', ['Election/debate', 'Border/community/family']), ('pair', ['News/radio/livestream']), ('campaign', ['Election/debate']), ('cycle', ['Election/debate']), ('folk', ['Election/debate', 'Border/community/family']), ('hiring', ['Election/debate']), ('info', ['Election/debate']), ('talented', ['Border/community/family']), ('passionate', ['News/radio/livestream']), ('partnering', ['News/radio/livestream'])]"
RepSpanberger,2023-04-15 17:26:40+00:00,6,Election/debate,0.3538271,neutral,0.848067581653595,"{'neutral': 0.848067581653595, 'positive': 0.14775793254375458, 'negative': 0.004174474161118269}",anticipation,0.8200758099555969,"{'anticipation': 0.8200758099555969, 'joy': 0.05431332066655159, 'optimism': 0.05308222770690918, 'surprise': 0.026158330962061882, 'trust': 0.019325565546751022, 'disgust': 0.006119853351265192, 'fear': 0.005945865996181965, 'anger': 0.004676638171076775, 'pessimism': 0.0046658022329211235, 'sadness': 0.0037506883963942528, 'love': 0.0018859996926039457}",5.0,Border/community/family,0.33458415,"The deadline to enter our Congressional Art Competition has been EXTENDED to Friday, April 28! Students in Virginia's Seventh District have an extra week to drop their artwork off at our Prince William County office for consideration. MORE INFO: https://t.co/hpuRhmKrA0 https://t.co/HwPaENw8lk",deadline enter congressional art competition extended friday april student virginia  seventh district extra week drop artwork prince william county office consideration info,"[('week', [6, 5]), ('office', [1, 5]), ('student', [1, 5]), ('enter', [5, 6]), ('county', [6, 5]), ('drop', [6, 1]), ('district', [6, 5]), ('deadline', [6, 5]), ('congressional', [6, 5]), ('seventh', [1, 5]), ('william', [5]), ('virginia', [6]), ('friday', [6, 5]), ('art', [5, 2]), ('april', [6, 1]), ('extra', [1]), ('competition', [1, 5]), ('info', [6, 1]), ('extended', [5]), ('prince', [5]), ('consideration', [2]), ('artwork', [1])]","[('week', ['Election/debate', 'Border/community/family']), ('office', ['American/economics/health', 'Border/community/family']), ('student', ['American/economics/health', 'Border/community/family']), ('enter', ['Border/community/family', 'Election/debate']), ('county', ['Election/debate', 'Border/community/family']), ('drop', ['Election/debate', 'American/economics/health']), ('district', ['Election/debate', 'Border/community/family']), ('deadline', ['Election/debate', 'Border/community/family']), ('congressional', ['Election/debate', 'Border/community/family']), ('seventh', ['American/economics/health', 'Border/community/family']), ('william', ['Border/community/family']), ('virginia', ['Election/debate']), ('friday', ['Election/debate', 'Border/community/family']), ('art', ['Border/community/family', 'War']), ('april', ['Election/debate', 'American/economics/health']), ('extra', ['American/economics/health']), ('competition', ['American/economics/health', 'Border/community/family']), ('info', ['Election/debate', 'American/economics/health']), ('extended', ['Border/community/family']), ('prince', ['Border/community/family']), ('consideration', ['War']), ('artwork', ['American/economics/health'])]"
jonathanvswan,2023-04-15 22:36:25+00:00,6,Election/debate,0.55925083,negative,0.4845026433467865,"{'negative': 0.4845026433467865, 'neutral': 0.3507511019706726, 'positive': 0.1647462397813797}",sadness,0.4357958734035492,"{'sadness': 0.4357958734035492, 'joy': 0.3359808921813965, 'optimism': 0.11022487282752991, 'anticipation': 0.039989303797483444, 'pessimism': 0.024703381583094597, 'disgust': 0.017360687255859375, 'surprise': 0.009364786557853222, 'fear': 0.00872611440718174, 'love': 0.007445317227393389, 'trust': 0.005842169281095266, 'anger': 0.00456658098846674}",1.0,American/economics/health,0.2555009,"A touching piece about one of my journalistic heroes, @DavidGrann, who, implausibly if you’ve read his work, has dodgy vision. https://t.co/1IIjkTcmN6",touching piece journalistic hero implausibly read work dodgy vision,"[('work', [1, 6]), ('read', [6, 1]), ('hero', [5, 1]), ('piece', [6, 1]), ('vision', [6, 1]), ('touching', [1]), ('journalistic', [6]), ('dodgy', [6]), ('implausibly', [6])]","[('work', ['American/economics/health', 'Election/debate']), ('read', ['Election/debate', 'American/economics/health']), ('hero', ['Border/community/family', 'American/economics/health']), ('piece', ['Election/debate', 'American/economics/health']), ('vision', ['Election/debate', 'American/economics/health']), ('touching', ['American/economics/health']), ('journalistic', ['Election/debate']), ('dodgy', ['Election/debate']), ('implausibly', ['Election/debate'])]"
CookPolitical,2023-04-15 23:34:00+00:00,6,Election/debate,0.8124516,neutral,0.9006056785583496,"{'neutral': 0.9006056785583496, 'positive': 0.08913996815681458, 'negative': 0.01025436446070671}",optimism,0.5158621072769165,"{'optimism': 0.5158621072769165, 'anticipation': 0.3251589238643646, 'joy': 0.10255307704210281, 'trust': 0.030216949060559273, 'surprise': 0.006997822783887386, 'pessimism': 0.0038414590526372194, 'anger': 0.0036768545396625996, 'disgust': 0.0034729503095149994, 'sadness': 0.0033730322029441595, 'fear': 0.002801435999572277, 'love': 0.002045336412265897}",4.0,Republicans vs democrats,0.11928472,"In her latest column, @amyewalter explains the positives and negatives of being a ""below-the-radar"" presidential candidate at this stage of the game: https://t.co/rW3A6Ifunq",latest column explains positive negative radar presidential candidate stage game,"[('candidate', [6, 4]), ('presidential', [6, 4]), ('stage', [6, 4]), ('latest', [6, 4]), ('explains', [6]), ('game', [6, 4]), ('positive', [6, 4]), ('negative', [4]), ('column', [6]), ('radar', [6])]","[('candidate', ['Election/debate', 'Republicans vs democrats']), ('presidential', ['Election/debate', 'Republicans vs democrats']), ('stage', ['Election/debate', 'Republicans vs democrats']), ('latest', ['Election/debate', 'Republicans vs democrats']), ('explains', ['Election/debate']), ('game', ['Election/debate', 'Republicans vs democrats']), ('positive', ['Election/debate', 'Republicans vs democrats']), ('negative', ['Republicans vs democrats']), ('column', ['Election/debate']), ('radar', ['Election/debate'])]"
SenAmyKlobuchar,2023-04-16 02:37:35+00:00,6,Election/debate,0.71167195,positive,0.9881954193115234,"{'positive': 0.9881954193115234, 'neutral': 0.010212491266429424, 'negative': 0.0015920839505270123}",joy,0.9597806930541992,"{'joy': 0.9597806930541992, 'optimism': 0.028241418302059174, 'anticipation': 0.004916223231703043, 'love': 0.0035974206402897835, 'trust': 0.0015778755769133568, 'surprise': 0.0012859080452471972, 'fear': 0.0001671001809882, 'disgust': 0.00014130791532807052, 'anger': 0.00011853651085402817, 'sadness': 0.00010265155287925154, 'pessimism': 7.089786231517792e-05}",4.0,Republicans vs democrats,0.2199314,Great to join the @WhiteBearChambr for their meeting and also mark the White Bear Historical Society’s centennial! Here’s to 100 more years! https://t.co/RwzmvgXhR7,great join meeting mark white bear historical society centennial year,"[('year', [6, 4]), ('white', [6, 4]), ('great', [6, 4]), ('historical', [6]), ('meeting', [6, 4]), ('mark', [6, 4]), ('join', [6, 4]), ('society', [6, 4]), ('centennial', [4]), ('bear', [6, 4])]","[('year', ['Election/debate', 'Republicans vs democrats']), ('white', ['Election/debate', 'Republicans vs democrats']), ('great', ['Election/debate', 'Republicans vs democrats']), ('historical', ['Election/debate']), ('meeting', ['Election/debate', 'Republicans vs democrats']), ('mark', ['Election/debate', 'Republicans vs democrats']), ('join', ['Election/debate', 'Republicans vs democrats']), ('society', ['Election/debate', 'Republicans vs democrats']), ('centennial', ['Republicans vs democrats']), ('bear', ['Election/debate', 'Republicans vs democrats'])]"
Nate_Cohn,2023-04-16 04:04:24+00:00,6,Election/debate,0.5193439,neutral,0.6335034966468811,"{'neutral': 0.6335034966468811, 'negative': 0.34568965435028076, 'positive': 0.020806852728128433}",fear,0.9708538055419922,"{'fear': 0.9708538055419922, 'anticipation': 0.0092286616563797, 'disgust': 0.004778251517564058, 'pessimism': 0.0036780214868485928, 'sadness': 0.002377126831561327, 'anger': 0.0022165945265442133, 'optimism': 0.002190973376855254, 'surprise': 0.0019278430845588446, 'joy': 0.001795428805053234, 'trust': 0.0006612383876927197, 'love': 0.0002919275430031121}",1.0,American/economics/health,0.278263,RT @A major donor finally goes on record with what has been a whisper: donors are getting worried https://t.co/7NbLMduO4p https://t.co/WGCEzQisjU,major donor finally  record whisper donor getting worried,"[('record', [1, 6]), ('getting', [6, 1]), ('finally', [1, 6]), ('major', [6, 1]), ('worried', [6, 1]), ('donor', [6, 1]), ('whisper', [3])]","[('record', ['American/economics/health', 'Election/debate']), ('getting', ['Election/debate', 'American/economics/health']), ('finally', ['American/economics/health', 'Election/debate']), ('major', ['Election/debate', 'American/economics/health']), ('worried', ['Election/debate', 'American/economics/health']), ('donor', ['Election/debate', 'American/economics/health']), ('whisper', ['News/radio/livestream'])]"
NateSilver538,2023-04-16 16:05:44+00:00,6,Election/debate,0.4388839,negative,0.8556185960769653,"{'negative': 0.8556185960769653, 'neutral': 0.1369258314371109, 'positive': 0.0074555641040205956}",disgust,0.3850707709789276,"{'disgust': 0.3850707709789276, 'anger': 0.22881096601486206, 'sadness': 0.13322682678699493, 'pessimism': 0.10592503845691681, 'anticipation': 0.09836933016777039, 'optimism': 0.021590538322925568, 'fear': 0.013131346553564072, 'surprise': 0.007223563734441996, 'trust': 0.0032999555114656687, 'joy': 0.002947988687083125, 'love': 0.00040371521026827395}",5.0,Border/community/family,0.29942942,The thing is that if DeSantis doesn't run in 2024 he'll look like a loser who couldn't survive first contact with scrutiny as a national figure. Perceptions of his electoral competence have declined a lot and he'll lock those perceptions in. https://t.co/5zW7OTWyGd,thing desantis run look like loser survive contact scrutiny national figure perception electoral competence declined lot lock perception,"[('national', [5, 6]), ('like', [6, 2]), ('thing', [6, 2]), ('lot', [6, 2]), ('desantis', [6, 2]), ('look', [6, 5]), ('run', [6, 2]), ('figure', [6, 5]), ('contact', [5]), ('lock', [2, 8]), ('scrutiny', [5]), ('perception', [5]), ('electoral', [6]), ('loser', [6]), ('survive', [2, 8]), ('declined', [6, 2]), ('competence', [8])]","[('national', ['Border/community/family', 'Election/debate']), ('like', ['Election/debate', 'War']), ('thing', ['Election/debate', 'War']), ('lot', ['Election/debate', 'War']), ('desantis', ['Election/debate', 'War']), ('look', ['Election/debate', 'Border/community/family']), ('run', ['Election/debate', 'War']), ('figure', ['Election/debate', 'Border/community/family']), ('contact', ['Border/community/family']), ('lock', ['War', 'Infrastructure/job/energy']), ('scrutiny', ['Border/community/family']), ('perception', ['Border/community/family']), ('electoral', ['Election/debate']), ('loser', ['Election/debate']), ('survive', ['War', 'Infrastructure/job/energy']), ('declined', ['Election/debate', 'War']), ('competence', ['Infrastructure/job/energy'])]"
