username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
Acyn,2023-07-14 00:22:17+00:00,7,Abortion/rights/guns,0.69277954,negative,0.4910773634910583,anger,0.7756030559539795,4.0,Republicans vs democrats,0.18081224,Crane: My amendment has nothing to do with whether or not colored people or black people or anybody can serve. Beatty: I would like those words stricken from the record https://t.co/K83Q2ls7aS,crane amendment colored people black people anybody serve beatty like word stricken record,"[('people', [7, 4]), ('record', [4, 7]), ('like', [4, 7]), ('black', [7, 4]), ('amendment', [7, 4]), ('word', [7, 4]), ('serve', [7, 4]), ('anybody', [7, 4]), ('crane', [7]), ('colored', [3]), ('beatty', [7]), ('stricken', [7])]","[('people', ['Abortion/rights/guns', 'Republicans vs democrats']), ('record', ['Republicans vs democrats', 'Abortion/rights/guns']), ('like', ['Republicans vs democrats', 'Abortion/rights/guns']), ('black', ['Abortion/rights/guns', 'Republicans vs democrats']), ('amendment', ['Abortion/rights/guns', 'Republicans vs democrats']), ('word', ['Abortion/rights/guns', 'Republicans vs democrats']), ('serve', ['Abortion/rights/guns', 'Republicans vs democrats']), ('anybody', ['Abortion/rights/guns', 'Republicans vs democrats']), ('crane', ['Abortion/rights/guns']), ('colored', ['News/radio/livestream']), ('beatty', ['Abortion/rights/guns']), ('stricken', ['Abortion/rights/guns'])]"
RepHoulahan,2023-07-14 00:37:17+00:00,7,Abortion/rights/guns,0.8126964,positive,0.8815075159072876,anger,0.8164346218109131,1.0,American/economics/health,0.15154563,"RT @I am a DAMN PROUD cosponsor of @RepHoulahan's #NDAA amendment to repeal DOD abortion restrictions for servicemembers. Everyone in this country deserves access to reproductive freedom, especially those who are working to defend our country &amp; advance freedom. #bansoffourbodies",damn proud cosponsor  amendment repeal dod abortion restriction servicemembers country deserves access reproductive freedom especially working defend country advance freedom,"[('freedom', [7, 1]), ('country', [7, 1]), ('proud', [7, 1]), ('working', [1, 7]), ('especially', [7, 1]), ('amendment', [7, 1]), ('access', [7, 1]), ('abortion', [7]), ('advance', [7, 1]), ('defend', [7, 1]), ('deserves', [7, 1]), ('repeal', [7, 1]), ('reproductive', [7]), ('damn', [7]), ('restriction', [7]), ('dod', [7, 1]), ('servicemembers', [7, 1]), ('cosponsor', [1])]","[('freedom', ['Abortion/rights/guns', 'American/economics/health']), ('country', ['Abortion/rights/guns', 'American/economics/health']), ('proud', ['Abortion/rights/guns', 'American/economics/health']), ('working', ['American/economics/health', 'Abortion/rights/guns']), ('especially', ['Abortion/rights/guns', 'American/economics/health']), ('amendment', ['Abortion/rights/guns', 'American/economics/health']), ('access', ['Abortion/rights/guns', 'American/economics/health']), ('abortion', ['Abortion/rights/guns']), ('advance', ['Abortion/rights/guns', 'American/economics/health']), ('defend', ['Abortion/rights/guns', 'American/economics/health']), ('deserves', ['Abortion/rights/guns', 'American/economics/health']), ('repeal', ['Abortion/rights/guns', 'American/economics/health']), ('reproductive', ['Abortion/rights/guns']), ('damn', ['Abortion/rights/guns']), ('restriction', ['Abortion/rights/guns']), ('dod', ['Abortion/rights/guns', 'American/economics/health']), ('servicemembers', ['Abortion/rights/guns', 'American/economics/health']), ('cosponsor', ['American/economics/health'])]"
Mike_Pence,2023-07-14 02:30:27+00:00,7,Abortion/rights/guns,0.5460119,negative,0.8651247024536133,anger,0.3972391784191131,2.0,War,0.34676263,Unfortunately @IlhanMN’s antisemitism is nothing new. See for yourself. Stand with me as America Stands with Israel: https://t.co/Po7bztT2J5 https://t.co/bV9QZHDVZ2,unfortunately antisemitism stand america stand israel,"[('antisemitism', [7]), ('israel', [2]), ('america', [2, 7]), ('stand', [7, 2]), ('unfortunately', [7, 2])]","[('antisemitism', ['Abortion/rights/guns']), ('israel', ['War']), ('america', ['War', 'Abortion/rights/guns']), ('stand', ['Abortion/rights/guns', 'War']), ('unfortunately', ['Abortion/rights/guns', 'War'])]"
RepSherrill,2023-07-14 03:10:36+00:00,7,Abortion/rights/guns,0.67005044,negative,0.8584268093109131,anger,0.4980559051036834,1.0,American/economics/health,0.2541424,"46% of servicewomen are stationed in a state with severely restricted or no abortion access. Tonight, GOP extremists voted to abandon every single one of them. I'm not done fighting to ensure that servicemembers &amp; their families have access to basic, life-saving care. https://t.co/wM573bZtzP",servicewomen stationed state severely restricted abortion access tonight gop extremist voted abandon single fighting ensure servicemembers family access basic life saving care,"[('state', [7, 1]), ('life', [7, 1]), ('single', [1, 7]), ('tonight', [7, 1]), ('family', [1, 7]), ('gop', [7, 1]), ('care', [7, 1]), ('fighting', [7, 1]), ('access', [7, 1]), ('voted', [1, 7]), ('abortion', [7, 1]), ('abandon', [7]), ('saving', [1, 7]), ('ensure', [7, 1]), ('basic', [7, 1]), ('extremist', [7]), ('servicemembers', [7, 1]), ('severely', [3]), ('restricted', [7]), ('stationed', [7]), ('servicewomen', [7])]","[('state', ['Abortion/rights/guns', 'American/economics/health']), ('life', ['Abortion/rights/guns', 'American/economics/health']), ('single', ['American/economics/health', 'Abortion/rights/guns']), ('tonight', ['Abortion/rights/guns', 'American/economics/health']), ('family', ['American/economics/health', 'Abortion/rights/guns']), ('gop', ['Abortion/rights/guns', 'American/economics/health']), ('care', ['Abortion/rights/guns', 'American/economics/health']), ('fighting', ['Abortion/rights/guns', 'American/economics/health']), ('access', ['Abortion/rights/guns', 'American/economics/health']), ('voted', ['American/economics/health', 'Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns', 'American/economics/health']), ('abandon', ['Abortion/rights/guns']), ('saving', ['American/economics/health', 'Abortion/rights/guns']), ('ensure', ['Abortion/rights/guns', 'American/economics/health']), ('basic', ['Abortion/rights/guns', 'American/economics/health']), ('extremist', ['Abortion/rights/guns']), ('servicemembers', ['Abortion/rights/guns', 'American/economics/health']), ('severely', ['News/radio/livestream']), ('restricted', ['Abortion/rights/guns']), ('stationed', ['Abortion/rights/guns']), ('servicewomen', ['Abortion/rights/guns'])]"
TulsiGabbard,2023-07-14 13:03:22+00:00,7,Abortion/rights/guns,0.33119583,negative,0.8750705122947693,anger,0.475487619638443,4.0,Republicans vs democrats,0.27711004,The unfortunate truth is the Democrat elite and permanent Washington really don’t care about the Constitution or the oaths they swore and have no interest in protecting our individual rights and freedoms. All they care about is their own selfish interests and power. https://t.co/tYvjsWVkVJ,unfortunate truth democrat elite permanent washington care constitution oath swore interest protecting individual right freedom care selfish interest power,"[('freedom', [7, 1]), ('interest', [1, 4]), ('individual', [1, 4]), ('power', [4, 7]), ('right', [7, 4]), ('truth', [4, 7]), ('washington', [4, 1]), ('care', [1, 7]), ('constitution', [7, 4]), ('democrat', [4, 1]), ('elite', [4]), ('permanent', [1, 7]), ('oath', [4, 7]), ('protecting', [7, 1]), ('selfish', [7]), ('unfortunate', [3]), ('swore', [8])]","[('freedom', ['Abortion/rights/guns', 'American/economics/health']), ('interest', ['American/economics/health', 'Republicans vs democrats']), ('individual', ['American/economics/health', 'Republicans vs democrats']), ('power', ['Republicans vs democrats', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'Republicans vs democrats']), ('truth', ['Republicans vs democrats', 'Abortion/rights/guns']), ('washington', ['Republicans vs democrats', 'American/economics/health']), ('care', ['American/economics/health', 'Abortion/rights/guns']), ('constitution', ['Abortion/rights/guns', 'Republicans vs democrats']), ('democrat', ['Republicans vs democrats', 'American/economics/health']), ('elite', ['Republicans vs democrats']), ('permanent', ['American/economics/health', 'Abortion/rights/guns']), ('oath', ['Republicans vs democrats', 'Abortion/rights/guns']), ('protecting', ['Abortion/rights/guns', 'American/economics/health']), ('selfish', ['Abortion/rights/guns']), ('unfortunate', ['News/radio/livestream']), ('swore', ['Infrastructure/job/energy'])]"
rickhasen,2023-07-14 14:58:43+00:00,7,Abortion/rights/guns,0.42397428,negative,0.5361899733543396,anger,0.4443905651569366,4.0,Republicans vs democrats,0.348133,#ELB: “Butcher Who Assaulted Officers on Jan. 6 Is Sentenced to 7 Years in Prison” https://t.co/0g6wb5HFyT,butcher assaulted officer january issentenced year prison,"[('officer', [7, 4]), ('year', [7, 4]), ('prison', [4]), ('january', [4]), ('assaulted', [2]), ('butcher', [7]), ('issentenced', [7])]","[('officer', ['Abortion/rights/guns', 'Republicans vs democrats']), ('year', ['Abortion/rights/guns', 'Republicans vs democrats']), ('prison', ['Republicans vs democrats']), ('january', ['Republicans vs democrats']), ('assaulted', ['War']), ('butcher', ['Abortion/rights/guns']), ('issentenced', ['Abortion/rights/guns'])]"
RepSlotkin,2023-07-14 16:42:06+00:00,7,Abortion/rights/guns,0.5502228,positive,0.6793455481529236,optimism,0.6521466970443726,1.0,American/economics/health,0.21264681,"As someone who grew up in a gay home as the daughter of a woman who came out in the 1980s, I’ve always fought for equality and LGBTQ+ rights — including again yesterday by voting last night to protect access to gender-affirming care for military families.",grew gay home daughter woman came  fought equality lgbtq right including yesterday voting night protect access gender affirming care military family,"[('military', [7, 5]), ('came', [5, 7]), ('yesterday', [5, 7]), ('right', [7, 1]), ('gender', [7, 1]), ('family', [1, 5]), ('care', [7, 1]), ('affirming', [1]), ('woman', [7, 5]), ('home', [5, 1]), ('night', [5]), ('daughter', [7, 5]), ('protect', [7, 1]), ('fought', [7, 5]), ('including', [7, 1]), ('access', [7, 1]), ('voting', [7, 1]), ('gay', [7]), ('lgbtq', [7, 5]), ('equality', [7, 5]), ('grew', [1, 5])]","[('military', ['Abortion/rights/guns', 'Border/community/family']), ('came', ['Border/community/family', 'Abortion/rights/guns']), ('yesterday', ['Border/community/family', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'American/economics/health']), ('gender', ['Abortion/rights/guns', 'American/economics/health']), ('family', ['American/economics/health', 'Border/community/family']), ('care', ['Abortion/rights/guns', 'American/economics/health']), ('affirming', ['American/economics/health']), ('woman', ['Abortion/rights/guns', 'Border/community/family']), ('home', ['Border/community/family', 'American/economics/health']), ('night', ['Border/community/family']), ('daughter', ['Abortion/rights/guns', 'Border/community/family']), ('protect', ['Abortion/rights/guns', 'American/economics/health']), ('fought', ['Abortion/rights/guns', 'Border/community/family']), ('including', ['Abortion/rights/guns', 'American/economics/health']), ('access', ['Abortion/rights/guns', 'American/economics/health']), ('voting', ['Abortion/rights/guns', 'American/economics/health']), ('gay', ['Abortion/rights/guns']), ('lgbtq', ['Abortion/rights/guns', 'Border/community/family']), ('equality', ['Abortion/rights/guns', 'Border/community/family']), ('grew', ['American/economics/health', 'Border/community/family'])]"
RepSlotkin,2023-07-14 16:42:07+00:00,7,Abortion/rights/guns,0.34563333,neutral,0.7550007700920105,anger,0.751667320728302,5.0,Border/community/family,0.33646545,"Another vote, on Rep. Norman’s amendment, supports a policy endorsed by Defense Sec. Lloyd Austin to ban hateful flags from flying on military bases, particularly the Confederate flag. I’d rather support a no-flag policy than allow hateful imagery above U.S. military bases.",vote rep norman amendment support policy endorsed defense sec lloyd austin ban hateful flag flying military base particularly confederate flag  support flag policy allow hateful imagery  military base,"[('ban', [7, 2]), ('base', [5, 2]), ('military', [7, 5]), ('support', [5, 2]), ('rep', [2, 7]), ('vote', [7, 2]), ('defense', [5, 7]), ('imagery', [2]), ('sec', [5]), ('hateful', [2, 7]), ('amendment', [7, 1]), ('flag', [5, 7]), ('allow', [7, 2]), ('flying', [5]), ('policy', [5, 2]), ('particularly', [5, 1]), ('endorsed', [2]), ('austin', [7]), ('confederate', [7]), ('lloyd', [1]), ('norman', [7])]","[('ban', ['Abortion/rights/guns', 'War']), ('base', ['Border/community/family', 'War']), ('military', ['Abortion/rights/guns', 'Border/community/family']), ('support', ['Border/community/family', 'War']), ('rep', ['War', 'Abortion/rights/guns']), ('vote', ['Abortion/rights/guns', 'War']), ('defense', ['Border/community/family', 'Abortion/rights/guns']), ('imagery', ['War']), ('sec', ['Border/community/family']), ('hateful', ['War', 'Abortion/rights/guns']), ('amendment', ['Abortion/rights/guns', 'American/economics/health']), ('flag', ['Border/community/family', 'Abortion/rights/guns']), ('allow', ['Abortion/rights/guns', 'War']), ('flying', ['Border/community/family']), ('policy', ['Border/community/family', 'War']), ('particularly', ['Border/community/family', 'American/economics/health']), ('endorsed', ['War']), ('austin', ['Abortion/rights/guns']), ('confederate', ['Abortion/rights/guns']), ('lloyd', ['American/economics/health']), ('norman', ['Abortion/rights/guns'])]"
dscc,2023-07-14 18:22:19+00:00,7,Abortion/rights/guns,0.85406137,neutral,0.7084882855415344,anticipation,0.5102805495262146,6.0,Election/debate,0.020876268,This is what’s at stake in 2024 — we must defend our Democratic Senate majority. https://t.co/ApzxjNTaFB,stake defend democratic senate majority,"[('senate', [7]), ('stake', [7]), ('democratic', [7]), ('defend', [7]), ('majority', [7])]","[('senate', ['Abortion/rights/guns']), ('stake', ['Abortion/rights/guns']), ('democratic', ['Abortion/rights/guns']), ('defend', ['Abortion/rights/guns']), ('majority', ['Abortion/rights/guns'])]"
TheDemocrats,2023-07-14 18:30:07+00:00,7,Abortion/rights/guns,0.95133543,negative,0.6408840417861938,anger,0.304136574268341,,,,"Iowa’s governor is signing an extreme bill that bans abortion before many women know they’re pregnant. As more states pass these bills, we will continue to fight for reproductive rights.",iowa governor signing extreme bill ban abortion woman know pregnant state pas bill continue fight reproductive right,"[('ban', [7]), ('know', [7]), ('state', [7]), ('right', [7]), ('pregnant', [7]), ('fight', [7]), ('woman', [7]), ('pas', [7]), ('continue', [7]), ('governor', [7]), ('bill', [7]), ('abortion', [7]), ('iowa', [7]), ('extreme', [7]), ('signing', [7]), ('reproductive', [7])]","[('ban', ['Abortion/rights/guns']), ('know', ['Abortion/rights/guns']), ('state', ['Abortion/rights/guns']), ('right', ['Abortion/rights/guns']), ('pregnant', ['Abortion/rights/guns']), ('fight', ['Abortion/rights/guns']), ('woman', ['Abortion/rights/guns']), ('pas', ['Abortion/rights/guns']), ('continue', ['Abortion/rights/guns']), ('governor', ['Abortion/rights/guns']), ('bill', ['Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns']), ('iowa', ['Abortion/rights/guns']), ('extreme', ['Abortion/rights/guns']), ('signing', ['Abortion/rights/guns']), ('reproductive', ['Abortion/rights/guns'])]"
