username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
SenDuckworth,2023-04-15 00:25:20+00:00,8,Infrastructure/job/energy,0.6490074,neutral,0.6377686858177185,"{'neutral': 0.6377686858177185, 'positive': 0.2769005298614502, 'negative': 0.0853307917714119}",optimism,0.8955066800117493,"{'optimism': 0.8955066800117493, 'joy': 0.042032890021800995, 'anticipation': 0.028005748987197876, 'trust': 0.025648854672908783, 'anger': 0.0023828567937016487, 'love': 0.0014625625917688012, 'disgust': 0.001162816653959453, 'pessimism': 0.0010865665972232819, 'fear': 0.0009739836677908897, 'sadness': 0.0009109348175115883, 'surprise': 0.0008260394679382443}",7.0,Abortion/rights/guns,0.31686506,"Whether the air around you is clean enough to breathe or the water in your home is safe enough to drink, should not be determined by your zip code. If we passed the President’s budget, we could advance environmental justice and work to better protect these basic rights for all.",air clean breathe water home safe drink determined zip code passed president budget advance environmental justice work better protect basic right,"[('president', [8, 7]), ('air', [8]), ('work', [8, 7]), ('right', [7, 8]), ('justice', [7, 8]), ('better', [8, 7]), ('safe', [8, 7]), ('home', [8, 7]), ('water', [8, 7]), ('protect', [7, 8]), ('passed', [8, 7]), ('budget', [8]), ('advance', [8, 7]), ('code', [7, 8]), ('determined', [7, 8]), ('basic', [7, 8]), ('drink', [7, 8]), ('breathe', [8]), ('clean', [8]), ('zip', [7, 8]), ('environmental', [8, 7])]","[('president', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('air', ['Infrastructure/job/energy']), ('work', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('justice', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('better', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('safe', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('home', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('water', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('protect', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('passed', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('budget', ['Infrastructure/job/energy']), ('advance', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('code', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('determined', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('basic', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('drink', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('breathe', ['Infrastructure/job/energy']), ('clean', ['Infrastructure/job/energy']), ('zip', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('environmental', ['Infrastructure/job/energy', 'Abortion/rights/guns'])]"
TulsiGabbard,2023-04-15 12:03:30+00:00,8,Infrastructure/job/energy,0.41993144,positive,0.9537658095359802,"{'positive': 0.9537658095359802, 'neutral': 0.039784617722034454, 'negative': 0.006449472159147263}",joy,0.8164121508598328,"{'joy': 0.8164121508598328, 'optimism': 0.1451720893383026, 'anticipation': 0.025731390342116356, 'trust': 0.00576404994353652, 'surprise': 0.0029948658775538206, 'love': 0.0016720411367714405, 'anger': 0.000851696589961648, 'disgust': 0.0005487561575137079, 'fear': 0.0004631813208106905, 'pessimism': 0.00019502363284118474, 'sadness': 0.0001947481941897422}",2.0,War,0.30936164,My first time trying the new Army Combat Fitness Test. That sled drag is a burner. The best part is when it’s done! #GoArmy https://t.co/9FtwLKFmok,time trying army combat fitness test sled drag burner best,"[('test', [8, 6]), ('time', [8, 2]), ('trying', [2, 6]), ('best', [6, 8]), ('sled', [8]), ('drag', [2]), ('army', [8, 2]), ('burner', [6]), ('fitness', [8]), ('combat', [8, 2])]","[('test', ['Infrastructure/job/energy', 'Election/debate']), ('time', ['Infrastructure/job/energy', 'War']), ('trying', ['War', 'Election/debate']), ('best', ['Election/debate', 'Infrastructure/job/energy']), ('sled', ['Infrastructure/job/energy']), ('drag', ['War']), ('army', ['Infrastructure/job/energy', 'War']), ('burner', ['Election/debate']), ('fitness', ['Infrastructure/job/energy']), ('combat', ['Infrastructure/job/energy', 'War'])]"
RepSpanberger,2023-04-15 15:34:16+00:00,8,Infrastructure/job/energy,0.64125884,positive,0.5699572563171387,"{'positive': 0.5699572563171387, 'neutral': 0.42366424202919006, 'negative': 0.006378526333719492}",optimism,0.75376957654953,"{'optimism': 0.75376957654953, 'joy': 0.15285979211330414, 'anticipation': 0.05861394479870796, 'trust': 0.025048989802598953, 'love': 0.0022293052170425653, 'surprise': 0.0020531348418444395, 'anger': 0.0018191763665527105, 'disgust': 0.0009702366078272462, 'pessimism': 0.0009360076510347426, 'sadness': 0.0008684107451699674, 'fear': 0.0008315034792758524}",4.0,Republicans vs democrats,0.2387001,RT @She sees a chance for bipartisan progress in the push to reauthorize a bill that sets funding and priorities in a dozen broad initiatives for agriculture and forestry. https://t.co/sdOpyBCfKL,see chance bipartisan progress push reauthorize bill set funding priority dozen broad initiative agriculture forestry,"[('dozen', [8, 4]), ('funding', [8, 4]), ('push', [8, 4]), ('bill', [8, 4]), ('agriculture', [8]), ('set', [8, 4]), ('priority', [8, 2]), ('bipartisan', [8]), ('chance', [8, 4]), ('broad', [4]), ('see', [2]), ('initiative', [8]), ('progress', [8]), ('reauthorize', [4]), ('forestry', [8])]","[('dozen', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('funding', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('push', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('bill', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('agriculture', ['Infrastructure/job/energy']), ('set', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('priority', ['Infrastructure/job/energy', 'War']), ('bipartisan', ['Infrastructure/job/energy']), ('chance', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('broad', ['Republicans vs democrats']), ('see', ['War']), ('initiative', ['Infrastructure/job/energy']), ('progress', ['Infrastructure/job/energy']), ('reauthorize', ['Republicans vs democrats']), ('forestry', ['Infrastructure/job/energy'])]"
SenatorHick,2023-04-15 18:57:37+00:00,8,Infrastructure/job/energy,0.5841949,positive,0.9815966486930848,"{'positive': 0.9815966486930847, 'neutral': 0.016818581148982048, 'negative': 0.0015847377944737673}",joy,0.5817989706993103,"{'joy': 0.5817989706993103, 'optimism': 0.38975638151168823, 'anticipation': 0.013410366140305996, 'trust': 0.009392674081027508, 'love': 0.0026038240175694227, 'surprise': 0.0013428546953946352, 'fear': 0.0007568798610009253, 'anger': 0.00036187763907946646, 'disgust': 0.00022873605485074222, 'pessimism': 0.00018837345123756677, 'sadness': 0.00015908220666460693}",5.0,Border/community/family,0.3621823,"Rural Colorado is the backbone of our great state, and completion of these projects is going to bring new opportunities to Pueblo’s west side. Giddy up! https://t.co/508mo9sJGa",rural colorado backbone great state completion project going bring opportunity pueblo west giddy,"[('state', [8, 5]), ('going', [8, 5]), ('project', [8, 5]), ('colorado', [5]), ('opportunity', [8, 5]), ('great', [8, 5]), ('bring', [8, 5]), ('backbone', [8, 5]), ('giddy', [5]), ('west', [8, 5]), ('rural', [8]), ('completion', [5]), ('pueblo', [8])]","[('state', ['Infrastructure/job/energy', 'Border/community/family']), ('going', ['Infrastructure/job/energy', 'Border/community/family']), ('project', ['Infrastructure/job/energy', 'Border/community/family']), ('colorado', ['Border/community/family']), ('opportunity', ['Infrastructure/job/energy', 'Border/community/family']), ('great', ['Infrastructure/job/energy', 'Border/community/family']), ('bring', ['Infrastructure/job/energy', 'Border/community/family']), ('backbone', ['Infrastructure/job/energy', 'Border/community/family']), ('giddy', ['Border/community/family']), ('west', ['Infrastructure/job/energy', 'Border/community/family']), ('rural', ['Infrastructure/job/energy']), ('completion', ['Border/community/family']), ('pueblo', ['Infrastructure/job/energy'])]"
SenatorTimScott,2023-04-15 20:00:00+00:00,8,Infrastructure/job/energy,0.50123894,positive,0.9829683899879456,"{'positive': 0.9829683899879456, 'neutral': 0.01352719496935606, 'negative': 0.0035044688265770674}",joy,0.6379370093345642,"{'joy': 0.6379370093345642, 'optimism': 0.34171634912490845, 'love': 0.009781349450349808, 'trust': 0.007235814817249775, 'anticipation': 0.0019727624021470547, 'surprise': 0.0004984581028111279, 'anger': 0.0002257682936033234, 'fear': 0.00020260295423213392, 'sadness': 0.00016338600835297257, 'pessimism': 0.00013512661098502576, 'disgust': 0.0001313983229920268}",6.0,Election/debate,0.44097996,It’s folks like these that make our state the best in the country! Their idea wasn’t just innovative - it strengthened their community and turned strangers into neighbors. #SCSweetTea https://t.co/bzvx1dIwWP,folk like state best country idea innovative strengthened community turned stranger neighbor,"[('state', [8, 6]), ('like', [6, 8]), ('turned', [6]), ('country', [8, 6]), ('idea', [6, 8]), ('best', [6, 8]), ('community', [8, 6]), ('innovative', [8]), ('folk', [6, 8]), ('neighbor', [6]), ('stranger', [8]), ('strengthened', [8])]","[('state', ['Infrastructure/job/energy', 'Election/debate']), ('like', ['Election/debate', 'Infrastructure/job/energy']), ('turned', ['Election/debate']), ('country', ['Infrastructure/job/energy', 'Election/debate']), ('idea', ['Election/debate', 'Infrastructure/job/energy']), ('best', ['Election/debate', 'Infrastructure/job/energy']), ('community', ['Infrastructure/job/energy', 'Election/debate']), ('innovative', ['Infrastructure/job/energy']), ('folk', ['Election/debate', 'Infrastructure/job/energy']), ('neighbor', ['Election/debate']), ('stranger', ['Infrastructure/job/energy']), ('strengthened', ['Infrastructure/job/energy'])]"
BernieSanders,2023-04-15 20:11:35+00:00,8,Infrastructure/job/energy,0.58385265,positive,0.9477128386497498,"{'positive': 0.9477128386497498, 'neutral': 0.045949436724185944, 'negative': 0.006337782368063927}",optimism,0.5639976859092712,"{'optimism': 0.5639976859092712, 'joy': 0.4177694618701935, 'trust': 0.006731946021318436, 'anticipation': 0.00633019395172596, 'love': 0.0019034785218536854, 'anger': 0.0012495811097323895, 'surprise': 0.0006981002516113222, 'disgust': 0.0005258854362182319, 'sadness': 0.0003233536262996495, 'pessimism': 0.00023668655194342136, 'fear': 0.0002335933386348188}",1.0,American/economics/health,0.1945321,"Let me congratulate the @ruaaup for waging a successful strike resulting in a 48% pay raise for adjunct faculty, a 33% pay raise for graduate workers &amp; increased job security. When workers stand together &amp; fight for justice there's nothing they cannot accomplish.",let congratulate waging successful strike resulting pay raise adjunct faculty pay raise graduate worker increased job security worker stand fight justice accomplish,"[('security', [8, 1]), ('worker', [8, 1]), ('strike', [8, 4]), ('increased', [8, 1]), ('job', [8, 1]), ('let', [8, 1]), ('justice', [4, 8]), ('fight', [8, 1]), ('pay', [1, 8]), ('stand', [8, 1]), ('raise', [8, 1]), ('accomplish', [8]), ('successful', [8]), ('graduate', [8]), ('waging', [4]), ('congratulate', [8]), ('resulting', [4]), ('faculty', [4]), ('adjunct', [8])]","[('security', ['Infrastructure/job/energy', 'American/economics/health']), ('worker', ['Infrastructure/job/energy', 'American/economics/health']), ('strike', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('increased', ['Infrastructure/job/energy', 'American/economics/health']), ('job', ['Infrastructure/job/energy', 'American/economics/health']), ('let', ['Infrastructure/job/energy', 'American/economics/health']), ('justice', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('fight', ['Infrastructure/job/energy', 'American/economics/health']), ('pay', ['American/economics/health', 'Infrastructure/job/energy']), ('stand', ['Infrastructure/job/energy', 'American/economics/health']), ('raise', ['Infrastructure/job/energy', 'American/economics/health']), ('accomplish', ['Infrastructure/job/energy']), ('successful', ['Infrastructure/job/energy']), ('graduate', ['Infrastructure/job/energy']), ('waging', ['Republicans vs democrats']), ('congratulate', ['Infrastructure/job/energy']), ('resulting', ['Republicans vs democrats']), ('faculty', ['Republicans vs democrats']), ('adjunct', ['Infrastructure/job/energy'])]"
SenatorBaldwin,2023-04-15 20:54:20+00:00,8,Infrastructure/job/energy,0.78645647,positive,0.9666181206703186,"{'positive': 0.9666181206703186, 'neutral': 0.030517077073454857, 'negative': 0.0028647826984524727}",joy,0.5860510468482971,"{'joy': 0.5860510468482971, 'optimism': 0.39653027057647705, 'trust': 0.00718535203486681, 'love': 0.005196289625018835, 'anticipation': 0.0034822069574147463, 'surprise': 0.000527789059560746, 'fear': 0.0003868517524097115, 'anger': 0.00022606294078286737, 'sadness': 0.0001460734783904627, 'pessimism': 0.00013622974802274257, 'disgust': 0.00013183946430217475}",1.0,American/economics/health,0.18089804,Our manufacturing workforce is second-to-none &amp; Wisconsin has always been a driving force in moving our #MadeinUSA economy forward. I was proud to introduce legislation that would create a manufacturing council to strengthen our supply chains &amp; lower costs for working families! https://t.co/yPFcfVSLGk,manufacturing workforce second wisconsin driving force moving economy forward proud introduce legislation create manufacturing council strengthen supply chain lower cost working family,"[('force', [8, 1]), ('second', [8, 1]), ('proud', [8, 1]), ('working', [8, 1]), ('family', [8, 1]), ('moving', [8, 1]), ('lower', [1, 8]), ('cost', [1, 8]), ('wisconsin', [8, 1]), ('forward', [8, 1]), ('driving', [8, 1]), ('create', [8, 1]), ('legislation', [8, 1]), ('supply', [8, 1]), ('economy', [8, 1]), ('chain', [8, 1]), ('council', [8]), ('introduce', [8, 1]), ('manufacturing', [8, 1]), ('strengthen', [8, 1]), ('workforce', [8, 1])]","[('force', ['Infrastructure/job/energy', 'American/economics/health']), ('second', ['Infrastructure/job/energy', 'American/economics/health']), ('proud', ['Infrastructure/job/energy', 'American/economics/health']), ('working', ['Infrastructure/job/energy', 'American/economics/health']), ('family', ['Infrastructure/job/energy', 'American/economics/health']), ('moving', ['Infrastructure/job/energy', 'American/economics/health']), ('lower', ['American/economics/health', 'Infrastructure/job/energy']), ('cost', ['American/economics/health', 'Infrastructure/job/energy']), ('wisconsin', ['Infrastructure/job/energy', 'American/economics/health']), ('forward', ['Infrastructure/job/energy', 'American/economics/health']), ('driving', ['Infrastructure/job/energy', 'American/economics/health']), ('create', ['Infrastructure/job/energy', 'American/economics/health']), ('legislation', ['Infrastructure/job/energy', 'American/economics/health']), ('supply', ['Infrastructure/job/energy', 'American/economics/health']), ('economy', ['Infrastructure/job/energy', 'American/economics/health']), ('chain', ['Infrastructure/job/energy', 'American/economics/health']), ('council', ['Infrastructure/job/energy']), ('introduce', ['Infrastructure/job/energy', 'American/economics/health']), ('manufacturing', ['Infrastructure/job/energy', 'American/economics/health']), ('strengthen', ['Infrastructure/job/energy', 'American/economics/health']), ('workforce', ['Infrastructure/job/energy', 'American/economics/health'])]"
RepSherrill,2023-04-15 21:07:55+00:00,8,Infrastructure/job/energy,0.87826437,positive,0.6782923936843872,"{'positive': 0.6782923936843872, 'neutral': 0.30592966079711914, 'negative': 0.01577797532081604}",optimism,0.7429288029670715,"{'optimism': 0.7429288029670715, 'fear': 0.1177389994263649, 'anticipation': 0.04553787410259247, 'joy': 0.037947386503219604, 'trust': 0.03300908952951431, 'anger': 0.006349865812808275, 'disgust': 0.005471713840961456, 'pessimism': 0.0032259365543723106, 'love': 0.0031097140163183212, 'surprise': 0.002908718306571245, 'sadness': 0.0017719055758789182}",1.0,American/economics/health,0.09046211,"I want to ensure that future generations have access to clean and safe drinking water. By working together with local leaders in Montclair, we’re bringing your federal tax dollars back to #NJ11 to remove dangerous PFAS chemicals from the water supply. https://t.co/JnV7yOkoEr",want ensure future generation access clean safe drinking water working local leader montclair bringing federal tax dollar remove dangerous pfas chemical water supply,"[('chemical', [8, 1]), ('federal', [8, 1]), ('working', [8, 1]), ('safe', [8, 1]), ('future', [8, 1]), ('water', [8]), ('want', [8, 1]), ('local', [8]), ('dollar', [8, 1]), ('tax', [1, 8]), ('access', [8, 1]), ('leader', [8, 1]), ('generation', [8, 1]), ('remove', [8, 1]), ('supply', [8, 1]), ('bringing', [8, 1]), ('ensure', [8, 1]), ('drinking', [8]), ('clean', [8, 1]), ('dangerous', [8, 1]), ('pfas', [8]), ('montclair', [8])]","[('chemical', ['Infrastructure/job/energy', 'American/economics/health']), ('federal', ['Infrastructure/job/energy', 'American/economics/health']), ('working', ['Infrastructure/job/energy', 'American/economics/health']), ('safe', ['Infrastructure/job/energy', 'American/economics/health']), ('future', ['Infrastructure/job/energy', 'American/economics/health']), ('water', ['Infrastructure/job/energy']), ('want', ['Infrastructure/job/energy', 'American/economics/health']), ('local', ['Infrastructure/job/energy']), ('dollar', ['Infrastructure/job/energy', 'American/economics/health']), ('tax', ['American/economics/health', 'Infrastructure/job/energy']), ('access', ['Infrastructure/job/energy', 'American/economics/health']), ('leader', ['Infrastructure/job/energy', 'American/economics/health']), ('generation', ['Infrastructure/job/energy', 'American/economics/health']), ('remove', ['Infrastructure/job/energy', 'American/economics/health']), ('supply', ['Infrastructure/job/energy', 'American/economics/health']), ('bringing', ['Infrastructure/job/energy', 'American/economics/health']), ('ensure', ['Infrastructure/job/energy', 'American/economics/health']), ('drinking', ['Infrastructure/job/energy']), ('clean', ['Infrastructure/job/energy', 'American/economics/health']), ('dangerous', ['Infrastructure/job/energy', 'American/economics/health']), ('pfas', ['Infrastructure/job/energy']), ('montclair', ['Infrastructure/job/energy'])]"
SenatorHick,2023-04-15 22:24:30+00:00,8,Infrastructure/job/energy,0.95133054,positive,0.699430525302887,"{'positive': 0.699430525302887, 'neutral': 0.2918360233306885, 'negative': 0.008733514696359634}",optimism,0.8549360632896423,"{'optimism': 0.8549360632896423, 'joy': 0.08943197876214981, 'anticipation': 0.026200609281659126, 'trust': 0.023141877725720406, 'love': 0.0019053182331845164, 'surprise': 0.0010018461616709828, 'fear': 0.0008863625698722899, 'anger': 0.000706647930201143, 'pessimism': 0.0006970783579163253, 'sadness': 0.0006446985644288361, 'disgust': 0.0004475878376979381}",,,,"As we move further into the 21st century, broadband access will be critical to ensuring no community gets left behind. Just as we connected every home to electricity, we’re going to connect every home to reliable, high-speed internet.", century broadband access critical ensuring community left connected home electricity going connect home reliable high speed internet,"[('speed', [8]), ('critical', [8]), ('going', [8]), ('left', [8]), ('home', [8]), ('community', [8]), ('high', [8]), ('access', [8]), ('internet', [8]), ('connected', [8]), ('reliable', [8]), ('century', [8]), ('connect', [8]), ('ensuring', [8]), ('broadband', [8]), ('electricity', [8])]","[('speed', ['Infrastructure/job/energy']), ('critical', ['Infrastructure/job/energy']), ('going', ['Infrastructure/job/energy']), ('left', ['Infrastructure/job/energy']), ('home', ['Infrastructure/job/energy']), ('community', ['Infrastructure/job/energy']), ('high', ['Infrastructure/job/energy']), ('access', ['Infrastructure/job/energy']), ('internet', ['Infrastructure/job/energy']), ('connected', ['Infrastructure/job/energy']), ('reliable', ['Infrastructure/job/energy']), ('century', ['Infrastructure/job/energy']), ('connect', ['Infrastructure/job/energy']), ('ensuring', ['Infrastructure/job/energy']), ('broadband', ['Infrastructure/job/energy']), ('electricity', ['Infrastructure/job/energy'])]"
SenatorBaldwin,2023-04-15 22:51:50+00:00,8,Infrastructure/job/energy,0.86046225,neutral,0.5700307488441467,"{'neutral': 0.5700307488441467, 'positive': 0.39383015036582947, 'negative': 0.036139097064733505}",optimism,0.7908724546432495,"{'optimism': 0.7908724546432495, 'anticipation': 0.11828944087028503, 'trust': 0.02791793830692768, 'joy': 0.017119769006967545, 'sadness': 0.014924432151019573, 'pessimism': 0.012453851290047169, 'fear': 0.010857290588319302, 'disgust': 0.0022452245466411114, 'surprise': 0.0021129006054252386, 'love': 0.0017698785522952676, 'anger': 0.0014367366675287485}",1.0,American/economics/health,0.108261175,"We must do more to ensure our rural and underserved communities aren’t left behind in today’s economy, which is why I’m working to address our workforce shortage and train Wisconsinites with the skills needed to land a good-paying job and support our health care workforce. https://t.co/6Q3NugTAvQ",ensure rural underserved community left today economy working address workforce shortage train wisconsinite skill needed land good paying job support health care workforce,"[('today', [8, 1]), ('support', [8, 1]), ('job', [8, 1]), ('good', [8, 1]), ('needed', [8, 1]), ('working', [8, 1]), ('left', [8, 1]), ('care', [1, 8]), ('health', [8, 1]), ('land', [8]), ('address', [8, 1]), ('community', [8, 1]), ('paying', [8, 1]), ('train', [8, 1]), ('economy', [8, 1]), ('ensure', [8, 1]), ('skill', [8]), ('rural', [8]), ('workforce', [8, 1]), ('shortage', [8, 1]), ('wisconsinite', [8, 1]), ('underserved', [8])]","[('today', ['Infrastructure/job/energy', 'American/economics/health']), ('support', ['Infrastructure/job/energy', 'American/economics/health']), ('job', ['Infrastructure/job/energy', 'American/economics/health']), ('good', ['Infrastructure/job/energy', 'American/economics/health']), ('needed', ['Infrastructure/job/energy', 'American/economics/health']), ('working', ['Infrastructure/job/energy', 'American/economics/health']), ('left', ['Infrastructure/job/energy', 'American/economics/health']), ('care', ['American/economics/health', 'Infrastructure/job/energy']), ('health', ['Infrastructure/job/energy', 'American/economics/health']), ('land', ['Infrastructure/job/energy']), ('address', ['Infrastructure/job/energy', 'American/economics/health']), ('community', ['Infrastructure/job/energy', 'American/economics/health']), ('paying', ['Infrastructure/job/energy', 'American/economics/health']), ('train', ['Infrastructure/job/energy', 'American/economics/health']), ('economy', ['Infrastructure/job/energy', 'American/economics/health']), ('ensure', ['Infrastructure/job/energy', 'American/economics/health']), ('skill', ['Infrastructure/job/energy']), ('rural', ['Infrastructure/job/energy']), ('workforce', ['Infrastructure/job/energy', 'American/economics/health']), ('shortage', ['Infrastructure/job/energy', 'American/economics/health']), ('wisconsinite', ['Infrastructure/job/energy', 'American/economics/health']), ('underserved', ['Infrastructure/job/energy'])]"
