username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NikkiHaley,2023-08-13 00:38:25+00:00,5,Border/community/family,0.8248439,neutral,0.5674046874046326,"{'neutral': 0.5674046874046326, 'positive': 0.4273901581764221, 'negative': 0.005205149296671152}",optimism,0.4222165942192077,"{'optimism': 0.42221659421920776, 'anticipation': 0.32111865282058716, 'joy': 0.19967591762542725, 'trust': 0.0330655463039875, 'surprise': 0.008229980245232582, 'fear': 0.0032223756425082684, 'love': 0.00315818446688354, 'anger': 0.002686446299776435, 'pessimism': 0.002527032047510147, 'disgust': 0.0022616356145590544, 'sadness': 0.001837636111304164}",not-hate,0.9984639883041382,"{'not-hate': 0.9984639883041382, 'hate': 0.0015360761899501085}",non-offensive,0.9614586234092712,"{'non-offensive': 0.9614586234092712, 'offensive': 0.038541413843631744}",6.0,Election/debate,0.025048705,RT @SuzYoungblood: 🎥 Iowans are ready for a new generation of leadership @NikkiHaley https://t.co/ZCsggZ1zyE,iowan ready generation leadership,"[('ready', [5]), ('leadership', [5]), ('generation', [5]), ('iowan', [5])]","[('ready', ['Border/community/family']), ('leadership', ['Border/community/family']), ('generation', ['Border/community/family']), ('iowan', ['Border/community/family'])]"
NikkiHaley,2023-08-13 01:13:28+00:00,5,Border/community/family,0.5005581,positive,0.9791520237922668,"{'positive': 0.9791520237922668, 'neutral': 0.01912745274603367, 'negative': 0.0017205141484737396}",joy,0.968013346195221,"{'joy': 0.968013346195221, 'optimism': 0.021621081978082657, 'love': 0.0074720559641718864, 'trust': 0.0008899265085346997, 'anticipation': 0.0008530544582754374, 'surprise': 0.0007240097038447857, 'disgust': 0.00010952312732115388, 'anger': 0.00010135601769434288, 'fear': 9.36479409574531e-05, 'sadness': 7.289852510439232e-05, 'pessimism': 4.906438334728591e-05}",not-hate,0.9977747797966005,"{'not-hate': 0.9977747797966003, 'hate': 0.0022252039052546024}",non-offensive,0.9574214816093444,"{'non-offensive': 0.9574214816093445, 'offensive': 0.04257851094007492}",6.0,Election/debate,0.37435263,RT @Don’t underestimate @NikkiHaley or the fun you can have at the @IowaStateFair! Great to see the star of the fair herself @KimReynoldsIA and @hinsonashley as well! https://t.co/VA5gotdUGT,underestimate fun great star fair,"[('great', [5, 6]), ('fair', [6]), ('fun', [5, 6]), ('star', [5, 6]), ('underestimate', [5])]","[('great', ['Border/community/family', 'Election/debate']), ('fair', ['Election/debate']), ('fun', ['Border/community/family', 'Election/debate']), ('star', ['Border/community/family', 'Election/debate']), ('underestimate', ['Border/community/family'])]"
SenDuckworth,2023-08-13 01:35:43+00:00,5,Border/community/family,0.67367744,negative,0.9411591291427612,"{'negative': 0.9411591291427612, 'neutral': 0.05379604920744896, 'positive': 0.005044891964644194}",disgust,0.2738817632198334,"{'disgust': 0.2738817632198334, 'fear': 0.2635550796985626, 'sadness': 0.2542021870613098, 'anger': 0.18584685027599335, 'pessimism': 0.016576429829001427, 'surprise': 0.0027120914310216904, 'anticipation': 0.001261434517800808, 'love': 0.0005852775648236275, 'optimism': 0.0005105694872327149, 'trust': 0.0004606540023814887, 'joy': 0.00040760243427939713}",not-hate,0.9958480596542358,"{'not-hate': 0.9958480596542358, 'hate': 0.004151913803070784}",offensive,0.5304833054542542,"{'offensive': 0.5304833054542542, 'non-offensive': 0.46951669454574585}",2.0,War,0.16716096,"Horrific. After boarding @GovAbbott’s inhumane, anti-immigrant bus program with his parents, an innocent 3-year-old is now dead. And Abbott dares to call himself “pro-life.” My heart is with this boy’s parents. Abbott must be held accountable.",horrific boarding inhumane anti immigrant bus program parent innocent year old dead abbott dare pro life heart boy parent abbott held accountable,"[('old', [5, 2]), ('year', [5, 7]), ('pro', [2, 7]), ('immigrant', [5, 2]), ('life', [5, 2]), ('held', [5, 7]), ('parent', [5, 2]), ('bus', [5]), ('innocent', [5, 2]), ('program', [5]), ('abbott', [5]), ('boy', [5, 2]), ('dead', [2, 5]), ('anti', [2, 7]), ('accountable', [5, 7]), ('heart', [5]), ('horrific', [5, 2]), ('inhumane', [7]), ('dare', [7]), ('boarding', [2])]","[('old', ['Border/community/family', 'War']), ('year', ['Border/community/family', 'Abortion/rights/guns']), ('pro', ['War', 'Abortion/rights/guns']), ('immigrant', ['Border/community/family', 'War']), ('life', ['Border/community/family', 'War']), ('held', ['Border/community/family', 'Abortion/rights/guns']), ('parent', ['Border/community/family', 'War']), ('bus', ['Border/community/family']), ('innocent', ['Border/community/family', 'War']), ('program', ['Border/community/family']), ('abbott', ['Border/community/family']), ('boy', ['Border/community/family', 'War']), ('dead', ['War', 'Border/community/family']), ('anti', ['War', 'Abortion/rights/guns']), ('accountable', ['Border/community/family', 'Abortion/rights/guns']), ('heart', ['Border/community/family']), ('horrific', ['Border/community/family', 'War']), ('inhumane', ['Abortion/rights/guns']), ('dare', ['Abortion/rights/guns']), ('boarding', ['War'])]"
NikkiHaley,2023-08-13 03:02:01+00:00,5,Border/community/family,0.5392729,positive,0.9586236476898192,"{'positive': 0.9586236476898193, 'neutral': 0.03853278234601021, 'negative': 0.0028435627464205027}",joy,0.938887655735016,"{'joy': 0.9388876557350159, 'optimism': 0.04509861394762993, 'love': 0.006800921633839607, 'anticipation': 0.004683312494307756, 'trust': 0.002834523096680641, 'surprise': 0.001131123281084001, 'anger': 0.0001427008828613907, 'fear': 0.00012838849215768278, 'disgust': 0.0001240480924025178, 'sadness': 9.318032243754715e-05, 'pessimism': 7.546814595116302e-05}",not-hate,0.9975614547729492,"{'not-hate': 0.9975614547729492, 'hate': 0.0024385869037359953}",non-offensive,0.9343509078025818,"{'non-offensive': 0.9343509078025818, 'offensive': 0.06564909219741821}",6.0,Election/debate,0.4068792,".@JoniErnst isn’t just a mom, senator, or retired lieutenant colonel—she’s a pro on the grill too. Thanks for showing us around the Iowa State Fair today! https://t.co/4E3bOwZMk3",mom senator retired lieutenant colonelshes pro grill thanks showing iowa state fair today,"[('state', [5, 6]), ('today', [5, 6]), ('pro', [6]), ('showing', [6, 5]), ('senator', [5, 6]), ('mom', [5, 6]), ('fair', [6]), ('thanks', [6, 5]), ('retired', [5]), ('iowa', [6, 5]), ('lieutenant', [5]), ('grill', [5]), ('colonelshes', [5])]","[('state', ['Border/community/family', 'Election/debate']), ('today', ['Border/community/family', 'Election/debate']), ('pro', ['Election/debate']), ('showing', ['Election/debate', 'Border/community/family']), ('senator', ['Border/community/family', 'Election/debate']), ('mom', ['Border/community/family', 'Election/debate']), ('fair', ['Election/debate']), ('thanks', ['Election/debate', 'Border/community/family']), ('retired', ['Border/community/family']), ('iowa', ['Election/debate', 'Border/community/family']), ('lieutenant', ['Border/community/family']), ('grill', ['Border/community/family']), ('colonelshes', ['Border/community/family'])]"
VivekGRamaswamy,2023-08-13 03:30:36+00:00,5,Border/community/family,0.30842334,neutral,0.4948087334632873,"{'neutral': 0.49480873346328735, 'positive': 0.3443277180194855, 'negative': 0.16086356341838837}",optimism,0.9426911473274232,"{'optimism': 0.9426911473274231, 'joy': 0.03508827090263367, 'trust': 0.011106932535767555, 'anticipation': 0.006222280208021402, 'sadness': 0.001338129979558289, 'love': 0.0011800440261140466, 'pessimism': 0.0007920774514786899, 'anger': 0.0005291145062074065, 'fear': 0.0004019743937533349, 'disgust': 0.00036587464273907244, 'surprise': 0.0002841418609023094}",not-hate,0.9988458156585692,"{'not-hate': 0.9988458156585693, 'hate': 0.0011542080901563168}",non-offensive,0.880270779132843,"{'non-offensive': 0.880270779132843, 'offensive': 0.11972925066947937}",2.0,War,0.30726328,"We’ve celebrated our “diversity” so much that we forgot all the ways we’re really the same as Americans, bound by ideals that united a divided, headstrong group of people 250 years ago. I believe deep in my bones those ideals still exist. I’m running for President to revive them. https://t.co/jBxwYCc5hq",celebrated diversity forgot way american bound ideal united divided headstrong group people year ago believe deep bone ideal exist running president revive,"[('american', [5, 2]), ('united', [5, 2]), ('way', [5, 2]), ('year', [5, 7]), ('group', [2, 5]), ('believe', [2, 7]), ('people', [2, 5]), ('president', [5, 2]), ('ago', [5, 7]), ('running', [6, 5]), ('bone', [2]), ('deep', [2, 5]), ('exist', [2, 5]), ('forgot', [6]), ('diversity', [7, 5]), ('celebrated', [5, 7]), ('divided', [2, 6]), ('ideal', [5, 7]), ('revive', [2, 6]), ('bound', [7]), ('headstrong', [7, 2])]","[('american', ['Border/community/family', 'War']), ('united', ['Border/community/family', 'War']), ('way', ['Border/community/family', 'War']), ('year', ['Border/community/family', 'Abortion/rights/guns']), ('group', ['War', 'Border/community/family']), ('believe', ['War', 'Abortion/rights/guns']), ('people', ['War', 'Border/community/family']), ('president', ['Border/community/family', 'War']), ('ago', ['Border/community/family', 'Abortion/rights/guns']), ('running', ['Election/debate', 'Border/community/family']), ('bone', ['War']), ('deep', ['War', 'Border/community/family']), ('exist', ['War', 'Border/community/family']), ('forgot', ['Election/debate']), ('diversity', ['Abortion/rights/guns', 'Border/community/family']), ('celebrated', ['Border/community/family', 'Abortion/rights/guns']), ('divided', ['War', 'Election/debate']), ('ideal', ['Border/community/family', 'Abortion/rights/guns']), ('revive', ['War', 'Election/debate']), ('bound', ['Abortion/rights/guns']), ('headstrong', ['Abortion/rights/guns', 'War'])]"
POTUS,2023-08-13 15:00:00+00:00,5,Border/community/family,0.45983982,positive,0.8717256188392639,"{'positive': 0.8717256188392639, 'neutral': 0.12207688391208649, 'negative': 0.006197420880198479}",optimism,0.614029586315155,"{'optimism': 0.614029586315155, 'joy': 0.36154016852378845, 'trust': 0.011775491759181023, 'love': 0.005892468616366386, 'anticipation': 0.004939185921102762, 'surprise': 0.000514941057190299, 'fear': 0.0003555715084075928, 'sadness': 0.00030671097920276225, 'anger': 0.0002495879016350955, 'pessimism': 0.00023684250481892377, 'disgust': 0.00015936179261188954}",not-hate,0.9990382194519044,"{'not-hate': 0.9990382194519043, 'hate': 0.0009618413751013577}",non-offensive,0.9355923533439636,"{'non-offensive': 0.9355923533439636, 'offensive': 0.06440760940313339}",8.0,Infrastructure/job/energy,0.2677189,"America’s natural wonders are central to our heritage and our identity as a nation. Conserving them not only protects the livelihoods of people who depend on them, but it preserves key pieces of our history —the full American story — for generations to come.",america natural wonder central heritage identity nation conserving protects livelihood people depend preserve key piece history american story generation come,"[('come', [5, 8]), ('american', [5, 8]), ('wonder', [5, 6]), ('people', [5, 8]), ('america', [5, 8]), ('story', [5, 6]), ('history', [5, 8]), ('identity', [6]), ('generation', [5, 8]), ('piece', [6, 8]), ('nation', [5, 8]), ('preserve', [5, 8]), ('livelihood', [8]), ('natural', [5, 8]), ('heritage', [5]), ('key', [6, 8]), ('central', [8, 6]), ('protects', [1]), ('depend', [8, 6]), ('conserving', [5])]","[('come', ['Border/community/family', 'Infrastructure/job/energy']), ('american', ['Border/community/family', 'Infrastructure/job/energy']), ('wonder', ['Border/community/family', 'Election/debate']), ('people', ['Border/community/family', 'Infrastructure/job/energy']), ('america', ['Border/community/family', 'Infrastructure/job/energy']), ('story', ['Border/community/family', 'Election/debate']), ('history', ['Border/community/family', 'Infrastructure/job/energy']), ('identity', ['Election/debate']), ('generation', ['Border/community/family', 'Infrastructure/job/energy']), ('piece', ['Election/debate', 'Infrastructure/job/energy']), ('nation', ['Border/community/family', 'Infrastructure/job/energy']), ('preserve', ['Border/community/family', 'Infrastructure/job/energy']), ('livelihood', ['Infrastructure/job/energy']), ('natural', ['Border/community/family', 'Infrastructure/job/energy']), ('heritage', ['Border/community/family']), ('key', ['Election/debate', 'Infrastructure/job/energy']), ('central', ['Infrastructure/job/energy', 'Election/debate']), ('protects', ['American/economics/health']), ('depend', ['Infrastructure/job/energy', 'Election/debate']), ('conserving', ['Border/community/family'])]"
VivekGRamaswamy,2023-08-13 15:22:48+00:00,5,Border/community/family,0.69791555,positive,0.9899863600730896,"{'positive': 0.9899863600730896, 'neutral': 0.006101702805608511, 'negative': 0.0039118509739637375}",joy,0.7847681641578674,"{'joy': 0.7847681641578674, 'love': 0.1733017861843109, 'optimism': 0.03699788823723793, 'trust': 0.0021562916226685047, 'surprise': 0.0005946286837570369, 'sadness': 0.00054034503409639, 'anticipation': 0.0005106006283313036, 'anger': 0.00032322833430953324, 'disgust': 0.00030974100809544325, 'fear': 0.0002555150422267616, 'pessimism': 0.00024184456560760736}",not-hate,0.9988704323768616,"{'not-hate': 0.9988704323768616, 'hate': 0.0011295139556750655}",non-offensive,0.972233235836029,"{'non-offensive': 0.972233235836029, 'offensive': 0.02776683308184147}",6.0,Election/debate,0.1554061,"Happy birthday to the love of my life, Apoorva! So grateful for our every day together. Best decision I ever made. https://t.co/DpotSZh8Eq",happy birthday love life apoorva grateful day best decision,"[('decision', [7, 5]), ('day', [5, 6]), ('life', [5, 7]), ('love', [5, 6]), ('best', [5, 6]), ('grateful', [5, 6]), ('happy', [5, 6]), ('birthday', [5]), ('apoorva', [6])]","[('decision', ['Abortion/rights/guns', 'Border/community/family']), ('day', ['Border/community/family', 'Election/debate']), ('life', ['Border/community/family', 'Abortion/rights/guns']), ('love', ['Border/community/family', 'Election/debate']), ('best', ['Border/community/family', 'Election/debate']), ('grateful', ['Border/community/family', 'Election/debate']), ('happy', ['Border/community/family', 'Election/debate']), ('birthday', ['Border/community/family']), ('apoorva', ['Election/debate'])]"
VivekGRamaswamy,2023-08-13 16:00:02+00:00,5,Border/community/family,0.37517577,positive,0.9342832565307616,"{'positive': 0.9342832565307617, 'neutral': 0.06337393820285797, 'negative': 0.002342826686799526}",optimism,0.7393330931663513,"{'optimism': 0.7393330931663513, 'joy': 0.22190991044044495, 'anticipation': 0.019266320392489433, 'trust': 0.01441836729645729, 'love': 0.0016653381753712893, 'surprise': 0.0009958837181329727, 'anger': 0.0007146544521674514, 'fear': 0.0005758596234954894, 'disgust': 0.00038745187339372933, 'pessimism': 0.0003667001728899777, 'sadness': 0.0003663981915451586}",not-hate,0.9992330074310304,"{'not-hate': 0.9992330074310303, 'hate': 0.0007670402410440147}",non-offensive,0.9191808700561525,"{'non-offensive': 0.9191808700561523, 'offensive': 0.08081912994384766}",1.0,American/economics/health,0.24424937,"Today marks the third anniversary of the announcement of the Abraham Accords — we should celebrate it as a model of well-executed diplomacy. The centerpiece of my Middle East policy in Year 1 will be to consummate ‘Abraham Accords 2.0’ by adding Saudi Arabia, Oman, Qatar, and Indonesia to the pact. The Palestine question shouldn’t hold Israel or the rest of the Middle East hostage to economic prosperity and security. With strengthened economic and diplomatic ties, Israel will be on a path to be strong on its own feet by the end of this decade. That will be good both for the U.S. and for Israel. China continues to fill the diplomatic void created by an absentee American commander in chief who risks sleepwalking us into a global nuclear conflict by the day. I will immediately course-correct starting in January 2025 through diplomacy that advances U.S. interests while avoiding war.",today mark anniversary announcement abraham accord celebrate model executed diplomacy centerpiece middle east policy year consummate abraham accord adding saudi arabia oman qatar indonesia pact palestine question hold israel rest middle east hostage economic prosperity security strengthened economic diplomatic tie israel path strong foot end decade good  israel china continues fill diplomatic void created absentee american commander chief risk sleepwalking global nuclear conflict day immediately course correct starting january diplomacy advance  interest avoiding war,"[('decade', [1, 5]), ('model', [5, 8]), ('nuclear', [2, 5]), ('security', [1, 5]), ('american', [1, 5]), ('east', [5, 2]), ('middle', [1, 5]), ('today', [5, 1]), ('war', [5, 2]), ('year', [5, 1]), ('announcement', [1, 8]), ('interest', [1, 5]), ('israel', [2, 5]), ('palestine', [5, 2]), ('day', [5, 1]), ('question', [7, 5]), ('chief', [5, 7]), ('china', [5, 2]), ('good', [5, 1]), ('immediately', [1, 5]), ('foot', [1, 5]), ('end', [1, 5]), ('january', [1, 5]), ('celebrate', [5, 7]), ('created', [1, 5]), ('mark', [5, 7]), ('policy', [1, 5]), ('anniversary', [5, 7]), ('executed', [5]), ('absentee', [7]), ('hold', [7, 1]), ('advance', [7, 1]), ('global', [5, 8]), ('tie', [7, 8]), ('course', [5, 1]), ('continues', [5, 1]), ('correct', [2]), ('diplomatic', [5, 8]), ('fill', [1, 8]), ('starting', [1, 5]), ('risk', [1, 5]), ('strong', [5, 1]), ('path', [1, 8]), ('rest', [5, 1]), ('conflict', [5, 2]), ('avoiding', [1, 2]), ('adding', [1, 5]), ('economic', [1, 8]), ('arabia', [5, 7]), ('saudi', [5, 7]), ('hostage', [1, 2]), ('prosperity', [5, 8]), ('indonesia', [8, 7]), ('commander', [5]), ('pact', [1]), ('qatar', [7]), ('oman', [7]), ('centerpiece', [7]), ('diplomacy', [5, 2]), ('strengthened', [5, 8]), ('accord', [7]), ('sleepwalking', [5, 7]), ('abraham', [7]), ('consummate', [7]), ('void', [7])]","[('decade', ['American/economics/health', 'Border/community/family']), ('model', ['Border/community/family', 'Infrastructure/job/energy']), ('nuclear', ['War', 'Border/community/family']), ('security', ['American/economics/health', 'Border/community/family']), ('american', ['American/economics/health', 'Border/community/family']), ('east', ['Border/community/family', 'War']), ('middle', ['American/economics/health', 'Border/community/family']), ('today', ['Border/community/family', 'American/economics/health']), ('war', ['Border/community/family', 'War']), ('year', ['Border/community/family', 'American/economics/health']), ('announcement', ['American/economics/health', 'Infrastructure/job/energy']), ('interest', ['American/economics/health', 'Border/community/family']), ('israel', ['War', 'Border/community/family']), ('palestine', ['Border/community/family', 'War']), ('day', ['Border/community/family', 'American/economics/health']), ('question', ['Abortion/rights/guns', 'Border/community/family']), ('chief', ['Border/community/family', 'Abortion/rights/guns']), ('china', ['Border/community/family', 'War']), ('good', ['Border/community/family', 'American/economics/health']), ('immediately', ['American/economics/health', 'Border/community/family']), ('foot', ['American/economics/health', 'Border/community/family']), ('end', ['American/economics/health', 'Border/community/family']), ('january', ['American/economics/health', 'Border/community/family']), ('celebrate', ['Border/community/family', 'Abortion/rights/guns']), ('created', ['American/economics/health', 'Border/community/family']), ('mark', ['Border/community/family', 'Abortion/rights/guns']), ('policy', ['American/economics/health', 'Border/community/family']), ('anniversary', ['Border/community/family', 'Abortion/rights/guns']), ('executed', ['Border/community/family']), ('absentee', ['Abortion/rights/guns']), ('hold', ['Abortion/rights/guns', 'American/economics/health']), ('advance', ['Abortion/rights/guns', 'American/economics/health']), ('global', ['Border/community/family', 'Infrastructure/job/energy']), ('tie', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('course', ['Border/community/family', 'American/economics/health']), ('continues', ['Border/community/family', 'American/economics/health']), ('correct', ['War']), ('diplomatic', ['Border/community/family', 'Infrastructure/job/energy']), ('fill', ['American/economics/health', 'Infrastructure/job/energy']), ('starting', ['American/economics/health', 'Border/community/family']), ('risk', ['American/economics/health', 'Border/community/family']), ('strong', ['Border/community/family', 'American/economics/health']), ('path', ['American/economics/health', 'Infrastructure/job/energy']), ('rest', ['Border/community/family', 'American/economics/health']), ('conflict', ['Border/community/family', 'War']), ('avoiding', ['American/economics/health', 'War']), ('adding', ['American/economics/health', 'Border/community/family']), ('economic', ['American/economics/health', 'Infrastructure/job/energy']), ('arabia', ['Border/community/family', 'Abortion/rights/guns']), ('saudi', ['Border/community/family', 'Abortion/rights/guns']), ('hostage', ['American/economics/health', 'War']), ('prosperity', ['Border/community/family', 'Infrastructure/job/energy']), ('indonesia', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('commander', ['Border/community/family']), ('pact', ['American/economics/health']), ('qatar', ['Abortion/rights/guns']), ('oman', ['Abortion/rights/guns']), ('centerpiece', ['Abortion/rights/guns']), ('diplomacy', ['Border/community/family', 'War']), ('strengthened', ['Border/community/family', 'Infrastructure/job/energy']), ('accord', ['Abortion/rights/guns']), ('sleepwalking', ['Border/community/family', 'Abortion/rights/guns']), ('abraham', ['Abortion/rights/guns']), ('consummate', ['Abortion/rights/guns']), ('void', ['Abortion/rights/guns'])]"
RNCResearch,2023-08-13 16:16:11+00:00,5,Border/community/family,0.68828297,neutral,0.7018797993659973,"{'neutral': 0.7018797993659973, 'negative': 0.19710679352283478, 'positive': 0.10101333260536194}",disgust,0.3043806552886963,"{'disgust': 0.3043806552886963, 'sadness': 0.2186637967824936, 'anger': 0.1565665751695633, 'joy': 0.12454503774642944, 'optimism': 0.06622261554002762, 'anticipation': 0.06338968873023987, 'pessimism': 0.04108690097928047, 'surprise': 0.013792385347187519, 'fear': 0.005954396445304155, 'trust': 0.003499129554256797, 'love': 0.001898793037980795}",not-hate,0.9985542893409728,"{'not-hate': 0.9985542893409729, 'hate': 0.0014456654898822308}",non-offensive,0.836199939250946,"{'non-offensive': 0.836199939250946, 'offensive': 0.16380009055137634}",4.0,Republicans vs democrats,0.27414358,Biden again ignores questions as he takes a leisurely bike ride at the beach — despite multiple crises at home and abroad. Today is Biden's 371st vacation day since taking office. https://t.co/L1bau5GfEY,biden ignores question take leisurely bike ride beach despite multiple crisis home abroad today biden   vacation day taking office,"[('biden', [4, 5]), ('multiple', [5, 4]), ('today', [5, 4]), ('abroad', [5]), ('office', [5, 4]), ('taking', [5, 4]), ('day', [5, 4]), ('question', [4, 5]), ('take', [5, 4]), ('crisis', [5, 4]), ('despite', [4, 5]), ('home', [5, 4]), ('bike', [5]), ('beach', [5, 4]), ('vacation', [5, 4]), ('ignores', [5, 4]), ('ride', [5]), ('leisurely', [5, 4])]","[('biden', ['Republicans vs democrats', 'Border/community/family']), ('multiple', ['Border/community/family', 'Republicans vs democrats']), ('today', ['Border/community/family', 'Republicans vs democrats']), ('abroad', ['Border/community/family']), ('office', ['Border/community/family', 'Republicans vs democrats']), ('taking', ['Border/community/family', 'Republicans vs democrats']), ('day', ['Border/community/family', 'Republicans vs democrats']), ('question', ['Republicans vs democrats', 'Border/community/family']), ('take', ['Border/community/family', 'Republicans vs democrats']), ('crisis', ['Border/community/family', 'Republicans vs democrats']), ('despite', ['Republicans vs democrats', 'Border/community/family']), ('home', ['Border/community/family', 'Republicans vs democrats']), ('bike', ['Border/community/family']), ('beach', ['Border/community/family', 'Republicans vs democrats']), ('vacation', ['Border/community/family', 'Republicans vs democrats']), ('ignores', ['Border/community/family', 'Republicans vs democrats']), ('ride', ['Border/community/family']), ('leisurely', ['Border/community/family', 'Republicans vs democrats'])]"
GOP,2023-08-13 16:44:54+00:00,5,Border/community/family,0.7449003,neutral,0.7599164247512817,"{'neutral': 0.7599164247512817, 'positive': 0.12695367634296417, 'negative': 0.11312990635633469}",sadness,0.219261035323143,"{'sadness': 0.219261035323143, 'disgust': 0.2151133120059967, 'joy': 0.20130103826522827, 'optimism': 0.11807361245155334, 'anger': 0.11589713394641876, 'anticipation': 0.06744417548179626, 'pessimism': 0.03806212171912193, 'surprise': 0.01235390454530716, 'fear': 0.006042251829057932, 'trust': 0.004283898510038853, 'love': 0.0021675832103937864}",not-hate,0.9978423118591307,"{'not-hate': 0.9978423118591309, 'hate': 0.002157709328457713}",non-offensive,0.8586163520812988,"{'non-offensive': 0.8586163520812988, 'offensive': 0.14138367772102356}",4.0,Republicans vs democrats,0.21554475,RT @Biden again ignores questions as he takes a leisurely bike ride at the beach — despite multiple crises at home and abroad. Today is Biden's 371st vacation day since taking office. https://t.co/L1bau5GfEY,ignores question take leisurely bike ride beach despite multiple crisis home abroad today biden   vacation day taking office,"[('biden', [5, 4]), ('multiple', [5, 4]), ('today', [5, 4]), ('abroad', [5]), ('office', [5, 4]), ('taking', [5, 4]), ('day', [5, 4]), ('question', [4, 5]), ('take', [5, 4]), ('crisis', [5, 4]), ('despite', [4, 5]), ('home', [5, 4]), ('bike', [5]), ('beach', [5, 4]), ('vacation', [5, 4]), ('ignores', [5, 4]), ('ride', [5]), ('leisurely', [5, 4])]","[('biden', ['Border/community/family', 'Republicans vs democrats']), ('multiple', ['Border/community/family', 'Republicans vs democrats']), ('today', ['Border/community/family', 'Republicans vs democrats']), ('abroad', ['Border/community/family']), ('office', ['Border/community/family', 'Republicans vs democrats']), ('taking', ['Border/community/family', 'Republicans vs democrats']), ('day', ['Border/community/family', 'Republicans vs democrats']), ('question', ['Republicans vs democrats', 'Border/community/family']), ('take', ['Border/community/family', 'Republicans vs democrats']), ('crisis', ['Border/community/family', 'Republicans vs democrats']), ('despite', ['Republicans vs democrats', 'Border/community/family']), ('home', ['Border/community/family', 'Republicans vs democrats']), ('bike', ['Border/community/family']), ('beach', ['Border/community/family', 'Republicans vs democrats']), ('vacation', ['Border/community/family', 'Republicans vs democrats']), ('ignores', ['Border/community/family', 'Republicans vs democrats']), ('ride', ['Border/community/family']), ('leisurely', ['Border/community/family', 'Republicans vs democrats'])]"
