username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
VivekGRamaswamy,2023-08-13 00:22:06+00:00,4,Republicans vs democrats,0.43080732,neutral,0.562545657157898,"{'neutral': 0.562545657157898, 'positive': 0.27103540301322937, 'negative': 0.16641893982887268}",optimism,0.617789089679718,"{'optimism': 0.617789089679718, 'anger': 0.21925219893455505, 'disgust': 0.04738197475671768, 'trust': 0.04525046795606613, 'anticipation': 0.030862921848893166, 'fear': 0.01541559025645256, 'joy': 0.009917010553181171, 'pessimism': 0.005773862823843956, 'love': 0.0029017305932939053, 'sadness': 0.002776028821244836, 'surprise': 0.002679097233340144}",2.0,War,0.33525133,"Expose the rot. Reveal the truth. End the weaponization. End the corrupt war in Ukraine & repayment of family bribes with taxpayer $$. We have a very long way to go, but I believe deep in my bones that we will get there. Once we have unearthed TRUTH & secured justice, I would be willing to lay down arms 360 degrees and move forward as one nation. I’m not running to lead a political party. I’m running to lead the *United* States of America. 🇺🇸",expose rot reveal truth end weaponization end corrupt war ukraine repayment family bribe taxpayer long way believe deep bone unearthed truth secured justice willing lay arm degree forward nation running lead political party running lead united state america,"[('state', [4, 2]), ('united', [2, 4]), ('war', [2, 4]), ('way', [4, 2]), ('believe', [4, 2]), ('lead', [4, 2]), ('long', [4, 1]), ('political', [4, 2]), ('america', [2, 4]), ('taxpayer', [1, 4]), ('ukraine', [2, 4]), ('lay', [4, 1]), ('justice', [4, 1]), ('truth', [4, 2]), ('arm', [2, 4]), ('reveal', [4, 2]), ('party', [2, 4]), ('family', [1, 4]), ('running', [4, 2]), ('end', [2, 1]), ('bribe', [4, 2]), ('bone', [2, 8]), ('forward', [4, 1]), ('corrupt', [4, 2]), ('nation', [1, 2]), ('deep', [4, 2]), ('willing', [2, 4]), ('secured', [8, 1]), ('weaponization', [2]), ('degree', [4, 8]), ('expose', [2]), ('unearthed', [4]), ('repayment', [1]), ('rot', [2])]","[('state', ['Republicans vs democrats', 'War']), ('united', ['War', 'Republicans vs democrats']), ('war', ['War', 'Republicans vs democrats']), ('way', ['Republicans vs democrats', 'War']), ('believe', ['Republicans vs democrats', 'War']), ('lead', ['Republicans vs democrats', 'War']), ('long', ['Republicans vs democrats', 'American/economics/health']), ('political', ['Republicans vs democrats', 'War']), ('america', ['War', 'Republicans vs democrats']), ('taxpayer', ['American/economics/health', 'Republicans vs democrats']), ('ukraine', ['War', 'Republicans vs democrats']), ('lay', ['Republicans vs democrats', 'American/economics/health']), ('justice', ['Republicans vs democrats', 'American/economics/health']), ('truth', ['Republicans vs democrats', 'War']), ('arm', ['War', 'Republicans vs democrats']), ('reveal', ['Republicans vs democrats', 'War']), ('party', ['War', 'Republicans vs democrats']), ('family', ['American/economics/health', 'Republicans vs democrats']), ('running', ['Republicans vs democrats', 'War']), ('end', ['War', 'American/economics/health']), ('bribe', ['Republicans vs democrats', 'War']), ('bone', ['War', 'Infrastructure/job/energy']), ('forward', ['Republicans vs democrats', 'American/economics/health']), ('corrupt', ['Republicans vs democrats', 'War']), ('nation', ['American/economics/health', 'War']), ('deep', ['Republicans vs democrats', 'War']), ('willing', ['War', 'Republicans vs democrats']), ('secured', ['Infrastructure/job/energy', 'American/economics/health']), ('weaponization', ['War']), ('degree', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('expose', ['War']), ('unearthed', ['Republicans vs democrats']), ('repayment', ['American/economics/health']), ('rot', ['War'])]"
VivekGRamaswamy,2023-08-13 01:30:21+00:00,4,Republicans vs democrats,0.6804375,negative,0.7621670961380005,"{'negative': 0.7621670961380005, 'neutral': 0.2265099138021469, 'positive': 0.011323007754981518}",anger,0.7952303290367126,"{'anger': 0.7952303290367126, 'disgust': 0.18423409759998322, 'anticipation': 0.006573642138391733, 'optimism': 0.004451604560017586, 'joy': 0.002721207682043314, 'sadness': 0.0020119287073612213, 'pessimism': 0.0017657909775152802, 'surprise': 0.0013462246861308813, 'trust': 0.0009115220746025443, 'fear': 0.0004982321406714618, 'love': 0.0002554910897742957}",2.0,War,0.14625642,"The Hunter Biden Special Counsel is just a fig leaf designed to distract. David Weiss is the *same* person who negotiated the farcical Hunter Biden “plea deal” that a federal judge rejected handedly. Don’t buy the deflection, it’s just a smokescreen. https://t.co/wKPWyahv3b",hunter biden special counsel fig leaf designed distract david wei person negotiated farcical hunter biden plea deal federal judge rejected handedly buy deflection smokescreen,"[('biden', [4, 2]), ('person', [4, 2]), ('hunter', [4]), ('federal', [4, 1]), ('buy', [4, 1]), ('judge', [4]), ('counsel', [4]), ('david', [4, 1]), ('deal', [4, 2]), ('special', [4, 1]), ('wei', [4]), ('rejected', [4]), ('plea', [4]), ('designed', [2]), ('leaf', [4, 3]), ('distract', [2, 1]), ('negotiated', [1]), ('smokescreen', [2]), ('fig', [4]), ('deflection', [3]), ('farcical', [4, 3]), ('handedly', [3])]","[('biden', ['Republicans vs democrats', 'War']), ('person', ['Republicans vs democrats', 'War']), ('hunter', ['Republicans vs democrats']), ('federal', ['Republicans vs democrats', 'American/economics/health']), ('buy', ['Republicans vs democrats', 'American/economics/health']), ('judge', ['Republicans vs democrats']), ('counsel', ['Republicans vs democrats']), ('david', ['Republicans vs democrats', 'American/economics/health']), ('deal', ['Republicans vs democrats', 'War']), ('special', ['Republicans vs democrats', 'American/economics/health']), ('wei', ['Republicans vs democrats']), ('rejected', ['Republicans vs democrats']), ('plea', ['Republicans vs democrats']), ('designed', ['War']), ('leaf', ['Republicans vs democrats', 'News/radio/livestream']), ('distract', ['War', 'American/economics/health']), ('negotiated', ['American/economics/health']), ('smokescreen', ['War']), ('fig', ['Republicans vs democrats']), ('deflection', ['News/radio/livestream']), ('farcical', ['Republicans vs democrats', 'News/radio/livestream']), ('handedly', ['News/radio/livestream'])]"
CollinRugg,2023-08-13 02:11:38+00:00,4,Republicans vs democrats,0.40816522,negative,0.7825469970703125,"{'negative': 0.7825469970703125, 'neutral': 0.2063005417585373, 'positive': 0.011152400635182858}",anger,0.6639025807380676,"{'anger': 0.6639025807380676, 'disgust': 0.2725823223590851, 'fear': 0.0432913638651371, 'anticipation': 0.008886701427400112, 'surprise': 0.002612874610349536, 'sadness': 0.002356002340093255, 'pessimism': 0.002055334858596325, 'optimism': 0.0019322950392961502, 'joy': 0.0016078389016911387, 'trust': 0.0005703508504666388, 'love': 0.00020232604583725333}",7.0,Abortion/rights/guns,0.3786117,"NEW: Former Senator Scott Brown said he threatened to ""kick the sh*t"" out of Joe Biden at his swearing in ceremony when Biden started to inappropriately touch his wife. ""When you got sworn in as senator, was he like hair sniffing Gail or handsy with Gail, or was I imagining that?"" Brown: ""Yeah, yeah, yeah, yeah. I told him I'd kick the sh*t out... I told him to stop."" Pervert in Chief, Joe Biden.",senator scott brown said threatened kick   joe biden swearing ceremony biden started inappropriately touch wife got sworn senator like hair sniffing gail handsy gail imagining brown yeah yeah yeah yeah told kick   told stop pervert chief joe biden,"[('biden', [4, 2]), ('said', [4, 2]), ('joe', [4, 2]), ('like', [4, 2]), ('got', [4, 2]), ('chief', [4, 7]), ('started', [4, 2]), ('told', [4, 2]), ('senator', [7, 4]), ('threatened', [4, 2]), ('wife', [4, 5]), ('stop', [7, 2]), ('handsy', [2]), ('yeah', [2, 4]), ('scott', [4, 7]), ('ceremony', [5]), ('brown', [7, 4]), ('gail', [7]), ('hair', [7]), ('imagining', [7, 4]), ('inappropriately', [7]), ('kick', [7, 5]), ('pervert', [7]), ('sniffing', [7]), ('swearing', [7]), ('sworn', [7, 4]), ('touch', [2, 7])]","[('biden', ['Republicans vs democrats', 'War']), ('said', ['Republicans vs democrats', 'War']), ('joe', ['Republicans vs democrats', 'War']), ('like', ['Republicans vs democrats', 'War']), ('got', ['Republicans vs democrats', 'War']), ('chief', ['Republicans vs democrats', 'Abortion/rights/guns']), ('started', ['Republicans vs democrats', 'War']), ('told', ['Republicans vs democrats', 'War']), ('senator', ['Abortion/rights/guns', 'Republicans vs democrats']), ('threatened', ['Republicans vs democrats', 'War']), ('wife', ['Republicans vs democrats', 'Border/community/family']), ('stop', ['Abortion/rights/guns', 'War']), ('handsy', ['War']), ('yeah', ['War', 'Republicans vs democrats']), ('scott', ['Republicans vs democrats', 'Abortion/rights/guns']), ('ceremony', ['Border/community/family']), ('brown', ['Abortion/rights/guns', 'Republicans vs democrats']), ('gail', ['Abortion/rights/guns']), ('hair', ['Abortion/rights/guns']), ('imagining', ['Abortion/rights/guns', 'Republicans vs democrats']), ('inappropriately', ['Abortion/rights/guns']), ('kick', ['Abortion/rights/guns', 'Border/community/family']), ('pervert', ['Abortion/rights/guns']), ('sniffing', ['Abortion/rights/guns']), ('swearing', ['Abortion/rights/guns']), ('sworn', ['Abortion/rights/guns', 'Republicans vs democrats']), ('touch', ['War', 'Abortion/rights/guns'])]"
larryelder,2023-08-13 09:27:13+00:00,4,Republicans vs democrats,0.43028247,neutral,0.5177944898605347,"{'neutral': 0.5177944898605347, 'negative': 0.4607085585594177, 'positive': 0.021497001871466637}",fear,0.8857048153877258,"{'fear': 0.8857048153877258, 'sadness': 0.029783695936203003, 'pessimism': 0.02841353788971901, 'disgust': 0.01972869038581848, 'anticipation': 0.017888402566313744, 'anger': 0.007954374887049198, 'optimism': 0.006368884351104498, 'surprise': 0.001997970975935459, 'trust': 0.0012434396194294095, 'joy': 0.0006348772440105677, 'love': 0.00028128933627158403}",1.0,American/economics/health,0.26581416,"Part 1 “Keep your money in an insured account, not on an uninsured payment app, the Consumer Financial Protection Bureau warned….nonbank peer-to-peer payment apps, including for crypto, makes risk of loss in the event of a crisis ever more concerning…” https://t.co/U7lhiXcqz1",money insured account uninsured payment app consumer financial protection bureau warned nonbank peer peer payment apps including crypto make risk loss event crisis concerning,"[('financial', [1, 4]), ('money', [4, 1]), ('crisis', [1, 5]), ('event', [4, 1]), ('payment', [1, 4]), ('including', [1, 4]), ('apps', [8]), ('make', [4, 1]), ('warned', [4, 2]), ('account', [4, 1]), ('concerning', [4]), ('protection', [1, 4]), ('risk', [1, 8]), ('loss', [5, 1]), ('app', [4, 5]), ('crypto', [5]), ('bureau', [4, 1]), ('consumer', [1, 8]), ('peer', [4]), ('uninsured', [2]), ('insured', [8]), ('nonbank', [4, 1])]","[('financial', ['American/economics/health', 'Republicans vs democrats']), ('money', ['Republicans vs democrats', 'American/economics/health']), ('crisis', ['American/economics/health', 'Border/community/family']), ('event', ['Republicans vs democrats', 'American/economics/health']), ('payment', ['American/economics/health', 'Republicans vs democrats']), ('including', ['American/economics/health', 'Republicans vs democrats']), ('apps', ['Infrastructure/job/energy']), ('make', ['Republicans vs democrats', 'American/economics/health']), ('warned', ['Republicans vs democrats', 'War']), ('account', ['Republicans vs democrats', 'American/economics/health']), ('concerning', ['Republicans vs democrats']), ('protection', ['American/economics/health', 'Republicans vs democrats']), ('risk', ['American/economics/health', 'Infrastructure/job/energy']), ('loss', ['Border/community/family', 'American/economics/health']), ('app', ['Republicans vs democrats', 'Border/community/family']), ('crypto', ['Border/community/family']), ('bureau', ['Republicans vs democrats', 'American/economics/health']), ('consumer', ['American/economics/health', 'Infrastructure/job/energy']), ('peer', ['Republicans vs democrats']), ('uninsured', ['War']), ('insured', ['Infrastructure/job/energy']), ('nonbank', ['Republicans vs democrats', 'American/economics/health'])]"
larryelder,2023-08-13 09:31:48+00:00,4,Republicans vs democrats,0.6823919,neutral,0.550058126449585,"{'neutral': 0.550058126449585, 'positive': 0.4381266236305237, 'negative': 0.011815269477665424}",optimism,0.6963286995887756,"{'optimism': 0.6963286995887756, 'anticipation': 0.14468076825141907, 'trust': 0.04581308737397194, 'anger': 0.034134119749069214, 'joy': 0.030498474836349487, 'disgust': 0.0162925086915493, 'fear': 0.016102172434329987, 'pessimism': 0.006331019103527069, 'surprise': 0.004248871933668852, 'sadness': 0.0035667347256094217, 'love': 0.0020035644993185997}",8.0,Infrastructure/job/energy,0.16195555,Part 2 Old Glory Pay is our proprietary payment app. Using Old Glory Pay means you are using the same money as in your OGB account. Your money is NOT being held at a third-party payment company. Your money is ALWAYS safe in our FDIC insured bank. https://t.co/AllkVFs0f1,old glory pay proprietary payment app old glory pay mean money ogb account money held party payment company money safe fdic insured bank,"[('bank', [4, 8]), ('old', [4, 8]), ('money', [4, 1]), ('party', [4, 1]), ('held', [4, 8]), ('safe', [8, 1]), ('pay', [1, 4]), ('payment', [4, 1]), ('company', [4, 8]), ('mean', [4, 1]), ('account', [4, 1]), ('app', [4]), ('glory', [4]), ('insured', [8]), ('fdic', [8]), ('proprietary', [4]), ('ogb', [4])]","[('bank', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('old', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('money', ['Republicans vs democrats', 'American/economics/health']), ('party', ['Republicans vs democrats', 'American/economics/health']), ('held', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('safe', ['Infrastructure/job/energy', 'American/economics/health']), ('pay', ['American/economics/health', 'Republicans vs democrats']), ('payment', ['Republicans vs democrats', 'American/economics/health']), ('company', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('mean', ['Republicans vs democrats', 'American/economics/health']), ('account', ['Republicans vs democrats', 'American/economics/health']), ('app', ['Republicans vs democrats']), ('glory', ['Republicans vs democrats']), ('insured', ['Infrastructure/job/energy']), ('fdic', ['Infrastructure/job/energy']), ('proprietary', ['Republicans vs democrats']), ('ogb', ['Republicans vs democrats'])]"
jonathanvswan,2023-08-13 12:14:37+00:00,4,Republicans vs democrats,0.50021714,neutral,0.7980524897575378,"{'neutral': 0.7980524897575378, 'negative': 0.16458070278167725, 'positive': 0.037366848438978195}",anticipation,0.6645719408988953,"{'anticipation': 0.6645719408988953, 'disgust': 0.07394453138113022, 'fear': 0.07284757494926453, 'anger': 0.05958991125226021, 'surprise': 0.051052387803792953, 'optimism': 0.025969944894313812, 'pessimism': 0.016287650913000107, 'trust': 0.015168966725468636, 'joy': 0.009680504910647869, 'sadness': 0.009358707815408707, 'love': 0.0015278755454346538}",6.0,Election/debate,0.4461317,A deeper look at how the three criminal indictments of Donald Trump have affected the Republican nominating contest. It's much much more than an online donor story. w @RuthIgielnik @ShaneGoldmacher @maggieNYT @ashhwu --https://t.co/Ue9ST4zdrh,deeper look criminal indictment donald trump affected republican nominating contest online donor story ,"[('deeper', [6]), ('donald', [4, 6]), ('trump', [4, 6]), ('story', [4, 6]), ('republican', [6, 4]), ('criminal', [4]), ('contest', [4]), ('look', [4, 6]), ('online', [4, 6]), ('indictment', [4, 6]), ('donor', [6, 4]), ('nominating', [6]), ('affected', [6, 4])]","[('deeper', ['Election/debate']), ('donald', ['Republicans vs democrats', 'Election/debate']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('story', ['Republicans vs democrats', 'Election/debate']), ('republican', ['Election/debate', 'Republicans vs democrats']), ('criminal', ['Republicans vs democrats']), ('contest', ['Republicans vs democrats']), ('look', ['Republicans vs democrats', 'Election/debate']), ('online', ['Republicans vs democrats', 'Election/debate']), ('indictment', ['Republicans vs democrats', 'Election/debate']), ('donor', ['Election/debate', 'Republicans vs democrats']), ('nominating', ['Election/debate']), ('affected', ['Election/debate', 'Republicans vs democrats'])]"
99blackbaloons,2023-08-13 13:37:05+00:00,4,Republicans vs democrats,0.39784846,negative,0.7128396034240723,"{'negative': 0.7128396034240723, 'neutral': 0.27111348509788513, 'positive': 0.0160469152033329}",sadness,0.7832810282707214,"{'sadness': 0.7832810282707214, 'pessimism': 0.08180677890777588, 'disgust': 0.07809402048587799, 'anger': 0.032638467848300934, 'anticipation': 0.009202412329614162, 'optimism': 0.006839160341769457, 'joy': 0.002768029924482107, 'fear': 0.0027531078085303307, 'surprise': 0.001477701822295785, 'trust': 0.0007656643283553421, 'love': 0.00037365767639130354}",1.0,American/economics/health,0.2817499,"“Money is a credit note of equity stolen from humanity’s one and only lender: Earth. As with all credit, it becomes worthless when the creditor goes bankrupt” #necrocapitalism #amwriting #books #ecology https://t.co/laubXZ4pkm",money credit note equity stolen humanity lender earth credit worthless creditor  bankrupt,"[('money', [4, 1]), ('note', [4, 1]), ('stolen', [4, 1]), ('credit', [1, 8]), ('earth', [4, 1]), ('equity', [8, 1]), ('bankrupt', [8, 4]), ('worthless', [4]), ('creditor', [3]), ('humanity', [2]), ('lender', [4])]","[('money', ['Republicans vs democrats', 'American/economics/health']), ('note', ['Republicans vs democrats', 'American/economics/health']), ('stolen', ['Republicans vs democrats', 'American/economics/health']), ('credit', ['American/economics/health', 'Infrastructure/job/energy']), ('earth', ['Republicans vs democrats', 'American/economics/health']), ('equity', ['Infrastructure/job/energy', 'American/economics/health']), ('bankrupt', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('worthless', ['Republicans vs democrats']), ('creditor', ['News/radio/livestream']), ('humanity', ['War']), ('lender', ['Republicans vs democrats'])]"
Mike_Pence,2023-08-13 13:44:37+00:00,4,Republicans vs democrats,0.4512849,neutral,0.9168549180030824,"{'neutral': 0.9168549180030823, 'positive': 0.07910394668579102, 'negative': 0.004041144624352455}",anticipation,0.6022184491157532,"{'anticipation': 0.6022184491157532, 'joy': 0.23013989627361298, 'optimism': 0.05610877647995949, 'surprise': 0.041236329823732376, 'trust': 0.01717557944357395, 'disgust': 0.014814784750342369, 'sadness': 0.010791257955133915, 'anger': 0.00969158299267292, 'pessimism': 0.007149212062358856, 'fear': 0.00597850838676095, 'love': 0.004695593379437923}",6.0,Election/debate,0.44137833,"RT @THIS SUNDAY: Former VP @Mike_Pence joins #MTP. Plus, an exclusive interview with @RepDeanPhillips (D-Minn.) https://t.co/bDmrH5gUAR",sunday  join plus exclusive interview  minn,"[('interview', [4, 6]), ('exclusive', [4]), ('sunday', [6, 4]), ('join', [6, 4]), ('plus', [6, 4]), ('minn', [4])]","[('interview', ['Republicans vs democrats', 'Election/debate']), ('exclusive', ['Republicans vs democrats']), ('sunday', ['Election/debate', 'Republicans vs democrats']), ('join', ['Election/debate', 'Republicans vs democrats']), ('plus', ['Election/debate', 'Republicans vs democrats']), ('minn', ['Republicans vs democrats'])]"
rickhasen,2023-08-13 15:14:14+00:00,4,Republicans vs democrats,0.4829797,neutral,0.9060550332069396,"{'neutral': 0.9060550332069397, 'negative': 0.05518971383571625, 'positive': 0.03875524178147316}",anger,0.5792770385742188,"{'anger': 0.5792770385742188, 'disgust': 0.32072120904922485, 'anticipation': 0.04243091866374016, 'fear': 0.01903988979756832, 'sadness': 0.012237636372447014, 'pessimism': 0.009264799766242504, 'optimism': 0.006831050850450993, 'surprise': 0.005207726266235113, 'joy': 0.002370297210291028, 'trust': 0.0021875626407563686, 'love': 0.000431823602411896}",1.0,American/economics/health,0.36690906,#ELB: “How Trump Benefits From an Indictment Effect” https://t.co/hGVqkeAOkx,trump benefit indictment effect,"[('trump', [4, 1]), ('benefit', [1, 4]), ('indictment', [4]), ('effect', [1, 4])]","[('trump', ['Republicans vs democrats', 'American/economics/health']), ('benefit', ['American/economics/health', 'Republicans vs democrats']), ('indictment', ['Republicans vs democrats']), ('effect', ['American/economics/health', 'Republicans vs democrats'])]"
rickhasen,2023-08-13 15:20:13+00:00,4,Republicans vs democrats,0.49793833,negative,0.5620888471603394,"{'negative': 0.5620888471603394, 'neutral': 0.4135981500148773, 'positive': 0.024313021451234818}",anticipation,0.4961791932582855,"{'anticipation': 0.4961791932582855, 'disgust': 0.1545000523328781, 'anger': 0.10539805144071579, 'fear': 0.08920939266681671, 'optimism': 0.046103499829769135, 'pessimism': 0.03611575439572334, 'sadness': 0.026852089911699295, 'surprise': 0.02276371419429779, 'trust': 0.01384938694536686, 'joy': 0.00746179511770606, 'love': 0.001567059545777738}",1.0,American/economics/health,0.19967663,#ELB: “The strongest part of Trump’s Jan. 6 indictment has its own weaknesses” https://t.co/5EGET71OTe,strongest trump january indictment weakness,"[('trump', [4, 2]), ('january', [4, 1]), ('indictment', [4]), ('strongest', [1]), ('weakness', [2])]","[('trump', ['Republicans vs democrats', 'War']), ('january', ['Republicans vs democrats', 'American/economics/health']), ('indictment', ['Republicans vs democrats']), ('strongest', ['American/economics/health']), ('weakness', ['War'])]"
