username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
SenDuckworth,2023-04-05 00:27:17+00:00,1,American/economics/health,0.46397993,neutral,0.7188315391540527,sadness,0.5579488277435303,5.0,Border/community/family,0.27786776,"Today, @SenatorDurbin and I were in Belvidere to receive updates on recovery efforts following this weekend’s devastating storms. My thoughts remain with the victims and their families and I’ll keep working to ensure Illinois receives the federal emergency assistance it needs. https://t.co/BfyLNIh6a8",today belvidere receive update recovery effort following weekend devastating storm thought remain victim family ill working ensure illinois receives federal emergency assistance need,"[('today', [5, 1]), ('following', [5, 6]), ('update', [6, 1]), ('thought', [5, 6]), ('need', [1, 6]), ('federal', [1, 5]), ('victim', [5, 1]), ('working', [1, 5]), ('family', [1, 5]), ('weekend', [5, 6]), ('effort', [1, 5]), ('ill', [6, 1]), ('emergency', [1, 5]), ('receive', [1, 5]), ('remain', [5, 1]), ('ensure', [1, 5]), ('recovery', [1, 5]), ('devastating', [1, 5]), ('assistance', [1, 5]), ('illinois', [5, 6]), ('receives', [6]), ('storm', [6, 1]), ('belvidere', [6, 5])]","[('today', ['Border/community/family', 'American/economics/health']), ('following', ['Border/community/family', 'Election/debate']), ('update', ['Election/debate', 'American/economics/health']), ('thought', ['Border/community/family', 'Election/debate']), ('need', ['American/economics/health', 'Election/debate']), ('federal', ['American/economics/health', 'Border/community/family']), ('victim', ['Border/community/family', 'American/economics/health']), ('working', ['American/economics/health', 'Border/community/family']), ('family', ['American/economics/health', 'Border/community/family']), ('weekend', ['Border/community/family', 'Election/debate']), ('effort', ['American/economics/health', 'Border/community/family']), ('ill', ['Election/debate', 'American/economics/health']), ('emergency', ['American/economics/health', 'Border/community/family']), ('receive', ['American/economics/health', 'Border/community/family']), ('remain', ['Border/community/family', 'American/economics/health']), ('ensure', ['American/economics/health', 'Border/community/family']), ('recovery', ['American/economics/health', 'Border/community/family']), ('devastating', ['American/economics/health', 'Border/community/family']), ('assistance', ['American/economics/health', 'Border/community/family']), ('illinois', ['Border/community/family', 'Election/debate']), ('receives', ['Election/debate']), ('storm', ['Election/debate', 'American/economics/health']), ('belvidere', ['Election/debate', 'Border/community/family'])]"
SenWarren,2023-04-05 01:46:54+00:00,1,American/economics/health,0.9686656,neutral,0.527930736541748,anger,0.3563844561576843,,,,"Republican cuts to the IRS have helped the wealthy with tax cheating—and hurt hardworking Americans trying to claim refunds. But thanks to Democrats passing the Inflation Reduction Act, the IRS has new resources to catch rich tax cheats &amp; improve services. https://t.co/WnqYraYpxl",republican cut irs helped wealthy tax cheatingand hurt hardworking american trying claim refund thanks democrat passing inflation reduction act irs resource catch rich tax cheat improve service,"[('american', [1]), ('claim', [1]), ('republican', [1]), ('trying', [1]), ('act', [1]), ('hurt', [1]), ('service', [1]), ('resource', [1]), ('democrat', [1]), ('tax', [1]), ('irs', [1]), ('cut', [1]), ('thanks', [1]), ('wealthy', [1]), ('rich', [1]), ('helped', [1]), ('cheat', [1]), ('catch', [1]), ('inflation', [1]), ('improve', [1]), ('passing', [1]), ('reduction', [1]), ('hardworking', [1]), ('refund', [1]), ('cheatingand', [1])]","[('american', ['American/economics/health']), ('claim', ['American/economics/health']), ('republican', ['American/economics/health']), ('trying', ['American/economics/health']), ('act', ['American/economics/health']), ('hurt', ['American/economics/health']), ('service', ['American/economics/health']), ('resource', ['American/economics/health']), ('democrat', ['American/economics/health']), ('tax', ['American/economics/health']), ('irs', ['American/economics/health']), ('cut', ['American/economics/health']), ('thanks', ['American/economics/health']), ('wealthy', ['American/economics/health']), ('rich', ['American/economics/health']), ('helped', ['American/economics/health']), ('cheat', ['American/economics/health']), ('catch', ['American/economics/health']), ('inflation', ['American/economics/health']), ('improve', ['American/economics/health']), ('passing', ['American/economics/health']), ('reduction', ['American/economics/health']), ('hardworking', ['American/economics/health']), ('refund', ['American/economics/health']), ('cheatingand', ['American/economics/health'])]"
SecretaryPete,2023-04-05 02:18:32+00:00,1,American/economics/health,0.55090004,neutral,0.6474605202674866,optimism,0.6791422367095947,8.0,Infrastructure/job/energy,0.23916471,"Wildlife-vehicle collisions are a preventable source of injury, damage, and even fatalities. With funds from the infrastructure bill, we’re setting out to change that. https://t.co/UQHvTrRIFx",wildlife vehicle collision preventable source injury damage fatality fund infrastructure bill setting change,"[('injury', [1]), ('fund', [1, 8]), ('source', [8, 1]), ('damage', [1, 8]), ('change', [1, 8]), ('bill', [1, 8]), ('vehicle', [8, 1]), ('setting', [1]), ('infrastructure', [8, 1]), ('wildlife', [1]), ('fatality', [6]), ('preventable', [1]), ('collision', [2])]","[('injury', ['American/economics/health']), ('fund', ['American/economics/health', 'Infrastructure/job/energy']), ('source', ['Infrastructure/job/energy', 'American/economics/health']), ('damage', ['American/economics/health', 'Infrastructure/job/energy']), ('change', ['American/economics/health', 'Infrastructure/job/energy']), ('bill', ['American/economics/health', 'Infrastructure/job/energy']), ('vehicle', ['Infrastructure/job/energy', 'American/economics/health']), ('setting', ['American/economics/health']), ('infrastructure', ['Infrastructure/job/energy', 'American/economics/health']), ('wildlife', ['American/economics/health']), ('fatality', ['Election/debate']), ('preventable', ['American/economics/health']), ('collision', ['War'])]"
dscc,2023-04-05 16:08:37+00:00,1,American/economics/health,0.49181733,positive,0.8759498000144958,optimism,0.7856257557868958,6.0,Election/debate,0.474051,"RT @I ran for office to solve problems, fight for hardworking Nevada families, and make a real difference in people’s lives. Our work in the U.S. Senate is just getting started — that’s why I’m officially launching my re-election campaign today! https://t.co/rKv62KfqqQ",ran office solve problem fight hardworking nevada family real difference people life work  senate getting started officially launching election campaign today,"[('nevada', [6]), ('today', [6, 1]), ('office', [1, 6]), ('people', [1, 6]), ('problem', [1, 6]), ('election', [6, 1]), ('launching', [6, 1]), ('started', [1, 6]), ('getting', [1, 6]), ('work', [1, 6]), ('solve', [1, 6]), ('life', [1, 6]), ('ran', [6]), ('fight', [1, 6]), ('family', [1, 6]), ('difference', [6, 1]), ('real', [1, 6]), ('campaign', [6]), ('senate', [6, 1]), ('officially', [6]), ('hardworking', [1])]","[('nevada', ['Election/debate']), ('today', ['Election/debate', 'American/economics/health']), ('office', ['American/economics/health', 'Election/debate']), ('people', ['American/economics/health', 'Election/debate']), ('problem', ['American/economics/health', 'Election/debate']), ('election', ['Election/debate', 'American/economics/health']), ('launching', ['Election/debate', 'American/economics/health']), ('started', ['American/economics/health', 'Election/debate']), ('getting', ['American/economics/health', 'Election/debate']), ('work', ['American/economics/health', 'Election/debate']), ('solve', ['American/economics/health', 'Election/debate']), ('life', ['American/economics/health', 'Election/debate']), ('ran', ['Election/debate']), ('fight', ['American/economics/health', 'Election/debate']), ('family', ['American/economics/health', 'Election/debate']), ('difference', ['Election/debate', 'American/economics/health']), ('real', ['American/economics/health', 'Election/debate']), ('campaign', ['Election/debate']), ('senate', ['Election/debate', 'American/economics/health']), ('officially', ['Election/debate']), ('hardworking', ['American/economics/health'])]"
BernieSanders,2023-04-05 16:27:00+00:00,1,American/economics/health,0.90974253,positive,0.6758594512939453,optimism,0.859977662563324,8.0,Infrastructure/job/energy,0.061347466,How do we create more stability and job security for working class people all across the country? Raise the minimum wage. Strengthen and grow the trade union movement. Invest in our young people. That's how we make sure every person in this country earns a living wage. https://t.co/YNZNaA33ND,create stability job security working class people country raise minimum wage strengthen grow trade union movement invest young people sure person country earns living wage,"[('security', [1, 8]), ('person', [1, 8]), ('job', [1, 8]), ('people', [1, 8]), ('country', [1, 8]), ('working', [1, 8]), ('union', [1, 8]), ('sure', [1, 8]), ('living', [1]), ('raise', [1, 8]), ('young', [1, 8]), ('create', [1, 8]), ('movement', [1, 8]), ('class', [1, 8]), ('trade', [1, 8]), ('invest', [1, 8]), ('wage', [1, 8]), ('grow', [1, 8]), ('strengthen', [1, 8]), ('minimum', [1]), ('stability', [1]), ('earns', [1])]","[('security', ['American/economics/health', 'Infrastructure/job/energy']), ('person', ['American/economics/health', 'Infrastructure/job/energy']), ('job', ['American/economics/health', 'Infrastructure/job/energy']), ('people', ['American/economics/health', 'Infrastructure/job/energy']), ('country', ['American/economics/health', 'Infrastructure/job/energy']), ('working', ['American/economics/health', 'Infrastructure/job/energy']), ('union', ['American/economics/health', 'Infrastructure/job/energy']), ('sure', ['American/economics/health', 'Infrastructure/job/energy']), ('living', ['American/economics/health']), ('raise', ['American/economics/health', 'Infrastructure/job/energy']), ('young', ['American/economics/health', 'Infrastructure/job/energy']), ('create', ['American/economics/health', 'Infrastructure/job/energy']), ('movement', ['American/economics/health', 'Infrastructure/job/energy']), ('class', ['American/economics/health', 'Infrastructure/job/energy']), ('trade', ['American/economics/health', 'Infrastructure/job/energy']), ('invest', ['American/economics/health', 'Infrastructure/job/energy']), ('wage', ['American/economics/health', 'Infrastructure/job/energy']), ('grow', ['American/economics/health', 'Infrastructure/job/energy']), ('strengthen', ['American/economics/health', 'Infrastructure/job/energy']), ('minimum', ['American/economics/health']), ('stability', ['American/economics/health']), ('earns', ['American/economics/health'])]"
SenatorTimScott,2023-04-05 16:57:45+00:00,1,American/economics/health,0.62722445,negative,0.8775867819786072,anger,0.4861513674259186,4.0,Republicans vs democrats,0.2608921,"SVB’s management failed to manage the bank’s risks appropriately, and now we all must pay the price. As Ranking Member of @BankingGOP, I will probe the failures of management and their government regulators to make sure this doesn’t happen again. https://t.co/Dthgf6VeP6",svbs management failed manage bank risk appropriately pay price ranking member probe thefailures management government regulatorsto sure happen,"[('bank', [4, 1]), ('happen', [1, 4]), ('government', [1, 4]), ('failed', [1, 4]), ('member', [1, 4]), ('pay', [1, 4]), ('sure', [1, 4]), ('ranking', [1, 4]), ('risk', [1, 4]), ('probe', [4]), ('management', [1, 4]), ('price', [1]), ('svbs', [5]), ('manage', [1]), ('appropriately', [4]), ('regulatorsto', [1, 4]), ('thefailures', [1, 4])]","[('bank', ['Republicans vs democrats', 'American/economics/health']), ('happen', ['American/economics/health', 'Republicans vs democrats']), ('government', ['American/economics/health', 'Republicans vs democrats']), ('failed', ['American/economics/health', 'Republicans vs democrats']), ('member', ['American/economics/health', 'Republicans vs democrats']), ('pay', ['American/economics/health', 'Republicans vs democrats']), ('sure', ['American/economics/health', 'Republicans vs democrats']), ('ranking', ['American/economics/health', 'Republicans vs democrats']), ('risk', ['American/economics/health', 'Republicans vs democrats']), ('probe', ['Republicans vs democrats']), ('management', ['American/economics/health', 'Republicans vs democrats']), ('price', ['American/economics/health']), ('svbs', ['Border/community/family']), ('manage', ['American/economics/health']), ('appropriately', ['Republicans vs democrats']), ('regulatorsto', ['American/economics/health', 'Republicans vs democrats']), ('thefailures', ['American/economics/health', 'Republicans vs democrats'])]"
SenDuckworth,2023-04-05 17:03:03+00:00,1,American/economics/health,0.51813734,positive,0.5913422703742981,optimism,0.7709234952926636,7.0,Abortion/rights/guns,0.37617522,It shouldn't take until April for AANHPI women to finally earn what their white male counterparts made for the same work last year. We have the power to make this AANHPI Equal Pay Day the last. Let's pass the Paycheck Fairness Act and guarantee equal pay for equal work.,april aanhpi woman finally earn white male counterpart work year power aanhpi equal pay day let pas paycheck fairness act guarantee equal pay equal work,"[('year', [1, 7]), ('let', [1, 7]), ('day', [1, 7]), ('power', [1, 7]), ('work', [1, 7]), ('act', [1, 7]), ('pay', [1]), ('woman', [7, 1]), ('white', [1, 7]), ('pas', [1, 7]), ('male', [7]), ('finally', [1, 7]), ('equal', [7, 1]), ('april', [1]), ('guarantee', [1]), ('earn', [1, 7]), ('paycheck', [1]), ('counterpart', [7]), ('fairness', [7]), ('aanhpi', [3])]","[('year', ['American/economics/health', 'Abortion/rights/guns']), ('let', ['American/economics/health', 'Abortion/rights/guns']), ('day', ['American/economics/health', 'Abortion/rights/guns']), ('power', ['American/economics/health', 'Abortion/rights/guns']), ('work', ['American/economics/health', 'Abortion/rights/guns']), ('act', ['American/economics/health', 'Abortion/rights/guns']), ('pay', ['American/economics/health']), ('woman', ['Abortion/rights/guns', 'American/economics/health']), ('white', ['American/economics/health', 'Abortion/rights/guns']), ('pas', ['American/economics/health', 'Abortion/rights/guns']), ('male', ['Abortion/rights/guns']), ('finally', ['American/economics/health', 'Abortion/rights/guns']), ('equal', ['Abortion/rights/guns', 'American/economics/health']), ('april', ['American/economics/health']), ('guarantee', ['American/economics/health']), ('earn', ['American/economics/health', 'Abortion/rights/guns']), ('paycheck', ['American/economics/health']), ('counterpart', ['Abortion/rights/guns']), ('fairness', ['Abortion/rights/guns']), ('aanhpi', ['News/radio/livestream'])]"
RepSpanberger,2023-04-05 17:05:20+00:00,1,American/economics/health,0.6640072,neutral,0.5037047863006592,optimism,0.4943262636661529,7.0,Abortion/rights/guns,0.19679129,"RT @On behalf of air traffic controllers throughout the National Airspace System, NATCA fully supports the passage of the Social Security Fairness Act of 2023 (H.R. 82) introduced by @RepGarretGraves and @RepSpanberger https://t.co/zSBEPi3SKl https://t.co/BFuc80MdcD",behalf air traffic controller national airspace system natca fully support passage social security fairness act   introduced,"[('national', [1, 7]), ('security', [1, 7]), ('social', [1]), ('support', [1, 7]), ('air', [1, 6]), ('system', [1, 7]), ('act', [1, 7]), ('behalf', [1]), ('fully', [1, 7]), ('introduced', [1, 7]), ('traffic', [1, 6]), ('passage', [1, 7]), ('fairness', [7]), ('airspace', [7]), ('controller', [6]), ('natca', [1, 7])]","[('national', ['American/economics/health', 'Abortion/rights/guns']), ('security', ['American/economics/health', 'Abortion/rights/guns']), ('social', ['American/economics/health']), ('support', ['American/economics/health', 'Abortion/rights/guns']), ('air', ['American/economics/health', 'Election/debate']), ('system', ['American/economics/health', 'Abortion/rights/guns']), ('act', ['American/economics/health', 'Abortion/rights/guns']), ('behalf', ['American/economics/health']), ('fully', ['American/economics/health', 'Abortion/rights/guns']), ('introduced', ['American/economics/health', 'Abortion/rights/guns']), ('traffic', ['American/economics/health', 'Election/debate']), ('passage', ['American/economics/health', 'Abortion/rights/guns']), ('fairness', ['Abortion/rights/guns']), ('airspace', ['Abortion/rights/guns']), ('controller', ['Election/debate']), ('natca', ['American/economics/health', 'Abortion/rights/guns'])]"
SenWarren,2023-04-05 17:23:05+00:00,1,American/economics/health,0.96193355,negative,0.5150896310806274,sadness,0.6577780246734619,,,,"Too many parents are waiting years for child care or giving up their careers because they can’t find care. We must invest in child care so parents can get to work, children can get the education they deserve, &amp; we can raise wages of all child care workers. https://t.co/wlSN6TXyVX",parent waiting year child care giving career find care invest child care parent work child education deserve raise wage child care worker,"[('worker', [1]), ('year', [1]), ('work', [1]), ('giving', [1]), ('waiting', [1]), ('care', [1]), ('child', [1]), ('parent', [1]), ('education', [1]), ('deserve', [1]), ('find', [1]), ('raise', [1]), ('career', [1]), ('invest', [1]), ('wage', [1])]","[('worker', ['American/economics/health']), ('year', ['American/economics/health']), ('work', ['American/economics/health']), ('giving', ['American/economics/health']), ('waiting', ['American/economics/health']), ('care', ['American/economics/health']), ('child', ['American/economics/health']), ('parent', ['American/economics/health']), ('education', ['American/economics/health']), ('deserve', ['American/economics/health']), ('find', ['American/economics/health']), ('raise', ['American/economics/health']), ('career', ['American/economics/health']), ('invest', ['American/economics/health']), ('wage', ['American/economics/health'])]"
RepSpanberger,2023-04-05 17:47:09+00:00,1,American/economics/health,0.5657387,neutral,0.8374170660972595,disgust,0.508827805519104,6.0,Election/debate,0.35081193,RT @CBS19News: Spanberger launches survey for retirees denied Social Security benefits https://t.co/oWjFY6k6ON,spanberger launch survey retiree denied social security benefit,"[('security', [1]), ('social', [1, 6]), ('denied', [1]), ('benefit', [1]), ('launch', [6]), ('survey', [6]), ('retiree', [6]), ('spanberger', [1])]","[('security', ['American/economics/health']), ('social', ['American/economics/health', 'Election/debate']), ('denied', ['American/economics/health']), ('benefit', ['American/economics/health']), ('launch', ['Election/debate']), ('survey', ['Election/debate']), ('retiree', ['Election/debate']), ('spanberger', ['American/economics/health'])]"
