username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
tvrecapsreviews,2023-10-18 00:36:21+00:00,7,Abortion/rights/guns,0.43531254,neutral,0.9040699005126952,anticipation,0.6744821071624756,4.0,Republicans vs democrats,0.28769702,Karla Gilbride Confirmed as General Counsel of the Equal Employment Opportunity Commission https://t.co/piGibi0iir #USPolitics #Politics #USNews #Biden #Senate #KarlaGilbride #EEOC https://t.co/hg3AU0G4SX,karla gilbride confirmed general counsel equal employment opportunity commission,"[('employment', [8]), ('confirmed', [7, 4]), ('commission', [4, 8]), ('opportunity', [8, 7]), ('general', [4, 7]), ('counsel', [4]), ('equal', [7, 4]), ('karla', [7]), ('gilbride', [7])]","[('employment', ['Infrastructure/job/energy']), ('confirmed', ['Abortion/rights/guns', 'Republicans vs democrats']), ('commission', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('opportunity', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('general', ['Republicans vs democrats', 'Abortion/rights/guns']), ('counsel', ['Republicans vs democrats']), ('equal', ['Abortion/rights/guns', 'Republicans vs democrats']), ('karla', ['Abortion/rights/guns']), ('gilbride', ['Abortion/rights/guns'])]"
POTUS,2023-10-18 02:45:21+00:00,7,Abortion/rights/guns,0.34081164,positive,0.5657903552055359,anger,0.4452743828296661,1.0,American/economics/health,0.33615062,"Folks, there are core values that should bring us together as Americans. And one of them is standing together against hate, racism, bigotry, and violence that have long haunted and plagued our nation. https://t.co/KpqZ6cvNdp",folk core value bring american standing hate racism bigotry violence long haunted plagued nation,"[('american', [1, 7]), ('hate', [2, 7]), ('core', [7, 1]), ('long', [1, 7]), ('violence', [1, 2]), ('bring', [1, 2]), ('standing', [7, 1]), ('racism', [2]), ('folk', [1, 2]), ('nation', [1, 7]), ('value', [7, 1]), ('bigotry', [2, 7]), ('plagued', [7]), ('haunted', [7])]","[('american', ['American/economics/health', 'Abortion/rights/guns']), ('hate', ['War', 'Abortion/rights/guns']), ('core', ['Abortion/rights/guns', 'American/economics/health']), ('long', ['American/economics/health', 'Abortion/rights/guns']), ('violence', ['American/economics/health', 'War']), ('bring', ['American/economics/health', 'War']), ('standing', ['Abortion/rights/guns', 'American/economics/health']), ('racism', ['War']), ('folk', ['American/economics/health', 'War']), ('nation', ['American/economics/health', 'Abortion/rights/guns']), ('value', ['Abortion/rights/guns', 'American/economics/health']), ('bigotry', ['War', 'Abortion/rights/guns']), ('plagued', ['Abortion/rights/guns']), ('haunted', ['Abortion/rights/guns'])]"
rickhasen,2023-10-18 02:53:20+00:00,7,Abortion/rights/guns,0.60468084,neutral,0.9131233096122742,anticipation,0.5949710011482239,5.0,Border/community/family,0.26998937,#ELB: Poland’s Partisans Choose Country over Party https://t.co/Sg4wD7To9J,poland partisan choose country party,"[('country', [7, 5]), ('party', [7, 5]), ('poland', [5]), ('choose', [7]), ('partisan', [7, 5])]","[('country', ['Abortion/rights/guns', 'Border/community/family']), ('party', ['Abortion/rights/guns', 'Border/community/family']), ('poland', ['Border/community/family']), ('choose', ['Abortion/rights/guns']), ('partisan', ['Abortion/rights/guns', 'Border/community/family'])]"
Mike_Pence,2023-10-18 03:41:27+00:00,7,Abortion/rights/guns,0.59642327,positive,0.7946287393569946,optimism,0.8359341025352478,4.0,Republicans vs democrats,0.3284786,"As President, I will hold firm to Conservative principles that have defined the Republican Party movement. 🇺🇸 https://t.co/3TPMCTHPri",president hold firm conservative principle defined republican party movement,"[('president', [4, 7]), ('republican', [7, 4]), ('party', [4, 7]), ('firm', [7, 4]), ('conservative', [7, 4]), ('hold', [7, 4]), ('movement', [7, 4]), ('principle', [7, 4]), ('defined', [7, 4])]","[('president', ['Republicans vs democrats', 'Abortion/rights/guns']), ('republican', ['Abortion/rights/guns', 'Republicans vs democrats']), ('party', ['Republicans vs democrats', 'Abortion/rights/guns']), ('firm', ['Abortion/rights/guns', 'Republicans vs democrats']), ('conservative', ['Abortion/rights/guns', 'Republicans vs democrats']), ('hold', ['Abortion/rights/guns', 'Republicans vs democrats']), ('movement', ['Abortion/rights/guns', 'Republicans vs democrats']), ('principle', ['Abortion/rights/guns', 'Republicans vs democrats']), ('defined', ['Abortion/rights/guns', 'Republicans vs democrats'])]"
Mike_Pence,2023-10-18 04:24:18+00:00,7,Abortion/rights/guns,0.9025266,neutral,0.5397294163703918,optimism,0.9201318025588988,5.0,Border/community/family,0.013940241,While others in this race are shying away from the cause of Life— I will always be a strong defender for the Right to Life! https://t.co/99ceSrZlTd,race shying away life strong defender right life,"[('away', [7]), ('right', [7]), ('life', [7]), ('race', [7]), ('strong', [7]), ('defender', [7]), ('shying', [7])]","[('away', ['Abortion/rights/guns']), ('right', ['Abortion/rights/guns']), ('life', ['Abortion/rights/guns']), ('race', ['Abortion/rights/guns']), ('strong', ['Abortion/rights/guns']), ('defender', ['Abortion/rights/guns']), ('shying', ['Abortion/rights/guns'])]"
Mike_Pence,2023-10-18 04:37:37+00:00,7,Abortion/rights/guns,0.93259364,negative,0.6991874575614929,optimism,0.3990525901317596,,,,The Left is calling for abortion up until the moment of birth. We need a strong defender for Life to fight back against their radical agenda. https://t.co/UjCFXqyHHL,left calling abortion moment birth need strong defender life fight radical agenda,"[('need', [7]), ('life', [7]), ('fight', [7]), ('left', [7]), ('calling', [7]), ('abortion', [7]), ('moment', [7]), ('birth', [7]), ('radical', [7]), ('agenda', [7]), ('strong', [7]), ('defender', [7])]","[('need', ['Abortion/rights/guns']), ('life', ['Abortion/rights/guns']), ('fight', ['Abortion/rights/guns']), ('left', ['Abortion/rights/guns']), ('calling', ['Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns']), ('moment', ['Abortion/rights/guns']), ('birth', ['Abortion/rights/guns']), ('radical', ['Abortion/rights/guns']), ('agenda', ['Abortion/rights/guns']), ('strong', ['Abortion/rights/guns']), ('defender', ['Abortion/rights/guns'])]"
WashTimesOpEd,2023-10-18 06:01:24+00:00,7,Abortion/rights/guns,0.35455492,neutral,0.5870559215545654,disgust,0.4903391897678375,4.0,Republicans vs democrats,0.3535209,How Starbucks avoided accountability for racial discrimination https://t.co/LELpYiGAam,starbucks avoided accountability racial discrimination,"[('avoided', [4]), ('accountability', [4]), ('racial', [7]), ('discrimination', [7]), ('starbucks', [8])]","[('avoided', ['Republicans vs democrats']), ('accountability', ['Republicans vs democrats']), ('racial', ['Abortion/rights/guns']), ('discrimination', ['Abortion/rights/guns']), ('starbucks', ['Infrastructure/job/energy'])]"
larryelder,2023-10-18 12:09:42+00:00,7,Abortion/rights/guns,0.38429236,neutral,0.7072064280509949,anticipation,0.3776130676269531,8.0,Infrastructure/job/energy,0.37353355,"Yo, Nails, how ‘bout your Boyz?!? #Phillies @LennyDykstra", nail bout boyz,"[('nail', [7]), ('bout', [8]), ('boyz', [7, 8])]","[('nail', ['Abortion/rights/guns']), ('bout', ['Infrastructure/job/energy']), ('boyz', ['Abortion/rights/guns', 'Infrastructure/job/energy'])]"
HouseDemocrats,2023-10-18 17:00:42+00:00,7,Abortion/rights/guns,0.4115002,negative,0.6443669199943542,sadness,0.8481347560882568,6.0,Election/debate,0.40421104,"RT @I came to Congress to govern and legislate for the people of California’s 19th Congressional District. Unfortunately, for the past two weeks, the Republican Majority has been preventing Congress from legislating because they can’t even pick a leader. https://t.co/NnwoSRoizo",came congress govern legislate people california  congressional district unfortunately past week republican majority preventing congress legislating pick leader,"[('week', [6, 7]), ('congress', [7, 6]), ('past', [6, 7]), ('people', [7, 6]), ('came', [6, 7]), ('republican', [6, 7]), ('california', [6]), ('leader', [7, 6]), ('district', [6, 7]), ('congressional', [7, 6]), ('unfortunately', [7, 2]), ('pick', [7, 2]), ('majority', [7, 6]), ('preventing', [7]), ('govern', [2, 6]), ('legislate', [2]), ('legislating', [6])]","[('week', ['Election/debate', 'Abortion/rights/guns']), ('congress', ['Abortion/rights/guns', 'Election/debate']), ('past', ['Election/debate', 'Abortion/rights/guns']), ('people', ['Abortion/rights/guns', 'Election/debate']), ('came', ['Election/debate', 'Abortion/rights/guns']), ('republican', ['Election/debate', 'Abortion/rights/guns']), ('california', ['Election/debate']), ('leader', ['Abortion/rights/guns', 'Election/debate']), ('district', ['Election/debate', 'Abortion/rights/guns']), ('congressional', ['Abortion/rights/guns', 'Election/debate']), ('unfortunately', ['Abortion/rights/guns', 'War']), ('pick', ['Abortion/rights/guns', 'War']), ('majority', ['Abortion/rights/guns', 'Election/debate']), ('preventing', ['Abortion/rights/guns']), ('govern', ['War', 'Election/debate']), ('legislate', ['War']), ('legislating', ['Election/debate'])]"
jacksonhinklle,2023-10-18 17:01:10+00:00,7,Abortion/rights/guns,0.3473332,negative,0.894920289516449,anger,0.7206951379776001,1.0,American/economics/health,0.29783285,🇺🇸🇮🇱 The US has just VETOED a SECOND United Nations resolution calling for a ceasefire in Gaza. Why are they such war-hungry maniacs? https://t.co/2kz6OpnWCO,vetoed second united nation resolution calling ceasefire gaza war hungry maniac,"[('united', [7, 2]), ('war', [2, 1]), ('gaza', [2]), ('second', [7, 1]), ('hungry', [1]), ('calling', [7, 1]), ('nation', [1, 7]), ('resolution', [7, 1]), ('maniac', [3]), ('vetoed', [1, 7]), ('ceasefire', [7])]","[('united', ['Abortion/rights/guns', 'War']), ('war', ['War', 'American/economics/health']), ('gaza', ['War']), ('second', ['Abortion/rights/guns', 'American/economics/health']), ('hungry', ['American/economics/health']), ('calling', ['Abortion/rights/guns', 'American/economics/health']), ('nation', ['American/economics/health', 'Abortion/rights/guns']), ('resolution', ['Abortion/rights/guns', 'American/economics/health']), ('maniac', ['News/radio/livestream']), ('vetoed', ['American/economics/health', 'Abortion/rights/guns']), ('ceasefire', ['Abortion/rights/guns'])]"
