username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
TheCanDec,2023-09-12 00:22:36+00:00,4,Republicans vs democrats,0.55133766,negative,0.8251434564590454,anger,0.5206869840621948,7.0,Abortion/rights/guns,0.27366388,"From #prolife advocates to former #Trump lawyers, #Democrats are actively persecuting political opponents. This is more than a witch hunt; it’s a purge. https://t.co/Sj4ASPtJMC #USnews #USpolitics #worldnews #Biden #DOJ #America #USA #breakingnews #POTUS #news",advocate lawyer actively persecuting political opponent witch hunt purge,"[('political', [4, 7]), ('hunt', [4, 7]), ('witch', [4]), ('lawyer', [4, 7]), ('opponent', [4, 7]), ('actively', [4, 7]), ('advocate', [7]), ('persecuting', [7]), ('purge', [3])]","[('political', ['Republicans vs democrats', 'Abortion/rights/guns']), ('hunt', ['Republicans vs democrats', 'Abortion/rights/guns']), ('witch', ['Republicans vs democrats']), ('lawyer', ['Republicans vs democrats', 'Abortion/rights/guns']), ('opponent', ['Republicans vs democrats', 'Abortion/rights/guns']), ('actively', ['Republicans vs democrats', 'Abortion/rights/guns']), ('advocate', ['Abortion/rights/guns']), ('persecuting', ['Abortion/rights/guns']), ('purge', ['News/radio/livestream'])]"
us_politics_b,2023-09-12 00:24:14+00:00,4,Republicans vs democrats,0.741787,neutral,0.5951269865036011,anger,0.4232586920261383,3.0,News/radio/livestream,0.10729006,"Trump has asked Judge Tanya Chutkan to recuse herself from a federal 2020 election subversion case, citing potential bias. Big takeaway: even the President must adhere to the rule of law! #USPolitics #Election2020 #RuleofLaw https://t.co/IlZZ7HtKN2",trump asked judge tanya chutkan recuse federal election subversion case citing potential bias big takeaway president adhere rule law,"[('potential', [4, 1]), ('bias', [4]), ('asked', [4, 5]), ('law', [4, 1]), ('trump', [4]), ('election', [4]), ('president', [4, 1]), ('federal', [4, 1]), ('big', [4, 1]), ('case', [4]), ('rule', [4, 1]), ('judge', [4]), ('chutkan', [3]), ('tanya', [3]), ('takeaway', [4]), ('adhere', [1]), ('subversion', [4]), ('citing', [4]), ('recuse', [5])]","[('potential', ['Republicans vs democrats', 'American/economics/health']), ('bias', ['Republicans vs democrats']), ('asked', ['Republicans vs democrats', 'Border/community/family']), ('law', ['Republicans vs democrats', 'American/economics/health']), ('trump', ['Republicans vs democrats']), ('election', ['Republicans vs democrats']), ('president', ['Republicans vs democrats', 'American/economics/health']), ('federal', ['Republicans vs democrats', 'American/economics/health']), ('big', ['Republicans vs democrats', 'American/economics/health']), ('case', ['Republicans vs democrats']), ('rule', ['Republicans vs democrats', 'American/economics/health']), ('judge', ['Republicans vs democrats']), ('chutkan', ['News/radio/livestream']), ('tanya', ['News/radio/livestream']), ('takeaway', ['Republicans vs democrats']), ('adhere', ['American/economics/health']), ('subversion', ['Republicans vs democrats']), ('citing', ['Republicans vs democrats']), ('recuse', ['Border/community/family'])]"
us_politics_b,2023-09-12 00:26:19+00:00,4,Republicans vs democrats,0.7893864,neutral,0.5207831859588623,anger,0.6059510707855225,3.0,News/radio/livestream,0.17103909,Trump seeks recusal of judge in federal elections case - key takeaway: Trump is attempting to influence legal proceedings by getting an unfavorable judge removed. #USPolitics #Election2020 https://t.co/X8GlHSxe3F,trump seek recusal judge federal election case key takeaway trump attempting influence legal proceeding getting unfavorable judge removed,"[('removed', [4, 3]), ('trump', [4]), ('election', [4]), ('getting', [4]), ('federal', [4]), ('influence', [4]), ('case', [4]), ('seek', [4]), ('attempting', [4]), ('legal', [4]), ('proceeding', [3]), ('judge', [4]), ('key', [4]), ('takeaway', [4]), ('unfavorable', [3]), ('recusal', [3])]","[('removed', ['Republicans vs democrats', 'News/radio/livestream']), ('trump', ['Republicans vs democrats']), ('election', ['Republicans vs democrats']), ('getting', ['Republicans vs democrats']), ('federal', ['Republicans vs democrats']), ('influence', ['Republicans vs democrats']), ('case', ['Republicans vs democrats']), ('seek', ['Republicans vs democrats']), ('attempting', ['Republicans vs democrats']), ('legal', ['Republicans vs democrats']), ('proceeding', ['News/radio/livestream']), ('judge', ['Republicans vs democrats']), ('key', ['Republicans vs democrats']), ('takeaway', ['Republicans vs democrats']), ('unfavorable', ['News/radio/livestream']), ('recusal', ['News/radio/livestream'])]"
CollinRugg,2023-09-12 00:27:01+00:00,4,Republicans vs democrats,0.7986264,negative,0.526066780090332,disgust,0.4679692387580871,5.0,Border/community/family,0.14384201,"JUST IN: During a speech in Anchorage Alaska today, President Joe Biden claims he was at Ground 0 the day after 9/11. ""I remember standing there the next day... I felt like I was looking through the gates of hell."" Here is Joe Biden giving a speech from the Senate floor on September 12th, 2001, the day after 9/11. Is Joe Biden a liar, dumb or both?",speech anchorage alaska today president joe biden claim ground day remember standing day felt like looking gate hell joe biden giving speech senate floor september  day joe biden liar dumb,"[('biden', [4, 5]), ('today', [4, 5]), ('speech', [4, 5]), ('joe', [4, 5]), ('day', [4, 5]), ('like', [4, 5]), ('president', [4, 5]), ('claim', [4]), ('giving', [4, 5]), ('felt', [4, 5]), ('standing', [4, 5]), ('floor', [4, 5]), ('senate', [4, 5]), ('hell', [4]), ('remember', [4, 5]), ('dumb', [4, 3]), ('liar', [4]), ('alaska', [4]), ('anchorage', [3]), ('gate', [4]), ('ground', [4, 5]), ('looking', [4, 5]), ('september', [4, 5])]","[('biden', ['Republicans vs democrats', 'Border/community/family']), ('today', ['Republicans vs democrats', 'Border/community/family']), ('speech', ['Republicans vs democrats', 'Border/community/family']), ('joe', ['Republicans vs democrats', 'Border/community/family']), ('day', ['Republicans vs democrats', 'Border/community/family']), ('like', ['Republicans vs democrats', 'Border/community/family']), ('president', ['Republicans vs democrats', 'Border/community/family']), ('claim', ['Republicans vs democrats']), ('giving', ['Republicans vs democrats', 'Border/community/family']), ('felt', ['Republicans vs democrats', 'Border/community/family']), ('standing', ['Republicans vs democrats', 'Border/community/family']), ('floor', ['Republicans vs democrats', 'Border/community/family']), ('senate', ['Republicans vs democrats', 'Border/community/family']), ('hell', ['Republicans vs democrats']), ('remember', ['Republicans vs democrats', 'Border/community/family']), ('dumb', ['Republicans vs democrats', 'News/radio/livestream']), ('liar', ['Republicans vs democrats']), ('alaska', ['Republicans vs democrats']), ('anchorage', ['News/radio/livestream']), ('gate', ['Republicans vs democrats']), ('ground', ['Republicans vs democrats', 'Border/community/family']), ('looking', ['Republicans vs democrats', 'Border/community/family']), ('september', ['Republicans vs democrats', 'Border/community/family'])]"
WashTimesOpEd,2023-09-12 00:28:53+00:00,4,Republicans vs democrats,0.54373723,neutral,0.6034498810768127,sadness,0.7172427773475647,1.0,American/economics/health,0.38102424,Bedtime in America: John Wayne is dead and President Biden falls asleep https://t.co/JDpcD2H588,bedtime america john wayne dead president biden fall asleep,"[('biden', [4, 1]), ('america', [1, 4]), ('president', [4, 1]), ('john', [4]), ('dead', [4]), ('asleep', [4]), ('fall', [4, 1]), ('wayne', [1]), ('bedtime', [1])]","[('biden', ['Republicans vs democrats', 'American/economics/health']), ('america', ['American/economics/health', 'Republicans vs democrats']), ('president', ['Republicans vs democrats', 'American/economics/health']), ('john', ['Republicans vs democrats']), ('dead', ['Republicans vs democrats']), ('asleep', ['Republicans vs democrats']), ('fall', ['Republicans vs democrats', 'American/economics/health']), ('wayne', ['American/economics/health']), ('bedtime', ['American/economics/health'])]"
TulsiGabbard,2023-09-12 00:30:42+00:00,4,Republicans vs democrats,0.48948887,negative,0.7076924443244934,anger,0.6347160339355469,5.0,Border/community/family,0.40969324,"Why isn't Biden here in NYC at Ground Zero? Perhaps because he wants the American people to “move past” or forget about this attack, who carried it out &amp; why. They’d rather us focus on new, bigger, more lucrative wars. But we are not sheep. We will #NeverForget https://t.co/FEzssu3sfZ",biden nyc ground zero want american people past forget attack carried focus bigger lucrative war sheep,"[('american', [5, 4]), ('attack', [4, 5]), ('biden', [4, 5]), ('war', [5, 4]), ('past', [5, 4]), ('people', [4, 5]), ('focus', [4, 5]), ('nyc', [5, 4]), ('want', [4, 5]), ('ground', [5, 4]), ('zero', [4]), ('forget', [5, 4]), ('bigger', [4]), ('sheep', [4]), ('carried', [5]), ('lucrative', [3])]","[('american', ['Border/community/family', 'Republicans vs democrats']), ('attack', ['Republicans vs democrats', 'Border/community/family']), ('biden', ['Republicans vs democrats', 'Border/community/family']), ('war', ['Border/community/family', 'Republicans vs democrats']), ('past', ['Border/community/family', 'Republicans vs democrats']), ('people', ['Republicans vs democrats', 'Border/community/family']), ('focus', ['Republicans vs democrats', 'Border/community/family']), ('nyc', ['Border/community/family', 'Republicans vs democrats']), ('want', ['Republicans vs democrats', 'Border/community/family']), ('ground', ['Border/community/family', 'Republicans vs democrats']), ('zero', ['Republicans vs democrats']), ('forget', ['Border/community/family', 'Republicans vs democrats']), ('bigger', ['Republicans vs democrats']), ('sheep', ['Republicans vs democrats']), ('carried', ['Border/community/family']), ('lucrative', ['News/radio/livestream'])]"
us_politics_b,2023-09-12 00:35:31+00:00,4,Republicans vs democrats,0.58525753,neutral,0.7345644235610962,fear,0.6081543564796448,6.0,Election/debate,0.3677497,The 9/11 hearings on the terrorist attacks will shed light on long-awaited questions. Hearings will bring a plea deal to the forefront &amp; could bring closure to victims. #USPolitics #911Hearings #PleaDeal #ClosureforVictims https://t.co/j0fgs8KqVZ,hearing terrorist attack light long awaited question hearing bring plea deal forefront bring closure victim,"[('attack', [4, 6]), ('terrorist', [4]), ('long', [4, 6]), ('question', [4, 6]), ('victim', [4]), ('bring', [6, 4]), ('hearing', [4, 6]), ('deal', [4, 6]), ('plea', [4]), ('light', [4, 6]), ('closure', [6]), ('forefront', [6]), ('awaited', [6])]","[('attack', ['Republicans vs democrats', 'Election/debate']), ('terrorist', ['Republicans vs democrats']), ('long', ['Republicans vs democrats', 'Election/debate']), ('question', ['Republicans vs democrats', 'Election/debate']), ('victim', ['Republicans vs democrats']), ('bring', ['Election/debate', 'Republicans vs democrats']), ('hearing', ['Republicans vs democrats', 'Election/debate']), ('deal', ['Republicans vs democrats', 'Election/debate']), ('plea', ['Republicans vs democrats']), ('light', ['Republicans vs democrats', 'Election/debate']), ('closure', ['Election/debate']), ('forefront', ['Election/debate']), ('awaited', ['Election/debate'])]"
politico,2023-09-12 00:44:14+00:00,4,Republicans vs democrats,0.5509327,neutral,0.912886917591095,anticipation,0.7074593901634216,1.0,American/economics/health,0.20032296,Andrew Yang says he’s had ‘conversations’ with No Labels https://t.co/uwo9nhTlHO,andrew yang say  conversation label,"[('say', [4, 6]), ('conversation', [6, 4]), ('andrew', [4, 6]), ('label', [4]), ('yang', [1])]","[('say', ['Republicans vs democrats', 'Election/debate']), ('conversation', ['Election/debate', 'Republicans vs democrats']), ('andrew', ['Republicans vs democrats', 'Election/debate']), ('label', ['Republicans vs democrats']), ('yang', ['American/economics/health'])]"
RepSherrill,2023-09-12 00:48:26+00:00,4,Republicans vs democrats,0.4990066,negative,0.9109172821044922,anger,0.6971263885498047,7.0,Abortion/rights/guns,0.24036884,"Sen Tuberville never served and frankly, doesn’t know what in the hell he’s talking about. His holds hurt our national security and play into the hands of our adversaries. It’s time for McConnell and Senate Republicans to stand up for our servicemembers and military families.",sen tuberville served frankly know hell  talking hold hurt national security play hand adversary time mcconnell senate republican stand servicemembers military family,"[('national', [7, 1]), ('security', [1, 4]), ('know', [4, 1]), ('military', [7, 1]), ('hand', [4, 1]), ('time', [4, 1]), ('republican', [4, 1]), ('hurt', [1, 4]), ('family', [1, 4]), ('talking', [4, 1]), ('senate', [7, 4]), ('hell', [4, 7]), ('stand', [7, 4]), ('hold', [4, 7]), ('served', [4, 1]), ('mcconnell', [4, 7]), ('play', [4, 7]), ('frankly', [4]), ('sen', [4, 7]), ('tuberville', [7]), ('adversary', [4]), ('servicemembers', [7, 1])]","[('national', ['Abortion/rights/guns', 'American/economics/health']), ('security', ['American/economics/health', 'Republicans vs democrats']), ('know', ['Republicans vs democrats', 'American/economics/health']), ('military', ['Abortion/rights/guns', 'American/economics/health']), ('hand', ['Republicans vs democrats', 'American/economics/health']), ('time', ['Republicans vs democrats', 'American/economics/health']), ('republican', ['Republicans vs democrats', 'American/economics/health']), ('hurt', ['American/economics/health', 'Republicans vs democrats']), ('family', ['American/economics/health', 'Republicans vs democrats']), ('talking', ['Republicans vs democrats', 'American/economics/health']), ('senate', ['Abortion/rights/guns', 'Republicans vs democrats']), ('hell', ['Republicans vs democrats', 'Abortion/rights/guns']), ('stand', ['Abortion/rights/guns', 'Republicans vs democrats']), ('hold', ['Republicans vs democrats', 'Abortion/rights/guns']), ('served', ['Republicans vs democrats', 'American/economics/health']), ('mcconnell', ['Republicans vs democrats', 'Abortion/rights/guns']), ('play', ['Republicans vs democrats', 'Abortion/rights/guns']), ('frankly', ['Republicans vs democrats']), ('sen', ['Republicans vs democrats', 'Abortion/rights/guns']), ('tuberville', ['Abortion/rights/guns']), ('adversary', ['Republicans vs democrats']), ('servicemembers', ['Abortion/rights/guns', 'American/economics/health'])]"
SecretaryPete,2023-09-12 01:10:10+00:00,4,Republicans vs democrats,0.23539765,neutral,0.732462465763092,fear,0.3451744616031647,8.0,Infrastructure/job/energy,0.20637509,We awarded the Standing Rock Sioux Tribe $18.5M to resurface a portion of the Bureau of Indian Affairs (BIA) Highway 6—addressing safety on a road that's seen too many injuries and deaths. https://t.co/Ak18p44w56,awarded standing rock sioux tribe resurface portion bureau indian affair bia highway addressing safety road seen injury death,"[('seen', [4, 1]), ('injury', [1, 4]), ('road', [8, 1]), ('death', [1, 4]), ('standing', [1, 8]), ('safety', [8, 1]), ('rock', [6, 3]), ('tribe', [8, 7]), ('bureau', [4, 1]), ('affair', [4, 1]), ('awarded', [7, 4]), ('addressing', [1, 8]), ('indian', [6, 4]), ('highway', [7, 3]), ('portion', [4, 7]), ('sioux', [3]), ('bia', [3, 8]), ('resurface', [3, 8])]","[('seen', ['Republicans vs democrats', 'American/economics/health']), ('injury', ['American/economics/health', 'Republicans vs democrats']), ('road', ['Infrastructure/job/energy', 'American/economics/health']), ('death', ['American/economics/health', 'Republicans vs democrats']), ('standing', ['American/economics/health', 'Infrastructure/job/energy']), ('safety', ['Infrastructure/job/energy', 'American/economics/health']), ('rock', ['Election/debate', 'News/radio/livestream']), ('tribe', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('bureau', ['Republicans vs democrats', 'American/economics/health']), ('affair', ['Republicans vs democrats', 'American/economics/health']), ('awarded', ['Abortion/rights/guns', 'Republicans vs democrats']), ('addressing', ['American/economics/health', 'Infrastructure/job/energy']), ('indian', ['Election/debate', 'Republicans vs democrats']), ('highway', ['Abortion/rights/guns', 'News/radio/livestream']), ('portion', ['Republicans vs democrats', 'Abortion/rights/guns']), ('sioux', ['News/radio/livestream']), ('bia', ['News/radio/livestream', 'Infrastructure/job/energy']), ('resurface', ['News/radio/livestream', 'Infrastructure/job/energy'])]"
