username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
RepSpanberger,2023-10-18 00:01:45+00:00,8,Infrastructure/job/energy,0.5260937,positive,0.6310343146324158,optimism,0.8193719387054443,4.0,Republicans vs democrats,0.4398956,"As a former CIA case officer, I am well aware that America’s current classification system needs reform. I'm proud to lead bipartisan, bicameral legislation — with @RepBradWenstrup — to increase accountability, protect classified information, and prevent overclassification.",cia case officer aware america current classification system need reform proud lead bipartisan bicameral legislation increase accountability protect classified information prevent overclassification,"[('officer', [4, 8]), ('current', [4, 8]), ('lead', [8, 4]), ('america', [8, 4]), ('system', [8, 4]), ('need', [8, 4]), ('prevent', [8, 4]), ('reform', [8, 4]), ('proud', [8, 4]), ('case', [4]), ('information', [4, 8]), ('protect', [8, 4]), ('accountability', [4]), ('increase', [8, 4]), ('bipartisan', [8]), ('cia', [4]), ('legislation', [8]), ('aware', [4]), ('classified', [4]), ('bicameral', [8]), ('classification', [8]), ('overclassification', [8, 4])]","[('officer', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('current', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('lead', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('america', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('system', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('need', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('prevent', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('reform', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('proud', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('case', ['Republicans vs democrats']), ('information', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('protect', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('accountability', ['Republicans vs democrats']), ('increase', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('bipartisan', ['Infrastructure/job/energy']), ('cia', ['Republicans vs democrats']), ('legislation', ['Infrastructure/job/energy']), ('aware', ['Republicans vs democrats']), ('classified', ['Republicans vs democrats']), ('bicameral', ['Infrastructure/job/energy']), ('classification', ['Infrastructure/job/energy']), ('overclassification', ['Infrastructure/job/energy', 'Republicans vs democrats'])]"
DelfiMedia,2023-10-18 00:10:48+00:00,8,Infrastructure/job/energy,0.70803916,neutral,0.4841426014900207,optimism,0.4443684816360473,2.0,War,0.041742776,"Make America, America again ! #Zionism #USA #USpolitics #Jewishlobby #neocons #AmericaFirst https://t.co/s51cqmUM5O",america america,"[('america', [8])]","[('america', ['Infrastructure/job/energy'])]"
Mike_Pence,2023-10-18 04:05:41+00:00,8,Infrastructure/job/energy,0.59809154,positive,0.8253467082977295,optimism,0.7780847549438477,5.0,Border/community/family,0.3080446,"Through the free market, America must remain the technology leader of the world 🇺🇸 https://t.co/ZM35jqF9ft",free market america remain technology leader world,"[('world', [8, 5]), ('america', [8, 5]), ('technology', [8, 5]), ('leader', [8, 5]), ('free', [5, 8]), ('remain', [5, 8]), ('market', [8])]","[('world', ['Infrastructure/job/energy', 'Border/community/family']), ('america', ['Infrastructure/job/energy', 'Border/community/family']), ('technology', ['Infrastructure/job/energy', 'Border/community/family']), ('leader', ['Infrastructure/job/energy', 'Border/community/family']), ('free', ['Border/community/family', 'Infrastructure/job/energy']), ('remain', ['Border/community/family', 'Infrastructure/job/energy']), ('market', ['Infrastructure/job/energy'])]"
larryelder,2023-10-18 04:47:11+00:00,8,Infrastructure/job/energy,0.6962242,positive,0.3386852741241455,joy,0.9585363864898682,7.0,Abortion/rights/guns,0.13199377,"I enjoy the exciting, entertaining Philadelphia Phillies. But I hear them described as a “blue collar team whose leader is Harper.” Puh-leeze! What blue collar worker makes $26mil a year—whose first name is “Bryce”? With yet another named Bryson? Pass the caviar. #Phillies",enjoy exciting entertaining philadelphia phillies hear described blue collar team leader harper puh leeze blue collar worker make yearwhose bryce named bryson pas caviar,"[('worker', [8]), ('enjoy', [8, 5]), ('hear', [8, 5]), ('philadelphia', [8, 5]), ('team', [8, 5]), ('pas', [8, 7]), ('make', [8, 5]), ('leader', [8, 5]), ('named', [8, 5]), ('described', [7, 5]), ('blue', [8, 7]), ('collar', [8]), ('exciting', [8, 7]), ('entertaining', [8]), ('caviar', [8]), ('harper', [7]), ('phillies', [4, 8]), ('bryce', [8]), ('bryson', [8]), ('leeze', [8]), ('puh', [8]), ('yearwhose', [8])]","[('worker', ['Infrastructure/job/energy']), ('enjoy', ['Infrastructure/job/energy', 'Border/community/family']), ('hear', ['Infrastructure/job/energy', 'Border/community/family']), ('philadelphia', ['Infrastructure/job/energy', 'Border/community/family']), ('team', ['Infrastructure/job/energy', 'Border/community/family']), ('pas', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('make', ['Infrastructure/job/energy', 'Border/community/family']), ('leader', ['Infrastructure/job/energy', 'Border/community/family']), ('named', ['Infrastructure/job/energy', 'Border/community/family']), ('described', ['Abortion/rights/guns', 'Border/community/family']), ('blue', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('collar', ['Infrastructure/job/energy']), ('exciting', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('entertaining', ['Infrastructure/job/energy']), ('caviar', ['Infrastructure/job/energy']), ('harper', ['Abortion/rights/guns']), ('phillies', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('bryce', ['Infrastructure/job/energy']), ('bryson', ['Infrastructure/job/energy']), ('leeze', ['Infrastructure/job/energy']), ('puh', ['Infrastructure/job/energy']), ('yearwhose', ['Infrastructure/job/energy'])]"
RohulHossan,2023-10-18 10:40:00+00:00,8,Infrastructure/job/energy,0.43915176,neutral,0.9382741451263428,anticipation,0.5688420534133911,7.0,Abortion/rights/guns,0.3496448,The US Commission on International Religious Freedom examines Amit Shah's decisions. #conservativepolitics #USPolitics,commission international religious freedom examines amit shah  decision,"[('freedom', [7, 2]), ('decision', [7]), ('commission', [8]), ('international', [8, 7]), ('religious', [7, 2]), ('examines', [8]), ('amit', [8]), ('shah', [2])]","[('freedom', ['Abortion/rights/guns', 'War']), ('decision', ['Abortion/rights/guns']), ('commission', ['Infrastructure/job/energy']), ('international', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('religious', ['Abortion/rights/guns', 'War']), ('examines', ['Infrastructure/job/energy']), ('amit', ['Infrastructure/job/energy']), ('shah', ['War'])]"
Igh0108,2023-10-18 12:19:37+00:00,8,Infrastructure/job/energy,0.57635444,negative,0.8058710098266602,disgust,0.5196354985237122,2.0,War,0.3482112,What’s with those bright lights in background? Isn’t Gaza without power? Someone in Israel is telling big porkies 🐷 #IsraelGazaWar #USPolitics #ukpoli #auspol @FoxNews @BBCNews #hospital @CNN @nytimes @BBCWorld,bright light background gaza power israel telling big porkies,"[('gaza', [2]), ('israel', [2]), ('power', [8, 2]), ('telling', [2]), ('big', [8]), ('bright', [8]), ('light', [8]), ('background', [8]), ('porkies', [8])]","[('gaza', ['War']), ('israel', ['War']), ('power', ['Infrastructure/job/energy', 'War']), ('telling', ['War']), ('big', ['Infrastructure/job/energy']), ('bright', ['Infrastructure/job/energy']), ('light', ['Infrastructure/job/energy']), ('background', ['Infrastructure/job/energy']), ('porkies', ['Infrastructure/job/energy'])]"
larryelder,2023-10-18 12:47:15+00:00,8,Infrastructure/job/energy,0.57622004,neutral,0.8749542236328125,anticipation,0.6465879082679749,5.0,Border/community/family,0.3659601,Arkansas Governor Sarah Huckabee Sanders Orders Chinese-Owned Company to Sell Agricultural Land https://t.co/6taUbB9TT7 #CCPChina,arkansas governor sarah huckabee sander order chinese owned company sell agricultural land,"[('order', [5, 8]), ('land', [8, 5]), ('owned', [8]), ('company', [8, 5]), ('governor', [5, 8]), ('arkansas', [8, 5]), ('sell', [8]), ('chinese', [8, 5]), ('sander', [5]), ('agricultural', [8]), ('sarah', [5]), ('huckabee', [5])]","[('order', ['Border/community/family', 'Infrastructure/job/energy']), ('land', ['Infrastructure/job/energy', 'Border/community/family']), ('owned', ['Infrastructure/job/energy']), ('company', ['Infrastructure/job/energy', 'Border/community/family']), ('governor', ['Border/community/family', 'Infrastructure/job/energy']), ('arkansas', ['Infrastructure/job/energy', 'Border/community/family']), ('sell', ['Infrastructure/job/energy']), ('chinese', ['Infrastructure/job/energy', 'Border/community/family']), ('sander', ['Border/community/family']), ('agricultural', ['Infrastructure/job/energy']), ('sarah', ['Border/community/family']), ('huckabee', ['Border/community/family'])]"
IngrahamAngle,2023-10-18 13:15:14+00:00,8,Infrastructure/job/energy,0.40475598,positive,0.5599129796028137,joy,0.6317614316940308,3.0,News/radio/livestream,0.26501468,Brilliant for Biden to land into the cauldron and mumble about the actions of “the other team.” https://t.co/NBA8O9eOXw,brilliant biden land cauldron mumble action team,"[('biden', [2, 8]), ('action', [8, 2]), ('land', [8]), ('team', [8]), ('brilliant', [2]), ('mumble', [3]), ('cauldron', [3])]","[('biden', ['War', 'Infrastructure/job/energy']), ('action', ['Infrastructure/job/energy', 'War']), ('land', ['Infrastructure/job/energy']), ('team', ['Infrastructure/job/energy']), ('brilliant', ['War']), ('mumble', ['News/radio/livestream']), ('cauldron', ['News/radio/livestream'])]"
JohnDelaney,2023-10-18 14:59:13+00:00,8,Infrastructure/job/energy,0.5188181,negative,0.7342178225517273,disgust,0.4190684854984283,1.0,American/economics/health,0.34832358,"With the changes in net metering, California killed the residential solar industry in its state in favor of the utility lobby - its that simple.",change net metering california killed residential solar industry state favor utility lobby simple,"[('state', [8, 1]), ('favor', [1]), ('killed', [5]), ('simple', [1, 8]), ('change', [1, 8]), ('california', [8, 1]), ('net', [8, 1]), ('lobby', [8]), ('residential', [1]), ('industry', [8, 1]), ('solar', [8]), ('utility', [8, 1]), ('metering', [8])]","[('state', ['Infrastructure/job/energy', 'American/economics/health']), ('favor', ['American/economics/health']), ('killed', ['Border/community/family']), ('simple', ['American/economics/health', 'Infrastructure/job/energy']), ('change', ['American/economics/health', 'Infrastructure/job/energy']), ('california', ['Infrastructure/job/energy', 'American/economics/health']), ('net', ['Infrastructure/job/energy', 'American/economics/health']), ('lobby', ['Infrastructure/job/energy']), ('residential', ['American/economics/health']), ('industry', ['Infrastructure/job/energy', 'American/economics/health']), ('solar', ['Infrastructure/job/energy']), ('utility', ['Infrastructure/job/energy', 'American/economics/health']), ('metering', ['Infrastructure/job/energy'])]"
jonathanvswan,2023-10-18 16:00:09+00:00,8,Infrastructure/job/energy,0.7081201,neutral,0.7958330512046814,optimism,0.3895450234413147,1.0,American/economics/health,0.041738488,RT @LPDonovan: The system works,system work,"[('system', [8]), ('work', [8])]","[('system', ['Infrastructure/job/energy']), ('work', ['Infrastructure/job/energy'])]"
