username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
KamalaHarris,2023-08-03 00:11:05+00:00,7,Abortion/rights/guns,0.88289994,negative,0.927319884300232,anger,0.6627122163772583,3.0,News/radio/livestream,0.070144534,"Extremists in Florida are banning books, attempting to erase our history, and intend to teach our students that enslaved people benefited from slavery. It’s outrageous. https://t.co/eTufFjscoH",extremist florida banning book attempting erase history intend teach student enslaved people benefited slavery outrageous,"[('people', [7]), ('student', [7]), ('history', [7]), ('florida', [7]), ('slavery', [7]), ('attempting', [7]), ('banning', [7]), ('book', [7]), ('outrageous', [7]), ('benefited', [7]), ('extremist', [7]), ('teach', [7]), ('enslaved', [7]), ('erase', [7]), ('intend', [3])]","[('people', ['Abortion/rights/guns']), ('student', ['Abortion/rights/guns']), ('history', ['Abortion/rights/guns']), ('florida', ['Abortion/rights/guns']), ('slavery', ['Abortion/rights/guns']), ('attempting', ['Abortion/rights/guns']), ('banning', ['Abortion/rights/guns']), ('book', ['Abortion/rights/guns']), ('outrageous', ['Abortion/rights/guns']), ('benefited', ['Abortion/rights/guns']), ('extremist', ['Abortion/rights/guns']), ('teach', ['Abortion/rights/guns']), ('enslaved', ['Abortion/rights/guns']), ('erase', ['Abortion/rights/guns']), ('intend', ['News/radio/livestream'])]"
IngrahamAngle,2023-08-03 00:59:18+00:00,7,Abortion/rights/guns,0.4879164,neutral,0.4914592504501343,anger,0.6672042012214661,4.0,Republicans vs democrats,0.4583697,Welcome to Biden Campaign HQ at DOJ. They want him out and they don’t care about creating a carousel of political prosecutions for years to come. 7pET https://t.co/CanPYIvUme,welcome biden campaign  doj want care creating carousel political prosecution year come pet,"[('come', [4, 7]), ('biden', [4, 7]), ('year', [7, 4]), ('political', [4, 7]), ('care', [7, 4]), ('welcome', [7]), ('want', [4, 7]), ('campaign', [4, 7]), ('doj', [4]), ('prosecution', [4]), ('creating', [7]), ('pet', [7]), ('carousel', [7])]","[('come', ['Republicans vs democrats', 'Abortion/rights/guns']), ('biden', ['Republicans vs democrats', 'Abortion/rights/guns']), ('year', ['Abortion/rights/guns', 'Republicans vs democrats']), ('political', ['Republicans vs democrats', 'Abortion/rights/guns']), ('care', ['Abortion/rights/guns', 'Republicans vs democrats']), ('welcome', ['Abortion/rights/guns']), ('want', ['Republicans vs democrats', 'Abortion/rights/guns']), ('campaign', ['Republicans vs democrats', 'Abortion/rights/guns']), ('doj', ['Republicans vs democrats']), ('prosecution', ['Republicans vs democrats']), ('creating', ['Abortion/rights/guns']), ('pet', ['Abortion/rights/guns']), ('carousel', ['Abortion/rights/guns'])]"
KamalaHarris,2023-08-03 01:53:05+00:00,7,Abortion/rights/guns,0.77928,positive,0.6628109812736511,optimism,0.862087607383728,5.0,Border/community/family,0.18496135,"Let us fight toward a future where: Every woman has the freedom to make decisions about her own body Every voter has the freedom to make their voice heard Every child can learn our true and full history Let us fight with optimism, faith, and hope. https://t.co/gQeRSTLS3e",let fight future woman freedom decision body voter freedom voice heard child learn true history let fight optimism faith hope,"[('freedom', [7, 5]), ('decision', [7]), ('let', [7, 5]), ('hope', [5, 7]), ('fight', [7, 5]), ('history', [7, 5]), ('child', [5, 7]), ('future', [7, 5]), ('woman', [7, 5]), ('heard', [7, 5]), ('true', [7, 5]), ('voice', [7, 5]), ('faith', [7, 5]), ('voter', [7]), ('body', [7]), ('learn', [7, 5]), ('optimism', [7])]","[('freedom', ['Abortion/rights/guns', 'Border/community/family']), ('decision', ['Abortion/rights/guns']), ('let', ['Abortion/rights/guns', 'Border/community/family']), ('hope', ['Border/community/family', 'Abortion/rights/guns']), ('fight', ['Abortion/rights/guns', 'Border/community/family']), ('history', ['Abortion/rights/guns', 'Border/community/family']), ('child', ['Border/community/family', 'Abortion/rights/guns']), ('future', ['Abortion/rights/guns', 'Border/community/family']), ('woman', ['Abortion/rights/guns', 'Border/community/family']), ('heard', ['Abortion/rights/guns', 'Border/community/family']), ('true', ['Abortion/rights/guns', 'Border/community/family']), ('voice', ['Abortion/rights/guns', 'Border/community/family']), ('faith', ['Abortion/rights/guns', 'Border/community/family']), ('voter', ['Abortion/rights/guns']), ('body', ['Abortion/rights/guns']), ('learn', ['Abortion/rights/guns', 'Border/community/family']), ('optimism', ['Abortion/rights/guns'])]"
IngrahamAngle,2023-08-03 04:10:24+00:00,7,Abortion/rights/guns,0.6546463,negative,0.5302249789237976,anger,0.5999631881713867,4.0,Republicans vs democrats,0.19517086,RT @FoxNews: .@IngrahamAngle: Biden's henchmen aren't defenders of democracy https://t.co/byTHYMGNdC,biden  henchman defender democracy,"[('biden', [4, 7]), ('democracy', [7, 4]), ('defender', [7, 4]), ('henchman', [7])]","[('biden', ['Republicans vs democrats', 'Abortion/rights/guns']), ('democracy', ['Abortion/rights/guns', 'Republicans vs democrats']), ('defender', ['Abortion/rights/guns', 'Republicans vs democrats']), ('henchman', ['Abortion/rights/guns'])]"
rickhasen,2023-08-03 13:32:02+00:00,7,Abortion/rights/guns,0.6317246,neutral,0.8908995985984802,anticipation,0.6343621015548706,4.0,Republicans vs democrats,0.29317787,#ELB: “Lawsuit challenging Wisconsin’s legislative maps filed at the state Supreme Court” https://t.co/Ja8NCFQA1k,lawsuit challenging wisconsin legislative map filed state supreme court,"[('state', [7, 4]), ('challenging', [4]), ('court', [7, 4]), ('legislative', [7]), ('wisconsin', [7]), ('lawsuit', [4, 7]), ('filed', [4]), ('supreme', [7, 4]), ('map', [7])]","[('state', ['Abortion/rights/guns', 'Republicans vs democrats']), ('challenging', ['Republicans vs democrats']), ('court', ['Abortion/rights/guns', 'Republicans vs democrats']), ('legislative', ['Abortion/rights/guns']), ('wisconsin', ['Abortion/rights/guns']), ('lawsuit', ['Republicans vs democrats', 'Abortion/rights/guns']), ('filed', ['Republicans vs democrats']), ('supreme', ['Abortion/rights/guns', 'Republicans vs democrats']), ('map', ['Abortion/rights/guns'])]"
rickhasen,2023-08-03 17:29:44+00:00,7,Abortion/rights/guns,0.56785005,positive,0.9637033939361572,joy,0.9298548102378844,1.0,American/economics/health,0.24399576,"RT @bmaz: Excellent, @rickhasen is on my office teevee: https://t.co/EAqZ8ZlQoA",excellent office teevee,"[('office', [1, 7]), ('excellent', [7, 1]), ('teevee', [7])]","[('office', ['American/economics/health', 'Abortion/rights/guns']), ('excellent', ['Abortion/rights/guns', 'American/economics/health']), ('teevee', ['Abortion/rights/guns'])]"
TheNBPA,2023-08-03 19:21:06+00:00,7,Abortion/rights/guns,0.35810775,neutral,0.9628322720527648,anticipation,0.3361386060714721,6.0,Election/debate,0.29350713,A statement from the NBPA on the Orlando Magic’s recent political donations. Official statement: https://t.co/6fmRZCxVzG https://t.co/JQEk0V4Ztl,statement nbpa orlando magic recent political donation official statement,"[('statement', [4, 7]), ('official', [4, 7]), ('political', [4, 6]), ('recent', [6, 4]), ('donation', [6, 4]), ('magic', [6]), ('orlando', [7]), ('nbpa', [7])]","[('statement', ['Republicans vs democrats', 'Abortion/rights/guns']), ('official', ['Republicans vs democrats', 'Abortion/rights/guns']), ('political', ['Republicans vs democrats', 'Election/debate']), ('recent', ['Election/debate', 'Republicans vs democrats']), ('donation', ['Election/debate', 'Republicans vs democrats']), ('magic', ['Election/debate']), ('orlando', ['Abortion/rights/guns']), ('nbpa', ['Abortion/rights/guns'])]"
WhiteHouse,2023-08-03 20:00:00+00:00,7,Abortion/rights/guns,0.59180194,negative,0.7050713300704956,sadness,0.3832627832889557,6.0,Election/debate,0.17338014,"There is no roundtable, no lecture, no invitation we will accept to debate the fact that there were no redeemable qualities of slavery. https://t.co/iHBQV6nR2t",roundtable lecture invitation accept debate fact redeemable quality slavery,"[('fact', [1, 6]), ('debate', [6, 7]), ('slavery', [7]), ('accept', [7, 6]), ('invitation', [7]), ('lecture', [7, 6]), ('quality', [1, 6]), ('roundtable', [7]), ('redeemable', [7])]","[('fact', ['American/economics/health', 'Election/debate']), ('debate', ['Election/debate', 'Abortion/rights/guns']), ('slavery', ['Abortion/rights/guns']), ('accept', ['Abortion/rights/guns', 'Election/debate']), ('invitation', ['Abortion/rights/guns']), ('lecture', ['Abortion/rights/guns', 'Election/debate']), ('quality', ['American/economics/health', 'Election/debate']), ('roundtable', ['Abortion/rights/guns']), ('redeemable', ['Abortion/rights/guns'])]"
rickhasen,2023-08-03 21:10:57+00:00,7,Abortion/rights/guns,0.549418,neutral,0.8892801403999329,anticipation,0.5818668603897095,6.0,Election/debate,0.34335953,RT @Check out The Plot to End Voting Rights with @rickhasen below! Listen: https://t.co/MQXMkewW0d Watch: https://t.co/OJZ814l8vR,plot end voting right listen watch,"[('watch', [6, 7]), ('right', [7, 6]), ('end', [7, 6]), ('voting', [7, 6]), ('listen', [6]), ('plot', [7])]","[('watch', ['Election/debate', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'Election/debate']), ('end', ['Abortion/rights/guns', 'Election/debate']), ('voting', ['Abortion/rights/guns', 'Election/debate']), ('listen', ['Election/debate']), ('plot', ['Abortion/rights/guns'])]"
TheDemocrats,2023-08-03 23:55:03+00:00,7,Abortion/rights/guns,0.79186636,neutral,0.8328951597213745,anger,0.529482901096344,2.0,War,0.13984607,WATCH: Trump brags about appointing the Supreme Court justices who overturned Roe v. Wade. https://t.co/s8dwNWPEdD,watch trump brag appointing supreme court justice overturned roe  wade,"[('trump', [7, 2]), ('watch', [7, 2]), ('justice', [7]), ('court', [7]), ('supreme', [7]), ('appointing', [7]), ('roe', [7]), ('wade', [7]), ('overturned', [7]), ('brag', [2])]","[('trump', ['Abortion/rights/guns', 'War']), ('watch', ['Abortion/rights/guns', 'War']), ('justice', ['Abortion/rights/guns']), ('court', ['Abortion/rights/guns']), ('supreme', ['Abortion/rights/guns']), ('appointing', ['Abortion/rights/guns']), ('roe', ['Abortion/rights/guns']), ('wade', ['Abortion/rights/guns']), ('overturned', ['Abortion/rights/guns']), ('brag', ['War'])]"
dscc,2023-08-04 00:24:56+00:00,7,Abortion/rights/guns,0.9326139,negative,0.7832777500152588,anger,0.5394911170005798,,,,Senate Republicans won’t waste any time trying to pass a nationwide abortion ban if they take back the majority. We won’t let that happen.,senate republican waste time trying pas nationwide abortion ban majority let happen,"[('ban', [7]), ('let', [7]), ('time', [7]), ('happen', [7]), ('republican', [7]), ('trying', [7]), ('waste', [7]), ('pas', [7]), ('senate', [7]), ('abortion', [7]), ('nationwide', [7]), ('majority', [7])]","[('ban', ['Abortion/rights/guns']), ('let', ['Abortion/rights/guns']), ('time', ['Abortion/rights/guns']), ('happen', ['Abortion/rights/guns']), ('republican', ['Abortion/rights/guns']), ('trying', ['Abortion/rights/guns']), ('waste', ['Abortion/rights/guns']), ('pas', ['Abortion/rights/guns']), ('senate', ['Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns']), ('nationwide', ['Abortion/rights/guns']), ('majority', ['Abortion/rights/guns'])]"
SenateGOP,2023-08-04 00:47:38+00:00,7,Abortion/rights/guns,0.41947675,neutral,0.7364344000816345,optimism,0.4176901876926422,1.0,American/economics/health,0.20881656,RT @Our nation must remain vigilant and resolute in countering the CCP's predatory actions that jeopardize our national security. President Biden needs to take decisive action to safeguard our interests and protect our country.,nation remain vigilant resolute countering ccp  predatory action jeopardize national security president biden need decisive action safeguard interest protect country,"[('national', [7, 1]), ('security', [1, 7]), ('biden', [4, 1]), ('action', [1, 7]), ('interest', [1, 4]), ('president', [1, 7]), ('need', [1, 7]), ('country', [7, 1]), ('protect', [7, 1]), ('nation', [7, 1]), ('remain', [7, 1]), ('ccp', [8, 4]), ('decisive', [4]), ('countering', [8]), ('predatory', [7]), ('vigilant', [7]), ('jeopardize', [3]), ('safeguard', [7, 8]), ('resolute', [7])]","[('national', ['Abortion/rights/guns', 'American/economics/health']), ('security', ['American/economics/health', 'Abortion/rights/guns']), ('biden', ['Republicans vs democrats', 'American/economics/health']), ('action', ['American/economics/health', 'Abortion/rights/guns']), ('interest', ['American/economics/health', 'Republicans vs democrats']), ('president', ['American/economics/health', 'Abortion/rights/guns']), ('need', ['American/economics/health', 'Abortion/rights/guns']), ('country', ['Abortion/rights/guns', 'American/economics/health']), ('protect', ['Abortion/rights/guns', 'American/economics/health']), ('nation', ['Abortion/rights/guns', 'American/economics/health']), ('remain', ['Abortion/rights/guns', 'American/economics/health']), ('ccp', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('decisive', ['Republicans vs democrats']), ('countering', ['Infrastructure/job/energy']), ('predatory', ['Abortion/rights/guns']), ('vigilant', ['Abortion/rights/guns']), ('jeopardize', ['News/radio/livestream']), ('safeguard', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('resolute', ['Abortion/rights/guns'])]"
AndrewYang,2023-08-04 05:46:25+00:00,7,Abortion/rights/guns,0.37039456,positive,0.8812429308891296,joy,0.9080735445022584,4.0,Republicans vs democrats,0.3181989,The @STPBand Stone Temple Pilots rocking in Mountain View. RIP Scott Weiland but still great. Next up @SmashingPumpkin https://t.co/916ON8xn4w,stone temple pilot rocking mountain view rip scott weiland great,"[('view', [4, 7]), ('great', [8, 7]), ('rocking', [7]), ('pilot', [8]), ('scott', [4, 7]), ('rip', [7, 4]), ('mountain', [7, 4]), ('stone', [4]), ('temple', [2]), ('weiland', [7])]","[('view', ['Republicans vs democrats', 'Abortion/rights/guns']), ('great', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('rocking', ['Abortion/rights/guns']), ('pilot', ['Infrastructure/job/energy']), ('scott', ['Republicans vs democrats', 'Abortion/rights/guns']), ('rip', ['Abortion/rights/guns', 'Republicans vs democrats']), ('mountain', ['Abortion/rights/guns', 'Republicans vs democrats']), ('stone', ['Republicans vs democrats']), ('temple', ['War']), ('weiland', ['Abortion/rights/guns'])]"
IngrahamAngle,2023-08-04 10:31:17+00:00,7,Abortion/rights/guns,0.5263269,negative,0.6446044445037842,anger,0.5112485885620117,6.0,Election/debate,0.29354966,Another black eye for the “experts.” Top US doctors’ group backs gender-affirming care amid rightwing attacks | US news | The Guardian https://t.co/iYqhovOSss,black eye expert doctor group back gender affirming care amid rightwing attack news guardian,"[('attack', [7, 6]), ('news', [6, 7]), ('group', [7, 6]), ('expert', [6, 7]), ('black', [7, 6]), ('gender', [7, 1]), ('care', [7, 1]), ('affirming', [1]), ('eye', [7, 6]), ('doctor', [7, 1]), ('guardian', [6]), ('amid', [7, 1]), ('back', [7, 6]), ('rightwing', [6])]","[('attack', ['Abortion/rights/guns', 'Election/debate']), ('news', ['Election/debate', 'Abortion/rights/guns']), ('group', ['Abortion/rights/guns', 'Election/debate']), ('expert', ['Election/debate', 'Abortion/rights/guns']), ('black', ['Abortion/rights/guns', 'Election/debate']), ('gender', ['Abortion/rights/guns', 'American/economics/health']), ('care', ['Abortion/rights/guns', 'American/economics/health']), ('affirming', ['American/economics/health']), ('eye', ['Abortion/rights/guns', 'Election/debate']), ('doctor', ['Abortion/rights/guns', 'American/economics/health']), ('guardian', ['Election/debate']), ('amid', ['Abortion/rights/guns', 'American/economics/health']), ('back', ['Abortion/rights/guns', 'Election/debate']), ('rightwing', ['Election/debate'])]"
RepSpanberger,2023-08-04 15:30:43+00:00,7,Abortion/rights/guns,0.56585735,positive,0.8354434370994568,joy,0.7258140444755554,5.0,Border/community/family,0.3505981,"Thank you to my colleagues in both parties — @timkaine, @SenatorCardin, @SenBobCasey, @ChrisVanHollen, @MarkWarner, @RobWittman, @RepSarbanes, and @BobbyScott — for working together to protect this watershed for generations to come.",thank colleague party working protect watershed generation come,"[('come', [5, 7]), ('party', [7, 5]), ('working', [7, 5]), ('protect', [7, 5]), ('generation', [5, 7]), ('thank', [5, 7]), ('colleague', [7, 5]), ('watershed', [7])]","[('come', ['Border/community/family', 'Abortion/rights/guns']), ('party', ['Abortion/rights/guns', 'Border/community/family']), ('working', ['Abortion/rights/guns', 'Border/community/family']), ('protect', ['Abortion/rights/guns', 'Border/community/family']), ('generation', ['Border/community/family', 'Abortion/rights/guns']), ('thank', ['Border/community/family', 'Abortion/rights/guns']), ('colleague', ['Abortion/rights/guns', 'Border/community/family']), ('watershed', ['Abortion/rights/guns'])]"
rickhasen,2023-08-04 17:01:49+00:00,7,Abortion/rights/guns,0.45490742,neutral,0.8464730381965637,anticipation,0.7171251773834229,4.0,Republicans vs democrats,0.26941016,"RT @NEW: In proposed amicus brief for Alabama congressional redistricting case, @RepTerriSewell &amp; @TheBlackCaucus say @GovernorKayIvey said ""quiet part out loud"" re GOP-led legislature's map: “Legislature knows ... our districts better than the federal courts” https://t.co/lH5s9hiYbR https://t.co/hLylfzuj8j",proposed amicus brief alabama congressional redistricting case said quiet loud gop led legislature  map legislature know district better federal court,"[('know', [4, 7]), ('said', [4, 6]), ('federal', [7, 4]), ('better', [4, 6]), ('gop', [6, 4]), ('loud', [4, 6]), ('case', [4, 7]), ('court', [7, 4]), ('district', [7, 6]), ('congressional', [7, 6]), ('quiet', [4]), ('proposed', [7]), ('alabama', [7]), ('led', [7, 4]), ('brief', [6, 4]), ('amicus', [6]), ('map', [7, 6]), ('legislature', [7, 6]), ('redistricting', [6, 7])]","[('know', ['Republicans vs democrats', 'Abortion/rights/guns']), ('said', ['Republicans vs democrats', 'Election/debate']), ('federal', ['Abortion/rights/guns', 'Republicans vs democrats']), ('better', ['Republicans vs democrats', 'Election/debate']), ('gop', ['Election/debate', 'Republicans vs democrats']), ('loud', ['Republicans vs democrats', 'Election/debate']), ('case', ['Republicans vs democrats', 'Abortion/rights/guns']), ('court', ['Abortion/rights/guns', 'Republicans vs democrats']), ('district', ['Abortion/rights/guns', 'Election/debate']), ('congressional', ['Abortion/rights/guns', 'Election/debate']), ('quiet', ['Republicans vs democrats']), ('proposed', ['Abortion/rights/guns']), ('alabama', ['Abortion/rights/guns']), ('led', ['Abortion/rights/guns', 'Republicans vs democrats']), ('brief', ['Election/debate', 'Republicans vs democrats']), ('amicus', ['Election/debate']), ('map', ['Abortion/rights/guns', 'Election/debate']), ('legislature', ['Abortion/rights/guns', 'Election/debate']), ('redistricting', ['Election/debate', 'Abortion/rights/guns'])]"
