username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
gillibrandny,2023-05-25 01:23:43+00:00,7,Abortion/rights/guns,0.7409013,negative,0.8613102436065674,fear,0.677693784236908,4.0,Republicans vs democrats,0.12969315,RT @“We've seen an assault on people's civil rights and civil liberties incessantly for the past decade. I am deeply alarmed [at the state of democracy]. My opinion is we need to abridge the filibuster for issues of human rights and civil rights.” - @gillibrandny #RFis110 https://t.co/5BzYNz3PX7, seen assault people  civil right civil liberty incessantly past decade deeply alarmed state democracy opinion need abridge filibuster issue human right civil right,"[('decade', [7, 1]), ('seen', [4, 7]), ('democracy', [7, 4]), ('state', [7, 4]), ('past', [7, 4]), ('people', [7, 1]), ('need', [7, 1]), ('right', [7, 4]), ('civil', [7, 4]), ('issue', [7, 4]), ('opinion', [7, 4]), ('human', [7, 4]), ('liberty', [7, 4]), ('deeply', [7, 4]), ('assault', [7, 4]), ('alarmed', [4]), ('incessantly', [1]), ('filibuster', [7]), ('abridge', [7])]","[('decade', ['Abortion/rights/guns', 'American/economics/health']), ('seen', ['Republicans vs democrats', 'Abortion/rights/guns']), ('democracy', ['Abortion/rights/guns', 'Republicans vs democrats']), ('state', ['Abortion/rights/guns', 'Republicans vs democrats']), ('past', ['Abortion/rights/guns', 'Republicans vs democrats']), ('people', ['Abortion/rights/guns', 'American/economics/health']), ('need', ['Abortion/rights/guns', 'American/economics/health']), ('right', ['Abortion/rights/guns', 'Republicans vs democrats']), ('civil', ['Abortion/rights/guns', 'Republicans vs democrats']), ('issue', ['Abortion/rights/guns', 'Republicans vs democrats']), ('opinion', ['Abortion/rights/guns', 'Republicans vs democrats']), ('human', ['Abortion/rights/guns', 'Republicans vs democrats']), ('liberty', ['Abortion/rights/guns', 'Republicans vs democrats']), ('deeply', ['Abortion/rights/guns', 'Republicans vs democrats']), ('assault', ['Abortion/rights/guns', 'Republicans vs democrats']), ('alarmed', ['Republicans vs democrats']), ('incessantly', ['American/economics/health']), ('filibuster', ['Abortion/rights/guns']), ('abridge', ['Abortion/rights/guns'])]"
SenDuckworth,2023-05-25 17:46:46+00:00,7,Abortion/rights/guns,0.77508307,negative,0.5451210141181946,optimism,0.6443034410476685,5.0,Border/community/family,0.18534392,"Six weeks is before many even know that they are pregnant in the first place ‼️ With every new abortion ban in Republican-led states, it couldn't be clearer: we need to enshrine reproductive rights for every American—no matter their zip code.",week know pregnant place abortion ban republican led state clearer need enshrine reproductive right americanno matter zip code,"[('ban', [7]), ('know', [7, 5]), ('state', [7, 5]), ('week', [7, 5]), ('republican', [7, 5]), ('need', [7, 5]), ('right', [7]), ('place', [7, 5]), ('pregnant', [7]), ('abortion', [7]), ('code', [7]), ('matter', [7, 5]), ('led', [7, 5]), ('reproductive', [7]), ('enshrine', [5]), ('clearer', [5]), ('zip', [7]), ('americanno', [7])]","[('ban', ['Abortion/rights/guns']), ('know', ['Abortion/rights/guns', 'Border/community/family']), ('state', ['Abortion/rights/guns', 'Border/community/family']), ('week', ['Abortion/rights/guns', 'Border/community/family']), ('republican', ['Abortion/rights/guns', 'Border/community/family']), ('need', ['Abortion/rights/guns', 'Border/community/family']), ('right', ['Abortion/rights/guns']), ('place', ['Abortion/rights/guns', 'Border/community/family']), ('pregnant', ['Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns']), ('code', ['Abortion/rights/guns']), ('matter', ['Abortion/rights/guns', 'Border/community/family']), ('led', ['Abortion/rights/guns', 'Border/community/family']), ('reproductive', ['Abortion/rights/guns']), ('enshrine', ['Border/community/family']), ('clearer', ['Border/community/family']), ('zip', ['Abortion/rights/guns']), ('americanno', ['Abortion/rights/guns'])]"
VP,2023-05-25 18:21:51+00:00,7,Abortion/rights/guns,0.47599417,positive,0.789182186126709,optimism,0.9136866331100464,5.0,Border/community/family,0.34571984,"George Floyd should be alive today. Three years after his murder, our Administration remains committed to honoring his memory by fighting for a justice system that lives up to its name. Congress can and must do everything in its power to protect public safety, advance accountable policing, and address racial injustice. That is the work ahead.",george floyd alive today year murder administration remains committed honoring memory fighting justice system life congress power protect public safety advance accountable policing address racial injustice work ahead,"[('today', [5, 7]), ('murder', [7, 5]), ('year', [5, 7]), ('administration', [5, 1]), ('congress', [7, 1]), ('system', [1, 5]), ('power', [7, 5]), ('work', [5, 7]), ('justice', [7, 5]), ('life', [5, 7]), ('committed', [7, 5]), ('address', [5, 1]), ('honoring', [5, 1]), ('public', [7, 5]), ('remains', [7, 5]), ('protect', [7, 5]), ('fighting', [7, 1]), ('safety', [5, 1]), ('advance', [7, 1]), ('floyd', [7]), ('alive', [5]), ('accountable', [7, 1]), ('ahead', [5, 7]), ('racial', [7]), ('injustice', [7, 5]), ('memory', [5]), ('george', [7, 5]), ('policing', [7])]","[('today', ['Border/community/family', 'Abortion/rights/guns']), ('murder', ['Abortion/rights/guns', 'Border/community/family']), ('year', ['Border/community/family', 'Abortion/rights/guns']), ('administration', ['Border/community/family', 'American/economics/health']), ('congress', ['Abortion/rights/guns', 'American/economics/health']), ('system', ['American/economics/health', 'Border/community/family']), ('power', ['Abortion/rights/guns', 'Border/community/family']), ('work', ['Border/community/family', 'Abortion/rights/guns']), ('justice', ['Abortion/rights/guns', 'Border/community/family']), ('life', ['Border/community/family', 'Abortion/rights/guns']), ('committed', ['Abortion/rights/guns', 'Border/community/family']), ('address', ['Border/community/family', 'American/economics/health']), ('honoring', ['Border/community/family', 'American/economics/health']), ('public', ['Abortion/rights/guns', 'Border/community/family']), ('remains', ['Abortion/rights/guns', 'Border/community/family']), ('protect', ['Abortion/rights/guns', 'Border/community/family']), ('fighting', ['Abortion/rights/guns', 'American/economics/health']), ('safety', ['Border/community/family', 'American/economics/health']), ('advance', ['Abortion/rights/guns', 'American/economics/health']), ('floyd', ['Abortion/rights/guns']), ('alive', ['Border/community/family']), ('accountable', ['Abortion/rights/guns', 'American/economics/health']), ('ahead', ['Border/community/family', 'Abortion/rights/guns']), ('racial', ['Abortion/rights/guns']), ('injustice', ['Abortion/rights/guns', 'Border/community/family']), ('memory', ['Border/community/family']), ('george', ['Abortion/rights/guns', 'Border/community/family']), ('policing', ['Abortion/rights/guns'])]"
KamalaHarris,2023-05-25 18:26:18+00:00,7,Abortion/rights/guns,0.42972726,positive,0.7498739361763,optimism,0.926944136619568,5.0,Border/community/family,0.3262623,"RT @George Floyd should be alive today. Three years after his murder, our Administration remains committed to honoring his memory by fighting for a justice system that lives up to its name. Congress can and must do everything in its power to protect public safety, advance accountable policing, and address racial injustice. That is the work ahead.",floyd alive today year murder administration remains committed honoring memory fighting justice system life congress power protect public safety advance accountable policing address racial injustice work ahead,"[('today', [5, 7]), ('murder', [7, 5]), ('year', [5, 1]), ('administration', [1, 5]), ('congress', [7, 1]), ('system', [1, 5]), ('power', [7, 1]), ('work', [5, 1]), ('justice', [7, 5]), ('life', [5, 1]), ('committed', [7, 5]), ('address', [1, 5]), ('honoring', [5, 1]), ('public', [5, 7]), ('remains', [7, 1]), ('protect', [7, 5]), ('fighting', [7, 1]), ('safety', [1, 5]), ('advance', [7, 1]), ('floyd', [7]), ('alive', [5]), ('accountable', [1, 7]), ('ahead', [5, 7]), ('racial', [7]), ('injustice', [7, 5]), ('memory', [5]), ('policing', [7])]","[('today', ['Border/community/family', 'Abortion/rights/guns']), ('murder', ['Abortion/rights/guns', 'Border/community/family']), ('year', ['Border/community/family', 'American/economics/health']), ('administration', ['American/economics/health', 'Border/community/family']), ('congress', ['Abortion/rights/guns', 'American/economics/health']), ('system', ['American/economics/health', 'Border/community/family']), ('power', ['Abortion/rights/guns', 'American/economics/health']), ('work', ['Border/community/family', 'American/economics/health']), ('justice', ['Abortion/rights/guns', 'Border/community/family']), ('life', ['Border/community/family', 'American/economics/health']), ('committed', ['Abortion/rights/guns', 'Border/community/family']), ('address', ['American/economics/health', 'Border/community/family']), ('honoring', ['Border/community/family', 'American/economics/health']), ('public', ['Border/community/family', 'Abortion/rights/guns']), ('remains', ['Abortion/rights/guns', 'American/economics/health']), ('protect', ['Abortion/rights/guns', 'Border/community/family']), ('fighting', ['Abortion/rights/guns', 'American/economics/health']), ('safety', ['American/economics/health', 'Border/community/family']), ('advance', ['Abortion/rights/guns', 'American/economics/health']), ('floyd', ['Abortion/rights/guns']), ('alive', ['Border/community/family']), ('accountable', ['American/economics/health', 'Abortion/rights/guns']), ('ahead', ['Border/community/family', 'Abortion/rights/guns']), ('racial', ['Abortion/rights/guns']), ('injustice', ['Abortion/rights/guns', 'Border/community/family']), ('memory', ['Border/community/family']), ('policing', ['Abortion/rights/guns'])]"
FoxNews,2023-05-25 18:45:08+00:00,7,Abortion/rights/guns,0.43368152,neutral,0.5231987833976746,anticipation,0.4786016345024109,1.0,American/economics/health,0.40730965,Supreme Court delivers blow to key Biden environmental policy in unanimous ruling https://t.co/NONoBDmNus,supreme court delivers blow key biden environmental policy unanimous ruling,"[('biden', [1, 7]), ('court', [7]), ('delivers', [7, 1]), ('policy', [1, 7]), ('ruling', [7]), ('supreme', [7]), ('key', [1, 7]), ('blow', [1]), ('unanimous', [3]), ('environmental', [1, 7])]","[('biden', ['American/economics/health', 'Abortion/rights/guns']), ('court', ['Abortion/rights/guns']), ('delivers', ['Abortion/rights/guns', 'American/economics/health']), ('policy', ['American/economics/health', 'Abortion/rights/guns']), ('ruling', ['Abortion/rights/guns']), ('supreme', ['Abortion/rights/guns']), ('key', ['American/economics/health', 'Abortion/rights/guns']), ('blow', ['American/economics/health']), ('unanimous', ['News/radio/livestream']), ('environmental', ['American/economics/health', 'Abortion/rights/guns'])]"
RepSpanberger,2023-05-25 18:45:31+00:00,7,Abortion/rights/guns,0.5557551,neutral,0.4498383402824402,optimism,0.5256635546684265,5.0,Border/community/family,0.19424433,"Three years later, we as Americans must continue the hard work of rooting out the inequities and racial discrimination in our country. We must continue the pursuit for justice and the movement his murder ignited.",year later american continue hard work rooting inequity racial discrimination country continue pursuit justice movement murder ignited,"[('american', [7, 5]), ('murder', [7, 5]), ('year', [7, 5]), ('work', [7, 5]), ('country', [7, 5]), ('justice', [7, 5]), ('hard', [7, 5]), ('continue', [7, 5]), ('later', [7, 5]), ('pursuit', [5, 3]), ('movement', [7, 8]), ('racial', [7]), ('discrimination', [7]), ('rooting', [7]), ('inequity', [3]), ('ignited', [8])]","[('american', ['Abortion/rights/guns', 'Border/community/family']), ('murder', ['Abortion/rights/guns', 'Border/community/family']), ('year', ['Abortion/rights/guns', 'Border/community/family']), ('work', ['Abortion/rights/guns', 'Border/community/family']), ('country', ['Abortion/rights/guns', 'Border/community/family']), ('justice', ['Abortion/rights/guns', 'Border/community/family']), ('hard', ['Abortion/rights/guns', 'Border/community/family']), ('continue', ['Abortion/rights/guns', 'Border/community/family']), ('later', ['Abortion/rights/guns', 'Border/community/family']), ('pursuit', ['Border/community/family', 'News/radio/livestream']), ('movement', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('racial', ['Abortion/rights/guns']), ('discrimination', ['Abortion/rights/guns']), ('rooting', ['Abortion/rights/guns']), ('inequity', ['News/radio/livestream']), ('ignited', ['Infrastructure/job/energy'])]"
RobertKennedyJr,2023-05-25 22:07:05+00:00,7,Abortion/rights/guns,0.43486175,negative,0.9253544211387634,disgust,0.5134724378585815,1.0,American/economics/health,0.3102948,"Horrible decision today by the Supreme Court to limit the Clean Water Act’s protection of wetlands. It puts vast areas of ecologically critical wetlands at the mercy of miners, developers, and polluters. https://t.co/WNkY9RjQBt",horrible decision today supreme court limit clean water act protection wetland put vast area ecologically critical wetland mercy miner developer polluter,"[('today', [7, 1]), ('decision', [7, 1]), ('area', [8, 1]), ('critical', [8, 1]), ('act', [1, 7]), ('limit', [1, 7]), ('water', [8, 1]), ('court', [7]), ('developer', [7, 8]), ('protection', [7, 1]), ('supreme', [7]), ('put', [1, 7]), ('clean', [8, 1]), ('horrible', [1]), ('vast', [1, 7]), ('mercy', [1]), ('wetland', [7]), ('polluter', [2]), ('ecologically', [7]), ('miner', [1])]","[('today', ['Abortion/rights/guns', 'American/economics/health']), ('decision', ['Abortion/rights/guns', 'American/economics/health']), ('area', ['Infrastructure/job/energy', 'American/economics/health']), ('critical', ['Infrastructure/job/energy', 'American/economics/health']), ('act', ['American/economics/health', 'Abortion/rights/guns']), ('limit', ['American/economics/health', 'Abortion/rights/guns']), ('water', ['Infrastructure/job/energy', 'American/economics/health']), ('court', ['Abortion/rights/guns']), ('developer', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('protection', ['Abortion/rights/guns', 'American/economics/health']), ('supreme', ['Abortion/rights/guns']), ('put', ['American/economics/health', 'Abortion/rights/guns']), ('clean', ['Infrastructure/job/energy', 'American/economics/health']), ('horrible', ['American/economics/health']), ('vast', ['American/economics/health', 'Abortion/rights/guns']), ('mercy', ['American/economics/health']), ('wetland', ['Abortion/rights/guns']), ('polluter', ['War']), ('ecologically', ['Abortion/rights/guns']), ('miner', ['American/economics/health'])]"
RobertKennedyJr,2023-05-25 22:08:20+00:00,7,Abortion/rights/guns,0.47001442,negative,0.8613966703414917,anger,0.607020378112793,4.0,Republicans vs democrats,0.26743752,"The court’s decision was based on an irrelevant distinction between contiguous and non-contiguous wetlands. It clearly violates the spirit, if not the letter, of the Clean Water Act. #Kennedy24",court decision based irrelevant distinction contiguous non contiguous wetland clearly violates spirit letter clean water act,"[('decision', [7, 4]), ('letter', [3, 4]), ('clearly', [4]), ('act', [7, 8]), ('water', [8, 7]), ('non', [4, 7]), ('court', [7, 4]), ('based', [7, 4]), ('clean', [8, 4]), ('violates', [4]), ('spirit', [7]), ('distinction', [3]), ('irrelevant', [4]), ('wetland', [7]), ('contiguous', [7])]","[('decision', ['Abortion/rights/guns', 'Republicans vs democrats']), ('letter', ['News/radio/livestream', 'Republicans vs democrats']), ('clearly', ['Republicans vs democrats']), ('act', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('water', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('non', ['Republicans vs democrats', 'Abortion/rights/guns']), ('court', ['Abortion/rights/guns', 'Republicans vs democrats']), ('based', ['Abortion/rights/guns', 'Republicans vs democrats']), ('clean', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('violates', ['Republicans vs democrats']), ('spirit', ['Abortion/rights/guns']), ('distinction', ['News/radio/livestream']), ('irrelevant', ['Republicans vs democrats']), ('wetland', ['Abortion/rights/guns']), ('contiguous', ['Abortion/rights/guns'])]"
GovWhitmer,2023-05-25 22:55:52+00:00,7,Abortion/rights/guns,0.5018387,positive,0.969241499900818,joy,0.9350937008857728,1.0,American/economics/health,0.4444466,Raise a glass -- it's National Wine Day! 🍷 No need to read between the vines here: Michigan is crushing it in the wine game. Did you know...,raise glass national wine day need read vine michigan crushing wine game know,"[('national', [7, 1]), ('know', [1, 7]), ('day', [1, 7]), ('need', [1, 7]), ('read', [1, 7]), ('michigan', [7, 1]), ('glass', [7]), ('raise', [1]), ('game', [1, 7]), ('crushing', [1]), ('wine', [7]), ('vine', [7])]","[('national', ['Abortion/rights/guns', 'American/economics/health']), ('know', ['American/economics/health', 'Abortion/rights/guns']), ('day', ['American/economics/health', 'Abortion/rights/guns']), ('need', ['American/economics/health', 'Abortion/rights/guns']), ('read', ['American/economics/health', 'Abortion/rights/guns']), ('michigan', ['Abortion/rights/guns', 'American/economics/health']), ('glass', ['Abortion/rights/guns']), ('raise', ['American/economics/health']), ('game', ['American/economics/health', 'Abortion/rights/guns']), ('crushing', ['American/economics/health']), ('wine', ['Abortion/rights/guns']), ('vine', ['Abortion/rights/guns'])]"
GovWhitmer,2023-05-25 22:55:56+00:00,7,Abortion/rights/guns,0.5949461,positive,0.504267692565918,joy,0.6907746195793152,8.0,Infrastructure/job/energy,0.17170662,...Michigan is one of the few places in the world to produce ice wine? Ice wine requires a specific temperature and must be harvested at just the right time!,michigan place world produce ice wine ice wine requires specific temperature harvested right time,"[('world', [7, 8]), ('time', [7, 1]), ('right', [7, 8]), ('place', [7, 8]), ('michigan', [8, 7]), ('ice', [7, 6]), ('specific', [6]), ('requires', [7, 8]), ('produce', [8]), ('temperature', [1]), ('wine', [7]), ('harvested', [7])]","[('world', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('time', ['Abortion/rights/guns', 'American/economics/health']), ('right', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('place', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('michigan', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('ice', ['Abortion/rights/guns', 'Election/debate']), ('specific', ['Election/debate']), ('requires', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('produce', ['Infrastructure/job/energy']), ('temperature', ['American/economics/health']), ('wine', ['Abortion/rights/guns']), ('harvested', ['Abortion/rights/guns'])]"
