username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
larryelder,2023-09-02 16:32:13+00:00,3,News/radio/livestream,0.521768,neutral,0.8112732768058777,"{'neutral': 0.8112732768058777, 'positive': 0.10847187787294388, 'negative': 0.08025480806827545}",fear,0.9421132206916808,"{'fear': 0.9421132206916809, 'anticipation': 0.02001970447599888, 'disgust': 0.010286000557243824, 'pessimism': 0.006601844914257526, 'anger': 0.005350927822291851, 'optimism': 0.004555300809442997, 'sadness': 0.003872668370604515, 'surprise': 0.0027548614889383316, 'joy': 0.0025645692367106676, 'trust': 0.0013718473492190242, 'love': 0.0005090339691378176}",not-hate,0.9928488731384276,"{'not-hate': 0.9928488731384277, 'hate': 0.007151173427700996}",non-offensive,0.8818607926368713,"{'non-offensive': 0.8818607926368713, 'offensive': 0.11813921481370926}",2.0,War,0.18746653,Larry Elder: ‘I made the terror RNC watchlist’ https://t.co/46FNe9pKuo #WeveGotACountryToSave,larry elder terror rnc watchlist,"[('larry', [3]), ('terror', [2]), ('rnc', [3]), ('watchlist', [6]), ('elder', [3])]","[('larry', ['News/radio/livestream']), ('terror', ['War']), ('rnc', ['News/radio/livestream']), ('watchlist', ['Election/debate']), ('elder', ['News/radio/livestream'])]"
politico,2023-09-02 20:18:41+00:00,3,News/radio/livestream,0.39810425,positive,0.5663460493087769,"{'positive': 0.5663460493087769, 'neutral': 0.42667144536972046, 'negative': 0.006982550956308842}",joy,0.9280889630317688,"{'joy': 0.9280889630317688, 'optimism': 0.031523868441581726, 'sadness': 0.015452828258275986, 'anticipation': 0.008225400000810623, 'love': 0.007308040279895067, 'surprise': 0.0033914668019860983, 'trust': 0.0017647970234975219, 'disgust': 0.0016985050169751048, 'pessimism': 0.0013686256716027856, 'anger': 0.0006562730995938182, 'fear': 0.0005213686381466687}",not-hate,0.997864544391632,"{'not-hate': 0.9978645443916321, 'hate': 0.0021354181226342916}",non-offensive,0.915316641330719,"{'non-offensive': 0.915316641330719, 'offensive': 0.0846833884716034}",6.0,Election/debate,0.23028238,"‘A poet of paradise’: Presidents, pols pay tribute to Jimmy Buffett https://t.co/xNf3LUrpdL",poet paradise president pol pay tribute jimmy buffett,"[('president', [6, 1]), ('pay', [1, 5]), ('paradise', [3]), ('jimmy', [6, 3]), ('tribute', [5]), ('pol', [6]), ('buffett', [3]), ('poet', [3])]","[('president', ['Election/debate', 'American/economics/health']), ('pay', ['American/economics/health', 'Border/community/family']), ('paradise', ['News/radio/livestream']), ('jimmy', ['Election/debate', 'News/radio/livestream']), ('tribute', ['Border/community/family']), ('pol', ['Election/debate']), ('buffett', ['News/radio/livestream']), ('poet', ['News/radio/livestream'])]"
richardajabu,2023-09-03 07:10:17+00:00,3,News/radio/livestream,0.37501198,neutral,0.8300058841705322,"{'neutral': 0.8300058841705322, 'negative': 0.11527860164642334, 'positive': 0.054715488106012344}",disgust,0.3316845595836639,"{'disgust': 0.33168455958366394, 'anticipation': 0.23661188781261444, 'anger': 0.2096611112356186, 'sadness': 0.08338373154401779, 'optimism': 0.03252615034580231, 'joy': 0.03162704408168793, 'pessimism': 0.030928300693631172, 'surprise': 0.03001450188457966, 'trust': 0.006967922672629356, 'fear': 0.0049771834164857864, 'love': 0.0016175932250916958}",not-hate,0.9878754019737244,"{'not-hate': 0.9878754019737244, 'hate': 0.01212465763092041}",non-offensive,0.904489278793335,"{'non-offensive': 0.904489278793335, 'offensive': 0.09551069885492325}",5.0,Border/community/family,0.37458056,"🎶""...We can't pat him on the back and send him on through...""🎶 👉https://t.co/aF4xQrGCNr #uspolitics #ukpolitics #cdnpoli #eu #auspol #nzpol #topoli #vanpoli #yow",pat send,"[('send', [5]), ('pat', [3])]","[('send', ['Border/community/family']), ('pat', ['News/radio/livestream'])]"
politico,2023-09-04 13:03:05+00:00,3,News/radio/livestream,0.3767301,negative,0.5090470910072327,"{'negative': 0.5090470910072327, 'neutral': 0.47857609391212463, 'positive': 0.012376791797578335}",anger,0.5748276114463806,"{'anger': 0.5748276114463806, 'disgust': 0.35322797298431396, 'anticipation': 0.03216239809989929, 'fear': 0.00939086638391018, 'surprise': 0.009077130816876888, 'sadness': 0.007924888283014297, 'pessimism': 0.0072850557044148445, 'optimism': 0.0026125647127628326, 'trust': 0.0020123058930039406, 'joy': 0.001168037997558713, 'love': 0.00031124381348490715}",not-hate,0.9966052770614624,"{'not-hate': 0.9966052770614624, 'hate': 0.003394699888303876}",non-offensive,0.7463087439537048,"{'non-offensive': 0.7463087439537048, 'offensive': 0.2536912262439728}",7.0,Abortion/rights/guns,0.36372828,An effort to ban caste discrimination in California has touched a nerve https://t.co/mXU0dTa5kW,effort ban caste discrimination california touched nerve,"[('ban', [7, 4]), ('california', [3, 4]), ('effort', [7, 4]), ('discrimination', [7]), ('touched', [3]), ('nerve', [3]), ('caste', [4])]","[('ban', ['Abortion/rights/guns', 'Republicans vs democrats']), ('california', ['News/radio/livestream', 'Republicans vs democrats']), ('effort', ['Abortion/rights/guns', 'Republicans vs democrats']), ('discrimination', ['Abortion/rights/guns']), ('touched', ['News/radio/livestream']), ('nerve', ['News/radio/livestream']), ('caste', ['Republicans vs democrats'])]"
larryelder,2023-09-04 22:38:19+00:00,3,News/radio/livestream,0.39624634,neutral,0.8163323402404785,"{'neutral': 0.8163323402404785, 'positive': 0.1721709668636322, 'negative': 0.011496682651340961}",anger,0.3048595786094665,"{'anger': 0.30485957860946655, 'optimism': 0.24049215018749237, 'disgust': 0.20052188634872437, 'anticipation': 0.1479281336069107, 'joy': 0.04116911441087723, 'sadness': 0.0185994990170002, 'pessimism': 0.016480838879942894, 'trust': 0.013720032759010792, 'surprise': 0.009178864769637585, 'fear': 0.0057337344624102116, 'love': 0.0013162035029381514}",not-hate,0.9967594742774964,"{'not-hate': 0.9967594742774963, 'hate': 0.0032405932433903217}",non-offensive,0.8121331930160522,"{'non-offensive': 0.8121331930160522, 'offensive': 0.18786682188510895}",6.0,Election/debate,0.39272037,"Close to 1 Million Views in 2 weeks (Vivek’s, by contrast, is 600k in 2 months.) Larry Elder on Charlemagne tha God (@cthagod) Discussing the Lie of ‘Systemic Racism,’ Fatherlessness In Black America, and His Presidential Bid https://t.co/3kT4ygN2HY #WeveGotACountryToSave",close million view week viveks contrast  month larry elder charlemagne tha god discussing lie systemic racism fatherlessness black america presidential bid,"[('week', [6, 4]), ('million', [4, 6]), ('america', [6, 4]), ('god', [3, 4]), ('month', [6, 4]), ('black', [3, 6]), ('view', [4, 6]), ('presidential', [6, 4]), ('close', [6, 4]), ('racism', [3]), ('lie', [4, 6]), ('larry', [3]), ('discussing', [6, 4]), ('bid', [6]), ('contrast', [4]), ('systemic', [3]), ('viveks', [6]), ('fatherlessness', [3]), ('elder', [3]), ('tha', [3]), ('charlemagne', [3])]","[('week', ['Election/debate', 'Republicans vs democrats']), ('million', ['Republicans vs democrats', 'Election/debate']), ('america', ['Election/debate', 'Republicans vs democrats']), ('god', ['News/radio/livestream', 'Republicans vs democrats']), ('month', ['Election/debate', 'Republicans vs democrats']), ('black', ['News/radio/livestream', 'Election/debate']), ('view', ['Republicans vs democrats', 'Election/debate']), ('presidential', ['Election/debate', 'Republicans vs democrats']), ('close', ['Election/debate', 'Republicans vs democrats']), ('racism', ['News/radio/livestream']), ('lie', ['Republicans vs democrats', 'Election/debate']), ('larry', ['News/radio/livestream']), ('discussing', ['Election/debate', 'Republicans vs democrats']), ('bid', ['Election/debate']), ('contrast', ['Republicans vs democrats']), ('systemic', ['News/radio/livestream']), ('viveks', ['Election/debate']), ('fatherlessness', ['News/radio/livestream']), ('elder', ['News/radio/livestream']), ('tha', ['News/radio/livestream']), ('charlemagne', ['News/radio/livestream'])]"
FoxNews,2023-09-06 07:10:04+00:00,3,News/radio/livestream,0.34957078,neutral,0.4888958036899566,"{'neutral': 0.48889580368995667, 'positive': 0.4336944818496704, 'negative': 0.07740972936153412}",anger,0.648614227771759,"{'anger': 0.648614227771759, 'disgust': 0.21371802687644958, 'optimism': 0.05040077865123749, 'anticipation': 0.033662099391222, 'joy': 0.032834529876708984, 'sadness': 0.007100612390786409, 'pessimism': 0.004999584052711725, 'trust': 0.003823715727776289, 'surprise': 0.00334473280236125, 'love': 0.0008145878091454506, 'fear': 0.0006871565128676593}",not-hate,0.9968197345733644,"{'not-hate': 0.9968197345733643, 'hate': 0.0031802651938050985}",non-offensive,0.7468622326850891,"{'non-offensive': 0.7468622326850891, 'offensive': 0.2531377971172333}",2.0,War,0.32901913,Charlamagne Tha God hails @NikkiHaley's push against aging politicians: 'She ain't say one damn thing wrong' https://t.co/PkQejCbqT5,charlamagne tha god hail  push aging politician damn thing wrong,"[('god', [3, 2]), ('thing', [2, 4]), ('politician', [2, 4]), ('push', [4, 2]), ('wrong', [2, 4]), ('damn', [2, 4]), ('aging', [3]), ('hail', [4]), ('tha', [3]), ('charlamagne', [3])]","[('god', ['News/radio/livestream', 'War']), ('thing', ['War', 'Republicans vs democrats']), ('politician', ['War', 'Republicans vs democrats']), ('push', ['Republicans vs democrats', 'War']), ('wrong', ['War', 'Republicans vs democrats']), ('damn', ['War', 'Republicans vs democrats']), ('aging', ['News/radio/livestream']), ('hail', ['Republicans vs democrats']), ('tha', ['News/radio/livestream']), ('charlamagne', ['News/radio/livestream'])]"
TheDemCoalition,2023-09-06 19:20:12+00:00,3,News/radio/livestream,0.56212103,neutral,0.6835477352142334,"{'neutral': 0.6835477352142334, 'positive': 0.31053999066352844, 'negative': 0.005912276450544596}",joy,0.6393680572509766,"{'joy': 0.6393680572509766, 'optimism': 0.18397587537765503, 'anticipation': 0.14063750207424164, 'trust': 0.013724233023822308, 'love': 0.006147410720586777, 'surprise': 0.0060549043118953705, 'sadness': 0.004114886745810509, 'pessimism': 0.001882787561044097, 'disgust': 0.0017900490202009678, 'anger': 0.0012071538949385285, 'fear': 0.0010971069568768144}",not-hate,0.9980929493904114,"{'not-hate': 0.9980929493904114, 'hate': 0.0019070056732743979}",non-offensive,0.9570690989494324,"{'non-offensive': 0.9570690989494324, 'offensive': 0.04293088987469673}",6.0,Election/debate,0.06264607,RT @NorCalFF15: @NickKnudsenUS #SolidaritySeason is ON here in California! https://t.co/M2qSSk9p75,california,"[('california', [3])]","[('california', ['News/radio/livestream'])]"
larryelder,2023-09-06 22:15:02+00:00,3,News/radio/livestream,0.78101504,neutral,0.652679443359375,"{'neutral': 0.652679443359375, 'positive': 0.3354993462562561, 'negative': 0.011821269989013672}",anticipation,0.550757110118866,"{'anticipation': 0.550757110118866, 'optimism': 0.20084814727306366, 'joy': 0.11954589933156967, 'fear': 0.03469698131084442, 'trust': 0.02502528205513954, 'sadness': 0.023213576525449753, 'pessimism': 0.01717459224164486, 'surprise': 0.01187676191329956, 'disgust': 0.0082808006554842, 'love': 0.004487607628107071, 'anger': 0.004093249328434467}",not-hate,0.9939711093902588,"{'not-hate': 0.9939711093902588, 'hate': 0.006028899922966957}",non-offensive,0.9181838035583496,"{'non-offensive': 0.9181838035583496, 'offensive': 0.08181615173816681}",5.0,Border/community/family,0.031321567,"Ahern Hotel, Las Vegas #WeveGotACountryToSave https://t.co/zcmboxj0Kp",ahern hotel  vega,"[('hotel', [3]), ('vega', [3]), ('ahern', [3])]","[('hotel', ['News/radio/livestream']), ('vega', ['News/radio/livestream']), ('ahern', ['News/radio/livestream'])]"
TheDemCoalition,2023-09-07 04:32:18+00:00,3,News/radio/livestream,0.70828027,neutral,0.9173018336296082,"{'neutral': 0.9173018336296082, 'positive': 0.06774085015058517, 'negative': 0.014957306906580925}",joy,0.5334757566452026,"{'joy': 0.5334757566452026, 'anticipation': 0.2800788879394531, 'optimism': 0.06716186553239822, 'surprise': 0.03647502139210701, 'disgust': 0.02023185044527054, 'sadness': 0.018155844882130623, 'trust': 0.014787140302360058, 'anger': 0.012440181337296963, 'love': 0.0075967269949615, 'pessimism': 0.0065358602441847324, 'fear': 0.003060851711779833}",not-hate,0.9930043816566468,"{'not-hate': 0.9930043816566467, 'hate': 0.006995624862611294}",non-offensive,0.9342992901802064,"{'non-offensive': 0.9342992901802063, 'offensive': 0.06570068746805191}",1.0,American/economics/health,0.04167425,RT @votevets: Yep. [cartoon: @Patbagley] https://t.co/uaLtr4TwRP,yep cartoon,"[('yep', [3]), ('cartoon', [3])]","[('yep', ['News/radio/livestream']), ('cartoon', ['News/radio/livestream'])]"
TheDemCoalition,2023-09-07 18:54:30+00:00,3,News/radio/livestream,0.37486035,neutral,0.5260810852050781,"{'neutral': 0.5260810852050781, 'negative': 0.38451051712036133, 'positive': 0.08940836787223816}",anger,0.6421517133712769,"{'anger': 0.6421517133712769, 'disgust': 0.3194161653518677, 'joy': 0.02197404019534588, 'sadness': 0.006598139647394419, 'surprise': 0.0029040013905614614, 'anticipation': 0.0017939982935786247, 'optimism': 0.0015468477504327893, 'fear': 0.0013844447676092386, 'pessimism': 0.0012865049066022038, 'love': 0.0006222528754733503, 'trust': 0.00032196042593568563}",not-hate,0.9941903352737428,"{'not-hate': 0.9941903352737427, 'hate': 0.0058096325956285}",offensive,0.7061206102371216,"{'offensive': 0.7061206102371216, 'non-offensive': 0.2938794493675232}",2.0,War,0.37481502,RT @RpsAgainstTrump: Holy hell 😂 https://t.co/rTFBRQ7zn1,holy hell,"[('hell', [2]), ('holy', [3])]","[('hell', ['War']), ('holy', ['News/radio/livestream'])]"
