username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NikkiHaley,2023-08-13 00:10:25+00:00,6,Election/debate,0.52423215,positive,0.8130133748054504,joy,0.9593197107315063,2.0,War,0.41310874,RT @WATCH: GOP presidential candidate @NikkiHaley and @SenJoniErnst enjoy their time at the #IowaStateFair with a friendly game of skee-ball. Follow along with our coverage: https://t.co/3VVtgenhWW https://t.co/h5tZBIIQBs,gop presidential candidate enjoy time friendly game skee ball follow coverage,"[('time', [6, 2]), ('enjoy', [6, 2]), ('candidate', [6]), ('presidential', [6]), ('gop', [6, 2]), ('follow', [6, 2]), ('game', [6, 2]), ('ball', [2]), ('coverage', [2]), ('friendly', [2, 6]), ('skee', [2])]","[('time', ['Election/debate', 'War']), ('enjoy', ['Election/debate', 'War']), ('candidate', ['Election/debate']), ('presidential', ['Election/debate']), ('gop', ['Election/debate', 'War']), ('follow', ['Election/debate', 'War']), ('game', ['Election/debate', 'War']), ('ball', ['War']), ('coverage', ['War']), ('friendly', ['War', 'Election/debate']), ('skee', ['War'])]"
NikkiHaley,2023-08-13 00:10:33+00:00,6,Election/debate,0.7811367,positive,0.9297400116920472,joy,0.9761168956756592,1.0,American/economics/health,0.031277638,RT @joniernst: Fun and games at the fair with @NikkiHaley! https://t.co/UWz0iKAjIH,fun game fair,"[('fair', [6]), ('fun', [6]), ('game', [6])]","[('fair', ['Election/debate']), ('fun', ['Election/debate']), ('game', ['Election/debate'])]"
RyanBinkley,2023-08-13 00:18:43+00:00,6,Election/debate,0.85677695,positive,0.8937181830406189,optimism,0.6665812134742737,5.0,Border/community/family,0.09629487,"Momentum is happening 🇺🇸 We are crossing 25,000 donors today and advancing toward the 20 state requirement for the upcoming debate. Please donate and keep spreading the word about https://t.co/3eEKNumveZ We only need 15,000 more donors of $1 or more #RepublicanPrimary #IowaCaucus #Believe #Binkley2024",momentum happening crossing donor today advancing state requirement upcoming debate donate spreading word need donor,"[('state', [6, 5]), ('today', [6, 5]), ('happening', [6, 5]), ('need', [6, 5]), ('debate', [6]), ('crossing', [5]), ('word', [6, 5]), ('momentum', [6]), ('donor', [6]), ('requirement', [6]), ('donate', [6]), ('spreading', [6, 5]), ('advancing', [6, 5]), ('upcoming', [6])]","[('state', ['Election/debate', 'Border/community/family']), ('today', ['Election/debate', 'Border/community/family']), ('happening', ['Election/debate', 'Border/community/family']), ('need', ['Election/debate', 'Border/community/family']), ('debate', ['Election/debate']), ('crossing', ['Border/community/family']), ('word', ['Election/debate', 'Border/community/family']), ('momentum', ['Election/debate']), ('donor', ['Election/debate']), ('requirement', ['Election/debate']), ('donate', ['Election/debate']), ('spreading', ['Election/debate', 'Border/community/family']), ('advancing', ['Election/debate', 'Border/community/family']), ('upcoming', ['Election/debate'])]"
marklevinshow,2023-08-13 00:20:27+00:00,6,Election/debate,0.68131536,positive,0.8206353783607483,anger,0.6381258964538574,2.0,War,0.27691993,The most important political/cultural/philosophical book for these troubling times! A classic! Today’s the perfect day to preorder your copy at 40% off! THE DEMOCRAT PARTY HATES AMERICA …https://t.co/7X7gtJuitM,important political cultural philosophical book troubling time classic today perfect day preorder copy democrat party hate america,"[('today', [6, 2]), ('hate', [2, 6]), ('political', [6, 2]), ('america', [6, 2]), ('day', [6, 2]), ('time', [6, 2]), ('important', [6]), ('party', [6, 2]), ('democrat', [6, 2]), ('book', [6, 2]), ('perfect', [6, 2]), ('copy', [6]), ('cultural', [6]), ('troubling', [2]), ('classic', [2]), ('preorder', [6]), ('philosophical', [6])]","[('today', ['Election/debate', 'War']), ('hate', ['War', 'Election/debate']), ('political', ['Election/debate', 'War']), ('america', ['Election/debate', 'War']), ('day', ['Election/debate', 'War']), ('time', ['Election/debate', 'War']), ('important', ['Election/debate']), ('party', ['Election/debate', 'War']), ('democrat', ['Election/debate', 'War']), ('book', ['Election/debate', 'War']), ('perfect', ['Election/debate', 'War']), ('copy', ['Election/debate']), ('cultural', ['Election/debate']), ('troubling', ['War']), ('classic', ['War']), ('preorder', ['Election/debate']), ('philosophical', ['Election/debate'])]"
Mike_Pence,2023-08-13 00:27:00+00:00,6,Election/debate,0.87492406,positive,0.9895832538604736,joy,0.9457916021347046,5.0,Border/community/family,0.017892111,"Awesome weekend at the @IowaStateFair with @KarenPence! Thank you for the warm welcome, Iowa! 🇺🇸 https://t.co/1WPYt3rW2j",awesome weekend thank warm welcome iowa,"[('awesome', [6]), ('welcome', [6]), ('weekend', [6]), ('thank', [6]), ('iowa', [6]), ('warm', [6])]","[('awesome', ['Election/debate']), ('welcome', ['Election/debate']), ('weekend', ['Election/debate']), ('thank', ['Election/debate']), ('iowa', ['Election/debate']), ('warm', ['Election/debate'])]"
NikkiHaley,2023-08-13 00:39:32+00:00,6,Election/debate,0.70805997,positive,0.8372663855552673,joy,0.9279236793518066,5.0,Border/community/family,0.041762494,RT @kimberlyarice1: Iowa loves .@NikkiHaley !!,iowa love,"[('love', [6]), ('iowa', [6])]","[('love', ['Election/debate']), ('iowa', ['Election/debate'])]"
NikkiHaley,2023-08-13 00:39:42+00:00,6,Election/debate,0.78107566,positive,0.5406596064567566,anticipation,0.6000941395759583,5.0,Border/community/family,0.031288736,RT @TeamHaley: @NikkiHaley Like @NikkiHaley's shirt? Get yours today! https://t.co/COL1XrxzC6,like  shirt today,"[('today', [6]), ('like', [6]), ('shirt', [6])]","[('today', ['Election/debate']), ('like', ['Election/debate']), ('shirt', ['Election/debate'])]"
CookPolitical,2023-08-13 02:00:01+00:00,6,Election/debate,0.4783465,neutral,0.7892680168151855,anticipation,0.6976215839385986,7.0,Abortion/rights/guns,0.20824566,"Kentucky Republicans want to nationalize the race for the one statewide office that’s eluded them, but Gov. Andy Beshear remains popular across the state. Read @JessicaTaylor's dispatch from Fancy Farm: https://t.co/vRet55TVUT",kentucky republican want nationalize race statewide office eluded gov andy beshear remains popular state read  dispatch fancy farm,"[('state', [6, 7]), ('office', [6, 8]), ('republican', [6, 7]), ('read', [6, 8]), ('want', [6, 2]), ('remains', [6, 7]), ('race', [6, 7]), ('gov', [6, 2]), ('popular', [6, 7]), ('andy', [2]), ('kentucky', [6, 2]), ('farm', [8]), ('statewide', [8, 7]), ('fancy', [7]), ('beshear', [2]), ('dispatch', [7]), ('eluded', [6, 7]), ('nationalize', [6, 7])]","[('state', ['Election/debate', 'Abortion/rights/guns']), ('office', ['Election/debate', 'Infrastructure/job/energy']), ('republican', ['Election/debate', 'Abortion/rights/guns']), ('read', ['Election/debate', 'Infrastructure/job/energy']), ('want', ['Election/debate', 'War']), ('remains', ['Election/debate', 'Abortion/rights/guns']), ('race', ['Election/debate', 'Abortion/rights/guns']), ('gov', ['Election/debate', 'War']), ('popular', ['Election/debate', 'Abortion/rights/guns']), ('andy', ['War']), ('kentucky', ['Election/debate', 'War']), ('farm', ['Infrastructure/job/energy']), ('statewide', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('fancy', ['Abortion/rights/guns']), ('beshear', ['War']), ('dispatch', ['Abortion/rights/guns']), ('eluded', ['Election/debate', 'Abortion/rights/guns']), ('nationalize', ['Election/debate', 'Abortion/rights/guns'])]"
zhenryaz,2023-08-13 02:11:53+00:00,6,Election/debate,0.72820026,neutral,0.6412500739097595,anticipation,0.377467393875122,3.0,News/radio/livestream,0.14117889,Respect: This Iowa voter didn’t have his hat or book with him so he leveled up &amp; asked @VivekGRamaswamy to sign his shirt instead. Sometimes you got to do what you got to do when the next president is in the room. 🫡🇺🇸 https://t.co/mSjBqklcMw,respect iowa voter hat book leveled asked sign shirt instead got got president room,"[('asked', [6]), ('instead', [6, 7]), ('got', [6, 7]), ('president', [6, 7]), ('room', [6]), ('respect', [7]), ('sign', [6, 7]), ('iowa', [6]), ('book', [6, 7]), ('voter', [6, 7]), ('shirt', [6]), ('hat', [3]), ('leveled', [3])]","[('asked', ['Election/debate']), ('instead', ['Election/debate', 'Abortion/rights/guns']), ('got', ['Election/debate', 'Abortion/rights/guns']), ('president', ['Election/debate', 'Abortion/rights/guns']), ('room', ['Election/debate']), ('respect', ['Abortion/rights/guns']), ('sign', ['Election/debate', 'Abortion/rights/guns']), ('iowa', ['Election/debate']), ('book', ['Election/debate', 'Abortion/rights/guns']), ('voter', ['Election/debate', 'Abortion/rights/guns']), ('shirt', ['Election/debate']), ('hat', ['News/radio/livestream']), ('leveled', ['News/radio/livestream'])]"
RyanBinkley,2023-08-13 02:17:10+00:00,6,Election/debate,0.93265295,positive,0.9815871119499208,joy,0.92987459897995,,,,Ellie and I enjoyed a warm welcome to the Iowa State Fair from @KimReynoldsIA Looking forward to a “Fair Side Chat” on Tuesday at 9:30am #RepublicanPrimary #IowaCaucus #Believe #Binkley2024 https://t.co/Q2PFcHonNA,ellie enjoyed warm welcome iowa state fair looking forward fair chat tuesday,"[('state', [6]), ('tuesday', [6]), ('welcome', [6]), ('fair', [6]), ('forward', [6]), ('looking', [6]), ('iowa', [6]), ('enjoyed', [6]), ('chat', [6]), ('warm', [6]), ('ellie', [6])]","[('state', ['Election/debate']), ('tuesday', ['Election/debate']), ('welcome', ['Election/debate']), ('fair', ['Election/debate']), ('forward', ['Election/debate']), ('looking', ['Election/debate']), ('iowa', ['Election/debate']), ('enjoyed', ['Election/debate']), ('chat', ['Election/debate']), ('warm', ['Election/debate']), ('ellie', ['Election/debate'])]"
