username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
SenJohnBarrasso,2023-09-12 00:15:51+00:00,2,War,0.3234596,negative,0.9054833650588988,anger,0.4753538370132446,5.0,Border/community/family,0.2609357,Senate Republicans warned @JoeBiden that enriching terrorists in Iran to the tune of $6 billion will only embolden bad actors and make the world less safe. This decision is absolutely appalling. https://t.co/Gk2PD82Ekw,senate republican warned enriching terrorist iran tune billion embolden bad actor world safe decision absolutely appalling,"[('world', [2, 5]), ('decision', [7, 1]), ('terrorist', [2, 5]), ('billion', [1, 2]), ('iran', [2, 5]), ('republican', [1, 7]), ('safe', [5, 1]), ('bad', [2, 1]), ('absolutely', [2, 1]), ('senate', [7, 1]), ('warned', [2]), ('actor', [5, 1]), ('tune', [5, 7]), ('appalling', [5]), ('enriching', [5, 1]), ('embolden', [7])]","[('world', ['War', 'Border/community/family']), ('decision', ['Abortion/rights/guns', 'American/economics/health']), ('terrorist', ['War', 'Border/community/family']), ('billion', ['American/economics/health', 'War']), ('iran', ['War', 'Border/community/family']), ('republican', ['American/economics/health', 'Abortion/rights/guns']), ('safe', ['Border/community/family', 'American/economics/health']), ('bad', ['War', 'American/economics/health']), ('absolutely', ['War', 'American/economics/health']), ('senate', ['Abortion/rights/guns', 'American/economics/health']), ('warned', ['War']), ('actor', ['Border/community/family', 'American/economics/health']), ('tune', ['Border/community/family', 'Abortion/rights/guns']), ('appalling', ['Border/community/family']), ('enriching', ['Border/community/family', 'American/economics/health']), ('embolden', ['Abortion/rights/guns'])]"
SenateGOP,2023-09-12 00:17:01+00:00,2,War,0.3490431,negative,0.896091103553772,anger,0.4842756986618042,5.0,Border/community/family,0.31255805,RT @Senate Republicans warned @JoeBiden that enriching terrorists in Iran to the tune of $6 billion will only embolden bad actors and make the world less safe. This decision is absolutely appalling. https://t.co/Gk2PD82Ekw,republican warned enriching terrorist iran tune billion embolden bad actor world safe decision absolutely appalling,"[('world', [5, 2]), ('decision', [7, 5]), ('terrorist', [2, 5]), ('billion', [1, 2]), ('iran', [2, 5]), ('republican', [1, 2]), ('safe', [5, 1]), ('bad', [2, 5]), ('absolutely', [2, 1]), ('warned', [2]), ('actor', [5, 1]), ('tune', [5, 7]), ('appalling', [5]), ('enriching', [5, 1]), ('embolden', [7])]","[('world', ['Border/community/family', 'War']), ('decision', ['Abortion/rights/guns', 'Border/community/family']), ('terrorist', ['War', 'Border/community/family']), ('billion', ['American/economics/health', 'War']), ('iran', ['War', 'Border/community/family']), ('republican', ['American/economics/health', 'War']), ('safe', ['Border/community/family', 'American/economics/health']), ('bad', ['War', 'Border/community/family']), ('absolutely', ['War', 'American/economics/health']), ('warned', ['War']), ('actor', ['Border/community/family', 'American/economics/health']), ('tune', ['Border/community/family', 'Abortion/rights/guns']), ('appalling', ['Border/community/family']), ('enriching', ['Border/community/family', 'American/economics/health']), ('embolden', ['Abortion/rights/guns'])]"
SenateGOP,2023-09-12 00:23:29+00:00,2,War,0.5801481,negative,0.9254434108734132,disgust,0.5142489671707153,5.0,Border/community/family,0.3572525,On the 22nd anniversary of 9/11 — Joe Biden made a deal with terrorists to swap prisoners and release $6 billion. What a disgrace to our nation. https://t.co/FveqSg2Yl4, anniversary joe biden deal terrorist swap prisoner release billion disgrace nation,"[('biden', [2, 5]), ('terrorist', [2, 5]), ('billion', [2, 5]), ('joe', [2, 5]), ('release', [5]), ('anniversary', [5]), ('deal', [2, 5]), ('nation', [5, 2]), ('disgrace', [2, 5]), ('prisoner', [2]), ('swap', [2])]","[('biden', ['War', 'Border/community/family']), ('terrorist', ['War', 'Border/community/family']), ('billion', ['War', 'Border/community/family']), ('joe', ['War', 'Border/community/family']), ('release', ['Border/community/family']), ('anniversary', ['Border/community/family']), ('deal', ['War', 'Border/community/family']), ('nation', ['Border/community/family', 'War']), ('disgrace', ['War', 'Border/community/family']), ('prisoner', ['War']), ('swap', ['War'])]"
AdamMattisNC,2023-09-12 00:33:34+00:00,2,War,0.5401907,negative,0.9544571042060852,anger,0.7158377766609192,6.0,Election/debate,0.40969747,It's like a bad movie. To every person touched by 9/11: I'm sorry. For every person like myself who is a VICTIM OF IRANIAN STATE TERRORISM.. be angry. What an absolute 🤡 #ncga #ncpolitics #ncpol #uspolitics https://t.co/ZJkaBTwhCc,like bad movie person touched sorry person like victim iranian state terrorism angry absolute,"[('state', [6, 2]), ('person', [2, 6]), ('iranian', [2]), ('like', [2, 6]), ('victim', [2]), ('sorry', [2, 6]), ('angry', [2]), ('bad', [2, 6]), ('absolute', [6]), ('terrorism', [2]), ('movie', [6]), ('touched', [6])]","[('state', ['Election/debate', 'War']), ('person', ['War', 'Election/debate']), ('iranian', ['War']), ('like', ['War', 'Election/debate']), ('victim', ['War']), ('sorry', ['War', 'Election/debate']), ('angry', ['War']), ('bad', ['War', 'Election/debate']), ('absolute', ['Election/debate']), ('terrorism', ['War']), ('movie', ['Election/debate']), ('touched', ['Election/debate'])]"
IngrahamAngle,2023-09-12 00:46:05+00:00,2,War,0.552577,neutral,0.9620494246482848,anticipation,0.699388325214386,6.0,Election/debate,0.27311853,"Tonight on The Ingraham Angle @RonDeSantis @DLoesch @NatlGunRights @Nigel_Farage @RaymondArroyo Jarrod Belcher, and Reed Martz. Tune in tonight at 7 PM/E https://t.co/h2vbU4EC0E",tonight ingraham angle jarrod belcher reed martz tune tonight  ,"[('tonight', [6, 2]), ('tune', [6]), ('angle', [2]), ('reed', [8]), ('ingraham', [2]), ('belcher', [2]), ('jarrod', [2]), ('martz', [2])]","[('tonight', ['Election/debate', 'War']), ('tune', ['Election/debate']), ('angle', ['War']), ('reed', ['Infrastructure/job/energy']), ('ingraham', ['War']), ('belcher', ['War']), ('jarrod', ['War']), ('martz', ['War'])]"
ForwardPartyNC,2023-09-12 00:50:31+00:00,2,War,0.53593653,neutral,0.9375599026679992,anticipation,0.2745653688907623,4.0,Republicans vs democrats,0.39573854,"Total registered NC voters as of 9/9 by affiliation: #ncpol #ncgov #ncga Unaffiliated: 2,655,806 Democrats: 2,414,246 Republicans: 2,206,912 Libertarians: 49,571 Green: 1,418 No Labels: 593",total registered  voter affiliation unaffiliated democrat republican libertarian green label,"[('republican', [4, 2]), ('total', [4, 2]), ('democrat', [2, 4]), ('affiliation', [2]), ('libertarian', [2]), ('voter', [4, 2]), ('green', [2, 4]), ('label', [4, 2]), ('registered', [4, 2]), ('unaffiliated', [2])]","[('republican', ['Republicans vs democrats', 'War']), ('total', ['Republicans vs democrats', 'War']), ('democrat', ['War', 'Republicans vs democrats']), ('affiliation', ['War']), ('libertarian', ['War']), ('voter', ['Republicans vs democrats', 'War']), ('green', ['War', 'Republicans vs democrats']), ('label', ['Republicans vs democrats', 'War']), ('registered', ['Republicans vs democrats', 'War']), ('unaffiliated', ['War'])]"
politico,2023-09-12 01:45:29+00:00,2,War,0.87473816,neutral,0.9359190464019777,anticipation,0.604808509349823,8.0,Infrastructure/job/energy,0.01792191,U.S. moves to advance prisoner swap deal with Iran https://t.co/S1UgmSuV1P, move advance prisoner swap deal iran,"[('iran', [2]), ('move', [2]), ('deal', [2]), ('advance', [2]), ('prisoner', [2]), ('swap', [2])]","[('iran', ['War']), ('move', ['War']), ('deal', ['War']), ('advance', ['War']), ('prisoner', ['War']), ('swap', ['War'])]"
brianlilley,2023-09-12 01:49:09+00:00,2,War,0.42208186,neutral,0.4967129230499267,anticipation,0.5553576946258545,1.0,American/economics/health,0.41694397,Those rumours that the government wants you to eat bugs...turns out they are true. The @JustinTrudeau Liberal government has been funding Canadian companies with millions of dollars over the past few years to make crickets palatable to your diet. https://t.co/0v2CLHXqyh,rumour government want eat bug turn true liberal government funding canadian company million dollar past year cricket palatable diet,"[('million', [1, 2]), ('year', [1, 2]), ('past', [1, 5]), ('funding', [1, 2]), ('liberal', [2, 1]), ('government', [1, 2]), ('want', [2, 1]), ('canadian', [5]), ('dollar', [1]), ('company', [1, 5]), ('turn', [2, 1]), ('true', [2, 1]), ('bug', [3]), ('eat', [1, 3]), ('cricket', [2]), ('diet', [2]), ('palatable', [2]), ('rumour', [2])]","[('million', ['American/economics/health', 'War']), ('year', ['American/economics/health', 'War']), ('past', ['American/economics/health', 'Border/community/family']), ('funding', ['American/economics/health', 'War']), ('liberal', ['War', 'American/economics/health']), ('government', ['American/economics/health', 'War']), ('want', ['War', 'American/economics/health']), ('canadian', ['Border/community/family']), ('dollar', ['American/economics/health']), ('company', ['American/economics/health', 'Border/community/family']), ('turn', ['War', 'American/economics/health']), ('true', ['War', 'American/economics/health']), ('bug', ['News/radio/livestream']), ('eat', ['American/economics/health', 'News/radio/livestream']), ('cricket', ['War']), ('diet', ['War']), ('palatable', ['War']), ('rumour', ['War'])]"
truedevonthomps,2023-09-12 02:22:00+00:00,2,War,0.34779635,negative,0.7838849425315857,anger,0.5122283101081848,6.0,Election/debate,0.2918714,"This is a common tactic used by white liberals against black people. Their goal is to attempt to guilt and scare black people into voting the way they want. If you are wondering, this is the reason why black Canadians did not attend the freedom convoy protest in mass, they were being guilted that if they attended, they’d be marching with white supremacists.",common tactic white liberal black people goal attempt guilt scare black people voting way want wondering reason black canadian attend freedom convoy protest mass guilted attended marching white supremacist,"[('freedom', [7, 2]), ('way', [2, 6]), ('people', [2, 7]), ('protest', [2, 7]), ('black', [7, 2]), ('reason', [2, 6]), ('liberal', [2, 7]), ('common', [6, 2]), ('wondering', [6]), ('white', [2, 6]), ('mass', [2, 5]), ('want', [2, 6]), ('canadian', [5]), ('attempt', [7, 2]), ('voting', [7, 6]), ('scare', [7]), ('tactic', [2]), ('attend', [6, 5]), ('goal', [6, 7]), ('attended', [6, 7]), ('convoy', [6]), ('supremacist', [2]), ('marching', [6]), ('guilt', [7]), ('guilted', [2, 7])]","[('freedom', ['Abortion/rights/guns', 'War']), ('way', ['War', 'Election/debate']), ('people', ['War', 'Abortion/rights/guns']), ('protest', ['War', 'Abortion/rights/guns']), ('black', ['Abortion/rights/guns', 'War']), ('reason', ['War', 'Election/debate']), ('liberal', ['War', 'Abortion/rights/guns']), ('common', ['Election/debate', 'War']), ('wondering', ['Election/debate']), ('white', ['War', 'Election/debate']), ('mass', ['War', 'Border/community/family']), ('want', ['War', 'Election/debate']), ('canadian', ['Border/community/family']), ('attempt', ['Abortion/rights/guns', 'War']), ('voting', ['Abortion/rights/guns', 'Election/debate']), ('scare', ['Abortion/rights/guns']), ('tactic', ['War']), ('attend', ['Election/debate', 'Border/community/family']), ('goal', ['Election/debate', 'Abortion/rights/guns']), ('attended', ['Election/debate', 'Abortion/rights/guns']), ('convoy', ['Election/debate']), ('supremacist', ['War']), ('marching', ['Election/debate']), ('guilt', ['Abortion/rights/guns']), ('guilted', ['War', 'Abortion/rights/guns'])]"
RobertKennedyJr,2023-09-12 03:51:43+00:00,2,War,0.6048522,negative,0.6861249804496765,fear,0.4363227188587188,8.0,Infrastructure/job/energy,0.36383516,"2022: President Biden “not prepared to provide” long-range missiles to Ukraine, given the “key goal” of avoiding “the road towards a third world war.” 2023: Biden administration preparing to send long-range missiles to Ukraine.",president biden prepared provide long range missile ukraine given key goal avoiding road world war biden administration preparing send long range missile ukraine,"[('biden', [2, 8]), ('war', [2]), ('world', [2, 8]), ('missile', [2]), ('administration', [8, 2]), ('long', [2, 8]), ('ukraine', [2]), ('president', [2, 8]), ('range', [8]), ('preparing', [2, 8]), ('road', [8]), ('send', [2]), ('given', [2]), ('prepared', [2]), ('provide', [8]), ('goal', [8]), ('key', [8]), ('avoiding', [2, 8])]","[('biden', ['War', 'Infrastructure/job/energy']), ('war', ['War']), ('world', ['War', 'Infrastructure/job/energy']), ('missile', ['War']), ('administration', ['Infrastructure/job/energy', 'War']), ('long', ['War', 'Infrastructure/job/energy']), ('ukraine', ['War']), ('president', ['War', 'Infrastructure/job/energy']), ('range', ['Infrastructure/job/energy']), ('preparing', ['War', 'Infrastructure/job/energy']), ('road', ['Infrastructure/job/energy']), ('send', ['War']), ('given', ['War']), ('prepared', ['War']), ('provide', ['Infrastructure/job/energy']), ('goal', ['Infrastructure/job/energy']), ('key', ['Infrastructure/job/energy']), ('avoiding', ['War', 'Infrastructure/job/energy'])]"
