username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
rickhasen,2023-07-04 00:19:22+00:00,6,Election/debate,0.4017552,neutral,0.7948037385940552,"{'neutral': 0.7948037385940552, 'negative': 0.1808832436800003, 'positive': 0.024313069880008698}",anticipation,0.5664494633674622,"{'anticipation': 0.5664494633674622, 'anger': 0.09708800911903381, 'optimism': 0.08576685935258865, 'disgust': 0.06414692848920822, 'joy': 0.04586244374513626, 'trust': 0.03781792148947716, 'fear': 0.03657479211688042, 'surprise': 0.03288275748491287, 'pessimism': 0.016447924077510834, 'sadness': 0.012847269885241985, 'love': 0.004115638323128223}",not-hate,0.9969511032104492,"{'not-hate': 0.9969511032104492, 'hate': 0.0030488595366477966}",non-offensive,0.891965925693512,"{'non-offensive': 0.891965925693512, 'offensive': 0.10803402215242386}",7.0,Abortion/rights/guns,0.25315794,#ELB: Federal District Court Issues Preliminary Injunction Against Two Aspects of New Florida Voter Registration Law; Expect 11th Circuit Appeal https://t.co/mdxIqWbLYn,federal district court issue preliminary injunction aspect florida voter registration law expect  circuit appeal,"[('law', [7, 1]), ('federal', [1, 7]), ('issue', [6, 1]), ('florida', [6, 7]), ('court', [7, 6]), ('district', [6, 7]), ('circuit', [7]), ('voter', [6, 7]), ('expect', [6, 5]), ('appeal', [6]), ('registration', [6]), ('preliminary', [1]), ('aspect', [1, 5]), ('injunction', [5])]","[('law', ['Abortion/rights/guns', 'American/economics/health']), ('federal', ['American/economics/health', 'Abortion/rights/guns']), ('issue', ['Election/debate', 'American/economics/health']), ('florida', ['Election/debate', 'Abortion/rights/guns']), ('court', ['Abortion/rights/guns', 'Election/debate']), ('district', ['Election/debate', 'Abortion/rights/guns']), ('circuit', ['Abortion/rights/guns']), ('voter', ['Election/debate', 'Abortion/rights/guns']), ('expect', ['Election/debate', 'Border/community/family']), ('appeal', ['Election/debate']), ('registration', ['Election/debate']), ('preliminary', ['American/economics/health']), ('aspect', ['American/economics/health', 'Border/community/family']), ('injunction', ['Border/community/family'])]"
rickhasen,2023-07-04 00:21:16+00:00,6,Election/debate,0.41136315,neutral,0.7186519503593445,"{'neutral': 0.7186519503593445, 'negative': 0.2566322982311249, 'positive': 0.024715732783079147}",anticipation,0.7542206645011902,"{'anticipation': 0.7542206645011902, 'optimism': 0.10128765553236008, 'disgust': 0.024587081745266914, 'trust': 0.023972121998667717, 'surprise': 0.02383519522845745, 'joy': 0.022772524505853653, 'anger': 0.015482067130506039, 'pessimism': 0.013732516206800938, 'sadness': 0.010829360224306583, 'fear': 0.007603086065500975, 'love': 0.001677791471593082}",not-hate,0.9982277750968932,"{'not-hate': 0.9982277750968933, 'hate': 0.0017722523771226406}",non-offensive,0.9226510524749756,"{'non-offensive': 0.9226510524749756, 'offensive': 0.07734888792037964}",4.0,Republicans vs democrats,0.33946988,RT @@rickhasen The anti-novelty issue @LeahLitman so aptly identifies is likely at play in the Loper Bright Enterprises cert grant as well. Chevron has room for changes in administrative guidance; Skidmore looks to agency consistency and age of guidance at issue.,anti novelty issue aptly identifies likely play loper bright enterprise cert grant chevron room change administrative guidance skidmore look agency consistency age guidance issue,"[('agency', [4, 8]), ('age', [4, 6]), ('room', [6, 4]), ('likely', [6, 4]), ('issue', [6, 4]), ('look', [6, 4]), ('change', [6, 4]), ('bright', [6, 8]), ('play', [6, 4]), ('grant', [8]), ('anti', [4, 2]), ('administrative', [4, 2]), ('enterprise', [2, 8]), ('guidance', [6, 4]), ('identifies', [4]), ('chevron', [2]), ('consistency', [6]), ('novelty', [6]), ('cert', [6, 4]), ('loper', [4]), ('aptly', [6, 4]), ('skidmore', [6, 4])]","[('agency', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('age', ['Republicans vs democrats', 'Election/debate']), ('room', ['Election/debate', 'Republicans vs democrats']), ('likely', ['Election/debate', 'Republicans vs democrats']), ('issue', ['Election/debate', 'Republicans vs democrats']), ('look', ['Election/debate', 'Republicans vs democrats']), ('change', ['Election/debate', 'Republicans vs democrats']), ('bright', ['Election/debate', 'Infrastructure/job/energy']), ('play', ['Election/debate', 'Republicans vs democrats']), ('grant', ['Infrastructure/job/energy']), ('anti', ['Republicans vs democrats', 'War']), ('administrative', ['Republicans vs democrats', 'War']), ('enterprise', ['War', 'Infrastructure/job/energy']), ('guidance', ['Election/debate', 'Republicans vs democrats']), ('identifies', ['Republicans vs democrats']), ('chevron', ['War']), ('consistency', ['Election/debate']), ('novelty', ['Election/debate']), ('cert', ['Election/debate', 'Republicans vs democrats']), ('loper', ['Republicans vs democrats']), ('aptly', ['Election/debate', 'Republicans vs democrats']), ('skidmore', ['Election/debate', 'Republicans vs democrats'])]"
AndrewYang,2023-07-04 00:29:09+00:00,6,Election/debate,0.49382907,neutral,0.932297706604004,"{'neutral': 0.9322977066040039, 'positive': 0.03432691469788551, 'negative': 0.03337530046701431}",fear,0.8185106515884399,"{'fear': 0.8185106515884399, 'anticipation': 0.11459239572286606, 'joy': 0.015287898480892181, 'optimism': 0.013402318581938744, 'surprise': 0.012268881313502789, 'disgust': 0.008387908339500427, 'anger': 0.005371805280447006, 'trust': 0.0046499124728143215, 'pessimism': 0.004393875133246183, 'sadness': 0.0020903353579342365, 'love': 0.0010439653415232897}",not-hate,0.9923032522201538,"{'not-hate': 0.9923032522201538, 'hate': 0.007696827407926321}",non-offensive,0.9084739089012146,"{'non-offensive': 0.9084739089012146, 'offensive': 0.09152616560459137}",5.0,Border/community/family,0.2088249,"RT @In 'The Last Election' (Akashic, Sept.), former presidential candidate Yang partners with novelist Marche for a political thriller about a third-party candidate and an impending military coup. https://t.co/6DuTaVK4ZH https://t.co/BKC1GjKSei",election akashic sept presidential candidate yang partner novelist marche political thriller party candidate impending military coup,"[('military', [5, 7]), ('political', [6, 2]), ('election', [6, 7]), ('candidate', [6]), ('presidential', [6]), ('party', [6, 2]), ('partner', [5, 6]), ('impending', [2]), ('thriller', [5]), ('sept', [6, 1]), ('coup', [7, 5]), ('novelist', [6, 5]), ('yang', [1]), ('akashic', [6, 5]), ('marche', [6, 5])]","[('military', ['Border/community/family', 'Abortion/rights/guns']), ('political', ['Election/debate', 'War']), ('election', ['Election/debate', 'Abortion/rights/guns']), ('candidate', ['Election/debate']), ('presidential', ['Election/debate']), ('party', ['Election/debate', 'War']), ('partner', ['Border/community/family', 'Election/debate']), ('impending', ['War']), ('thriller', ['Border/community/family']), ('sept', ['Election/debate', 'American/economics/health']), ('coup', ['Abortion/rights/guns', 'Border/community/family']), ('novelist', ['Election/debate', 'Border/community/family']), ('yang', ['American/economics/health']), ('akashic', ['Election/debate', 'Border/community/family']), ('marche', ['Election/debate', 'Border/community/family'])]"
AndrewYang,2023-07-04 00:39:46+00:00,6,Election/debate,0.7082328,neutral,0.9275526404380798,"{'neutral': 0.9275526404380798, 'positive': 0.065106600522995, 'negative': 0.007340707816183567}",anticipation,0.6560259461402893,"{'anticipation': 0.6560259461402893, 'joy': 0.12483328580856323, 'optimism': 0.06282578408718109, 'surprise': 0.044727399945259094, 'disgust': 0.033246759325265884, 'anger': 0.022473173215985298, 'trust': 0.02015608921647072, 'sadness': 0.01556225586682558, 'pessimism': 0.010384837165474892, 'fear': 0.005581859033554792, 'love': 0.004182607401162386}",not-hate,0.9865261912345886,"{'not-hate': 0.9865261912345886, 'hate': 0.01347375102341175}",non-offensive,0.9471960663795472,"{'non-offensive': 0.9471960663795471, 'offensive': 0.052803974598646164}",4.0,Republicans vs democrats,0.041707654,RT @StephenMarche: .@AndrewYang and I talk The Last Election with @PublishersWkly. https://t.co/yaLNqX9H58,talk election,"[('election', [6]), ('talk', [6])]","[('election', ['Election/debate']), ('talk', ['Election/debate'])]"
GovChristie,2023-07-04 01:25:00+00:00,6,Election/debate,0.6941326,neutral,0.8873932361602783,"{'neutral': 0.8873932361602783, 'positive': 0.06820227205753326, 'negative': 0.04440447688102722}",anticipation,0.5696862936019897,"{'anticipation': 0.5696862936019897, 'optimism': 0.20123474299907684, 'anger': 0.07254736125469208, 'disgust': 0.052509844303131104, 'trust': 0.03580041229724884, 'joy': 0.021376105025410652, 'surprise': 0.015503485687077045, 'pessimism': 0.014352641999721527, 'fear': 0.009673381224274635, 'sadness': 0.005462303292006254, 'love': 0.001853468012996018}",not-hate,0.9973948001861572,"{'not-hate': 0.9973948001861572, 'hate': 0.0026051518507301807}",non-offensive,0.9272600412368774,"{'non-offensive': 0.9272600412368774, 'offensive': 0.07274002581834793}",2.0,War,0.25883263,"RT @Today on Honestly, a conversation with @GovChristie on what finally led him to break ranks with Trump and why Christie thinks that he can win the Republican nomination by taking on the man he once endorsed—twice. https://t.co/rcPB2Grud5",honestly conversation finally led break rank trump christie think win republican nomination taking man endorsedtwice,"[('taking', [6, 2]), ('trump', [6, 2]), ('man', [2, 6]), ('republican', [6, 2]), ('think', [6, 2]), ('break', [6]), ('conversation', [6]), ('win', [6, 2]), ('finally', [6]), ('christie', [6]), ('led', [6]), ('nomination', [6]), ('honestly', [2]), ('rank', [6, 2]), ('endorsedtwice', [2])]","[('taking', ['Election/debate', 'War']), ('trump', ['Election/debate', 'War']), ('man', ['War', 'Election/debate']), ('republican', ['Election/debate', 'War']), ('think', ['Election/debate', 'War']), ('break', ['Election/debate']), ('conversation', ['Election/debate']), ('win', ['Election/debate', 'War']), ('finally', ['Election/debate']), ('christie', ['Election/debate']), ('led', ['Election/debate']), ('nomination', ['Election/debate']), ('honestly', ['War']), ('rank', ['Election/debate', 'War']), ('endorsedtwice', ['War'])]"
RobertKennedyJr,2023-07-04 02:13:56+00:00,6,Election/debate,0.7081945,neutral,0.5265787243843079,"{'neutral': 0.5265787243843079, 'positive': 0.46572011709213257, 'negative': 0.007701123133301735}",joy,0.6307799816131592,"{'joy': 0.6307799816131592, 'optimism': 0.28742924332618713, 'anticipation': 0.05634796619415283, 'trust': 0.01083905529230833, 'surprise': 0.0034758138936012983, 'love': 0.0030689616687595844, 'anger': 0.0025505288504064083, 'disgust': 0.0021136694122105837, 'sadness': 0.002007754985243082, 'pessimism': 0.0010344848269596696, 'fear': 0.00035245026811026037}",not-hate,0.9983566403388976,"{'not-hate': 0.9983566403388977, 'hate': 0.0016433523269370198}",non-offensive,0.933769941329956,"{'non-offensive': 0.933769941329956, 'offensive': 0.06623005121946335}",8.0,Infrastructure/job/energy,0.0417049,This is a conversation between @joerogan and @icecube that we should all be having. #Kennedy24 https://t.co/B6qaQMeDq1,conversation having,"[('conversation', [6]), ('having', [6])]","[('conversation', ['Election/debate']), ('having', ['Election/debate'])]"
NateSilver538,2023-07-04 03:53:01+00:00,6,Election/debate,0.515055,neutral,0.630584180355072,"{'neutral': 0.630584180355072, 'negative': 0.1955188363790512, 'positive': 0.17389699816703796}",optimism,0.6901255249977112,"{'optimism': 0.6901255249977112, 'anticipation': 0.12718108296394348, 'joy': 0.10830498486757278, 'anger': 0.02691499888896942, 'disgust': 0.016678690910339355, 'trust': 0.012811334803700447, 'surprise': 0.0052519552409648895, 'pessimism': 0.00426113698631525, 'sadness': 0.004103652201592922, 'fear': 0.00365804904140532, 'love': 0.0007086312980391085}",not-hate,0.9982882142066956,"{'not-hate': 0.9982882142066956, 'hate': 0.0017117594834417105}",non-offensive,0.7991257905960083,"{'non-offensive': 0.7991257905960083, 'offensive': 0.2008741945028305}",5.0,Border/community/family,0.14502743,"Played a poker tournament today*. Turned a set against a flopped straight. All-in. No help on river. Thought I'd busted. But they called me back. I had 6k chips left. Doubled up. Again. Again. Made a great 3-bet value shove on the turn. Before I knew it I had 285k. Top 5 in chips. Then I ran QQ into AA in a huge pot and lost a flip with 88 < AJs and busted 15 minutes later. 🤔 Moral of the story: Never give up in a poker tournament. If you stay patient and stick to your gameplan, there's always a more elaborate and painful bustout awaiting you later. All it takes is a chip and a chair. * Not the Main Event.",played poker tournament today turned set flopped straight help river thought busted called  chip left doubled great bet value shove turn knew  chip ran   huge pot lost flip ajs busted minute later moral story poker tournament stay patient stick gameplan elaborate painful bustout awaiting later take chip chair main event,"[('today', [6, 5]), ('minute', [6, 5]), ('called', [6, 2]), ('story', [6, 5]), ('main', [6, 4]), ('thought', [6, 5]), ('turned', [6, 5]), ('take', [6, 5]), ('help', [6, 5]), ('lost', [6, 5]), ('ran', [6, 2]), ('stay', [6, 2]), ('event', [6, 5]), ('left', [6, 2]), ('great', [6, 5]), ('later', [6, 5]), ('set', [6, 5]), ('bet', [2, 6]), ('knew', [2, 6]), ('turn', [6, 2]), ('pot', [2, 6]), ('chair', [6, 7]), ('value', [5, 6]), ('flip', [6]), ('doubled', [3, 2]), ('huge', [6, 5]), ('played', [6, 5]), ('patient', [7]), ('moral', [2, 5]), ('elaborate', [3]), ('stick', [6, 5]), ('straight', [2, 6]), ('chip', [6, 7]), ('river', [5]), ('tournament', [6, 7]), ('painful', [2]), ('awaiting', [3]), ('poker', [7]), ('shove', [4]), ('busted', [5]), ('flopped', [2]), ('ajs', [6, 2]), ('bustout', [6, 2]), ('gameplan', [6, 2])]","[('today', ['Election/debate', 'Border/community/family']), ('minute', ['Election/debate', 'Border/community/family']), ('called', ['Election/debate', 'War']), ('story', ['Election/debate', 'Border/community/family']), ('main', ['Election/debate', 'Republicans vs democrats']), ('thought', ['Election/debate', 'Border/community/family']), ('turned', ['Election/debate', 'Border/community/family']), ('take', ['Election/debate', 'Border/community/family']), ('help', ['Election/debate', 'Border/community/family']), ('lost', ['Election/debate', 'Border/community/family']), ('ran', ['Election/debate', 'War']), ('stay', ['Election/debate', 'War']), ('event', ['Election/debate', 'Border/community/family']), ('left', ['Election/debate', 'War']), ('great', ['Election/debate', 'Border/community/family']), ('later', ['Election/debate', 'Border/community/family']), ('set', ['Election/debate', 'Border/community/family']), ('bet', ['War', 'Election/debate']), ('knew', ['War', 'Election/debate']), ('turn', ['Election/debate', 'War']), ('pot', ['War', 'Election/debate']), ('chair', ['Election/debate', 'Abortion/rights/guns']), ('value', ['Border/community/family', 'Election/debate']), ('flip', ['Election/debate']), ('doubled', ['News/radio/livestream', 'War']), ('huge', ['Election/debate', 'Border/community/family']), ('played', ['Election/debate', 'Border/community/family']), ('patient', ['Abortion/rights/guns']), ('moral', ['War', 'Border/community/family']), ('elaborate', ['News/radio/livestream']), ('stick', ['Election/debate', 'Border/community/family']), ('straight', ['War', 'Election/debate']), ('chip', ['Election/debate', 'Abortion/rights/guns']), ('river', ['Border/community/family']), ('tournament', ['Election/debate', 'Abortion/rights/guns']), ('painful', ['War']), ('awaiting', ['News/radio/livestream']), ('poker', ['Abortion/rights/guns']), ('shove', ['Republicans vs democrats']), ('busted', ['Border/community/family']), ('flopped', ['War']), ('ajs', ['Election/debate', 'War']), ('bustout', ['Election/debate', 'War']), ('gameplan', ['Election/debate', 'War'])]"
marwilliamson,2023-07-04 04:56:24+00:00,6,Election/debate,0.7081286,neutral,0.957185924053192,"{'neutral': 0.9571859240531921, 'positive': 0.03275878727436066, 'negative': 0.010055290535092354}",anticipation,0.5238586068153381,"{'anticipation': 0.5238586068153381, 'surprise': 0.107504703104496, 'disgust': 0.10249659419059753, 'sadness': 0.07105917483568192, 'fear': 0.06448130309581757, 'pessimism': 0.04365569353103638, 'anger': 0.039384469389915466, 'joy': 0.018866127356886864, 'optimism': 0.012708934023976326, 'trust': 0.012609800323843956, 'love': 0.003374586347490549}",not-hate,0.9982938170433044,"{'not-hate': 0.9982938170433044, 'hate': 0.0017062188126146793}",non-offensive,0.9185675978660583,"{'non-offensive': 0.9185675978660583, 'offensive': 0.08143247663974762}",4.0,Republicans vs democrats,0.041713297,How it’s going in New Hampshire… https://t.co/P03nSDO5W3,going hampshire,"[('going', [6]), ('hampshire', [6])]","[('going', ['Election/debate']), ('hampshire', ['Election/debate'])]"
Mike_Pence,2023-07-04 05:35:44+00:00,6,Election/debate,0.47038826,positive,0.984124481678009,"{'positive': 0.984124481678009, 'neutral': 0.01434313040226698, 'negative': 0.0015324162086471915}",joy,0.910223424434662,"{'joy': 0.9102234244346619, 'optimism': 0.04935937002301216, 'anticipation': 0.029708124697208405, 'trust': 0.003368097823113203, 'surprise': 0.0032091892790049314, 'love': 0.0025512755382806063, 'disgust': 0.00038241149741224945, 'fear': 0.0003758814709726721, 'anger': 0.0003542564809322357, 'sadness': 0.0002685919462237507, 'pessimism': 0.00019936487660743296}",not-hate,0.998705506324768,"{'not-hate': 0.9987055063247681, 'hate': 0.0012944646878167987}",non-offensive,0.9606060981750488,"{'non-offensive': 0.9606060981750488, 'offensive': 0.03939387947320938}",5.0,Border/community/family,0.33317298,Great View of Fireworks over Des Moines from our Delta Flight! ⁦@KarenPence⁩ &amp; I are Looking forward celebrating the 4th of July in Iowa Tomorrow! See You Soon!🇺🇸 https://t.co/iuMDQ0IMWd,great view firework  moines delta flight looking forward celebrating  july iowa tomorrow soon,"[('soon', [6, 5]), ('view', [6, 5]), ('great', [6, 5]), ('celebrating', [5]), ('flight', [5]), ('forward', [6, 5]), ('looking', [6, 5]), ('iowa', [6, 5]), ('tomorrow', [6, 5]), ('july', [5, 6]), ('moines', [3]), ('delta', [3]), ('firework', [5])]","[('soon', ['Election/debate', 'Border/community/family']), ('view', ['Election/debate', 'Border/community/family']), ('great', ['Election/debate', 'Border/community/family']), ('celebrating', ['Border/community/family']), ('flight', ['Border/community/family']), ('forward', ['Election/debate', 'Border/community/family']), ('looking', ['Election/debate', 'Border/community/family']), ('iowa', ['Election/debate', 'Border/community/family']), ('tomorrow', ['Election/debate', 'Border/community/family']), ('july', ['Border/community/family', 'Election/debate']), ('moines', ['News/radio/livestream']), ('delta', ['News/radio/livestream']), ('firework', ['Border/community/family'])]"
marwilliamson,2023-07-04 12:04:09+00:00,6,Election/debate,0.5621183,negative,0.9045510292053224,"{'negative': 0.9045510292053223, 'neutral': 0.08606752008199692, 'positive': 0.009381514973938465}",disgust,0.5077131390571594,"{'disgust': 0.5077131390571594, 'anger': 0.44737887382507324, 'fear': 0.019091658294200897, 'sadness': 0.01866980269551277, 'pessimism': 0.0038535664789378643, 'surprise': 0.0014631770318374038, 'anticipation': 0.0012290372978895903, 'optimism': 0.0002289510885020718, 'trust': 0.00015368411550298333, 'joy': 0.00013785064220428467, 'love': 8.024524140637368e-05}",not-hate,0.994269609451294,"{'not-hate': 0.994269609451294, 'hate': 0.005730415228754282}",non-offensive,0.7067317962646484,"{'non-offensive': 0.7067317962646484, 'offensive': 0.29326820373535156}",8.0,Infrastructure/job/energy,0.062591605,This should not be happening. https://t.co/c6f8K5lZGP,happening,"[('happening', [6])]","[('happening', ['Election/debate'])]"
