username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
SenatorTimScott,2023-03-16 00:43:00+00:00,4,Republicans vs democrats,0.6124065,negative,0.6898136734962463,"{'negative': 0.6898136734962463, 'neutral': 0.2982475459575653, 'positive': 0.011938796378672123}",anger,0.3513767421245575,"{'anger': 0.3513767421245575, 'disgust': 0.22947756946086884, 'anticipation': 0.22207356989383698, 'optimism': 0.11171919852495193, 'trust': 0.021048471331596375, 'pessimism': 0.02083568647503853, 'fear': 0.017644576728343964, 'surprise': 0.012516353279352188, 'sadness': 0.007864093407988548, 'joy': 0.004451219458132982, 'love': 0.0009925422491505742}",not-hate,0.9923382997512816,"{'not-hate': 0.9923382997512817, 'hate': 0.007661683019250631}",non-offensive,0.7735423445701599,"{'non-offensive': 0.7735423445701599, 'offensive': 0.22645768523216248}",1.0,American/economics/health,0.15992482,"RT @.@SenatorTimScott: ""The more we learn about these two banks and their mismanagement, the clearer it becomes that we need answers. The Committee needs to take action and get to the bottom of this. The Biden regulators were asleep at the wheel and they need to explain how they missed these so-called 'idiosyncrasies.'""",learn bank mismanagement clearer need answer committee need action biden regulator asleep wheel need explain missed called idiosyncrasy,"[('biden', [4, 1]), ('bank', [4, 1]), ('action', [4, 1]), ('called', [4, 1]), ('committee', [4, 1]), ('need', [4, 1]), ('explain', [4, 1]), ('answer', [4, 1]), ('missed', [5, 4]), ('asleep', [4]), ('learn', [1, 4]), ('wheel', [4, 1]), ('clearer', [5]), ('mismanagement', [3]), ('regulator', [4]), ('idiosyncrasy', [4])]","[('biden', ['Republicans vs democrats', 'American/economics/health']), ('bank', ['Republicans vs democrats', 'American/economics/health']), ('action', ['Republicans vs democrats', 'American/economics/health']), ('called', ['Republicans vs democrats', 'American/economics/health']), ('committee', ['Republicans vs democrats', 'American/economics/health']), ('need', ['Republicans vs democrats', 'American/economics/health']), ('explain', ['Republicans vs democrats', 'American/economics/health']), ('answer', ['Republicans vs democrats', 'American/economics/health']), ('missed', ['Border/community/family', 'Republicans vs democrats']), ('asleep', ['Republicans vs democrats']), ('learn', ['American/economics/health', 'Republicans vs democrats']), ('wheel', ['Republicans vs democrats', 'American/economics/health']), ('clearer', ['Border/community/family']), ('mismanagement', ['News/radio/livestream']), ('regulator', ['Republicans vs democrats']), ('idiosyncrasy', ['Republicans vs democrats'])]"
AP_Politics,2023-03-16 11:39:04+00:00,4,Republicans vs democrats,0.8802969,neutral,0.9258954524993896,"{'neutral': 0.9258954524993896, 'positive': 0.04408612847328186, 'negative': 0.03001842088997364}",anticipation,0.7555805444717407,"{'anticipation': 0.7555805444717407, 'fear': 0.06543141603469849, 'optimism': 0.046960052102804184, 'surprise': 0.031013013795018196, 'joy': 0.02376404218375683, 'disgust': 0.023717429488897324, 'anger': 0.021942399442195892, 'trust': 0.01869795471429825, 'pessimism': 0.008324919268488884, 'sadness': 0.0029808632098138332, 'love': 0.0015873733209446073}",not-hate,0.998602330684662,"{'not-hate': 0.9986023306846619, 'hate': 0.0013977362541481853}",non-offensive,0.8753988146781921,"{'non-offensive': 0.8753988146781921, 'offensive': 0.12460123002529144}",8.0,Infrastructure/job/energy,0.07795209,"The first presidential primaries are nearly a year away, but a shadow contest of another sort is underway with several Republicans openly jockeying as potential running mates to Donald Trump. https://t.co/Snxb9B7QbU",presidential primary nearly year away shadow contest sort underway republican openly jockeying potential running mate donald trump,"[('nearly', [4, 8]), ('year', [4, 8]), ('potential', [4, 8]), ('donald', [4]), ('trump', [4]), ('republican', [4]), ('away', [4]), ('presidential', [4]), ('running', [4]), ('contest', [4]), ('openly', [4]), ('primary', [4]), ('sort', [4]), ('mate', [4]), ('shadow', [4]), ('underway', [8]), ('jockeying', [4])]","[('nearly', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('year', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('potential', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('donald', ['Republicans vs democrats']), ('trump', ['Republicans vs democrats']), ('republican', ['Republicans vs democrats']), ('away', ['Republicans vs democrats']), ('presidential', ['Republicans vs democrats']), ('running', ['Republicans vs democrats']), ('contest', ['Republicans vs democrats']), ('openly', ['Republicans vs democrats']), ('primary', ['Republicans vs democrats']), ('sort', ['Republicans vs democrats']), ('mate', ['Republicans vs democrats']), ('shadow', ['Republicans vs democrats']), ('underway', ['Infrastructure/job/energy']), ('jockeying', ['Republicans vs democrats'])]"
business,2023-03-16 13:48:00+00:00,4,Republicans vs democrats,0.39496684,negative,0.765626847743988,"{'negative': 0.765626847743988, 'neutral': 0.22378303110599518, 'positive': 0.010590101592242718}",disgust,0.5435523986816406,"{'disgust': 0.5435523986816406, 'anger': 0.39726775884628296, 'sadness': 0.028578544035553932, 'fear': 0.01911255717277527, 'pessimism': 0.006909373216331005, 'surprise': 0.0020097787491977215, 'anticipation': 0.0017439841758459806, 'optimism': 0.0003567211388144642, 'trust': 0.0002071184280794114, 'joy': 0.00016181485261768103, 'love': 0.00010005774674937129}",not-hate,0.9976183772087096,"{'not-hate': 0.9976183772087097, 'hate': 0.0023816446773707867}",non-offensive,0.7135780453681946,"{'non-offensive': 0.7135780453681946, 'offensive': 0.2864219844341278}",5.0,Border/community/family,0.23609802,Senator Elizabeth Warren blasts Fed Chair Jerome Powell for “an astonishing list of failures” that contributed to the collapse of SVB and Signature Bank https://t.co/GA0SxT6zmw,senator elizabeth warren blast fed chair jerome powell astonishing list failure contributed collapse svb signature bank,"[('bank', [4, 8]), ('failure', [4, 5]), ('blast', [4, 5]), ('senator', [4, 5]), ('list', [4, 5]), ('signature', [5, 8]), ('collapse', [4, 8]), ('chair', [4, 8]), ('fed', [4, 8]), ('powell', [4, 5]), ('elizabeth', [2]), ('astonishing', [6]), ('contributed', [8, 5]), ('jerome', [5]), ('svb', [8]), ('warren', [5])]","[('bank', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('failure', ['Republicans vs democrats', 'Border/community/family']), ('blast', ['Republicans vs democrats', 'Border/community/family']), ('senator', ['Republicans vs democrats', 'Border/community/family']), ('list', ['Republicans vs democrats', 'Border/community/family']), ('signature', ['Border/community/family', 'Infrastructure/job/energy']), ('collapse', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('chair', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('fed', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('powell', ['Republicans vs democrats', 'Border/community/family']), ('elizabeth', ['War']), ('astonishing', ['Election/debate']), ('contributed', ['Infrastructure/job/energy', 'Border/community/family']), ('jerome', ['Border/community/family']), ('svb', ['Infrastructure/job/energy']), ('warren', ['Border/community/family'])]"
SenWarren,2023-03-16 14:10:33+00:00,4,Republicans vs democrats,0.3677025,negative,0.719753623008728,"{'negative': 0.719753623008728, 'neutral': 0.26979634165763855, 'positive': 0.010450094938278198}",disgust,0.5340222120285034,"{'disgust': 0.5340222120285034, 'anger': 0.41258829832077026, 'sadness': 0.026561874896287918, 'fear': 0.01202425267547369, 'pessimism': 0.008177683688700199, 'anticipation': 0.003080027410760522, 'surprise': 0.002381963422521949, 'optimism': 0.0005440240493044257, 'joy': 0.0002733644505497068, 'trust': 0.00024763186229392886, 'love': 9.865994070423767e-05}",not-hate,0.9964667558670044,"{'not-hate': 0.9964667558670044, 'hate': 0.0035332157276570797}",non-offensive,0.7680084705352783,"{'non-offensive': 0.7680084705352783, 'offensive': 0.23199151456356049}",5.0,Border/community/family,0.23656219,RT @Senator Elizabeth Warren blasts Fed Chair Jerome Powell for “an astonishing list of failures” that contributed to the collapse of SVB and Signature Bank https://t.co/GA0SxT6zmw,elizabeth warren blast fed chair jerome powell astonishing list failure contributed collapse svb signature bank,"[('bank', [4, 8]), ('failure', [4, 5]), ('blast', [4, 5]), ('list', [4, 5]), ('signature', [5, 8]), ('collapse', [8, 4]), ('chair', [4, 8]), ('fed', [4, 8]), ('powell', [4, 5]), ('elizabeth', [2]), ('astonishing', [6]), ('contributed', [8, 5]), ('jerome', [5]), ('svb', [8]), ('warren', [5])]","[('bank', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('failure', ['Republicans vs democrats', 'Border/community/family']), ('blast', ['Republicans vs democrats', 'Border/community/family']), ('list', ['Republicans vs democrats', 'Border/community/family']), ('signature', ['Border/community/family', 'Infrastructure/job/energy']), ('collapse', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('chair', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('fed', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('powell', ['Republicans vs democrats', 'Border/community/family']), ('elizabeth', ['War']), ('astonishing', ['Election/debate']), ('contributed', ['Infrastructure/job/energy', 'Border/community/family']), ('jerome', ['Border/community/family']), ('svb', ['Infrastructure/job/energy']), ('warren', ['Border/community/family'])]"
laurenboebert,2023-03-16 16:15:39+00:00,4,Republicans vs democrats,0.38096958,neutral,0.8871020078659058,"{'neutral': 0.8871020078659058, 'positive': 0.10293090343475342, 'negative': 0.009967071935534477}",anger,0.3502705991268158,"{'anger': 0.3502705991268158, 'anticipation': 0.2165290117263794, 'disgust': 0.2064448744058609, 'optimism': 0.10291961580514908, 'joy': 0.053797297179698944, 'sadness': 0.021281369030475616, 'pessimism': 0.01719943806529045, 'trust': 0.013299099169671535, 'surprise': 0.011522483080625534, 'fear': 0.00401361333206296, 'love': 0.0027225948870182037}",not-hate,0.9975577592849731,"{'not-hate': 0.9975577592849731, 'hate': 0.0024421876296401024}",non-offensive,0.947807252407074,"{'non-offensive': 0.947807252407074, 'offensive': 0.052192725241184235}",7.0,Abortion/rights/guns,0.3686879,RT @MAGAIncWarRoom: Rep. @laurenboebert stands with @realDonaldTrump 🇺🇸 https://t.co/1RtniM74d5,rep stand,"[('rep', [4, 7]), ('stand', [7, 4])]","[('rep', ['Republicans vs democrats', 'Abortion/rights/guns']), ('stand', ['Abortion/rights/guns', 'Republicans vs democrats'])]"
ggronvall,2023-03-16 17:02:35+00:00,4,Republicans vs democrats,0.6435821,negative,0.5221419930458069,"{'negative': 0.5221419930458069, 'neutral': 0.4563024342060089, 'positive': 0.021555567160248756}",anticipation,0.3679429590702057,"{'anticipation': 0.3679429590702057, 'optimism': 0.17059653997421265, 'anger': 0.16579098999500275, 'disgust': 0.155560702085495, 'pessimism': 0.046539124101400375, 'sadness': 0.028221765533089638, 'trust': 0.023397255688905716, 'fear': 0.01838907040655613, 'surprise': 0.014683145098388195, 'joy': 0.007565042935311794, 'love': 0.0013133699540048838}",not-hate,0.9957550764083862,"{'not-hate': 0.9957550764083862, 'hate': 0.0042449780739843845}",non-offensive,0.8549891710281372,"{'non-offensive': 0.8549891710281372, 'offensive': 0.14501087367534637}",2.0,War,0.24776351,@NateSilver538 Still doesn’t matter— the majority of people could believe COVID came from aliens and it wouldn’t change the fact that there is little scientific support for that view. The important thing is to understand what actually happened—it is a scientific issue not a popularity contest.,matter majority people believe covid came alien change fact little scientific support view important thing understand actually happenedit scientific issue popularity contest,"[('support', [4, 2]), ('believe', [4, 2]), ('people', [4, 2]), ('came', [4, 5]), ('view', [4, 2]), ('fact', [4, 2]), ('thing', [4, 2]), ('important', [4, 5]), ('actually', [4, 2]), ('contest', [4, 2]), ('issue', [4, 5]), ('scientific', [2]), ('alien', [5]), ('change', [4, 2]), ('little', [4, 2]), ('popularity', [4]), ('understand', [4, 2]), ('covid', [4, 2]), ('matter', [4, 2]), ('majority', [4, 2]), ('happenedit', [4, 2])]","[('support', ['Republicans vs democrats', 'War']), ('believe', ['Republicans vs democrats', 'War']), ('people', ['Republicans vs democrats', 'War']), ('came', ['Republicans vs democrats', 'Border/community/family']), ('view', ['Republicans vs democrats', 'War']), ('fact', ['Republicans vs democrats', 'War']), ('thing', ['Republicans vs democrats', 'War']), ('important', ['Republicans vs democrats', 'Border/community/family']), ('actually', ['Republicans vs democrats', 'War']), ('contest', ['Republicans vs democrats', 'War']), ('issue', ['Republicans vs democrats', 'Border/community/family']), ('scientific', ['War']), ('alien', ['Border/community/family']), ('change', ['Republicans vs democrats', 'War']), ('little', ['Republicans vs democrats', 'War']), ('popularity', ['Republicans vs democrats']), ('understand', ['Republicans vs democrats', 'War']), ('covid', ['Republicans vs democrats', 'War']), ('matter', ['Republicans vs democrats', 'War']), ('majority', ['Republicans vs democrats', 'War']), ('happenedit', ['Republicans vs democrats', 'War'])]"
NoahShachtman,2023-03-16 17:43:03+00:00,4,Republicans vs democrats,0.66728574,neutral,0.7764648795127869,"{'neutral': 0.7764648795127869, 'negative': 0.1823038011789322, 'positive': 0.04123130440711975}",anticipation,0.6477760672569275,"{'anticipation': 0.6477760672569275, 'joy': 0.08423928916454315, 'optimism': 0.07647031545639038, 'disgust': 0.051498740911483765, 'surprise': 0.04574787616729736, 'anger': 0.0354854092001915, 'fear': 0.02289954014122486, 'trust': 0.015394682995975018, 'pessimism': 0.010506358928978443, 'sadness': 0.008147192187607288, 'love': 0.0018345033749938011}",not-hate,0.9949912428855896,"{'not-hate': 0.9949912428855896, 'hate': 0.005008739419281483}",non-offensive,0.6788573265075684,"{'non-offensive': 0.6788573265075684, 'offensive': 0.32114267349243164}",7.0,Abortion/rights/guns,0.20074998,EXCLUSIVE: Troubled pro-Trump social network is working on a new business plan... marketing sperm to the anti-vax crowd. https://t.co/FajdCF1OQC,exclusive troubled pro trump social network working business plan marketing sperm anti vax crowd,"[('social', [4]), ('pro', [4, 7]), ('crowd', [4]), ('trump', [4, 7]), ('working', [4, 7]), ('business', [4]), ('plan', [4, 7]), ('exclusive', [4, 5]), ('network', [4, 5]), ('anti', [4, 7]), ('vax', [5]), ('marketing', [4]), ('troubled', [7]), ('sperm', [7])]","[('social', ['Republicans vs democrats']), ('pro', ['Republicans vs democrats', 'Abortion/rights/guns']), ('crowd', ['Republicans vs democrats']), ('trump', ['Republicans vs democrats', 'Abortion/rights/guns']), ('working', ['Republicans vs democrats', 'Abortion/rights/guns']), ('business', ['Republicans vs democrats']), ('plan', ['Republicans vs democrats', 'Abortion/rights/guns']), ('exclusive', ['Republicans vs democrats', 'Border/community/family']), ('network', ['Republicans vs democrats', 'Border/community/family']), ('anti', ['Republicans vs democrats', 'Abortion/rights/guns']), ('vax', ['Border/community/family']), ('marketing', ['Republicans vs democrats']), ('troubled', ['Abortion/rights/guns']), ('sperm', ['Abortion/rights/guns'])]"
NateSilver538,2023-03-16 17:51:57+00:00,4,Republicans vs democrats,0.6835878,neutral,0.6574007272720337,"{'neutral': 0.6574007272720337, 'positive': 0.28905966877937317, 'negative': 0.053539615124464035}",anticipation,0.6672601699829102,"{'anticipation': 0.6672601699829102, 'optimism': 0.14895696938037872, 'anger': 0.03714049607515335, 'disgust': 0.0341922864317894, 'joy': 0.029243577271699905, 'surprise': 0.027946295216679573, 'trust': 0.026610979810357094, 'fear': 0.012684840708971024, 'pessimism': 0.009926184080541134, 'sadness': 0.00481546251103282, 'love': 0.0012228629784658551}",hate,0.969148576259613,"{'hate': 0.969148576259613, 'not-hate': 0.03085138462483883}",non-offensive,0.821445107460022,"{'non-offensive': 0.821445107460022, 'offensive': 0.17855489253997803}",2.0,War,0.28652623,"I still think it's worth noting the public holds this view quite strongly despite a *lot* of effort to convince them otherwise. People have a strong instinct on this one, I think because (big coronavirus lab in Wuhan + China being shady = lab leak) is intuitively pretty legible.",think worth noting public hold view strongly despite lot effort convince people strong instinct think big coronavirus lab wuhan china shady lab leak intuitively pretty legible,"[('people', [4, 2]), ('strongly', [4, 2]), ('china', [2, 4]), ('view', [4, 2]), ('think', [4, 2]), ('lot', [4, 2]), ('worth', [4, 2]), ('despite', [4]), ('big', [4]), ('public', [4, 2]), ('effort', [4, 2]), ('hold', [4, 2]), ('coronavirus', [4]), ('lab', [2]), ('wuhan', [4]), ('pretty', [4, 2]), ('leak', [4, 2]), ('strong', [4, 2]), ('shady', [4]), ('convince', [2]), ('noting', [4]), ('instinct', [2]), ('intuitively', [4, 2]), ('legible', [4, 2])]","[('people', ['Republicans vs democrats', 'War']), ('strongly', ['Republicans vs democrats', 'War']), ('china', ['War', 'Republicans vs democrats']), ('view', ['Republicans vs democrats', 'War']), ('think', ['Republicans vs democrats', 'War']), ('lot', ['Republicans vs democrats', 'War']), ('worth', ['Republicans vs democrats', 'War']), ('despite', ['Republicans vs democrats']), ('big', ['Republicans vs democrats']), ('public', ['Republicans vs democrats', 'War']), ('effort', ['Republicans vs democrats', 'War']), ('hold', ['Republicans vs democrats', 'War']), ('coronavirus', ['Republicans vs democrats']), ('lab', ['War']), ('wuhan', ['Republicans vs democrats']), ('pretty', ['Republicans vs democrats', 'War']), ('leak', ['Republicans vs democrats', 'War']), ('strong', ['Republicans vs democrats', 'War']), ('shady', ['Republicans vs democrats']), ('convince', ['War']), ('noting', ['Republicans vs democrats']), ('instinct', ['War']), ('intuitively', ['Republicans vs democrats', 'War']), ('legible', ['Republicans vs democrats', 'War'])]"
NateSilver538,2023-03-16 17:51:58+00:00,4,Republicans vs democrats,0.53098637,negative,0.8899355530738831,"{'negative': 0.8899355530738831, 'neutral': 0.1040593832731247, 'positive': 0.006005088798701763}",anger,0.5392485857009888,"{'anger': 0.5392485857009888, 'disgust': 0.4360218346118927, 'sadness': 0.018945012241601944, 'pessimism': 0.0028571495786309242, 'fear': 0.0011826371774077415, 'anticipation': 0.0006556041771546006, 'surprise': 0.0006253313622437418, 'joy': 0.00015984431956894696, 'optimism': 0.00014716913574375212, 'trust': 9.55674477154389e-05, 'love': 6.123296043369919e-05}",not-hate,0.996777355670929,"{'not-hate': 0.996777355670929, 'hate': 0.00322268670424819}",non-offensive,0.6995993256568909,"{'non-offensive': 0.6995993256568909, 'offensive': 0.30040064454078674}",8.0,Infrastructure/job/energy,0.21688768,"But mostly this was a spectacular failure of scientific communication. Sanctioning discussion of a theory that's popular and seems intuitive is usually going to backfire. And the ""misinformation"" label isn't helping.",spectacular failure scientific communication sanctioning discussion theory popular intuitive usually going backfire misinformation label helping,"[('failure', [4, 6]), ('going', [4, 6]), ('discussion', [6, 4]), ('helping', [8, 4]), ('scientific', [8]), ('backfire', [4]), ('misinformation', [4]), ('communication', [4]), ('theory', [4]), ('popular', [6, 4]), ('label', [4]), ('usually', [6]), ('spectacular', [8]), ('sanctioning', [4, 8]), ('intuitive', [4, 8])]","[('failure', ['Republicans vs democrats', 'Election/debate']), ('going', ['Republicans vs democrats', 'Election/debate']), ('discussion', ['Election/debate', 'Republicans vs democrats']), ('helping', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('scientific', ['Infrastructure/job/energy']), ('backfire', ['Republicans vs democrats']), ('misinformation', ['Republicans vs democrats']), ('communication', ['Republicans vs democrats']), ('theory', ['Republicans vs democrats']), ('popular', ['Election/debate', 'Republicans vs democrats']), ('label', ['Republicans vs democrats']), ('usually', ['Election/debate']), ('spectacular', ['Infrastructure/job/energy']), ('sanctioning', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('intuitive', ['Republicans vs democrats', 'Infrastructure/job/energy'])]"
WashburneAlex,2023-03-16 18:22:52+00:00,4,Republicans vs democrats,0.60782164,neutral,0.8282750844955444,"{'neutral': 0.8282750844955444, 'negative': 0.09985453635454178, 'positive': 0.07187039405107498}",anticipation,0.6321269869804382,"{'anticipation': 0.6321269869804382, 'fear': 0.17158597707748413, 'optimism': 0.08016674220561981, 'trust': 0.022327305749058723, 'surprise': 0.02223428152501583, 'disgust': 0.019818348810076714, 'pessimism': 0.018809044733643532, 'joy': 0.012477613054215908, 'anger': 0.010643953457474709, 'sadness': 0.00810836162418127, 'love': 0.0017013978213071823}",not-hate,0.9976217150688172,"{'not-hate': 0.9976217150688171, 'hate': 0.002378261648118496}",non-offensive,0.932976484298706,"{'non-offensive': 0.932976484298706, 'offensive': 0.06702350825071335}",2.0,War,0.2924006,"@ggronvall @NateSilver538 @ggronvall this isn't a scientific issue, it's a forensic issue w/ many scientists having COIs of regulatory risk &amp; collaborations with primary suspects Additionally, the evidence base pointing to LL is easily understood by the general public. https://t.co/Yr3IZ6TLFb",scientific issue forensic issue  scientist having cois regulatory risk collaboration primary suspect additionally evidence base pointing  easily understood general public,"[('base', [4, 2]), ('evidence', [4, 2]), ('regulatory', [4]), ('issue', [4, 5]), ('scientific', [2]), ('scientist', [4]), ('public', [4, 5]), ('having', [4, 5]), ('general', [4, 2]), ('primary', [4, 2]), ('risk', [2, 4]), ('suspect', [2]), ('understood', [2, 4]), ('easily', [4]), ('forensic', [5]), ('pointing', [4]), ('additionally', [2, 4]), ('collaboration', [2]), ('cois', [4, 2])]","[('base', ['Republicans vs democrats', 'War']), ('evidence', ['Republicans vs democrats', 'War']), ('regulatory', ['Republicans vs democrats']), ('issue', ['Republicans vs democrats', 'Border/community/family']), ('scientific', ['War']), ('scientist', ['Republicans vs democrats']), ('public', ['Republicans vs democrats', 'Border/community/family']), ('having', ['Republicans vs democrats', 'Border/community/family']), ('general', ['Republicans vs democrats', 'War']), ('primary', ['Republicans vs democrats', 'War']), ('risk', ['War', 'Republicans vs democrats']), ('suspect', ['War']), ('understood', ['War', 'Republicans vs democrats']), ('easily', ['Republicans vs democrats']), ('forensic', ['Border/community/family']), ('pointing', ['Republicans vs democrats']), ('additionally', ['War', 'Republicans vs democrats']), ('collaboration', ['War']), ('cois', ['Republicans vs democrats', 'War'])]"
