username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NikkiHaley,2023-07-24 01:51:54+00:00,6,Election/debate,0.84621924,positive,0.9656621813774108,"{'positive': 0.9656621813774109, 'neutral': 0.03269808739423752, 'negative': 0.001639657188206911}",joy,0.8932293653488159,"{'joy': 0.8932293653488159, 'optimism': 0.08777987211942673, 'anticipation': 0.008800274692475796, 'trust': 0.004016648046672344, 'love': 0.0037502404302358627, 'surprise': 0.0015435973182320595, 'fear': 0.00036673861905001104, 'anger': 0.00018294066831003875, 'disgust': 0.0001420357293682173, 'pessimism': 9.801320265978575e-05, 'sadness': 9.032224625116214e-05}",not-hate,0.9988812804222108,"{'not-hate': 0.9988812804222107, 'hate': 0.0011187349446117878}",non-offensive,0.9662468433380128,"{'non-offensive': 0.9662468433380127, 'offensive': 0.03375319018959999}",1.0,American/economics/health,0.11801224,"RT @The first stop on our 2023 “America the Great” tour was a huge success! Thank you to everyone who joined our Founder, @MorganOrtagus and our Special Guest, @NikkiHaley in New Hampshire for an in-depth national security discussion. Stay tuned, we are just getting started. https://t.co/6M6IG7FZxq",stop america great tour huge success thank joined founder special guest hampshire depth national security discussion stay tuned getting started,"[('national', [6, 1]), ('security', [1]), ('america', [6, 1]), ('started', [6, 1]), ('getting', [6, 1]), ('discussion', [6, 1]), ('stay', [6, 1]), ('great', [6, 1]), ('stop', [6, 1]), ('special', [6, 1]), ('thank', [6, 1]), ('hampshire', [6]), ('joined', [6, 1]), ('guest', [6]), ('huge', [6, 1]), ('founder', [6, 1]), ('tour', [6]), ('success', [6, 1]), ('tuned', [6, 1]), ('depth', [6])]","[('national', ['Election/debate', 'American/economics/health']), ('security', ['American/economics/health']), ('america', ['Election/debate', 'American/economics/health']), ('started', ['Election/debate', 'American/economics/health']), ('getting', ['Election/debate', 'American/economics/health']), ('discussion', ['Election/debate', 'American/economics/health']), ('stay', ['Election/debate', 'American/economics/health']), ('great', ['Election/debate', 'American/economics/health']), ('stop', ['Election/debate', 'American/economics/health']), ('special', ['Election/debate', 'American/economics/health']), ('thank', ['Election/debate', 'American/economics/health']), ('hampshire', ['Election/debate']), ('joined', ['Election/debate', 'American/economics/health']), ('guest', ['Election/debate']), ('huge', ['Election/debate', 'American/economics/health']), ('founder', ['Election/debate', 'American/economics/health']), ('tour', ['Election/debate']), ('success', ['Election/debate', 'American/economics/health']), ('tuned', ['Election/debate', 'American/economics/health']), ('depth', ['Election/debate'])]"
RyanBinkley,2023-07-24 02:07:34+00:00,6,Election/debate,0.50328976,positive,0.9542068243026732,"{'positive': 0.9542068243026733, 'neutral': 0.04459748417139053, 'negative': 0.0011956061935052276}",optimism,0.7730830907821655,"{'optimism': 0.7730830907821655, 'joy': 0.1999274492263794, 'trust': 0.013294140808284283, 'anticipation': 0.009331206791102886, 'love': 0.00208866223692894, 'fear': 0.0006462428136728704, 'surprise': 0.0005943665164522827, 'anger': 0.000315164215862751, 'sadness': 0.00026689987862482667, 'pessimism': 0.0002601084706839174, 'disgust': 0.00019268394680693746}",not-hate,0.9987416863441468,"{'not-hate': 0.9987416863441467, 'hate': 0.0012583223870024085}",non-offensive,0.9730903506278992,"{'non-offensive': 0.9730903506278992, 'offensive': 0.026909612119197845}",7.0,Abortion/rights/guns,0.34654814,"Madison, WI mark your calendar. We hope to see you! #Believe #Binkley2024 https://t.co/4FAeTee3Yx",madison  mark calendar hope,"[('hope', [6, 7]), ('mark', [7, 6]), ('madison', [6]), ('calendar', [7])]","[('hope', ['Election/debate', 'Abortion/rights/guns']), ('mark', ['Abortion/rights/guns', 'Election/debate']), ('madison', ['Election/debate']), ('calendar', ['Abortion/rights/guns'])]"
RyanBinkley,2023-07-24 02:09:05+00:00,6,Election/debate,0.57192534,neutral,0.9406546950340272,"{'neutral': 0.9406546950340271, 'positive': 0.052426405251026154, 'negative': 0.006918864790350199}",anticipation,0.6461778879165649,"{'anticipation': 0.6461778879165649, 'joy': 0.1543348729610443, 'optimism': 0.11837119609117508, 'trust': 0.027583010494709015, 'surprise': 0.021511578932404518, 'fear': 0.011018515564501286, 'disgust': 0.00556598324328661, 'anger': 0.0041672601364552975, 'pessimism': 0.004093661904335022, 'love': 0.0038718257565051317, 'sadness': 0.003304156241938472}",not-hate,0.9975302815437316,"{'not-hate': 0.9975302815437317, 'hate': 0.002469694009050727}",non-offensive,0.9446846842765808,"{'non-offensive': 0.9446846842765808, 'offensive': 0.05531536042690277}",7.0,Abortion/rights/guns,0.27780497,RT @ChristianPost: Meet the pastor running for president https://t.co/LcwR7RsLso,meet pastor running president,"[('president', [6, 7]), ('running', [6, 7]), ('meet', [6, 7]), ('pastor', [7])]","[('president', ['Election/debate', 'Abortion/rights/guns']), ('running', ['Election/debate', 'Abortion/rights/guns']), ('meet', ['Election/debate', 'Abortion/rights/guns']), ('pastor', ['Abortion/rights/guns'])]"
GovWhitmer,2023-07-24 02:13:11+00:00,6,Election/debate,0.5217997,positive,0.9749875068664552,"{'positive': 0.9749875068664551, 'neutral': 0.022555556148290634, 'negative': 0.0024569209199398756}",joy,0.7494758367538452,"{'joy': 0.7494758367538452, 'optimism': 0.2406192570924759, 'love': 0.003329267492517829, 'trust': 0.0027518270071595907, 'anticipation': 0.002396302530542016, 'fear': 0.00045843530097045004, 'surprise': 0.00045688371756114066, 'sadness': 0.0001571338070789352, 'anger': 0.00014267911319620907, 'disgust': 0.0001117832216550596, 'pessimism': 0.00010061109060188755}",not-hate,0.9985315799713136,"{'not-hate': 0.9985315799713135, 'hate': 0.0014684140915051103}",non-offensive,0.9328148365020752,"{'non-offensive': 0.9328148365020752, 'offensive': 0.06718511879444122}",8.0,Infrastructure/job/energy,0.2734028,"It's #SharkWeek, Michiganders! Luckily, we don't need to worry when we're out on the water. One of the things that makes our lakes Great is that they're 🦈-free. So kick back, enjoy them from the safety of your own couch, and tell me which are your favorite in the comments 👇",michigander luckily need worry water thing make lake great free kick enjoy safety couch tell favorite comment,"[('comment', [6]), ('enjoy', [6, 8]), ('need', [6, 8]), ('thing', [6, 8]), ('worry', [6, 7]), ('tell', [6, 7]), ('water', [8, 6]), ('great', [6, 8]), ('luckily', [3]), ('safety', [8, 7]), ('make', [6, 8]), ('free', [6, 8]), ('lake', [8, 3]), ('favorite', [6, 7]), ('kick', [6, 8]), ('michigander', [7]), ('couch', [8])]","[('comment', ['Election/debate']), ('enjoy', ['Election/debate', 'Infrastructure/job/energy']), ('need', ['Election/debate', 'Infrastructure/job/energy']), ('thing', ['Election/debate', 'Infrastructure/job/energy']), ('worry', ['Election/debate', 'Abortion/rights/guns']), ('tell', ['Election/debate', 'Abortion/rights/guns']), ('water', ['Infrastructure/job/energy', 'Election/debate']), ('great', ['Election/debate', 'Infrastructure/job/energy']), ('luckily', ['News/radio/livestream']), ('safety', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('make', ['Election/debate', 'Infrastructure/job/energy']), ('free', ['Election/debate', 'Infrastructure/job/energy']), ('lake', ['Infrastructure/job/energy', 'News/radio/livestream']), ('favorite', ['Election/debate', 'Abortion/rights/guns']), ('kick', ['Election/debate', 'Infrastructure/job/energy']), ('michigander', ['Abortion/rights/guns']), ('couch', ['Infrastructure/job/energy'])]"
NateSilver538,2023-07-24 03:05:04+00:00,6,Election/debate,0.7808805,negative,0.8369336724281311,"{'negative': 0.8369336724281311, 'neutral': 0.14968056976795197, 'positive': 0.013385792262852192}",sadness,0.3625572025775909,"{'sadness': 0.36255720257759094, 'anger': 0.27789929509162903, 'disgust': 0.16114836931228638, 'optimism': 0.09669381380081177, 'pessimism': 0.08048293739557266, 'anticipation': 0.007658871356397867, 'trust': 0.0044065662659704685, 'joy': 0.0036538681015372276, 'fear': 0.0033655925653874874, 'surprise': 0.0010698840487748384, 'love': 0.0010635309154167771}",not-hate,0.998426079750061,"{'not-hate': 0.998426079750061, 'hate': 0.0015738955698907375}",non-offensive,0.5201659798622131,"{'non-offensive': 0.5201659798622131, 'offensive': 0.47983402013778687}",4.0,Republicans vs democrats,0.031342324,It's not my problem if you're miserable but please don't make everyone else miserable.,problem miserable miserable,"[('problem', [6]), ('miserable', [6])]","[('problem', ['Election/debate']), ('miserable', ['Election/debate'])]"
JewishVoice,2023-07-24 03:43:05+00:00,6,Election/debate,0.3389939,neutral,0.7483009696006775,"{'neutral': 0.7483009696006775, 'positive': 0.2419167160987854, 'negative': 0.0097823366522789}",anticipation,0.4910083711147308,"{'anticipation': 0.49100837111473083, 'optimism': 0.3622205853462219, 'trust': 0.05416649580001831, 'joy': 0.039973270148038864, 'anger': 0.012635448016226292, 'surprise': 0.010773836635053158, 'fear': 0.00972649548202753, 'disgust': 0.008456019684672356, 'pessimism': 0.006077524274587631, 'love': 0.002732353052124381, 'sadness': 0.0022295552771538496}",not-hate,0.9986282587051392,"{'not-hate': 0.9986282587051392, 'hate': 0.0013718187110498548}",non-offensive,0.8910521268844604,"{'non-offensive': 0.8910521268844604, 'offensive': 0.10894782096147537}",1.0,American/economics/health,0.2943886,"GOP presidential candidate Nikki Haley being interviewed at the JCC on the Jersey Shore about what her policies and plans will be to restore American values if elected in 2024. She speaks of her rock solid support for Israel, her opposition to the Iran deal and how to rescue America from the clutches of the Biden administration. Taking place live. @NikkiHaley @365LocalDealNJ #Israel @netanyahu #jerseyshore @JoeBiden",gop presidential candidate nikki haley interviewed jcc jersey shore policy plan restore american value elected speaks rock solid support israel opposition iran deal rescue america clutch biden administration taking place live,"[('american', [1, 6]), ('biden', [4, 1]), ('support', [1, 6]), ('israel', [2, 4]), ('administration', [1, 4]), ('taking', [1, 6]), ('america', [1, 6]), ('iran', [2]), ('place', [6, 1]), ('candidate', [6, 4]), ('presidential', [6, 4]), ('gop', [6, 4]), ('plan', [1, 6]), ('elected', [4, 1]), ('rescue', [1]), ('policy', [1, 6]), ('rock', [6, 2]), ('deal', [1, 4]), ('speaks', [6, 4]), ('live', [6, 1]), ('interviewed', [4]), ('value', [6, 1]), ('jersey', [4, 1]), ('shore', [1]), ('haley', [6, 4]), ('nikki', [6, 4]), ('restore', [1, 7]), ('opposition', [4, 1]), ('solid', [6, 1]), ('clutch', [7]), ('jcc', [6, 1])]","[('american', ['American/economics/health', 'Election/debate']), ('biden', ['Republicans vs democrats', 'American/economics/health']), ('support', ['American/economics/health', 'Election/debate']), ('israel', ['War', 'Republicans vs democrats']), ('administration', ['American/economics/health', 'Republicans vs democrats']), ('taking', ['American/economics/health', 'Election/debate']), ('america', ['American/economics/health', 'Election/debate']), ('iran', ['War']), ('place', ['Election/debate', 'American/economics/health']), ('candidate', ['Election/debate', 'Republicans vs democrats']), ('presidential', ['Election/debate', 'Republicans vs democrats']), ('gop', ['Election/debate', 'Republicans vs democrats']), ('plan', ['American/economics/health', 'Election/debate']), ('elected', ['Republicans vs democrats', 'American/economics/health']), ('rescue', ['American/economics/health']), ('policy', ['American/economics/health', 'Election/debate']), ('rock', ['Election/debate', 'War']), ('deal', ['American/economics/health', 'Republicans vs democrats']), ('speaks', ['Election/debate', 'Republicans vs democrats']), ('live', ['Election/debate', 'American/economics/health']), ('interviewed', ['Republicans vs democrats']), ('value', ['Election/debate', 'American/economics/health']), ('jersey', ['Republicans vs democrats', 'American/economics/health']), ('shore', ['American/economics/health']), ('haley', ['Election/debate', 'Republicans vs democrats']), ('nikki', ['Election/debate', 'Republicans vs democrats']), ('restore', ['American/economics/health', 'Abortion/rights/guns']), ('opposition', ['Republicans vs democrats', 'American/economics/health']), ('solid', ['Election/debate', 'American/economics/health']), ('clutch', ['Abortion/rights/guns']), ('jcc', ['Election/debate', 'American/economics/health'])]"
SenatorDurbin,2023-07-24 03:43:58+00:00,6,Election/debate,0.4151051,negative,0.8623314499855042,"{'negative': 0.8623314499855042, 'neutral': 0.1269391030073166, 'positive': 0.010729458183050156}",sadness,0.9505003690719604,"{'sadness': 0.9505003690719604, 'pessimism': 0.02935189940035343, 'disgust': 0.012094263918697834, 'anger': 0.00451510027050972, 'fear': 0.0013630131725221872, 'anticipation': 0.0007537233177572489, 'surprise': 0.0004099080979358405, 'joy': 0.0003738973173312843, 'optimism': 0.0002891108160838485, 'love': 0.00017878261860460043, 'trust': 0.00016988282732199878}",not-hate,0.9990843534469604,"{'not-hate': 0.9990843534469604, 'hate': 0.0009156670421361923}",non-offensive,0.9109743237495422,"{'non-offensive': 0.9109743237495422, 'offensive': 0.08902561664581299}",8.0,Infrastructure/job/energy,0.16660796,"Unfortunately, I tested positive for COVID-19 today. I'm disappointed to have to miss critical work on the Senate's NDAA this week in Washington. Consistent with CDC guidelines, I'll quarantine at home and follow the advice of my doctor while I work remotely.",unfortunately tested positive covid today disappointed miss critical work senate  ndaa week washington consistent cdc guideline quarantine home follow advice doctor work remotely,"[('today', [6, 8]), ('week', [6, 8]), ('critical', [8, 6]), ('work', [8, 1]), ('washington', [6, 1]), ('follow', [6, 4]), ('home', [8, 6]), ('senate', [6, 7]), ('advice', [6, 4]), ('covid', [1, 4]), ('cdc', [4]), ('tested', [6]), ('positive', [6, 8]), ('unfortunately', [7, 1]), ('consistent', [6, 8]), ('doctor', [7, 1]), ('miss', [6, 1]), ('remotely', [6]), ('ndaa', [7]), ('disappointed', [1]), ('guideline', [8]), ('quarantine', [6])]","[('today', ['Election/debate', 'Infrastructure/job/energy']), ('week', ['Election/debate', 'Infrastructure/job/energy']), ('critical', ['Infrastructure/job/energy', 'Election/debate']), ('work', ['Infrastructure/job/energy', 'American/economics/health']), ('washington', ['Election/debate', 'American/economics/health']), ('follow', ['Election/debate', 'Republicans vs democrats']), ('home', ['Infrastructure/job/energy', 'Election/debate']), ('senate', ['Election/debate', 'Abortion/rights/guns']), ('advice', ['Election/debate', 'Republicans vs democrats']), ('covid', ['American/economics/health', 'Republicans vs democrats']), ('cdc', ['Republicans vs democrats']), ('tested', ['Election/debate']), ('positive', ['Election/debate', 'Infrastructure/job/energy']), ('unfortunately', ['Abortion/rights/guns', 'American/economics/health']), ('consistent', ['Election/debate', 'Infrastructure/job/energy']), ('doctor', ['Abortion/rights/guns', 'American/economics/health']), ('miss', ['Election/debate', 'American/economics/health']), ('remotely', ['Election/debate']), ('ndaa', ['Abortion/rights/guns']), ('disappointed', ['American/economics/health']), ('guideline', ['Infrastructure/job/energy']), ('quarantine', ['Election/debate'])]"
Mike_Pence,2023-07-24 04:22:00+00:00,6,Election/debate,0.9123695,positive,0.9439826011657716,"{'positive': 0.9439826011657715, 'neutral': 0.05116378515958786, 'negative': 0.004853636492043734}",optimism,0.4964175522327423,"{'optimism': 0.4964175522327423, 'joy': 0.47089096903800964, 'trust': 0.012555642984807491, 'anticipation': 0.012417497113347054, 'love': 0.005471581593155861, 'surprise': 0.0008532066713087261, 'fear': 0.0004927444388158619, 'sadness': 0.0002592136734165251, 'anger': 0.0002505203883629292, 'pessimism': 0.00022869007079862058, 'disgust': 0.00016241347475443035}",not-hate,0.9991353154182434,"{'not-hate': 0.9991353154182434, 'hate': 0.0008646839414723217}",non-offensive,0.9717363119125366,"{'non-offensive': 0.9717363119125366, 'offensive': 0.028263729065656662}",8.0,Infrastructure/job/energy,0.012543376,"RT @We’re making incredible progress towards our 40,000 donor goal but we can’t get on that debate stage without YOU! Contribute $1 today: https://t.co/NYOplB9hYQ https://t.co/TwzJ854546",making incredible progress donor goal debate stage contribute today,"[('today', [6]), ('making', [6]), ('debate', [6]), ('stage', [6]), ('donor', [6]), ('goal', [6]), ('progress', [6]), ('incredible', [6]), ('contribute', [6])]","[('today', ['Election/debate']), ('making', ['Election/debate']), ('debate', ['Election/debate']), ('stage', ['Election/debate']), ('donor', ['Election/debate']), ('goal', ['Election/debate']), ('progress', ['Election/debate']), ('incredible', ['Election/debate']), ('contribute', ['Election/debate'])]"
WillHurd,2023-07-24 06:47:00+00:00,6,Election/debate,0.945204,positive,0.8884083032608032,"{'positive': 0.8884083032608032, 'neutral': 0.10786450654268265, 'negative': 0.0037271438632160425}",joy,0.4891820847988128,"{'joy': 0.48918208479881287, 'optimism': 0.48714345693588257, 'trust': 0.010903187096118927, 'anticipation': 0.006815621629357338, 'love': 0.004006735049188137, 'surprise': 0.0007319290307350457, 'anger': 0.00034705575671978295, 'fear': 0.00030127272475510836, 'sadness': 0.00019986768893431872, 'disgust': 0.0001865284430095926, 'pessimism': 0.0001822805352276191}",not-hate,0.9987558126449584,"{'not-hate': 0.9987558126449585, 'hate': 0.0012441882863640785}",non-offensive,0.956203281879425,"{'non-offensive': 0.956203281879425, 'offensive': 0.04379665479063988}",,,,"Rev up your support for a better America! Grab your official Hurd for America bumper sticker today. Together, we can drive positive change. Get your sticker here: https://t.co/lOcNlbclfh https://t.co/zeRb1E6zbQ",rev support better america grab official hurd america bumper sticker today drive positive change sticker,"[('today', [6]), ('support', [6]), ('official', [6]), ('america', [6]), ('better', [6]), ('change', [6]), ('positive', [6]), ('drive', [6]), ('grab', [6]), ('hurd', [6]), ('bumper', [6]), ('rev', [6]), ('sticker', [6])]","[('today', ['Election/debate']), ('support', ['Election/debate']), ('official', ['Election/debate']), ('america', ['Election/debate']), ('better', ['Election/debate']), ('change', ['Election/debate']), ('positive', ['Election/debate']), ('drive', ['Election/debate']), ('grab', ['Election/debate']), ('hurd', ['Election/debate']), ('bumper', ['Election/debate']), ('rev', ['Election/debate']), ('sticker', ['Election/debate'])]"
IngrahamAngle,2023-07-24 09:00:24+00:00,6,Election/debate,0.85405004,neutral,0.5460889339447021,"{'neutral': 0.5460889339447021, 'negative': 0.4334240257740021, 'positive': 0.020487036556005478}",anticipation,0.3488783240318298,"{'anticipation': 0.34887832403182983, 'disgust': 0.28896674513816833, 'anger': 0.1597587913274765, 'surprise': 0.11071193218231201, 'sadness': 0.03083486296236515, 'pessimism': 0.023911304771900177, 'fear': 0.013083129189908504, 'joy': 0.008580782450735569, 'trust': 0.00759725458920002, 'optimism': 0.006244067568331957, 'love': 0.0014327806420624256}",not-hate,0.9982330799102784,"{'not-hate': 0.9982330799102783, 'hate': 0.0017668597865849733}",non-offensive,0.9186660647392272,"{'non-offensive': 0.9186660647392273, 'offensive': 0.08133397251367569}",4.0,Republicans vs democrats,0.020865694,Does anyone at NBC actually read these before hitting send?,nbc actually read hitting send,"[('nbc', [6]), ('send', [6]), ('actually', [6]), ('read', [6]), ('hitting', [6])]","[('nbc', ['Election/debate']), ('send', ['Election/debate']), ('actually', ['Election/debate']), ('read', ['Election/debate']), ('hitting', ['Election/debate'])]"
