username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
BLMMF1,2023-10-05 00:19:41+00:00,2,War,0.58696806,negative,0.8716590404510498,joy,0.4166402518749237,6.0,Election/debate,0.28390265,What a joke! A little late for Mace &amp; Ingraham to be talking about giving women a reason to vote for them or the GOP. That ship has sailed! #WomenVoteBlue #Biden2024 🤮⏰💪🇺🇸,joke little late mace ingraham talking giving woman reason vote gop ship sailed,"[('vote', [6, 2]), ('reason', [2, 6]), ('late', [6, 2]), ('giving', [2, 6]), ('joke', [2, 6]), ('gop', [6, 2]), ('woman', [2, 6]), ('talking', [2, 6]), ('little', [2, 6]), ('ship', [2]), ('mace', [8]), ('sailed', [2]), ('ingraham', [2])]","[('vote', ['Election/debate', 'War']), ('reason', ['War', 'Election/debate']), ('late', ['Election/debate', 'War']), ('giving', ['War', 'Election/debate']), ('joke', ['War', 'Election/debate']), ('gop', ['Election/debate', 'War']), ('woman', ['War', 'Election/debate']), ('talking', ['War', 'Election/debate']), ('little', ['War', 'Election/debate']), ('ship', ['War']), ('mace', ['Infrastructure/job/energy']), ('sailed', ['War']), ('ingraham', ['War'])]"
LanaResists,2023-10-05 01:03:05+00:00,2,War,0.70818526,positive,0.9748129844665528,joy,0.9486798048019408,6.0,Election/debate,0.041724265,@ResisterSis20 The perfect tweet. 👏🏽 #Biden2024 https://t.co/q7xC6Lqxlf,perfect tweet,"[('perfect', [2]), ('tweet', [2])]","[('perfect', ['War']), ('tweet', ['War'])]"
MarioNawfal,2023-10-05 01:07:11+00:00,2,War,0.34764716,negative,0.6209993958473206,disgust,0.5526322722434998,1.0,American/economics/health,0.3433918,"🚨BREAKING: UKRAINE ‘FREAKING OUT’ BILLIONS OF AID MAY STOP AFTER MCCARTHY OUSTER When McCarthy was ousted, the aid to Ukraine was named as one of the reasons Ukrainian officials are at a loss as to what might happen next. “We are freaking out. For us it is a disaster. We are interested in getting things sorted out so American democracy can function, and so we can restore the bipartisan consensus on supporting their own national interest by supporting Ukraine.” - Senior Ukrainian MP Should U.S Taxpayers continue to fund the Ukraine war?",ukraine freaking billion aid stop mccarthy ouster mccarthy ousted aid ukraine named reason ukrainian official loss happen freaking disaster interested getting thing sorted american democracy function restore bipartisan consensus supporting national interest supporting ukraine senior ukrainian   taxpayer continue fund ukraine war,"[('national', [1, 2]), ('american', [1, 2]), ('democracy', [2, 4]), ('war', [2, 1]), ('supporting', [2, 1]), ('interest', [1, 4]), ('official', [4, 1]), ('senior', [1, 4]), ('aid', [2, 1]), ('billion', [1, 2]), ('fund', [1, 2]), ('taxpayer', [1, 4]), ('ukraine', [2, 4]), ('happen', [2, 1]), ('reason', [2, 1]), ('getting', [1, 4]), ('thing', [2, 4]), ('freaking', [4]), ('ukrainian', [2, 4]), ('continue', [1, 2]), ('stop', [2, 1]), ('named', [4, 6]), ('mccarthy', [4, 1]), ('function', [1, 2]), ('bipartisan', [1]), ('disaster', [1, 4]), ('loss', [1, 2]), ('restore', [1]), ('ousted', [2]), ('consensus', [6]), ('interested', [4, 2]), ('sorted', [3]), ('ouster', [2, 3])]","[('national', ['American/economics/health', 'War']), ('american', ['American/economics/health', 'War']), ('democracy', ['War', 'Republicans vs democrats']), ('war', ['War', 'American/economics/health']), ('supporting', ['War', 'American/economics/health']), ('interest', ['American/economics/health', 'Republicans vs democrats']), ('official', ['Republicans vs democrats', 'American/economics/health']), ('senior', ['American/economics/health', 'Republicans vs democrats']), ('aid', ['War', 'American/economics/health']), ('billion', ['American/economics/health', 'War']), ('fund', ['American/economics/health', 'War']), ('taxpayer', ['American/economics/health', 'Republicans vs democrats']), ('ukraine', ['War', 'Republicans vs democrats']), ('happen', ['War', 'American/economics/health']), ('reason', ['War', 'American/economics/health']), ('getting', ['American/economics/health', 'Republicans vs democrats']), ('thing', ['War', 'Republicans vs democrats']), ('freaking', ['Republicans vs democrats']), ('ukrainian', ['War', 'Republicans vs democrats']), ('continue', ['American/economics/health', 'War']), ('stop', ['War', 'American/economics/health']), ('named', ['Republicans vs democrats', 'Election/debate']), ('mccarthy', ['Republicans vs democrats', 'American/economics/health']), ('function', ['American/economics/health', 'War']), ('bipartisan', ['American/economics/health']), ('disaster', ['American/economics/health', 'Republicans vs democrats']), ('loss', ['American/economics/health', 'War']), ('restore', ['American/economics/health']), ('ousted', ['War']), ('consensus', ['Election/debate']), ('interested', ['Republicans vs democrats', 'War']), ('sorted', ['News/radio/livestream']), ('ouster', ['War', 'News/radio/livestream'])]"
citidotio,2023-10-05 01:33:56+00:00,2,War,0.4936353,neutral,0.68099445104599,disgust,0.53215092420578,8.0,Infrastructure/job/energy,0.31865016,Why was the #US #HouseSpeaker just ousted from his job? And what does it mean for the #RepublicanParty? #Republicans #McCarthy #Democrats #USPolitics https://t.co/GMllJ0Re4r via @citidotio,ousted job mean,"[('job', [8, 2]), ('mean', [2, 8]), ('ousted', [2])]","[('job', ['Infrastructure/job/energy', 'War']), ('mean', ['War', 'Infrastructure/job/energy']), ('ousted', ['War'])]"
RonDeSantis,2023-10-05 01:41:58+00:00,2,War,0.73182946,negative,0.6010100245475769,optimism,0.5773000717163086,1.0,American/economics/health,0.12230435,"DC politics revolves around rhetoric, virtue signaling, and entertainment. I operate differently, and that’s why we have delivered more on America First policies than anyone. https://t.co/TohG734d1e", politics revolves rhetoric virtue signaling entertainment operate differently delivered america policy,"[('america', [2, 1]), ('policy', [2, 1]), ('politics', [2, 1]), ('signaling', [2]), ('virtue', [2]), ('rhetoric', [2]), ('delivered', [1]), ('differently', [2]), ('operate', [2]), ('entertainment', [3]), ('revolves', [2])]","[('america', ['War', 'American/economics/health']), ('policy', ['War', 'American/economics/health']), ('politics', ['War', 'American/economics/health']), ('signaling', ['War']), ('virtue', ['War']), ('rhetoric', ['War']), ('delivered', ['American/economics/health']), ('differently', ['War']), ('operate', ['War']), ('entertainment', ['News/radio/livestream']), ('revolves', ['War'])]"
miriamcosic,2023-10-05 02:11:09+00:00,2,War,0.70740324,neutral,0.6157607436180115,anticipation,0.3110601902008056,4.0,Republicans vs democrats,0.041942906,What a list. Scroll through them … #USPolitics,list scroll,"[('list', [2]), ('scroll', [2])]","[('list', ['War']), ('scroll', ['War'])]"
miriamcosic,2023-10-05 02:14:50+00:00,2,War,0.5257162,negative,0.8375471830368042,anger,0.7698360681533813,4.0,Republicans vs democrats,0.4239629,‘His menacing words toward Mark Milley and Letitia James should not be shrugged off’ Trump’s escalating violent rhetoric is straight out of the autocrat’s playbook - by @Sulliview #USPolitics https://t.co/BhjQ8CRbUu,menacing word mark milley letitia james shrugged trump escalating violent rhetoric straight autocrat playbook,"[('violent', [2, 4]), ('trump', [4, 2]), ('word', [2, 4]), ('playbook', [2]), ('mark', [4]), ('rhetoric', [2]), ('james', [4, 2]), ('autocrat', [2]), ('milley', [4]), ('menacing', [4]), ('escalating', [2]), ('straight', [2, 4]), ('letitia', [4]), ('shrugged', [2])]","[('violent', ['War', 'Republicans vs democrats']), ('trump', ['Republicans vs democrats', 'War']), ('word', ['War', 'Republicans vs democrats']), ('playbook', ['War']), ('mark', ['Republicans vs democrats']), ('rhetoric', ['War']), ('james', ['Republicans vs democrats', 'War']), ('autocrat', ['War']), ('milley', ['Republicans vs democrats']), ('menacing', ['Republicans vs democrats']), ('escalating', ['War']), ('straight', ['War', 'Republicans vs democrats']), ('letitia', ['Republicans vs democrats']), ('shrugged', ['War'])]"
Gege53555240,2023-10-05 02:51:11+00:00,2,War,0.3249543,negative,0.768243134021759,anger,0.386426568031311,6.0,Election/debate,0.24542576,"@_ThatTomGuy_ @ButterflyThp @OccupyDemocrats Nah, afraid. Dude, the base is 31% your the minority &amp; his not gonna win ppl are sick of him. What are you gonna do/say when he loses in 24. Keep sending him your hard earned $ &amp; I'll keep 🤣 see ya in Nov. #VoteBlue2024 #Biden2024 #Bidenomics #GenZ #ItsOver #GOPMockery 🤣🤣🤣 https://t.co/jffONC2nYu",nah afraid dude base minority going win people sick going loses sending hard earned  november,"[('base', [6, 2]), ('people', [2, 1]), ('going', [2, 6]), ('november', [6, 1]), ('sending', [2, 4]), ('hard', [1, 6]), ('afraid', [4, 2]), ('win', [6, 2]), ('sick', [1, 2]), ('loses', [2, 4]), ('earned', [1]), ('minority', [4, 6]), ('dude', [3]), ('nah', [2])]","[('base', ['Election/debate', 'War']), ('people', ['War', 'American/economics/health']), ('going', ['War', 'Election/debate']), ('november', ['Election/debate', 'American/economics/health']), ('sending', ['War', 'Republicans vs democrats']), ('hard', ['American/economics/health', 'Election/debate']), ('afraid', ['Republicans vs democrats', 'War']), ('win', ['Election/debate', 'War']), ('sick', ['American/economics/health', 'War']), ('loses', ['War', 'Republicans vs democrats']), ('earned', ['American/economics/health']), ('minority', ['Republicans vs democrats', 'Election/debate']), ('dude', ['News/radio/livestream']), ('nah', ['War'])]"
guardian,2023-10-05 02:55:45+00:00,2,War,0.9123815,neutral,0.5421527624130249,fear,0.9583688378334044,4.0,Republicans vs democrats,0.012539454,Biden admits he is worried Republican infighting could hurt Ukraine aid – video https://t.co/FtnF3PqOdQ,biden admits worried republican infighting hurt ukraine aid video,"[('biden', [2]), ('aid', [2]), ('ukraine', [2]), ('republican', [2]), ('hurt', [2]), ('video', [2]), ('admits', [2]), ('worried', [2]), ('infighting', [2])]","[('biden', ['War']), ('aid', ['War']), ('ukraine', ['War']), ('republican', ['War']), ('hurt', ['War']), ('video', ['War']), ('admits', ['War']), ('worried', ['War']), ('infighting', ['War'])]"
TopEndDownUnda,2023-10-05 03:02:24+00:00,2,War,0.44599694,negative,0.9229986667633056,anger,0.7797477841377258,4.0,Republicans vs democrats,0.30835915,"@ADL @JGreenblattADL Why are you still ignoring the #Canadian parliament cheering for a SS nazi? Is it because you're all hypocrites? When someone asks how can a Jew like George Soros work with nazis, I show them the ADL. History repeats. #ADLisaHateGroup #cdnpoli #USPolitics",ignoring parliament cheering  nazi hypocrite asks jew like george soros work nazi adl history repeat,"[('jew', [2]), ('like', [2, 4]), ('work', [5, 2]), ('history', [5, 4]), ('nazi', [2, 5]), ('parliament', [5]), ('asks', [4, 5]), ('ignoring', [2, 4]), ('adl', [3]), ('hypocrite', [2, 4]), ('cheering', [2]), ('george', [4, 5]), ('repeat', [4]), ('soros', [4, 2])]","[('jew', ['War']), ('like', ['War', 'Republicans vs democrats']), ('work', ['Border/community/family', 'War']), ('history', ['Border/community/family', 'Republicans vs democrats']), ('nazi', ['War', 'Border/community/family']), ('parliament', ['Border/community/family']), ('asks', ['Republicans vs democrats', 'Border/community/family']), ('ignoring', ['War', 'Republicans vs democrats']), ('adl', ['News/radio/livestream']), ('hypocrite', ['War', 'Republicans vs democrats']), ('cheering', ['War']), ('george', ['Republicans vs democrats', 'Border/community/family']), ('repeat', ['Republicans vs democrats']), ('soros', ['Republicans vs democrats', 'War'])]"
