username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
CollinRugg,2023-06-24 00:18:52+00:00,4,Republicans vs democrats,0.9582951,negative,0.6246390342712402,"{'negative': 0.6246390342712402, 'neutral': 0.360021710395813, 'positive': 0.015339251607656479}",fear,0.5786970853805542,"{'fear': 0.5786970853805542, 'disgust': 0.18782809376716614, 'anger': 0.15593624114990234, 'anticipation': 0.03357809782028198, 'surprise': 0.022305285558104515, 'sadness': 0.0054855626076459885, 'pessimism': 0.005465719383209944, 'joy': 0.004719479940831661, 'optimism': 0.0033085113391280174, 'trust': 0.0018850051565095782, 'love': 0.0007909797714091837}",not-hate,0.993047297000885,"{'not-hate': 0.993047297000885, 'hate': 0.006952767726033926}",non-offensive,0.7860459685325623,"{'non-offensive': 0.7860459685325623, 'offensive': 0.21395401656627655}",,,,"BREAKING: The Bidens received $5M from a Chinese bank just days after Hunter Biden threatened a Chinese official to send money, saying Joe Biden was in the room. ...and to top it all off the Department of Justice tried covering this up. https://t.co/iJbRKDBuKU",bidens received chinese bank day hunter biden threatened chinese official send money saying joe biden room department justice tried covering,"[('biden', [4]), ('bank', [4]), ('department', [4]), ('official', [4]), ('joe', [4]), ('money', [4]), ('day', [4]), ('hunter', [4]), ('justice', [4]), ('saying', [4]), ('bidens', [4]), ('send', [4]), ('room', [4]), ('threatened', [4]), ('tried', [4]), ('received', [4]), ('covering', [4]), ('chinese', [4])]","[('biden', ['Republicans vs democrats']), ('bank', ['Republicans vs democrats']), ('department', ['Republicans vs democrats']), ('official', ['Republicans vs democrats']), ('joe', ['Republicans vs democrats']), ('money', ['Republicans vs democrats']), ('day', ['Republicans vs democrats']), ('hunter', ['Republicans vs democrats']), ('justice', ['Republicans vs democrats']), ('saying', ['Republicans vs democrats']), ('bidens', ['Republicans vs democrats']), ('send', ['Republicans vs democrats']), ('room', ['Republicans vs democrats']), ('threatened', ['Republicans vs democrats']), ('tried', ['Republicans vs democrats']), ('received', ['Republicans vs democrats']), ('covering', ['Republicans vs democrats']), ('chinese', ['Republicans vs democrats'])]"
NewsbySmiley,2023-06-24 01:00:11+00:00,4,Republicans vs democrats,0.8904045,neutral,0.7950993776321411,"{'neutral': 0.7950993776321411, 'negative': 0.1860615611076355, 'positive': 0.01883905753493309}",sadness,0.7976599931716919,"{'sadness': 0.7976599931716919, 'pessimism': 0.09236752986907959, 'disgust': 0.04625692218542099, 'anticipation': 0.02740814909338951, 'anger': 0.012082679197192192, 'fear': 0.009139309637248516, 'surprise': 0.0055759078823029995, 'joy': 0.003969989717006683, 'optimism': 0.0035683088935911655, 'trust': 0.0012997539015486836, 'love': 0.0006714962073601782}",not-hate,0.9966083765029908,"{'not-hate': 0.9966083765029907, 'hate': 0.003391626523807645}",non-offensive,0.92187762260437,"{'non-offensive': 0.9218776226043701, 'offensive': 0.07812236994504929}",6.0,Election/debate,0.015702216,RT @MiamiHerald: Miami-Dade’s elections director was ready to run for the job in ’24. Now she’s not https://t.co/stItX3BsCt,miami dades election director ready run job,"[('job', [4]), ('miami', [4]), ('election', [4]), ('ready', [4]), ('run', [4]), ('director', [4]), ('dades', [4])]","[('job', ['Republicans vs democrats']), ('miami', ['Republicans vs democrats']), ('election', ['Republicans vs democrats']), ('ready', ['Republicans vs democrats']), ('run', ['Republicans vs democrats']), ('director', ['Republicans vs democrats']), ('dades', ['Republicans vs democrats'])]"
SpeakerMcCarthy,2023-06-24 01:24:07+00:00,4,Republicans vs democrats,0.91431814,negative,0.6521007418632507,"{'negative': 0.6521007418632507, 'neutral': 0.3266519606113434, 'positive': 0.02124732919037342}",anger,0.5919231176376343,"{'anger': 0.5919231176376343, 'disgust': 0.2621890604496002, 'anticipation': 0.08032523840665817, 'optimism': 0.022083191201090813, 'fear': 0.012755496427416801, 'surprise': 0.009410352446138859, 'trust': 0.006946445908397436, 'pessimism': 0.006389821879565716, 'joy': 0.003741591703146696, 'sadness': 0.00346595817245543, 'love': 0.0007697404362261295}",not-hate,0.9966059923171996,"{'not-hate': 0.9966059923171997, 'hate': 0.0033940598368644714}",non-offensive,0.8245230913162231,"{'non-offensive': 0.8245230913162231, 'offensive': 0.17547695338726044}",2.0,War,0.051510107,"RT @Yesterday, we released @WaysandMeansGOP testimony from IRS whistleblowers alleging serious misconduct and interference by Biden's IRS and DOJ in the Biden tax case. No constituent of mine would get this soft treatment. @HouseGOP will conduct rigorous oversight of the IRS and DOJ. https://t.co/Kj01ngTdh3",released testimony irs whistleblower alleging misconduct interference biden  irs doj biden tax case constituent soft treatment conduct rigorous oversight irs doj,"[('biden', [4, 2]), ('released', [4]), ('case', [4]), ('testimony', [4]), ('tax', [4]), ('irs', [4]), ('treatment', [4]), ('doj', [4]), ('whistleblower', [4]), ('alleging', [2]), ('conduct', [4]), ('interference', [4]), ('oversight', [4]), ('misconduct', [4]), ('soft', [4]), ('constituent', [4]), ('rigorous', [4])]","[('biden', ['Republicans vs democrats', 'War']), ('released', ['Republicans vs democrats']), ('case', ['Republicans vs democrats']), ('testimony', ['Republicans vs democrats']), ('tax', ['Republicans vs democrats']), ('irs', ['Republicans vs democrats']), ('treatment', ['Republicans vs democrats']), ('doj', ['Republicans vs democrats']), ('whistleblower', ['Republicans vs democrats']), ('alleging', ['War']), ('conduct', ['Republicans vs democrats']), ('interference', ['Republicans vs democrats']), ('oversight', ['Republicans vs democrats']), ('misconduct', ['Republicans vs democrats']), ('soft', ['Republicans vs democrats']), ('constituent', ['Republicans vs democrats']), ('rigorous', ['Republicans vs democrats'])]"
TheDemocrats,2023-06-24 01:36:38+00:00,4,Republicans vs democrats,0.55409664,negative,0.6040881276130676,"{'negative': 0.6040881276130676, 'neutral': 0.3734853267669678, 'positive': 0.02242654748260975}",disgust,0.475422739982605,"{'disgust': 0.475422739982605, 'anger': 0.46256881952285767, 'fear': 0.02059571072459221, 'sadness': 0.01904846541583538, 'pessimism': 0.009977096691727638, 'anticipation': 0.006580732297152281, 'optimism': 0.0029269198421388865, 'surprise': 0.0013936925679445267, 'joy': 0.0006767834420315921, 'trust': 0.000615766562987119, 'love': 0.00019318275735713542}",not-hate,0.9919213056564332,"{'not-hate': 0.9919213056564331, 'hate': 0.008078750222921371}",non-offensive,0.8222671151161194,"{'non-offensive': 0.8222671151161194, 'offensive': 0.1777329295873642}",7.0,Abortion/rights/guns,0.38331747,"The American people, @PPact, @NARAL, @EMILYsList, President Biden, and Vice President Harris will not accept a national abortion ban. https://t.co/aJ2TxmIo9Q",american people president biden vice president harris accept national abortion ban,"[('ban', [7, 4]), ('national', [7, 4]), ('american', [4, 7]), ('biden', [4, 7]), ('people', [4, 7]), ('president', [4, 7]), ('accept', [4, 7]), ('abortion', [7, 4]), ('vice', [4, 7]), ('harris', [4])]","[('ban', ['Abortion/rights/guns', 'Republicans vs democrats']), ('national', ['Abortion/rights/guns', 'Republicans vs democrats']), ('american', ['Republicans vs democrats', 'Abortion/rights/guns']), ('biden', ['Republicans vs democrats', 'Abortion/rights/guns']), ('people', ['Republicans vs democrats', 'Abortion/rights/guns']), ('president', ['Republicans vs democrats', 'Abortion/rights/guns']), ('accept', ['Republicans vs democrats', 'Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns', 'Republicans vs democrats']), ('vice', ['Republicans vs democrats', 'Abortion/rights/guns']), ('harris', ['Republicans vs democrats'])]"
WillHurd,2023-06-24 03:39:00+00:00,4,Republicans vs democrats,0.42355543,negative,0.880800724029541,"{'negative': 0.880800724029541, 'neutral': 0.11352399736642838, 'positive': 0.0056752306409180164}",anger,0.7602397799491882,"{'anger': 0.7602397799491882, 'disgust': 0.23503080010414124, 'sadness': 0.0017035066848620772, 'fear': 0.0012848777696490288, 'pessimism': 0.0005277315503917634, 'anticipation': 0.0004475159803405404, 'surprise': 0.00023888367286417633, 'optimism': 0.00017596494581084698, 'joy': 0.00017333058349322528, 'trust': 0.00010093193122884259, 'love': 7.66361627029255e-05}",hate,0.6202185153961182,"{'hate': 0.6202185153961182, 'not-hate': 0.37978145480155945}",offensive,0.660771906375885,"{'offensive': 0.660771906375885, 'non-offensive': 0.3392280340194702}",5.0,Border/community/family,0.4205554,If a murderous thug like Wagner Group's Prigozhin thinks the Russian invasion of Ukraine isnt legitimate then why does anybody?,murderous thug like wagner group  prigozhin think russian invasion ukraine legitimate anybody,"[('group', [5, 4]), ('ukraine', [5, 4]), ('like', [4, 5]), ('russian', [5, 4]), ('think', [4, 5]), ('legitimate', [4, 5]), ('thug', [4, 5]), ('anybody', [4, 7]), ('prigozhin', [5]), ('wagner', [5]), ('invasion', [5, 4]), ('murderous', [7])]","[('group', ['Border/community/family', 'Republicans vs democrats']), ('ukraine', ['Border/community/family', 'Republicans vs democrats']), ('like', ['Republicans vs democrats', 'Border/community/family']), ('russian', ['Border/community/family', 'Republicans vs democrats']), ('think', ['Republicans vs democrats', 'Border/community/family']), ('legitimate', ['Republicans vs democrats', 'Border/community/family']), ('thug', ['Republicans vs democrats', 'Border/community/family']), ('anybody', ['Republicans vs democrats', 'Abortion/rights/guns']), ('prigozhin', ['Border/community/family']), ('wagner', ['Border/community/family']), ('invasion', ['Border/community/family', 'Republicans vs democrats']), ('murderous', ['Abortion/rights/guns'])]"
CollinRugg,2023-06-24 04:27:32+00:00,4,Republicans vs democrats,0.34393507,negative,0.6815112829208374,"{'negative': 0.6815112829208374, 'neutral': 0.3016907572746277, 'positive': 0.016797969117760658}",anger,0.5662412047386169,"{'anger': 0.5662412047386169, 'disgust': 0.3089340627193451, 'fear': 0.05186000093817711, 'anticipation': 0.03768448904156685, 'surprise': 0.01419857144355774, 'optimism': 0.006873010657727718, 'joy': 0.004057188052684069, 'pessimism': 0.0038009798154234886, 'trust': 0.003076834138482809, 'sadness': 0.002683553844690323, 'love': 0.0005901324329897761}",not-hate,0.9910345673561096,"{'not-hate': 0.9910345673561096, 'hate': 0.008965443819761276}",non-offensive,0.5945550203323364,"{'non-offensive': 0.5945550203323364, 'offensive': 0.4054449796676636}",1.0,American/economics/health,0.24553156,"The right: “The LGBTQ mob is coming for your children.” The left: “You are making it all up. That’s a conspiracy theory.” LGBTQ parade: “We’re here, we’re queer, we’re coming for your children.” 🤔 https://t.co/I1ReDT7CqU",right lgbtq mob coming child left making conspiracy theory lgbtq parade queer coming child,"[('making', [1, 7]), ('mob', [4]), ('right', [7, 4]), ('left', [4, 7]), ('child', [1, 7]), ('coming', [4, 1]), ('theory', [4, 7]), ('conspiracy', [4]), ('parade', [3]), ('lgbtq', [7]), ('queer', [3])]","[('making', ['American/economics/health', 'Abortion/rights/guns']), ('mob', ['Republicans vs democrats']), ('right', ['Abortion/rights/guns', 'Republicans vs democrats']), ('left', ['Republicans vs democrats', 'Abortion/rights/guns']), ('child', ['American/economics/health', 'Abortion/rights/guns']), ('coming', ['Republicans vs democrats', 'American/economics/health']), ('theory', ['Republicans vs democrats', 'Abortion/rights/guns']), ('conspiracy', ['Republicans vs democrats']), ('parade', ['News/radio/livestream']), ('lgbtq', ['Abortion/rights/guns']), ('queer', ['News/radio/livestream'])]"
TulsiGabbard,2023-06-24 13:06:11+00:00,4,Republicans vs democrats,0.624406,negative,0.862167239189148,"{'negative': 0.862167239189148, 'neutral': 0.13048206269741058, 'positive': 0.007350746542215347}",sadness,0.4136420488357544,"{'sadness': 0.4136420488357544, 'disgust': 0.3234693109989166, 'anger': 0.24229063093662262, 'pessimism': 0.015379274263978004, 'fear': 0.0030768609140068293, 'anticipation': 0.0007216697558760643, 'surprise': 0.0005820472724735737, 'joy': 0.00024847176973707974, 'optimism': 0.00023087099543772638, 'love': 0.00018054465181194246, 'trust': 0.00017829315038397908}",not-hate,0.977410852909088,"{'not-hate': 0.9774108529090881, 'hate': 0.02258921228349209}",offensive,0.5185140371322632,"{'offensive': 0.5185140371322632, 'non-offensive': 0.4814859628677368}",2.0,War,0.13003609,"Every banana republic or dictatorship has a two-tiered justice system: the ‘in crowd’ like Hunter Biden get a slap on the wrist, while dictators use federal law enforcement and govt institutions as their own personal goon squad to go after political opponents. This is the sad state of affairs in America today.",banana republic dictatorship tiered justice system crowd like hunter biden slap wrist dictator use federal law enforcement govt institution personal goon squad political opponent sad state affair america today,"[('biden', [4, 2]), ('state', [4, 8]), ('today', [4, 5]), ('sad', [4, 2]), ('political', [4, 2]), ('america', [4, 8]), ('law', [4, 8]), ('crowd', [4, 2]), ('like', [4, 2]), ('hunter', [4]), ('system', [4, 8]), ('personal', [4, 2]), ('justice', [4, 5]), ('federal', [4, 8]), ('squad', [4, 8]), ('use', [4, 2]), ('republic', [4, 2]), ('slap', [4]), ('wrist', [5]), ('enforcement', [4, 5]), ('opponent', [4, 2]), ('banana', [4]), ('tiered', [3]), ('institution', [2, 8]), ('affair', [4, 5]), ('dictatorship', [2, 5]), ('dictator', [2]), ('govt', [4, 3]), ('goon', [8])]","[('biden', ['Republicans vs democrats', 'War']), ('state', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('today', ['Republicans vs democrats', 'Border/community/family']), ('sad', ['Republicans vs democrats', 'War']), ('political', ['Republicans vs democrats', 'War']), ('america', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('law', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('crowd', ['Republicans vs democrats', 'War']), ('like', ['Republicans vs democrats', 'War']), ('hunter', ['Republicans vs democrats']), ('system', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('personal', ['Republicans vs democrats', 'War']), ('justice', ['Republicans vs democrats', 'Border/community/family']), ('federal', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('squad', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('use', ['Republicans vs democrats', 'War']), ('republic', ['Republicans vs democrats', 'War']), ('slap', ['Republicans vs democrats']), ('wrist', ['Border/community/family']), ('enforcement', ['Republicans vs democrats', 'Border/community/family']), ('opponent', ['Republicans vs democrats', 'War']), ('banana', ['Republicans vs democrats']), ('tiered', ['News/radio/livestream']), ('institution', ['War', 'Infrastructure/job/energy']), ('affair', ['Republicans vs democrats', 'Border/community/family']), ('dictatorship', ['War', 'Border/community/family']), ('dictator', ['War']), ('govt', ['Republicans vs democrats', 'News/radio/livestream']), ('goon', ['Infrastructure/job/energy'])]"
VivekGRamaswamy,2023-06-24 15:49:45+00:00,4,Republicans vs democrats,0.8229429,neutral,0.4883306920528412,"{'neutral': 0.4883306920528412, 'negative': 0.4650406837463379, 'positive': 0.046628620475530624}",anticipation,0.4919204413890838,"{'anticipation': 0.49192044138908386, 'anger': 0.1928781270980835, 'disgust': 0.16703474521636963, 'optimism': 0.04083452373743057, 'surprise': 0.030630769208073616, 'fear': 0.022411232814192772, 'trust': 0.02048642560839653, 'pessimism': 0.019402245059609413, 'sadness': 0.007778884842991829, 'joy': 0.005357266403734684, 'love': 0.0012652979930862784}",not-hate,0.9975716471672058,"{'not-hate': 0.9975716471672058, 'hate': 0.002428388921543956}",non-offensive,0.7590250372886658,"{'non-offensive': 0.7590250372886658, 'offensive': 0.24097491800785065}",1.0,American/economics/health,0.07974079,"It’s past time for the FBI and the DOJ to be fully transparent about these political investigations. Today, I am calling for a special counsel to investigate and publish all findings relating to Hunter Biden and Biden-family business dealings. We the People deserve to know. I am deeply skeptical of special counsels. We should dispense with the charade that a ‘special’ counsel is somehow unbiased or immune from the Administrative State’s corruption. It’s a lose-lose proposition: either the special counsel still reports to the attorney general and is bound by DOJ rules and policies in which case it’s a farce, or else the special counsel is entirely unaccountable which creates an Inspector Javert dilemma. Neither is good. But there cannot be a two-tiered justice system in this country. If there’s a Trump-focused special counsel, there *must* be a Biden-focused special counsel too - to investigate mounting evidence of Biden’s potential criminal violations. Public distrust of the American justice system is at an all-time high, and for good reason. For more than 10 years, there has been an FBI investigation into the alleged bribery of Hunter and Joe Biden from the Ukrainian executive of oligarch-owned Burisma. It’s shameful that we are only now hearing about it, and that Hunter Biden escaped DOJ scrutiny with a fig leaf of a settlement designed to provide air cover for the DOJ just days after it indicted the 45th President.",past time fbi doj fully transparent political investigation today calling special counsel investigate publish finding relating hunter biden biden family business dealing people deserve know deeply skeptical special counsel dispense charade special counsel unbiased immune administrative state corruption lose lose proposition special counsel report attorney general bound doj rule policy case farce special counsel entirely unaccountable creates inspector javert dilemma good tiered justice system country trump focused special counsel biden focused special counsel investigate mounting evidence bidens potential criminal violation public distrust american justice system time high good reason year fbi investigation alleged bribery hunter joe biden ukrainian executive oligarch owned burisma shameful hearing hunter biden escaped doj scrutiny fig leaf settlement designed provide air cover doj day indicted  president,"[('report', [4, 5]), ('american', [4, 1]), ('biden', [4, 1]), ('know', [4, 1]), ('state', [4, 5]), ('today', [4, 5]), ('year', [4, 1]), ('potential', [4, 1]), ('past', [4, 1]), ('people', [4, 1]), ('political', [4, 1]), ('joe', [4, 1]), ('evidence', [4]), ('investigate', [4, 1]), ('relating', [4]), ('day', [4, 5]), ('trump', [4]), ('hunter', [4]), ('president', [4, 1]), ('air', [4, 5]), ('system', [4, 1]), ('time', [4, 1]), ('good', [4, 1]), ('reason', [4, 1]), ('country', [4, 1]), ('corruption', [4]), ('justice', [4, 7]), ('criminal', [4, 2]), ('bidens', [4, 1]), ('family', [4, 1]), ('owned', [4]), ('case', [4]), ('business', [4, 1]), ('dealing', [4]), ('calling', [4, 1]), ('ukrainian', [4, 5]), ('public', [4, 1]), ('high', [4, 1]), ('attorney', [4]), ('bribery', [4]), ('indicted', [4]), ('rule', [4, 1]), ('finding', [4, 1]), ('lose', [4, 1]), ('executive', [4, 1]), ('entirely', [4, 1]), ('deserve', [4, 1]), ('fully', [4, 1]), ('hearing', [4, 1]), ('general', [4]), ('investigation', [4]), ('doj', [4]), ('fbi', [4]), ('alleged', [4]), ('focused', [4, 1]), ('policy', [4, 1]), ('counsel', [4]), ('special', [4, 1]), ('scrutiny', [5, 1]), ('escaped', [5]), ('skeptical', [4, 2]), ('shameful', [4, 1]), ('cover', [4, 1]), ('publish', [4, 2]), ('provide', [4, 1]), ('farce', [4]), ('burisma', [4]), ('deeply', [4, 5]), ('unbiased', [4]), ('violation', [4]), ('immune', [4, 1]), ('transparent', [4]), ('administrative', [4]), ('oligarch', [2]), ('tiered', [3]), ('designed', [2]), ('leaf', [4, 5]), ('creates', [4, 1]), ('proposition', [5]), ('settlement', [1, 2]), ('inspector', [4]), ('mounting', [3]), ('charade', [7]), ('distrust', [4, 7]), ('fig', [4]), ('bound', [4, 7]), ('dilemma', [1]), ('dispense', [1]), ('javert', [4]), ('unaccountable', [1, 4])]","[('report', ['Republicans vs democrats', 'Border/community/family']), ('american', ['Republicans vs democrats', 'American/economics/health']), ('biden', ['Republicans vs democrats', 'American/economics/health']), ('know', ['Republicans vs democrats', 'American/economics/health']), ('state', ['Republicans vs democrats', 'Border/community/family']), ('today', ['Republicans vs democrats', 'Border/community/family']), ('year', ['Republicans vs democrats', 'American/economics/health']), ('potential', ['Republicans vs democrats', 'American/economics/health']), ('past', ['Republicans vs democrats', 'American/economics/health']), ('people', ['Republicans vs democrats', 'American/economics/health']), ('political', ['Republicans vs democrats', 'American/economics/health']), ('joe', ['Republicans vs democrats', 'American/economics/health']), ('evidence', ['Republicans vs democrats']), ('investigate', ['Republicans vs democrats', 'American/economics/health']), ('relating', ['Republicans vs democrats']), ('day', ['Republicans vs democrats', 'Border/community/family']), ('trump', ['Republicans vs democrats']), ('hunter', ['Republicans vs democrats']), ('president', ['Republicans vs democrats', 'American/economics/health']), ('air', ['Republicans vs democrats', 'Border/community/family']), ('system', ['Republicans vs democrats', 'American/economics/health']), ('time', ['Republicans vs democrats', 'American/economics/health']), ('good', ['Republicans vs democrats', 'American/economics/health']), ('reason', ['Republicans vs democrats', 'American/economics/health']), ('country', ['Republicans vs democrats', 'American/economics/health']), ('corruption', ['Republicans vs democrats']), ('justice', ['Republicans vs democrats', 'Abortion/rights/guns']), ('criminal', ['Republicans vs democrats', 'War']), ('bidens', ['Republicans vs democrats', 'American/economics/health']), ('family', ['Republicans vs democrats', 'American/economics/health']), ('owned', ['Republicans vs democrats']), ('case', ['Republicans vs democrats']), ('business', ['Republicans vs democrats', 'American/economics/health']), ('dealing', ['Republicans vs democrats']), ('calling', ['Republicans vs democrats', 'American/economics/health']), ('ukrainian', ['Republicans vs democrats', 'Border/community/family']), ('public', ['Republicans vs democrats', 'American/economics/health']), ('high', ['Republicans vs democrats', 'American/economics/health']), ('attorney', ['Republicans vs democrats']), ('bribery', ['Republicans vs democrats']), ('indicted', ['Republicans vs democrats']), ('rule', ['Republicans vs democrats', 'American/economics/health']), ('finding', ['Republicans vs democrats', 'American/economics/health']), ('lose', ['Republicans vs democrats', 'American/economics/health']), ('executive', ['Republicans vs democrats', 'American/economics/health']), ('entirely', ['Republicans vs democrats', 'American/economics/health']), ('deserve', ['Republicans vs democrats', 'American/economics/health']), ('fully', ['Republicans vs democrats', 'American/economics/health']), ('hearing', ['Republicans vs democrats', 'American/economics/health']), ('general', ['Republicans vs democrats']), ('investigation', ['Republicans vs democrats']), ('doj', ['Republicans vs democrats']), ('fbi', ['Republicans vs democrats']), ('alleged', ['Republicans vs democrats']), ('focused', ['Republicans vs democrats', 'American/economics/health']), ('policy', ['Republicans vs democrats', 'American/economics/health']), ('counsel', ['Republicans vs democrats']), ('special', ['Republicans vs democrats', 'American/economics/health']), ('scrutiny', ['Border/community/family', 'American/economics/health']), ('escaped', ['Border/community/family']), ('skeptical', ['Republicans vs democrats', 'War']), ('shameful', ['Republicans vs democrats', 'American/economics/health']), ('cover', ['Republicans vs democrats', 'American/economics/health']), ('publish', ['Republicans vs democrats', 'War']), ('provide', ['Republicans vs democrats', 'American/economics/health']), ('farce', ['Republicans vs democrats']), ('burisma', ['Republicans vs democrats']), ('deeply', ['Republicans vs democrats', 'Border/community/family']), ('unbiased', ['Republicans vs democrats']), ('violation', ['Republicans vs democrats']), ('immune', ['Republicans vs democrats', 'American/economics/health']), ('transparent', ['Republicans vs democrats']), ('administrative', ['Republicans vs democrats']), ('oligarch', ['War']), ('tiered', ['News/radio/livestream']), ('designed', ['War']), ('leaf', ['Republicans vs democrats', 'Border/community/family']), ('creates', ['Republicans vs democrats', 'American/economics/health']), ('proposition', ['Border/community/family']), ('settlement', ['American/economics/health', 'War']), ('inspector', ['Republicans vs democrats']), ('mounting', ['News/radio/livestream']), ('charade', ['Abortion/rights/guns']), ('distrust', ['Republicans vs democrats', 'Abortion/rights/guns']), ('fig', ['Republicans vs democrats']), ('bound', ['Republicans vs democrats', 'Abortion/rights/guns']), ('dilemma', ['American/economics/health']), ('dispense', ['American/economics/health']), ('javert', ['Republicans vs democrats']), ('unaccountable', ['American/economics/health', 'Republicans vs democrats'])]"
RobertKennedyJr,2023-06-24 16:16:13+00:00,4,Republicans vs democrats,0.5053205,negative,0.8542125225067139,"{'negative': 0.8542125225067139, 'neutral': 0.13684819638729095, 'positive': 0.008939255960285664}",anger,0.7683033347129822,"{'anger': 0.7683033347129822, 'disgust': 0.22343921661376953, 'sadness': 0.005545128136873245, 'pessimism': 0.0009525161003693938, 'anticipation': 0.0004761842137668282, 'fear': 0.00043677081703208387, 'joy': 0.00027266860706731677, 'optimism': 0.00022452394478023052, 'surprise': 0.00018319518130738288, 'trust': 9.161144407698885e-05, 'love': 7.484263187507167e-05}",not-hate,0.9947826266288756,"{'not-hate': 0.9947826266288757, 'hate': 0.005217335652559996}",non-offensive,0.6889134645462036,"{'non-offensive': 0.6889134645462036, 'offensive': 0.3110865354537964}",8.0,Infrastructure/job/energy,0.4477287,"This behavior is an insult to the idea of public service. As President, I will offer a law banning elected officials from trading in stocks of companies over which they have oversight. https://t.co/gWqnMhHhwY",behavior insult idea public service president offer law banning elected official trading stock company oversight,"[('official', [4, 8]), ('law', [8, 4]), ('president', [4, 8]), ('stock', [8]), ('idea', [4, 8]), ('service', [8, 4]), ('offer', [4, 8]), ('public', [8, 4]), ('company', [8, 4]), ('elected', [4, 8]), ('banning', [8]), ('trading', [8]), ('behavior', [4]), ('oversight', [4, 8]), ('insult', [4])]","[('official', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('law', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('president', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('stock', ['Infrastructure/job/energy']), ('idea', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('service', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('offer', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('public', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('company', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('elected', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('banning', ['Infrastructure/job/energy']), ('trading', ['Infrastructure/job/energy']), ('behavior', ['Republicans vs democrats']), ('oversight', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('insult', ['Republicans vs democrats'])]"
Mike_Pence,2023-06-24 17:28:54+00:00,4,Republicans vs democrats,0.356693,neutral,0.6823778748512268,"{'neutral': 0.6823778748512268, 'negative': 0.1606685072183609, 'positive': 0.1569535732269287}",optimism,0.4849247634410858,"{'optimism': 0.4849247634410858, 'anger': 0.19067427515983582, 'disgust': 0.12906838953495026, 'anticipation': 0.08717413246631622, 'sadness': 0.031373582780361176, 'joy': 0.02700960822403431, 'pessimism': 0.02406415529549122, 'trust': 0.013835781253874302, 'fear': 0.005910568404942751, 'surprise': 0.004600116051733494, 'love': 0.001364565221592784}",not-hate,0.995054006576538,"{'not-hate': 0.9950540065765381, 'hate': 0.004945962689816952}",non-offensive,0.8798253536224365,"{'non-offensive': 0.8798253536224365, 'offensive': 0.12017463147640228}",1.0,American/economics/health,0.33366376,"RT @The media paint a picture of a deeply divided country. In reality, Americans agree far more than we disagree on life. @marjoriesba and @Mike_Pence celebrate one year of the restoration of our right to protect unborn children @FDRLST: https://t.co/0NEbE9a6NN",medium paint picture deeply divided country reality american agree far disagree life celebrate year restoration right protect unborn child,"[('american', [1, 4]), ('medium', [4, 1]), ('year', [1, 5]), ('country', [1, 5]), ('right', [1, 4]), ('life', [1, 5]), ('far', [4, 1]), ('child', [1, 5]), ('celebrate', [5, 1]), ('protect', [1, 5]), ('unborn', [1]), ('picture', [4, 6]), ('agree', [1, 4]), ('deeply', [5, 4]), ('reality', [1, 5]), ('paint', [6]), ('disagree', [4]), ('divided', [4, 6]), ('restoration', [4])]","[('american', ['American/economics/health', 'Republicans vs democrats']), ('medium', ['Republicans vs democrats', 'American/economics/health']), ('year', ['American/economics/health', 'Border/community/family']), ('country', ['American/economics/health', 'Border/community/family']), ('right', ['American/economics/health', 'Republicans vs democrats']), ('life', ['American/economics/health', 'Border/community/family']), ('far', ['Republicans vs democrats', 'American/economics/health']), ('child', ['American/economics/health', 'Border/community/family']), ('celebrate', ['Border/community/family', 'American/economics/health']), ('protect', ['American/economics/health', 'Border/community/family']), ('unborn', ['American/economics/health']), ('picture', ['Republicans vs democrats', 'Election/debate']), ('agree', ['American/economics/health', 'Republicans vs democrats']), ('deeply', ['Border/community/family', 'Republicans vs democrats']), ('reality', ['American/economics/health', 'Border/community/family']), ('paint', ['Election/debate']), ('disagree', ['Republicans vs democrats']), ('divided', ['Republicans vs democrats', 'Election/debate']), ('restoration', ['Republicans vs democrats'])]"
