username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NateSilver538,2023-03-26 04:15:34+00:00,4,Republicans vs democrats,0.6504167,negative,0.6070364117622375,anger,0.5824316740036011,1.0,American/economics/health,0.14077644,"Sort of unfair to Gonzaga if they're going to enforce the ""textbook interpretation"" of the ""traveling rule"".",sort unfair gonzaga going enforce textbook interpretation traveling rule,"[('traveling', [8]), ('going', [4, 1]), ('unfair', [1]), ('rule', [4, 8]), ('enforce', [4]), ('sort', [4]), ('interpretation', [4]), ('textbook', [4]), ('gonzaga', [4])]","[('traveling', ['Infrastructure/job/energy']), ('going', ['Republicans vs democrats', 'American/economics/health']), ('unfair', ['American/economics/health']), ('rule', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('enforce', ['Republicans vs democrats']), ('sort', ['Republicans vs democrats']), ('interpretation', ['Republicans vs democrats']), ('textbook', ['Republicans vs democrats']), ('gonzaga', ['Republicans vs democrats'])]"
laurenboebert,2023-03-26 16:46:45+00:00,4,Republicans vs democrats,0.5240106,negative,0.6726556420326233,anger,0.7042089104652405,1.0,American/economics/health,0.3257565,"If the media and the Left aren’t coming after you, are you really even fighting?",medium left coming fighting,"[('medium', [4, 1]), ('left', [4, 1]), ('coming', [4, 1]), ('fighting', [1, 4])]","[('medium', ['Republicans vs democrats', 'American/economics/health']), ('left', ['Republicans vs democrats', 'American/economics/health']), ('coming', ['Republicans vs democrats', 'American/economics/health']), ('fighting', ['American/economics/health', 'Republicans vs democrats'])]"
laurenboebert,2023-03-26 19:39:16+00:00,4,Republicans vs democrats,0.9021275,negative,0.855390191078186,anger,0.6203029751777649,3.0,News/radio/livestream,0.060306527,"The Biden White House even pushed Meta to censor vaccine critics on WhatsApp. None of this is okay. When the government is pushing private companies to censor speech, that is a clear violation of the First Amendment.",biden white house pushed meta censor vaccine critic whatsapp okay government pushing private company censor speech clear violation amendment,"[('biden', [4]), ('speech', [4]), ('clear', [4]), ('house', [4]), ('government', [4]), ('amendment', [4]), ('white', [4]), ('company', [4]), ('vaccine', [4]), ('pushing', [4]), ('critic', [4]), ('okay', [4, 3]), ('censor', [4]), ('private', [4]), ('violation', [4]), ('meta', [4]), ('pushed', [4]), ('whatsapp', [3])]","[('biden', ['Republicans vs democrats']), ('speech', ['Republicans vs democrats']), ('clear', ['Republicans vs democrats']), ('house', ['Republicans vs democrats']), ('government', ['Republicans vs democrats']), ('amendment', ['Republicans vs democrats']), ('white', ['Republicans vs democrats']), ('company', ['Republicans vs democrats']), ('vaccine', ['Republicans vs democrats']), ('pushing', ['Republicans vs democrats']), ('critic', ['Republicans vs democrats']), ('okay', ['Republicans vs democrats', 'News/radio/livestream']), ('censor', ['Republicans vs democrats']), ('private', ['Republicans vs democrats']), ('violation', ['Republicans vs democrats']), ('meta', ['Republicans vs democrats']), ('pushed', ['Republicans vs democrats']), ('whatsapp', ['News/radio/livestream'])]"
brianschatz,2023-03-26 20:50:45+00:00,4,Republicans vs democrats,0.51446784,neutral,0.5916982889175415,anticipation,0.3061259686946869,7.0,Abortion/rights/guns,0.40198234,I see that @CoryBooker is not online right now so I’m personally committing to a Cory Booker thank your donation!,online right personally committing cory booker thank donation,"[('personally', [4]), ('right', [7, 4]), ('online', [4]), ('thank', [7, 4]), ('committing', [4]), ('donation', [4]), ('booker', [7]), ('cory', [7])]","[('personally', ['Republicans vs democrats']), ('right', ['Abortion/rights/guns', 'Republicans vs democrats']), ('online', ['Republicans vs democrats']), ('thank', ['Abortion/rights/guns', 'Republicans vs democrats']), ('committing', ['Republicans vs democrats']), ('donation', ['Republicans vs democrats']), ('booker', ['Abortion/rights/guns']), ('cory', ['Abortion/rights/guns'])]"
laurenboebert,2023-03-26 21:58:16+00:00,4,Republicans vs democrats,0.352279,negative,0.8377997875213623,anger,0.6799944639205933,2.0,War,0.34310153,Illegals have more rights than citizens. Squatters have more rights than homeowners. Deport the illegals. Evict the squatters.,illegals right citizen squatter right homeowner deport illegals evict squatter,"[('citizen', [2, 4]), ('right', [2, 4]), ('illegals', [2, 4]), ('deport', [1]), ('evict', [2]), ('homeowner', [1]), ('squatter', [4])]","[('citizen', ['War', 'Republicans vs democrats']), ('right', ['War', 'Republicans vs democrats']), ('illegals', ['War', 'Republicans vs democrats']), ('deport', ['American/economics/health']), ('evict', ['War']), ('homeowner', ['American/economics/health']), ('squatter', ['Republicans vs democrats'])]"
NRSC,2023-03-26 22:59:33+00:00,4,Republicans vs democrats,0.64281017,neutral,0.867944598197937,anger,0.553421139717102,3.0,News/radio/livestream,0.2629859,RT @tedcruz: Is Joe Biden contractually obligated to praise China at least once a week?,joe biden contractually obligated praise china week,"[('biden', [4]), ('week', [4]), ('joe', [4]), ('china', [4]), ('praise', [4]), ('obligated', [3]), ('contractually', [3])]","[('biden', ['Republicans vs democrats']), ('week', ['Republicans vs democrats']), ('joe', ['Republicans vs democrats']), ('china', ['Republicans vs democrats']), ('praise', ['Republicans vs democrats']), ('obligated', ['News/radio/livestream']), ('contractually', ['News/radio/livestream'])]"
RepSlotkin,2023-03-27 05:00:56+00:00,4,Republicans vs democrats,0.43800285,negative,0.8000741004943848,anger,0.5434279441833496,1.0,American/economics/health,0.2747428,"I urge Israeli leaders, including Prime Minister Netanyahu, to listen to the overwhelming public opposition to these planned changes. Continuing on the current track is unsustainable, as the events of this weekend have made clear.",urge israeli leader including prime minister netanyahu listen overwhelming public opposition planned change continuing current track unsustainable event weekend clear,"[('current', [4, 1]), ('israeli', [4]), ('clear', [4, 1]), ('track', [1, 4]), ('event', [4, 5]), ('minister', [5, 4]), ('public', [4, 5]), ('weekend', [5, 4]), ('including', [1, 4]), ('change', [1, 4]), ('urge', [1, 5]), ('leader', [5, 4]), ('planned', [4, 1]), ('netanyahu', [4]), ('prime', [5]), ('listen', [4, 5]), ('continuing', [1, 5]), ('opposition', [4, 1]), ('overwhelming', [4, 1]), ('unsustainable', [1])]","[('current', ['Republicans vs democrats', 'American/economics/health']), ('israeli', ['Republicans vs democrats']), ('clear', ['Republicans vs democrats', 'American/economics/health']), ('track', ['American/economics/health', 'Republicans vs democrats']), ('event', ['Republicans vs democrats', 'Border/community/family']), ('minister', ['Border/community/family', 'Republicans vs democrats']), ('public', ['Republicans vs democrats', 'Border/community/family']), ('weekend', ['Border/community/family', 'Republicans vs democrats']), ('including', ['American/economics/health', 'Republicans vs democrats']), ('change', ['American/economics/health', 'Republicans vs democrats']), ('urge', ['American/economics/health', 'Border/community/family']), ('leader', ['Border/community/family', 'Republicans vs democrats']), ('planned', ['Republicans vs democrats', 'American/economics/health']), ('netanyahu', ['Republicans vs democrats']), ('prime', ['Border/community/family']), ('listen', ['Republicans vs democrats', 'Border/community/family']), ('continuing', ['American/economics/health', 'Border/community/family']), ('opposition', ['Republicans vs democrats', 'American/economics/health']), ('overwhelming', ['Republicans vs democrats', 'American/economics/health']), ('unsustainable', ['American/economics/health'])]"
thedailybeast,2023-03-27 14:00:12+00:00,4,Republicans vs democrats,0.6845075,neutral,0.7682518362998962,anticipation,0.3615793287754059,2.0,War,0.14246258,Sen. Rick Scott is running again. But leading state Democrats have been crickets about whether or not they’re interested in going against him. https://t.co/J8l7iNAA34,sen rick scott running leading state democrat cricket interested going,"[('state', [4, 2]), ('going', [4, 2]), ('leading', [4]), ('running', [4, 2]), ('democrat', [4, 2]), ('scott', [4, 3]), ('rick', [3]), ('sen', [4, 2]), ('interested', [4, 2]), ('cricket', [2])]","[('state', ['Republicans vs democrats', 'War']), ('going', ['Republicans vs democrats', 'War']), ('leading', ['Republicans vs democrats']), ('running', ['Republicans vs democrats', 'War']), ('democrat', ['Republicans vs democrats', 'War']), ('scott', ['Republicans vs democrats', 'News/radio/livestream']), ('rick', ['News/radio/livestream']), ('sen', ['Republicans vs democrats', 'War']), ('interested', ['Republicans vs democrats', 'War']), ('cricket', ['War'])]"
jonathanvswan,2023-03-27 14:26:59+00:00,4,Republicans vs democrats,0.480902,neutral,0.7028439044952393,anger,0.5532399415969849,3.0,News/radio/livestream,0.2568286,Set aside the clicky headline and whatever your views are of WaPo and the author. The most important distinction is b/w the false idea of objectivity-the absurd notion that journalists don’t have political opinions-&amp; an objectivity of method /verification. https://t.co/6VsYzvMNEE,set aside clicky headline view wapo author important distinction   false idea objectivity absurd notion journalist political opinion objectivity method verification,"[('political', [4, 6]), ('journalist', [4, 6]), ('view', [4, 6]), ('idea', [4, 6]), ('important', [4, 6]), ('opinion', [4, 6]), ('set', [4, 6]), ('false', [4]), ('absurd', [4]), ('author', [3, 6]), ('headline', [4, 6]), ('method', [3, 2]), ('verification', [6]), ('distinction', [3]), ('wapo', [4]), ('aside', [4, 2]), ('notion', [2, 6]), ('objectivity', [3]), ('clicky', [3])]","[('political', ['Republicans vs democrats', 'Election/debate']), ('journalist', ['Republicans vs democrats', 'Election/debate']), ('view', ['Republicans vs democrats', 'Election/debate']), ('idea', ['Republicans vs democrats', 'Election/debate']), ('important', ['Republicans vs democrats', 'Election/debate']), ('opinion', ['Republicans vs democrats', 'Election/debate']), ('set', ['Republicans vs democrats', 'Election/debate']), ('false', ['Republicans vs democrats']), ('absurd', ['Republicans vs democrats']), ('author', ['News/radio/livestream', 'Election/debate']), ('headline', ['Republicans vs democrats', 'Election/debate']), ('method', ['News/radio/livestream', 'War']), ('verification', ['Election/debate']), ('distinction', ['News/radio/livestream']), ('wapo', ['Republicans vs democrats']), ('aside', ['Republicans vs democrats', 'War']), ('notion', ['War', 'Election/debate']), ('objectivity', ['News/radio/livestream']), ('clicky', ['News/radio/livestream'])]"
AP_Politics,2023-03-27 14:38:05+00:00,4,Republicans vs democrats,0.8332027,neutral,0.7993778586387634,fear,0.8642421960830688,6.0,Election/debate,0.13792421,"Republican Florida Gov. Ron DeSantis’ allies are gaining confidence in his White House prospects as former President Donald Trump’s legal woes mount. Trump is facing possible criminal charges in New York, Georgia and Washington. https://t.co/e7pA0fPIcm",republican florida gov ron desantis ally gaining confidence white house prospect president donald trump legal woe mount trump facing possible criminal charge york georgia washington,"[('house', [4, 6]), ('donald', [4, 6]), ('trump', [4, 6]), ('president', [4, 6]), ('republican', [4, 6]), ('criminal', [4]), ('washington', [4, 6]), ('desantis', [4, 6]), ('florida', [4, 6]), ('white', [4, 6]), ('york', [4, 6]), ('possible', [4, 6]), ('charge', [4, 6]), ('legal', [4]), ('facing', [4, 6]), ('confidence', [4]), ('ally', [4, 6]), ('gov', [4, 6]), ('gaining', [6]), ('georgia', [4, 6]), ('ron', [4, 6]), ('mount', [4, 6]), ('prospect', [4]), ('woe', [4])]","[('house', ['Republicans vs democrats', 'Election/debate']), ('donald', ['Republicans vs democrats', 'Election/debate']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('president', ['Republicans vs democrats', 'Election/debate']), ('republican', ['Republicans vs democrats', 'Election/debate']), ('criminal', ['Republicans vs democrats']), ('washington', ['Republicans vs democrats', 'Election/debate']), ('desantis', ['Republicans vs democrats', 'Election/debate']), ('florida', ['Republicans vs democrats', 'Election/debate']), ('white', ['Republicans vs democrats', 'Election/debate']), ('york', ['Republicans vs democrats', 'Election/debate']), ('possible', ['Republicans vs democrats', 'Election/debate']), ('charge', ['Republicans vs democrats', 'Election/debate']), ('legal', ['Republicans vs democrats']), ('facing', ['Republicans vs democrats', 'Election/debate']), ('confidence', ['Republicans vs democrats']), ('ally', ['Republicans vs democrats', 'Election/debate']), ('gov', ['Republicans vs democrats', 'Election/debate']), ('gaining', ['Election/debate']), ('georgia', ['Republicans vs democrats', 'Election/debate']), ('ron', ['Republicans vs democrats', 'Election/debate']), ('mount', ['Republicans vs democrats', 'Election/debate']), ('prospect', ['Republicans vs democrats']), ('woe', ['Republicans vs democrats'])]"
