username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
tvrecapsreviews,2023-10-05 00:39:06+00:00,7,Abortion/rights/guns,0.601198,neutral,0.9363778233528136,"{'neutral': 0.9363778233528137, 'positive': 0.055858492851257324, 'negative': 0.007763706613332033}",anticipation,0.7250024080276489,"{'anticipation': 0.7250024080276489, 'joy': 0.08575832098722458, 'optimism': 0.06603438407182693, 'surprise': 0.036600276827812195, 'disgust': 0.02311239391565323, 'trust': 0.020987054333090782, 'anger': 0.018813055008649826, 'fear': 0.008326510898768902, 'pessimism': 0.006819593254476786, 'sadness': 0.0053718783892691135, 'love': 0.0031741317361593246}",5.0,Border/community/family,0.2184221,Former Civil Rights Prosecutor Susan K. DeClercq Confirmed as Judge for Eastern District of Michigan https://t.co/Gwt5HSVDhX #USPolitics #Politics #USNews #Biden #Judges #Judicial #Senate #SusanDeClercq #Michigan https://t.co/RhUOjj5hj3,civil right prosecutor susan  declercq confirmed judge eastern district michigan,"[('confirmed', [7, 4]), ('eastern', [5]), ('right', [7, 4]), ('civil', [7, 5]), ('michigan', [7, 5]), ('prosecutor', [4]), ('district', [7, 5]), ('judge', [7, 4]), ('susan', [5]), ('declercq', [7])]","[('confirmed', ['Abortion/rights/guns', 'Republicans vs democrats']), ('eastern', ['Border/community/family']), ('right', ['Abortion/rights/guns', 'Republicans vs democrats']), ('civil', ['Abortion/rights/guns', 'Border/community/family']), ('michigan', ['Abortion/rights/guns', 'Border/community/family']), ('prosecutor', ['Republicans vs democrats']), ('district', ['Abortion/rights/guns', 'Border/community/family']), ('judge', ['Abortion/rights/guns', 'Republicans vs democrats']), ('susan', ['Border/community/family']), ('declercq', ['Abortion/rights/guns'])]"
CollinRugg,2023-10-05 01:36:12+00:00,7,Abortion/rights/guns,0.62770975,neutral,0.5418930649757385,"{'neutral': 0.5418930649757385, 'negative': 0.36469000577926636, 'positive': 0.09341691434383392}",anger,0.6022020578384399,"{'anger': 0.6022020578384399, 'disgust': 0.24735921621322632, 'joy': 0.08141198754310608, 'optimism': 0.03733713552355766, 'anticipation': 0.011686202138662338, 'sadness': 0.006242269650101662, 'surprise': 0.004061895422637463, 'pessimism': 0.003635757602751255, 'fear': 0.0025165656115859747, 'trust': 0.002199911279603839, 'love': 0.0013469891855493188}",5.0,Border/community/family,0.14684401,"NEW: Candace Owens shuts down woke gender activist who confronts her over her “transgender” comments. This is how it’s done 🔥 Activist: “What do you have to say to the trans students on this campus who feel victimized by your presence here?” Owens: “Life's tough. Get a helmet, man. I'm too pregnant for this.” Amazing.",candace owen shuts woke gender activist confronts transgender comment activist trans student campus feel victimized presence owen life  tough helmet man pregnant amazing,"[('comment', [2, 1]), ('man', [2, 7]), ('activist', [7, 2]), ('amazing', [5, 7]), ('campus', [7]), ('candace', [7]), ('confronts', [7]), ('feel', [7, 5]), ('gender', [7, 2]), ('helmet', [7]), ('life', [7, 5]), ('owen', [7]), ('pregnant', [7, 2]), ('presence', [5]), ('shuts', [1]), ('student', [7, 5]), ('tough', [5, 7]), ('trans', [7, 2]), ('transgender', [7, 2]), ('victimized', [7]), ('woke', [2, 1])]","[('comment', ['War', 'American/economics/health']), ('man', ['War', 'Abortion/rights/guns']), ('activist', ['Abortion/rights/guns', 'War']), ('amazing', ['Border/community/family', 'Abortion/rights/guns']), ('campus', ['Abortion/rights/guns']), ('candace', ['Abortion/rights/guns']), ('confronts', ['Abortion/rights/guns']), ('feel', ['Abortion/rights/guns', 'Border/community/family']), ('gender', ['Abortion/rights/guns', 'War']), ('helmet', ['Abortion/rights/guns']), ('life', ['Abortion/rights/guns', 'Border/community/family']), ('owen', ['Abortion/rights/guns']), ('pregnant', ['Abortion/rights/guns', 'War']), ('presence', ['Border/community/family']), ('shuts', ['American/economics/health']), ('student', ['Abortion/rights/guns', 'Border/community/family']), ('tough', ['Border/community/family', 'Abortion/rights/guns']), ('trans', ['Abortion/rights/guns', 'War']), ('transgender', ['Abortion/rights/guns', 'War']), ('victimized', ['Abortion/rights/guns']), ('woke', ['War', 'American/economics/health'])]"
SenatorBaldwin,2023-10-05 03:26:00+00:00,7,Abortion/rights/guns,0.46553677,positive,0.5650238990783691,"{'positive': 0.5650238990783691, 'neutral': 0.3883618116378784, 'negative': 0.04661433771252632}",optimism,0.7374417185783386,"{'optimism': 0.7374417185783386, 'anger': 0.09538043290376663, 'joy': 0.06831197440624237, 'trust': 0.03174551576375961, 'anticipation': 0.02218392863869667, 'disgust': 0.021210456266999245, 'fear': 0.01062003057450056, 'love': 0.00613724160939455, 'pessimism': 0.0026526537258177996, 'sadness': 0.0022344670724123716, 'surprise': 0.00208161654882133}",1.0,American/economics/health,0.37102735,"Trans kids deserve to feel safe and welcome in Wisconsin, not discriminated against. They deserve the freedom to just be kids, play sports, and get the health care they need, all without politicians butting in. Thanks for standing up for LGBTQ+ kids, @GovEvers.",trans kid deserve feel safe welcome wisconsin discriminated deserve freedom kid play sport health care need politician butting thanks standing lgbtq kid,"[('freedom', [7, 5]), ('need', [1, 7]), ('feel', [1, 7]), ('trans', [7]), ('safe', [1, 7]), ('care', [1, 7]), ('politician', [7, 1]), ('health', [1, 7]), ('kid', [1, 7]), ('welcome', [7, 5]), ('sport', [7, 5]), ('standing', [7, 1]), ('wisconsin', [7, 1]), ('deserve', [1, 7]), ('thanks', [1, 5]), ('play', [7, 1]), ('lgbtq', [7, 5]), ('butting', [7]), ('discriminated', [5])]","[('freedom', ['Abortion/rights/guns', 'Border/community/family']), ('need', ['American/economics/health', 'Abortion/rights/guns']), ('feel', ['American/economics/health', 'Abortion/rights/guns']), ('trans', ['Abortion/rights/guns']), ('safe', ['American/economics/health', 'Abortion/rights/guns']), ('care', ['American/economics/health', 'Abortion/rights/guns']), ('politician', ['Abortion/rights/guns', 'American/economics/health']), ('health', ['American/economics/health', 'Abortion/rights/guns']), ('kid', ['American/economics/health', 'Abortion/rights/guns']), ('welcome', ['Abortion/rights/guns', 'Border/community/family']), ('sport', ['Abortion/rights/guns', 'Border/community/family']), ('standing', ['Abortion/rights/guns', 'American/economics/health']), ('wisconsin', ['Abortion/rights/guns', 'American/economics/health']), ('deserve', ['American/economics/health', 'Abortion/rights/guns']), ('thanks', ['American/economics/health', 'Border/community/family']), ('play', ['Abortion/rights/guns', 'American/economics/health']), ('lgbtq', ['Abortion/rights/guns', 'Border/community/family']), ('butting', ['Abortion/rights/guns']), ('discriminated', ['Border/community/family'])]"
WashTimesOpEd,2023-10-05 03:38:42+00:00,7,Abortion/rights/guns,0.7807526,negative,0.6623109579086304,"{'negative': 0.6623109579086304, 'neutral': 0.32271653413772583, 'positive': 0.0149725042283535}",disgust,0.5300163626670837,"{'disgust': 0.5300163626670837, 'anger': 0.42735543847084045, 'sadness': 0.020423099398612976, 'fear': 0.009182886220514774, 'pessimism': 0.005345106590539217, 'anticipation': 0.004159887786954641, 'surprise': 0.002096795942634344, 'optimism': 0.0005112583748996258, 'joy': 0.0005017964285798371, 'trust': 0.0002813820610754192, 'love': 0.0001259960263269022}",1.0,American/economics/health,0.031367082,Government evades the Constitution https://t.co/mUHISPWL6d,government evades constitution,"[('government', [7]), ('constitution', [7]), ('evades', [7])]","[('government', ['Abortion/rights/guns']), ('constitution', ['Abortion/rights/guns']), ('evades', ['Abortion/rights/guns'])]"
TheDailySledge,2023-10-05 03:42:59+00:00,7,Abortion/rights/guns,0.5112151,negative,0.8120973706245422,"{'negative': 0.8120973706245422, 'neutral': 0.17785853147506714, 'positive': 0.010044096037745476}",anger,0.6088258624076843,"{'anger': 0.6088258624076843, 'disgust': 0.38050365447998047, 'sadness': 0.005243611056357622, 'fear': 0.0020385808311402798, 'pessimism': 0.0016408436931669712, 'anticipation': 0.0008255744469352067, 'surprise': 0.00044026123941875994, 'optimism': 0.00019388305372558534, 'joy': 0.00014213385293260217, 'trust': 9.745101124281064e-05, 'love': 4.813283521798439e-05}",2.0,War,0.2595943,@kangaroos991 That would only happen if the #Republicans have always cheated before by denying voters their right to vote where it suits them.....,happen cheated denying voter right vote suit,"[('vote', [7, 2]), ('happen', [2, 7]), ('right', [7, 2]), ('voter', [7, 2]), ('denying', [7, 2]), ('suit', [2, 5]), ('cheated', [5])]","[('vote', ['Abortion/rights/guns', 'War']), ('happen', ['War', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'War']), ('voter', ['Abortion/rights/guns', 'War']), ('denying', ['Abortion/rights/guns', 'War']), ('suit', ['War', 'Border/community/family']), ('cheated', ['Border/community/family'])]"
davidmweissman,2023-10-05 03:58:40+00:00,7,Abortion/rights/guns,0.7700282,negative,0.941526472568512,"{'negative': 0.941526472568512, 'neutral': 0.05234479904174805, 'positive': 0.0061287409625947475}",anger,0.6711205840110779,"{'anger': 0.6711205840110779, 'disgust': 0.3177671730518341, 'sadness': 0.007266581524163485, 'fear': 0.0016715917736291885, 'pessimism': 0.001177660538814962, 'anticipation': 0.0003510931273922324, 'surprise': 0.00021334472694434226, 'joy': 0.00014285880024544895, 'optimism': 0.00014150045171845704, 'trust': 7.468747935490683e-05, 'love': 7.287556945811957e-05}",4.0,Republicans vs democrats,0.15478675,Why does Trump hate Military members and veterans? He attacks us left and right any chance he gets.,trump hate military member veteran attack left right chance,"[('attack', [7, 4]), ('military', [7]), ('hate', [7, 4]), ('trump', [4, 7]), ('right', [7, 4]), ('member', [7, 4]), ('left', [7, 4]), ('veteran', [7]), ('chance', [7, 4])]","[('attack', ['Abortion/rights/guns', 'Republicans vs democrats']), ('military', ['Abortion/rights/guns']), ('hate', ['Abortion/rights/guns', 'Republicans vs democrats']), ('trump', ['Republicans vs democrats', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'Republicans vs democrats']), ('member', ['Abortion/rights/guns', 'Republicans vs democrats']), ('left', ['Abortion/rights/guns', 'Republicans vs democrats']), ('veteran', ['Abortion/rights/guns']), ('chance', ['Abortion/rights/guns', 'Republicans vs democrats'])]"
jaywolin,2023-10-05 03:59:11+00:00,7,Abortion/rights/guns,0.3886356,neutral,0.5144832134246826,"{'neutral': 0.5144832134246826, 'positive': 0.3775303363800049, 'negative': 0.1079864501953125}",optimism,0.5409339070320129,"{'optimism': 0.5409339070320129, 'anticipation': 0.27939262986183167, 'joy': 0.11385254561901093, 'trust': 0.0377374030649662, 'anger': 0.009078326635062695, 'surprise': 0.006985622923821211, 'disgust': 0.004618150182068348, 'pessimism': 0.0025609920267015696, 'love': 0.0019472809508442879, 'sadness': 0.0015568163944408298, 'fear': 0.0013363347388803959}",4.0,Republicans vs democrats,0.23945212,Well it would be nice if some sane #Republicans and #Democrats came together to vote on a moderate speaker so we could pass some legislation. I’m just saying. It could be a moment.,nice sane came vote moderate speaker pas legislation saying moment,"[('vote', [7, 4]), ('came', [4, 7]), ('speaker', [4, 7]), ('saying', [2, 4]), ('pas', [7, 2]), ('moment', [7, 2]), ('nice', [2, 4]), ('legislation', [7]), ('moderate', [2, 7]), ('sane', [3])]","[('vote', ['Abortion/rights/guns', 'Republicans vs democrats']), ('came', ['Republicans vs democrats', 'Abortion/rights/guns']), ('speaker', ['Republicans vs democrats', 'Abortion/rights/guns']), ('saying', ['War', 'Republicans vs democrats']), ('pas', ['Abortion/rights/guns', 'War']), ('moment', ['Abortion/rights/guns', 'War']), ('nice', ['War', 'Republicans vs democrats']), ('legislation', ['Abortion/rights/guns']), ('moderate', ['War', 'Abortion/rights/guns']), ('sane', ['News/radio/livestream'])]"
bmcarthur17,2023-10-05 04:10:12+00:00,7,Abortion/rights/guns,0.7616842,positive,0.8886559009552002,"{'positive': 0.8886559009552002, 'neutral': 0.10510668903589249, 'negative': 0.006237386260181665}",optimism,0.7848246097564697,"{'optimism': 0.7848246097564697, 'joy': 0.17656178772449493, 'trust': 0.019150756299495697, 'anticipation': 0.014010518789291382, 'love': 0.0023857401683926582, 'fear': 0.000945822277572006, 'surprise': 0.0008817883208394051, 'anger': 0.0004523646493908018, 'pessimism': 0.00030448369216173887, 'sadness': 0.00024347221187781543, 'disgust': 0.00023862303351052105}",8.0,Infrastructure/job/energy,0.19872233,"@LqLana Like every other generation of young people, GenZ want the freedom to choose, and feel safe and supported. Voting for Biden gives you that power. Democracy matters. LET'S GO!!! #Biden2024 #FreshResists https://t.co/2r4fvQzwRH",like generation young people genz want freedom choose feel safe supported voting biden give power democracy matter let,"[('biden', [7, 8]), ('democracy', [7, 8]), ('freedom', [7]), ('let', [7, 8]), ('people', [7, 8]), ('like', [7, 8]), ('power', [7, 8]), ('feel', [7]), ('safe', [7, 8]), ('want', [7, 8]), ('voting', [7]), ('supported', [7, 8]), ('generation', [7, 8]), ('young', [7, 8]), ('matter', [7, 8]), ('give', [7, 8]), ('choose', [7]), ('genz', [8])]","[('biden', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('democracy', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('freedom', ['Abortion/rights/guns']), ('let', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('people', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('like', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('power', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('feel', ['Abortion/rights/guns']), ('safe', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('want', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('voting', ['Abortion/rights/guns']), ('supported', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('generation', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('young', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('matter', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('give', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('choose', ['Abortion/rights/guns']), ('genz', ['Infrastructure/job/energy'])]"
AaronParnas,2023-10-05 04:47:28+00:00,7,Abortion/rights/guns,0.8904446,negative,0.8632315397262573,"{'negative': 0.8632315397262573, 'neutral': 0.12284176796674728, 'positive': 0.013926650397479534}",anger,0.725611686706543,"{'anger': 0.725611686706543, 'disgust': 0.24199575185775757, 'sadness': 0.011084089986979961, 'pessimism': 0.008034421131014824, 'optimism': 0.005211410578340292, 'anticipation': 0.0045219287276268005, 'fear': 0.0015356605872511864, 'trust': 0.00085264298832044, 'surprise': 0.0005092621431685984, 'joy': 0.00047759426524862647, 'love': 0.0001656363601796329}",4.0,Republicans vs democrats,0.015666567,Don't ever let Republicans tell you that Democrats cause dysfunction. It's simple not true.,let republican tell democrat dysfunction simple true,"[('let', [7]), ('republican', [7]), ('simple', [7]), ('tell', [7]), ('democrat', [7]), ('true', [7]), ('dysfunction', [7])]","[('let', ['Abortion/rights/guns']), ('republican', ['Abortion/rights/guns']), ('simple', ['Abortion/rights/guns']), ('tell', ['Abortion/rights/guns']), ('democrat', ['Abortion/rights/guns']), ('true', ['Abortion/rights/guns']), ('dysfunction', ['Abortion/rights/guns'])]"
WashTimesOpEd,2023-10-05 06:23:59+00:00,7,Abortion/rights/guns,0.8537204,neutral,0.8289352655410767,"{'neutral': 0.8289352655410767, 'negative': 0.15082450211048126, 'positive': 0.020240159705281258}",anticipation,0.3826687932014465,"{'anticipation': 0.38266879320144653, 'sadness': 0.3043769299983978, 'pessimism': 0.1118534654378891, 'disgust': 0.053683143109083176, 'optimism': 0.04127440229058266, 'fear': 0.027477381750941277, 'surprise': 0.02485954761505127, 'joy': 0.023009568452835083, 'anger': 0.01657906174659729, 'trust': 0.01121558528393507, 'love': 0.003002106910571456}",6.0,Election/debate,0.020997105,Let's talk about a pair of deceased U.S. lawmakers. https://t.co/I3n6FEnTVA,let talk pair deceased  lawmaker,"[('let', [7]), ('pair', [7]), ('talk', [7]), ('lawmaker', [7]), ('deceased', [7])]","[('let', ['Abortion/rights/guns']), ('pair', ['Abortion/rights/guns']), ('talk', ['Abortion/rights/guns']), ('lawmaker', ['Abortion/rights/guns']), ('deceased', ['Abortion/rights/guns'])]"
