username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
RobertKennedyJr,2023-06-04 00:46:50+00:00,4,Republicans vs democrats,0.8322836,neutral,0.7756978869438171,"{'neutral': 0.7756978869438171, 'positive': 0.12132217735052109, 'negative': 0.10297998785972595}",anticipation,0.4253844320774078,"{'anticipation': 0.42538443207740784, 'disgust': 0.18541668355464935, 'anger': 0.1350695788860321, 'optimism': 0.08093307912349701, 'fear': 0.0675155520439148, 'surprise': 0.03376386687159538, 'pessimism': 0.021354569122195244, 'joy': 0.01997542567551136, 'trust': 0.01910286769270897, 'sadness': 0.009501589462161064, 'love': 0.0019823627080768347}",not-hate,0.9988032579421996,"{'not-hate': 0.9988032579421997, 'hate': 0.001196697005070746}",non-offensive,0.8474730849266052,"{'non-offensive': 0.8474730849266052, 'offensive': 0.15252694487571716}",2.0,War,0.12811376,"Of all public officials, Dr. Mandy Cohen was one of the most strident and extreme in pushing mandates, lockdowns, and masks during the pandemic. And now, according to the NYT, she will be President Biden’s choice for CDC director. https://t.co/2y6iDQJ9uU",public official  mandy cohen strident extreme pushing mandate lockdown mask pandemic according nyt president bidens choice cdc director,"[('official', [4]), ('according', [4]), ('president', [4, 2]), ('bidens', [4, 2]), ('public', [4]), ('pandemic', [4]), ('pushing', [4, 2]), ('choice', [4, 2]), ('director', [4]), ('cdc', [4]), ('mandate', [2, 4]), ('mask', [4, 2]), ('extreme', [4]), ('nyt', [4]), ('lockdown', [2]), ('cohen', [4]), ('strident', [4]), ('mandy', [4])]","[('official', ['Republicans vs democrats']), ('according', ['Republicans vs democrats']), ('president', ['Republicans vs democrats', 'War']), ('bidens', ['Republicans vs democrats', 'War']), ('public', ['Republicans vs democrats']), ('pandemic', ['Republicans vs democrats']), ('pushing', ['Republicans vs democrats', 'War']), ('choice', ['Republicans vs democrats', 'War']), ('director', ['Republicans vs democrats']), ('cdc', ['Republicans vs democrats']), ('mandate', ['War', 'Republicans vs democrats']), ('mask', ['Republicans vs democrats', 'War']), ('extreme', ['Republicans vs democrats']), ('nyt', ['Republicans vs democrats']), ('lockdown', ['War']), ('cohen', ['Republicans vs democrats']), ('strident', ['Republicans vs democrats']), ('mandy', ['Republicans vs democrats'])]"
jordandavidx,2023-06-04 02:13:14+00:00,4,Republicans vs democrats,0.45359215,negative,0.8895276784896851,"{'negative': 0.8895276784896851, 'neutral': 0.10536161810159683, 'positive': 0.005110704805701971}",anger,0.669829249382019,"{'anger': 0.669829249382019, 'disgust': 0.31867167353630066, 'fear': 0.0057117510586977005, 'sadness': 0.0018862488213926554, 'anticipation': 0.0012752533657476306, 'surprise': 0.0009145906078629196, 'pessimism': 0.0007809856324456632, 'joy': 0.0003693086910061538, 'optimism': 0.000304526329273358, 'trust': 0.0001554885384393856, 'love': 0.00010095721518155187}",not-hate,0.9861934781074524,"{'not-hate': 0.9861934781074524, 'hate': 0.013806501403450966}",offensive,0.5053906440734863,"{'offensive': 0.5053906440734863, 'non-offensive': 0.49460938572883606}",6.0,Election/debate,0.27517155,🚨BREAKING🚨 @WHDLASD just brutalized and arrested 3 queer volunteers at #wehopride. The Sheriffs were making fun of the booth and the volunteers responded “This is why we don’t like cops at Pride” The sheriffs then attacked them and are filing bogus charges. Will update here 🧵 https://t.co/kcuSrLZcUs,brutalized arrested queer volunteer sheriff making fun booth volunteer responded like cop pride sheriff attacked filing bogus charge update,"[('update', [6, 4]), ('arrested', [4, 5]), ('like', [4, 6]), ('making', [6, 4]), ('charge', [4, 6]), ('fun', [6, 5]), ('filing', [4]), ('sheriff', [4]), ('bogus', [4]), ('cop', [4, 5]), ('booth', [6]), ('pride', [5]), ('queer', [3]), ('responded', [5, 6]), ('attacked', [4, 5]), ('volunteer', [6]), ('brutalized', [5])]","[('update', ['Election/debate', 'Republicans vs democrats']), ('arrested', ['Republicans vs democrats', 'Border/community/family']), ('like', ['Republicans vs democrats', 'Election/debate']), ('making', ['Election/debate', 'Republicans vs democrats']), ('charge', ['Republicans vs democrats', 'Election/debate']), ('fun', ['Election/debate', 'Border/community/family']), ('filing', ['Republicans vs democrats']), ('sheriff', ['Republicans vs democrats']), ('bogus', ['Republicans vs democrats']), ('cop', ['Republicans vs democrats', 'Border/community/family']), ('booth', ['Election/debate']), ('pride', ['Border/community/family']), ('queer', ['News/radio/livestream']), ('responded', ['Border/community/family', 'Election/debate']), ('attacked', ['Republicans vs democrats', 'Border/community/family']), ('volunteer', ['Election/debate']), ('brutalized', ['Border/community/family'])]"
RobertKennedyJr,2023-06-04 13:53:53+00:00,4,Republicans vs democrats,0.6318093,neutral,0.9342108368873596,"{'neutral': 0.9342108368873596, 'positive': 0.05560481175780296, 'negative': 0.010184288024902344}",anticipation,0.5033510327339172,"{'anticipation': 0.5033510327339172, 'optimism': 0.2150011956691742, 'fear': 0.08786693215370178, 'pessimism': 0.044837597757577896, 'disgust': 0.03959633409976959, 'sadness': 0.031084328889846802, 'trust': 0.028508076444268227, 'anger': 0.024973975494503975, 'surprise': 0.012542016804218292, 'joy': 0.010321738198399544, 'love': 0.0019167745485901833}",not-hate,0.997198224067688,"{'not-hate': 0.997198224067688, 'hate': 0.002801822265610099}",non-offensive,0.931722104549408,"{'non-offensive': 0.931722104549408, 'offensive': 0.06827785819768906}",5.0,Border/community/family,0.2929966,"RT @I spoke with @RobertKennedyJr on contrarian indicators in both finance &amp; foreign policy, specifically the war in Ukraine @thescalesummit https://t.co/l3jXPCS8GC",spoke contrarian indicator finance foreign policy specifically war ukraine,"[('specifically', [4]), ('war', [5, 4]), ('ukraine', [4, 5]), ('spoke', [4, 5]), ('policy', [4, 5]), ('finance', [4]), ('foreign', [4, 5]), ('indicator', [4]), ('contrarian', [5])]","[('specifically', ['Republicans vs democrats']), ('war', ['Border/community/family', 'Republicans vs democrats']), ('ukraine', ['Republicans vs democrats', 'Border/community/family']), ('spoke', ['Republicans vs democrats', 'Border/community/family']), ('policy', ['Republicans vs democrats', 'Border/community/family']), ('finance', ['Republicans vs democrats']), ('foreign', ['Republicans vs democrats', 'Border/community/family']), ('indicator', ['Republicans vs democrats']), ('contrarian', ['Border/community/family'])]"
GuntherEagleman,2023-06-04 15:59:58+00:00,4,Republicans vs democrats,0.87482095,negative,0.9292933344841005,"{'negative': 0.9292933344841003, 'neutral': 0.06257663667201996, 'positive': 0.00813003908842802}",anger,0.7305123209953308,"{'anger': 0.7305123209953308, 'disgust': 0.26511505246162415, 'sadness': 0.0016776482807472348, 'fear': 0.0008560265996493399, 'pessimism': 0.00048025112482719123, 'anticipation': 0.00046135904267430305, 'surprise': 0.00037076472654007375, 'joy': 0.00022618983348365873, 'optimism': 0.00014096053200773895, 'trust': 8.999338024295866e-05, 'love': 6.942546315258369e-05}",hate,0.9765839576721193,"{'hate': 0.9765839576721191, 'not-hate': 0.02341601997613907}",offensive,0.8396601676940918,"{'offensive': 0.8396601676940918, 'non-offensive': 0.16033980250358582}",6.0,Election/debate,0.01791103,TRUTH: Democrats stole the 2020 election… This motherfucker did not get 81M votes. https://t.co/vW7wjihU1l,truth democrat stole election motherfucker  vote,"[('election', [4]), ('vote', [4]), ('truth', [4]), ('stole', [4]), ('democrat', [4]), ('motherfucker', [4])]","[('election', ['Republicans vs democrats']), ('vote', ['Republicans vs democrats']), ('truth', ['Republicans vs democrats']), ('stole', ['Republicans vs democrats']), ('democrat', ['Republicans vs democrats']), ('motherfucker', ['Republicans vs democrats'])]"
laurenboebert,2023-06-04 17:30:09+00:00,4,Republicans vs democrats,0.40794554,negative,0.8473355174064636,"{'negative': 0.8473355174064636, 'neutral': 0.14375744760036469, 'positive': 0.00890699215233326}",anger,0.549202024936676,"{'anger': 0.549202024936676, 'disgust': 0.42327654361724854, 'surprise': 0.007994790561497211, 'anticipation': 0.0058212303556501865, 'sadness': 0.005331654101610184, 'fear': 0.003961178008466959, 'pessimism': 0.0026076456997543573, 'joy': 0.0007642261916771531, 'trust': 0.0004367857472971082, 'optimism': 0.0004289024800527841, 'love': 0.00017501821275800467}",not-hate,0.9968432188034058,"{'not-hate': 0.9968432188034058, 'hate': 0.0031567569822072983}",non-offensive,0.6582350730895996,"{'non-offensive': 0.6582350730895996, 'offensive': 0.3417649567127228}",7.0,Abortion/rights/guns,0.32215133,A federal judge has overturned the ban on child drag shows in Tennessee. This begs the question - why are people so determined to perform drag shows for kids that they’d go through the trouble of suing for the right? Something is very wrong.,federal judge overturned ban child drag show tennessee begs question people determined perform drag show kid trouble suing right wrong,"[('ban', [7, 4]), ('people', [4, 7]), ('question', [4, 7]), ('show', [4, 2]), ('suing', [4]), ('right', [7, 4]), ('federal', [4, 7]), ('child', [5, 2]), ('kid', [7, 5]), ('judge', [7, 4]), ('drag', [2, 4]), ('determined', [7, 2]), ('wrong', [4, 2]), ('tennessee', [7, 4]), ('begs', [4]), ('overturned', [7]), ('trouble', [4, 2]), ('perform', [5])]","[('ban', ['Abortion/rights/guns', 'Republicans vs democrats']), ('people', ['Republicans vs democrats', 'Abortion/rights/guns']), ('question', ['Republicans vs democrats', 'Abortion/rights/guns']), ('show', ['Republicans vs democrats', 'War']), ('suing', ['Republicans vs democrats']), ('right', ['Abortion/rights/guns', 'Republicans vs democrats']), ('federal', ['Republicans vs democrats', 'Abortion/rights/guns']), ('child', ['Border/community/family', 'War']), ('kid', ['Abortion/rights/guns', 'Border/community/family']), ('judge', ['Abortion/rights/guns', 'Republicans vs democrats']), ('drag', ['War', 'Republicans vs democrats']), ('determined', ['Abortion/rights/guns', 'War']), ('wrong', ['Republicans vs democrats', 'War']), ('tennessee', ['Abortion/rights/guns', 'Republicans vs democrats']), ('begs', ['Republicans vs democrats']), ('overturned', ['Abortion/rights/guns']), ('trouble', ['Republicans vs democrats', 'War']), ('perform', ['Border/community/family'])]"
AP_Politics,2023-06-04 17:32:03+00:00,4,Republicans vs democrats,0.5740972,neutral,0.6728255152702332,"{'neutral': 0.6728255152702332, 'negative': 0.300164133310318, 'positive': 0.027010392397642136}",anger,0.6429672241210938,"{'anger': 0.6429672241210938, 'disgust': 0.18052344024181366, 'optimism': 0.06386710703372955, 'anticipation': 0.062258265912532806, 'joy': 0.018846383318305016, 'pessimism': 0.00709946732968092, 'trust': 0.006762021686881781, 'fear': 0.006546170450747013, 'sadness': 0.005410040263086557, 'surprise': 0.00460359500721097, 'love': 0.001116340747103095}",not-hate,0.996435523033142,"{'not-hate': 0.9964355230331421, 'hate': 0.0035644322633743286}",non-offensive,0.8062891364097595,"{'non-offensive': 0.8062891364097595, 'offensive': 0.1937108188867569}",6.0,Election/debate,0.39015505,"During his first week as a 2024 presidential candidate, Florida Gov. Ron DeSantis repeatedly attacked his chief Republican primary rival, Donald Trump, from the right. The former president, meanwhile, is already pivoting to the general election. https://t.co/2djJipYrow",week presidential candidate florida gov ron desantis repeatedly attacked chief republican primary rival donald trump right president pivoting general election,"[('week', [6, 4]), ('donald', [4, 6]), ('trump', [4, 6]), ('election', [6, 4]), ('president', [4, 6]), ('chief', [4, 6]), ('republican', [4, 6]), ('right', [4, 6]), ('candidate', [6, 4]), ('presidential', [6, 4]), ('desantis', [6, 4]), ('florida', [6, 4]), ('general', [4, 6]), ('gov', [6, 4]), ('rival', [4, 6]), ('primary', [6, 4]), ('ron', [6, 4]), ('repeatedly', [4]), ('attacked', [4]), ('pivoting', [4])]","[('week', ['Election/debate', 'Republicans vs democrats']), ('donald', ['Republicans vs democrats', 'Election/debate']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('election', ['Election/debate', 'Republicans vs democrats']), ('president', ['Republicans vs democrats', 'Election/debate']), ('chief', ['Republicans vs democrats', 'Election/debate']), ('republican', ['Republicans vs democrats', 'Election/debate']), ('right', ['Republicans vs democrats', 'Election/debate']), ('candidate', ['Election/debate', 'Republicans vs democrats']), ('presidential', ['Election/debate', 'Republicans vs democrats']), ('desantis', ['Election/debate', 'Republicans vs democrats']), ('florida', ['Election/debate', 'Republicans vs democrats']), ('general', ['Republicans vs democrats', 'Election/debate']), ('gov', ['Election/debate', 'Republicans vs democrats']), ('rival', ['Republicans vs democrats', 'Election/debate']), ('primary', ['Election/debate', 'Republicans vs democrats']), ('ron', ['Election/debate', 'Republicans vs democrats']), ('repeatedly', ['Republicans vs democrats']), ('attacked', ['Republicans vs democrats']), ('pivoting', ['Republicans vs democrats'])]"
CollinRugg,2023-06-04 20:41:04+00:00,4,Republicans vs democrats,0.33042067,negative,0.7519926428794861,"{'negative': 0.7519926428794861, 'neutral': 0.2368829846382141, 'positive': 0.011124313808977604}",anger,0.5034254193305969,"{'anger': 0.5034254193305969, 'disgust': 0.4543605148792267, 'fear': 0.020343121141195297, 'sadness': 0.01289954874664545, 'pessimism': 0.004276420921087265, 'anticipation': 0.002467065816745162, 'surprise': 0.0013368689687922597, 'optimism': 0.00039830850437283516, 'joy': 0.00023694503761362284, 'trust': 0.00018280258518643677, 'love': 7.30475367163308e-05}",not-hate,0.9034845232963562,"{'not-hate': 0.9034845232963562, 'hate': 0.09651552140712738}",offensive,0.6232042908668518,"{'offensive': 0.6232042908668518, 'non-offensive': 0.3767956793308258}",2.0,War,0.23229085,"Today I was T-boned by what appeared to be a drunk driver who stole a car (it appeared to be hot wired). The driver then started to run but I grabbed him and sat him down on the sidewalk. After about 5 minutes the suspect started sprinting down the street. I sprinted after him and tackled him into a construction fence. My fiancé, who was on the phone with the police, was told that I needed to let him go for “safety” reasons. The driver then walked away and will probably never be found. This is why California is turning into a sh*t hole. Criminals are allowed to wreak havoc knowing they will get away with it. The police and everyday citizens have their hands tied.",today  boned appeared drunk driver stole car appeared hot wired driver started run grabbed sat sidewalk minute suspect started sprinting street sprinted tackled construction fence fianc phone police told needed let safety reason driver walked away probably found california turning   hole criminal allowed wreak havoc knowing away police everyday citizen hand tied,"[('street', [2, 4]), ('today', [8, 4]), ('minute', [4, 6]), ('citizen', [2, 4]), ('let', [2, 4]), ('hand', [4, 2]), ('police', [4, 2]), ('allowed', [4, 2]), ('phone', [4, 8]), ('started', [4, 2]), ('needed', [4, 8]), ('reason', [4, 2]), ('away', [4, 2]), ('told', [4, 2]), ('criminal', [4, 2]), ('walked', [4, 1]), ('sat', [8, 6]), ('stole', [4]), ('run', [4, 2]), ('car', [8, 4]), ('california', [3, 4]), ('safety', [8, 1]), ('driver', [3, 1]), ('turning', [4, 6]), ('appeared', [2, 6]), ('found', [4, 2]), ('sidewalk', [3]), ('hole', [2]), ('construction', [8, 4]), ('probably', [2, 6]), ('hot', [4, 6]), ('knowing', [4]), ('tied', [4, 6]), ('suspect', [2, 6]), ('fence', [4, 3]), ('wired', [8]), ('havoc', [2]), ('wreak', [2]), ('grabbed', [1, 3]), ('boned', [3, 2]), ('drunk', [8]), ('everyday', [1, 2]), ('fianc', [3, 2]), ('sprinted', [3, 2]), ('sprinting', [3]), ('tackled', [3])]","[('street', ['War', 'Republicans vs democrats']), ('today', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('minute', ['Republicans vs democrats', 'Election/debate']), ('citizen', ['War', 'Republicans vs democrats']), ('let', ['War', 'Republicans vs democrats']), ('hand', ['Republicans vs democrats', 'War']), ('police', ['Republicans vs democrats', 'War']), ('allowed', ['Republicans vs democrats', 'War']), ('phone', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('started', ['Republicans vs democrats', 'War']), ('needed', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('reason', ['Republicans vs democrats', 'War']), ('away', ['Republicans vs democrats', 'War']), ('told', ['Republicans vs democrats', 'War']), ('criminal', ['Republicans vs democrats', 'War']), ('walked', ['Republicans vs democrats', 'American/economics/health']), ('sat', ['Infrastructure/job/energy', 'Election/debate']), ('stole', ['Republicans vs democrats']), ('run', ['Republicans vs democrats', 'War']), ('car', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('california', ['News/radio/livestream', 'Republicans vs democrats']), ('safety', ['Infrastructure/job/energy', 'American/economics/health']), ('driver', ['News/radio/livestream', 'American/economics/health']), ('turning', ['Republicans vs democrats', 'Election/debate']), ('appeared', ['War', 'Election/debate']), ('found', ['Republicans vs democrats', 'War']), ('sidewalk', ['News/radio/livestream']), ('hole', ['War']), ('construction', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('probably', ['War', 'Election/debate']), ('hot', ['Republicans vs democrats', 'Election/debate']), ('knowing', ['Republicans vs democrats']), ('tied', ['Republicans vs democrats', 'Election/debate']), ('suspect', ['War', 'Election/debate']), ('fence', ['Republicans vs democrats', 'News/radio/livestream']), ('wired', ['Infrastructure/job/energy']), ('havoc', ['War']), ('wreak', ['War']), ('grabbed', ['American/economics/health', 'News/radio/livestream']), ('boned', ['News/radio/livestream', 'War']), ('drunk', ['Infrastructure/job/energy']), ('everyday', ['American/economics/health', 'War']), ('fianc', ['News/radio/livestream', 'War']), ('sprinted', ['News/radio/livestream', 'War']), ('sprinting', ['News/radio/livestream']), ('tackled', ['News/radio/livestream'])]"
alkanomega,2023-06-04 21:11:29+00:00,4,Republicans vs democrats,0.58981186,positive,0.5155423283576965,"{'positive': 0.5155423283576965, 'neutral': 0.4687385857105255, 'negative': 0.01571904495358467}",anticipation,0.5524619221687317,"{'anticipation': 0.5524619221687317, 'optimism': 0.3065217435359955, 'joy': 0.0613606758415699, 'trust': 0.04063570499420166, 'surprise': 0.01149867381900549, 'anger': 0.008900107815861702, 'disgust': 0.0067285699769854546, 'pessimism': 0.00411927280947566, 'fear': 0.0035030266735702753, 'sadness': 0.002272640820592642, 'love': 0.001997657585889101}",not-hate,0.998618483543396,"{'not-hate': 0.998618483543396, 'hate': 0.0013814599951729178}",non-offensive,0.9181036353111268,"{'non-offensive': 0.9181036353111267, 'offensive': 0.08189643174409866}",6.0,Election/debate,0.3163097,I'd say he has a point. Certainly still merits investigation in those swing states that will still matter in #USelection2024 #USelection2020 #JoeBiden,point certainly merit investigation swing state matter,"[('state', [6, 4]), ('point', [4, 6]), ('investigation', [4]), ('swing', [6, 4]), ('matter', [4, 6]), ('merit', [4]), ('certainly', [4, 6])]","[('state', ['Election/debate', 'Republicans vs democrats']), ('point', ['Republicans vs democrats', 'Election/debate']), ('investigation', ['Republicans vs democrats']), ('swing', ['Election/debate', 'Republicans vs democrats']), ('matter', ['Republicans vs democrats', 'Election/debate']), ('merit', ['Republicans vs democrats']), ('certainly', ['Republicans vs democrats', 'Election/debate'])]"
SpeakerMcCarthy,2023-06-05 03:27:19+00:00,4,Republicans vs democrats,0.55576074,neutral,0.9178714752197266,"{'neutral': 0.9178714752197266, 'positive': 0.0687132254242897, 'negative': 0.013415277935564518}",anticipation,0.5134754180908203,"{'anticipation': 0.5134754180908203, 'optimism': 0.22181656956672668, 'anger': 0.07803407311439514, 'disgust': 0.06977387517690659, 'joy': 0.04123890772461891, 'trust': 0.023198582231998444, 'surprise': 0.019261101260781288, 'pessimism': 0.013483060523867607, 'sadness': 0.009551686234772205, 'fear': 0.008361094631254673, 'love': 0.0018056631088256836}",not-hate,0.9975778460502625,"{'not-hate': 0.9975778460502625, 'hate': 0.002422185381874442}",non-offensive,0.8922565579414368,"{'non-offensive': 0.8922565579414368, 'offensive': 0.10774347186088562}",1.0,American/economics/health,0.38170138,"RT @MariaBartiromo: Debt ceiling deal 'a beginning of turning the ship,' says House Speaker Kevin McCarthy https://t.co/AdZZkl9trO #FoxNews",debt ceiling deal beginning turning ship say house speaker kevin mccarthy,"[('house', [4, 1]), ('say', [4, 1]), ('speaker', [4, 1]), ('turning', [4, 1]), ('kevin', [4, 1]), ('mccarthy', [4, 1]), ('deal', [4, 1]), ('beginning', [4, 1]), ('ship', [1, 4]), ('debt', [1, 4]), ('ceiling', [1])]","[('house', ['Republicans vs democrats', 'American/economics/health']), ('say', ['Republicans vs democrats', 'American/economics/health']), ('speaker', ['Republicans vs democrats', 'American/economics/health']), ('turning', ['Republicans vs democrats', 'American/economics/health']), ('kevin', ['Republicans vs democrats', 'American/economics/health']), ('mccarthy', ['Republicans vs democrats', 'American/economics/health']), ('deal', ['Republicans vs democrats', 'American/economics/health']), ('beginning', ['Republicans vs democrats', 'American/economics/health']), ('ship', ['American/economics/health', 'Republicans vs democrats']), ('debt', ['American/economics/health', 'Republicans vs democrats']), ('ceiling', ['American/economics/health'])]"
NRSC,2023-06-05 12:57:02+00:00,4,Republicans vs democrats,0.59774476,negative,0.7461838126182556,"{'negative': 0.7461838126182556, 'neutral': 0.23891612887382507, 'positive': 0.01490006409585476}",fear,0.314152717590332,"{'fear': 0.31415271759033203, 'disgust': 0.20498013496398926, 'anticipation': 0.1907385289669037, 'anger': 0.10983777046203613, 'surprise': 0.10965137928724289, 'pessimism': 0.02943175472319126, 'sadness': 0.02866530604660511, 'trust': 0.0052606211975216866, 'optimism': 0.004010563250631094, 'joy': 0.0022185533307492733, 'love': 0.0010526531841605902}",not-hate,0.9850121736526488,"{'not-hate': 0.9850121736526489, 'hate': 0.014987875707447529}",non-offensive,0.7075818777084351,"{'non-offensive': 0.7075818777084351, 'offensive': 0.29241812229156494}",1.0,American/economics/health,0.29495314,Did @RubenGallego commit mortgage fraud? It sure looks like it. https://t.co/3E5DfkMmt0,commit mortgage fraud sure look like,"[('like', [4, 1]), ('look', [4, 1]), ('sure', [1, 4]), ('fraud', [4, 1]), ('mortgage', [1]), ('commit', [4, 1])]","[('like', ['Republicans vs democrats', 'American/economics/health']), ('look', ['Republicans vs democrats', 'American/economics/health']), ('sure', ['American/economics/health', 'Republicans vs democrats']), ('fraud', ['Republicans vs democrats', 'American/economics/health']), ('mortgage', ['American/economics/health']), ('commit', ['Republicans vs democrats', 'American/economics/health'])]"
