username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NateSilver538,2023-03-06 04:18:20+00:00,4,Republicans vs democrats,0.45125666,negative,0.5482721328735352,anger,0.6362832188606262,6.0,Election/debate,0.3953087,"""Winning the debate"" can be accomplished by tactics such as being extremely annoying so the other party quits, but that's very much not the same thing as having made the better argument.",winning debate accomplished tactic extremely annoying party quits thing having better argument,"[('thing', [6, 4]), ('better', [4, 6]), ('party', [6, 4]), ('debate', [6, 4]), ('extremely', [4, 6]), ('having', [6, 4]), ('tactic', [4]), ('argument', [4]), ('winning', [6, 4]), ('accomplished', [6]), ('quits', [4]), ('annoying', [8])]","[('thing', ['Election/debate', 'Republicans vs democrats']), ('better', ['Republicans vs democrats', 'Election/debate']), ('party', ['Election/debate', 'Republicans vs democrats']), ('debate', ['Election/debate', 'Republicans vs democrats']), ('extremely', ['Republicans vs democrats', 'Election/debate']), ('having', ['Election/debate', 'Republicans vs democrats']), ('tactic', ['Republicans vs democrats']), ('argument', ['Republicans vs democrats']), ('winning', ['Election/debate', 'Republicans vs democrats']), ('accomplished', ['Election/debate']), ('quits', ['Republicans vs democrats']), ('annoying', ['Infrastructure/job/energy'])]"
jonathanvswan,2023-03-06 16:10:59+00:00,4,Republicans vs democrats,0.58659387,neutral,0.7856343984603882,anticipation,0.5007433891296387,8.0,Infrastructure/job/energy,0.30610952,Important scoop from @woodruffbets — DHS has a domestic-intelligence program https://t.co/Jq6a2lsWHf via @politico,important scoop dhs domestic intelligence program,"[('dhs', [4]), ('important', [4, 8]), ('program', [8]), ('intelligence', [4, 8]), ('domestic', [4, 8]), ('scoop', [4])]","[('dhs', ['Republicans vs democrats']), ('important', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('program', ['Infrastructure/job/energy']), ('intelligence', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('domestic', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('scoop', ['Republicans vs democrats'])]"
jonathanvswan,2023-03-06 17:01:00+00:00,4,Republicans vs democrats,0.932427,negative,0.6568850874900818,fear,0.7261993885040283,,,,“ Those documents also reveal that a significant number of employees in DHS’s intelligence office have raised concerns that the work they are doing could be illegal.” https://t.co/Jq6a2lsWHf via @politico,document reveal significant number employee dhss intelligence office raised concern work illegal,"[('office', [4]), ('significant', [4]), ('work', [4]), ('illegal', [4]), ('document', [4]), ('reveal', [4]), ('employee', [4]), ('number', [4]), ('concern', [4]), ('raised', [4]), ('intelligence', [4]), ('dhss', [4])]","[('office', ['Republicans vs democrats']), ('significant', ['Republicans vs democrats']), ('work', ['Republicans vs democrats']), ('illegal', ['Republicans vs democrats']), ('document', ['Republicans vs democrats']), ('reveal', ['Republicans vs democrats']), ('employee', ['Republicans vs democrats']), ('number', ['Republicans vs democrats']), ('concern', ['Republicans vs democrats']), ('raised', ['Republicans vs democrats']), ('intelligence', ['Republicans vs democrats']), ('dhss', ['Republicans vs democrats'])]"
phscoop,2023-03-06 18:20:01+00:00,4,Republicans vs democrats,0.5537012,neutral,0.8225231766700745,anticipation,0.704588770866394,1.0,American/economics/health,0.35208014,D.C. Council chair says he’s withdrawing crime bill before it goes to U.S. Senate https://t.co/jGC1kvWJjv,  council chair say  withdrawing crime bill   senate,"[('crime', [4, 1]), ('say', [4, 1]), ('bill', [1, 4]), ('senate', [1, 4]), ('chair', [4, 1]), ('council', [4]), ('withdrawing', [1])]","[('crime', ['Republicans vs democrats', 'American/economics/health']), ('say', ['Republicans vs democrats', 'American/economics/health']), ('bill', ['American/economics/health', 'Republicans vs democrats']), ('senate', ['American/economics/health', 'Republicans vs democrats']), ('chair', ['Republicans vs democrats', 'American/economics/health']), ('council', ['Republicans vs democrats']), ('withdrawing', ['American/economics/health'])]"
NewsbySmiley,2023-03-06 18:26:40+00:00,4,Republicans vs democrats,0.6234519,neutral,0.7934651970863342,anticipation,0.486289918422699,2.0,War,0.1553982,"The sprawling bot network was uncovered by researchers at Cyabra, an Israeli tech firm that shared its findings with @AP. While the identity of those behind the network of fake accounts is unknown, Cyabra’s analysts determined that it was likely created within the U.S.",sprawling bot network uncovered researcher cyabra israeli tech firm shared finding identity network fake account unknown cyabras analyst determined likely created ,"[('israeli', [2, 4]), ('likely', [4]), ('finding', [4, 2]), ('identity', [4, 2]), ('created', [4, 5]), ('firm', [4, 7]), ('tech', [4]), ('shared', [4, 5]), ('unknown', [4]), ('network', [4, 5]), ('account', [4]), ('fake', [4]), ('uncovered', [4]), ('determined', [7, 2]), ('analyst', [2, 5]), ('researcher', [7]), ('sprawling', [5]), ('bot', [2]), ('cyabra', [4, 2]), ('cyabras', [4, 2])]","[('israeli', ['War', 'Republicans vs democrats']), ('likely', ['Republicans vs democrats']), ('finding', ['Republicans vs democrats', 'War']), ('identity', ['Republicans vs democrats', 'War']), ('created', ['Republicans vs democrats', 'Border/community/family']), ('firm', ['Republicans vs democrats', 'Abortion/rights/guns']), ('tech', ['Republicans vs democrats']), ('shared', ['Republicans vs democrats', 'Border/community/family']), ('unknown', ['Republicans vs democrats']), ('network', ['Republicans vs democrats', 'Border/community/family']), ('account', ['Republicans vs democrats']), ('fake', ['Republicans vs democrats']), ('uncovered', ['Republicans vs democrats']), ('determined', ['Abortion/rights/guns', 'War']), ('analyst', ['War', 'Border/community/family']), ('researcher', ['Abortion/rights/guns']), ('sprawling', ['Border/community/family']), ('bot', ['War']), ('cyabra', ['Republicans vs democrats', 'War']), ('cyabras', ['Republicans vs democrats', 'War'])]"
NRSC,2023-03-06 18:45:07+00:00,4,Republicans vs democrats,0.9325757,negative,0.8836478590965271,anger,0.5689874291419983,,,,Biden and Senate Democrats are panicking. They know their pro-crime agenda is deeply unpopular with the American people.,biden senate democrat panicking know pro crime agenda deeply unpopular american people,"[('american', [4]), ('biden', [4]), ('know', [4]), ('people', [4]), ('pro', [4]), ('crime', [4]), ('democrat', [4]), ('panicking', [4]), ('senate', [4]), ('deeply', [4]), ('agenda', [4]), ('unpopular', [4])]","[('american', ['Republicans vs democrats']), ('biden', ['Republicans vs democrats']), ('know', ['Republicans vs democrats']), ('people', ['Republicans vs democrats']), ('pro', ['Republicans vs democrats']), ('crime', ['Republicans vs democrats']), ('democrat', ['Republicans vs democrats']), ('panicking', ['Republicans vs democrats']), ('senate', ['Republicans vs democrats']), ('deeply', ['Republicans vs democrats']), ('agenda', ['Republicans vs democrats']), ('unpopular', ['Republicans vs democrats'])]"
NateSilver538,2023-03-06 21:40:28+00:00,4,Republicans vs democrats,0.42898545,negative,0.8445580005645752,disgust,0.4431734085083008,7.0,Abortion/rights/guns,0.22104041,It's kind of crazy (and tells you a lot about who was writing the restrictions) that churches in some jurisdictions were subject to more restrictions than museums! Not even attempting to follow any sort of epidemiological principles. https://t.co/bo8WWJgzCL https://t.co/d2ykUjcxM6,kind crazy tell lot writing restriction church jurisdiction subject restriction museum attempting follow sort epidemiological principle,"[('lot', [4, 6]), ('crazy', [4, 2]), ('jurisdiction', [4]), ('subject', [4]), ('tell', [4, 6]), ('follow', [4, 6]), ('attempting', [4, 7]), ('church', [2, 6]), ('principle', [7, 4]), ('kind', [4, 6]), ('writing', [6, 2]), ('sort', [4, 6]), ('restriction', [7]), ('museum', [6, 7]), ('epidemiological', [7, 4])]","[('lot', ['Republicans vs democrats', 'Election/debate']), ('crazy', ['Republicans vs democrats', 'War']), ('jurisdiction', ['Republicans vs democrats']), ('subject', ['Republicans vs democrats']), ('tell', ['Republicans vs democrats', 'Election/debate']), ('follow', ['Republicans vs democrats', 'Election/debate']), ('attempting', ['Republicans vs democrats', 'Abortion/rights/guns']), ('church', ['War', 'Election/debate']), ('principle', ['Abortion/rights/guns', 'Republicans vs democrats']), ('kind', ['Republicans vs democrats', 'Election/debate']), ('writing', ['Election/debate', 'War']), ('sort', ['Republicans vs democrats', 'Election/debate']), ('restriction', ['Abortion/rights/guns']), ('museum', ['Election/debate', 'Abortion/rights/guns']), ('epidemiological', ['Abortion/rights/guns', 'Republicans vs democrats'])]"
NateSilver538,2023-03-06 23:33:50+00:00,4,Republicans vs democrats,0.41968486,negative,0.7317090630531311,anticipation,0.3905007839202881,7.0,Abortion/rights/guns,0.3439289,"I just don't see how one can look at the totality of public health decisions during the pandemic and not see huge biases toward political ""in"" groups, as well as toward the preferences (political preferences, risk-tolerance preferences) of the people making the decisions.",look totality public health decision pandemic huge bias political group preference political preference risk tolerance preference people making decision,"[('decision', [7, 4]), ('group', [4, 7]), ('bias', [4]), ('people', [4, 1]), ('political', [4, 7]), ('making', [1, 7]), ('health', [1, 7]), ('look', [4, 1]), ('public', [4, 7]), ('pandemic', [1, 4]), ('risk', [1, 4]), ('huge', [1, 4]), ('tolerance', [4]), ('preference', [7]), ('totality', [4])]","[('decision', ['Abortion/rights/guns', 'Republicans vs democrats']), ('group', ['Republicans vs democrats', 'Abortion/rights/guns']), ('bias', ['Republicans vs democrats']), ('people', ['Republicans vs democrats', 'American/economics/health']), ('political', ['Republicans vs democrats', 'Abortion/rights/guns']), ('making', ['American/economics/health', 'Abortion/rights/guns']), ('health', ['American/economics/health', 'Abortion/rights/guns']), ('look', ['Republicans vs democrats', 'American/economics/health']), ('public', ['Republicans vs democrats', 'Abortion/rights/guns']), ('pandemic', ['American/economics/health', 'Republicans vs democrats']), ('risk', ['American/economics/health', 'Republicans vs democrats']), ('huge', ['American/economics/health', 'Republicans vs democrats']), ('tolerance', ['Republicans vs democrats']), ('preference', ['Abortion/rights/guns']), ('totality', ['Republicans vs democrats'])]"
NewsbySmiley,2023-03-07 00:41:02+00:00,4,Republicans vs democrats,0.47976246,negative,0.5072237253189087,anticipation,0.4978880584239959,6.0,Election/debate,0.43678036,Florida pulls out of national voter database citing concerns about partisanship https://t.co/R3p2iaFG16,florida pull national voter database citing concern partisanship,"[('national', [6, 4]), ('florida', [6, 4]), ('concern', [4, 6]), ('voter', [6, 4]), ('pull', [4, 6]), ('database', [6]), ('partisanship', [4]), ('citing', [4])]","[('national', ['Election/debate', 'Republicans vs democrats']), ('florida', ['Election/debate', 'Republicans vs democrats']), ('concern', ['Republicans vs democrats', 'Election/debate']), ('voter', ['Election/debate', 'Republicans vs democrats']), ('pull', ['Republicans vs democrats', 'Election/debate']), ('database', ['Election/debate']), ('partisanship', ['Republicans vs democrats']), ('citing', ['Republicans vs democrats'])]"
commercedems,2023-03-07 00:41:51+00:00,4,Republicans vs democrats,0.467603,neutral,0.5610038042068481,anticipation,0.4993108510971069,8.0,Infrastructure/job/energy,0.43967903,"The FAA needs an Administrator. Phil Washington, an extremely qualified 45-year public servant, leads the world’s #3 busiest airport. Republicans say running an airport is not about safety. Or aviation. @AirportsCouncil – the voice for 300+ airports - sets the record straight⬇️ https://t.co/qvic51KQt0",faa need administrator phil washington extremely qualified year public servant lead world busiest airport republican running airport safety aviation voice airport set record straight,"[('world', [8, 4]), ('year', [8, 4]), ('lead', [8, 4]), ('record', [4, 8]), ('airport', [8]), ('republican', [4, 2]), ('need', [8, 4]), ('washington', [4, 8]), ('running', [4, 2]), ('public', [8, 4]), ('extremely', [4, 2]), ('safety', [8]), ('set', [4, 8]), ('aviation', [8]), ('voice', [8, 4]), ('qualified', [4]), ('servant', [8]), ('straight', [4, 2]), ('administrator', [4]), ('faa', [4]), ('phil', [4]), ('busiest', [2])]","[('world', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('year', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('lead', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('record', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('airport', ['Infrastructure/job/energy']), ('republican', ['Republicans vs democrats', 'War']), ('need', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('washington', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('running', ['Republicans vs democrats', 'War']), ('public', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('extremely', ['Republicans vs democrats', 'War']), ('safety', ['Infrastructure/job/energy']), ('set', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('aviation', ['Infrastructure/job/energy']), ('voice', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('qualified', ['Republicans vs democrats']), ('servant', ['Infrastructure/job/energy']), ('straight', ['Republicans vs democrats', 'War']), ('administrator', ['Republicans vs democrats']), ('faa', ['Republicans vs democrats']), ('phil', ['Republicans vs democrats']), ('busiest', ['War'])]"
