username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NikkiHaley,2023-10-18 00:15:43+00:00,2,War,0.68430656,negative,0.9357141256332396,"{'negative': 0.9357141256332397, 'neutral': 0.05852171778678894, 'positive': 0.005764085799455643}",disgust,0.4766771793365478,"{'disgust': 0.47667717933654785, 'anger': 0.4442045986652374, 'fear': 0.06522484123706818, 'sadness': 0.00969218835234642, 'pessimism': 0.0019421587930992246, 'surprise': 0.0008618088322691619, 'anticipation': 0.0006964593194425106, 'optimism': 0.00021444119920488447, 'trust': 0.00017961268895305693, 'joy': 0.0001583829871378839, 'love': 0.0001483459782321006}",8.0,Infrastructure/job/energy,0.2656375,I've been inside Hamas' terror tunnels. Hamas builds those tunnels under hospitals and schools to use civilians as human shields. That's evil. https://t.co/zpi7R48mBz,inside hamas terror tunnel hamas build tunnel hospital school use civilian human shield evil,"[('hospital', [2, 8]), ('hamas', [2]), ('inside', [2]), ('build', [8]), ('school', [8, 2]), ('use', [2, 8]), ('evil', [2]), ('human', [2, 8]), ('shield', [2]), ('terror', [2]), ('civilian', [2]), ('tunnel', [8])]","[('hospital', ['War', 'Infrastructure/job/energy']), ('hamas', ['War']), ('inside', ['War']), ('build', ['Infrastructure/job/energy']), ('school', ['Infrastructure/job/energy', 'War']), ('use', ['War', 'Infrastructure/job/energy']), ('evil', ['War']), ('human', ['War', 'Infrastructure/job/energy']), ('shield', ['War']), ('terror', ['War']), ('civilian', ['War']), ('tunnel', ['Infrastructure/job/energy'])]"
drivandalism,2023-10-18 00:27:50+00:00,2,War,0.75095147,negative,0.8612117171287537,"{'negative': 0.8612117171287537, 'neutral': 0.12134012579917908, 'positive': 0.017448080703616142}",anger,0.6640602946281433,"{'anger': 0.6640602946281433, 'disgust': 0.2592094838619232, 'fear': 0.030039457604289055, 'optimism': 0.017587043344974518, 'anticipation': 0.014776237308979034, 'pessimism': 0.004016629885882139, 'sadness': 0.0034468541853129864, 'joy': 0.002872137352824211, 'trust': 0.0021653189323842525, 'surprise': 0.0014155860990285873, 'love': 0.000410854205256328}",7.0,Abortion/rights/guns,0.15507919,Islamic Jihad and Hamas win! So do the mad mullahs of Iran! #Israel #IsraelAtWar #Jordan #Gaza #uspolitics,islamic jihad hamas win mad mullah iran,"[('hamas', [2]), ('islamic', [2]), ('jihad', [2]), ('iran', [2]), ('win', [2, 7]), ('mad', [2]), ('mullah', [7])]","[('hamas', ['War']), ('islamic', ['War']), ('jihad', ['War']), ('iran', ['War']), ('win', ['War', 'Abortion/rights/guns']), ('mad', ['War']), ('mullah', ['Abortion/rights/guns'])]"
AviMayer,2023-10-18 00:36:23+00:00,2,War,0.43409717,neutral,0.5652199387550354,"{'neutral': 0.5652199387550354, 'negative': 0.40441346168518066, 'positive': 0.030366580933332443}",anticipation,0.6689431071281433,"{'anticipation': 0.6689431071281433, 'surprise': 0.07374869287014008, 'disgust': 0.055470820516347885, 'fear': 0.0524272620677948, 'anger': 0.05144776776432991, 'joy': 0.03954150527715683, 'optimism': 0.028155837208032608, 'trust': 0.01444481685757637, 'pessimism': 0.008837774395942688, 'sadness': 0.004523846320807934, 'love': 0.002458710689097643}",4.0,Republicans vs democrats,0.42146185,Whoa: Israeli media is reporting that the IDF has a recording of a conversation between Islamic Jihad terrorists confirming that they launched the rocket that hit the Gaza hospital. It will reportedly be released shortly.,whoa israeli medium reporting idf recording conversation islamic jihad terrorist confirming launched rocket hit gaza hospital reportedly released shortly,"[('reporting', [4]), ('gaza', [2]), ('hospital', [2, 4]), ('medium', [4, 2]), ('released', [4, 1]), ('rocket', [4]), ('terrorist', [2, 4]), ('israeli', [2, 4]), ('reportedly', [4]), ('hit', [4, 2]), ('islamic', [2]), ('jihad', [2]), ('shortly', [7]), ('conversation', [4, 1]), ('whoa', [1]), ('launched', [4, 1]), ('recording', [2]), ('confirming', [4]), ('idf', [2])]","[('reporting', ['Republicans vs democrats']), ('gaza', ['War']), ('hospital', ['War', 'Republicans vs democrats']), ('medium', ['Republicans vs democrats', 'War']), ('released', ['Republicans vs democrats', 'American/economics/health']), ('rocket', ['Republicans vs democrats']), ('terrorist', ['War', 'Republicans vs democrats']), ('israeli', ['War', 'Republicans vs democrats']), ('reportedly', ['Republicans vs democrats']), ('hit', ['Republicans vs democrats', 'War']), ('islamic', ['War']), ('jihad', ['War']), ('shortly', ['Abortion/rights/guns']), ('conversation', ['Republicans vs democrats', 'American/economics/health']), ('whoa', ['American/economics/health']), ('launched', ['Republicans vs democrats', 'American/economics/health']), ('recording', ['War']), ('confirming', ['Republicans vs democrats']), ('idf', ['War'])]"
larryelder,2023-10-18 00:38:23+00:00,2,War,0.3332374,negative,0.8728896379470825,"{'negative': 0.8728896379470825, 'neutral': 0.12114211916923523, 'positive': 0.005968287121504545}",disgust,0.2834978699684143,"{'disgust': 0.2834978699684143, 'sadness': 0.2612003982067108, 'fear': 0.18239431083202362, 'anger': 0.13869525492191315, 'pessimism': 0.07966231554746628, 'anticipation': 0.027644960209727287, 'surprise': 0.014932198449969292, 'optimism': 0.006308607291430235, 'joy': 0.0028929344844073057, 'trust': 0.0018456822726875544, 'love': 0.0009254705510102212}",4.0,Republicans vs democrats,0.32235295,Harvard Gets More Bad News as Another Billionaire Cuts Ties Over Pro-Hamas Remarks https://t.co/AtrvykHQw1 #StandWithIsrael,harvard bad news billionaire cut tie pro hamas remark,"[('news', [4, 1]), ('hamas', [2, 4]), ('pro', [2, 4]), ('billionaire', [1, 4]), ('bad', [2, 4]), ('cut', [1, 4]), ('tie', [4]), ('remark', [1, 4]), ('harvard', [2])]","[('news', ['Republicans vs democrats', 'American/economics/health']), ('hamas', ['War', 'Republicans vs democrats']), ('pro', ['War', 'Republicans vs democrats']), ('billionaire', ['American/economics/health', 'Republicans vs democrats']), ('bad', ['War', 'Republicans vs democrats']), ('cut', ['American/economics/health', 'Republicans vs democrats']), ('tie', ['Republicans vs democrats']), ('remark', ['American/economics/health', 'Republicans vs democrats']), ('harvard', ['War'])]"
IngrahamAngle,2023-10-18 00:53:02+00:00,2,War,0.2833503,neutral,0.9534468054771424,"{'neutral': 0.9534468054771423, 'positive': 0.04219522327184677, 'negative': 0.0043579223565757275}",anticipation,0.675815224647522,"{'anticipation': 0.675815224647522, 'joy': 0.11925510317087173, 'optimism': 0.05300700291991234, 'surprise': 0.041532352566719055, 'disgust': 0.037001386284828186, 'anger': 0.028814760968089104, 'trust': 0.01901383511722088, 'sadness': 0.009807425551116467, 'pessimism': 0.00820861104875803, 'fear': 0.004190325736999512, 'love': 0.0033540381118655205}",6.0,Election/debate,0.2795841,Tonight on The Ingraham Angle @aacohenofficial @GovRonDeSantis @marcorubio @bdomenech @nedryun @RepJamesComer &amp; Steven Solomon (Berkeley Law Professor) Tune in tonight at 7 PM/E https://t.co/mBp4sQWxoc,tonight ingraham angle steven solomon berkeley law professor tune tonight  ,"[('law', [1, 4]), ('tonight', [6, 2]), ('professor', [2, 6]), ('steven', [4]), ('tune', [6, 1]), ('angle', [2]), ('solomon', [3]), ('berkeley', [1]), ('ingraham', [2])]","[('law', ['American/economics/health', 'Republicans vs democrats']), ('tonight', ['Election/debate', 'War']), ('professor', ['War', 'Election/debate']), ('steven', ['Republicans vs democrats']), ('tune', ['Election/debate', 'American/economics/health']), ('angle', ['War']), ('solomon', ['News/radio/livestream']), ('berkeley', ['American/economics/health']), ('ingraham', ['War'])]"
politico,2023-10-18 00:56:09+00:00,2,War,0.5036978,negative,0.5624882578849792,"{'negative': 0.5624882578849792, 'neutral': 0.4267134666442871, 'positive': 0.010798269882798195}",sadness,0.3356945216655731,"{'sadness': 0.3356945216655731, 'disgust': 0.16589075326919556, 'fear': 0.15564928948879242, 'anticipation': 0.13574139773845673, 'pessimism': 0.11076498031616211, 'anger': 0.044799599796533585, 'surprise': 0.025554126128554344, 'optimism': 0.011566243134438992, 'joy': 0.009281477890908718, 'trust': 0.003495575860142708, 'love': 0.0015620365738868713}",4.0,Republicans vs democrats,0.4023381,Biden cancels visit to Jordan after hospital explosion in Gaza https://t.co/jRcNUJFZ3p,biden cancel visit jordan hospital explosion gaza,"[('explosion', [2]), ('biden', [4, 2]), ('gaza', [2]), ('hospital', [2, 4]), ('jordan', [4]), ('cancel', [4]), ('visit', [2, 4])]","[('explosion', ['War']), ('biden', ['Republicans vs democrats', 'War']), ('gaza', ['War']), ('hospital', ['War', 'Republicans vs democrats']), ('jordan', ['Republicans vs democrats']), ('cancel', ['Republicans vs democrats']), ('visit', ['War', 'Republicans vs democrats'])]"
SenatorFischer,2023-10-18 01:12:44+00:00,2,War,0.5633852,negative,0.5834110379219055,"{'negative': 0.5834110379219055, 'neutral': 0.3881159722805023, 'positive': 0.02847294695675373}",fear,0.9445472359657288,"{'fear': 0.9445472359657288, 'disgust': 0.025480741634964943, 'anger': 0.019421838223934174, 'anticipation': 0.0026361774653196335, 'pessimism': 0.002388644963502884, 'sadness': 0.0022211798932403326, 'optimism': 0.0014776182360947132, 'surprise': 0.0007595228380523622, 'trust': 0.0004483929369598627, 'joy': 0.000439441908383742, 'love': 0.0001791748363757506}",8.0,Infrastructure/job/energy,0.3990485,"Hamas couldn’t have planned or carried out its attack against Israel without support from Iran, the world’s number one state sponsor of terrorism. This week, I joined @SenatorTimScott to introduce the Revoke Iranian Funding Act.",hamas planned carried attack israel support iran world number state sponsor terrorism week joined introduce revoke iranian funding act,"[('attack', [2]), ('state', [8, 2]), ('week', [8]), ('world', [2, 8]), ('support', [8, 2]), ('iranian', [2]), ('israel', [2]), ('hamas', [2]), ('funding', [8, 2]), ('iran', [2]), ('act', [8]), ('number', [2, 8]), ('planned', [2]), ('terrorism', [2]), ('joined', [8]), ('sponsor', [8]), ('introduce', [8]), ('carried', [2]), ('revoke', [2])]","[('attack', ['War']), ('state', ['Infrastructure/job/energy', 'War']), ('week', ['Infrastructure/job/energy']), ('world', ['War', 'Infrastructure/job/energy']), ('support', ['Infrastructure/job/energy', 'War']), ('iranian', ['War']), ('israel', ['War']), ('hamas', ['War']), ('funding', ['Infrastructure/job/energy', 'War']), ('iran', ['War']), ('act', ['Infrastructure/job/energy']), ('number', ['War', 'Infrastructure/job/energy']), ('planned', ['War']), ('terrorism', ['War']), ('joined', ['Infrastructure/job/energy']), ('sponsor', ['Infrastructure/job/energy']), ('introduce', ['Infrastructure/job/energy']), ('carried', ['War']), ('revoke', ['War'])]"
larryelder,2023-10-18 01:57:40+00:00,2,War,0.5469218,neutral,0.5418346524238586,"{'neutral': 0.5418346524238586, 'positive': 0.3498254418373108, 'negative': 0.10833990573883057}",anger,0.5948648452758789,"{'anger': 0.5948648452758789, 'disgust': 0.30404773354530334, 'fear': 0.06219020113348961, 'optimism': 0.010123426094651222, 'anticipation': 0.009953772649168968, 'pessimism': 0.007901942357420921, 'sadness': 0.0072237905114889145, 'trust': 0.0013935730094090104, 'surprise': 0.0012327020522207022, 'joy': 0.000790448219049722, 'love': 0.00027751526795327663}",5.0,Border/community/family,0.18498576,"IN OTHER WORDS, NO ONE GOT HURT… Top Hamas Commander Eliminated https://t.co/hmuHfG1jM8 #StandWithIsrael",word got hurt hamas commander eliminated,"[('hamas', [2]), ('got', [2, 8]), ('hurt', [2, 8]), ('word', [2, 5]), ('eliminated', [8]), ('commander', [5])]","[('hamas', ['War']), ('got', ['War', 'Infrastructure/job/energy']), ('hurt', ['War', 'Infrastructure/job/energy']), ('word', ['War', 'Border/community/family']), ('eliminated', ['Infrastructure/job/energy']), ('commander', ['Border/community/family'])]"
politico,2023-10-18 02:00:14+00:00,2,War,0.44656283,neutral,0.8468213677406311,"{'neutral': 0.8468213677406311, 'negative': 0.1218295618891716, 'positive': 0.031349096447229385}",anticipation,0.6666322350502014,"{'anticipation': 0.6666322350502014, 'joy': 0.08312167227268219, 'surprise': 0.07580963522195816, 'disgust': 0.04520426318049431, 'optimism': 0.043829143047332764, 'anger': 0.026580536738038063, 'sadness': 0.019026387482881546, 'trust': 0.017492469400167465, 'pessimism': 0.01264141034334898, 'fear': 0.006233979947865009, 'love': 0.0034282722044736147}",8.0,Infrastructure/job/energy,0.3455752,"Newsom’s China trip to include Hong Kong, Tesla stops https://t.co/F92AWvkPHN",newsoms china trip include hong kong tesla stop,"[('china', [2, 8]), ('trip', [8, 2]), ('stop', [2, 8]), ('tesla', [8]), ('include', [8]), ('hong', [2]), ('kong', [2]), ('newsoms', [6])]","[('china', ['War', 'Infrastructure/job/energy']), ('trip', ['Infrastructure/job/energy', 'War']), ('stop', ['War', 'Infrastructure/job/energy']), ('tesla', ['Infrastructure/job/energy']), ('include', ['Infrastructure/job/energy']), ('hong', ['War']), ('kong', ['War']), ('newsoms', ['Election/debate'])]"
marklevinshow,2023-10-18 02:01:11+00:00,2,War,0.55138403,negative,0.9366735816001892,"{'negative': 0.9366735816001892, 'neutral': 0.05846499279141426, 'positive': 0.004861479625105858}",anger,0.666891872882843,"{'anger': 0.666891872882843, 'disgust': 0.32610398530960083, 'sadness': 0.00289879716001451, 'fear': 0.002449514577165246, 'pessimism': 0.0005629188963212073, 'anticipation': 0.00033520779106765985, 'surprise': 0.00033248565159738064, 'joy': 0.00014348470722325146, 'optimism': 0.00010976046178257093, 'trust': 8.714381692698225e-05, 'love': 8.481492841383442e-05}",5.0,Border/community/family,0.3611155,"Are they going to condemn the Islamic Jihad in Gaza? And here's Putin, who has slaughtered tens of thousands of Ukrainians, and has bombed hospitals, schools, and anything else he can, calling for a UN Security Council meeting! What a piece of crap. https://t.co/8luyRazy8F",going condemn islamic jihad gaza putin slaughtered ten thousand ukrainian bombed hospital school calling  security council meeting piece crap,"[('putin', [2, 5]), ('security', [5, 2]), ('condemn', [2, 5]), ('gaza', [2]), ('hospital', [2]), ('islamic', [2]), ('jihad', [2]), ('going', [2, 5]), ('school', [5, 2]), ('calling', [2]), ('ukrainian', [2, 5]), ('thousand', [5]), ('meeting', [5]), ('piece', [2]), ('ten', [5]), ('council', [5, 2]), ('slaughtered', [5]), ('bombed', [2]), ('crap', [3])]","[('putin', ['War', 'Border/community/family']), ('security', ['Border/community/family', 'War']), ('condemn', ['War', 'Border/community/family']), ('gaza', ['War']), ('hospital', ['War']), ('islamic', ['War']), ('jihad', ['War']), ('going', ['War', 'Border/community/family']), ('school', ['Border/community/family', 'War']), ('calling', ['War']), ('ukrainian', ['War', 'Border/community/family']), ('thousand', ['Border/community/family']), ('meeting', ['Border/community/family']), ('piece', ['War']), ('ten', ['Border/community/family']), ('council', ['Border/community/family', 'War']), ('slaughtered', ['Border/community/family']), ('bombed', ['War']), ('crap', ['News/radio/livestream'])]"
