username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
RepSlotkin,2023-08-03 00:24:19+00:00,5,Border/community/family,0.3947178,negative,0.8736782670021057,fear,0.7742943167686462,1.0,American/economics/health,0.20349996,"Shootings like those that happened Sunday in Lansing send a brutal ripple effect through the community, and teens and young adults having access to guns seems to be happening more frequently and with deadlier outcomes. (1/3) https://t.co/bsFPbcqxDs",shooting like happened sunday lansing send brutal ripple effect community teen young adult having access gun happening frequently deadlier outcome,"[('happened', [5, 2]), ('like', [5, 6]), ('happening', [5, 6]), ('send', [5, 1]), ('community', [5, 8]), ('gun', [1, 5]), ('teen', [5, 2]), ('access', [1, 8]), ('having', [5, 6]), ('sunday', [6, 5]), ('young', [5, 6]), ('shooting', [5, 2]), ('outcome', [6, 1]), ('effect', [1, 5]), ('brutal', [2, 5]), ('adult', [5, 1]), ('frequently', [5]), ('ripple', [2]), ('deadlier', [1]), ('lansing', [8])]","[('happened', ['Border/community/family', 'War']), ('like', ['Border/community/family', 'Election/debate']), ('happening', ['Border/community/family', 'Election/debate']), ('send', ['Border/community/family', 'American/economics/health']), ('community', ['Border/community/family', 'Infrastructure/job/energy']), ('gun', ['American/economics/health', 'Border/community/family']), ('teen', ['Border/community/family', 'War']), ('access', ['American/economics/health', 'Infrastructure/job/energy']), ('having', ['Border/community/family', 'Election/debate']), ('sunday', ['Election/debate', 'Border/community/family']), ('young', ['Border/community/family', 'Election/debate']), ('shooting', ['Border/community/family', 'War']), ('outcome', ['Election/debate', 'American/economics/health']), ('effect', ['American/economics/health', 'Border/community/family']), ('brutal', ['War', 'Border/community/family']), ('adult', ['Border/community/family', 'American/economics/health']), ('frequently', ['Border/community/family']), ('ripple', ['War']), ('deadlier', ['American/economics/health']), ('lansing', ['Infrastructure/job/energy'])]"
jamesrhenson,2023-08-03 01:48:50+00:00,5,Border/community/family,0.91233504,neutral,0.904321551322937,anticipation,0.3733367621898651,4.0,Republicans vs democrats,0.0125362575,"Do the donut, do the time: Abbott talks new ‘street takeover’ penalties, border security via @hjnchoi https://t.co/FSIOYQScNf #txlege",donut time abbott talk street takeover penalty border security,"[('security', [5]), ('street', [5]), ('time', [5]), ('border', [5]), ('talk', [5]), ('takeover', [5]), ('abbott', [5]), ('penalty', [5]), ('donut', [5])]","[('security', ['Border/community/family']), ('street', ['Border/community/family']), ('time', ['Border/community/family']), ('border', ['Border/community/family']), ('talk', ['Border/community/family']), ('takeover', ['Border/community/family']), ('abbott', ['Border/community/family']), ('penalty', ['Border/community/family']), ('donut', ['Border/community/family'])]"
Mike_Pence,2023-08-03 01:50:46+00:00,5,Border/community/family,0.89031345,positive,0.9868339896202089,joy,0.9748653173446656,6.0,Election/debate,0.015684707,Wonderful to see Former Indiana First Lady @KarenPence’s watercolors on display at the @IndyStateFair today! So proud! https://t.co/Lo3XivDIsJ,wonderful indiana lady watercolor display today proud,"[('today', [5]), ('proud', [5]), ('display', [5]), ('lady', [5]), ('wonderful', [5]), ('indiana', [5]), ('watercolor', [5])]","[('today', ['Border/community/family']), ('proud', ['Border/community/family']), ('display', ['Border/community/family']), ('lady', ['Border/community/family']), ('wonderful', ['Border/community/family']), ('indiana', ['Border/community/family']), ('watercolor', ['Border/community/family'])]"
RyanBinkley,2023-08-03 01:55:44+00:00,5,Border/community/family,0.6210373,positive,0.988058865070343,joy,0.9177660942077636,8.0,Infrastructure/job/energy,0.12434905,"Thank you for the amazing time at the New Hampshire Stark Brewing Company. Excellent food, great conversation, fun music, and most of all, shared love for our country #Binkley2024 https://t.co/Px9HTp651Q",thank amazing time hampshire stark brewing company excellent food great conversation fun music shared love country,"[('time', [5, 4]), ('country', [5, 8]), ('amazing', [5]), ('love', [5, 2]), ('conversation', [5, 8]), ('great', [5, 8]), ('company', [8, 5]), ('shared', [5, 8]), ('music', [5, 4]), ('fun', [5, 2]), ('thank', [5, 8]), ('hampshire', [5, 8]), ('excellent', [2]), ('stark', [4]), ('brewing', [3]), ('food', [8, 5])]","[('time', ['Border/community/family', 'Republicans vs democrats']), ('country', ['Border/community/family', 'Infrastructure/job/energy']), ('amazing', ['Border/community/family']), ('love', ['Border/community/family', 'War']), ('conversation', ['Border/community/family', 'Infrastructure/job/energy']), ('great', ['Border/community/family', 'Infrastructure/job/energy']), ('company', ['Infrastructure/job/energy', 'Border/community/family']), ('shared', ['Border/community/family', 'Infrastructure/job/energy']), ('music', ['Border/community/family', 'Republicans vs democrats']), ('fun', ['Border/community/family', 'War']), ('thank', ['Border/community/family', 'Infrastructure/job/energy']), ('hampshire', ['Border/community/family', 'Infrastructure/job/energy']), ('excellent', ['War']), ('stark', ['Republicans vs democrats']), ('brewing', ['News/radio/livestream']), ('food', ['Infrastructure/job/energy', 'Border/community/family'])]"
Mike_Pence,2023-08-03 02:00:12+00:00,5,Border/community/family,0.4380029,positive,0.99032062292099,joy,0.9713388085365297,6.0,Election/debate,0.32365355,What a great day at the @IndyStateFair! It was awesome meeting so many freedom loving Hoosiers! 🇺🇸 https://t.co/kIUxNauZ3q,great day awesome meeting freedom loving hoosier,"[('freedom', [5, 6]), ('day', [5, 6]), ('awesome', [6]), ('great', [5, 6]), ('meeting', [5, 6]), ('loving', [5, 6]), ('hoosier', [4])]","[('freedom', ['Border/community/family', 'Election/debate']), ('day', ['Border/community/family', 'Election/debate']), ('awesome', ['Election/debate']), ('great', ['Border/community/family', 'Election/debate']), ('meeting', ['Border/community/family', 'Election/debate']), ('loving', ['Border/community/family', 'Election/debate']), ('hoosier', ['Republicans vs democrats'])]"
SenateGOP,2023-08-03 02:08:40+00:00,5,Border/community/family,0.38053244,positive,0.9651144742965698,joy,0.8209854960441589,7.0,Abortion/rights/guns,0.31590235,RT @Our men and women in uniform risk their lives while defending our freedoms. I’m pleased that this year’s NDAA includes a 5.2% pay raise for these brave servicemembers. https://t.co/JrguPCnKZ6,men woman uniform risk life defending freedom pleased year ndaa includes pay raise brave servicemembers,"[('freedom', [7, 5]), ('year', [5, 1]), ('life', [5, 1]), ('defending', [5, 7]), ('pay', [1, 5]), ('men', [5, 7]), ('woman', [7, 5]), ('raise', [1, 5]), ('risk', [1, 5]), ('includes', [1, 7]), ('brave', [5, 1]), ('uniform', [7]), ('servicemembers', [5, 7]), ('ndaa', [7]), ('pleased', [5])]","[('freedom', ['Abortion/rights/guns', 'Border/community/family']), ('year', ['Border/community/family', 'American/economics/health']), ('life', ['Border/community/family', 'American/economics/health']), ('defending', ['Border/community/family', 'Abortion/rights/guns']), ('pay', ['American/economics/health', 'Border/community/family']), ('men', ['Border/community/family', 'Abortion/rights/guns']), ('woman', ['Abortion/rights/guns', 'Border/community/family']), ('raise', ['American/economics/health', 'Border/community/family']), ('risk', ['American/economics/health', 'Border/community/family']), ('includes', ['American/economics/health', 'Abortion/rights/guns']), ('brave', ['Border/community/family', 'American/economics/health']), ('uniform', ['Abortion/rights/guns']), ('servicemembers', ['Border/community/family', 'Abortion/rights/guns']), ('ndaa', ['Abortion/rights/guns']), ('pleased', ['Border/community/family'])]"
jamesrhenson,2023-08-03 02:29:57+00:00,5,Border/community/family,0.3741727,negative,0.630856990814209,anger,0.6151720881462097,4.0,Republicans vs democrats,0.3503613,"BTW, that’s an Abbott quote. You probably shouldn’t Google “Do the donut.”",way abbott quote probably google donut,"[('way', [5, 4]), ('google', [4]), ('abbott', [5]), ('probably', [2]), ('quote', [4]), ('donut', [5])]","[('way', ['Border/community/family', 'Republicans vs democrats']), ('google', ['Republicans vs democrats']), ('abbott', ['Border/community/family']), ('probably', ['War']), ('quote', ['Republicans vs democrats']), ('donut', ['Border/community/family'])]"
jonathanvswan,2023-08-03 02:46:56+00:00,5,Border/community/family,0.5028121,negative,0.5191162824630737,anger,0.7566550970077515,6.0,Election/debate,0.1603379,An embarrassment? This was a historic battle against a vicious enemy. My ancestors served with honor.,embarrassment historic battle vicious enemy ancestor served honor,"[('embarrassment', [4]), ('honor', [5]), ('enemy', [5, 4]), ('served', [5, 4]), ('battle', [5, 6]), ('historic', [5, 6]), ('vicious', [3]), ('ancestor', [6])]","[('embarrassment', ['Republicans vs democrats']), ('honor', ['Border/community/family']), ('enemy', ['Border/community/family', 'Republicans vs democrats']), ('served', ['Border/community/family', 'Republicans vs democrats']), ('battle', ['Border/community/family', 'Election/debate']), ('historic', ['Border/community/family', 'Election/debate']), ('vicious', ['News/radio/livestream']), ('ancestor', ['Election/debate'])]"
SenatorHassan,2023-08-03 02:50:45+00:00,5,Border/community/family,0.76231843,positive,0.8324893712997437,optimism,0.3651208579540252,8.0,Infrastructure/job/energy,0.17988563,Thank you to all the law enforcement officers who swiftly responded to today’s potential threat and kept everyone at the Capitol safe.,thank law enforcement officer swiftly responded today potential threat kept capitol safe,"[('officer', [5, 8]), ('today', [5, 8]), ('potential', [5, 8]), ('capitol', [5]), ('law', [5, 8]), ('threat', [5, 8]), ('safe', [5, 8]), ('enforcement', [5, 8]), ('thank', [5, 8]), ('kept', [5]), ('responded', [5]), ('swiftly', [8])]","[('officer', ['Border/community/family', 'Infrastructure/job/energy']), ('today', ['Border/community/family', 'Infrastructure/job/energy']), ('potential', ['Border/community/family', 'Infrastructure/job/energy']), ('capitol', ['Border/community/family']), ('law', ['Border/community/family', 'Infrastructure/job/energy']), ('threat', ['Border/community/family', 'Infrastructure/job/energy']), ('safe', ['Border/community/family', 'Infrastructure/job/energy']), ('enforcement', ['Border/community/family', 'Infrastructure/job/energy']), ('thank', ['Border/community/family', 'Infrastructure/job/energy']), ('kept', ['Border/community/family']), ('responded', ['Border/community/family']), ('swiftly', ['Infrastructure/job/energy'])]"
AndrewYang,2023-08-03 04:17:13+00:00,5,Border/community/family,0.3426219,positive,0.983397662639618,joy,0.9583293795585632,6.0,Election/debate,0.2966958,Attending the premiere of the upcoming movie “Love in Taipei” in SF with Evelyn tonight! Congrats to @abigailhingwen and the entire team! https://t.co/ywolWL3tgb https://t.co/wU0dRPm6jf,attending premiere upcoming movie love taipei  evelyn tonight congrats entire team,"[('tonight', [6, 5]), ('entire', [5]), ('love', [5, 6]), ('team', [6, 5]), ('attending', [7]), ('movie', [6, 5]), ('upcoming', [6]), ('congrats', [5, 6]), ('premiere', [7]), ('evelyn', [3]), ('taipei', [5])]","[('tonight', ['Election/debate', 'Border/community/family']), ('entire', ['Border/community/family']), ('love', ['Border/community/family', 'Election/debate']), ('team', ['Election/debate', 'Border/community/family']), ('attending', ['Abortion/rights/guns']), ('movie', ['Election/debate', 'Border/community/family']), ('upcoming', ['Election/debate']), ('congrats', ['Border/community/family', 'Election/debate']), ('premiere', ['Abortion/rights/guns']), ('evelyn', ['News/radio/livestream']), ('taipei', ['Border/community/family'])]"
