username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
dscc,2023-03-16 02:36:16+00:00,1,American/economics/health,0.93264484,positive,0.5769500136375427,optimism,0.3559251427650451,,,,RT @Social Security and Medicare are a promise that our government makes to hard-working people. I won’t let Republicans break that promise.,security medicare promise government make hard working people let republican break promise,"[('security', [1]), ('let', [1]), ('people', [1]), ('republican', [1]), ('government', [1]), ('break', [1]), ('working', [1]), ('hard', [1]), ('make', [1]), ('promise', [1]), ('medicare', [1])]","[('security', ['American/economics/health']), ('let', ['American/economics/health']), ('people', ['American/economics/health']), ('republican', ['American/economics/health']), ('government', ['American/economics/health']), ('break', ['American/economics/health']), ('working', ['American/economics/health']), ('hard', ['American/economics/health']), ('make', ['American/economics/health']), ('promise', ['American/economics/health']), ('medicare', ['American/economics/health'])]"
dscc,2023-03-16 02:36:23+00:00,1,American/economics/health,0.9416204,neutral,0.5600705742835999,anticipation,0.3185544013977051,,,,RT @Your regular reminder that Democrats signed into law last year the largest climate action bill in history and not a single Republican voted for it.,regular reminder democrat signed law year largest climate action bill history single republican voted,"[('year', [1]), ('action', [1]), ('law', [1]), ('republican', [1]), ('single', [1]), ('history', [1]), ('democrat', [1]), ('bill', [1]), ('voted', [1]), ('largest', [1]), ('climate', [1]), ('signed', [1]), ('reminder', [1]), ('regular', [1])]","[('year', ['American/economics/health']), ('action', ['American/economics/health']), ('law', ['American/economics/health']), ('republican', ['American/economics/health']), ('single', ['American/economics/health']), ('history', ['American/economics/health']), ('democrat', ['American/economics/health']), ('bill', ['American/economics/health']), ('voted', ['American/economics/health']), ('largest', ['American/economics/health']), ('climate', ['American/economics/health']), ('signed', ['American/economics/health']), ('reminder', ['American/economics/health']), ('regular', ['American/economics/health'])]"
GovMLG,2023-03-16 02:36:26+00:00,1,American/economics/health,0.47202793,positive,0.9728916883468628,joy,0.7845882177352905,8.0,Infrastructure/job/energy,0.42808694,"Senate Bill 7, the Rural Health Care Delivery Fund, is on its way up to my desk for signature! This legislation is great news for rural communities around our state, and it's part of our strategy to continue building affordable health care access for New Mexicans. https://t.co/aK0hX18Yx7",senate bill rural health care delivery fund way desk signature legislation great news rural community state strategy continue building affordable health care access mexican,"[('building', [8, 1]), ('state', [8, 1]), ('way', [1, 8]), ('news', [8, 1]), ('fund', [1, 8]), ('affordable', [1, 8]), ('care', [1, 7]), ('health', [1, 8]), ('mexican', [1, 8]), ('great', [8, 1]), ('community', [8, 1]), ('continue', [1, 8]), ('bill', [1, 8]), ('strategy', [8, 1]), ('senate', [1, 8]), ('access', [8, 1]), ('signature', [8]), ('legislation', [1, 8]), ('desk', [1, 8]), ('rural', [8, 1]), ('delivery', [7])]","[('building', ['Infrastructure/job/energy', 'American/economics/health']), ('state', ['Infrastructure/job/energy', 'American/economics/health']), ('way', ['American/economics/health', 'Infrastructure/job/energy']), ('news', ['Infrastructure/job/energy', 'American/economics/health']), ('fund', ['American/economics/health', 'Infrastructure/job/energy']), ('affordable', ['American/economics/health', 'Infrastructure/job/energy']), ('care', ['American/economics/health', 'Abortion/rights/guns']), ('health', ['American/economics/health', 'Infrastructure/job/energy']), ('mexican', ['American/economics/health', 'Infrastructure/job/energy']), ('great', ['Infrastructure/job/energy', 'American/economics/health']), ('community', ['Infrastructure/job/energy', 'American/economics/health']), ('continue', ['American/economics/health', 'Infrastructure/job/energy']), ('bill', ['American/economics/health', 'Infrastructure/job/energy']), ('strategy', ['Infrastructure/job/energy', 'American/economics/health']), ('senate', ['American/economics/health', 'Infrastructure/job/energy']), ('access', ['Infrastructure/job/energy', 'American/economics/health']), ('signature', ['Infrastructure/job/energy']), ('legislation', ['American/economics/health', 'Infrastructure/job/energy']), ('desk', ['American/economics/health', 'Infrastructure/job/energy']), ('rural', ['Infrastructure/job/energy', 'American/economics/health']), ('delivery', ['Abortion/rights/guns'])]"
SenAmyKlobuchar,2023-03-16 04:22:13+00:00,1,American/economics/health,0.95823103,positive,0.8847566843032837,optimism,0.8467062711715698,,,,The PACT Act was the largest expansion of VA benefits in our nation’s history. I was in Owatonna to meet with local veterans and help get the word out to ensure benefits and care reach those who sacrificed for our nation. Visit https://t.co/GvJ3qkrT7L. https://t.co/bNIwPjVUxY,pact act largest expansion  benefit nation history owatonna meet local veteran help word ensure benefit care reach sacrificed nation visit,"[('help', [1]), ('act', [1]), ('history', [1]), ('care', [1]), ('local', [1]), ('benefit', [1]), ('word', [1]), ('largest', [1]), ('reach', [1]), ('nation', [1]), ('veteran', [1]), ('ensure', [1]), ('meet', [1]), ('visit', [1]), ('sacrificed', [1]), ('pact', [1]), ('expansion', [1]), ('owatonna', [1])]","[('help', ['American/economics/health']), ('act', ['American/economics/health']), ('history', ['American/economics/health']), ('care', ['American/economics/health']), ('local', ['American/economics/health']), ('benefit', ['American/economics/health']), ('word', ['American/economics/health']), ('largest', ['American/economics/health']), ('reach', ['American/economics/health']), ('nation', ['American/economics/health']), ('veteran', ['American/economics/health']), ('ensure', ['American/economics/health']), ('meet', ['American/economics/health']), ('visit', ['American/economics/health']), ('sacrificed', ['American/economics/health']), ('pact', ['American/economics/health']), ('expansion', ['American/economics/health']), ('owatonna', ['American/economics/health'])]"
AP,2023-03-16 13:11:42+00:00,1,American/economics/health,0.6287794,positive,0.5495607852935791,optimism,0.7784119844436646,4.0,Republicans vs democrats,0.33167863,Treasury Secretary Janet Yellen is set to tell the Senate Finance Committee that the nation's banking system “remains sound” and Americans can feel “confident” about their deposits. https://t.co/32OArXSG2z,treasury secretary janet yellen set tell senate finance committee nation  banking system remains sound american feel confident deposit,"[('american', [1, 4]), ('committee', [4, 1]), ('system', [1, 4]), ('feel', [1, 4]), ('tell', [4, 1]), ('remains', [1, 4]), ('sound', [4]), ('secretary', [4, 1]), ('senate', [1, 4]), ('set', [1, 4]), ('finance', [1, 4]), ('nation', [1, 4]), ('confident', [4]), ('janet', [1]), ('treasury', [1, 4]), ('deposit', [1]), ('yellen', [1]), ('banking', [1])]","[('american', ['American/economics/health', 'Republicans vs democrats']), ('committee', ['Republicans vs democrats', 'American/economics/health']), ('system', ['American/economics/health', 'Republicans vs democrats']), ('feel', ['American/economics/health', 'Republicans vs democrats']), ('tell', ['Republicans vs democrats', 'American/economics/health']), ('remains', ['American/economics/health', 'Republicans vs democrats']), ('sound', ['Republicans vs democrats']), ('secretary', ['Republicans vs democrats', 'American/economics/health']), ('senate', ['American/economics/health', 'Republicans vs democrats']), ('set', ['American/economics/health', 'Republicans vs democrats']), ('finance', ['American/economics/health', 'Republicans vs democrats']), ('nation', ['American/economics/health', 'Republicans vs democrats']), ('confident', ['Republicans vs democrats']), ('janet', ['American/economics/health']), ('treasury', ['American/economics/health', 'Republicans vs democrats']), ('deposit', ['American/economics/health']), ('yellen', ['American/economics/health']), ('banking', ['American/economics/health'])]"
AP_Politics,2023-03-16 13:24:41+00:00,1,American/economics/health,0.60674214,positive,0.5611193180084229,optimism,0.7480666041374207,4.0,Republicans vs democrats,0.35151744,RT @Treasury Secretary Janet Yellen is set to tell the Senate Finance Committee that the nation's banking system “remains sound” and Americans can feel “confident” about their deposits. https://t.co/32OArXSG2z,secretary janet yellen set tell senate finance committee nation  banking system remains sound american feel confident deposit,"[('american', [1, 4]), ('committee', [4, 1]), ('system', [1, 4]), ('feel', [1, 4]), ('tell', [4, 1]), ('remains', [1, 4]), ('sound', [4]), ('secretary', [4, 1]), ('senate', [1, 4]), ('set', [1, 4]), ('finance', [1, 4]), ('nation', [1, 4]), ('confident', [4]), ('janet', [1]), ('deposit', [1]), ('yellen', [1]), ('banking', [1])]","[('american', ['American/economics/health', 'Republicans vs democrats']), ('committee', ['Republicans vs democrats', 'American/economics/health']), ('system', ['American/economics/health', 'Republicans vs democrats']), ('feel', ['American/economics/health', 'Republicans vs democrats']), ('tell', ['Republicans vs democrats', 'American/economics/health']), ('remains', ['American/economics/health', 'Republicans vs democrats']), ('sound', ['Republicans vs democrats']), ('secretary', ['Republicans vs democrats', 'American/economics/health']), ('senate', ['American/economics/health', 'Republicans vs democrats']), ('set', ['American/economics/health', 'Republicans vs democrats']), ('finance', ['American/economics/health', 'Republicans vs democrats']), ('nation', ['American/economics/health', 'Republicans vs democrats']), ('confident', ['Republicans vs democrats']), ('janet', ['American/economics/health']), ('deposit', ['American/economics/health']), ('yellen', ['American/economics/health']), ('banking', ['American/economics/health'])]"
RepSherrill,2023-03-16 15:10:11+00:00,1,American/economics/health,0.5898672,neutral,0.5848537087440491,anticipation,0.6500975489616394,6.0,Election/debate,0.28194213,"We are about one month away from Tax Day (4/18) and my office is hosting a Tax Resources Webinar on Tuesday, March 21 at 2:00PM to help you navigate filing your taxes this year. https://t.co/GARQ1K13lq",month away tax day office hosting tax resource webinar tuesday march help navigate filing tax year,"[('year', [1, 6]), ('office', [1, 6]), ('tuesday', [6, 1]), ('day', [1, 6]), ('month', [1, 6]), ('away', [1, 6]), ('help', [1, 6]), ('resource', [1, 8]), ('tax', [1]), ('filing', [1]), ('march', [1, 6]), ('hosting', [6, 8]), ('navigate', [8]), ('webinar', [6])]","[('year', ['American/economics/health', 'Election/debate']), ('office', ['American/economics/health', 'Election/debate']), ('tuesday', ['Election/debate', 'American/economics/health']), ('day', ['American/economics/health', 'Election/debate']), ('month', ['American/economics/health', 'Election/debate']), ('away', ['American/economics/health', 'Election/debate']), ('help', ['American/economics/health', 'Election/debate']), ('resource', ['American/economics/health', 'Infrastructure/job/energy']), ('tax', ['American/economics/health']), ('filing', ['American/economics/health']), ('march', ['American/economics/health', 'Election/debate']), ('hosting', ['Election/debate', 'Infrastructure/job/energy']), ('navigate', ['Infrastructure/job/energy']), ('webinar', ['Election/debate'])]"
JohnDelaney,2023-03-16 15:29:59+00:00,1,American/economics/health,0.39759487,neutral,0.5207737684249878,anticipation,0.4995873868465423,6.0,Election/debate,0.3888084,Best outcome from Fed next week is 25bps hike as it shows: (a) Fed still has needed inflation resolve and (b) indicates they are not that concerned with the state of the banking industry. They should dial down the tough rhetoric on inflation as it's a tone deaf at this point,best outcome fed week bps hike show fed needed inflation resolve  indicates concerned state banking industry dial tough rhetoric inflation tone deaf point,"[('state', [6, 1]), ('week', [6, 1]), ('concerned', [1, 6]), ('show', [6, 1]), ('needed', [1, 6]), ('point', [6, 1]), ('tough', [6, 5]), ('best', [6, 1]), ('tone', [6]), ('rhetoric', [6, 5]), ('fed', [1, 8]), ('inflation', [1, 8]), ('outcome', [6, 1]), ('resolve', [5]), ('industry', [8, 1]), ('indicates', [1]), ('dial', [8]), ('deaf', [6]), ('hike', [1]), ('banking', [8, 1]), ('bps', [6])]","[('state', ['Election/debate', 'American/economics/health']), ('week', ['Election/debate', 'American/economics/health']), ('concerned', ['American/economics/health', 'Election/debate']), ('show', ['Election/debate', 'American/economics/health']), ('needed', ['American/economics/health', 'Election/debate']), ('point', ['Election/debate', 'American/economics/health']), ('tough', ['Election/debate', 'Border/community/family']), ('best', ['Election/debate', 'American/economics/health']), ('tone', ['Election/debate']), ('rhetoric', ['Election/debate', 'Border/community/family']), ('fed', ['American/economics/health', 'Infrastructure/job/energy']), ('inflation', ['American/economics/health', 'Infrastructure/job/energy']), ('outcome', ['Election/debate', 'American/economics/health']), ('resolve', ['Border/community/family']), ('industry', ['Infrastructure/job/energy', 'American/economics/health']), ('indicates', ['American/economics/health']), ('dial', ['Infrastructure/job/energy']), ('deaf', ['Election/debate']), ('hike', ['American/economics/health']), ('banking', ['Infrastructure/job/energy', 'American/economics/health']), ('bps', ['Election/debate'])]"
lmcgaughy,2023-03-16 15:53:13+00:00,1,American/economics/health,0.7487132,neutral,0.9236660003662108,optimism,0.3733233511447906,2.0,War,0.15739839,13/ Here are some studies about the effects of gender affirming care on mental health: https://t.co/UTrJqv1azq https://t.co/C09BxzPIVH https://t.co/KFt5dHpX6h https://t.co/lDlim1rQle https://t.co/APNUuX7cNL,study effect gender affirming care mental health,"[('gender', [1, 2]), ('care', [1, 2]), ('affirming', [1]), ('health', [1]), ('mental', [1]), ('study', [2]), ('effect', [1, 2])]","[('gender', ['American/economics/health', 'War']), ('care', ['American/economics/health', 'War']), ('affirming', ['American/economics/health']), ('health', ['American/economics/health']), ('mental', ['American/economics/health']), ('study', ['War']), ('effect', ['American/economics/health', 'War'])]"
AlverniaU,2023-03-16 16:19:22+00:00,1,American/economics/health,0.6852755,positive,0.9604702591896056,joy,0.9396326541900636,5.0,Border/community/family,0.25206837,Thank you to @RepHoulahan for meeting with volunteers in our @AmeriCorpsSr Foster Grandparent Program in honor of #AmeriCorpsWeek! Get involved with the Foster Grandparent Program: https://t.co/x4ixTJbFma #readingpa #berkscountypa #berkscounty https://t.co/MdQBpuE7uZ,thank meeting volunteer foster grandparent program honor involved foster grandparent program,"[('involved', [5, 1]), ('honor', [5, 1]), ('meeting', [5, 1]), ('program', [1, 5]), ('thank', [5, 1]), ('grandparent', [1]), ('volunteer', [1]), ('foster', [1])]","[('involved', ['Border/community/family', 'American/economics/health']), ('honor', ['Border/community/family', 'American/economics/health']), ('meeting', ['Border/community/family', 'American/economics/health']), ('program', ['American/economics/health', 'Border/community/family']), ('thank', ['Border/community/family', 'American/economics/health']), ('grandparent', ['American/economics/health']), ('volunteer', ['American/economics/health']), ('foster', ['American/economics/health'])]"
