username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
CaseyDeSantis,2023-06-04 00:56:12+00:00,5,Border/community/family,0.72980267,positive,0.9890164136886596,joy,0.9536468982696532,6.0,Election/debate,0.20196398,"Thank you @joniernst for hosting us at your Roast and Ride! The kids had a great time on their first trip to Iowa, we’ll see you again soon! https://t.co/NikyFjYY5S",thank hosting roast ride kid great time trip iowa soon,"[('time', [5, 6]), ('soon', [5, 6]), ('kid', [5]), ('great', [5, 6]), ('trip', [5, 6]), ('thank', [5, 6]), ('iowa', [6, 5]), ('hosting', [5, 6]), ('ride', [5]), ('roast', [5])]","[('time', ['Border/community/family', 'Election/debate']), ('soon', ['Border/community/family', 'Election/debate']), ('kid', ['Border/community/family']), ('great', ['Border/community/family', 'Election/debate']), ('trip', ['Border/community/family', 'Election/debate']), ('thank', ['Border/community/family', 'Election/debate']), ('iowa', ['Election/debate', 'Border/community/family']), ('hosting', ['Border/community/family', 'Election/debate']), ('ride', ['Border/community/family']), ('roast', ['Border/community/family'])]"
RonDeSantis,2023-06-04 00:57:01+00:00,5,Border/community/family,0.6796703,positive,0.9872085452079772,joy,0.9679896235466005,6.0,Election/debate,0.24526833,"RT @Thank you @joniernst for hosting us at your Roast and Ride! The kids had a great time on their first trip to Iowa, we’ll see you again soon! https://t.co/NikyFjYY5S",hosting roast ride kid great time trip iowa soon,"[('time', [5, 6]), ('soon', [6, 5]), ('kid', [5]), ('great', [5, 6]), ('trip', [5, 6]), ('iowa', [6, 5]), ('hosting', [5, 6]), ('ride', [5]), ('roast', [5])]","[('time', ['Border/community/family', 'Election/debate']), ('soon', ['Election/debate', 'Border/community/family']), ('kid', ['Border/community/family']), ('great', ['Border/community/family', 'Election/debate']), ('trip', ['Border/community/family', 'Election/debate']), ('iowa', ['Election/debate', 'Border/community/family']), ('hosting', ['Border/community/family', 'Election/debate']), ('ride', ['Border/community/family']), ('roast', ['Border/community/family'])]"
RepSpanberger,2023-06-04 01:08:48+00:00,5,Border/community/family,0.54017013,positive,0.9852633476257324,joy,0.9394469261169434,6.0,Election/debate,0.26472008,My team was honored to attend this morning’s @VaNationalGuard Change of Command ceremony. My team and I have really enjoyed working with Maj. Gen. Williams. Congratulations to Maj. Gen. James W. Ring for being appointed as the 29th Adjutant General of Virginia! https://t.co/oFBrLLGIwD,team honored attend morning change command ceremony team enjoyed working maj gen williams congratulation maj gen james  ring appointed  adjutant general virginia,"[('working', [5, 1]), ('team', [5, 6]), ('change', [6, 5]), ('general', [6, 5]), ('morning', [6, 5]), ('congratulation', [5, 6]), ('virginia', [6, 7]), ('attend', [5, 6]), ('ceremony', [5]), ('enjoyed', [6, 5]), ('james', [5, 6]), ('appointed', [7]), ('williams', [3]), ('ring', [5, 3]), ('honored', [5, 7]), ('maj', [5]), ('command', [1]), ('gen', [5, 6]), ('adjutant', [5])]","[('working', ['Border/community/family', 'American/economics/health']), ('team', ['Border/community/family', 'Election/debate']), ('change', ['Election/debate', 'Border/community/family']), ('general', ['Election/debate', 'Border/community/family']), ('morning', ['Election/debate', 'Border/community/family']), ('congratulation', ['Border/community/family', 'Election/debate']), ('virginia', ['Election/debate', 'Abortion/rights/guns']), ('attend', ['Border/community/family', 'Election/debate']), ('ceremony', ['Border/community/family']), ('enjoyed', ['Election/debate', 'Border/community/family']), ('james', ['Border/community/family', 'Election/debate']), ('appointed', ['Abortion/rights/guns']), ('williams', ['News/radio/livestream']), ('ring', ['Border/community/family', 'News/radio/livestream']), ('honored', ['Border/community/family', 'Abortion/rights/guns']), ('maj', ['Border/community/family']), ('command', ['American/economics/health']), ('gen', ['Border/community/family', 'Election/debate']), ('adjutant', ['Border/community/family'])]"
NateSilver538,2023-06-04 01:20:15+00:00,5,Border/community/family,0.36091983,neutral,0.9581794142723083,joy,0.5071348547935486,3.0,News/radio/livestream,0.34534016,Current status: At the WSOD (World Series of Darts). https://t.co/78ldRZqtxl,current status wsod world series dart,"[('current', [4, 5]), ('world', [5, 4]), ('status', [5, 4]), ('series', [5, 3]), ('dart', [3]), ('wsod', [3])]","[('current', ['Republicans vs democrats', 'Border/community/family']), ('world', ['Border/community/family', 'Republicans vs democrats']), ('status', ['Border/community/family', 'Republicans vs democrats']), ('series', ['Border/community/family', 'News/radio/livestream']), ('dart', ['News/radio/livestream']), ('wsod', ['News/radio/livestream'])]"
KamalaHarris,2023-06-04 01:23:00+00:00,5,Border/community/family,0.553413,positive,0.8187176585197449,optimism,0.8616734147071838,8.0,Infrastructure/job/energy,0.17714982,"The power of America’s military not only rests on our technology, weaponry, and hardware—it rests on our people's character and resolve. America has no greater resource or strategic asset than the men and women who wear our uniform.",power america military rest technology weaponry hardwareit rest people  character resolve america greater resource strategic asset men woman wear uniform,"[('military', [5, 7]), ('asset', [5, 8]), ('people', [5, 2]), ('america', [5, 8]), ('technology', [8, 5]), ('power', [5, 8]), ('resource', [5, 8]), ('men', [5, 7]), ('woman', [5, 7]), ('wear', [2]), ('greater', [5, 8]), ('rest', [5, 2]), ('character', [5, 7]), ('resolve', [5]), ('uniform', [7]), ('strategic', [8, 2]), ('weaponry', [5]), ('hardwareit', [5])]","[('military', ['Border/community/family', 'Abortion/rights/guns']), ('asset', ['Border/community/family', 'Infrastructure/job/energy']), ('people', ['Border/community/family', 'War']), ('america', ['Border/community/family', 'Infrastructure/job/energy']), ('technology', ['Infrastructure/job/energy', 'Border/community/family']), ('power', ['Border/community/family', 'Infrastructure/job/energy']), ('resource', ['Border/community/family', 'Infrastructure/job/energy']), ('men', ['Border/community/family', 'Abortion/rights/guns']), ('woman', ['Border/community/family', 'Abortion/rights/guns']), ('wear', ['War']), ('greater', ['Border/community/family', 'Infrastructure/job/energy']), ('rest', ['Border/community/family', 'War']), ('character', ['Border/community/family', 'Abortion/rights/guns']), ('resolve', ['Border/community/family']), ('uniform', ['Abortion/rights/guns']), ('strategic', ['Infrastructure/job/energy', 'War']), ('weaponry', ['Border/community/family']), ('hardwareit', ['Border/community/family'])]"
SenWarren,2023-06-04 01:52:41+00:00,5,Border/community/family,0.6216275,positive,0.9880849719047546,joy,0.9481682777404784,8.0,Infrastructure/job/energy,0.18999608,Ran into the fabulous team from @veteransinc1 who were on their way back to Massachusetts from winning an award for their critical work to help homeless veterans. So grateful for all they do — and happy to celebrate their national recognition! https://t.co/S7suRSIYCd,ran fabulous team way massachusetts winning award critical work help homeless veteran grateful happy celebrate national recognition,"[('national', [5, 8]), ('way', [5, 8]), ('critical', [8, 5]), ('work', [5, 8]), ('help', [5, 8]), ('ran', [5, 2]), ('team', [5, 8]), ('celebrate', [5, 8]), ('veteran', [5, 7]), ('homeless', [2]), ('winning', [5, 8]), ('massachusetts', [8]), ('award', [7]), ('grateful', [5, 8]), ('happy', [5, 8]), ('recognition', [5, 8]), ('fabulous', [5])]","[('national', ['Border/community/family', 'Infrastructure/job/energy']), ('way', ['Border/community/family', 'Infrastructure/job/energy']), ('critical', ['Infrastructure/job/energy', 'Border/community/family']), ('work', ['Border/community/family', 'Infrastructure/job/energy']), ('help', ['Border/community/family', 'Infrastructure/job/energy']), ('ran', ['Border/community/family', 'War']), ('team', ['Border/community/family', 'Infrastructure/job/energy']), ('celebrate', ['Border/community/family', 'Infrastructure/job/energy']), ('veteran', ['Border/community/family', 'Abortion/rights/guns']), ('homeless', ['War']), ('winning', ['Border/community/family', 'Infrastructure/job/energy']), ('massachusetts', ['Infrastructure/job/energy']), ('award', ['Abortion/rights/guns']), ('grateful', ['Border/community/family', 'Infrastructure/job/energy']), ('happy', ['Border/community/family', 'Infrastructure/job/energy']), ('recognition', ['Border/community/family', 'Infrastructure/job/energy']), ('fabulous', ['Border/community/family'])]"
GovWhitmer,2023-06-04 04:26:11+00:00,5,Border/community/family,0.5438538,positive,0.6321297883987427,optimism,0.8673080801963806,1.0,American/economics/health,0.41859215,"By taking this action, we can ensure state and local first responders have what they need to get this fire contained and prevent loss of life or property. I want to thank the first responders who have been working to keep Michiganders safe.",taking action ensure state local responder need fire contained prevent loss life property want thank responder working michigander safe,"[('state', [5, 1]), ('action', [1, 5]), ('taking', [1, 5]), ('fire', [5, 1]), ('need', [1, 5]), ('prevent', [1, 5]), ('property', [1, 5]), ('life', [5, 1]), ('working', [1, 5]), ('safe', [5, 1]), ('want', [1, 5]), ('local', [5, 1]), ('responder', [5, 1]), ('thank', [5, 1]), ('ensure', [1, 5]), ('loss', [5, 1]), ('michigander', [5]), ('contained', [1])]","[('state', ['Border/community/family', 'American/economics/health']), ('action', ['American/economics/health', 'Border/community/family']), ('taking', ['American/economics/health', 'Border/community/family']), ('fire', ['Border/community/family', 'American/economics/health']), ('need', ['American/economics/health', 'Border/community/family']), ('prevent', ['American/economics/health', 'Border/community/family']), ('property', ['American/economics/health', 'Border/community/family']), ('life', ['Border/community/family', 'American/economics/health']), ('working', ['American/economics/health', 'Border/community/family']), ('safe', ['Border/community/family', 'American/economics/health']), ('want', ['American/economics/health', 'Border/community/family']), ('local', ['Border/community/family', 'American/economics/health']), ('responder', ['Border/community/family', 'American/economics/health']), ('thank', ['Border/community/family', 'American/economics/health']), ('ensure', ['American/economics/health', 'Border/community/family']), ('loss', ['Border/community/family', 'American/economics/health']), ('michigander', ['Border/community/family']), ('contained', ['American/economics/health'])]"
SenateGOP,2023-06-04 05:06:54+00:00,5,Border/community/family,0.4439208,neutral,0.4638488292694092,optimism,0.9503251910209656,1.0,American/economics/health,0.23670922,"RT @We live in the greatest country in the world, but freedom is fragile &amp; never more than one generation away from extinction. Let’s stop the reckless spending, stop bankrupting future Americans &amp; start rebuilding confidence in our exceptional nation. https://t.co/JE7aDYY2YA",live greatest country world freedom fragile generation away extinction let stop reckless spending stop bankrupting future american start rebuilding confidence exceptional nation,"[('american', [1, 5]), ('freedom', [7, 5]), ('world', [5, 8]), ('let', [5, 1]), ('spending', [1, 5]), ('start', [5, 1]), ('away', [7, 1]), ('country', [5, 1]), ('future', [5, 8]), ('stop', [5, 1]), ('generation', [5, 8]), ('live', [5, 1]), ('nation', [5, 1]), ('confidence', [5, 7]), ('greatest', [5, 1]), ('rebuilding', [8, 5]), ('reckless', [1, 5]), ('fragile', [7]), ('exceptional', [5]), ('extinction', [5]), ('bankrupting', [8])]","[('american', ['American/economics/health', 'Border/community/family']), ('freedom', ['Abortion/rights/guns', 'Border/community/family']), ('world', ['Border/community/family', 'Infrastructure/job/energy']), ('let', ['Border/community/family', 'American/economics/health']), ('spending', ['American/economics/health', 'Border/community/family']), ('start', ['Border/community/family', 'American/economics/health']), ('away', ['Abortion/rights/guns', 'American/economics/health']), ('country', ['Border/community/family', 'American/economics/health']), ('future', ['Border/community/family', 'Infrastructure/job/energy']), ('stop', ['Border/community/family', 'American/economics/health']), ('generation', ['Border/community/family', 'Infrastructure/job/energy']), ('live', ['Border/community/family', 'American/economics/health']), ('nation', ['Border/community/family', 'American/economics/health']), ('confidence', ['Border/community/family', 'Abortion/rights/guns']), ('greatest', ['Border/community/family', 'American/economics/health']), ('rebuilding', ['Infrastructure/job/energy', 'Border/community/family']), ('reckless', ['American/economics/health', 'Border/community/family']), ('fragile', ['Abortion/rights/guns']), ('exceptional', ['Border/community/family']), ('extinction', ['Border/community/family']), ('bankrupting', ['Infrastructure/job/energy'])]"
SenateGOP,2023-06-04 05:10:17+00:00,5,Border/community/family,0.6434733,negative,0.8266539573669434,disgust,0.4324605762958526,4.0,Republicans vs democrats,0.30933812,"RT @This is just more evidence of the Biden Admin sidestepping the law to make illegal immigration ""legal."" This will only entice more people to cross and puts more pressure on our already overwhelmed border. https://t.co/8qesSxcUDC",evidence biden admin sidestepping law illegal immigration legal entice people cross put pressure overwhelmed border,"[('biden', [4, 5]), ('people', [5, 4]), ('evidence', [4]), ('law', [5, 4]), ('border', [5, 4]), ('illegal', [5, 4]), ('immigration', [5, 4]), ('overwhelmed', [5]), ('legal', [4, 5]), ('cross', [5]), ('pressure', [4]), ('admin', [5, 4]), ('put', [5]), ('sidestepping', [5]), ('entice', [5])]","[('biden', ['Republicans vs democrats', 'Border/community/family']), ('people', ['Border/community/family', 'Republicans vs democrats']), ('evidence', ['Republicans vs democrats']), ('law', ['Border/community/family', 'Republicans vs democrats']), ('border', ['Border/community/family', 'Republicans vs democrats']), ('illegal', ['Border/community/family', 'Republicans vs democrats']), ('immigration', ['Border/community/family', 'Republicans vs democrats']), ('overwhelmed', ['Border/community/family']), ('legal', ['Republicans vs democrats', 'Border/community/family']), ('cross', ['Border/community/family']), ('pressure', ['Republicans vs democrats']), ('admin', ['Border/community/family', 'Republicans vs democrats']), ('put', ['Border/community/family']), ('sidestepping', ['Border/community/family']), ('entice', ['Border/community/family'])]"
TulsiGabbard,2023-06-04 13:00:21+00:00,5,Border/community/family,0.39232913,neutral,0.6397206783294678,optimism,0.7581927180290222,3.0,News/radio/livestream,0.31288648,"""The soldier above all others prays for peace, for it is the soldier who must suffer and bear the deepest wounds and scars of war."" -Douglas MacArthur",soldier prays peace soldier suffer bear deepest wound scar war douglas macarthur,"[('war', [2, 5]), ('douglas', [5]), ('peace', [5, 2]), ('soldier', [5, 2]), ('suffer', [2]), ('deepest', [5]), ('wound', [3]), ('bear', [2]), ('macarthur', [3]), ('prays', [3]), ('scar', [3])]","[('war', ['War', 'Border/community/family']), ('douglas', ['Border/community/family']), ('peace', ['Border/community/family', 'War']), ('soldier', ['Border/community/family', 'War']), ('suffer', ['War']), ('deepest', ['Border/community/family']), ('wound', ['News/radio/livestream']), ('bear', ['War']), ('macarthur', ['News/radio/livestream']), ('prays', ['News/radio/livestream']), ('scar', ['News/radio/livestream'])]"
