username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
WSJ,2023-03-06 06:15:09+00:00,5,Border/community/family,0.73923606,neutral,0.9146047234535216,"{'neutral': 0.9146047234535217, 'positive': 0.0599704310297966, 'negative': 0.025424813851714134}",anticipation,0.372220367193222,"{'anticipation': 0.37222036719322205, 'optimism': 0.24405835568904877, 'sadness': 0.08220202475786209, 'joy': 0.06606149673461914, 'disgust': 0.06518159806728363, 'pessimism': 0.053902219980955124, 'anger': 0.04406175762414932, 'trust': 0.02954830415546894, 'fear': 0.01959950104355812, 'surprise': 0.018878547474741936, 'love': 0.00428586034104228}",1.0,American/economics/health,0.12915702,"A South Korean fund will compensate Koreans forced to work in Japan during World War II, Seoul said Monday, part of an arrangement with the Japanese government to resolve differences between the two U.S. allies https://t.co/qk9DdGMJ4p",south korean fund compensate korean forced work japan world war  seoul said monday arrangement japanese government resolve difference  ally,"[('war', [5, 1]), ('world', [5, 8]), ('said', [5, 1]), ('fund', [1, 5]), ('forced', [5, 1]), ('work', [5, 1]), ('government', [1, 5]), ('difference', [5, 1]), ('south', [5, 8]), ('monday', [5]), ('ally', [5, 8]), ('japan', [5, 8]), ('resolve', [5]), ('korean', [5]), ('arrangement', [1, 5]), ('japanese', [5, 8]), ('compensate', [8]), ('seoul', [5])]","[('war', ['Border/community/family', 'American/economics/health']), ('world', ['Border/community/family', 'Infrastructure/job/energy']), ('said', ['Border/community/family', 'American/economics/health']), ('fund', ['American/economics/health', 'Border/community/family']), ('forced', ['Border/community/family', 'American/economics/health']), ('work', ['Border/community/family', 'American/economics/health']), ('government', ['American/economics/health', 'Border/community/family']), ('difference', ['Border/community/family', 'American/economics/health']), ('south', ['Border/community/family', 'Infrastructure/job/energy']), ('monday', ['Border/community/family']), ('ally', ['Border/community/family', 'Infrastructure/job/energy']), ('japan', ['Border/community/family', 'Infrastructure/job/energy']), ('resolve', ['Border/community/family']), ('korean', ['Border/community/family']), ('arrangement', ['American/economics/health', 'Border/community/family']), ('japanese', ['Border/community/family', 'Infrastructure/job/energy']), ('compensate', ['Infrastructure/job/energy']), ('seoul', ['Border/community/family'])]"
marwilliamson,2023-03-06 19:39:39+00:00,5,Border/community/family,0.70806175,positive,0.9720702171325684,"{'positive': 0.9720702171325684, 'neutral': 0.022823072969913483, 'negative': 0.00510665588080883}",joy,0.9398864507675172,"{'joy': 0.9398864507675171, 'optimism': 0.03922029957175255, 'love': 0.01769094355404377, 'trust': 0.0014420128427445889, 'anticipation': 0.0006054257974028587, 'surprise': 0.0005559693672694266, 'anger': 0.00015562796033918858, 'disgust': 0.0001447306713089347, 'sadness': 0.00012192532449262217, 'fear': 0.00010185949213337153, 'pessimism': 7.481460488634184e-05}",6.0,Election/debate,0.04174058,"Thank you, Andrew!",thank andrew,"[('andrew', [5]), ('thank', [5])]","[('andrew', ['Border/community/family']), ('thank', ['Border/community/family'])]"
SenatorHick,2023-03-06 19:55:10+00:00,5,Border/community/family,0.7731326,positive,0.959604263305664,"{'positive': 0.9596042633056641, 'neutral': 0.03647909685969353, 'negative': 0.00391662260517478}",joy,0.9008212685585022,"{'joy': 0.9008212685585022, 'optimism': 0.08707455545663834, 'love': 0.006185080390423536, 'trust': 0.0025817181449383497, 'anticipation': 0.0020484155975282192, 'surprise': 0.0006460201111622155, 'anger': 0.00018999008170794696, 'disgust': 0.00015530425298493356, 'sadness': 0.00011774654558394104, 'fear': 9.758682426763698e-05, 'pessimism': 8.22935180622153e-05}",6.0,Election/debate,0.10375804,"👏👏👏 The names we give Colorado’s greatest landmarks should honor the entirety of our history – and Mount Blue Sky acknowledges the Native peoples who first called Colorado home. Nicely done, @GovofCO. https://t.co/lBhD57KvM1",name colorado greatest landmark honor entirety history mount blue sky acknowledges native people called colorado home nicely,"[('people', [5, 2]), ('called', [5, 2]), ('sky', [5, 2]), ('colorado', [5, 6]), ('history', [5, 6]), ('home', [5, 6]), ('honor', [5]), ('greatest', [5, 2]), ('blue', [5, 6]), ('name', [5, 6]), ('acknowledges', [5]), ('mount', [5, 6]), ('landmark', [5]), ('native', [5]), ('entirety', [2]), ('nicely', [6])]","[('people', ['Border/community/family', 'War']), ('called', ['Border/community/family', 'War']), ('sky', ['Border/community/family', 'War']), ('colorado', ['Border/community/family', 'Election/debate']), ('history', ['Border/community/family', 'Election/debate']), ('home', ['Border/community/family', 'Election/debate']), ('honor', ['Border/community/family']), ('greatest', ['Border/community/family', 'War']), ('blue', ['Border/community/family', 'Election/debate']), ('name', ['Border/community/family', 'Election/debate']), ('acknowledges', ['Border/community/family']), ('mount', ['Border/community/family', 'Election/debate']), ('landmark', ['Border/community/family']), ('native', ['Border/community/family']), ('entirety', ['War']), ('nicely', ['Election/debate'])]"
SenatorHassan,2023-03-06 21:42:07+00:00,5,Border/community/family,0.37618983,positive,0.9828650951385498,"{'positive': 0.9828650951385498, 'neutral': 0.015386724844574928, 'negative': 0.001748264767229557}",joy,0.9216975569725036,"{'joy': 0.9216975569725037, 'optimism': 0.040831491351127625, 'love': 0.03457770124077797, 'trust': 0.0013856376754119992, 'anticipation': 0.0005393383908085525, 'surprise': 0.0003977685119025409, 'sadness': 0.0001575881615281105, 'fear': 0.00011712901323335245, 'disgust': 0.00010549038415774703, 'anger': 0.00010451164416735992, 'pessimism': 8.591164805693552e-05}",6.0,Election/debate,0.23155726,"Strictly No Elephants is one of my favorite children’s books, teaching us about the importance of friendship and inclusion. I had fun sharing this book with students as part of #ReadAcrossAmerica2023. https://t.co/MS8FK6AFRE",strictly elephant favorite childrens book teaching importance friendship inclusion fun sharing book student,"[('sharing', [5, 6]), ('student', [5, 1]), ('fun', [5, 6]), ('book', [6, 7]), ('favorite', [6, 5]), ('inclusion', [7]), ('teaching', [5]), ('childrens', [1, 5]), ('importance', [5, 7]), ('friendship', [5, 7]), ('elephant', [2]), ('strictly', [7])]","[('sharing', ['Border/community/family', 'Election/debate']), ('student', ['Border/community/family', 'American/economics/health']), ('fun', ['Border/community/family', 'Election/debate']), ('book', ['Election/debate', 'Abortion/rights/guns']), ('favorite', ['Election/debate', 'Border/community/family']), ('inclusion', ['Abortion/rights/guns']), ('teaching', ['Border/community/family']), ('childrens', ['American/economics/health', 'Border/community/family']), ('importance', ['Border/community/family', 'Abortion/rights/guns']), ('friendship', ['Border/community/family', 'Abortion/rights/guns']), ('elephant', ['War']), ('strictly', ['Abortion/rights/guns'])]"
NateSilver538,2023-03-06 23:27:54+00:00,5,Border/community/family,0.34282976,positive,0.5571677088737488,"{'positive': 0.5571677088737488, 'neutral': 0.43392837047576904, 'negative': 0.008903909474611282}",anticipation,0.7740106582641602,"{'anticipation': 0.7740106582641602, 'joy': 0.08766146004199982, 'optimism': 0.04936251789331436, 'surprise': 0.040820568799972534, 'trust': 0.015252333134412766, 'disgust': 0.009295712225139141, 'fear': 0.006623914930969477, 'pessimism': 0.005391345359385014, 'anger': 0.00501474691554904, 'sadness': 0.0047735003754496574, 'love': 0.0017932553309947252}",6.0,Election/debate,0.21928802,"You ever been to the Louvre, The Vatican or even the MoMA? And it wasn't just museums that were more open than churches: in some states, it was casinos! https://t.co/H5VT7dghD8",louvre vatican moma museum open church state casino,"[('state', [5, 6]), ('open', [5, 6]), ('church', [5, 2]), ('museum', [6]), ('casino', [1]), ('vatican', [2]), ('moma', [5]), ('louvre', [5, 2])]","[('state', ['Border/community/family', 'Election/debate']), ('open', ['Border/community/family', 'Election/debate']), ('church', ['Border/community/family', 'War']), ('museum', ['Election/debate']), ('casino', ['American/economics/health']), ('vatican', ['War']), ('moma', ['Border/community/family']), ('louvre', ['Border/community/family', 'War'])]"
SenatorHick,2023-03-07 00:28:49+00:00,5,Border/community/family,0.3070739,positive,0.888847827911377,"{'positive': 0.888847827911377, 'neutral': 0.10363946855068207, 'negative': 0.007512667682021856}",optimism,0.7954459190368652,"{'optimism': 0.7954459190368652, 'anticipation': 0.10146763920783997, 'joy': 0.05858652666211128, 'trust': 0.03188593313097954, 'anger': 0.0036537921987473965, 'surprise': 0.0023904854897409678, 'disgust': 0.001654342864640057, 'fear': 0.0014033479383215308, 'love': 0.0013951892033219337, 'pessimism': 0.0013301186263561249, 'sadness': 0.0007866896921768785}",8.0,Infrastructure/job/energy,0.28137708,"Southwest Colorado leaders have worked for years to protect and invest in the Dolores River, and @SenatorBennet and I have turned that vision into a bill that can pass in a divided Congress. Let’s get it done! https://t.co/8nuOXz8tZc",southwest colorado leader worked year protect invest dolores river turned vision bill pas divided congress let,"[('year', [5, 1]), ('congress', [1, 8]), ('let', [5, 1]), ('turned', [5, 1]), ('colorado', [5, 7]), ('worked', [5, 1]), ('pas', [1, 7]), ('protect', [7, 5]), ('bill', [1, 8]), ('leader', [5, 8]), ('vision', [5, 1]), ('invest', [8, 1]), ('river', [8, 5]), ('divided', [8, 5]), ('southwest', [5, 1]), ('dolores', [7])]","[('year', ['Border/community/family', 'American/economics/health']), ('congress', ['American/economics/health', 'Infrastructure/job/energy']), ('let', ['Border/community/family', 'American/economics/health']), ('turned', ['Border/community/family', 'American/economics/health']), ('colorado', ['Border/community/family', 'Abortion/rights/guns']), ('worked', ['Border/community/family', 'American/economics/health']), ('pas', ['American/economics/health', 'Abortion/rights/guns']), ('protect', ['Abortion/rights/guns', 'Border/community/family']), ('bill', ['American/economics/health', 'Infrastructure/job/energy']), ('leader', ['Border/community/family', 'Infrastructure/job/energy']), ('vision', ['Border/community/family', 'American/economics/health']), ('invest', ['Infrastructure/job/energy', 'American/economics/health']), ('river', ['Infrastructure/job/energy', 'Border/community/family']), ('divided', ['Infrastructure/job/energy', 'Border/community/family']), ('southwest', ['Border/community/family', 'American/economics/health']), ('dolores', ['Abortion/rights/guns'])]"
RepHoulahan,2023-03-07 00:52:19+00:00,5,Border/community/family,0.49867314,positive,0.9882810711860656,"{'positive': 0.9882810711860657, 'neutral': 0.009643577970564365, 'negative': 0.002075360156595707}",joy,0.946199595928192,"{'joy': 0.9461995959281921, 'optimism': 0.03998463973402977, 'love': 0.011425754986703396, 'trust': 0.0009654962923377752, 'anticipation': 0.0005688480450771749, 'surprise': 0.0003933398111257702, 'sadness': 0.00011391269799787551, 'disgust': 9.892669913824648e-05, 'fear': 9.50593312154524e-05, 'anger': 9.3323367764242e-05, 'pessimism': 6.110590766184032e-05}",8.0,Infrastructure/job/energy,0.43858677,Wishing a joyous and meaningful holiday to all Pennsylvanians celebrating Purim tonight. Chag Purim Sameach!,wishing joyous meaningful holiday pennsylvanian celebrating purim tonight chag purim sameach,"[('tonight', [5]), ('celebrating', [5, 8]), ('meaningful', [5]), ('wishing', [5]), ('holiday', [5]), ('joyous', [8]), ('chag', [8]), ('sameach', [8]), ('purim', [8]), ('pennsylvanian', [5])]","[('tonight', ['Border/community/family']), ('celebrating', ['Border/community/family', 'Infrastructure/job/energy']), ('meaningful', ['Border/community/family']), ('wishing', ['Border/community/family']), ('holiday', ['Border/community/family']), ('joyous', ['Infrastructure/job/energy']), ('chag', ['Infrastructure/job/energy']), ('sameach', ['Infrastructure/job/energy']), ('purim', ['Infrastructure/job/energy']), ('pennsylvanian', ['Border/community/family'])]"
SenatorTimScott,2023-03-07 01:00:00+00:00,5,Border/community/family,0.5636054,negative,0.9088124632835388,"{'negative': 0.9088124632835388, 'neutral': 0.08556046336889267, 'positive': 0.005627171602100134}",anger,0.6751507520675659,"{'anger': 0.6751507520675659, 'disgust': 0.269212543964386, 'sadness': 0.019274229183793068, 'pessimism': 0.01439052727073431, 'optimism': 0.010571849532425404, 'anticipation': 0.005439470522105694, 'fear': 0.002968914108350873, 'trust': 0.0014615075197070837, 'surprise': 0.0007494065794162452, 'joy': 0.0005382685922086239, 'love': 0.00024256587494164705}",6.0,Election/debate,0.198006,This is what happens when we vilify our officers. We must REfund the police not DEfund the police. https://t.co/PDhs6nTz8c,happens vilify officer refund police defund police,"[('officer', [5]), ('police', [5]), ('happens', [6, 5]), ('defund', [5]), ('refund', [1]), ('vilify', [6])]","[('officer', ['Border/community/family']), ('police', ['Border/community/family']), ('happens', ['Election/debate', 'Border/community/family']), ('defund', ['Border/community/family']), ('refund', ['American/economics/health']), ('vilify', ['Election/debate'])]"
TulsiGabbard,2023-03-07 03:27:30+00:00,5,Border/community/family,0.9324506,positive,0.9851788878440856,"{'positive': 0.9851788878440857, 'neutral': 0.011802297085523605, 'negative': 0.003018914954736829}",joy,0.7255555987358093,"{'joy': 0.7255555987358093, 'love': 0.13770659267902374, 'optimism': 0.12958164513111115, 'trust': 0.004238940309733152, 'sadness': 0.0008648406947031617, 'anticipation': 0.0005727093084715307, 'surprise': 0.00040490046376362443, 'pessimism': 0.0003101200854871422, 'fear': 0.00030479225097224116, 'anger': 0.0002446899889037013, 'disgust': 0.00021523080067709088}",,,,"I send my aloha, love, and best wishes to all of you who are celebrating Gaura Purnima. May your heart be filled with love for God.",send aloha love best wish celebrating gaura purnima heart filled love god,"[('god', [5]), ('send', [5]), ('love', [5]), ('best', [5]), ('celebrating', [5]), ('wish', [5]), ('heart', [5]), ('filled', [5]), ('aloha', [5]), ('gaura', [5]), ('purnima', [5])]","[('god', ['Border/community/family']), ('send', ['Border/community/family']), ('love', ['Border/community/family']), ('best', ['Border/community/family']), ('celebrating', ['Border/community/family']), ('wish', ['Border/community/family']), ('heart', ['Border/community/family']), ('filled', ['Border/community/family']), ('aloha', ['Border/community/family']), ('gaura', ['Border/community/family']), ('purnima', ['Border/community/family'])]"
SenWarren,2023-03-07 04:44:35+00:00,5,Border/community/family,0.6228373,neutral,0.4837768971920013,"{'neutral': 0.48377689719200134, 'positive': 0.46919775009155273, 'negative': 0.04702536016702652}",sadness,0.8489363789558411,"{'sadness': 0.8489363789558411, 'pessimism': 0.043952930718660355, 'optimism': 0.04053402692079544, 'fear': 0.020278973504900932, 'disgust': 0.014486785978078842, 'joy': 0.012971271760761738, 'anticipation': 0.006329441908746958, 'anger': 0.006004980765283108, 'love': 0.0026624829042702913, 'trust': 0.0021992670372128487, 'surprise': 0.0016434058779850602}",1.0,American/economics/health,0.27354398,".@SenMarkey and I reintroduced a resolution to designate today, the first Monday in March, as COVID-19 Victims Memorial Day. Over a million Americans have been lost due to the COVID-19 pandemic — today we honor and remember them.",reintroduced resolution designate today monday march covid victim memorial day million american lost covid pandemic today honor remember,"[('american', [5, 1]), ('today', [5, 1]), ('million', [1, 5]), ('day', [5, 1]), ('lost', [5, 1]), ('victim', [5, 1]), ('honor', [5, 1]), ('pandemic', [5, 1]), ('remember', [5, 1]), ('monday', [5]), ('covid', [1, 5]), ('resolution', [5, 1]), ('march', [5, 1]), ('memorial', [5]), ('designate', [1]), ('reintroduced', [8])]","[('american', ['Border/community/family', 'American/economics/health']), ('today', ['Border/community/family', 'American/economics/health']), ('million', ['American/economics/health', 'Border/community/family']), ('day', ['Border/community/family', 'American/economics/health']), ('lost', ['Border/community/family', 'American/economics/health']), ('victim', ['Border/community/family', 'American/economics/health']), ('honor', ['Border/community/family', 'American/economics/health']), ('pandemic', ['Border/community/family', 'American/economics/health']), ('remember', ['Border/community/family', 'American/economics/health']), ('monday', ['Border/community/family']), ('covid', ['American/economics/health', 'Border/community/family']), ('resolution', ['Border/community/family', 'American/economics/health']), ('march', ['Border/community/family', 'American/economics/health']), ('memorial', ['Border/community/family']), ('designate', ['American/economics/health']), ('reintroduced', ['Infrastructure/job/energy'])]"
