username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NewsbySmiley,2023-04-25 14:50:33+00:00,5,Border/community/family,0.5092014,neutral,0.919274926185608,anticipation,0.6126192808151245,4.0,Republicans vs democrats,0.4222952,RT @MiamiHerald: Colombia deports opposition leader Juan Guaidó to Miami ahead of summit on Venezuela https://t.co/LuXeybZWxw,colombia deports opposition leader juan guaid miami ahead summit venezuela,"[('miami', [4, 5]), ('leader', [5, 4]), ('venezuela', [5]), ('ahead', [5, 4]), ('opposition', [4]), ('summit', [5, 4]), ('colombia', [4]), ('juan', [4]), ('deports', [5]), ('guaid', [5])]","[('miami', ['Republicans vs democrats', 'Border/community/family']), ('leader', ['Border/community/family', 'Republicans vs democrats']), ('venezuela', ['Border/community/family']), ('ahead', ['Border/community/family', 'Republicans vs democrats']), ('opposition', ['Republicans vs democrats']), ('summit', ['Border/community/family', 'Republicans vs democrats']), ('colombia', ['Republicans vs democrats']), ('juan', ['Republicans vs democrats']), ('deports', ['Border/community/family']), ('guaid', ['Border/community/family'])]"
nytimes,2023-04-25 15:40:36+00:00,5,Border/community/family,0.47341058,neutral,0.8525049090385437,sadness,0.8203995823860168,7.0,Abortion/rights/guns,0.40198696,"Breaking News: Harry Belafonte, the barrier-breaking singer, actor and activist who became a major force in the civil rights movement, has died at 96. https://t.co/LTpfanpUDq https://t.co/7aUl89rLzA",news harry belafonte barrier singer actor activist major force civil right movement died,"[('force', [5, 7]), ('news', [5, 7]), ('barrier', [5, 7]), ('right', [7, 5]), ('activist', [7]), ('civil', [7, 5]), ('died', [5, 7]), ('singer', [3]), ('actor', [5]), ('major', [5]), ('movement', [7, 5]), ('harry', [5]), ('belafonte', [7])]","[('force', ['Border/community/family', 'Abortion/rights/guns']), ('news', ['Border/community/family', 'Abortion/rights/guns']), ('barrier', ['Border/community/family', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'Border/community/family']), ('activist', ['Abortion/rights/guns']), ('civil', ['Abortion/rights/guns', 'Border/community/family']), ('died', ['Border/community/family', 'Abortion/rights/guns']), ('singer', ['News/radio/livestream']), ('actor', ['Border/community/family']), ('major', ['Border/community/family']), ('movement', ['Abortion/rights/guns', 'Border/community/family']), ('harry', ['Border/community/family']), ('belafonte', ['Abortion/rights/guns'])]"
SenAmyKlobuchar,2023-04-25 16:06:54+00:00,5,Border/community/family,0.703716,positive,0.9343647360801696,joy,0.7548273205757141,6.0,Election/debate,0.13171373,"Starting at sundown it’s Yom Ha’atzmaut -- Israel's Independence Day. For 75 years, Israel has been one of America's closest and most steadfast partners, and we send best wishes to the Israeli people and reaffirm this bond of mutual respect, cooperation, and security. 🇮🇱🇺🇸",starting sundown yom haatzmaut israel  independence day year israel america  closest steadfast partner send best wish israeli people reaffirm bond mutual respect cooperation security,"[('security', [5, 2]), ('year', [5, 6]), ('israel', [5, 2]), ('israeli', [2]), ('people', [5, 2]), ('america', [5, 2]), ('day', [5, 6]), ('send', [5, 6]), ('best', [5, 6]), ('partner', [5, 6]), ('steadfast', [5]), ('respect', [5, 7]), ('cooperation', [5]), ('starting', [6, 5]), ('reaffirm', [5]), ('independence', [5, 6]), ('wish', [5, 6]), ('bond', [5]), ('closest', [6]), ('yom', [6]), ('mutual', [7]), ('sundown', [5]), ('haatzmaut', [5])]","[('security', ['Border/community/family', 'War']), ('year', ['Border/community/family', 'Election/debate']), ('israel', ['Border/community/family', 'War']), ('israeli', ['War']), ('people', ['Border/community/family', 'War']), ('america', ['Border/community/family', 'War']), ('day', ['Border/community/family', 'Election/debate']), ('send', ['Border/community/family', 'Election/debate']), ('best', ['Border/community/family', 'Election/debate']), ('partner', ['Border/community/family', 'Election/debate']), ('steadfast', ['Border/community/family']), ('respect', ['Border/community/family', 'Abortion/rights/guns']), ('cooperation', ['Border/community/family']), ('starting', ['Election/debate', 'Border/community/family']), ('reaffirm', ['Border/community/family']), ('independence', ['Border/community/family', 'Election/debate']), ('wish', ['Border/community/family', 'Election/debate']), ('bond', ['Border/community/family']), ('closest', ['Election/debate']), ('yom', ['Election/debate']), ('mutual', ['Abortion/rights/guns']), ('sundown', ['Border/community/family']), ('haatzmaut', ['Border/community/family'])]"
SenatorHassan,2023-04-25 17:08:08+00:00,5,Border/community/family,0.6839222,positive,0.53927081823349,sadness,0.6912668347358704,6.0,Election/debate,0.21759535,"Saddened to hear about the passing of Mike Pride, whose leadership at the Concord Monitor transformed the paper and strengthened our communities. Mike was a dedicated writer, editor, and mentor – he has left a lasting mark on NH journalism. My thoughts are with his family.",saddened hear passing mike pride leadership concord monitor transformed paper strengthened community mike dedicated writer editor mentor left lasting mark  journalism thought family,"[('thought', [5, 6]), ('editor', [5]), ('left', [5, 6]), ('family', [5, 6]), ('hear', [5, 6]), ('community', [5, 6]), ('leadership', [5, 6]), ('mark', [5, 6]), ('mike', [6]), ('monitor', [5, 6]), ('paper', [6, 7]), ('pride', [5, 7]), ('passing', [5, 7]), ('transformed', [5]), ('saddened', [5]), ('dedicated', [5]), ('journalism', [5, 7]), ('writer', [6]), ('concord', [5]), ('mentor', [7]), ('lasting', [5, 7]), ('strengthened', [5])]","[('thought', ['Border/community/family', 'Election/debate']), ('editor', ['Border/community/family']), ('left', ['Border/community/family', 'Election/debate']), ('family', ['Border/community/family', 'Election/debate']), ('hear', ['Border/community/family', 'Election/debate']), ('community', ['Border/community/family', 'Election/debate']), ('leadership', ['Border/community/family', 'Election/debate']), ('mark', ['Border/community/family', 'Election/debate']), ('mike', ['Election/debate']), ('monitor', ['Border/community/family', 'Election/debate']), ('paper', ['Election/debate', 'Abortion/rights/guns']), ('pride', ['Border/community/family', 'Abortion/rights/guns']), ('passing', ['Border/community/family', 'Abortion/rights/guns']), ('transformed', ['Border/community/family']), ('saddened', ['Border/community/family']), ('dedicated', ['Border/community/family']), ('journalism', ['Border/community/family', 'Abortion/rights/guns']), ('writer', ['Election/debate']), ('concord', ['Border/community/family']), ('mentor', ['Abortion/rights/guns']), ('lasting', ['Border/community/family', 'Abortion/rights/guns']), ('strengthened', ['Border/community/family'])]"
BernieSanders,2023-04-25 17:30:02+00:00,5,Border/community/family,0.47498843,positive,0.9212126135826112,optimism,0.3451194763183594,7.0,Abortion/rights/guns,0.26613933,"Harry Belafonte was not only a great entertainer, but he was a courageous leader in the fight against racism and worker oppression. Jane and I were privileged to consider him a friend and will miss him very much. https://t.co/TO2xrz0GJF",harry belafonte great entertainer courageous leader fight racism worker oppression jane privileged consider friend miss,"[('worker', [8, 5]), ('fight', [7, 5]), ('great', [5, 8]), ('friend', [5, 7]), ('racism', [2]), ('consider', [5, 7]), ('leader', [5, 7]), ('miss', [5]), ('oppression', [2]), ('courageous', [7, 8]), ('harry', [5]), ('jane', [5]), ('privileged', [7]), ('entertainer', [5]), ('belafonte', [7])]","[('worker', ['Infrastructure/job/energy', 'Border/community/family']), ('fight', ['Abortion/rights/guns', 'Border/community/family']), ('great', ['Border/community/family', 'Infrastructure/job/energy']), ('friend', ['Border/community/family', 'Abortion/rights/guns']), ('racism', ['War']), ('consider', ['Border/community/family', 'Abortion/rights/guns']), ('leader', ['Border/community/family', 'Abortion/rights/guns']), ('miss', ['Border/community/family']), ('oppression', ['War']), ('courageous', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('harry', ['Border/community/family']), ('jane', ['Border/community/family']), ('privileged', ['Abortion/rights/guns']), ('entertainer', ['Border/community/family']), ('belafonte', ['Abortion/rights/guns'])]"
RepSlotkin,2023-04-25 18:56:46+00:00,5,Border/community/family,0.5638767,positive,0.8694610595703125,joy,0.92524254322052,1.0,American/economics/health,0.23704247,Relieved to receive the all-clear from Meridian Township police after the bomb threat this morning in Okemos. Grateful to local law enforcement for their quick and professional response.,relieved receive clear meridian township police bomb threat morning okemos grateful local law enforcement quick professional response,"[('clear', [1, 5]), ('response', [5, 1]), ('law', [5, 1]), ('police', [5, 2]), ('threat', [5, 1]), ('bomb', [2]), ('local', [5, 1]), ('enforcement', [5, 1]), ('morning', [5, 1]), ('receive', [1, 5]), ('quick', [1]), ('grateful', [5, 1]), ('professional', [5, 1]), ('township', [7]), ('relieved', [1, 2]), ('okemos', [5]), ('meridian', [5])]","[('clear', ['American/economics/health', 'Border/community/family']), ('response', ['Border/community/family', 'American/economics/health']), ('law', ['Border/community/family', 'American/economics/health']), ('police', ['Border/community/family', 'War']), ('threat', ['Border/community/family', 'American/economics/health']), ('bomb', ['War']), ('local', ['Border/community/family', 'American/economics/health']), ('enforcement', ['Border/community/family', 'American/economics/health']), ('morning', ['Border/community/family', 'American/economics/health']), ('receive', ['American/economics/health', 'Border/community/family']), ('quick', ['American/economics/health']), ('grateful', ['Border/community/family', 'American/economics/health']), ('professional', ['Border/community/family', 'American/economics/health']), ('township', ['Abortion/rights/guns']), ('relieved', ['American/economics/health', 'War']), ('okemos', ['Border/community/family']), ('meridian', ['Border/community/family'])]"
RepSherrill,2023-04-25 19:19:48+00:00,5,Border/community/family,0.51730245,positive,0.9911963939666748,joy,0.9613544940948486,8.0,Infrastructure/job/energy,0.22294824,Wonderful to see so many Earth Day celebrations and clean-ups across #NJ11 last weekend. From Wayne to Parsippany to Roseland my team and I were excited to attend these fantastic events and thank our community for all they do to be good stewards and advocates for the environment. https://t.co/rJVeGnRRdb,wonderful earth day celebration clean ups weekend wayne parsippany roseland team excited attend fantastic event thank community good steward advocate environment,"[('day', [5, 6]), ('good', [8, 5]), ('event', [6, 5]), ('team', [5, 8]), ('community', [5, 8]), ('weekend', [5, 8]), ('thank', [5, 8]), ('attend', [5, 6]), ('earth', [5, 1]), ('environment', [8, 6]), ('wonderful', [5, 6]), ('advocate', [5, 8]), ('clean', [8, 1]), ('ups', [5]), ('celebration', [5, 7]), ('fantastic', [6, 8]), ('excited', [5, 8]), ('steward', [7]), ('wayne', [1]), ('parsippany', [5, 8]), ('roseland', [5, 8])]","[('day', ['Border/community/family', 'Election/debate']), ('good', ['Infrastructure/job/energy', 'Border/community/family']), ('event', ['Election/debate', 'Border/community/family']), ('team', ['Border/community/family', 'Infrastructure/job/energy']), ('community', ['Border/community/family', 'Infrastructure/job/energy']), ('weekend', ['Border/community/family', 'Infrastructure/job/energy']), ('thank', ['Border/community/family', 'Infrastructure/job/energy']), ('attend', ['Border/community/family', 'Election/debate']), ('earth', ['Border/community/family', 'American/economics/health']), ('environment', ['Infrastructure/job/energy', 'Election/debate']), ('wonderful', ['Border/community/family', 'Election/debate']), ('advocate', ['Border/community/family', 'Infrastructure/job/energy']), ('clean', ['Infrastructure/job/energy', 'American/economics/health']), ('ups', ['Border/community/family']), ('celebration', ['Border/community/family', 'Abortion/rights/guns']), ('fantastic', ['Election/debate', 'Infrastructure/job/energy']), ('excited', ['Border/community/family', 'Infrastructure/job/energy']), ('steward', ['Abortion/rights/guns']), ('wayne', ['American/economics/health']), ('parsippany', ['Border/community/family', 'Infrastructure/job/energy']), ('roseland', ['Border/community/family', 'Infrastructure/job/energy'])]"
RepHoulahan,2023-04-25 19:31:25+00:00,5,Border/community/family,0.5545863,positive,0.9862582683563232,joy,0.9293696880340576,8.0,Infrastructure/job/energy,0.31529695,Our parks and open spaces help make Berks and Chester Counties great places to live. I was thrilled to secure Community Project Funding in FY 2023 for Coatesville’s Ash Park to help transform this public space! https://t.co/yLIoBcxcqk,park open space help berk chester county great place live thrilled secure community project funding  coatesvilles ash park help transform public space,"[('funding', [8, 5]), ('help', [8, 5]), ('open', [5, 8]), ('place', [5, 8]), ('project', [8, 5]), ('county', [5, 8]), ('great', [5, 8]), ('community', [5, 8]), ('public', [5, 8]), ('secure', [5, 8]), ('space', [5, 8]), ('live', [5, 8]), ('chester', [2]), ('park', [5, 8]), ('thrilled', [8, 5]), ('transform', [2]), ('ash', [5]), ('berk', [5]), ('coatesvilles', [5])]","[('funding', ['Infrastructure/job/energy', 'Border/community/family']), ('help', ['Infrastructure/job/energy', 'Border/community/family']), ('open', ['Border/community/family', 'Infrastructure/job/energy']), ('place', ['Border/community/family', 'Infrastructure/job/energy']), ('project', ['Infrastructure/job/energy', 'Border/community/family']), ('county', ['Border/community/family', 'Infrastructure/job/energy']), ('great', ['Border/community/family', 'Infrastructure/job/energy']), ('community', ['Border/community/family', 'Infrastructure/job/energy']), ('public', ['Border/community/family', 'Infrastructure/job/energy']), ('secure', ['Border/community/family', 'Infrastructure/job/energy']), ('space', ['Border/community/family', 'Infrastructure/job/energy']), ('live', ['Border/community/family', 'Infrastructure/job/energy']), ('chester', ['War']), ('park', ['Border/community/family', 'Infrastructure/job/energy']), ('thrilled', ['Infrastructure/job/energy', 'Border/community/family']), ('transform', ['War']), ('ash', ['Border/community/family']), ('berk', ['Border/community/family']), ('coatesvilles', ['Border/community/family'])]"
SecretaryPete,2023-04-25 20:03:31+00:00,5,Border/community/family,0.42675233,neutral,0.5276462435722351,fear,0.5630924105644226,8.0,Infrastructure/job/energy,0.3924762,"Our team put together this interactive storymap that sheds light on the roadway safety crisis in America. Too many people have died on our country's highways, roads, and streets. We're taking action to save lives. https://t.co/HPmOzV2wZX",team interactive storymap shed light roadway safety crisis america people died country  highway road street taking action save life,"[('street', [8, 5]), ('action', [8, 5]), ('people', [5, 8]), ('taking', [5, 8]), ('america', [8, 5]), ('road', [8, 5]), ('country', [5, 8]), ('crisis', [5, 8]), ('life', [5, 8]), ('died', [5]), ('team', [5, 8]), ('safety', [8, 5]), ('save', [5, 8]), ('light', [5, 8]), ('interactive', [3]), ('highway', [3]), ('roadway', [8]), ('shed', [3, 8]), ('storymap', [3, 8])]","[('street', ['Infrastructure/job/energy', 'Border/community/family']), ('action', ['Infrastructure/job/energy', 'Border/community/family']), ('people', ['Border/community/family', 'Infrastructure/job/energy']), ('taking', ['Border/community/family', 'Infrastructure/job/energy']), ('america', ['Infrastructure/job/energy', 'Border/community/family']), ('road', ['Infrastructure/job/energy', 'Border/community/family']), ('country', ['Border/community/family', 'Infrastructure/job/energy']), ('crisis', ['Border/community/family', 'Infrastructure/job/energy']), ('life', ['Border/community/family', 'Infrastructure/job/energy']), ('died', ['Border/community/family']), ('team', ['Border/community/family', 'Infrastructure/job/energy']), ('safety', ['Infrastructure/job/energy', 'Border/community/family']), ('save', ['Border/community/family', 'Infrastructure/job/energy']), ('light', ['Border/community/family', 'Infrastructure/job/energy']), ('interactive', ['News/radio/livestream']), ('highway', ['News/radio/livestream']), ('roadway', ['Infrastructure/job/energy']), ('shed', ['News/radio/livestream', 'Infrastructure/job/energy']), ('storymap', ['News/radio/livestream', 'Infrastructure/job/energy'])]"
NewsbySmiley,2023-04-25 20:50:26+00:00,5,Border/community/family,0.80822015,neutral,0.85477614402771,disgust,0.332712858915329,7.0,Abortion/rights/guns,0.11656439,Cuban migrants arrive in Havana as U.S. restarts deportation flights after two-year halt https://t.co/goGB0RWjhe,cuban migrant arrive havana  restarts deportation flight year halt,"[('year', [5, 7]), ('migrant', [5]), ('cuban', [5]), ('flight', [5]), ('deportation', [5]), ('halt', [5]), ('havana', [5]), ('restarts', [5]), ('arrive', [7])]","[('year', ['Border/community/family', 'Abortion/rights/guns']), ('migrant', ['Border/community/family']), ('cuban', ['Border/community/family']), ('flight', ['Border/community/family']), ('deportation', ['Border/community/family']), ('halt', ['Border/community/family']), ('havana', ['Border/community/family']), ('restarts', ['Border/community/family']), ('arrive', ['Abortion/rights/guns'])]"
